期間,家庭及非營利團體_資金用途,家庭及非營利團體_資金來源,企業-民營_資金用途,企業-民營_資金來源,企業-公營_資金用途,企業-公營_資金來源,政府_資金用途,政府_資金來源,金融機構-中央銀行_資金用途,金融機構-中央銀行_資金來源,金融機構-存款貨幣機構_資金用途,金融機構-存款貨幣機構_資金來源,金融機構-保險公司及退休基金_資金用途,金融機構-保險公司及退休基金_資金來源,金融機構-其他_資金用途,金融機構-其他_資金來源,本國全體部門_資金用途,本國全體部門_資金來源
1993,,,,,,,,,,,,,,,,,,,非金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1.儲蓄毛額,...,"774,138",...,"396,659",...,"161,658",...,"298,876",...,...,...,...,...,"106,272",...,...,...,"1,737,603",2.資本移轉淨額,...,"-7,440",...,15,...,262,...,"-1,495",...,...,...,...,...,...,...,...,...,"-8,658",3.投資毛額,"87,708",...,"779,849",...,"224,170",...,"426,825",...,...,...,"31,056",...,...,...,...,...,"1,549,608",...,4.非生產性資產購入淨額,"-250,260",...,"160,483",...,"22,086",...,"48,680",...,...,...,"19,011",...,...,...,...,...,...,...,5.資金剩餘 (1+2-3-4),"929,250",...,"-543,658",...,"-84,336",...,"-178,124",...,...,...,"56,205",...,...,...,...,...,"179,337",...,金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,6.國內金融交易,"1,457,844","787,303","395,358","1,083,288","62,311","256,160",...,"301,793","22,071","-26,658","1,389,897","1,312,063","179,343","30,387","389,319","347,471","4,091,807","4,091,807",(1)通貨,"-15,177",...,"47,694",...,...,...,29,...,...,"45,363","11,115",...,-12,...,"1,721",...,"45,363","45,363",(2)活期性存款,"194,393",...,"145,380",...,"11,345",...,...,...,...,...,"4,861","342,529","1,241",...,"-14,691",...,"342,529","342,529",(3)定期性存款及外匯存款,"808,121",...,"82,556",...,"-5,249",...,...,...,...,...,"-143,815","748,393","36,312",...,"63,448","92,980","841,373","841,373",(4)信託資金,"27,912",...,"10,138",...,"2,417",...,"1,667",...,...,...,-324,"6,173",406,...,20,"36,063","42,236","42,236",(5)政府存款,...,...,...,...,...,...,"58,014",...,...,"-27,556",...,"85,412",...,...,...,158,"58,014","58,014",(6)準備性存款,...,...,...,...,...,...,...,...,...,"44,152","44,478",...,...,...,-326,...,"44,152","44,152",(7)非準備存款,...,...,...,...,...,...,...,...,...,"-9,932","-27,309",...,...,...,"17,377",...,"-9,932","-9,932",(8)中央銀行單券,"-42,039",...,...,...,...,...,...,...,"-8,129","-78,685","-1,942",...,...,...,"-26,575",...,"-78,685","-78,685",(9)中央銀行融通,...,...,...,...,...,...,...,...,"35,422",...,...,"34,958",...,...,...,464,"35,422","35,422",(10)金融機構同業往來,...,...,...,...,...,...,...,...,...,...,"-3,666","146,441",...,...,"146,441","-3,666","142,775","142,775",(11)金融機構放款,...,"734,251",...,"474,015",...,"15,288",...,"127,754",...,...,"1,177,939",...,"79,443",...,"127,436","33,510","1,384,818","1,384,818",(12)企業對家庭之借貸,"260,716",141,79,"252,235",62,"8,481",...,...,...,...,...,...,...,...,...,...,"260,857","260,857",(13)政府機關貸款,...,"15,638",...,"4,984",...,"3,432","27,388","3,334",...,...,...,...,...,...,...,...,"27,388","27,388",(14)政府債券,"-24,274",...,"2,271",...,-498,...,"1,926","120,865","-9,482",...,"76,052",...,"9,240",...,"65,630",...,"120,865","120,865",(15)商業本票,"-18,098",...,"6,239","112,628","-5,430","16,260",...,...,"-5,145",...,"180,922",...,"1,746",...,"8,249","39,595","168,483","168,483",(16)銀行承兌匯票,"-5,937",...,"1,288","82,049",-83,"4,388",...,...,...,...,"76,208",...,"2,806",...,"12,155",...,"86,437","86,437",(17)公司債,...,...,-615,"5,086",-5,"-10,753",...,...,...,...,"-6,830",...,975,...,324,-484,"-6,151","-6,151",(18)金融債券,0,...,"1,349",...,51,...,...,...,...,...,"-11,401","-3,315",488,...,"6,198",...,"-3,315","-3,315",(19)共同基金,"63,237",...,"6,621",...,...,...,...,...,...,...,"10,699",...,"3,014",...,"4,072","87,643","87,643","87,643",(20)公司股權,"444,216",...,"49,292","357,735","2,141","100,033","78,733",...,328,...,"2,451","33,887","2,174","52,457","13,586","48,809","592,921","592,921",(21)非公司企業權益,"-43,704",...,...,"-50,234",-,"37,999","44,329",...,...,...,459,"13,119",...,200,...,...,"1,084","1,084",(22)人壽保險準備,"70,249",...,...,...,...,...,...,...,...,...,...,...,...,"70,249",...,...,"70,249","70,249",(23)退休金準備,"11,096",...,...,...,...,...,...,...,...,...,...,...,...,"11,096",...,...,"11,096","11,096",(24)商業信用,"80,956","9,101","7,343","65,025","11,866","26,039",...,...,...,...,...,...,...,...,...,...,"100,165","100,165",(25)其他國內債權債務淨額,"-353,823","28,172","35,723","-220,235","45,701","54,993","-16,422","49,840","9,077",...,...,"-95,534","41,510","-103,615","-35,746","12,399","-273,980","-273,980",7.國外金融交易,"32,986","61,250","229,890","63,664","11,729","4,167",26,-607,"40,677",...,"51,869","42,272","1,330","2,218","-15,959",247,"352,548","173,211",(26)貿易信用,...,...,"39,413","64,958","11,690","4,411",...,...,...,...,...,...,...,...,...,...,"51,103","69,369",(27)直接投資,"18,712",-,"49,002","17,769",-82,...,...,...,...,...,"1,029","3,971",...,"2,218",260,247,"68,921","24,205",(28)有價證券投資,"58,997",34,"-30,517","59,786",2,-244,...,...,...,...,"21,567","3,748","1,330",...,"-16,219",...,"35,160","63,324",(29)其他國外債權債務,"-44,723","61,216","171,992","-78,849",119,...,26,-607,...,...,"29,273","34,553",...,...,...,...,"156,687","16,313",(30)中央銀行準備資產,...,...,...,...,...,...,...,...,"40,677",...,...,...,...,...,...,...,"40,677",-,8.合計 (6+7),"1,490,830","848,553","625,248","1,146,952","74,040","260,327","195,690","301,186","62,748","-26,658","1,441,766","1,354,335","180,673","32,605","373,360","347,718","4,444,355","4,265,018",9.金融性投資淨額,"642,277",...,"-521,704",...,"-186,287",...,"-105,496",...,"89,406",...,"87,431",...,"148,068",...,"25,642",...,"179,337",-,統計差異 (9-5),"-286,973",...,"21,954",...,"-101,951",...,"72,628",...,...,...,"294,342",...,...,...,...,...,0,-
1994,,,,,,,,,,,,,,,,,,,非金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1.儲蓄毛額,...,"794,719",...,"356,225",...,"156,689",...,"337,184",...,...,...,...,...,"170,201",...,...,...,"1,815,018",2.資本移轉淨額,...,"-7,610",...,589,...,502,...,"-2,578",...,...,...,...,...,...,...,...,...,"-9,097",3.投資毛額,"82,678",...,"832,223",...,"216,767",...,"473,307",...,...,...,"35,644",...,...,...,...,...,"1,640,619",...,4.非生產性資產購入淨額,"-228,169",...,"162,438",...,"-23,325",...,"49,571",...,...,...,"39,485",...,...,...,...,...,...,...,5.資金剩餘 (1+2-3-4),"932,600",...,"-637,847",...,"-36,251",...,"-188,272",...,...,...,"95,072",...,...,...,...,...,"165,302",...,金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,6.國內金融交易,"2,774,779","806,389","490,827","1,688,215","-51,791","434,812","319,744","355,442","69,841","195,824","1,811,665","1,751,340","119,722","302,990","270,686","270,461","5,805,473","5,805,473",(1)通貨,"-58,081",...,"95,297",...,19,...,40,...,...,"51,251","14,649",...,31,...,-704,...,"51,251","51,251",(2)活期性存款,"208,161",...,"94,593",...,"-7,514",...,...,...,...,...,880,"306,400","1,735",...,"8,545",...,"306,400","306,400",(3)定期性存款及外匯存款,"987,233",...,"94,613",...,"-15,573",...,...,...,...,...,"143,815","1,074,947","18,675",...,"-3,709","150,107","1,225,054","1,225,054",(4)信託資金,"-61,533",...,"-4,859",...,"-5,279",...,"-1,971",...,...,...,-76,"12,183","1,447",...,-20,"-84,474","-72,291","-72,291",(5)政府存款,...,...,...,...,...,...,"81,236",...,...,"23,221",...,"57,759",...,...,...,256,"81,236","81,236",(6)準備性存款,...,...,...,...,...,...,...,...,...,"116,083","102,643",...,...,...,"13,440",...,"116,083","116,083",(7)非準備存款,...,...,...,...,...,...,...,...,...,"17,669","3,827",...,...,...,"13,842",...,"17,669","17,669",(8)中央銀行單券,...,...,...,...,...,...,...,...,...,"-12,400","-3,164",...,...,...,"-9,236",...,"-12,400","-12,400",(9)中央銀行融通,...,...,...,...,...,...,...,...,"98,873",...,...,"99,154",...,...,...,-281,"98,873","98,873",(10)金融機構同業往來,...,...,...,...,...,...,...,...,...,...,"-4,891","200,481",...,...,"200,481","-4,891","195,590","195,590",(11)金融機構放款,...,"743,035",...,"624,446",...,"5,443",...,"201,549",-1,...,"1,490,068",...,"81,594",...,"53,954","51,142","1,625,615","1,625,615",(12)企業對家庭之借貸,"425,009","6,182","6,246","418,551",-64,"6,458",...,...,...,...,...,...,...,...,...,...,"431,191","431,191",(13)政府機關貸款,...,"46,400",...,"1,736",...,-93,"49,897","1,854",...,...,...,...,...,...,...,...,"49,897","49,897",(14)政府債券,"54,439",...,"-6,782",...,-302,...,-383,"60,489",-237,...,"13,618",...,"11,733",...,"-11,597",...,"60,489","60,489",(15)商業本票,"-6,665",...,"23,507","15,190","18,560","-28,306",...,...,...,...,-916,...,-975,...,"-6,371","40,256","27,140","27,140",(16)銀行承兌匯票,"8,057",...,"1,161","29,711",84,"20,670",...,...,...,...,"42,491",...,"4,122",...,"-5,534",...,"50,381","50,381",(17)公司債,"3,137",...,"6,159","14,716",-6,"-3,735",...,...,...,...,"1,167",...,"1,794",...,"-1,944",-674,"10,307","10,307",(18)金融債券,...,...,"-1,672",...,620,...,...,...,...,...,"7,754","7,155",882,...,-429,...,"7,155","7,155",(19)共同基金,"53,100",...,"2,761",...,...,...,...,...,...,...,"-6,324",...,"1,794",...,197,"51,528","51,528","51,528",(20)公司股權,"539,295",...,"64,388","521,451","2,024","48,573","98,462",...,369,...,"5,574","83,167","4,118","24,093","19,771","56,717","734,001","734,001",(21)非公司企業權益,"15,085",...,...,"7,338",237,"82,910","92,681",...,...,...,550,"18,305",...,...,...,...,"108,553","108,553",(22)人壽保險準備,"266,528",...,...,...,...,...,...,...,...,...,...,...,...,"266,528",...,...,"266,528","266,528",(23)退休金準備,"12,369",...,...,...,...,...,...,...,...,...,...,...,...,"12,369",...,...,"12,369","12,369",(24)商業信用,"123,452","26,330","17,520","116,408","5,946","4,180",...,...,...,...,...,...,...,...,...,...,"146,918","146,918",(25)其他國內債權債務淨額,"205,193","-15,558","97,895","-61,332","-50,543","298,712",-218,"91,550","-29,163",...,...,"-108,211","-7,228",...,...,"10,775","215,936","215,936",7.國外金融交易,"33,046","61,361","199,912","122,248",-349,"7,049",661,-423,"122,225",...,"90,991","91,823","2,665","2,255",477,13,"449,628","284,326",(26)貿易信用,...,...,"34,618","75,394",-294,"5,552",...,...,...,...,...,...,...,...,...,...,"34,324","80,946",(27)直接投資,"18,746",...,"49,360","32,522",-111,...,...,...,...,...,"1,546","1,570",...,"2,255",271,13,"69,812","36,360",(28)有價證券投資,"59,104",34,"-19,102","83,883",8,"1,497",...,...,...,...,"9,950","-8,674","2,665",...,184,...,"52,809","76,740",(29)其他國外債權債務,"-44,804","61,327","135,036","-69,551",48,...,661,-423,...,...,"79,495","98,927",...,...,22,...,"170,458","90,280",(30)中央銀行準備資產,...,...,...,...,...,...,...,...,"122,225",...,...,...,...,...,...,...,"122,225",-,8.合計 (6+7),"2,807,825","867,750","690,739","1,810,463","-52,140","441,861","320,405","355,019","192,066","195,824","1,902,656","1,843,163","122,387","305,245","271,163","270,474","6,255,101","6,089,799",9.金融性投資淨額,"1,940,075",...,"-1,119,724",...,"-494,001",...,"-34,614",...,"-3,758",...,"59,493",...,"-182,858",...,689,...,"165,302",...,統計差異 (9-5),"1,007,475",...,"-481,877",...,"-457,750",...,"153,658",...,...,...,"-221,506",...,...,...,...,...,0,...
1995,,,,,,,,,,,,,,,,,,,非金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1.儲蓄毛額,...,"904,579",...,"416,935",...,"184,097",...,"259,516",...,...,...,...,...,"162,685",...,...,...,"1,927,812",2.資本移轉淨額,...,"-11,225",...,"3,515",...,"2,744",...,"-12,572",...,...,...,...,...,...,...,...,...,"-17,538",3.投資毛額,"49,290",...,"960,782",...,"220,281",...,"496,998",...,...,...,"50,145",...,...,...,...,...,"1,777,496",...,4.非生產性資產購入淨額,"-168,187",...,"137,101",...,"-3,737",...,"7,342",...,...,...,"27,481",...,...,...,...,...,-,...,5.資金剩餘 (1+2-3-4),"1,012,251",...,"-677,433",...,"-29,703",...,"-257,396",...,...,...,"85,059",...,...,...,...,...,"132,778",...,金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,6.國內金融交易,"1,473,039","822,108","654,102","1,451,921","42,860","-255,361","196,393","107,537","92,265","-107,305","1,098,566","1,464,162","140,488","228,892","259,513","245,275","3,957,229","3,957,229",(1)通貨,"-92,081",...,"99,129",...,-37,...,81,...,...,"15,481","5,571",...,27,...,"2,791",...,"15,481","15,481",(2)活期性存款,"31,568",...,"-20,942",...,"7,353",...,...,...,...,...,"-2,137","12,747","5,646",...,"-8,741",...,"12,747","12,747",(3)定期性存款及外匯存款,"922,534",...,"43,718",...,-727,...,...,...,...,...,"141,098","979,964","27,585",...,"50,758","205,002","1,184,966","1,184,966",(4)信託資金,"-31,954",...,"13,800",...,770,...,"2,645",...,...,...,400,"1,943",396,...,...,"-15,886","-13,943","-13,943",(5)政府存款,...,...,...,...,...,...,"6,559",...,...,"30,298",...,"-24,384",...,...,...,645,"6,559","6,559",(6)準備性存款,...,...,...,...,...,...,...,...,...,"-46,184","-44,318",...,...,...,"-1,866",...,"-46,184","-46,184",(7)非準備存款,...,...,...,...,...,...,...,...,...,"-61,300","3,785",...,...,...,"-65,085",...,"-61,300","-61,300",(8)中央銀行單券,...,...,...,...,...,...,...,...,...,"-45,600","-45,600",...,...,...,...,...,"-45,600","-45,600",(9)中央銀行融通,...,...,...,...,...,...,...,...,"63,065",...,...,"62,850",...,...,...,215,"63,065","63,065",(10)金融機構同業往來,...,...,...,...,...,...,...,...,...,...,"13,377","231,434",...,...,"231,434","13,377","244,811","244,811",(11)金融機構放款,...,"534,177",...,"194,966",...,"10,698",...,"130,980",...,...,"853,376",...,"68,016",...,"-75,216","-24,645","846,176","846,176",(12)企業對家庭之借貸,"405,312","-9,738","-11,504","397,023","1,766","8,289",...,...,...,...,...,...,...,...,...,...,"395,574","395,574",(13)政府機關貸款,...,"40,945",...,"-15,380",...,"4,766","24,759","-5,572",...,...,...,...,...,...,...,...,"24,759","24,759",(14)政府債券,"-2,068",...,"14,252",...,"1,903",...,"-2,351","59,382",-237,...,"11,151",...,"9,642",...,"27,090",...,"59,382","59,382",(15)商業本票,"9,279",...,"-18,603","72,171","-16,352","5,983",...,...,...,...,"100,970",...,"7,604",...,"28,266","33,010","111,164","111,164",(16)銀行承兌匯票,"4,019",...,"6,944","106,007",-404,"-23,996",...,...,...,...,"30,976",...,"8,589",...,"31,887",...,"82,011","82,011",(17)公司債,"-3,137",...,"-1,203","26,239",137,"-11,360",...,...,...,...,"5,885",...,"1,880",...,"17,917","6,600","21,479","21,479",(18)金融債券,868,...,-555,...,-871,...,...,...,...,...,"3,259","3,304","-2,279",...,"2,882",...,"3,304","3,304",(19)共同基金,"-36,752",...,"13,517",...,...,...,...,...,...,...,"11,947",...,"2,552",...,"5,116","-3,620","-3,620","-3,620",(20)公司股權,"470,684",...,"55,952","506,973","1,085","10,711","86,570",...,274,...,"8,002","85,556","3,602","23,859","12,280","11,352","638,451","638,451",(21)非公司企業權益,"10,731",...,...,"5,990","29,763","86,535","91,744",...,...,...,824,"2,537",...,"8,000",...,"30,000","133,062","133,062",(22)人壽保險準備,"183,786",...,...,...,...,...,...,...,...,...,...,...,...,"183,786",...,...,"183,786","183,786",(23)退休金準備,"13,247",...,...,...,...,...,...,...,...,...,...,...,...,"13,247",...,...,"13,247","13,247",(24)商業信用,"201,357","99,986","141,800","179,397","-4,110","59,664",...,...,...,...,...,...,...,...,...,...,"339,047","339,047",(25)其他國內債權債務淨額,"-614,353","156,738","317,797","-21,465","22,584","-406,651","-13,614","-77,253","29,163",...,...,"108,211","7,228",...,...,"-10,775","-251,195","-251,195",7.國外金融交易,"33,718","62,609","290,905","71,402","1,722","-12,034","1,187",-405,"-106,066",...,"28,034","13,822",-453,"2,026","21,151",...,"270,198","137,420",(26)貿易信用,...,...,"20,366","13,981","1,760","-7,181",...,...,...,...,...,...,...,...,...,...,"22,126","6,800",(27)直接投資,"19,127",...,"59,699","36,362",13,...,...,...,...,...,"2,240","3,677",...,"2,026",-592,...,"80,487","42,065",(28)有價證券投資,"60,306",35,"-1,497","67,767",12,"-4,853",...,...,...,...,"-19,798","10,685",-453,...,"21,762",...,"60,332","73,634",(29)其他國外債權債務,"-45,716","62,574","212,338","-46,708",-63,...,"1,187",-405,...,...,"45,592",-540,...,...,-19,...,"213,319","14,921",(30)中央銀行準備資產,...,...,...,...,...,...,...,...,"-106,066",...,...,...,...,...,...,...,"-106,066",...,8.合計 (6+7),"1,506,757","884,717","945,007","1,523,323","44,582","-267,395","197,580","107,132","-13,801","-107,305","1,126,600","1,477,984","140,035","230,918","280,664","245,275","4,227,427","4,094,649",9.金融性投資淨額,"622,040",...,"-578,315",...,"311,977",...,"90,448",...,"93,504",...,"-351,384",...,"-90,883",...,"35,389",...,"132,778",...,統計差異 (9-5),"-390,211",...,"99,118",...,"341,680",...,"347,844",...,...,...,"-398,433",...,...,...,...,...,0,...
1996,,,,,,,,,,,,,,,,,,,非金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1.儲蓄毛額,...,"1,098,509",...,"547,031",...,"175,729",...,"152,807",...,...,...,...,...,"160,781",...,...,...,"2,134,857",2.資本移轉淨額,...,"-13,953",...,949,...,"5,212",...,"-10,147",...,...,...,...,...,...,...,...,...,"-17,939",3.投資毛額,"51,379",...,"1,020,797",...,"206,564",...,"491,749",...,...,...,"64,018",...,...,...,...,...,"1,834,507",...,4.非生產性資產購入淨額,"-240,619",...,"180,861",...,"7,967",...,"20,856",...,...,...,"30,935",...,...,...,...,...,...,...,5.資金剩餘 (1+2-3-4),"1,273,796",...,"-653,678",...,"-33,590",...,"-369,945",...,...,...,"65,828",...,...,...,...,...,"282,411",...,金融性交易,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,6.國內金融交易,"1,945,697","1,294,944","641,538","990,966","47,304","216,343","140,866","462,191","20,047","11,500","1,040,217","963,032","225,841","264,906","1,101,475","959,102","5,162,984","5,162,984",(1)通貨,"-26,406",...,"12,498",...,96,...,-31,...,...,"2,898","11,054",...,556,...,"5,131",...,"2,898","2,898",(2)活期性存款,"-52,500",...,"251,275",...,"-6,321",...,...,...,...,...,"-1,069","270,069",821,...,"77,863",...,"270,069","270,069",(3)定期性存款及外匯存款,"635,929",...,"57,597",...,"19,602",...,...,...,...,...,"32,255","664,332","121,528",...,"62,847","265,426","929,758","929,758",(4)信託資金,"12,105",...,"-15,810",...,"-3,006",...,"17,953",...,...,...,...,"11,244","1,596",...,"4,113","5,707","16,951","16,951",(5)政府存款,...,...,...,...,...,...,"-45,716",...,...,"-18,196",...,"-28,542",...,...,...,"1,022","-45,716","-45,716",(6)準備性存款,...,...,...,...,...,...,...,...,...,"11,529","2,554",...,...,...,"8,975",...,"11,529","11,529",(7)非準備存款,...,...,...,...,...,...,...,...,...,"-64,731","5,951",...,...,...,"-70,682",...,"-64,731","-64,731",(8)中央銀行單券,...,...,...,...,...,...,...,...,...,"80,000","44,618",...,...,...,"35,382",...,"80,000","80,000",(9)中央銀行融通,...,...,...,...,...,...,...,...,"21,424",...,...,"22,242",...,...,...,-818,"21,424","21,424",(10)金融機構同業往來,...,...,...,...,...,...,...,...,...,...,"30,623","137,101",...,...,"137,101","30,623","167,724","167,724",(11)金融機構放款,...,"544,887",...,"-140,787",...,"14,537",...,"240,088",...,...,"406,089",...,"37,577",...,"372,212","157,153","815,878","815,878",(12)企業對家庭之借貸,"-330,790","26,237","25,159","-334,397","1,078","3,607",...,...,...,...,...,...,...,...,...,...,"-304,553","-304,553",(13)政府機關貸款,...,"42,751",...,"4,989",...,"-2,283","63,410","17,953",...,...,...,...,...,...,...,...,"63,410","63,410",(14)政府債券,"-1,396",...,"9,426",...,"-2,328",...,-310,"139,137",-237,...,"60,005",...,"10,058",...,"63,919",...,"139,137","139,137",(15)商業本票,"15,900",...,"21,432","239,788","31,162","21,166",...,...,...,...,"270,411",...,"22,099",...,"86,747","186,797","447,751","447,751",(16)銀行承兌匯票,"-2,379",...,"-7,889","-5,382",...,-500,...,...,...,...,"-16,363",...,"13,615",...,"7,134",-,"-5,882","-5,882",(17)公司債,"32,937",...,"-2,915","112,893",-146,"14,252",...,...,...,...,"45,776",...,"8,916",...,"73,675","31,098","158,243","158,243",(18)金融債券,-868,...,-285,...,"-1,168",...,...,...,...,...,"-4,243","-4,610","-2,146",...,"4,100",-,"-4,610","-4,610",(19)共同基金,"134,502",...,"63,359",...,254,...,...,...,...,...,"3,230",-,"9,994",...,"6,609","217,948","217,948","217,948",(20)公司股權,"658,401",...,"80,830","495,808","1,502","206,554","121,805",...,330,...,"10,747","102,796","5,433","22,716","25,372","76,545","904,419","904,419",(21)非公司企業權益,"34,152",...,...,"19,786",...,"-121,543","-119,831",...,...,...,"-2,427","13,651",...,...,...,...,"-88,106","-88,106",(22)人壽保險準備,"203,102",...,...,...,...,...,...,...,...,...,...,...,...,"203,102",...,...,"203,102","203,102",(23)退休金準備,"39,088",...,...,...,...,...,...,...,...,...,...,...,...,"39,088",...,...,"39,088","39,088",(24)商業信用,"593,543","29,209","27,365","575,562","6,276","22,413",...,...,...,...,...,...,...,...,...,...,"627,184","627,184",(25)其他國內債權債務淨額,378,"651,860","119,496","22,706",303,"58,140","103,585","65,013","-1,470",...,"141,006","-225,251","-4,206",...,"200,977","-12,399","560,069","560,069",7.國外金融交易,"34,330","63,746","332,678","154,097","27,620","5,027","1,099","-1,896","30,274",...,"151,777","80,976","6,308","2,950","6,175","2,950","590,261","307,850",(26)貿易信用,...,...,"-35,677","63,703","24,084","13,135",...,...,...,...,...,...,...,...,...,...,"-11,593","76,838",(27)直接投資,"19,475",...,"85,729","41,803",474,...,...,...,...,...,26,"3,505",...,"2,950",-130,"2,950","105,574","51,208",(28)有價證券投資,"61,401",35,"33,489","68,919",-249,...,...,"-1,511",...,...,"10,900","22,005","6,308",...,"6,308",...,"118,157","89,448",(29)其他國外債權債務,"-46,546","63,710","249,137","-20,327","3,311","-8,108","1,099",-385,...,...,"140,851","55,466",...,...,-3,...,"347,849","90,356",(30)中央銀行準備資產,...,...,...,...,...,...,...,...,"30,274",...,...,...,...,...,...,...,"30,274",...,8.合計 (6+7),"1,980,027","1,358,690","974,216","1,145,063","74,924","221,370","141,965","460,295","50,321","11,500","1,191,994","1,044,008","232,149","267,856","1,107,650","962,052","5,753,245","5,470,834",9.金融性投資淨額,"621,337",...,"-170,847",...,"-146,446",...,"-318,330",...,"38,821",...,"147,986",...,"-35,707",...,"145,598",...,"282,411",...,統計差異 (9-5),"-652,459",...,"482,831",...,"-112,856",...,"51,615",...,...,...,"230,870",...,...,...,...,...,0,...
