期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2012M02,"19,960,777",4.59,"8,582,842",5.27,"973,130",2.01,"395,680",11.79,"10,009,125",4.01,"9,113,098",7.61,"1,853,552",20.82,"888,968",1.92,"378,857",12.15,"5,991,721",4.67,"15,189",12.01,"2,592",32.11,"1,241",37.13,53,-50.47,"11,303",6.77,"7,653",-7.43,"1,137",-9.55,234,-13.01,26,-29.73,"6,256",-6.68,"4,244,530",10.02,"421,620",9.60,"554,702",11.77,"48,500",-9.29,"3,219,708",10.12,"521,613",-3.65,"18,816",-20.49,"90,587",-18.12,"21,424",45.03,"390,786",-0.39,"74,398",7.70,"12,142",-21.79,"8,534",111.19,858,-15.47,"52,864",9.00,"267,786",-7.63,"52,558",-6.20,"3,734",22.23,"1,785",-43.01,"209,709",-7.90,"1,028,670",5.44,"187,355",22.13,"15,109",-35.98,"8,293",-18.28,"817,913",3.74,"132,369",10.21,"64,882",29.22,"2,037",-55.07,"5,076",-14.69,"60,374",1.63,"757,987",9.65,"164,719",5.57,"164,996",-2.54,"127,439",3.15,"300,833",24.09,"164,095",2.45,"14,150",5.84,"12,906",-2.96,"26,197",-8.44,"110,842",5.68,"577,309",-2.66,"37,657",23.86,"7,622",-15.39,"110,884",57.95,"421,146",-12.89,"1,134,171",19.79,"833,796",36.41,"4,655",-42.70,"21,657",31.20,"274,063",-11.86,"261,726",-3.25,"54,270",4.72,"31,145",-6.30,"7,523",-33.64,"168,788",-3.06,"1,774,029",1.13,"42,581",-0.07,412,-50.24,-,-,"1,731,036",1.23,"89,601",-31.30,"13,584",-10.09,862,-55.31,212,-32.48,"74,943",-33.72,"8,984,049",2.90,"6,673,125",1.70,"82,888",4.97,"16,611",9.93,"2,211,425",6.57
2012M03,"20,018,297",4.63,"8,586,473",4.34,"969,877",3.48,"399,006",13.58,"10,062,941",4.66,"9,067,616",6.41,"1,861,185",19.15,"885,221",2.84,"380,663",13.29,"5,940,547",3.09,"16,812",24.79,"3,837",97.38,"1,358",49.56,52,-50.48,"11,565",9.99,"8,056",-6.73,"1,214",-10.87,277,-7.97,26,-16.13,"6,539",-5.82,"4,222,613",9.19,"425,148",10.08,"545,314",10.85,"51,337",0.84,"3,200,814",8.95,"523,760",-4.74,"18,195",-20.07,"94,980",-14.01,"21,314",46.24,"389,271",-3.17,"75,955",3.69,"11,824",-20.36,"8,520",114.23,986,4.78,"54,625",2.13,"270,235",-6.39,"54,627",-0.58,"3,763",2.70,"1,839",-30.79,"210,006",-7.66,"1,025,875",5.10,"188,495",16.66,"17,101",-4.80,"8,422",-27.96,"811,857",3.44,"134,269",11.41,"66,657",33.99,"2,009",-56.67,"5,030",-15.29,"60,573",0.63,"745,934",5.82,"164,459",5.48,"165,163",-2.33,"127,412",3.19,"288,900",12.67,"159,614",1.74,"13,991",3.46,"12,844",-2.75,"26,260",-9.04,"106,519",5.16,"559,649",-6.53,"37,527",22.67,"7,967",-7.91,"109,839",53.84,"404,316",-17.17,"1,138,371",17.92,"833,015",32.17,"4,501",-40.60,"21,460",40.87,"279,395",-10.54,"262,428",-3.20,"54,020",1.52,"29,944",-7.47,"7,672",-31.11,"170,792",-2.06,"1,864,736",10.13,"38,808",-8.31,389,-51.74,-,-,"1,825,539",10.63,"89,121",-29.71,"13,794",-5.14,771,-58.55,204,-30.85,"74,352",-32.46,"8,996,824",2.34,"6,672,686",0.95,"83,496",13.10,"18,139",21.13,"2,222,503",6.23
2012M04,"20,078,705",4.72,"8,605,656",4.05,"963,518",2.59,"401,190",13.12,"10,108,341",5.20,"9,101,623",5.96,"1,867,385",17.69,"879,061",1.98,"383,139",12.89,"5,972,038",2.93,"17,011",21.20,"3,862",89.04,"1,487",57.69,51,-51.43,"11,611",6.09,"8,178",-5.89,"1,239",-7.61,269,-10.33,26,-7.14,"6,644",-5.37,"4,243,057",7.76,"424,604",8.60,"538,484",8.22,"52,577",2.14,"3,227,392",7.67,"528,004",-0.09,"18,218",-20.71,"96,981",-9.66,"21,157",46.93,"391,648",2.05,"74,164",2.26,"11,842",-20.11,"8,354",112.03,917,-2.55,"53,051",0.43,"269,087",-5.94,"51,035",2.70,"3,754",-0.82,"1,684",-70.43,"212,614",-6.30,"1,034,851",5.59,"188,746",15.02,"15,764",-9.87,"8,197",-28.52,"822,144",4.47,"138,900",12.24,"70,160",27.73,"1,986",-58.40,"5,426",-7.47,"61,328",5.40,"743,452",6.13,"164,437",5.81,"165,564",-1.32,"127,278",3.16,"286,173",12.68,"162,487",1.94,"13,979",4.24,"12,549",-5.28,"26,533",-7.94,"109,426",5.30,"554,123",-7.14,"37,105",22.37,"7,919",-10.98,"111,250",57.36,"397,849",-18.27,"1,150,981",17.03,"839,692",29.56,"4,520",-40.95,"21,347",29.31,"285,422",-8.30,"251,492",-7.21,"54,308",1.69,"29,784",-7.54,"7,613",-30.39,"159,787",-8.42,"1,857,084",13.95,"39,440",-2.12,386,-37.03,-,-,"1,817,258",14.37,"88,667",-31.89,"13,872",-5.90,781,-57.28,196,-33.11,"73,818",-34.86,"9,031,331",2.35,"6,684,959",0.84,"83,290",11.47,"17,855",19.01,"2,245,227",6.66
2012M05,"20,090,724",3.98,"8,644,865",4.04,"948,003",1.05,"402,471",16.01,"10,095,385",3.78,"9,190,961",4.85,"1,883,936",16.74,"867,025",0.77,"383,502",15.86,"6,056,498",1.61,"17,445",20.32,"3,809",65.82,"1,575",49.71,50,-51.92,"12,011",8.74,"8,150",-1.69,"1,349",11.67,274,-12.18,26,-7.14,"6,501",-3.57,"4,268,135",4.98,"425,842",8.16,"525,118",5.58,"52,683",11.76,"3,264,492",4.39,"527,940",-1.72,"18,316",-19.67,"96,252",-9.61,"21,014",46.39,"392,358",-0.30,"74,938",3.05,"11,981",-20.32,"8,365",114.93,"1,143",23.84,"53,449",1.09,"274,354",-5.11,"52,468",6.64,"3,729",-2.84,"1,984",-67.53,"216,173",-6.01,"1,058,887",5.89,"190,463",13.36,"15,514",-12.07,"8,377",-24.59,"844,533",5.14,"140,482",13.27,"71,900",27.86,"1,874",-61.32,"5,385",-15.18,"61,323",8.34,"752,423",6.53,"166,352",6.24,"165,722",-0.74,"129,117",4.66,"291,232",12.26,"164,107",3.32,"13,863",3.59,"15,258",15.17,"26,441",-8.19,"108,545",4.97,"567,521",-5.78,"36,807",13.39,"7,876",-14.91,"110,070",56.01,"412,768",-15.77,"1,157,813",16.12,"846,837",27.24,"4,377",-39.69,"20,926",14.83,"285,673",-6.65,"253,704",-3.30,"55,930",6.86,"29,456",-8.41,"7,429",53.08,"160,889",-7.01,"1,712,939",8.09,"39,960",-0.11,260,-41.57,-,-,"1,672,719",8.31,"93,155",-23.10,"14,026",-12.51,749,-59.18,181,-38.01,"78,199",-24.07,"9,093,669",2.74,"6,706,943",1.01,"79,969",6.08,"18,788",20.20,"2,287,969",7.92
2012M06,"19,907,754",2.97,"8,710,153",4.22,"942,503",0.05,"402,654",13.85,"9,852,444",1.79,"9,117,727",2.86,"1,919,595",16.02,"860,911",-0.32,"382,755",13.36,"5,954,466",-0.89,"18,350",18.28,"3,965",64.11,"2,027",86.99,46,-55.34,"12,312",3.37,"8,064",-11.62,"1,394",12.87,271,-13.69,26,-7.14,"6,373",-15.56,"4,162,372",1.96,"428,349",5.61,"513,516",1.30,"53,190",11.15,"3,167,317",1.46,"525,994",-3.88,"18,299",-15.20,"99,610",-3.91,"20,873",46.66,"387,212",-5.04,"76,056",6.88,"11,843",-12.21,"8,352",119.96,"1,002",24.78,"54,859",3.37,"269,972",-5.94,"55,007",8.61,"3,737",-11.93,"1,935",-68.36,"209,293",-7.40,"1,068,444",4.92,"193,355",10.99,"16,384",-10.20,"7,736",-31.30,"850,969",4.46,"143,080",13.93,"74,398",26.73,"1,757",-58.39,"5,220",-15.75,"61,705",9.29,"749,641",5.09,"167,032",6.47,"167,236",0.62,"129,229",4.77,"286,144",7.20,"162,290",2.23,"14,013",-2.22,"15,113",17.99,"25,462",-10.84,"107,702",4.51,"562,765",-10.38,"36,322",6.36,"7,746",14.21,"109,029",41.14,"409,668",-19.64,"1,190,705",18.02,"871,948",27.72,"4,248",-32.36,"22,835",28.71,"291,674",-3.49,"256,050",-5.07,"55,513",6.64,"29,266",-11.09,"7,174",44.87,"164,097",-8.73,"1,547,996",3.09,"40,566",2.46,257,-41.86,-,-,"1,507,173",3.12,"97,510",1.76,"14,088",-7.19,775,-48.84,180,-37.93,"82,467",4.60,"9,144,521",3.07,"6,735,904",1.32,"80,560",5.51,"19,719",25.22,"2,308,338",8.31
2012M07,"20,067,640",3.24,"8,756,224",4.02,"942,662",-0.55,"411,516",17.45,"9,957,238",2.42,"9,199,945",3.21,"1,934,496",14.30,"859,785",-0.93,"390,202",16.53,"6,015,462",-0.05,"18,647",19.56,"3,982",65.09,"2,194",63.24,44,-54.64,"12,427",5.82,"7,789",-4.55,"1,379",0.58,261,1.95,26,-3.70,"6,123",-5.89,"4,194,908",2.07,"428,240",5.06,"502,123",-2.97,"56,768",20.86,"3,207,777",2.23,"524,766",-6.03,"18,064",-15.95,"110,415",10.19,"20,588",44.41,"375,699",-11.08,"73,738",3.32,"11,617",-15.96,"8,297",133.06,924,-11.07,"52,900",-0.09,"269,455",-4.62,"52,690",2.91,"3,689",-5.43,"1,935",-63.59,"211,141",-4.93,"1,091,130",6.16,"197,946",12.61,"14,544",-12.97,"7,606",-22.13,"871,034",5.51,"145,225",10.28,"75,427",21.54,"1,652",-59.71,"5,319",-12.50,"62,827",5.68,"750,996",5.02,"166,404",5.70,"168,840",1.64,"128,913",4.95,"286,839",6.73,"174,554",-0.32,"14,095",-0.58,"15,260",16.10,"25,454",-10.26,"119,745",0.26,"573,392",-3.93,"35,668",-1.80,"7,583",30.49,"114,224",47.33,"415,917",-12.84,"1,204,182",17.85,"886,048",24.76,"4,195",-26.88,"22,291",18.18,"291,648",1.64,"244,901",-9.64,"54,553",4.14,"29,029",-12.06,"7,034",48.33,"154,285",-14.71,"1,579,934",2.87,"43,473",28.32,255,-42.05,-,-,"1,536,206",2.31,"99,224",2.12,"14,207",-2.17,787,-41.79,188,-37.12,"84,042",3.76,"9,188,537",3.34,"6,764,048",1.30,"81,835",4.59,"21,126",38.77,"2,321,528",9.48
2012M08,"20,074,680",2.16,"8,770,914",4.00,"944,930",-1.43,"406,832",6.59,"9,952,004",0.77,"9,272,072",1.61,"1,943,408",12.66,"861,320",-1.10,"385,668",5.41,"6,081,676",-1.32,"19,166",21.49,"4,003",61.02,"2,663",87.67,43,-21.82,"12,457",5.42,"7,484",-5.72,"1,306",11.05,245,1.24,25,-7.41,"5,908",-9.01,"4,248,161",-0.64,"431,520",5.74,"500,223",-4.50,"54,689",14.51,"3,261,729",-1.04,"516,092",-8.03,"18,195",-17.85,"110,063",11.40,"20,482",37.08,"367,352",-13.62,"75,149",5.30,"11,808",-17.84,"8,319",135.93,914,-10.65,"54,108",3.17,"271,375",-1.86,"53,036",2.54,"3,699",-6.33,"1,936",-64.31,"212,704",-1.26,"1,097,105",4.62,"193,992",9.86,"14,215",-5.04,"7,512",-31.80,"881,386",4.17,"146,439",12.22,"76,766",20.99,"1,666",-57.81,"5,317",-0.52,"62,690",8.55,"745,936",3.23,"166,352",5.89,"170,612",3.76,"128,785",4.92,"280,187",0.68,"185,733",5.89,"14,990",8.01,"13,012",0.36,"21,949",-22.40,"135,782",12.90,"562,634",-3.77,"35,664",-2.27,"7,563",26.66,"114,596",7.43,"404,811",-7.06,"1,218,677",15.63,"893,305",20.85,"5,111",-5.89,"22,518",42.84,"297,743",1.44,"253,270",-6.99,"54,279",3.06,"32,248",-7.84,"7,816",-0.22,"158,927",-10.12,"1,516,191",0.42,"43,493",32.80,242,-43.33,-,-,"1,472,456",-0.28,"85,306",-12.21,"14,472",0.56,763,-43.77,183,-34.64,"69,888",-13.86,"9,201,111",3.18,"6,769,541",1.62,"82,605",-3.88,"20,981",35.02,"2,327,984",8.06
2012M09,"20,094,454",1.90,"8,777,188",3.53,"934,709",-3.65,"414,567",9.25,"9,967,990",0.76,"9,256,060",0.56,"1,947,421",11.97,"850,247",-4.38,"392,557",7.82,"6,065,835",-2.35,"19,329",23.15,"4,001",65.74,"2,603",80.01,42,-23.64,"12,683",7.67,"7,474",-1.48,"1,418",21.09,204,-15.00,25,-7.41,"5,827",-5.22,"4,243,074",-1.57,"432,005",4.10,"490,354",-9.90,"53,137",20.11,"3,267,578",-1.20,"494,135",-11.08,"17,282",-17.15,"110,153",14.07,"20,692",40.13,"346,008",-18.30,"75,792",4.45,"11,581",-12.06,"8,284",140.60,830,-13.36,"55,097",0.19,"272,538",-0.70,"54,551",5.33,"3,690",-6.49,"1,931",-64.25,"212,366",-0.44,"1,104,084",4.60,"194,194",9.73,"15,169",-3.53,"7,432",-30.99,"887,289",4.13,"149,588",13.78,"78,340",19.42,"1,627",-58.24,"5,369",-3.49,"64,252",13.90,"751,898",2.98,"166,253",5.83,"170,807",2.47,"129,332",5.32,"285,506",0.70,"185,704",2.16,"14,797",4.29,"12,739",0.94,"21,712",-24.32,"136,456",8.05,"558,583",-7.89,"34,891",-2.85,"7,560",26.00,"123,476",15.81,"392,656",-14.25,"1,217,210",13.48,"892,998",19.68,"4,207",-26.10,"22,238",29.10,"297,767",-1.91,"252,443",-3.79,"56,691",8.94,"31,134",-3.21,"7,171",-9.33,"157,447",-7.54,"1,528,780",3.54,"40,663",15.25,240,-43.53,-,-,"1,487,877",3.27,"83,291",-16.76,"14,127",-0.55,798,-41.15,182,-41.10,"68,184",-19.02,"9,226,323",3.22,"6,774,977",1.28,"83,424",5.36,"21,828",44.73,"2,346,094",8.85
2012M10,"20,182,829",2.43,"8,790,336",3.51,"925,820",-4.67,"421,633",11.65,"10,045,040",1.85,"9,310,535",1.53,"1,957,135",11.83,"841,225",-5.43,"398,397",10.05,"6,113,778",-0.88,"19,185",25.83,"3,935",57.34,"2,606",83.01,42,-30.00,"12,602",11.90,"7,370",-4.26,"1,376",21.77,201,-20.87,25,-7.41,"5,768",-8.26,"4,276,346",-0.82,"432,844",4.07,"486,642",-11.46,"52,931",23.92,"3,303,929",0.02,"485,678",-9.89,"17,533",-12.25,"108,634",15.08,"20,351",59.67,"339,160",-17.65,"75,139",4.34,"12,145",-7.37,"8,157",145.91,761,-20.15,"54,076",-1.02,"274,211",0.51,"57,241",8.77,"3,894",-2.55,"1,965",-15.63,"211,111",-1.29,"1,112,381",5.49,"195,230",10.04,"15,560",6.50,"7,500",-31.53,"894,091",5.00,"150,501",15.49,"78,890",24.08,"1,559",-47.68,"5,399",15.68,"64,653",9.42,"753,267",1.60,"165,564",3.07,"170,477",2.61,"129,787",3.82,"287,439",-0.74,"188,036",6.38,"14,626",3.55,"13,133",4.40,"25,177",-8.09,"135,100",10.13,"573,573",-1.26,"34,661",-2.96,"7,490",21.75,"125,218",16.59,"406,204",-5.89,"1,219,881",13.08,"897,164",18.97,"4,050",-18.08,"21,896",3.35,"296,771",-0.59,"250,106",-4.17,"58,071",10.85,"26,979",-16.89,"8,106",7.92,"156,950",-6.93,"1,546,919",4.95,"40,566",15.28,238,-43.74,-,-,"1,506,115",4.71,"78,206",-23.06,"14,192",3.46,728,-39.43,132,-54.64,"63,154",-26.93,"9,247,169",3.23,"6,778,443",1.27,"83,629",4.62,"23,104",50.49,"2,361,993",8.89
2012M11,"20,135,286",2.02,"8,833,785",3.77,"916,105",-5.16,"418,839",10.30,"9,966,557",0.91,"9,301,534",0.70,"1,993,578",12.73,"831,046",-5.94,"395,096",8.63,"6,081,814",-2.25,"18,970",27.89,"3,865",53.92,"2,835",99.37,41,-30.51,"12,229",12.80,"7,206",-4.43,"1,360",20.78,200,-20.95,21,-22.22,"5,625",-8.30,"4,217,819",-3.82,"439,784",4.86,"476,583",-12.16,"50,460",6.78,"3,250,992",-3.71,"495,026",-8.83,"18,060",-8.32,"108,737",15.71,"20,271",59.61,"347,958",-16.48,"74,983",4.76,"12,681",-1.04,"8,173",154.29,714,-24.28,"53,415",-2.18,"279,721",2.49,"64,647",25.30,"4,028",1.77,"2,340",46.07,"208,706",-3.28,"1,124,367",6.07,"199,673",8.93,"15,862",-3.55,"6,343",-31.54,"902,489",6.05,"151,811",15.89,"79,434",23.30,"2,210",-27.04,"6,446",36.11,"63,721",8.35,"754,722",2.07,"167,082",4.29,"170,799",2.84,"129,695",3.43,"287,146",-0.21,"189,243",7.91,"16,031",11.48,"12,247",-4.22,"25,178",-8.89,"135,787",12.62,"575,310",3.23,"36,145",-0.07,"7,980",31.38,"124,293",16.72,"406,892",-0.41,"1,235,994",13.71,"909,803",19.17,"3,582",-26.73,"21,917",3.20,"300,692",1.10,"251,345",-4.51,"57,694",10.54,"25,983",-18.94,"8,091",10.76,"159,577",-7.04,"1,470,743",4.25,"40,482",20.76,236,-43.81,-,-,"1,430,025",3.87,"81,000",-24.93,"15,200",10.52,595,-50.75,108,-62.76,"65,097",-29.74,"9,282,009",3.36,"6,784,525",1.30,"84,228",4.33,"23,635",50.33,"2,389,621",9.32
2012M12,"20,372,531",2.79,"8,865,275",3.73,"912,933",-7.16,"426,953",9.96,"10,167,370",2.69,"9,336,290",2.36,"2,017,085",13.07,"825,737",-8.19,"404,177",8.73,"6,089,291",0.39,"19,866",30.24,"4,017",58.71,"2,953",147.53,39,-30.36,"12,857",12.06,"7,378",-4.43,"1,330",15.05,205,-22.64,20,-25.93,"5,823",-7.16,"4,253,271",-0.23,"442,708",6.80,"470,085",-15.88,"63,507",25.36,"3,276,971",1.17,"497,675",-8.80,"17,596",-7.66,"105,606",10.25,"20,230",14.71,"354,243",-14.27,"80,006",7.24,"12,185",0.47,"8,105",-6.40,682,-22.76,"59,034",11.52,"281,088",4.99,"67,178",30.21,"4,026",4.14,"2,440",47.25,"207,444",-1.50,"1,110,207",6.40,"201,189",8.06,"15,533",-1.98,"6,291",-29.70,"887,194",6.58,"153,430",16.56,"80,291",22.91,"1,394",-49.55,"6,289",52.57,"65,456",10.17,"762,664",1.18,"166,997",1.55,"173,436",4.82,"129,553",0.99,"292,678",-0.97,"176,416",6.15,"16,035",11.43,"12,098",-5.98,"25,035",-5.65,"123,248",9.64,"566,156",2.32,"36,297",-4.74,"8,018",30.06,"120,453",13.95,"401,388",-0.49,"1,249,862",12.58,"923,440",19.37,"3,464",-25.67,"22,130",6.69,"300,828",-3.33,"258,277",-1.70,"60,007",13.15,"28,919",-8.75,"8,190",11.31,"161,161",-5.57,"1,598,606",3.95,"40,392",23.60,234,-43.88,-,-,"1,557,980",3.54,"94,363",-26.07,"15,508",11.96,600,-49.54,108,-49.77,"78,147",-30.46,"9,343,272",3.43,"6,792,290",1.14,"86,362",4.90,"22,668",38.85,"2,441,952",10.07
