期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2002M11,"12,666,824",-0.96,"4,367,030",-2.69,"901,391",-8.78,"252,041",-4.37,"7,146,362",1.37,"5,413,925",-0.39,"741,909",-8.73,"586,952",-7.07,"208,024",1.97,"3,877,040",2.39,"17,349",-7.95,"1,281",-35.92,"1,972",-11.53,675,3.85,"13,421",-3.92,"6,737",-17.38,751,-28.13,578,-55.91,279,-6.38,"5,129",-6.75,"2,515,245",-2.14,"329,836",-4.02,"381,293",-12.68,"70,553",-4.44,"1,733,563",1.02,"222,236",-0.04,"32,531",0.51,"78,830",11.91,"33,014",-24.03,"77,861",2.36,-,-,-,-,-,-,-,-,-,-,"347,435",-9.90,"46,642",-22.10,"5,373",0.41,"10,023",-8.29,"285,397",-7.77,"731,106",-2.34,"107,424",-7.19,"23,144",-19.48,"14,879",-8.63,"585,659",-0.37,"62,641",-8.13,"15,401",-34.76,"1,964",-11.77,"5,299",-12.85,"39,977",10.21,"377,026",22.26,"34,003",63.73,"60,348",20.95,"35,285",122.93,"247,390",11.50,-,-,-,-,-,-,-,-,-,-,"457,637",37.59,"7,108",-10.05,"6,974",31.73,"15,440",39.24,"428,115",38.86,"366,413",-18.25,"112,361",-20.02,"2,150",5.39,"9,461",-14.46,"242,441",-17.72,"310,100",-4.26,"54,571",-16.53,"24,326",-11.38,"13,116",-9.55,"218,087",0.70,"1,915,345",-6.21,"297,131",-22.96,"209,433",-17.44,993,-69.26,"1,407,788",0.58,"108,759",51.16,"25,250",-8.77,"2,649",-12.95,674,-21.17,"80,186",98.61,"5,228,795",-0.21,"3,302,740",1.27,"102,357",2.58,"42,350",-23.64,"1,781,348",-2.30
2002M12,"12,872,922",-1.69,"4,375,466",-3.20,"916,694",-7.19,"258,046",-3.76,"7,322,716",0.05,"5,526,929",-1.62,"742,434",-8.27,"603,860",-4.56,"213,136",3.54,"3,967,499",-0.06,"17,859",2.56,"1,233",-17.53,"2,062",-0.67,660,-3.93,"13,904",5.69,"6,838",-13.28,793,-5.14,571,-47.66,281,-6.64,"5,193",-8.20,"2,544,716",-2.65,"328,753",-5.61,"389,560",-9.43,"71,618",-4.86,"1,754,785",-0.31,"236,403",7.22,"34,576",13.45,"87,954",19.62,"32,899",-21.14,"80,974",8.31,-,-,-,-,-,-,-,-,-,-,"354,248",-8.05,"46,101",-20.26,"5,561",-11.93,"9,397",-11.86,"293,189",-5.56,"748,014",-2.76,"107,352",-7.59,"23,944",-12.55,"15,915",0.90,"600,803",-1.50,"62,833",-9.10,"15,513",-31.81,"1,940",-22.52,"5,267",-15.69,"40,113",6.62,"398,510",29.64,"34,633",65.18,"59,810",21.34,"37,699",134.90,"266,368",20.47,-,-,-,-,-,-,-,-,-,-,"473,216",5.66,"6,773",-21.52,"6,555",10.86,"15,764",20.64,"444,124",5.68,"373,520",-17.16,"112,140",-19.77,"2,162",0.32,"10,295",-16.34,"248,923",-16.10,"310,772",-5.32,"54,567",-12.29,"23,741",-26.48,"13,341",-3.07,"219,123",-0.39,"1,932,859",-9.37,"284,116",-33.42,"205,218",-19.14,979,-70.64,"1,442,546",-0.43,"114,021",55.79,"25,482",-2.77,"2,659",-7.32,650,-25.37,"85,230",97.11,"5,299,113",0.54,"3,323,434",2.02,"104,957",6.74,"43,281",-25.48,"1,827,441",-1.59
2003M01,"12,847,078",-1.23,"4,388,717",-1.73,"913,621",-5.63,"257,957",-1.18,"7,286,783",-0.35,"5,439,375",-0.78,"735,897",-7.12,"599,870",-1.87,"214,734",6.52,"3,888,874",0.31,"17,986",12.03,"1,225",-15.28,"2,096",3.46,680,22.30,"13,985",16.29,"6,573",-13.82,753,-8.73,539,-51.53,278,-7.64,"5,003",-7.16,"2,492,360",-1.54,"327,470",-4.11,"386,065",-6.93,"71,625",-5.58,"1,707,200",0.47,"241,261",4.90,"35,116",7.72,"88,442",18.73,"34,450",-18.62,"83,253",3.31,-,-,-,-,-,-,-,-,-,-,"339,892",-8.31,"43,347",-16.72,"5,255",-11.22,"8,289",-21.04,"283,001",-6.36,"732,106",-1.19,"107,492",-6.70,"24,375",-7.14,"14,894",5.66,"585,345",0.00,"62,626",-3.00,"15,647",-29.36,"1,910",-8.70,"5,249",-16.02,"39,820",16.88,"400,024",28.56,"36,558",72.47,"59,975",23.95,"40,097",152.93,"263,394",16.69,-,-,-,-,-,-,-,-,-,-,"487,332",5.85,"6,677",-19.32,"6,918",17.99,"15,230",23.90,"458,507",5.66,"353,875",-17.30,"108,273",-19.62,"2,139",-3.08,"9,483",-8.86,"233,980",-16.61,"305,340",-5.02,"53,339",-14.40,"22,156",-21.22,"14,459",9.92,"215,386",-1.15,"2,021,595",-8.97,"296,628",-26.41,"205,182",-19.14,974,-81.23,"1,518,811",-2.56,"103,854",50.65,"22,600",-10.47,"2,574",-11.24,554,-37.26,"78,126",95.77,"5,282,254",0.89,"3,333,592",2.72,"105,995",5.84,"41,695",-21.87,"1,800,972",-1.95
2003M02,"12,810,141",-0.85,"4,375,589",-1.47,"909,142",-5.90,"253,672",-2.73,"7,271,738",0.28,"5,428,756",-0.37,"736,654",-6.40,"596,132",-2.38,"211,104",3.81,"3,884,866",0.96,"18,209",12.80,"1,212",-13.86,"2,148",11.88,675,19.47,"14,174",15.70,"6,677",-12.55,745,-9.37,535,-51.01,276,-7.69,"5,121",-5.55,"2,486,416",-2.05,"327,739",-3.92,"383,282",-6.95,"72,430",-3.90,"1,702,965",-0.42,"239,994",-0.78,"36,107",11.01,"88,135",13.85,"35,620",-15.74,"80,132",-10.62,-,-,-,-,-,-,-,-,-,-,"343,214",-5.72,"44,523",-12.39,"5,246",2.62,"8,085",-22.58,"285,360",-4.13,"733,260",0.03,"106,591",-4.49,"24,811",-4.65,"14,743",6.92,"587,115",0.95,"61,777",-1.10,"15,597",-24.92,"1,900",-4.04,"5,161",-7.91,"39,119",14.69,"391,777",24.48,"36,424",54.82,"59,647",21.52,"40,006",113.06,"255,700",14.49,-,-,-,-,-,-,-,-,-,-,"491,902",14.77,"6,733",-24.08,"6,772",15.46,"12,097",-2.56,"466,300",16.16,"354,472",-15.67,"108,605",-19.56,"2,136",-0.84,"9,374",-8.89,"234,357",-14.12,"301,058",-6.40,"52,378",-13.54,"21,520",-23.42,"12,637",-6.59,"214,523",-2.23,"2,023,279",-8.86,"295,169",-27.33,"205,161",-19.13,969,-80.07,"1,521,980",-2.14,"91,870",33.57,"22,353",-11.05,"2,489",-14.50,670,-11.38,"66,358",65.96,"5,266,236",1.63,"3,321,413",3.06,"105,360",6.51,"40,929",-21.00,"1,798,534",-0.54
2003M03,"12,747,154",-0.43,"4,353,807",-1.94,"896,425",-6.72,"248,149",-5.70,"7,248,773",1.54,"5,378,465",-1.30,"733,472",-7.06,"587,720",-4.16,"206,700",0.03,"3,850,573",0.27,"18,018",12.07,"1,171",-18.23,"2,084",8.15,635,4.10,"14,128",16.68,"6,901",-9.90,756,-9.79,526,-52.18,274,-7.74,"5,345",-1.46,"2,483,839",-1.58,"327,428",-3.99,"376,877",-7.79,"71,994",-2.54,"1,707,540",0.44,"235,126",-0.38,"35,679",9.39,"85,701",4.38,"32,009",-24.25,"81,737",3.41,-,-,-,-,-,-,-,-,-,-,"347,392",-5.13,"44,214",-13.86,"6,364",24.08,"7,377",-31.43,"289,437",-3.19,"738,569",0.91,"104,870",-7.95,"24,746",-2.03,"13,539",-1.51,"595,414",2.84,"62,502",0.32,"15,607",-25.02,"1,940",-1.62,"5,141",-8.49,"39,814",17.46,"380,479",14.82,"36,648",47.80,"59,001",16.61,"40,061",85.98,"244,769",4.41,-,-,-,-,-,-,-,-,-,-,"449,183",1.84,"6,725",-26.36,"6,891",10.95,"12,051",-12.11,"423,516",2.79,"356,770",-13.95,"108,286",-19.02,"2,145",-1.74,"10,890",1.18,"235,449",-12.13,"299,686",-5.87,"52,088",-12.54,"21,445",-23.48,"12,729",-5.52,"213,424",-1.80,"2,018,531",-5.45,"272,190",-32.80,"198,913",-19.61,954,-80.47,"1,546,474",4.67,"87,691",35.80,"22,294",-8.70,"2,449",-6.06,553,-36.51,"62,395",70.12,"5,262,467",2.11,"3,325,851",3.25,"107,343",9.84,"39,942",-21.30,"1,789,331",0.29
2003M04,"12,800,232",-0.06,"4,363,162",-1.69,"895,848",-5.24,"243,254",-6.28,"7,297,968",1.86,"5,377,757",-0.85,"730,816",-5.93,"584,873",-2.50,"202,979",-0.98,"3,859,089",0.45,"17,909",14.33,"1,172",-15.26,"2,047",6.45,648,3.18,"14,042",19.71,"6,833",-9.16,746,-9.90,521,-52.46,279,-5.74,"5,287",-0.28,"2,503,317",0.03,"328,921",-2.09,"376,701",-5.68,"70,275",-6.15,"1,727,420",2.07,"235,463",-2.06,"34,985",6.92,"85,071",7.74,"31,842",-15.28,"83,565",-8.32,-,-,-,-,-,-,-,-,-,-,"346,363",-4.84,"44,526",-11.44,"5,374",-12.83,"6,796",-37.85,"289,667",-2.34,"742,740",2.02,"104,457",-6.83,"25,016",4.34,"13,051",-7.53,"600,216",3.88,"60,836",-1.48,"16,232",-19.10,"1,923",-2.78,"5,382",-5.11,"37,299",9.59,"386,091",15.34,"36,760",38.21,"59,240",16.72,"39,975",64.95,"250,116",7.27,-,-,-,-,-,-,-,-,-,-,"424,743",-6.02,"6,804",-25.04,"5,606",-8.96,"11,121",-14.78,"401,212",-5.30,"350,476",-13.09,"104,331",-19.03,"1,933",-11.98,"10,923",3.21,"233,289",-10.84,"302,986",-3.42,"51,882",-12.11,"21,441",-21.41,"12,687",-2.48,"216,976",1.20,"2,030,873",-6.33,"272,710",-33.64,"196,108",-19.95,944,-80.42,"1,561,111",3.57,"97,790",34.45,"22,037",-10.30,"2,421",-5.43,581,-32.05,"72,751",62.58,"5,293,812",2.93,"3,337,599",3.46,"112,446",14.75,"38,750",-20.76,"1,805,017",1.95
2003M05,"12,811,317",0.60,"4,340,828",-1.26,"893,728",-4.02,"243,208",-5.44,"7,333,553",2.56,"5,377,700",-0.67,"730,244",-4.81,"580,105",-2.27,"203,705",-0.04,"3,863,646",0.37,"17,816",14.76,"1,342",-2.12,"2,083",11.09,658,8.40,"13,733",17.67,"6,892",-8.13,740,-9.42,522,-48.47,269,-8.81,"5,361",-0.30,"2,510,494",-0.19,"330,191",-1.13,"374,458",-4.97,"69,899",-5.94,"1,735,946",1.34,"224,613",-4.51,"35,157",7.16,"85,064",7.44,"31,883",-12.75,"72,509",-16.36,-,-,-,-,-,-,-,-,-,-,"338,652",-5.88,"43,281",-8.09,"5,261",-1.94,"6,988",-33.59,"283,122",-4.61,"749,012",2.21,"105,589",-6.09,"24,671",2.80,"13,218",-4.45,"605,534",3.94,"61,631",1.05,"16,539",-12.12,"1,695",-13.30,"6,177",10.07,"37,220",7.56,"388,739",15.68,"36,809",38.54,"58,059",15.59,"39,829",58.22,"254,042",8.53,-,-,-,-,-,-,-,-,-,-,"423,144",-3.80,"6,727",-25.91,"5,523",-9.46,"10,712",-23.22,"400,182",-2.57,"351,940",-11.57,"101,494",-19.69,"1,931",-14.18,"10,838",14.32,"237,677",-8.55,"304,767",-2.61,"52,375",-9.35,"20,838",-24.43,"13,234",-1.65,"218,320",1.96,"1,995,128",-3.94,"254,987",-30.16,"192,635",-18.63,939,-79.56,"1,546,567",5.17,"104,055",26.87,"22,286",-10.40,"2,391",-5.19,584,-30.56,"78,794",46.50,"5,334,434",3.34,"3,333,311",2.91,"118,597",20.61,"37,980",-20.83,"1,844,546",3.82
2003M06,"13,018,637",2.01,"4,385,245",-0.34,"905,198",-2.30,"228,080",-11.60,"7,500,114",4.49,"5,506,838",0.50,"727,763",-4.92,"587,938",-0.08,"198,743",-4.06,"3,992,394",1.89,"19,203",20.40,"1,425",7.14,"2,056",7.81,688,12.05,"15,034",24.27,"6,552",-11.83,761,-5.23,519,-49.46,125,-57.91,"5,147",-2.96,"2,540,482",0.15,"329,408",-2.30,"374,003",-3.85,"67,478",-8.80,"1,769,593",1.91,"239,641",-0.98,"34,826",8.29,"94,562",19.87,"31,726",-15.37,"78,527",-16.00,-,-,-,-,-,-,-,-,-,-,"345,022",-4.17,"41,157",-15.01,"5,137",-3.84,"6,455",-38.65,"292,273",-1.17,"766,092",2.79,"105,928",-3.20,"24,156",1.10,"12,784",-9.97,"623,224",4.26,"62,567",2.09,"16,617",-11.15,"1,717",-11.86,"6,130",5.42,"38,103",9.42,"401,215",15.16,"36,841",43.39,"57,608",13.08,"39,480",53.50,"267,286",8.64,-,-,-,-,-,-,-,-,-,-,"452,553",2.12,"6,717",-19.84,"5,381",-22.21,"10,574",-28.69,"429,881",4.08,"355,862",-11.39,"101,640",-18.94,"2,033",-8.79,"10,140",-2.85,"242,049",-8.15,"317,649",-0.02,"52,443",-9.44,"20,766",-21.14,"13,163",-0.61,"231,277",5.02,"1,991,811",-1.29,"253,543",-30.92,"192,623",-18.63,924,-60.41,"1,544,721",9.41,"110,229",21.35,"22,468",-9.31,"2,677",5.60,561,-35.22,"84,523",34.89,"5,409,759",4.55,"3,381,471",4.27,"121,960",23.42,"27,852",-41.55,"1,878,476",5.24
2003M07,"12,956,446",2.21,"4,408,434",0.40,"906,053",-1.71,"230,451",-9.85,"7,411,508",4.27,"5,409,042",-0.26,"723,379",-4.65,"585,613",0.52,"201,099",-2.90,"3,898,951",0.62,"18,807",14.01,"1,419",-11.26,"1,976",0.51,715,7.68,"14,697",19.81,"6,530",-16.38,754,-5.63,503,-51.02,122,-60.52,"5,151",-9.22,"2,487,375",-1.11,"323,300",-3.25,"364,099",-4.26,"67,008",-7.58,"1,732,968",0.27,"244,391",1.11,"35,151",7.64,"99,273",19.77,"31,913",-14.91,"78,054",-11.97,-,-,-,-,-,-,-,-,-,-,"336,838",-4.21,"40,769",-13.96,"5,294",0.36,"7,056",-32.03,"283,719",-1.69,"760,078",3.28,"105,980",-4.49,"22,504",-5.45,"12,594",-15.12,"619,000",5.58,"61,962",-3.02,"16,775",-1.47,"1,715",-16.46,"6,269",9.24,"37,203",-4.79,"403,070",12.10,"38,157",42.34,"58,206",13.54,"42,366",48.16,"264,341",4.52,-,-,-,-,-,-,-,-,-,-,"428,777",-1.23,"6,406",-22.82,"7,162",15.39,"10,282",-22.60,"404,927",-0.34,"347,692",-10.09,"102,737",-14.95,"1,941",-8.18,"9,590",-8.53,"233,424",-7.86,"313,522",1.08,"51,931",-10.70,"22,940",-10.70,"13,184",3.03,"225,467",5.59,"1,962,252",-1.77,"251,157",-30.92,"192,614",-18.62,960,-6.80,"1,517,521",8.68,"115,898",40.85,"22,656",-10.19,"3,055",21.91,"1,062",28.42,"89,125",65.89,"5,469,254",5.73,"3,411,242",5.18,"124,771",24.76,"27,330",-41.45,"1,905,911",6.90
2003M08,"12,977,910",2.17,"4,439,228",1.55,"905,839",-0.32,"231,019",-10.53,"7,401,824",3.31,"5,445,935",-0.63,"729,053",-3.96,"584,131",0.19,"201,836",-4.46,"3,930,915",0.09,"19,420",18.83,"1,429",-6.97,"2,018",2.13,775,16.89,"15,198",24.90,"6,260",-15.92,644,-18.58,349,-43.80,120,-61.29,"5,147",-10.06,"2,493,587",-2.01,"324,153",-3.59,"364,984",-5.13,"66,356",-8.59,"1,738,094",-0.74,"241,882",1.16,"35,241",6.61,"97,566",20.08,"31,697",-15.95,"77,378",-11.15,-,-,-,-,-,-,-,-,-,-,"338,661",-4.01,"40,557",-16.59,"5,274",-0.96,"7,489",-27.60,"285,341",-1.10,"761,829",3.30,"106,283",-3.47,"22,184",-2.08,"12,380",-17.23,"620,982",5.29,"61,832",-2.21,"16,736",-0.30,"1,686",-16.58,"6,198",7.98,"37,212",-3.80,"419,074",16.45,"40,830",53.44,"58,659",12.33,"45,761",43.72,"273,824",9.88,-,-,-,-,-,-,-,-,-,-,"441,900",-5.24,"6,553",-19.84,"7,048",30.04,"9,981",-26.07,"418,318",-4.77,"347,467",-9.13,"104,007",-12.77,"1,928",-9.23,"8,932",-15.01,"232,600",-7.14,"313,886",0.93,"52,620",-9.27,"22,435",-9.08,"12,147",-7.30,"226,684",5.33,"1,908,330",-3.02,"250,225",-24.96,"192,600",-13.50,904,-11.46,"1,464,601",3.82,"100,837",21.33,"22,842",-8.27,"2,841",2.12,794,4.34,"74,360",36.03,"5,522,808",6.80,"3,437,108",5.63,"126,267",25.87,"27,485",-39.13,"1,931,948",9.04
2003M09,"13,086,452",2.72,"4,464,992",2.81,"895,244",-1.72,"227,592",-10.83,"7,498,624",3.71,"5,465,246",-0.73,"725,718",-3.81,"578,039",-2.23,"199,139",-4.67,"3,962,350",0.29,"19,332",16.34,"1,378",-6.32,"3,968",100.71,760,17.65,"13,226",5.61,"6,390",-7.93,640,-18.68,340,-44.44,118,-61.06,"5,292",1.03,"2,507,337",-2.24,"319,573",-4.87,"355,744",-8.90,"67,609",-2.00,"1,764,411",-0.28,"234,317",2.83,"34,611",6.61,"97,983",24.22,"28,523",-17.55,"73,200",-10.65,-,-,-,-,-,-,-,-,-,-,"339,584",-3.91,"41,964",-14.12,"5,351",1.23,"7,410",-30.30,"284,859",-1.30,"768,634",4.15,"106,694",-2.29,"22,046",-2.79,"12,638",-15.26,"627,256",6.10,"61,969",-0.49,"16,845",6.65,"1,641",-18.24,"6,302",11.64,"37,181",-4.24,"416,576",12.34,"41,136",47.10,"59,877",9.42,"46,140",34.76,"269,423",6.11,-,-,-,-,-,-,-,-,-,-,"446,571",-5.38,"6,570",-13.85,"7,438",4.89,"10,350",-32.99,"422,213",-4.43,"348,660",-7.58,"103,634",-10.84,"1,935",-8.47,"8,455",-17.91,"234,636",-5.62,"315,876",0.09,"52,673",-9.36,"21,716",-14.45,"10,834",-17.86,"230,653",5.36,"1,949,872",-0.28,"265,162",-11.43,"186,458",-13.86,899,-11.17,"1,497,353",4.10,"90,564",-1.86,"22,742",-8.40,"2,616",-5.83,666,-3.90,"64,540",0.87,"5,580,770",7.60,"3,451,370",5.73,"128,131",27.60,"26,888",-39.75,"1,974,381",11.10
