期間,總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%)
2008M12,"22,943",0.33,"11,576",0.14,"11,367",0.52,"18,732",1.24,"9,254",1.19,"9,478",1.29,"10,903",1.00,"6,187",0.68,"4,716",1.42,"10,354",-0.26,"5,847",-0.83,"4,508",0.49,549,32.59,341,36.36,208,26.84,81.65,-,79.94,-,83.39,-,47.52,-,53.45,-,41.49,-,58.20,-,66.86,-,49.75,-,45.13,-,50.51,-,39.66,-,55.28,-,63.18,-,47.56,-,94.97,-,94.49,-,95.59,-,5.03,-,5.51,-,4.41,-
2009M01,"22,952",0.34,"11,577",0.13,"11,375",0.54,"18,754",1.26,"9,264",1.20,"9,491",1.31,"10,881",0.73,"6,178",0.45,"4,703",1.11,"10,303",-0.85,"5,814",-1.44,"4,489",-0.07,578,40.75,364,44.72,214,34.50,81.71,-,80.02,-,83.44,-,47.41,-,53.36,-,41.35,-,58.02,-,66.69,-,49.56,-,44.89,-,50.22,-,39.46,-,54.94,-,62.76,-,47.30,-,94.69,-,94.11,-,95.44,-,5.31,-,5.89,-,4.56,-
2009M02,"22,954",0.32,"11,575",0.11,"11,379",0.53,"18,771",1.25,"9,270",1.18,"9,501",1.31,"10,848",0.69,"6,152",0.13,"4,696",1.44,"10,224",-1.21,"5,759",-2.09,"4,464",-0.04,624,47.05,392,50.21,232,41.99,81.78,-,80.09,-,83.50,-,47.26,-,53.14,-,41.27,-,57.79,-,66.36,-,49.43,-,44.54,-,49.76,-,39.24,-,54.47,-,62.13,-,46.99,-,94.25,-,93.62,-,95.07,-,5.75,-,6.38,-,4.93,-
2009M03,"22,963",0.33,"11,578",0.12,"11,385",0.55,"18,789",1.25,"9,278",1.18,"9,511",1.31,"10,850",0.49,"6,150",-0.21,"4,701",1.43,"10,220",-1.54,"5,752",-2.62,"4,468",-0.12,630,51.17,397,55.51,233,44.29,81.82,-,80.14,-,83.54,-,47.25,-,53.12,-,41.29,-,57.75,-,66.28,-,49.43,-,44.51,-,49.68,-,39.25,-,54.40,-,62.00,-,46.98,-,94.19,-,93.54,-,95.05,-,5.81,-,6.46,-,4.95,-
2009M04,"22,962",0.31,"11,576",0.10,"11,387",0.53,"18,807",1.26,"9,289",1.20,"9,518",1.32,"10,851",0.40,"6,153",0.06,"4,697",0.85,"10,226",-1.63,"5,757",-2.46,"4,470",-0.53,625,51.63,397,60.06,228,38.88,81.90,-,80.24,-,83.59,-,47.26,-,53.16,-,41.25,-,57.70,-,66.25,-,49.35,-,44.53,-,49.73,-,39.25,-,54.37,-,61.97,-,46.96,-,94.24,-,93.55,-,95.15,-,5.76,-,6.45,-,4.85,-
2009M05,"22,965",0.30,"11,575",0.09,"11,390",0.52,"18,826",1.26,"9,297",1.32,"9,529",1.21,"10,874",0.42,"6,157",0.16,"4,717",0.77,"10,241",-1.65,"5,758",-2.47,"4,484",-0.57,633,52.26,399,63.79,234,35.92,81.98,-,80.32,-,83.66,-,47.35,-,53.19,-,41.42,-,57.76,-,66.23,-,49.50,-,44.60,-,49.74,-,39.36,-,54.40,-,61.93,-,47.05,-,94.18,-,93.52,-,95.05,-,5.82,-,6.48,-,4.95,-
2009M06,"22,970",0.30,"11,576",0.08,"11,395",0.52,"18,844",1.26,"9,304",1.17,"9,540",1.34,"10,891",0.45,"6,172",0.15,"4,719",0.84,"10,244",-1.63,"5,762",-2.49,"4,482",-0.51,647,51.06,410,61.61,237,35.72,82.04,-,80.38,-,83.72,-,47.41,-,53.32,-,41.41,-,57.79,-,66.33,-,49.47,-,44.60,-,49.78,-,39.34,-,54.36,-,61.93,-,46.99,-,94.06,-,93.36,-,94.99,-,5.94,-,6.64,-,5.01,-
2009M07,"22,977",0.30,"11,577",0.08,"11,400",0.53,"18,863",1.25,"9,312",1.16,"9,551",1.34,"10,922",0.40,"6,185",-0.11,"4,737",1.07,"10,258",-1.70,"5,763",-2.79,"4,495",-0.28,663,50.04,421,60.33,242,34.97,82.10,-,80.44,-,83.79,-,47.53,-,53.42,-,41.55,-,57.90,-,66.42,-,49.60,-,44.65,-,49.78,-,39.43,-,54.38,-,61.89,-,47.06,-,93.93,-,93.19,-,94.89,-,6.07,-,6.81,-,5.11,-
2009M08,"22,981",0.30,"11,577",0.08,"11,404",0.53,"18,882",1.24,"9,321",1.13,"9,562",1.34,"10,957",0.37,"6,190",-0.26,"4,767",1.21,"10,285",-1.71,"5,768",-2.98,"4,518",-0.03,672,48.51,422,61.60,250,30.62,82.16,-,80.51,-,83.85,-,47.68,-,53.46,-,41.80,-,58.03,-,66.41,-,49.86,-,44.76,-,49.82,-,39.62,-,54.47,-,61.88,-,47.25,-,93.87,-,93.18,-,94.76,-,6.13,-,6.82,-,5.24,-
2009M09,"22,985",0.31,"11,577",0.08,"11,408",0.54,"18,900",1.24,"9,328",1.12,"9,572",1.35,"10,939",0.64,"6,187",0.06,"4,753",1.41,"10,278",-1.22,"5,773",-2.36,"4,505",0.28,661,42.28,413,52.84,247,27.55,82.23,-,80.57,-,83.91,-,47.59,-,53.44,-,41.66,-,57.88,-,66.33,-,49.65,-,44.72,-,49.87,-,39.49,-,54.38,-,61.89,-,47.06,-,93.96,-,93.32,-,94.79,-,6.04,-,6.68,-,5.21,-
2009M10,"22,996",0.32,"11,578",0.07,"11,417",0.57,"18,921",1.23,"9,335",1.09,"9,586",1.37,"10,963",0.57,"6,196",0.04,"4,767",1.28,"10,310",-1.10,"5,783",-2.11,"4,527",0.22,653,37.18,414,44.16,240,26.61,82.28,-,80.62,-,83.96,-,47.68,-,53.52,-,41.75,-,57.94,-,66.38,-,49.73,-,44.83,-,49.94,-,39.65,-,54.49,-,61.95,-,47.23,-,94.04,-,93.33,-,94.97,-,5.96,-,6.67,-,5.03,-
2009M11,"23,006",0.32,"11,581",0.06,"11,425",0.58,"18,940",1.22,"9,342",1.06,"9,598",1.38,"11,014",0.89,"6,216",0.26,"4,798",1.71,"10,369",-0.40,"5,807",-1.34,"4,561",0.82,645,27.34,409,30.34,237,22.48,82.33,-,80.67,-,84.00,-,47.87,-,53.67,-,42.00,-,58.15,-,66.53,-,49.99,-,45.07,-,50.14,-,39.92,-,54.75,-,62.16,-,47.53,-,94.14,-,93.43,-,95.06,-,5.86,-,6.57,-,4.94,-
2009M12,"23,016",0.32,"11,583",0.06,"11,434",0.59,"18,959",1.21,"9,349",1.02,"9,610",1.39,"11,016",1.04,"6,224",0.60,"4,792",1.62,"10,384",0.29,"5,820",-0.45,"4,564",1.25,632,15.23,404,18.61,228,9.68,82.37,-,80.71,-,84.05,-,47.86,-,53.74,-,41.91,-,58.11,-,66.58,-,49.87,-,45.12,-,50.25,-,39.92,-,54.77,-,62.26,-,47.49,-,94.26,-,93.51,-,95.24,-,5.74,-,6.49,-,4.76,-
2010M01,"23,020",0.30,"11,583",0.05,"11,438",0.55,"18,976",1.18,"9,355",0.99,"9,621",1.37,"11,014",1.22,"6,235",0.93,"4,779",1.60,"10,388",0.82,"5,838",0.41,"4,550",1.36,626,8.29,397,9.26,229,6.64,82.43,-,80.77,-,84.12,-,47.84,-,53.83,-,41.78,-,58.04,-,66.65,-,49.67,-,45.13,-,50.40,-,39.78,-,54.74,-,62.40,-,47.29,-,94.32,-,93.63,-,95.21,-,5.68,-,6.37,-,4.79,-
2010M02,"23,023",0.30,"11,582",0.06,"11,441",0.55,"18,992",1.18,"9,362",0.98,"9,631",1.37,"11,007",1.47,"6,227",1.23,"4,780",1.79,"10,373",1.46,"5,819",1.04,"4,554",2.01,634,1.60,408,4.06,226,-2.57,82.49,-,80.83,-,84.18,-,47.81,-,53.76,-,41.78,-,57.96,-,66.52,-,49.63,-,45.06,-,50.24,-,39.81,-,54.62,-,62.16,-,47.29,-,94.24,-,93.45,-,95.28,-,5.76,-,6.55,-,4.72,-
2010M03,"23,026",0.28,"11,582",0.04,"11,444",0.52,"19,007",1.16,"9,367",0.96,"9,640",1.36,"11,008",1.45,"6,226",1.24,"4,783",1.74,"10,384",1.60,"5,821",1.19,"4,563",2.12,624,-0.92,405,1.83,220,-5.62,82.54,-,80.88,-,84.23,-,47.81,-,53.75,-,41.79,-,57.92,-,66.46,-,49.61,-,45.09,-,50.26,-,39.87,-,54.63,-,62.14,-,47.33,-,94.33,-,93.50,-,95.40,-,5.67,-,6.50,-,4.60,-
2010M04,"23,028",0.29,"11,581",0.05,"11,447",0.53,"19,021",1.14,"9,371",0.88,"9,651",1.39,"11,007",1.44,"6,226",1.18,"4,781",1.79,"10,414",1.84,"5,847",1.56,"4,567",2.19,593,-5.01,379,-4.38,214,-6.09,82.60,-,80.92,-,84.30,-,47.80,-,53.76,-,41.77,-,57.87,-,66.44,-,49.54,-,45.22,-,50.49,-,39.90,-,54.75,-,62.39,-,47.33,-,94.61,-,93.91,-,95.53,-,5.39,-,6.09,-,4.47,-
2010M05,"23,031",0.29,"11,580",0.04,"11,450",0.53,"19,037",1.12,"9,376",0.85,"9,661",1.39,"11,026",1.39,"6,228",1.15,"4,798",1.71,"10,459",2.12,"5,871",1.97,"4,588",2.33,567,-10.42,357,-10.62,210,-10.08,82.66,-,80.96,-,84.38,-,47.87,-,53.78,-,41.90,-,57.92,-,66.42,-,49.66,-,45.41,-,50.70,-,40.07,-,54.94,-,62.62,-,47.49,-,94.86,-,94.27,-,95.62,-,5.14,-,5.73,-,4.38,-
2010M06,"23,033",0.28,"11,580",0.04,"11,453",0.52,"19,052",1.10,"9,381",0.83,"9,671",1.37,"11,053",1.49,"6,232",0.97,"4,821",2.17,"10,483",2.33,"5,874",1.95,"4,609",2.83,570,-11.85,358,-12.76,212,-10.28,82.72,-,81.01,-,84.44,-,47.99,-,53.81,-,42.10,-,58.02,-,66.43,-,49.85,-,45.51,-,50.73,-,40.24,-,55.02,-,62.61,-,47.66,-,94.84,-,94.26,-,95.60,-,5.16,-,5.74,-,4.40,-
2010M07,"23,037",0.26,"11,580",0.02,"11,457",0.50,"19,069",1.09,"9,387",0.80,"9,682",1.37,"11,116",1.78,"6,251",1.07,"4,865",2.71,"10,538",2.72,"5,894",2.26,"4,644",3.32,578,-12.80,357,-15.22,221,-8.60,82.78,-,81.06,-,84.51,-,48.25,-,53.98,-,42.46,-,58.29,-,66.59,-,50.25,-,45.74,-,50.89,-,40.53,-,55.26,-,62.78,-,47.97,-,94.80,-,94.29,-,95.45,-,5.20,-,5.71,-,4.55,-
2010M08,"23,039",0.25,"11,579",0.02,"11,460",0.49,"19,085",1.07,"9,392",0.77,"9,693",1.37,"11,146",1.72,"6,253",1.02,"4,893",2.64,"10,570",2.77,"5,899",2.27,"4,671",3.39,576,-14.23,354,-16.14,222,-11.00,82.84,-,81.11,-,84.58,-,48.38,-,54.00,-,42.70,-,58.40,-,66.57,-,50.48,-,45.88,-,50.94,-,40.76,-,55.38,-,62.81,-,48.19,-,94.83,-,94.34,-,95.46,-,5.17,-,5.66,-,4.54,-
2010M09,"23,040",0.24,"11,578",0.01,"11,462",0.47,"19,100",1.06,"9,397",0.74,"9,702",1.36,"11,091",1.39,"6,240",0.86,"4,851",2.07,"10,531",2.46,"5,891",2.04,"4,640",2.99,560,-15.23,349,-15.59,211,-14.63,82.90,-,81.16,-,84.65,-,48.14,-,53.90,-,42.32,-,58.07,-,66.40,-,50.00,-,45.71,-,50.88,-,40.48,-,55.14,-,62.69,-,47.82,-,94.95,-,94.41,-,95.65,-,5.05,-,5.59,-,4.35,-
2010M10,"23,044",0.21,"11,578",0.00,"11,466",0.43,"19,118",1.04,"9,403",0.73,"9,715",1.34,"11,106",1.30,"6,254",0.93,"4,852",1.78,"10,560",2.42,"5,916",2.31,"4,643",2.57,546,-16.35,338,-18.30,209,-13.00,82.96,-,81.21,-,84.73,-,48.19,-,54.02,-,42.32,-,58.09,-,66.51,-,49.94,-,45.82,-,51.10,-,40.50,-,55.23,-,62.92,-,47.80,-,95.08,-,94.60,-,95.70,-,4.92,-,5.40,-,4.30,-
2010M11,"23,050",0.19,"11,579",-0.01,"11,471",0.40,"19,136",1.04,"9,410",0.72,"9,727",1.34,"11,132",1.07,"6,265",0.79,"4,867",1.44,"10,605",2.28,"5,942",2.32,"4,663",2.23,527,-18.36,323,-21.05,204,-13.70,83.02,-,81.26,-,84.79,-,48.29,-,54.10,-,42.43,-,58.17,-,66.58,-,50.04,-,46.01,-,51.32,-,40.65,-,55.42,-,63.15,-,47.94,-,95.27,-,94.85,-,95.80,-,4.73,-,5.15,-,4.20,-
2010M12,"23,055",0.17,"11,580",-0.03,"11,475",0.36,"19,153",1.03,"9,416",0.71,"9,738",1.33,"11,133",1.06,"6,268",0.71,"4,865",1.53,"10,613",2.21,"5,947",2.18,"4,666",2.25,520,-17.74,321,-20.48,199,-12.89,83.08,-,81.31,-,84.86,-,48.29,-,54.13,-,42.40,-,58.13,-,66.57,-,49.96,-,46.04,-,51.36,-,40.67,-,55.41,-,63.16,-,47.92,-,95.33,-,94.87,-,95.92,-,4.67,-,5.13,-,4.08,-
2011M01,"23,057",0.16,"11,579",-0.03,"11,478",0.36,"19,169",1.02,"9,421",0.70,"9,748",1.33,"11,140",1.14,"6,271",0.57,"4,869",1.88,"10,623",2.26,"5,954",1.98,"4,669",2.61,517,-17.37,317,-20.15,200,-12.56,83.14,-,81.36,-,84.93,-,48.31,-,54.16,-,42.42,-,58.11,-,66.56,-,49.94,-,46.07,-,51.42,-,40.68,-,55.41,-,63.20,-,47.89,-,95.36,-,94.94,-,95.89,-,4.64,-,5.06,-,4.11,-
2011M02,"23,057",0.14,"11,577",-0.05,"11,479",0.34,"19,183",1.01,"9,426",0.68,"9,758",1.32,"11,123",1.05,"6,267",0.63,"4,856",1.59,"10,601",2.20,"5,944",2.15,"4,657",2.25,522,-17.72,322,-21.00,199,-11.78,83.20,-,81.42,-,85.00,-,48.24,-,54.13,-,42.30,-,57.98,-,66.49,-,49.77,-,45.98,-,51.35,-,40.57,-,55.26,-,63.07,-,47.73,-,95.31,-,94.85,-,95.90,-,4.69,-,5.15,-,4.10,-
2011M03,"23,058",0.14,"11,576",-0.06,"11,482",0.33,"19,198",1.00,"9,430",0.67,"9,768",1.33,"11,128",1.09,"6,281",0.90,"4,847",1.34,"10,629",2.37,"5,974",2.63,"4,655",2.03,499,-20.15,307,-24.13,192,-12.82,83.26,-,81.46,-,85.07,-,48.26,-,54.26,-,42.21,-,57.97,-,66.61,-,49.62,-,46.10,-,51.61,-,40.54,-,55.37,-,63.35,-,47.66,-,95.52,-,95.11,-,96.05,-,4.48,-,4.89,-,3.95,-
2011M04,"23,062",0.15,"11,576",-0.04,"11,486",0.34,"19,213",1.01,"9,440",0.74,"9,774",1.28,"11,126",1.07,"6,277",0.81,"4,849",1.41,"10,648",2.25,"5,989",2.43,"4,659",2.02,477,-19.53,288,-24.08,189,-11.47,83.31,-,81.55,-,85.09,-,48.24,-,54.22,-,42.22,-,57.91,-,66.49,-,49.61,-,46.17,-,51.73,-,40.57,-,55.42,-,63.44,-,47.67,-,95.71,-,95.41,-,96.09,-,4.29,-,4.59,-,3.91,-
2011M05,"23,065",0.15,"11,576",-0.04,"11,489",0.34,"19,228",1.00,"9,446",0.74,"9,783",1.26,"11,146",1.09,"6,287",0.96,"4,859",1.26,"10,670",2.01,"5,999",2.17,"4,671",1.81,476,-16.00,289,-19.09,188,-10.76,83.36,-,81.60,-,85.15,-,48.32,-,54.31,-,42.29,-,57.97,-,66.56,-,49.67,-,46.26,-,51.82,-,40.66,-,55.49,-,63.51,-,47.75,-,95.73,-,95.41,-,96.14,-,4.27,-,4.59,-,3.86,-
2011M06,"23,071",0.16,"11,577",-0.03,"11,494",0.35,"19,244",1.01,"9,452",0.75,"9,792",1.25,"11,183",1.17,"6,301",1.12,"4,881",1.24,"10,696",2.03,"6,008",2.28,"4,688",1.71,486,-14.67,293,-18.00,193,-9.06,83.41,-,81.64,-,85.20,-,48.47,-,54.43,-,42.47,-,58.11,-,66.67,-,49.85,-,46.36,-,51.90,-,40.79,-,55.58,-,63.57,-,47.88,-,95.65,-,95.35,-,96.05,-,4.35,-,4.65,-,3.95,-
2011M07,"23,078",0.18,"11,579",-0.01,"11,499",0.36,"19,260",1.00,"9,459",0.76,"9,802",1.23,"11,248",1.19,"6,320",1.11,"4,928",1.29,"10,752",2.04,"6,024",2.22,"4,728",1.80,496,-14.21,296,-17.14,200,-9.47,83.46,-,81.69,-,85.24,-,48.74,-,54.58,-,42.86,-,58.40,-,66.82,-,50.28,-,46.59,-,52.03,-,41.12,-,55.83,-,63.69,-,48.24,-,95.59,-,95.32,-,95.94,-,4.41,-,4.68,-,4.06,-
2011M08,"23,083",0.19,"11,580",0.01,"11,503",0.37,"19,276",1.00,"9,465",0.78,"9,811",1.22,"11,284",1.24,"6,339",1.38,"4,945",1.07,"10,782",2.01,"6,042",2.42,"4,740",1.48,502,-12.85,297,-16.12,205,-7.64,83.51,-,81.74,-,85.29,-,48.89,-,54.74,-,42.99,-,58.54,-,66.97,-,50.41,-,46.71,-,52.17,-,41.21,-,55.93,-,63.83,-,48.32,-,95.55,-,95.32,-,95.85,-,4.45,-,4.68,-,4.15,-
2011M09,"23,086",0.20,"11,580",0.02,"11,506",0.38,"19,291",1.00,"9,472",0.79,"9,820",1.21,"11,231",1.26,"6,315",1.20,"4,916",1.34,"10,750",2.08,"6,025",2.27,"4,725",1.84,481,-14.12,290,-16.88,191,-9.57,83.56,-,81.79,-,85.35,-,48.65,-,54.53,-,42.73,-,58.22,-,66.67,-,50.06,-,46.56,-,52.03,-,41.07,-,55.72,-,63.61,-,48.12,-,95.72,-,95.41,-,96.11,-,4.28,-,4.59,-,3.89,-
2011M10,"23,093",0.21,"11,582",0.03,"11,511",0.39,"19,309",1.00,"9,479",0.81,"9,830",1.18,"11,249",1.28,"6,322",1.08,"4,927",1.54,"10,765",1.94,"6,029",1.91,"4,736",1.99,484,-11.46,293,-13.39,191,-8.34,83.61,-,81.84,-,85.40,-,48.71,-,54.58,-,42.80,-,58.26,-,66.69,-,50.12,-,46.62,-,52.05,-,41.14,-,55.75,-,63.60,-,48.18,-,95.70,-,95.37,-,96.12,-,4.30,-,4.63,-,3.88,-
2011M11,"23,101",0.22,"11,585",0.05,"11,517",0.40,"19,326",0.99,"9,486",0.81,"9,840",1.16,"11,270",1.24,"6,331",1.06,"4,939",1.47,"10,788",1.73,"6,041",1.67,"4,747",1.80,482,-8.53,290,-10.15,192,-5.97,83.66,-,81.88,-,85.44,-,48.79,-,54.65,-,42.89,-,58.32,-,66.74,-,50.20,-,46.70,-,52.15,-,41.22,-,55.82,-,63.68,-,48.24,-,95.72,-,95.42,-,96.11,-,4.28,-,4.58,-,3.89,-
2011M12,"23,111",0.24,"11,587",0.07,"11,524",0.42,"19,342",0.99,"9,492",0.82,"9,850",1.15,"11,273",1.25,"6,333",1.03,"4,940",1.54,"10,802",1.78,"6,050",1.73,"4,752",1.84,471,-9.42,283,-11.91,188,-5.38,83.69,-,81.92,-,85.47,-,48.78,-,54.65,-,42.87,-,58.28,-,66.71,-,50.16,-,46.74,-,52.21,-,41.24,-,55.85,-,63.73,-,48.25,-,95.82,-,95.53,-,96.19,-,4.18,-,4.47,-,3.81,-
2012M01,"23,116",0.26,"11,588",0.08,"11,528",0.43,"19,359",0.99,"9,499",0.83,"9,860",1.14,"11,280",1.26,"6,342",1.14,"4,938",1.42,"10,808",1.75,"6,061",1.80,"4,747",1.67,472,-8.76,281,-11.41,191,-4.57,83.75,-,81.97,-,85.53,-,48.80,-,54.73,-,42.83,-,58.27,-,66.77,-,50.08,-,46.76,-,52.31,-,41.18,-,55.83,-,63.81,-,48.15,-,95.82,-,95.57,-,96.13,-,4.18,-,4.43,-,3.87,-
2012M02,"23,118",0.27,"11,588",0.09,"11,531",0.44,"19,372",0.98,"9,504",0.83,"9,867",1.12,"11,270",1.32,"6,336",1.11,"4,933",1.59,"10,790",1.78,"6,049",1.76,"4,741",1.81,479,-8.09,287,-10.87,192,-3.59,83.79,-,82.02,-,85.58,-,48.75,-,54.68,-,42.78,-,58.18,-,66.67,-,50.00,-,46.67,-,52.20,-,41.12,-,55.70,-,63.64,-,48.05,-,95.75,-,95.46,-,96.11,-,4.25,-,4.54,-,3.89,-
2012M03,"23,123",0.28,"11,588",0.11,"11,534",0.45,"19,385",0.98,"9,509",0.84,"9,876",1.11,"11,276",1.33,"6,339",0.92,"4,937",1.87,"10,806",1.66,"6,054",1.34,"4,752",2.07,470,-5.67,284,-7.35,186,-2.96,83.84,-,82.06,-,85.62,-,48.77,-,54.70,-,42.81,-,58.17,-,66.66,-,50.00,-,46.73,-,52.24,-,41.20,-,55.74,-,63.67,-,48.11,-,95.83,-,95.51,-,96.23,-,4.17,-,4.49,-,3.77,-
2012M04,"23,128",0.29,"11,590",0.12,"11,538",0.46,"19,399",0.97,"9,516",0.81,"9,883",1.12,"11,281",1.40,"6,348",1.13,"4,933",1.74,"10,818",1.60,"6,069",1.33,"4,750",1.94,463,-3.05,279,-3.05,184,-3.06,83.88,-,82.11,-,85.66,-,48.78,-,54.77,-,42.76,-,58.15,-,66.71,-,49.92,-,46.78,-,52.36,-,41.17,-,55.77,-,63.77,-,48.06,-,95.90,-,95.60,-,96.28,-,4.10,-,4.40,-,3.72,-
2012M05,"23,135",0.30,"11,591",0.13,"11,543",0.47,"19,413",0.96,"9,521",0.80,"9,893",1.12,"11,300",1.39,"6,370",1.31,"4,931",1.48,"10,834",1.54,"6,089",1.51,"4,745",1.59,466,-2.17,281,-2.83,185,-1.16,83.92,-,82.14,-,85.70,-,48.85,-,54.95,-,42.71,-,58.21,-,66.90,-,49.84,-,46.83,-,52.53,-,41.11,-,55.81,-,63.96,-,47.97,-,95.88,-,95.60,-,96.24,-,4.12,-,4.40,-,3.76,-
2012M06,"23,143",0.31,"11,594",0.15,"11,549",0.48,"19,428",0.96,"9,527",0.79,"9,901",1.11,"11,331",1.32,"6,381",1.27,"4,950",1.40,"10,854",1.47,"6,095",1.45,"4,758",1.49,477,-1.88,286,-2.56,191,-0.86,83.95,-,82.17,-,85.73,-,48.96,-,55.04,-,42.86,-,58.32,-,66.98,-,49.99,-,46.90,-,52.57,-,41.20,-,55.87,-,63.98,-,48.06,-,95.79,-,95.52,-,96.13,-,4.21,-,4.48,-,3.87,-
2012M07,"23,149",0.31,"11,595",0.14,"11,553",0.48,"19,442",0.95,"9,533",0.78,"9,910",1.10,"11,372",1.10,"6,388",1.07,"4,984",1.14,"10,883",1.21,"6,099",1.24,"4,784",1.18,490,-1.30,289,-2.35,201,0.26,83.99,-,82.21,-,85.77,-,49.13,-,55.09,-,43.14,-,58.49,-,67.01,-,50.30,-,47.01,-,52.60,-,41.41,-,55.97,-,63.98,-,48.27,-,95.69,-,95.48,-,95.97,-,4.31,-,4.52,-,4.03,-
2012M08,"23,156",0.32,"11,597",0.15,"11,559",0.49,"19,456",0.93,"9,538",0.77,"9,918",1.09,"11,403",1.06,"6,396",0.91,"5,007",1.25,"10,901",1.11,"6,104",1.03,"4,797",1.20,502,0.00,292,-1.69,210,2.43,84.02,-,82.24,-,85.81,-,49.25,-,55.15,-,43.32,-,58.61,-,67.06,-,50.49,-,47.08,-,52.64,-,41.50,-,56.03,-,64.00,-,48.37,-,95.60,-,95.44,-,95.80,-,4.40,-,4.56,-,4.20,-
2012M09,"23,161",0.33,"11,599",0.16,"11,562",0.49,"19,471",0.93,"9,544",0.77,"9,927",1.09,"11,369",1.23,"6,373",0.92,"4,996",1.63,"10,878",1.20,"6,084",0.98,"4,794",1.46,491,2.04,289,-0.38,202,5.71,84.07,-,82.29,-,85.86,-,49.09,-,54.94,-,43.21,-,58.39,-,66.77,-,50.33,-,46.97,-,52.45,-,41.47,-,55.87,-,63.74,-,48.30,-,95.68,-,95.47,-,95.96,-,4.32,-,4.53,-,4.04,-
2012M10,"23,171",0.34,"11,602",0.18,"11,568",0.50,"19,487",0.92,"9,551",0.76,"9,936",1.08,"11,391",1.26,"6,382",0.95,"5,009",1.66,"10,897",1.23,"6,092",1.04,"4,805",1.47,493,1.97,290,-0.89,203,6.34,84.10,-,82.32,-,85.89,-,49.16,-,55.00,-,43.30,-,58.45,-,66.81,-,50.41,-,47.03,-,52.50,-,41.54,-,55.92,-,63.78,-,48.37,-,95.67,-,95.45,-,95.94,-,4.33,-,4.55,-,4.06,-
2012M11,"23,181",0.35,"11,606",0.19,"11,575",0.51,"19,503",0.92,"9,558",0.76,"9,945",1.07,"11,405",1.20,"6,384",0.83,"5,021",1.66,"10,918",1.20,"6,094",0.88,"4,824",1.62,487,1.02,289,-0.12,197,2.75,84.13,-,82.35,-,85.92,-,49.20,-,55.00,-,43.38,-,58.48,-,66.79,-,50.49,-,47.10,-,52.51,-,41.67,-,55.98,-,63.76,-,48.50,-,95.73,-,95.47,-,96.07,-,4.27,-,4.53,-,3.93,-
2012M12,"23,191",0.35,"11,610",0.20,"11,582",0.50,"19,518",0.91,"9,564",0.75,"9,954",1.06,"11,408",1.20,"6,390",0.90,"5,018",1.58,"10,931",1.20,"6,108",0.96,"4,824",1.50,477,1.19,282,-0.39,195,3.57,84.16,-,82.38,-,85.95,-,49.19,-,55.04,-,43.33,-,58.45,-,66.81,-,50.41,-,47.13,-,52.61,-,41.65,-,56.01,-,63.86,-,48.46,-,95.82,-,95.59,-,96.12,-,4.18,-,4.41,-,3.88,-
