期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
2007M02,82.65,7.90,81.45,20.81,75.91,14.24,108.51,12.11,69.07,35.01,67.38,22.13,71.24,53.77,84.09,11.02,94.12,1.14,55.58,-0.54,85.11,7.61,56.44,-2.00,57.25,-4.15,88.11,13.14,74.74,-7.18,80.75,18.21,82.52,1.14,80.71,6.59,93.20,7.09,113.00,14.07,77.61,5.03,88.49,4.95,47.16,5.39,89.61,15.05,94.31,11.50,94.31,11.50,91.60,16.05,91.06,32.53,92.72,4.53,70.63,5.37,99.93,0.13,89.95,9.20,89.95,9.20,90.94,37.27,78.62,35.88,89.58,5.26,77.15,16.75,117.02,16.68,108.90,0.66,89.32,0.27,123.91,0.91,79.57,1.43,79.57,1.43,101.50,0.22,101.22,0.24,88.55,-4.87
2007M03,84.75,9.95,83.68,23.84,79.96,20.97,108.31,11.49,70.07,36.75,69.10,27.66,71.81,56.28,83.64,10.18,94.13,1.11,58.57,3.68,85.21,7.34,59.80,2.64,61.32,1.07,88.19,13.17,82.08,2.20,80.42,18.37,83.13,1.48,80.78,4.49,92.96,5.30,113.23,13.47,78.24,5.54,89.09,5.43,47.87,6.02,89.58,13.93,94.96,11.56,94.96,11.56,93.07,16.06,93.47,33.02,93.34,4.06,70.89,5.48,99.96,-0.46,91.44,10.28,91.44,10.28,96.53,42.31,83.73,40.82,94.31,10.19,84.09,24.76,115.79,14.68,109.59,1.38,90.43,0.93,124.21,1.67,80.50,2.34,80.50,2.34,102.22,0.52,102.08,0.69,89.06,-4.24
2007M04,87.40,10.31,83.44,25.02,74.50,15.45,108.32,12.12,71.01,39.54,70.32,33.59,72.21,58.95,83.91,8.26,94.18,3.30,63.08,4.51,85.57,6.15,64.39,3.75,67.05,1.13,89.26,12.90,83.80,6.70,81.97,17.54,83.30,1.82,82.66,6.77,94.30,5.99,112.85,12.60,79.64,8.56,90.15,7.87,50.02,11.73,90.59,15.39,96.20,14.13,96.20,14.13,92.98,15.69,92.69,31.03,93.88,4.77,71.09,6.79,100.42,1.60,91.18,0.42,91.18,0.42,103.70,38.05,85.10,33.78,91.43,7.38,99.25,24.98,117.71,10.27,109.21,1.89,90.08,1.21,123.82,2.35,80.37,2.70,80.37,2.70,102.59,2.03,102.44,2.22,89.03,-3.62
2007M05,88.28,10.35,88.81,34.64,76.17,20.07,108.71,14.47,73.26,45.41,74.00,42.03,74.69,67.77,84.24,6.11,94.21,3.52,63.95,5.72,86.19,8.03,65.33,5.00,67.66,3.01,90.77,14.23,81.83,8.26,84.14,19.06,83.26,2.07,83.51,9.90,95.18,8.05,113.82,13.74,80.34,8.88,90.92,8.98,50.51,8.39,90.76,15.08,96.81,14.03,96.81,14.03,93.52,16.78,93.17,29.84,94.48,7.21,71.70,8.97,100.86,3.10,91.36,1.29,91.36,1.29,107.08,32.26,87.84,38.20,99.90,16.92,103.07,8.15,117.97,3.59,108.23,1.52,89.71,0.36,122.32,2.31,80.12,1.92,80.12,1.92,102.44,2.27,102.27,2.36,89.04,-3.70
2007M06,87.91,7.27,89.60,32.25,75.87,12.42,107.67,10.86,73.19,40.35,75.14,40.29,73.02,61.19,82.90,3.42,94.12,3.18,65.21,4.76,85.36,4.62,66.81,4.28,68.77,1.21,90.22,8.04,72.12,9.44,84.28,10.27,82.33,-0.29,83.43,7.93,93.88,4.62,112.22,9.73,80.53,5.42,91.52,6.51,49.68,0.75,89.18,9.58,95.90,8.85,95.90,8.85,94.12,12.53,95.18,24.61,93.81,3.34,71.33,5.89,100.45,0.64,89.18,-6.58,89.18,-6.58,104.36,28.08,89.29,34.39,98.40,13.88,99.56,5.03,112.53,6.27,107.07,-1.49,88.50,-2.03,121.22,-1.13,79.39,-0.39,79.39,-0.39,101.18,-0.35,101.00,-0.23,88.52,-4.76
2007M07,88.68,5.86,88.88,28.72,77.61,11.25,107.18,9.85,76.49,45.56,81.13,53.34,74.33,57.75,82.09,-2.59,94.09,2.24,68.10,5.17,84.97,2.98,70.10,4.88,72.67,2.09,89.23,3.34,69.90,10.71,82.80,3.59,82.68,-0.04,83.79,8.05,93.38,3.40,112.07,4.90,80.73,4.46,91.95,5.41,49.31,0.31,89.12,9.36,95.38,7.26,95.38,7.26,93.60,10.12,95.57,21.10,92.46,1.53,71.21,4.57,99.98,-0.30,88.88,-4.06,88.88,-4.06,104.02,22.32,88.80,30.76,98.26,13.63,102.79,2.75,114.38,7.10,106.64,-1.92,88.48,-1.97,120.42,-1.91,80.23,0.79,80.23,0.79,100.73,-0.82,100.55,-0.68,88.27,-4.93
2007M08,88.75,4.68,91.38,28.56,80.06,11.89,107.98,5.24,77.24,43.06,81.42,48.20,74.72,53.81,82.59,-1.67,94.14,2.24,67.86,3.84,86.00,2.91,69.79,3.42,71.96,0.33,89.13,1.69,64.84,11.89,82.12,0.45,84.59,1.90,84.08,8.03,93.58,3.10,112.97,4.55,82.04,4.95,92.84,4.23,51.59,8.25,89.41,8.51,96.20,7.97,96.20,7.97,94.08,9.69,96.08,20.33,92.91,1.31,71.76,4.53,100.46,0.14,91.25,2.10,91.25,2.10,102.28,17.13,91.98,33.79,100.21,14.72,98.94,-2.18,107.86,0.90,107.40,-2.11,90.32,-0.12,120.20,-3.40,81.86,2.52,81.86,2.52,102.18,0.10,102.04,0.19,88.98,-2.62
2007M09,90.53,8.19,92.23,25.69,80.16,8.24,108.55,0.68,82.53,49.81,89.37,62.23,75.92,50.01,80.97,-3.55,94.15,2.21,71.09,18.13,86.11,2.37,73.41,19.09,77.33,21.78,90.55,3.20,62.16,8.46,84.25,2.98,84.96,2.30,85.13,8.21,94.05,3.56,113.03,4.40,82.85,5.45,93.59,3.68,52.50,13.93,90.13,8.19,96.21,7.94,96.21,7.94,95.89,10.16,99.63,21.87,93.16,0.78,72.45,5.38,100.84,0.25,92.08,0.43,92.08,0.43,104.40,17.34,95.34,31.94,100.87,14.13,102.02,2.09,105.03,0.33,107.45,-3.08,90.96,0.72,119.72,-5.51,82.32,3.20,82.32,3.20,102.73,0.28,102.61,0.39,89.58,-2.01
2007M10,91.02,8.88,92.29,22.29,79.07,7.74,107.46,-1.49,87.42,48.14,93.86,59.54,80.75,43.53,80.00,-3.28,94.02,1.97,73.11,27.66,85.91,0.35,75.76,29.97,79.72,34.37,91.86,3.94,59.99,2.55,87.19,6.65,82.92,-0.49,84.30,5.75,93.96,3.07,111.58,-0.52,82.00,4.18,92.55,2.98,52.17,9.69,88.77,5.94,94.53,3.14,94.53,3.14,96.07,8.69,100.47,20.11,92.75,-0.57,72.44,4.67,99.79,-1.01,90.52,-1.01,90.52,-1.01,105.03,14.18,95.98,32.22,99.27,11.92,104.37,3.55,104.63,-6.39,105.58,-5.50,89.50,-1.03,117.54,-8.32,81.11,1.16,81.11,1.16,101.40,-1.51,101.28,-1.38,88.82,-1.57
2007M11,93.50,13.13,91.08,17.67,78.98,6.20,106.74,-1.23,93.90,46.28,102.15,65.00,85.84,30.95,80.55,-2.45,93.95,2.03,79.98,43.85,85.33,0.85,83.54,47.88,89.83,54.69,93.81,7.95,59.43,-0.12,90.06,12.76,83.26,0.62,83.90,6.15,93.90,3.91,112.24,1.09,82.46,7.92,92.60,5.37,53.61,20.20,89.26,4.67,93.44,2.22,93.44,2.22,95.10,8.35,98.56,18.33,92.62,0.23,72.06,3.83,98.91,-0.90,91.96,-0.31,91.96,-0.31,102.92,12.44,95.97,31.74,93.03,5.62,97.02,2.96,107.86,-3.45,105.81,-4.47,90.62,0.66,116.96,-7.74,81.97,2.93,81.97,2.93,101.81,-0.10,101.74,0.07,91.19,1.92
2007M12,93.73,13.57,88.35,9.37,77.49,0.99,107.04,-0.30,98.66,49.28,107.89,75.92,93.70,35.29,80.79,-1.72,93.98,2.15,81.41,44.91,85.56,2.05,85.13,48.85,89.44,50.80,94.59,9.64,74.31,18.93,91.15,15.02,83.22,1.31,84.06,5.94,94.01,4.48,111.22,1.22,84.56,11.72,93.97,7.44,57.41,32.92,89.50,2.91,93.09,2.20,93.09,2.20,96.59,9.28,100.80,18.57,93.45,1.52,72.12,4.07,98.81,-0.07,91.63,1.69,91.63,1.69,99.69,8.64,99.54,35.13,92.33,5.79,88.21,-1.83,102.25,-10.83,105.38,-3.64,90.39,1.16,116.35,-6.73,82.02,3.56,82.02,3.56,101.62,0.41,101.53,0.55,92.73,4.18
2008M01,95.17,17.16,86.45,8.50,75.65,-0.79,106.87,-1.21,103.93,55.56,115.75,76.83,97.89,44.87,80.66,-3.72,96.33,2.41,83.72,57.90,87.12,2.99,87.65,63.56,91.20,71.20,95.04,9.29,80.12,19.90,90.75,13.88,84.52,2.86,85.15,5.97,94.96,3.76,111.57,0.02,86.06,12.25,94.93,7.72,60.45,34.78,89.41,2.37,94.44,0.62,94.44,0.62,97.93,9.43,102.75,17.63,94.33,2.50,72.70,2.97,98.43,-1.00,94.99,6.05,94.99,6.05,103.93,16.71,108.63,44.22,96.92,11.38,89.70,12.11,103.02,-9.70,104.93,-3.69,92.04,3.36,114.37,-7.95,84.70,6.74,84.70,6.74,102.90,1.77,102.83,1.97,93.77,5.93
2008M02,94.70,14.58,84.44,3.67,73.18,-3.60,104.33,-3.85,105.55,52.82,118.80,76.31,100.68,41.33,80.52,-4.25,95.73,1.71,83.87,50.90,92.62,8.82,87.85,55.65,90.73,58.48,94.00,6.68,83.34,11.51,89.36,10.66,83.26,0.90,84.44,4.62,94.77,1.68,110.24,-2.44,86.01,10.82,94.46,6.75,61.67,30.77,86.64,-3.31,93.15,-1.23,93.15,-1.23,97.42,6.35,102.11,12.13,93.92,1.29,71.74,1.57,96.90,-3.03,93.31,3.74,93.31,3.74,106.75,17.39,110.82,40.96,93.50,4.38,93.52,21.22,114.87,-1.84,102.95,-5.46,90.32,1.12,112.18,-9.47,83.68,5.17,83.68,5.17,100.67,-0.82,100.62,-0.59,92.83,4.83
2008M03,95.06,12.17,81.47,-2.64,71.53,-10.54,101.00,-6.75,103.97,48.38,115.76,67.53,100.08,39.37,79.82,-4.57,95.23,1.17,86.23,47.23,90.89,6.67,90.57,51.45,94.03,53.34,93.02,5.48,85.47,4.13,88.17,9.64,82.81,-0.38,83.75,3.68,94.36,1.51,108.25,-4.40,84.80,8.38,93.15,4.56,60.72,26.84,83.31,-7.00,92.31,-2.79,92.31,-2.79,94.69,1.74,97.96,4.80,92.26,-1.16,70.33,-0.79,94.54,-5.42,95.87,4.84,95.87,4.84,110.71,14.69,115.41,37.84,90.74,-3.79,98.97,17.70,111.81,-3.44,101.10,-7.75,90.71,0.31,108.71,-12.48,84.37,4.81,84.37,4.81,100.34,-1.84,100.34,-1.70,90.96,2.13
2008M04,96.54,10.46,80.10,-4.00,69.37,-6.89,100.18,-7.51,105.10,48.01,114.51,62.84,101.27,40.24,81.11,-3.34,96.89,2.88,91.98,45.81,90.66,5.95,95.02,47.57,98.73,47.25,93.38,4.62,85.01,1.44,90.29,10.15,82.24,-1.27,84.26,1.94,94.26,-0.04,105.65,-6.38,84.65,6.29,92.72,2.85,61.39,22.73,82.93,-8.46,93.04,-3.28,93.04,-3.28,94.81,1.97,96.22,3.81,93.76,-0.13,69.70,-1.96,94.16,-6.23,93.47,2.51,93.47,2.51,115.02,10.92,122.87,44.38,88.37,-3.35,101.49,2.26,115.21,-2.12,99.21,-9.16,89.29,-0.88,106.47,-14.01,83.11,3.41,83.11,3.41,98.31,-4.17,98.29,-4.05,89.40,0.42
2008M05,100.59,13.94,80.94,-8.86,71.55,-6.07,101.00,-7.09,108.41,47.98,113.20,52.97,102.10,36.70,82.97,-1.51,97.18,3.15,102.42,60.16,92.02,6.76,106.44,62.93,114.32,68.96,96.21,5.99,84.72,3.53,95.16,13.10,83.61,0.42,85.57,2.47,94.32,-0.90,107.50,-5.55,85.68,6.65,93.43,2.76,63.33,25.38,83.54,-7.96,93.89,-3.02,93.89,-3.02,96.98,3.70,96.80,3.90,97.11,2.78,70.43,-1.77,94.93,-5.88,92.79,1.57,92.79,1.57,120.13,12.19,134.44,53.05,88.82,-11.09,101.16,-1.85,112.97,-4.24,99.37,-8.19,89.33,-0.42,106.72,-12.75,83.12,3.74,83.12,3.74,98.05,-4.29,97.98,-4.19,89.70,0.74
2008M06,101.99,16.02,80.86,-9.75,72.76,-4.10,100.25,-6.89,108.73,48.56,116.90,55.58,105.62,44.65,82.54,-0.43,96.12,2.12,108.65,66.62,94.64,10.87,113.30,69.59,121.49,76.66,99.64,10.44,83.83,16.24,102.59,21.73,83.79,1.77,85.74,2.77,93.86,-0.02,107.63,-4.09,86.94,7.96,94.50,3.26,65.13,31.10,83.26,-6.64,93.30,-2.71,93.30,-2.71,97.51,3.60,97.26,2.19,97.69,4.14,70.79,-0.76,94.51,-5.91,89.95,0.86,89.95,0.86,118.39,13.44,135.55,51.81,88.23,-10.34,98.09,-1.48,116.44,3.47,97.91,-8.56,87.52,-1.11,105.51,-12.96,81.76,2.99,81.76,2.99,96.22,-4.90,96.13,-4.82,90.82,2.60
2008M07,104.03,17.31,84.31,-5.14,78.64,1.33,100.34,-6.38,107.01,39.90,118.87,46.52,103.94,39.84,83.91,2.22,97.92,4.07,113.49,66.65,96.68,13.78,118.59,69.17,125.66,72.92,101.30,13.53,90.91,30.06,104.72,26.47,85.10,2.93,88.25,5.32,94.38,1.07,107.64,-3.95,88.44,9.55,96.24,4.67,65.92,33.68,83.89,-5.87,95.37,-0.01,95.37,-0.01,99.37,6.16,97.15,1.65,101.03,9.27,70.76,-0.63,94.68,-5.30,90.27,1.56,90.27,1.56,121.94,17.23,143.58,61.69,88.93,-9.50,100.01,-2.70,116.67,2.00,97.83,-8.26,87.68,-0.90,105.26,-12.59,82.47,2.79,82.47,2.79,95.63,-5.06,95.53,-4.99,94.03,6.53
