期間,經常帳,A. 商品,貸方,一般商品：出口 f.o.b,加工處理的商品：出口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,借方,一般商品：進口 f.o.b.,加工處理的商品：進口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,B. 服務,貸方總計,借方總計,"運輸, 貸方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","運輸, 借方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","旅行, 貸方",商務,個人,"旅行, 借方",商務,個人,"其他服務, 貸方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,"其他服務, 借方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,C. 所得,貸方總計,借方總計,"薪資, 貸方","薪資, 借方","投資所得, 貸方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤,債權所得(利息),證券投資,股權所得(股利,債券與票券,貨幣市場工具,其他投資,"投資所得, 借方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤.,債權所得(利息),證券投資,股權所得(股利),債券與票券.,貨幣市場工具,其他投資,D. 經常移轉,貸方,政府,其他部門,工作者的匯款,其他移轉,借方,政府,其他部門,工作者的匯款,其他移轉,資本帳與金融帳,資本帳,貸方總計,借方總計,"資本移轉, 貸方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"資本移轉, 借方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"非生產性、非金融性資產的取得與處理, 貸方","非生產性、非金融性資產的取得與處理, 借方",金融帳,A.直接投資,對外直接投資,股本投資,再投資收益,其他資本,來台直接投資,股本投資,再投資收益,其他資本,B.證券投資,資產,股權證券,貨幣當局,政府,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,負債,股權證券,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,C.衍生性金融商品,貨幣當局,政府,銀行,其他部門,資產,貨幣當局,政府,銀行,其他部門,負債,貨幣當局,政府,銀行,其他部門,D.其他投資,資產,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,貸款,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他資產…,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,負債,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,借款,基金信用的使用及自基金的借款,貨幣當局：其他長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他負債,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,E.準備資產,貨幣用黃金,特別提款權,在基金的準備部位,外匯,其他債權,誤差與遺漏淨額
1986Q3,"4,584","4,665","10,437","10,388",...,1,48,-,"-5,772","-5,726",...,-,-46,-,-489,987,"-1,476",281,58,186,37,...,156,30,58,30,7,...,...,...,-477,-65,-297,-115,...,-261,-90,-65,-36,-25,...,...,...,390,67,323,-502,-116,-386,316,14,5,11,...,...,-,279,...,7,-497,-7,-,-48,-,-3,-43,-233,-12,-151,487,690,-203,18,-5,672,1,...,...,...,3,...,...,...,668,-198,-73,...,...,...,-,...,...,...,-125,-79,50,...,50,...,50,-129,-2,-127,...,-127,"-4,629",-1,...,-1,...,...,...,...,...,...,...,...,-1,...,...,...,-1,-1,...,...,...,...,"-4,628",68,-14,-14,-,-,82,58,18,6,69,69,-,...,-,...,...,69,...,...,-,...,...,...,...,-,...,...,-,-,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"2,498",321,51,-,-,1,50,-,...,...,-,...,...,...,...,...,-71,...,-,...,-71,341,...,...,-,...,...,8,-,333,"2,177",423,-,-,-,423,-299,-,...,...,-14,...,-93,...,-192,-,-,...,-,...,...,"2,053",...,...,-,-,...,"2,053",-,-,"-7,263",-,-,-,"-7,263",...,45
1986Q4,"4,849","4,972","11,386","11,345",...,3,38,-,"-6,414","-6,356",...,-,-58,-,-656,967,"-1,623",320,68,208,44,...,175,36,68,33,8,...,...,...,-649,-57,-431,-161,...,-368,-130,-57,-63,-31,...,...,...,355,64,291,-409,-136,-273,292,16,6,11,...,...,3,246,...,10,-565,-4,-,-46,-,-4,-45,-267,-14,-185,619,850,-231,17,-6,833,2,...,...,...,...,...,...,...,831,-225,-22,...,...,...,-,...,...,...,-203,-86,67,...,67,...,67,-153,-3,-150,...,-150,"-4,873",-,...,-,...,...,...,...,...,...,...,...,-,...,...,...,-,-,...,...,...,...,"-4,873",108,-13,-13,-,-,121,132,10,-21,32,7,-,...,-,...,...,7,...,...,-,...,...,...,...,-,...,...,25,25,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"3,020","1,084",-33,-,-,6,-39,-,...,...,-,...,...,...,...,...,5,...,-,...,5,"1,112",...,...,-,...,...,666,-,446,"1,936",44,-,-,-,44,-514,-,...,...,-16,...,-28,...,-470,-,-,...,-,...,...,"2,406",...,...,-,-,...,"2,406",-,-,"-8,033",-,-,-,"-8,033",...,24
1987Q1,"4,599","4,711","11,279","11,241",...,1,37,-,"-6,568","-6,484",...,-,-74,-10,-658,815,"-1,473",298,68,189,41,...,158,33,68,31,8,...,...,...,-584,-47,-361,-176,...,-325,-147,-47,-36,-29,...,...,...,372,70,302,-463,-154,-309,145,17,1,10,...,...,2,106,...,9,-426,-5,-,-23,-,-4,-43,-227,-16,-108,648,856,-208,16,-7,840,8,...,...,...,...,...,...,...,832,-201,-56,...,...,...,-,...,...,...,-145,-102,54,...,54,...,54,-156,-4,-152,...,-152,"-4,548",-,...,-,...,...,...,...,...,...,...,...,-,...,...,...,-,-,...,...,...,...,"-4,548",103,-17,-17,-,-,120,122,15,-17,2,2,-,...,-,...,...,2,...,...,-,...,...,...,...,-,...,...,-,-,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"3,470","1,743",-182,-,-,11,-193,-,...,...,-,...,...,...,...,...,2,...,-,...,2,"1,923",...,...,-,...,...,"1,591",-,332,"1,727",292,-,-,-,292,-250,-,...,...,-10,...,-35,...,-205,-,-,...,-,...,...,"1,685",...,...,-,-,...,"1,638",-,47,"-8,123",-,-,-,"-8,123",...,-51
1987Q2,"4,914","5,380","13,764","13,722",...,1,41,-,"-8,384","-8,285",...,-,-76,-23,-883,979,"-1,862",355,75,235,45,...,199,37,75,36,8,...,...,...,-662,-83,-393,-186,...,-346,-159,-83,-47,-27,...,...,...,397,83,314,-639,-230,-409,227,26,3,21,...,...,9,156,...,12,-561,-3,-,-27,-,-8,-64,-287,-28,-144,505,828,-323,16,-10,812,2,...,...,...,...,...,...,...,810,-313,-66,...,...,...,-,...,...,...,-247,-88,76,...,76,...,76,-164,-6,-158,...,-158,"-4,939",-,...,-,...,...,...,...,...,...,...,...,-,...,...,...,-,-,...,...,...,...,"-4,939",172,-27,-27,-,-,199,169,27,3,1,1,-,...,-,...,...,1,...,...,-,...,...,...,...,-,...,...,-,-,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,950,-437,71,-,-,6,65,-,...,...,-,...,...,...,...,...,-62,...,-,...,-62,-446,...,...,-2,...,...,-621,-,177,"1,387",305,-,-,-,305,-407,-,...,...,-13,...,-61,...,-333,-,1,...,1,...,...,"1,488",...,...,-,-,...,"1,487",-,1,"-6,062",-,-,-,"-6,062",...,25
1987Q3,"5,389","6,209","14,528","14,458",...,2,68,-,"-8,319","-8,143",...,-,-78,-98,"-1,091","1,174","-2,265",469,72,349,48,...,309,39,72,40,9,...,...,...,-591,-72,-326,-193,...,-273,-163,-72,-53,-30,...,...,...,435,86,349,-944,-208,-736,270,21,5,22,...,...,10,201,...,11,-730,-11,-,-40,-,-6,-80,-447,-20,-126,585,"1,007",-422,18,-11,989,7,...,...,...,...,...,...,...,982,-411,-148,...,...,...,-1,...,-1,...,-262,-314,129,...,129,...,129,-443,-1,-442,...,-442,"-4,940",-,...,-,...,...,...,...,...,...,...,...,-,...,...,...,-,-,...,...,...,...,"-4,940",-32,-198,-198,-,-,166,146,64,-44,-127,-127,-123,...,-,...,...,-4,...,...,-,...,...,...,...,-,...,...,-,-,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,-991,-88,140,-,-,1,139,-,...,...,-,...,...,...,...,...,-184,...,-,...,-184,-44,...,...,-,...,...,-6,-162,124,-903,56,-,-,-51,107,-847,-,...,...,-6,...,-16,...,-825,-,-,...,-,...,...,-112,...,...,-,-,...,-274,-,162,"-3,790",-,-,-,"-3,790",...,-449
1987Q4,"3,101","3,860","14,004","13,969",...,1,34,-,"-10,144","-10,060",...,-,-84,-,"-1,118","1,224","-2,342",474,82,335,57,...,291,47,82,44,10,...,...,...,-764,-117,-406,-241,...,-325,-203,-117,-81,-38,...,...,...,416,86,330,-594,-132,-462,334,20,3,16,...,...,13,264,...,18,-984,-2,-,-49,-,-3,-87,-525,-12,-306,573,"1,135",-562,17,-9,"1,118",3,...,...,...,...,...,...,...,"1,115",-553,-107,...,...,...,-,...,...,...,-446,-214,211,...,211,...,211,-425,-5,-420,...,-420,"-3,273",-2,...,-2,...,...,...,...,...,...,...,...,-2,...,...,...,-2,-2,...,...,...,...,"-3,271",-233,-463,-463,-,-,230,183,45,2,-248,-239,-238,...,-,...,...,-1,...,...,-,...,...,...,...,-,...,...,-9,-9,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"7,328",-91,-24,-,-,6,-30,-8,...,...,-8,...,...,...,...,...,-22,...,-,...,-22,-37,...,...,-,...,...,28,-228,163,"7,419","2,303",-,-,-27,"2,330",-269,-,...,...,-16,...,-86,...,-167,-,-,...,-,...,...,"5,385",...,...,-,-,...,"5,126",-,259,"-10,118",-,-,-,"-10,118",...,172
1988Q1,"1,277","1,559","13,737","13,693",...,4,40,-,"-12,178","-11,381",...,-,-75,-722,-827,"1,292","-2,119",448,75,305,68,...,268,58,75,37,10,...,...,...,-613,-60,-383,-170,...,-336,-140,-60,-47,-30,...,...,...,531,107,424,-771,-170,-601,313,20,3,15,...,...,15,240,...,20,-735,-4,-,-45,-,-4,-89,-431,-16,-146,"1,035","1,441",-406,15,-10,"1,426",12,...,...,...,...,...,...,...,"1,414",-396,-82,...,...,...,-,...,...,...,-314,-490,153,...,153,...,153,-643,-4,-639,...,-639,"-1,355",-4,...,-4,...,...,...,...,...,...,...,...,-4,...,...,...,-4,-4,...,...,...,...,"-1,351",-632,-723,-723,-,-,91,65,28,-2,-353,-344,-341,...,-,...,...,-3,...,...,-,...,...,...,...,-,...,...,-9,-9,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-2,367",-616,53,-,-,1,52,-,...,...,-,...,...,...,...,...,-312,...,-,...,-312,-357,...,...,-,...,...,-242,-324,209,"-1,751",-313,-,-,-14,-299,-61,-,...,...,-7,...,4,...,-58,-,-,...,-,...,...,"-1,377",...,...,-,-,...,"-1,714",-,337,"2,001",-,-,-,"2,001",...,78
1988Q2,"3,284","4,369","15,512","15,458",...,-,54,-,"-11,143","-10,086",...,-,-91,-966,"-1,320","1,390","-2,710",531,75,404,52,...,367,42,75,37,10,...,...,...,-766,-98,-420,-248,...,-362,-212,-98,-58,-36,...,...,...,546,119,427,"-1,089",-239,-850,313,11,5,21,...,...,17,248,...,11,-855,-8,-,-37,-,-5,-92,-561,-19,-133,786,"1,338",-552,15,-17,"1,323",4,...,...,...,...,...,...,...,"1,319",-535,-217,...,...,...,-,...,...,...,-318,-551,223,...,223,...,223,-774,-6,-768,...,-768,"-3,018",-6,...,-6,...,...,...,...,...,...,...,...,-6,...,...,...,-6,-6,...,...,...,...,"-3,012",-348,-596,-595,-1,-,248,162,93,-7,-360,-385,-245,...,-,...,...,-140,...,...,-,...,...,...,...,-,...,...,25,25,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-4,594","-2,365",-113,-,-,8,-121,-5,...,...,-5,...,...,...,...,...,-280,...,-,...,-280,"-1,967",...,...,-,...,...,"-1,256",-332,-379,"-2,229",-897,-,-,2,-899,-489,-,...,...,-10,...,-13,...,-92,-374,-,...,-,...,...,-843,...,...,-,-,...,"-1,581",-,738,"2,290",-,-,-,"2,290",...,-266
1988Q3,"2,332","3,758","15,436","15,393",...,2,41,-,"-11,678","-11,006",...,-,-82,-590,"-1,625","1,422","-3,047",500,65,378,57,...,340,46,65,38,11,...,...,...,-847,-144,-487,-216,...,-420,-183,-144,-67,-33,...,...,...,618,124,494,"-1,252",-276,-976,304,16,3,14,...,...,14,243,...,14,-948,-9,-,-42,-,-5,-94,-615,-16,-167,705,"1,236",-531,14,-12,"1,222",3,...,...,...,...,...,...,...,"1,219",-519,-206,...,...,...,-,...,...,...,-313,-506,246,...,246,...,246,-752,-4,-748,...,-748,"-2,334",-5,...,-5,...,...,...,...,...,...,...,...,-5,...,...,...,-5,-5,...,...,...,...,"-2,329","-1,008","-1,329","-1,329",-,-,321,256,67,-2,-583,-225,-149,...,-,...,...,-76,...,...,-,...,...,...,...,-,...,...,-358,-354,...,...,-4,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-1,689",151,37,-,-,1,36,-,...,...,-,...,...,...,...,...,-147,...,-,...,-147,261,...,...,-,...,...,790,-248,-281,"-1,840",-717,-,-,-9,-708,-312,-,...,...,-8,...,1,...,-32,-273,-,...,-,...,...,-811,...,...,-,-,...,"-1,651",-,840,951,-,-,-,951,...,2
1988Q4,"3,307","4,004","15,979","15,931",...,3,45,-,"-11,975","-11,262",...,-,-85,-628,"-1,202","1,653","-2,855",632,75,502,55,...,461,44,75,41,11,...,...,...,-895,-118,-527,-250,...,-422,-195,-118,-105,-55,...,...,...,594,128,466,-918,-202,-716,427,18,4,27,...,...,19,344,...,15,"-1,042",-4,-,-51,-,-6,-106,-647,-20,-208,880,"1,301",-421,12,-11,"1,289",2,...,...,...,...,...,...,...,"1,287",-410,-92,...,...,...,-,...,...,...,-318,-375,317,...,317,...,317,-692,-6,-686,...,-686,"-3,293",-4,...,-4,...,...,...,...,...,...,...,...,-4,...,...,...,-4,-4,...,...,...,...,"-3,289","-1,172","-1,473","-1,473",-,-,301,278,36,-13,-416,-217,-145,...,-,...,...,-72,...,...,-,...,...,...,...,-,...,...,-199,-199,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"2,149","-2,102",-61,-,-,4,-65,-,...,...,-,...,...,...,...,...,-116,...,-,...,-116,"-1,925",...,...,-,...,...,"-1,512",-203,-210,"4,251",323,-,-,-24,347,-283,-,...,...,-14,...,57,...,-87,-239,-,...,-,...,...,"4,211",...,...,-,-,...,"3,466",-,745,"-3,850",-,-,-,"-3,850",...,-14
1989Q1,"2,729","3,299","14,970","14,891",...,3,76,-,"-11,671","-10,896",...,-,-87,-688,"-1,172","1,565","-2,737",482,77,348,57,...,313,46,77,35,11,...,...,...,-775,-117,-423,-235,...,-366,-196,-117,-57,-39,...,...,...,668,121,547,"-1,017",-224,-793,415,22,3,27,...,...,14,331,...,18,-945,-3,-,-38,-275,-6,-110,-358,-19,-136,957,"1,438",-481,15,-14,"1,423",36,...,...,...,...,...,...,...,"1,387",-467,-85,...,...,...,-,...,...,...,-382,-355,357,...,357,...,357,-712,-4,-708,...,-708,"-2,860",-5,...,-5,...,...,...,...,...,...,...,...,-5,...,...,...,-5,-5,...,...,...,...,"-2,855","-1,482","-1,729","-1,726",-,-3,247,197,37,13,-241,-228,-101,...,-,...,...,-127,...,...,-,...,...,...,...,-,...,...,-13,-13,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"1,398",-317,85,-,-,-19,104,-,...,...,-,...,...,...,...,...,-71,...,-,...,-71,-331,...,...,-,...,...,198,-196,-333,"1,715",208,-,-,-24,232,-140,-,...,...,-8,...,29,...,-41,-120,-,...,-,...,...,"1,647",...,...,-,-,...,851,-,796,"-2,530",-,-,-,"-2,530",...,131
1989Q2,"2,342","3,987","17,197","17,137",...,1,59,-,"-13,210","-12,594",...,-,-93,-523,"-1,551","1,708","-3,259",558,69,421,68,...,382,55,69,39,13,...,...,...,-892,-149,-505,-238,...,-426,-191,-149,-79,-47,...,...,...,655,145,510,"-1,239",-272,-967,495,24,3,31,...,...,16,401,...,20,"-1,128",-9,-,-43,-324,-5,-125,-442,-17,-163,487,"1,553","-1,066",15,-16,"1,538",20,...,...,...,...,...,...,...,"1,518","-1,050",-594,...,...,...,-,...,...,...,-456,-581,389,...,389,...,389,-970,-7,-963,...,-963,"-2,036",-9,...,-9,...,...,...,...,...,...,...,...,-9,...,...,...,-9,-9,...,...,...,...,"-2,027","-1,659","-2,202","-2,198",-,-4,543,254,303,-14,-73,-114,-103,...,-,...,...,-11,...,...,-,...,...,...,...,-,...,...,41,41,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,-327,-670,-42,-,-,4,-46,-,...,...,-,...,...,...,...,...,-238,...,-,...,-238,-390,...,...,-,...,...,622,-294,-718,343,116,-,-,-18,134,-680,-,...,...,-3,...,-15,...,-265,-397,-,...,-,...,...,907,...,...,-,-,...,-160,-,"1,067",32,-,-,-,32,...,-306
1989Q3,"3,426","4,861","17,601","17,527",...,2,72,-,"-12,740","-12,356",...,-,-91,-293,"-1,992","1,859","-3,851",537,69,417,51,...,370,46,69,47,5,...,...,...,"-1,076",-147,-659,-270,...,-583,-196,-147,-76,-74,...,...,...,734,150,584,"-1,488",-327,"-1,161",588,76,2,34,...,...,22,433,...,21,"-1,287",-60,-,-46,-,-6,-112,-829,-21,-213,"1,112","1,781",-669,14,-16,"1,767",26,...,...,...,...,...,...,...,"1,741",-653,-196,...,...,...,-,...,...,...,-457,-555,450,...,450,...,450,"-1,005",-4,"-1,001",...,"-1,001","-3,139",-10,...,-10,...,...,...,...,...,...,...,...,-10,...,...,...,-10,-10,...,...,...,...,"-3,129","-1,124","-1,504","-1,494",-,-10,380,279,113,-12,-166,-142,-67,...,-,...,...,-75,...,...,-,...,...,...,...,-,...,...,-24,-20,...,...,-4,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-3,301","-3,967",-53,-,-,1,-54,-,...,...,-,...,...,...,...,...,-320,...,-,...,-320,"-3,594",...,...,-,...,...,"-2,592",-340,-662,666,-685,-,-,-38,-647,-248,-,...,...,-8,...,10,...,-26,-224,-,...,-,...,...,"1,599",...,...,-,-,...,582,-,"1,017","1,462",-,-,-,"1,462",...,-287
1989Q4,"2,919","3,968","16,570","16,500",...,1,69,-,"-12,602","-12,031",...,-,-100,-471,"-1,693","2,015","-3,708",650,71,519,60,...,361,54,71,158,6,...,...,...,"-1,039",-148,-613,-278,...,-502,-203,-148,-111,-75,...,...,...,642,136,506,"-1,178",-259,-919,723,78,3,48,...,...,33,536,...,25,"-1,491",-60,-,-72,-77,-4,-129,-899,-15,-235,"1,260","1,881",-621,11,-16,"1,870",12,...,...,...,...,...,...,...,"1,858",-605,-115,...,...,...,-,...,...,...,-490,-616,421,...,421,...,421,"-1,037",-6,"-1,031",...,"-1,031","-3,347",-7,...,-7,...,...,...,...,...,...,...,...,-7,...,...,...,-7,-7,...,...,...,...,"-3,340","-1,082","-1,516","-1,505",-,-11,434,389,43,2,-422,-483,-116,...,-,...,...,-367,...,...,-,...,...,...,...,-,...,...,61,-39,...,...,100,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-3,652","-2,310",-79,-,-,-3,-76,-,...,...,-,...,...,...,...,...,-479,...,-,...,-479,"-1,752",...,...,-,...,...,-702,-297,-753,"-1,342",-178,-,-,-9,-169,-303,-,...,...,-13,...,127,...,-67,-350,-,...,-,...,...,-861,...,...,-,-,...,"-2,351",-,"1,490","1,816",-,-,-,"1,816",...,428
1990Q1,"1,686","2,443","15,305","15,240",...,2,63,-,"-12,862","-12,259",...,-,-109,-494,"-1,732","1,615","-3,347",502,69,368,65,...,317,51,69,51,14,...,...,...,-949,-166,-514,-269,...,-456,-219,-166,-58,-50,...,...,...,444,85,359,"-1,044",-229,-815,669,78,8,21,...,...,20,524,...,18,"-1,354",-59,-,-49,-,-6,-125,-895,-21,-199,"1,209","1,677",-468,11,-15,"1,666",20,...,...,...,...,...,...,...,"1,646",-453,-80,...,...,...,-,...,...,...,-373,-234,389,...,389,...,389,-623,-4,-619,...,-619,"-1,702",-13,...,-13,...,...,...,...,...,...,...,...,-13,...,...,...,-13,-13,...,...,...,...,"-1,689","-1,739","-1,821","-1,815",-,-6,82,54,16,12,-708,-651,-117,...,-,...,...,-534,...,...,-,...,...,...,...,-,...,...,-57,-57,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-2,077","-2,465",-5,-,-,-,-5,-,...,...,-,...,...,...,...,-,-523,...,-,...,-523,"-1,937",...,...,-,...,...,196,-328,"-1,805",388,-179,-,-,-7,-172,-160,-,...,...,-8,...,139,...,152,-443,-,...,-,...,...,727,...,...,-,-,...,-739,-,"1,466","2,835",-,-,-,"2,835",...,16
1990Q2,"2,283","3,418","16,668","16,596",...,1,71,-,"-13,250","-12,750",...,-,-114,-386,"-1,911","1,662","-3,573",568,67,426,75,...,368,60,67,58,15,...,...,...,-880,-150,-448,-282,...,-363,-220,-150,-85,-62,...,...,...,426,88,338,"-1,146",-253,-893,668,79,2,32,...,...,20,513,...,22,"-1,547",-63,-,-48,-52,-5,-126,"-1,063",-18,-172,996,"1,813",-817,10,-16,"1,803",15,...,...,...,...,...,...,...,"1,788",-801,-353,...,...,...,-36,...,-36,...,-412,-220,390,...,390,...,390,-610,-9,-601,...,-601,"-2,623",-39,...,-39,...,...,...,...,...,...,...,...,-39,...,...,...,-39,-39,...,...,...,...,"-2,584","-1,965","-2,359","-2,348",-,-11,394,335,75,-16,-324,-268,-176,...,-,...,...,-92,...,...,-,...,...,...,...,-,...,...,-56,-56,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-7,179","-6,023",-8,-,-,-13,5,-2,...,...,-2,...,...,...,...,-,"-1,134",...,-,...,"-1,134","-4,879",...,...,-,...,...,"-2,062",-683,"-2,134","-1,156",-424,-,-,-21,-403,-92,-,...,...,-12,...,34,...,208,-322,-,...,-,...,...,-640,...,...,-,-,...,"-2,517",-,"1,877","6,884",-,-,-,"6,884",...,340
1990Q3,"3,652","4,970","17,659","17,589",...,4,66,-,"-12,689","-12,335",...,-,-111,-243,"-2,059","1,755","-3,814",596,56,483,57,...,423,42,56,60,15,...,...,...,-902,-192,-407,-303,...,-326,-236,-192,-81,-67,...,...,...,456,94,362,"-1,474",-325,"-1,149",703,77,7,42,...,...,29,533,...,15,"-1,438",-69,-,-48,-413,-5,-135,-590,-16,-162,969,"1,619",-650,9,-12,"1,610",41,...,...,...,...,...,...,...,"1,569",-638,-239,...,...,...,-,...,...,...,-399,-228,403,...,403,...,403,-631,-1,-630,...,-630,"-3,914",-26,...,-26,...,...,...,...,...,...,...,...,-26,...,...,...,-26,-26,...,...,...,...,"-3,888",-275,-632,-598,-,-34,357,281,104,-28,76,32,-154,...,-,...,...,186,...,...,-,...,...,...,...,-,...,...,44,48,...,...,-4,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"-1,168","-4,671",-43,-,-,-,-43,-,...,...,-,...,...,...,...,-,-791,...,-,...,-791,"-3,837",...,...,-,...,...,"-2,270",-457,"-1,110","3,503",-267,-,-,38,-305,-429,-,...,...,-12,...,-,...,-86,-331,-,...,-,...,...,"4,199",...,...,-,-,...,"2,268",-,"1,931","-2,521",-,-,-,"-2,521",...,262
1990Q4,"3,302","3,976","17,812","17,678",...,4,130,-,"-13,836","-13,508",...,-,-128,-200,"-1,948","1,976","-3,924",657,72,522,63,...,454,47,72,68,16,...,...,...,"-1,022",-123,-585,-314,...,-100,-253,-123,-485,-61,...,...,...,415,93,322,"-1,320",-290,"-1,030",904,81,14,51,...,...,52,690,...,16,"-1,582",-73,-,-65,-,-6,-196,"-1,019",-21,-202,"1,188","1,808",-620,9,-22,"1,799",17,...,...,...,...,...,...,...,"1,782",-598,-169,...,...,...,-,...,...,...,-429,86,462,...,462,...,462,-376,-8,-368,...,-368,"-3,149",-78,...,-78,...,...,...,...,...,...,...,...,-78,...,...,...,-78,-78,...,...,...,...,"-3,071",66,-431,-388,-,-43,497,337,123,37,-50,-50,-110,...,-,...,...,60,...,...,-,...,...,...,...,-,...,...,-,-,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,193,"-2,405",-275,-,-,-3,-272,-,...,...,-,...,...,...,...,-,-177,...,-,...,-177,"-1,953",...,...,-,...,...,"-1,099",-456,-398,"2,598",374,-,-,-5,379,-589,-,...,...,36,...,8,...,-204,-429,-,...,-,...,...,"2,813",...,...,-,-,...,"1,824",-,989,"-3,280",-,-,-,"-3,280",...,-153
1991Q1,"2,340","2,568","16,897","16,783",...,7,107,-,"-14,329","-13,763",...,-,-95,-471,"-1,710","1,896","-3,606",530,57,387,86,...,336,69,57,51,17,...,...,...,-752,-146,-416,-190,...,-363,-142,-146,-53,-48,...,...,...,474,101,373,"-1,190",-259,-931,892,84,14,45,...,...,63,665,...,21,"-1,664",-85,-62,-56,-,-6,-258,-968,-21,-208,"1,391","1,898",-507,34,-17,"1,864",14,...,...,...,...,...,...,...,"1,850",-490,-122,...,...,...,-,...,...,...,-368,91,440,...,440,...,440,-349,-11,-338,...,-338,"-2,283",-78,...,-78,...,...,...,...,...,...,...,...,-78,...,...,...,-78,-78,...,...,...,...,"-2,205",-162,-440,-374,-,-66,278,241,54,-17,-140,-167,-114,...,-,...,...,-53,...,...,-,...,...,...,...,-,...,...,27,27,...,...,-,...,...,...,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,...,...,-,...,...,"2,000","1,445",30,-,-,-,30,50,...,...,-,...,...,...,...,50,-203,...,-,...,-203,"1,568",...,...,-,...,...,"2,255",-383,-304,555,446,-,-,-26,472,-203,-,...,...,-8,...,-,...,-42,-153,-,...,-,...,...,312,...,...,-,-,...,49,19,244,"-3,903",-,-,-,"-3,903",...,-57
