期間,總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%)
1985M12,"19,258",1.29,"9,994",1.20,"9,264",1.39,"13,007",2.57,"6,516",2.65,"6,491",2.48,"7,792",2.62,"4,936",2.03,"2,856",3.66,"7,565",1.88,"4,794",1.33,"2,770",2.83,227,35.54,142,32.95,85,40.06,67.54,-,65.20,-,70.07,-,40.46,-,49.39,-,30.83,-,59.90,-,75.75,-,44.00,-,39.28,-,47.97,-,29.91,-,58.16,-,73.57,-,42.68,-,97.09,-,97.13,-,97.01,-,2.91,-,2.87,-,2.99,-
1986M01,"19,276",1.32,"10,004",1.25,"9,272",1.41,"13,033",2.60,"6,530",2.70,"6,503",2.50,"7,928",3.03,"4,941",1.96,"2,988",4.86,"7,728",2.51,"4,812",1.21,"2,916",4.73,200,28.43,128,41.18,72,10.58,67.61,-,65.28,-,70.13,-,41.13,-,49.39,-,32.22,-,60.83,-,75.65,-,45.94,-,40.09,-,48.10,-,31.45,-,59.29,-,73.69,-,44.84,-,97.47,-,97.40,-,97.59,-,2.53,-,2.60,-,2.41,-
1986M02,"19,282",1.30,"10,006",1.22,"9,276",1.38,"13,059",2.52,"6,545",2.64,"6,514",2.41,"7,841",2.29,"4,901",0.92,"2,940",4.66,"7,580",1.05,"4,727",-0.54,"2,853",3.80,261,58.70,174,67.34,87,43.86,67.73,-,65.41,-,70.23,-,40.67,-,48.98,-,31.70,-,60.04,-,74.88,-,45.14,-,39.31,-,47.24,-,30.76,-,58.04,-,72.22,-,43.80,-,96.67,-,96.45,-,97.04,-,3.33,-,3.55,-,2.96,-
1986M03,"19,306",1.28,"10,017",1.22,"9,288",1.36,"13,068",2.33,"6,550",2.43,"6,518",2.22,"7,740",2.89,"4,880",1.86,"2,860",4.70,"7,524",2.58,"4,736",1.45,"2,789",4.55,216,15.20,144,17.63,72,10.61,67.69,-,65.39,-,70.18,-,40.09,-,48.71,-,30.79,-,59.23,-,74.50,-,43.88,-,38.97,-,47.27,-,30.02,-,57.58,-,72.30,-,42.78,-,97.21,-,97.04,-,97.50,-,2.79,-,2.96,-,2.50,-
1986M04,"19,323",1.28,"10,026",1.21,"9,297",1.35,"13,098",2.34,"6,564",2.42,"6,535",2.26,"7,747",2.97,"4,881",1.84,"2,866",4.96,"7,565",2.90,"4,755",1.64,"2,810",5.12,182,5.82,126,9.92,56,-2.44,67.79,-,65.47,-,70.28,-,40.09,-,48.69,-,30.82,-,59.14,-,74.36,-,43.86,-,39.15,-,47.43,-,30.23,-,57.76,-,72.44,-,43.01,-,97.66,-,97.42,-,98.06,-,2.34,-,2.58,-,1.94,-
1986M05,"19,340",1.25,"10,033",1.18,"9,306",1.33,"13,125",2.33,"6,576",2.40,"6,549",2.26,"7,800",3.07,"4,906",1.86,"2,894",5.19,"7,618",3.31,"4,786",2.18,"2,832",5.29,182,-6.23,120,-9.60,62,1.02,67.86,-,65.54,-,70.37,-,40.33,-,48.90,-,31.10,-,59.43,-,74.61,-,44.19,-,39.39,-,47.71,-,30.43,-,58.05,-,72.79,-,43.24,-,97.66,-,97.56,-,97.85,-,2.34,-,2.44,-,2.15,-
1986M06,"19,350",1.24,"10,038",1.17,"9,311",1.31,"13,141",2.31,"6,584",2.36,"6,557",2.26,"7,916",3.78,"4,910",2.04,"3,005",6.77,"7,701",3.59,"4,774",2.01,"2,927",6.28,215,11.35,137,3.15,78,29.23,67.91,-,65.59,-,70.41,-,40.91,-,48.92,-,32.28,-,60.24,-,74.58,-,45.84,-,39.80,-,47.56,-,31.43,-,58.60,-,72.51,-,44.64,-,97.28,-,97.22,-,97.39,-,2.72,-,2.78,-,2.61,-
1986M07,"19,368",1.21,"10,046",1.14,"9,321",1.29,"13,166",2.33,"6,597",2.39,"6,569",2.27,"8,106",4.67,"4,996",1.99,"3,109",9.30,"7,868",5.23,"4,848",2.49,"3,020",9.95,237,-10.95,148,-12.21,89,-8.80,67.98,-,65.67,-,70.47,-,41.85,-,49.73,-,33.36,-,61.56,-,75.73,-,47.33,-,40.63,-,48.26,-,32.40,-,59.76,-,73.49,-,45.97,-,97.07,-,97.04,-,97.13,-,2.93,-,2.96,-,2.87,-
1986M08,"19,384",1.18,"10,054",1.11,"9,330",1.25,"13,196",2.27,"6,612",2.33,"6,584",2.21,"8,026",4.63,"4,986",1.91,"3,041",9.41,"7,777",5.71,"4,834",2.77,"2,943",10.92,250,-20.68,151,-19.63,98,-22.23,68.07,-,65.76,-,70.56,-,41.41,-,49.59,-,32.59,-,60.83,-,75.40,-,46.19,-,40.12,-,48.08,-,31.54,-,58.93,-,73.11,-,44.69,-,96.89,-,96.97,-,96.76,-,3.11,-,3.03,-,3.24,-
1986M09,"19,404",1.15,"10,064",1.08,"9,340",1.22,"13,217",2.22,"6,624",2.26,"6,593",2.17,"7,963",4.42,"4,972",2.00,"2,991",8.69,"7,727",5.13,"4,828",2.61,"2,899",9.61,236,-14.62,145,-14.85,91,-14.26,68.11,-,65.82,-,70.59,-,41.04,-,49.41,-,32.02,-,60.25,-,75.07,-,45.36,-,39.82,-,47.97,-,31.04,-,58.47,-,72.89,-,43.98,-,97.04,-,97.09,-,96.95,-,2.96,-,2.91,-,3.05,-
1986M10,"19,424",1.14,"10,074",1.07,"9,350",1.21,"13,245",2.21,"6,639",2.28,"6,606",2.14,"8,063",4.95,"5,020",2.31,"3,043",9.61,"7,853",5.86,"4,886",3.11,"2,966",10.71,211,-20.48,134,-20.39,77,-20.64,68.19,-,65.90,-,70.65,-,41.51,-,49.83,-,32.55,-,60.88,-,75.62,-,46.07,-,40.43,-,48.50,-,31.73,-,59.29,-,73.60,-,44.90,-,97.39,-,97.33,-,97.47,-,2.61,-,2.67,-,2.53,-
1986M11,"19,446",1.14,"10,085",1.07,"9,361",1.21,"13,272",2.24,"6,654",2.32,"6,618",2.16,"8,056",4.78,"5,015",2.31,"3,041",9.12,"7,868",5.80,"4,895",3.22,"2,973",10.36,188,-25.56,119,-24.82,68,-26.81,68.25,-,65.98,-,70.70,-,41.43,-,49.72,-,32.49,-,60.70,-,75.36,-,45.95,-,40.46,-,48.54,-,31.76,-,59.28,-,73.57,-,44.92,-,97.67,-,97.62,-,97.76,-,2.33,-,2.38,-,2.24,-
1986M12,"19,455",1.02,"10,086",0.92,"9,368",1.13,"13,308",2.31,"6,674",2.42,"6,634",2.21,"8,148",4.57,"5,075",2.82,"3,073",7.61,"7,986",5.58,"4,968",3.62,"3,019",8.96,162,-28.78,107,-24.38,55,-36.08,68.40,-,66.16,-,70.82,-,41.88,-,50.31,-,32.80,-,61.23,-,76.05,-,46.32,-,41.05,-,49.25,-,32.22,-,60.01,-,74.44,-,45.50,-,98.02,-,97.89,-,98.22,-,1.98,-,2.11,-,1.78,-
1987M01,"19,465",0.98,"10,092",0.88,"9,374",1.09,"13,331",2.29,"6,686",2.38,"6,646",2.20,"8,207",3.51,"5,079",2.79,"3,128",4.71,"8,049",4.16,"4,975",3.38,"3,074",5.44,158,-21.26,104,-19.18,54,-24.97,68.49,-,66.25,-,70.90,-,42.16,-,50.32,-,33.37,-,61.56,-,75.96,-,47.07,-,41.35,-,49.29,-,32.80,-,60.38,-,74.41,-,46.26,-,98.08,-,97.96,-,98.28,-,1.92,-,2.04,-,1.72,-
