期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1981M11,115.98,-,-,-,-,-,-,-,-,-,-,-,72.62,-,-,-,-,-,-,-,-,-,62.96,-,66.82,-,40.87,-,-,-,-,-,65.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.93,-,-,-,-,-,-,-,-,-,-,-
1981M12,115.83,-,-,-,-,-,-,-,-,-,-,-,74.48,-,-,-,-,-,-,-,-,-,62.34,-,66.13,-,40.69,-,-,-,-,-,65.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.90,-,-,-,-,-,-,-,-,-,-,-
1982M01,114.10,1.30,-,-,-,-,-,-,-,-,-,-,70.98,-5.71,-,-,-,-,-,-,-,-,65.56,3.83,69.45,3.38,43.31,8.14,-,-,-,-,63.39,1.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.20,-0.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.44,8.93,-,-,-,-,-,-,-,-,-,-
1982M02,115.04,1.99,-,-,-,-,-,-,-,-,-,-,71.39,-4.88,-,-,-,-,-,-,-,-,65.13,0.95,69.04,0.42,42.79,5.99,-,-,-,-,64.75,2.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.00,-0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.25,8.32,-,-,-,-,-,-,-,-,-,-
1982M03,115.01,1.49,-,-,-,-,-,-,-,-,-,-,71.45,-4.03,-,-,-,-,-,-,-,-,64.10,4.01,68.05,4.39,41.50,0.41,-,-,-,-,64.33,0.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.14,-0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.64,9.04,-,-,-,-,-,-,-,-,-,-
1982M04,115.48,1.00,-,-,-,-,-,-,-,-,-,-,71.78,-3.99,-,-,-,-,-,-,-,-,63.93,3.75,67.75,3.48,42.09,6.21,-,-,-,-,64.45,-0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.19,-2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.79,5.89,-,-,-,-,-,-,-,-,-,-
1982M05,116.47,1.85,-,-,-,-,-,-,-,-,-,-,71.88,-3.35,-,-,-,-,-,-,-,-,63.34,-2.18,67.04,-2.94,42.17,5.19,-,-,-,-,64.66,-0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.91,1.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.69,3.93,-,-,-,-,-,-,-,-,-,-
1982M06,116.82,2.64,-,-,-,-,-,-,-,-,-,-,70.98,-2.50,-,-,-,-,-,-,-,-,63.66,-0.36,67.39,-0.68,42.31,2.52,-,-,-,-,64.94,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.25,1.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.58,4.53,-,-,-,-,-,-,-,-,-,-
1982M07,116.80,3.08,-,-,-,-,-,-,-,-,-,-,71.17,-0.64,-,-,-,-,-,-,-,-,64.72,2.41,68.76,2.81,41.64,-1.30,-,-,-,-,65.54,2.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.55,3.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.01,9.95,-,-,-,-,-,-,-,-,-,-
1982M08,117.07,0.56,-,-,-,-,-,-,-,-,-,-,71.53,-3.09,-,-,-,-,-,-,-,-,65.67,0.58,69.75,0.40,42.40,2.39,-,-,-,-,64.80,-2.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.12,-0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.54,6.99,-,-,-,-,-,-,-,-,-,-
1982M09,116.34,-0.80,-,-,-,-,-,-,-,-,-,-,70.54,-5.04,-,-,-,-,-,-,-,-,65.13,-1.23,69.14,-1.00,42.20,-3.34,-,-,-,-,64.36,-3.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.70,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.84,4.37,-,-,-,-,-,-,-,-,-,-
1982M10,115.95,-0.47,-,-,-,-,-,-,-,-,-,-,69.60,-6.20,-,-,-,-,-,-,-,-,64.09,-1.08,67.95,-1.13,42.01,-0.66,-,-,-,-,64.19,-3.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.86,1.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.52,4.12,-,-,-,-,-,-,-,-,-,-
1982M11,116.75,0.66,-,-,-,-,-,-,-,-,-,-,70.89,-2.38,-,-,-,-,-,-,-,-,65.27,3.67,69.26,3.65,42.50,3.99,-,-,-,-,64.15,-2.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.69,2.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.19,4.35,-,-,-,-,-,-,-,-,-,-
1982M12,115.11,-0.62,-,-,-,-,-,-,-,-,-,-,69.84,-6.23,-,-,-,-,-,-,-,-,64.44,3.37,68.37,3.39,41.99,3.19,-,-,-,-,63.13,-4.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.23,1.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.37,1.94,-,-,-,-,-,-,-,-,-,-
1983M01,114.20,0.09,-,-,-,-,-,-,-,-,-,-,68.50,-3.49,-,-,-,-,-,-,-,-,63.70,-2.84,67.81,-2.36,40.23,-7.11,-,-,-,-,62.86,-0.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.95,-0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.64,2.96,-,-,-,-,-,-,-,-,-,-
1983M02,113.83,-1.05,-,-,-,-,-,-,-,-,-,-,68.52,-4.02,-,-,-,-,-,-,-,-,62.51,-4.02,66.71,-3.37,38.52,-9.98,-,-,-,-,63.17,-2.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.66,-0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.99,3.69,-,-,-,-,-,-,-,-,-,-
1983M03,114.07,-0.82,-,-,-,-,-,-,-,-,-,-,68.08,-4.72,-,-,-,-,-,-,-,-,62.53,-2.45,66.69,-2.00,38.77,-6.58,-,-,-,-,63.76,-0.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.08,-1.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.26,3.51,-,-,-,-,-,-,-,-,-,-
1983M04,114.10,-1.20,-,-,-,-,-,-,-,-,-,-,68.09,-5.14,-,-,-,-,-,-,-,-,62.25,-2.63,66.36,-2.05,38.76,-7.91,-,-,-,-,63.44,-1.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.02,-1.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.30,3.36,-,-,-,-,-,-,-,-,-,-
1983M05,114.21,-1.94,-,-,-,-,-,-,-,-,-,-,68.06,-5.31,-,-,-,-,-,-,-,-,62.22,-1.77,66.29,-1.12,38.95,-7.64,-,-,-,-,63.75,-1.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.31,-2.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.19,0.65,-,-,-,-,-,-,-,-,-,-
1983M06,114.90,-1.64,-,-,-,-,-,-,-,-,-,-,68.33,-3.73,-,-,-,-,-,-,-,-,62.47,-1.87,66.55,-1.25,39.15,-7.47,-,-,-,-,64.36,-0.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.94,-2.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.57,1.29,-,-,-,-,-,-,-,-,-,-
1983M07,114.75,-1.76,-,-,-,-,-,-,-,-,-,-,67.88,-4.62,-,-,-,-,-,-,-,-,62.57,-3.32,66.65,-3.07,39.28,-5.67,-,-,-,-,64.32,-1.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.77,-4.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.37,-0.82,-,-,-,-,-,-,-,-,-,-
1983M08,115.42,-1.41,-,-,-,-,-,-,-,-,-,-,67.72,-5.33,-,-,-,-,-,-,-,-,62.70,-4.52,66.89,-4.10,38.77,-8.56,-,-,-,-,65.27,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.22,-3.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.19,-0.45,-,-,-,-,-,-,-,-,-,-
1983M09,115.55,-0.68,-,-,-,-,-,-,-,-,-,-,67.73,-3.98,-,-,-,-,-,-,-,-,62.76,-3.64,66.97,-3.14,38.74,-8.20,-,-,-,-,65.65,2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.42,-2.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.14,0.39,-,-,-,-,-,-,-,-,-,-
1983M10,115.42,-0.46,-,-,-,-,-,-,-,-,-,-,67.79,-2.60,-,-,-,-,-,-,-,-,62.79,-2.03,66.93,-1.50,39.13,-6.86,-,-,-,-,65.92,2.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.07,-2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.09,0.74,-,-,-,-,-,-,-,-,-,-
1983M11,116.06,-0.59,-,-,-,-,-,-,-,-,-,-,67.90,-4.22,-,-,-,-,-,-,-,-,62.89,-3.65,67.03,-3.22,39.21,-7.74,-,-,-,-,67.13,4.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.96,-4.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.27,0.10,-,-,-,-,-,-,-,-,-,-
1983M12,115.90,0.69,-,-,-,-,-,-,-,-,-,-,67.79,-2.94,-,-,-,-,-,-,-,-,62.90,-2.39,67.04,-1.95,39.21,-6.62,-,-,-,-,66.89,5.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.02,-1.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.28,1.18,-,-,-,-,-,-,-,-,-,-
1984M01,116.09,1.66,-,-,-,-,-,-,-,-,-,-,67.90,-0.88,-,-,-,-,-,-,-,-,63.03,-1.05,67.21,-0.88,39.11,-2.78,-,-,-,-,67.07,6.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.00,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.66,5.25,-,-,-,-,-,-,-,-,-,-
1984M02,116.14,2.03,-,-,-,-,-,-,-,-,-,-,67.96,-0.82,-,-,-,-,-,-,-,-,62.96,0.72,67.14,0.64,39.08,1.45,-,-,-,-,67.95,7.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.98,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.61,4.70,-,-,-,-,-,-,-,-,-,-
1984M03,115.85,1.56,-,-,-,-,-,-,-,-,-,-,67.53,-0.81,-,-,-,-,-,-,-,-,62.49,-0.06,66.61,-0.12,38.94,0.44,-,-,-,-,68.01,6.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.77,1.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.66,4.40,-,-,-,-,-,-,-,-,-,-
1984M04,115.28,1.03,-,-,-,-,-,-,-,-,-,-,66.99,-1.62,-,-,-,-,-,-,-,-,62.05,-0.32,66.14,-0.33,38.69,-0.18,-,-,-,-,67.88,7.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.32,0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.97,3.45,-,-,-,-,-,-,-,-,-,-
1984M05,115.42,1.06,-,-,-,-,-,-,-,-,-,-,66.77,-1.90,-,-,-,-,-,-,-,-,62.45,0.37,66.63,0.51,38.59,-0.92,-,-,-,-,67.80,6.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.40,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.74,3.30,-,-,-,-,-,-,-,-,-,-
1984M06,116.14,1.08,-,-,-,-,-,-,-,-,-,-,66.95,-2.02,-,-,-,-,-,-,-,-,63.00,0.85,67.10,0.83,39.56,1.05,-,-,-,-,68.30,6.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.78,-0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.09,3.25,-,-,-,-,-,-,-,-,-,-
1984M07,115.26,0.44,-,-,-,-,-,-,-,-,-,-,66.66,-1.80,-,-,-,-,-,-,-,-,62.43,-0.22,66.50,-0.23,39.21,-0.18,-,-,-,-,67.99,5.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.22,-0.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.48,2.73,-,-,-,-,-,-,-,-,-,-
1984M08,114.05,-1.19,-,-,-,-,-,-,-,-,-,-,66.15,-2.32,-,-,-,-,-,-,-,-,61.95,-1.20,66.00,-1.33,38.79,0.05,-,-,-,-,67.55,3.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.60,-2.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.67,0.61,-,-,-,-,-,-,-,-,-,-
1984M09,114.13,-1.23,-,-,-,-,-,-,-,-,-,-,66.25,-2.19,-,-,-,-,-,-,-,-,63.07,0.49,67.31,0.51,38.89,0.39,-,-,-,-,67.58,2.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.81,-2.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.61,0.60,-,-,-,-,-,-,-,-,-,-
1984M10,113.86,-1.35,-,-,-,-,-,-,-,-,-,-,66.85,-1.39,-,-,-,-,-,-,-,-,63.19,0.64,67.44,0.76,38.96,-0.43,-,-,-,-,67.46,2.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.33,-1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78.87,1.00,-,-,-,-,-,-,-,-,-,-
1984M11,114.36,-1.46,-,-,-,-,-,-,-,-,-,-,67.16,-1.09,-,-,-,-,-,-,-,-,63.70,1.29,67.95,1.37,39.46,0.64,-,-,-,-,67.86,1.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.66,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.24,1.24,-,-,-,-,-,-,-,-,-,-
1984M12,114.66,-1.07,-,-,-,-,-,-,-,-,-,-,67.36,-0.63,-,-,-,-,-,-,-,-,64.01,1.76,68.28,1.85,39.58,0.94,-,-,-,-,67.94,1.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.72,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.31,1.32,-,-,-,-,-,-,-,-,-,-
1985M01,114.25,-1.58,-,-,-,-,-,-,-,-,-,-,66.22,-2.47,-,-,-,-,-,-,-,-,64.17,1.81,68.38,1.74,40.15,2.66,-,-,-,-,67.45,0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.77,-0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.21,-1.80,-,-,-,-,-,-,-,-,-,-
1985M02,113.53,-2.25,-,-,-,-,-,-,-,-,-,-,66.03,-2.84,-,-,-,-,-,-,-,-,63.66,1.11,67.79,0.97,40.11,2.64,-,-,-,-,66.45,-2.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.48,-0.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.17,-1.79,-,-,-,-,-,-,-,-,-,-
1985M03,114.10,-1.51,-,-,-,-,-,-,-,-,-,-,66.47,-1.57,-,-,-,-,-,-,-,-,64.15,2.66,68.34,2.60,40.23,3.31,-,-,-,-,66.65,-2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.91,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.35,-0.38,-,-,-,-,-,-,-,-,-,-
1985M04,114.81,-0.41,-,-,-,-,-,-,-,-,-,-,67.87,1.31,-,-,-,-,-,-,-,-,64.46,3.88,68.67,3.83,40.44,4.52,-,-,-,-,66.85,-1.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.05,1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.62,0.81,-,-,-,-,-,-,-,-,-,-
1985M05,115.42,0.00,-,-,-,-,-,-,-,-,-,-,66.86,0.13,-,-,-,-,-,-,-,-,63.95,2.40,68.04,2.12,40.62,5.26,-,-,-,-,67.88,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.29,1.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.89,1.44,-,-,-,-,-,-,-,-,-,-
1985M06,114.88,-1.08,-,-,-,-,-,-,-,-,-,-,66.86,-0.13,-,-,-,-,-,-,-,-,63.88,1.40,67.95,1.27,40.66,2.78,-,-,-,-,67.54,-1.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.44,1.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81.17,1.35,-,-,-,-,-,-,-,-,-,-
1985M07,115.40,0.12,-,-,-,-,-,-,-,-,-,-,67.30,0.96,-,-,-,-,-,-,-,-,64.03,2.56,68.09,2.39,40.85,4.18,-,-,-,-,67.94,-0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.31,1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82.13,3.33,-,-,-,-,-,-,-,-,-,-
1985M08,116.14,1.83,-,-,-,-,-,-,-,-,-,-,68.38,3.37,-,-,-,-,-,-,-,-,64.49,4.10,68.59,3.92,41.04,5.80,-,-,-,-,68.19,0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.10,4.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82.18,4.46,-,-,-,-,-,-,-,-,-,-
