期間,工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%)
1983,"3,932,458",3.66,"2,248,715",3.33,"1,683,743",4.09,"2,581,297",3.89,"1,459,772",3.69,"1,121,525",4.15,"39,082",-11.38,"33,499",-9.55,"5,583",-20.97,"2,174,794",4.92,"1,110,882",5.24,"1,063,912",4.59,"104,879",1.04,"55,642",4.18,"49,237",-2.29,"13,685",-2.76,"8,817",-5.20,"4,868",1.99,"222,552",-1.80,"87,905",0.50,"134,647",-3.25,"191,337",3.94,"40,569",6.68,"150,768",3.22,"178,168",8.67,"46,680",-3.16,"131,488",13.60,"74,956",7.67,"43,295",8.28,"31,661",6.85,"49,955",1.23,"34,932",3.49,"15,023",-3.68,"32,928",5.61,"22,824",4.11,"10,104",9.16,"12,807",7.99,"11,378",7.98,"1,429",8.09,"47,031",-0.01,"34,243",-1.52,"12,788",4.27,"31,255",1.38,"17,680",12.88,"13,575",-10.50,"16,066",3.10,"7,941",4.91,"8,125",1.39,"24,791",8.27,"16,685",10.36,"8,106",4.22,"133,781",0.96,"60,705",9.48,"73,076",-5.18,"105,521",1.72,"65,311",4.69,"40,210",-2.76,"66,945",0.58,"58,079",0.17,"8,866",3.41,"142,983",12.00,"108,171",13.35,"34,812",7.97,"112,369",25.54,"36,209",27.14,"76,160",24.79,"98,620",13.75,"31,748",8.86,"66,872",16.24,"129,502",3.51,"67,697",-1.69,"61,805",9.88,"89,438",1.03,"74,007",2.41,"15,431",-5.11,"40,853",10.68,"34,602",9.69,"6,251",16.49,"61,583",-2.92,"50,281",-3.67,"11,302",0.56,"54,026",3.51,"35,286",9.43,"18,740",-6.07,"117,563",7.97,"45,656",14.37,"71,907",4.26,"21,200",5.33,"14,539",4.59,"6,661",6.97,"24,605",5.34,"22,042",5.77,"2,563",1.79,"12,409",4.41,"10,370",5.01,"2,039",1.44,"330,407",-0.62,"282,979",-0.53,"47,428",-1.14,"1,351,161",3.21,"788,943",2.67,"562,218",3.97,"625,667",1.46,"345,877",2.34,"279,790",0.40,"220,066",1.35,"172,289",0.41,"47,777",4.89,"82,594",0.04,"38,609",-1.02,"43,985",0.98,"62,809",11.20,"44,900",28.25,"17,909",-16.60,"105,534",10.47,"55,949",7.86,"49,585",13.56,"13,603",-6.47,"9,363",-6.71,"4,240",-5.94,"68,899",1.06,"42,505",-0.88,"26,394",4.34,"30,319",6.48,"20,772",5.85,"9,547",7.89,-,-,-,-,-,-,"57,805",25.03,"19,734",-9.63,"38,071",56.05,"20,105",2.05,"10,004",6.97,"10,101",-2.41,"63,760",0.09,"28,941",-1.05,"34,819",1.05
1984,"4,222,970",7.39,"2,411,193",7.23,"1,811,777",7.60,"2,801,680",8.54,"1,588,674",8.83,"1,213,006",8.16,"35,342",-9.57,"30,777",-8.13,"4,565",-18.23,"2,412,425",10.93,"1,250,571",12.57,"1,161,854",9.21,"113,199",7.93,"59,212",6.42,"53,987",9.65,"15,473",13.07,"9,996",13.37,"5,477",12.51,"230,241",3.45,"88,903",1.14,"141,338",4.97,"204,849",7.06,"43,338",6.83,"161,511",7.13,"201,296",12.98,"76,688",64.28,"124,608",-5.23,"76,517",2.08,"44,796",3.47,"31,721",0.19,"54,648",9.39,"38,121",9.13,"16,527",10.01,"35,005",6.31,"23,809",4.32,"11,196",10.81,"13,346",4.21,"12,150",6.79,"1,196",-16.31,"53,141",12.99,"38,349",11.99,"14,792",15.67,"32,129",2.80,"18,806",6.37,"13,323",-1.86,"16,534",2.91,"7,775",-2.09,"8,759",7.80,"26,492",6.86,"18,165",8.87,"8,327",2.73,"152,010",13.63,"71,819",18.31,"80,191",9.74,"110,175",4.41,"68,651",5.11,"41,524",3.27,"69,501",3.82,"60,286",3.80,"9,215",3.94,"161,596",13.02,"120,794",11.67,"40,802",17.21,"147,221",31.02,"49,453",36.58,"97,768",28.37,"123,681",25.41,"43,239",36.19,"80,442",20.29,"153,340",18.41,"80,584",19.04,"72,756",17.72,"91,338",2.12,"74,532",0.71,"16,806",8.91,"48,471",18.65,"40,940",18.32,"7,531",20.48,"62,468",1.44,"51,132",1.69,"11,336",0.30,"60,537",12.05,"39,915",13.12,"20,622",10.04,"136,634",16.22,"54,155",18.62,"82,479",14.70,"22,583",6.52,"14,963",2.92,"7,620",14.40,"25,125",2.11,"22,520",2.17,"2,605",1.64,"12,977",4.58,"10,915",5.26,"2,062",1.13,"315,811",-4.42,"273,891",-3.21,"41,920",-11.61,"1,421,290",5.19,"822,519",4.26,"598,771",6.50,"650,994",4.05,"359,205",3.85,"291,789",4.29,"226,710",3.02,"178,285",3.48,"48,425",1.36,"83,470",1.06,"38,447",-0.42,"45,023",2.36,"67,232",7.04,"48,253",7.47,"18,979",5.97,"116,099",10.01,"59,019",5.49,"57,080",15.12,"14,041",3.22,"9,677",3.35,"4,364",2.92,"72,531",5.27,"44,216",4.03,"28,315",7.28,"33,323",9.91,"22,897",10.23,"10,426",9.21,-,-,-,-,-,-,"67,265",16.37,"22,629",14.67,"44,636",17.24,"20,078",-0.13,"9,665",-3.39,"10,413",3.09,"69,547",9.08,"30,226",4.44,"39,321",12.93
1985,"4,342,399",2.83,"2,477,432",2.75,"1,864,967",2.94,"2,880,637",2.82,"1,641,520",3.33,"1,239,117",2.15,"32,752",-7.33,"28,119",-8.64,"4,633",1.49,"2,491,789",3.29,"1,304,068",4.28,"1,187,721",2.23,"119,902",5.92,"63,743",7.65,"56,159",4.02,"15,348",-0.81,"10,081",0.85,"5,267",-3.83,"236,475",2.71,"92,328",3.85,"144,147",1.99,"220,262",7.52,"48,374",11.62,"171,888",6.42,"216,171",7.39,"80,844",5.42,"135,327",8.60,"73,838",-3.50,"43,969",-1.85,"29,869",-5.84,"57,378",5.00,"39,925",4.73,"17,453",5.60,"38,478",9.92,"26,141",9.79,"12,337",10.19,"14,282",7.01,"13,085",7.70,"1,197",0.08,"55,356",4.17,"39,616",3.30,"15,740",6.41,"34,016",5.87,"20,698",10.06,"13,318",-0.04,"16,929",2.39,"8,188",5.31,"8,741",-0.21,"26,571",0.30,"18,174",0.05,"8,397",0.84,"156,999",3.28,"77,947",8.53,"79,052",-1.42,"108,685",-1.35,"67,764",-1.29,"40,921",-1.45,"71,402",2.74,"61,019",1.22,"10,383",12.67,"174,622",8.06,"129,415",7.14,"45,207",10.80,"155,518",5.64,"53,969",9.13,"101,549",3.87,"120,398",-2.65,"43,388",0.34,"77,010",-4.27,"141,004",-8.04,"78,445",-2.65,"62,559",-14.02,"92,644",1.43,"75,057",0.70,"17,587",4.65,"52,089",7.46,"43,144",5.38,"8,945",18.78,"64,912",3.91,"52,835",3.33,"12,077",6.54,"64,383",6.35,"43,039",7.83,"21,344",3.50,"140,912",3.13,"57,539",6.25,"83,373",1.08,"23,215",2.80,"15,341",2.53,"7,874",3.33,"25,588",1.84,"22,942",1.87,"2,646",1.57,"13,402",3.28,"11,243",3.01,"2,159",4.70,"317,106",0.41,"275,148",0.46,"41,958",0.09,"1,461,762",2.85,"835,912",1.63,"625,850",4.52,"663,650",1.94,"361,822",0.73,"301,828",3.44,"224,004",-1.19,"177,189",-0.61,"46,815",-3.32,"90,466",8.38,"41,077",6.84,"49,389",9.70,"70,259",4.50,"50,362",4.37,"19,897",4.84,"123,483",6.36,"61,786",4.69,"61,697",8.09,"14,034",-0.05,"9,209",-4.84,"4,825",10.56,"76,161",5.00,"45,414",2.71,"30,747",8.59,"34,099",2.33,"22,965",0.30,"11,134",6.79,-,-,-,-,-,-,"75,629",12.43,"25,808",14.05,"49,821",11.62,"20,447",1.84,"9,647",-0.19,"10,800",3.72,"69,530",-0.02,"30,633",1.35,"38,897",-1.08
1986,"4,492,571",3.46,"2,555,966",3.17,"1,936,605",3.84,"3,001,070",4.18,"1,714,457",4.44,"1,286,613",3.83,"30,529",-6.79,"26,121",-7.11,"4,408",-4.86,"2,604,154",4.51,"1,370,008",5.06,"1,234,146",3.91,"119,187",-0.60,"66,634",4.54,"52,553",-6.42,"15,541",1.26,"10,339",2.56,"5,202",-1.23,"228,594",-3.33,"91,166",-1.26,"137,428",-4.66,"217,176",-1.40,"47,800",-1.19,"169,376",-1.46,"222,303",2.84,"79,935",-1.12,"142,368",5.20,"77,337",4.74,"46,650",6.10,"30,687",2.74,"59,604",3.88,"41,639",4.29,"17,965",2.93,"42,519",10.50,"28,653",9.61,"13,866",12.39,"14,752",3.29,"13,560",3.63,"1,192",-0.42,"56,391",1.87,"40,142",1.33,"16,249",3.23,"35,661",4.84,"22,095",6.75,"13,566",1.86,"16,540",-2.30,"8,526",4.13,"8,014",-8.32,"28,247",6.31,"18,765",3.25,"9,482",12.92,"166,147",5.83,"86,313",10.73,"79,834",0.99,"109,571",0.82,"67,722",-0.06,"41,849",2.27,"73,830",3.40,"62,315",2.12,"11,515",10.90,"188,590",8.00,"139,044",7.44,"49,546",9.60,"181,498",16.71,"62,931",16.61,"118,567",16.76,"134,798",11.96,"47,940",10.49,"86,858",12.79,"143,916",2.07,"80,113",2.13,"63,803",1.99,"99,804",7.73,"78,959",5.20,"20,845",18.53,"56,572",8.61,"45,826",6.22,"10,746",20.13,"66,438",2.35,"53,422",1.11,"13,016",7.78,"70,283",9.16,"47,835",11.14,"22,448",5.17,"154,191",9.42,"65,375",13.62,"88,816",6.53,"24,664",6.24,"16,309",6.31,"8,355",6.11,"26,149",2.19,"23,519",2.52,"2,630",-0.60,"13,975",4.28,"11,738",4.40,"2,237",3.61,"326,263",2.89,"283,071",2.88,"43,192",2.94,"1,491,501",2.03,"841,509",0.67,"649,992",3.86,"673,211",1.44,"364,980",0.87,"308,231",2.12,"223,086",-0.41,"177,115",-0.04,"45,971",-1.80,"97,097",7.33,"42,811",4.22,"54,286",9.92,"70,124",-0.19,"50,096",-0.53,"20,028",0.66,"129,172",4.61,"63,309",2.46,"65,863",6.75,"13,971",-0.45,"8,787",-4.58,"5,184",7.44,"78,636",3.25,"45,234",-0.40,"33,402",8.63,"33,868",-0.68,"22,362",-2.63,"11,506",3.34,-,-,-,-,-,-,"82,872",9.58,"27,798",7.71,"55,074",10.54,"20,112",-1.64,"9,008",-6.62,"11,104",2.81,"69,352",-0.26,"30,009",-2.04,"39,343",1.15
1987,"4,663,002",3.79,"2,652,428",3.77,"2,010,574",3.82,"3,095,539",3.15,"1,782,198",3.95,"1,313,341",2.08,"27,298",-10.58,"23,689",-9.31,"3,609",-18.13,"2,686,716",3.17,"1,426,531",4.13,"1,260,185",2.11,"117,917",-1.07,"66,026",-0.91,"51,891",-1.26,"16,109",3.65,"10,644",2.95,"5,465",5.06,"225,449",-1.38,"93,259",2.30,"132,190",-3.81,"203,502",-6.30,"45,083",-5.68,"158,419",-6.47,"218,338",-1.78,"76,303",-4.54,"142,035",-0.23,"80,813",4.49,"48,933",4.89,"31,880",3.89,"61,408",3.03,"42,951",3.15,"18,457",2.74,"45,209",6.33,"30,678",7.07,"14,531",4.80,"15,193",2.99,"13,943",2.82,"1,250",4.87,"58,546",3.82,"41,912",4.41,"16,634",2.37,"37,581",5.38,"23,728",7.39,"13,853",2.12,"15,916",-3.77,"8,517",-0.11,"7,399",-7.67,"29,937",5.98,"19,848",5.77,"10,089",6.40,"173,122",4.20,"90,642",5.02,"82,480",3.31,"109,188",-0.35,"67,668",-0.08,"41,520",-0.79,"76,670",3.85,"64,340",3.25,"12,330",7.08,"200,522",6.33,"146,100",5.07,"54,422",9.84,"200,326",10.37,"70,454",11.95,"129,872",9.53,"146,253",8.50,"53,540",11.68,"92,713",6.74,"155,263",7.88,"89,658",11.91,"65,605",2.82,"109,880",10.10,"83,622",5.91,"26,258",25.97,"61,422",8.57,"49,500",8.02,"11,922",10.94,"69,349",4.38,"55,010",2.97,"14,339",10.16,"71,384",1.57,"47,740",-0.20,"23,644",5.33,"161,080",4.47,"69,206",5.86,"91,874",3.44,"26,339",6.79,"17,226",5.62,"9,113",9.07,"26,546",1.52,"24,026",2.16,"2,520",-4.18,"16,134",15.45,"13,518",15.16,"2,616",16.94,"338,845",3.86,"294,434",4.01,"44,411",2.82,"1,567,463",5.09,"870,230",3.41,"697,233",7.27,"694,282",3.13,"372,389",2.03,"321,893",4.43,"226,529",1.54,"180,243",1.77,"46,286",0.69,"111,836",15.18,"47,765",11.57,"64,071",18.02,"72,380",3.22,"51,440",2.68,"20,940",4.55,"141,392",9.46,"66,384",4.86,"75,008",13.88,"16,722",19.69,"10,337",17.64,"6,385",23.17,"83,476",6.15,"47,089",4.10,"36,387",8.94,"38,048",12.34,"24,690",10.41,"13,358",16.10,-,-,-,-,-,-,"89,925",8.51,"29,232",5.16,"60,693",10.20,"20,719",3.02,"9,329",3.56,"11,390",2.58,"72,154",4.04,"31,332",4.41,"40,822",3.76
1988,"4,819,054",3.35,"2,736,479",3.17,"2,082,575",3.58,"3,114,459",0.61,"1,799,841",0.99,"1,314,618",0.10,"23,723",-13.10,"20,577",-13.14,"3,146",-12.83,"2,694,696",0.30,"1,438,928",0.87,"1,255,768",-0.35,"110,015",-6.70,"61,705",-6.54,"48,310",-6.90,"17,326",7.55,"10,966",3.03,"6,360",16.38,"221,908",-1.57,"95,922",2.86,"125,986",-4.69,"193,731",-4.80,"44,199",-1.96,"149,532",-5.61,"211,513",-3.13,"72,537",-4.94,"138,976",-2.15,"81,884",1.33,"48,550",-0.78,"33,334",4.56,"63,484",3.38,"44,207",2.92,"19,277",4.44,"47,740",5.60,"31,635",3.12,"16,105",10.83,"15,594",2.64,"14,168",1.61,"1,426",14.08,"60,106",2.66,"43,669",4.19,"16,437",-1.18,"39,270",4.49,"24,236",2.14,"15,034",8.53,"16,466",3.46,"8,483",-0.40,"7,983",7.89,"31,465",5.10,"20,957",5.59,"10,508",4.15,"175,157",1.18,"92,958",2.56,"82,199",-0.34,"107,366",-1.67,"66,669",-1.48,"40,697",-1.98,"81,921",6.85,"68,705",6.78,"13,216",7.19,"208,793",4.12,"149,200",2.12,"59,593",9.50,"202,052",0.86,"71,186",1.04,"130,866",0.77,"146,089",-0.11,"54,387",1.58,"91,702",-1.09,"162,824",4.87,"94,819",5.76,"68,005",3.66,"117,181",6.64,"85,392",2.12,"31,789",21.06,"63,820",3.90,"51,916",4.88,"11,904",-0.15,"67,688",-2.40,"53,054",-3.56,"14,634",2.06,"69,378",-2.81,"45,255",-5.21,"24,123",2.03,"155,252",-3.62,"66,857",-3.39,"88,395",-3.79,"26,673",1.27,"17,296",0.41,"9,377",2.90,"27,138",2.23,"24,593",2.36,"2,545",0.99,"16,969",5.18,"13,942",3.14,"3,027",15.71,"351,933",3.86,"301,801",2.50,"50,132",12.88,"1,704,595",8.75,"936,638",7.63,"767,957",10.14,"760,076",9.48,"407,755",9.50,"352,321",9.45,"234,200",3.39,"184,686",2.47,"49,514",6.97,"125,230",11.98,"53,006",10.97,"72,224",12.72,"75,626",4.48,"52,893",2.82,"22,733",8.56,"162,580",14.99,"71,748",8.08,"90,832",21.10,"22,512",34.63,"13,773",33.24,"8,739",36.87,"90,612",8.55,"51,356",9.06,"39,256",7.88,"41,709",9.62,"26,730",8.26,"14,979",12.14,-,-,-,-,-,-,"94,310",4.88,"29,928",2.38,"64,382",6.08,"22,018",6.27,"10,186",9.19,"11,832",3.88,"75,722",4.94,"34,577",10.36,"41,145",0.79
1989,"4,869,780",1.05,"2,772,347",1.31,"2,097,433",0.71,"3,032,616",-2.63,"1,771,964",-1.55,"1,260,652",-4.11,"20,191",-14.89,"17,185",-16.48,"3,006",-4.45,"2,602,013",-3.44,"1,405,061",-2.35,"1,196,952",-4.68,"106,400",-3.29,"59,309",-3.88,"47,091",-2.52,"19,276",11.25,"11,564",5.45,"7,712",21.26,"205,898",-7.21,"91,377",-4.74,"114,521",-9.10,"171,907",-11.27,"40,045",-9.40,"131,862",-11.82,"186,084",-12.02,"60,220",-16.98,"125,864",-9.43,"76,336",-6.78,"45,137",-7.03,"31,199",-6.40,"61,628",-2.92,"42,089",-4.79,"19,539",1.36,"50,928",6.68,"33,315",5.31,"17,613",9.36,"16,724",7.25,"15,022",6.03,"1,702",19.35,"58,777",-2.21,"43,226",-1.01,"15,551",-5.39,"41,612",5.96,"24,710",1.96,"16,902",12.43,"16,443",-0.14,"8,288",-2.30,"8,155",2.15,"31,554",0.28,"21,169",1.01,"10,385",-1.17,"166,175",-5.13,"89,890",-3.30,"76,285",-7.19,"105,008",-2.20,"66,250",-0.63,"38,758",-4.76,"84,710",3.40,"70,432",2.51,"14,278",8.04,"214,443",2.71,"152,503",2.21,"61,940",3.94,"198,301",-1.86,"71,052",-0.19,"127,249",-2.76,"142,596",-2.39,"54,735",0.64,"87,861",-4.19,"155,947",-4.22,"93,302",-1.60,"62,645",-7.88,"122,988",4.96,"85,221",-0.20,"37,767",18.81,"65,947",3.33,"53,987",3.99,"11,960",0.47,"64,797",-4.27,"50,320",-5.15,"14,477",-1.07,"66,143",-4.66,"41,767",-7.71,"24,376",1.05,"145,061",-6.56,"63,134",-5.57,"81,927",-7.32,"26,330",-1.29,"16,997",-1.73,"9,333",-0.47,"27,607",1.73,"24,770",0.72,"2,837",11.47,"18,230",7.43,"14,969",7.37,"3,261",7.73,"364,575",3.59,"309,979",2.71,"54,596",8.90,"1,837,164",7.78,"1,000,383",6.81,"836,781",8.96,"817,722",7.58,"439,835",7.87,"377,887",7.26,"238,474",1.82,"186,536",1.00,"51,938",4.90,"135,193",7.96,"57,435",8.36,"77,758",7.66,"80,281",6.16,"55,405",4.75,"24,876",9.43,"193,140",18.80,"80,940",12.81,"112,200",23.52,"27,681",22.96,"16,749",21.61,"10,932",25.09,"98,474",8.68,"55,662",8.38,"42,812",9.06,"46,028",10.36,"28,767",7.62,"17,261",15.23,-,-,-,-,-,-,"98,267",4.20,"30,821",2.98,"67,446",4.76,"23,134",5.07,"11,050",8.48,"12,084",2.13,"78,770",4.03,"37,183",7.54,"41,587",1.07
