期間,經常帳,A. 商品,貸方,一般商品：出口 f.o.b,加工處理的商品：出口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,借方,一般商品：進口 f.o.b.,加工處理的商品：進口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,B. 服務,貸方總計,借方總計,"運輸, 貸方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","運輸, 借方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","旅行, 貸方",商務,個人,"旅行, 借方",商務,個人,"其他服務, 貸方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,"其他服務, 借方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,C. 所得,貸方總計,借方總計,"薪資, 貸方","薪資, 借方","投資所得, 貸方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤,債權所得(利息),證券投資,股權所得(股利,債券與票券,貨幣市場工具,其他投資,"投資所得, 借方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤.,債權所得(利息),證券投資,股權所得(股利),債券與票券.,貨幣市場工具,其他投資,D. 經常移轉,貸方,政府,其他部門,工作者的匯款,其他移轉,借方,政府,其他部門,工作者的匯款,其他移轉,資本帳與金融帳,資本帳,貸方總計,借方總計,"資本移轉, 貸方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"資本移轉, 借方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"非生產性、非金融性資產的取得與處理, 貸方","非生產性、非金融性資產的取得與處理, 借方",金融帳,A.直接投資,對外直接投資,股本投資,再投資收益,其他資本,來台直接投資,股本投資,再投資收益,其他資本,B.證券投資,資產,股權證券,貨幣當局,政府,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,負債,股權證券,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,C.衍生性金融商品,貨幣當局,政府,銀行,其他部門,資產,貨幣當局,政府,銀行,其他部門,負債,貨幣當局,政府,銀行,其他部門,D.其他投資,資產,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,貸款,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他資產…,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,負債,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,借款,基金信用的使用及自基金的借款,貨幣當局：其他長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他負債,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,E.準備資產,貨幣用黃金,特別提款權,在基金的準備部位,外匯,其他債權,誤差與遺漏淨額
2001Q3,"4,480","4,723","28,866","28,616",...,1,244,5,"-24,143","-23,894",...,-5,-174,-70,-866,"5,285","-6,151",863,129,659,75,3,453,59,126,206,16,...,...,...,"-1,528",-364,-555,-609,-10,-504,-447,-354,-51,-162,...,...,...,"1,150",338,812,"-1,925",-422,"-1,503","3,272",66,25,107,117,24,54,"2,842",7,30,"-2,698",-102,-95,-176,-144,-52,-399,"-1,416",-54,-260,"1,294","2,297","-1,003",67,-138,"2,230",227,227,-,-,33,24,3,6,"1,970",-865,-636,-460,-176,-,-74,-72,-2,-,-155,-671,640,45,595,8,587,"-1,311",-17,"-1,294",-177,"-1,117","-4,706",-37,-,-37,...,...,...,...,...,...,...,...,-27,...,...,...,-27,-27,...,...,-,-10,"-4,669",4,"-1,043","-1,038",-,-5,"1,047",843,176,28,"-1,504","-1,785","-1,473",...,-,-85,"-1,388",-312,-304,...,-,-84,-220,-8,...,-,99,-107,281,239,-240,479,42,37,...,-4,-150,191,5,...,-,-,5,-674,...,-,-,-674,107,...,-,-,107,-781,...,-,-,-781,"1,655","-3,202","1,552",-,-,-,"1,552",934,...,...,1,...,88,249,-,596,-618,...,-,-428,-190,"-5,070",...,...,-,...,...,"-4,885",-105,-80,"4,857",314,-,-,-4,318,"1,472",-,...,...,-,-4,-,709,37,730,"3,166",...,-,"3,166",...,-95,...,...,-,-,...,-78,2,-19,"-4,150",-,-,-,"-4,150",...,226
2001Q4,"7,029","7,171","32,919","32,722",...,-,192,5,"-25,748","-25,463",...,-3,-159,-123,-821,"4,890","-5,711",874,111,678,85,4,427,69,107,251,16,...,...,...,"-1,398",-277,-544,-577,-14,-489,-424,-263,-55,-153,...,...,...,914,284,630,"-1,499",-422,"-1,077","3,102",81,23,96,172,42,163,"2,483",10,32,"-2,814",-119,-73,-232,-180,-61,-306,"-1,573",-50,-220,"1,243","2,173",-930,59,-152,"2,114",117,117,-,-,51,28,3,20,"1,946",-778,-638,-608,-30,-,-64,-59,-4,-1,-76,-564,660,17,643,10,633,"-1,224",-10,"-1,214",-175,"-1,039","-6,509",-24,-,-24,...,...,...,...,...,...,...,...,-23,...,...,...,-23,-23,...,...,-,-1,"-6,485",-446,"-1,130","-1,127",-,-3,684,649,30,5,"-1,301","-4,228","-2,612",...,-,-168,"-2,444","-1,616","-1,191",...,-,-68,"-1,123",-425,...,-,-56,-369,"2,927","3,712",630,"3,082",-785,-765,...,3,-313,-455,-20,...,-,-,-20,-387,...,-,-,-387,182,...,-,-,182,-569,...,-,-,-569,"3,787","3,892",469,-,-,-,469,136,...,...,4,...,32,-646,-,746,"3,644",...,-,"2,715",929,-357,...,...,-,...,...,-237,-85,-35,-105,157,-,-,-4,161,450,-,...,...,-3,8,-,-284,446,283,"-1,516",...,-,"-1,516",...,804,...,...,-,-,...,788,2,14,"-8,138",-,-,-,"-8,138",...,-520
2002Q1,"7,223","6,498","30,187","30,031",...,3,149,4,"-23,689","-23,429",...,-2,-161,-97,-572,"4,961","-5,533",852,127,654,71,2,367,55,125,287,16,...,...,...,"-1,289",-284,-509,-496,-14,-452,-366,-270,-57,-130,...,...,...,"1,132",323,809,"-1,650",-393,"-1,257","2,977",69,18,113,151,22,57,"2,507",9,31,"-2,594",-122,-105,-198,-173,-67,-390,"-1,277",-40,-222,"1,906","2,451",-545,62,-130,"2,389",288,288,-,-,46,26,3,17,"2,055",-415,-254,-163,-91,-,-102,-101,-1,-,-59,-609,675,21,654,14,640,"-1,284",-9,"-1,275",-157,"-1,118","-7,554",-21,-,-21,...,...,...,...,...,...,...,...,-20,...,...,...,-20,-20,...,...,-,-1,"-7,533",-658,-891,-879,-,-12,233,142,91,-,-966,"-5,188","-2,860",...,-,-115,"-2,745","-2,328","-1,748",...,-,-383,"-1,365",-580,...,-,-254,-326,"4,222","3,700",447,"3,253",522,502,...,-3,-,505,20,...,-,-,20,-62,...,-,-,-62,81,...,-,-,81,-143,...,-,-,-143,374,-862,792,-,-,-,792,-235,...,...,-3,...,295,"-1,208",-,681,736,...,-,536,200,"-2,155",...,...,-,...,...,"-1,997",-105,-53,"1,236",298,-,-,-4,302,275,-,...,...,-,-,-,-455,42,688,636,...,-,636,...,27,...,...,-,-,...,27,2,-2,"-6,221",-,-,-,"-6,221",...,331
2002Q2,"6,052","5,913","34,223","34,004",...,3,215,1,"-28,310","-28,021",...,-3,-184,-102,-820,"5,304","-6,124",905,119,697,89,2,415,68,117,282,21,...,...,...,"-1,524",-334,-640,-550,-11,-572,-405,-323,-68,-145,...,...,...,"1,260",408,852,"-1,759",-413,"-1,346","3,139",64,22,121,183,21,69,"2,614",12,33,"-2,841",-108,-158,-221,-172,-54,-460,"-1,415",-61,-192,"1,589","2,211",-622,57,-136,"2,154",318,317,-,1,125,66,6,53,"1,711",-486,-368,-352,-16,-,-67,-43,-24,-,-51,-630,656,17,639,12,627,"-1,286",-15,"-1,271",-161,"-1,110","-5,307",-63,-,-63,...,...,...,...,...,...,...,...,-33,...,...,...,-33,-33,...,...,-,-30,"-5,244","-1,286","-1,409","-1,380",-,-29,123,16,16,91,26,"-2,702","-1,708",...,-,-57,"-1,651",-994,-808,...,-,-295,-513,-186,...,-,-23,-163,"2,728","1,006",801,205,"1,722","1,735",...,-,"1,592",143,-13,...,-,-,-13,-44,...,-,-,-44,109,...,-,-,109,-153,...,-,-,-153,"12,252","5,355",263,-,-,-,263,"3,440",...,...,2,...,244,"2,591",-,603,"2,955",...,-,"1,759","1,196","-1,303",...,...,-,...,...,"-1,280",-107,84,"6,897",485,-,-,-2,487,"1,937",-,...,...,-3,-,-,"1,237",-52,755,"5,056",...,-,"5,056",...,-581,...,...,-,-,...,-596,1,14,"-16,192",-,-,-,"-16,192",...,-745
2002Q3,"4,923","4,821","34,530","34,287",...,1,239,3,"-29,709","-29,402",...,-2,-199,-106,-918,"5,607","-6,525",931,121,722,88,3,444,67,118,278,21,...,...,...,"-1,621",-381,-692,-548,-8,-624,-400,-373,-68,-148,...,...,...,"1,140",322,818,"-1,962",-427,"-1,535","3,536",76,20,192,204,28,69,"2,900",11,36,"-2,942",-108,-139,-261,-266,-49,-427,"-1,431",-55,-206,"1,661","2,962","-1,301",55,-136,"2,907",276,276,-,-,65,37,12,16,"2,566","-1,165",-543,-440,-103,-,-570,-552,-18,-,-52,-641,673,29,644,12,632,"-1,314",-8,"-1,306",-158,"-1,148","-5,653",-28,1,-29,...,...,...,...,...,...,...,...,-22,...,...,...,-22,-22,...,...,1,-7,"-5,625",-489,-922,-916,-,-6,433,336,103,-6,"-5,607","-3,974","-2,234",...,-,2,"-2,236","-1,740","-1,170",...,-,297,"-1,467",-570,...,-,-157,-413,"-1,633","-2,215",-115,"-2,100",582,568,...,-,639,-71,14,...,-,25,-11,-49,...,-,-,-49,77,...,-,-,77,-126,...,-,-,-126,"9,502","10,157","1,159",-,-,-,"1,159","3,836",...,...,2,...,310,"2,780",-,744,"3,382",...,-,"2,541",841,"1,780",...,...,-,...,...,"1,996",-77,-139,-655,192,-,-,-7,199,"1,807",-,...,...,-,8,-,821,-53,"1,031","-1,509",...,-,"-1,509",...,"-1,145",...,...,-,-,...,"-1,154",1,8,"-8,982",-,-,-,"-8,982",...,730
2002Q4,"8,159","7,688","36,328","36,082",...,-,242,4,"-28,640","-28,389",...,-3,-128,-120,-774,"5,763","-6,537","1,062",127,851,84,1,392,64,126,459,20,...,...,...,"-1,533",-274,-630,-629,-16,-561,-461,-258,-69,-168,...,...,...,"1,051",294,757,"-1,585",-454,"-1,131","3,650",74,40,137,219,44,60,"3,027",15,34,"-3,419",-135,-83,-273,-245,-135,-443,"-1,797",-61,-247,"1,857","2,710",-853,48,-134,"2,662",261,261,-,-,109,63,8,38,"2,292",-719,-566,-534,-32,-,-83,-69,-14,-,-70,-612,617,8,609,13,596,"-1,229",-13,"-1,216",-161,"-1,055","-6,540",-27,-,-27,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,-,-6,"-6,513","-1,008","-1,664","-1,640",-,-24,656,627,32,-3,"-2,279","-3,578","-2,340",...,-,-61,"-2,279","-1,238","-1,190",...,-,-169,"-1,021",-48,...,-,158,-206,"1,299","1,145",-199,"1,344",154,155,...,4,-98,249,-1,...,-,-,-1,-87,...,-,-,-87,133,...,-,-,133,-220,...,-,-,-220,-870,"-2,660","1,639",-,-,-,"1,639",-73,...,...,1,...,216,-876,16,570,40,...,-,-707,747,"-4,266",...,...,-,...,...,"-4,178",-85,-3,"1,790",464,-,-,-3,467,"1,134",-,...,...,-3,-7,-,477,-8,675,271,...,-,271,...,-79,...,...,-,-,...,-134,-,55,"-2,269",-,-,-,"-2,269",...,"-1,619"
2003Q1,"7,899","5,667","33,806","33,542",...,-,260,4,"-28,139","-27,899",...,-1,-127,-112,-457,"5,610","-6,067",941,136,708,97,1,376,77,135,332,20,...,...,...,"-1,471",-252,-670,-549,-4,-608,-410,-248,-62,-139,...,...,...,975,276,699,"-1,588",-410,"-1,178","3,694",75,20,116,323,30,50,"3,037",10,33,"-3,008",-113,-100,-311,-391,-75,-412,"-1,340",-43,-223,"3,288","3,726",-438,64,-134,"3,662",475,475,-,-,93,47,13,33,"3,094",-304,-187,-153,-34,-,-49,-49,-,-,-68,-599,642,12,630,16,614,"-1,241",-7,"-1,234",-146,"-1,088","-6,623",-17,-,-17,...,...,...,...,...,...,...,...,-15,...,...,...,-15,-15,...,...,-,-2,"-6,606",-853,"-1,085","-1,073",-,-12,232,202,34,-4,"-5,504","-7,401","-1,965",...,-,-78,"-1,887","-5,436","-4,782",...,-,-550,"-4,232",-654,...,-,-43,-611,"1,897","1,214",297,917,683,709,...,-5,-2,716,-26,...,-,-25,-1,-79,...,-,-19,-60,59,...,-,12,47,-138,...,-,-31,-107,"5,731","3,406",567,-,-,-,567,"1,095",...,...,2,...,-66,482,4,673,-373,...,-,"-1,182",809,"2,117",...,...,-,...,...,"2,283",-87,-79,"2,325",-120,-,-,-1,-119,463,-,...,...,-,3,-,-154,-55,669,"2,844",...,-,"2,844",...,-862,...,...,-,-,...,-627,-1,-234,"-5,901",-,-,-,"-5,901",...,"-1,276"
2003Q2,"7,029","5,989","35,772","35,493",...,2,273,4,"-29,783","-29,479",...,-3,-169,-132,-717,"5,041","-5,758",973,59,810,104,1,433,87,58,377,17,...,...,...,"-1,661",-133,-773,-755,-4,-704,-604,-129,-69,-151,...,...,...,394,124,270,"-1,129",-344,-785,"3,674",78,20,104,128,22,51,"3,237",8,26,"-2,968",-108,-145,-287,-186,-56,-373,"-1,556",-47,-210,"2,397","3,217",-820,46,-141,"3,171",322,322,-,-,208,140,41,27,"2,641",-679,-549,-518,-31,-,-79,-46,-27,-6,-51,-640,615,8,607,11,596,"-1,255",-22,"-1,233",-150,"-1,083","-8,533",-22,-,-22,...,...,...,...,...,...,...,...,-17,...,...,...,-17,-17,...,...,-,-5,"-8,511",-760,"-1,087","-1,084",-,-3,327,240,31,56,"-6,711","-12,205","-3,392",...,-,-20,"-3,372","-8,813","-7,363",...,-,-414,"-6,949","-1,450",...,-,51,"-1,501","5,494","4,954",447,"4,507",540,533,...,55,-155,633,7,...,-,-,7,-94,...,-,-,-94,85,...,-,12,73,-179,...,-,-12,-167,"4,875","2,335","-1,024",-,-,-,"-1,024","1,109",...,...,8,...,174,324,-,603,"1,975",...,-,"1,145",830,275,...,...,-,...,...,417,-63,-79,"2,540",-64,-,-,-2,-62,"1,372",-,...,...,-3,-3,-,867,-146,657,"1,143",...,-,"1,143",...,89,...,...,-,-,...,37,-,52,"-5,821",-,-,-,"-5,821",...,"1,504"
2003Q3,"7,159","7,574","38,296","38,048",...,1,240,7,"-30,722","-30,436",...,-1,-135,-150,"-1,201","5,578","-6,779","1,197",213,876,108,4,482,89,209,394,19,...,...,...,"-1,655",-239,-737,-679,-6,-651,-555,-233,-86,-124,...,...,...,709,263,446,"-2,073",-464,"-1,609","3,672",82,40,110,246,20,48,"3,082",10,34,"-3,051",-116,-96,-330,-295,-41,-412,"-1,509",-59,-193,"1,549","2,996","-1,447",54,-149,"2,942",367,367,-,-,163,92,37,34,"2,412","-1,298",-887,-718,-169,-,-295,-295,-,-,-116,-763,698,20,678,10,668,"-1,461",-10,"-1,451",-146,"-1,305","-8,044",-21,1,-22,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,1,-1,"-8,023","-1,577","-1,638","-1,633",-,-5,61,-104,169,-4,"6,822","-6,646","-1,878",...,-,6,"-1,884","-4,768","-4,307",...,-,-384,"-3,923",-461,...,-,106,-567,"13,468","11,913","1,233","10,680","1,555","1,565",...,65,790,710,-10,...,-,-,-10,-69,...,-,-41,-28,146,...,-,11,135,-215,...,-,-52,-163,-259,"-5,341",576,-,-,-,576,870,...,...,19,...,-27,144,-,734,"-1,298",...,-,"-2,008",710,"-5,489",...,...,-,...,...,"-5,363",-61,-65,"5,082",90,-,-,-3,93,"1,436",-,...,...,-,-3,-,892,-48,595,"5,003",...,-,"5,003",...,"-1,447",...,...,-,-,...,"-1,565",6,112,"-12,940",-,-,-,"-12,940",...,885
2003Q4,"8,417","6,907","42,723","42,428",...,-,286,9,"-35,816","-35,459",...,-2,-150,-205,-94,"6,937","-7,031","1,276",193,977,106,1,478,83,192,499,23,...,...,...,"-1,927",-298,-843,-786,-7,-693,-628,-291,-150,-158,...,...,...,899,302,597,"-1,690",-481,"-1,209","4,762",103,38,121,166,38,66,"4,173",12,45,"-3,414",-123,-116,-308,-240,-76,-492,"-1,796",-57,-206,"2,321","3,052",-731,52,-152,"3,000",632,632,-,-,184,129,23,32,"2,184",-579,-323,-298,-25,-,-171,-171,-,-,-85,-717,718,6,712,8,704,"-1,435",-34,"-1,401",-154,"-1,247","-6,351",-27,-,-27,...,...,...,...,...,...,...,...,-16,...,...,...,-16,-16,...,...,-,-11,"-6,324","-2,039","-1,872","-1,845",-,-27,-167,-202,25,10,196,"-8,511","-2,615",...,-,218,"-2,833","-5,896","-4,677",...,-,130,"-4,807","-1,219",...,-,-284,-935,"8,707","7,116","1,306","5,810","1,591","1,556",...,53,190,"1,313",35,...,-,-,35,27,...,-,-12,39,229,...,-,16,213,-202,...,-,-28,-174,"7,922","3,539",291,-,-,-,291,"-1,115",...,...,4,...,249,"-2,086",2,716,"1,599",...,-,583,"1,016","2,764",...,...,-,...,...,"2,937",-66,-107,"4,383",534,-,-,-2,536,"1,290",-,...,...,-2,-,-,412,324,556,"1,174",...,-,"1,174",...,"1,385",...,...,-,-,...,"1,365",-2,22,"-12,430",-,-,-,"-12,430",...,"-2,066"
2004Q1,"6,147","4,719","41,620","41,318",...,-,292,10,"-36,901","-36,616",...,-1,-94,-190,"-1,239","6,177","-7,416","1,151",142,899,110,2,458,88,140,441,22,...,...,...,"-1,762",-264,-929,-569,-7,-849,-491,-257,-80,-78,...,...,...,943,330,613,"-1,909",-466,"-1,443","4,083",84,21,122,299,27,53,"3,372",10,95,"-3,745",-106,-89,-396,-251,-71,-416,"-2,106",-53,-257,"3,500","4,079",-579,68,-152,"4,011",751,751,-,-,239,162,33,44,"3,021",-427,-195,-189,-6,-,-104,-90,-14,-,-128,-833,827,20,807,12,795,"-1,660",-15,"-1,645",-162,"-1,483","-5,571",-25,-,-25,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,-,-4,"-5,546","-1,686","-1,872","-1,855",-,-17,186,154,6,26,453,"-6,608","-2,595",...,-,67,"-2,662","-4,013","-3,408",...,-,-162,"-3,246",-605,...,-,-154,-451,"7,061","6,004",850,"5,154","1,057","1,096",...,30,-34,"1,100",-39,...,-,-,-39,178,...,-,-42,220,541,...,-,16,525,-363,...,-,-58,-305,"16,606","3,758",-70,-,-,-,-70,"3,335",...,...,-,...,-395,"2,904",-,826,956,...,-,-274,"1,230",-463,...,...,-,...,...,-360,-80,-23,"12,848",103,-,-,-1,104,"4,395",-,...,-,-,-,-,"2,976",162,"1,257","6,586",...,-,"6,586",...,"1,764",...,...,-,-,...,"1,704",3,57,"-21,097",-,-,-,"-21,097",...,-576
2004Q2,"5,865","4,850","46,285","45,978",...,3,295,9,"-41,435","-41,118",...,-2,-99,-216,-330,"7,118","-7,448","1,288",143,"1,025",120,2,536,94,141,489,26,...,...,...,"-2,051",-287,"-1,064",-700,-13,-979,-620,-274,-85,-80,...,...,...,906,310,596,"-2,002",-499,"-1,503","4,924",88,44,89,329,19,69,"4,226",10,50,"-3,395",-119,-165,-293,-210,-43,-323,"-2,010",-59,-173,"2,217","3,325","-1,108",57,-119,"3,268",600,598,2,-,339,263,45,31,"2,329",-989,-717,-704,-13,-,-100,-87,-13,-,-172,-872,779,16,763,11,752,"-1,651",-22,"-1,629",-189,"-1,440","-4,905",-23,-,-23,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,-,-2,"-4,882","-1,112","-1,673","-1,665",-2,-6,561,546,13,2,"-7,300","-6,241","-1,768",...,-,7,"-1,775","-4,473","-4,418",...,-,-219,"-4,199",-55,...,-,537,-592,"-1,059","-1,566","1,770","-3,336",507,491,...,114,264,113,16,...,-,-,16,-303,...,-,-39,-264,74,...,-,17,57,-377,...,-,-56,-321,"7,917",-503,-124,-,-,-,-124,-570,...,...,2,...,-596,-781,-,805,"-1,526",...,-,"-2,191",665,"1,717",...,...,-,...,...,"1,592",-84,209,"8,420",194,-,-,-9,203,88,-,...,-,-,-6,-,-360,-70,524,"6,319",...,-,"6,319",...,"1,819",...,...,-,-,...,"1,594",1,224,"-4,084",1,-,-,"-4,085",...,-960
2004Q3,"5,669","5,304","46,438","46,094",...,1,330,13,"-41,134","-40,819",...,-2,-138,-175,"-1,208","6,553","-7,761","1,373",160,"1,090",123,-,592,95,160,498,28,...,...,...,"-2,058",-362,-985,-711,-6,-897,-630,-356,-88,-81,...,...,...,"1,054",329,725,"-2,196",-510,"-1,686","4,126",86,35,106,271,32,84,"3,446",12,54,"-3,507",-119,-152,-252,-184,-51,-519,"-1,941",-61,-228,"2,428","4,089","-1,661",52,-117,"4,037",682,682,-,-,284,147,72,65,"3,071","-1,544",-938,-892,-46,-,-406,-361,-45,-,-200,-855,748,35,713,11,702,"-1,603",-21,"-1,582",-175,"-1,407","-4,833",-18,-,-18,...,...,...,...,...,...,...,...,-17,...,...,...,-17,-17,...,...,-,-1,"-4,815",-793,"-1,445","-1,449",-,4,652,644,46,-38,-770,"-3,528","-1,703",...,-,-32,"-1,671","-1,825","-1,669",...,-,157,"-1,826",-156,...,-,54,-210,"2,758","1,982","1,033",949,776,782,...,49,-269,"1,002",-6,...,-,-,-6,-170,...,-,7,-177,81,...,-,11,70,-251,...,-,-4,-247,"-4,571",-940,42,-,-,-,42,-493,...,...,-,...,-64,"-1,113",-,684,-712,...,-,"-1,483",771,223,...,...,-,...,...,18,-100,305,"-3,631",-317,-,-,-3,-314,342,-,...,"2,226",-,-,-,"-1,973",270,-181,"-4,234",...,-,"-4,234",...,578,...,...,-,-,...,576,-,2,"1,489",-,-,-,"1,489",...,-836
2004Q4,"2,047","2,490","48,019","47,611",...,3,390,15,"-45,529","-45,148",...,-2,-139,-240,"-2,165","5,941","-8,106","1,482",171,"1,191",120,-,609,90,171,582,30,...,...,...,"-2,261",-293,"-1,072",-896,-4,-977,-774,-289,-95,-122,...,...,...,"1,151",354,797,"-2,063",-565,"-1,498","3,308",75,52,65,243,32,84,"2,695",17,45,"-3,782",-152,-152,-264,-239,-73,-419,"-2,204",-65,-214,"2,987","3,992","-1,005",55,-133,"3,937",901,901,-,-,354,221,96,37,"2,682",-872,-357,-362,5,-,-241,-237,-4,-,-274,"-1,265",816,19,797,12,785,"-2,081",-38,"-2,043",-204,"-1,839","-4,194",-11,6,-17,...,...,...,...,...,...,...,...,-16,...,...,...,-16,-16,...,...,6,-1,"-4,183","-1,656","-2,155","-2,131",-,-24,499,527,7,-35,"2,948","-5,446","-2,101",...,-,-94,"-2,007","-3,345","-2,890",...,-,114,"-3,004",-455,...,-,-25,-430,"8,394","7,672","2,607","5,065",722,716,...,130,-552,"1,138",6,...,-,-,6,-548,...,-,1,-549,192,...,-,94,98,-740,...,-,-93,-647,"-2,024","-1,907",430,-,-,-,430,-326,...,...,30,...,-334,-828,-,806,435,...,-,-392,827,"-2,446",...,...,-,...,...,"-2,457",-139,150,-117,-82,-,-,-3,-79,-276,-,...,"-1,328",-,-,-,227,174,651,353,...,-,353,...,-112,...,...,-,-,...,189,2,-303,"-2,903",-,-,-,"-2,903",...,"2,147"
2005Q1,"4,700","3,132","44,848","44,470",...,1,365,12,"-41,716","-41,268",...,-6,-204,-238,-760,"6,792","-7,552","1,342",192,"1,030",120,2,549,96,190,481,24,...,...,...,"-1,989",-230,"-1,066",-693,-10,-983,-506,-220,-83,-187,...,...,...,"1,165",354,811,"-2,039",-501,"-1,538","4,285",84,43,72,338,26,72,"3,553",12,85,"-3,524",-162,-112,-230,-208,-73,-431,"-1,998",-53,-257,"3,418","4,295",-877,73,-131,"4,222",755,753,2,-,302,186,77,39,"3,165",-746,-317,-311,-6,-,-81,-80,-1,-,-348,"-1,090",851,22,829,16,813,"-1,941",-9,"-1,932",-212,"-1,720","-4,468",-16,-,-16,...,...,...,...,...,...,...,...,-15,...,...,...,-15,-15,...,...,-,-1,"-4,452","-1,265","-1,335","-1,330",-2,-3,70,45,6,19,"-2,257","-7,743","-2,073",...,-,-3,"-2,070","-5,670","-5,262",...,-,-833,"-4,429",-408,...,-,-19,-389,"5,486","6,373",344,"6,029",-887,-885,...,285,-754,-416,-2,...,-,-,-2,-101,...,-,63,-164,237,...,-,71,166,-338,...,-,-8,-330,"11,652","5,572","1,559",-,-,-,"1,559","3,094",...,...,2,...,248,"2,270",-,574,"4,090",...,-,"2,966","1,124","-3,171",...,...,-,...,...,"-3,043",-114,-14,"6,080",406,-,-,-2,408,"-1,078",-,...,"-2,886",-,-,-,"1,640",-95,263,"3,165",...,-,"3,165",...,"3,587",...,...,-,-,...,"3,651",-,-64,"-12,481",-,-,-,"-12,481",...,-232
2005Q2,"2,026","3,111","49,034","48,535",...,2,484,13,"-45,923","-45,431",...,-2,-178,-312,"-2,099","6,025","-8,124","1,444",185,"1,134",125,1,604,97,184,530,28,...,...,...,"-2,126",-262,"-1,050",-814,-6,-960,-656,-256,-90,-158,...,...,...,"1,204",378,826,"-2,233",-576,"-1,657","3,377",77,22,82,307,27,46,"2,750",14,52,"-3,765",-110,-113,-278,-372,-60,-394,"-2,079",-68,-291,"2,205","3,871","-1,666",64,-132,"3,807",806,806,-,-,275,216,41,18,"2,726","-1,534",-883,-867,-16,-,-269,-266,-3,-,-382,"-1,191",847,7,840,13,827,"-2,038",-23,"-2,015",-222,"-1,793","-3,206",-26,-,-26,...,...,...,...,...,...,...,...,-19,...,...,...,-19,-19,...,...,-,-7,"-3,180",-902,"-1,350","-1,326",-,-24,448,335,22,91,"1,698","-7,309","-2,725",...,-,-53,"-2,672","-4,584","-4,312",...,-,-417,"-3,895",-272,...,-,-22,-250,"9,007","10,120",910,"9,210","-1,113","-1,110",...,-136,-253,-721,-3,...,-,-,-3,-102,...,-,18,-120,137,...,-,35,102,-239,...,-,-17,-222,"2,576",-943,99,-,-,-,99,"-2,162",...,...,3,...,-102,"-2,136",-,73,"1,155",...,-,846,309,-35,...,...,-,...,...,192,-109,-118,"3,519",99,-,-,-3,102,"4,776",-,...,"6,791",-,-,-,"-1,869",-70,-76,"-2,055",...,-,"-2,055",...,699,...,...,-,-,...,654,-1,46,"-6,450",-,-,-,"-6,450",...,"1,180"
