期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
1990M04,62.97,-6.31,54.09,-3.81,-,-,-,-,45.39,-7.31,-,-,-,-,47.07,1.25,-,-,-,-,-,-,16.71,-13.24,-,-,56.90,-13.84,-,-,36.42,-26.36,-,-,-,-,-,-,-,-,51.51,-9.06,58.79,-9.71,31.14,-5.41,61.82,3.46,51.21,2.09,-,-,68.72,-7.39,-,-,-,-,71.12,1.64,-,-,-,-,-,-,38.45,-8.93,-,-,-,-,32.50,-15.61,66.65,-18.42,-,-,-,-,-,-,61.23,-0.97,-,-,-,-,-,-,-,-
1990M05,63.26,-4.60,53.98,-3.21,-,-,-,-,46.24,-4.38,-,-,-,-,47.40,4.34,-,-,-,-,-,-,16.81,-7.74,-,-,56.94,-13.48,-,-,36.47,-25.68,-,-,-,-,-,-,-,-,50.81,-6.84,57.76,-7.61,31.40,-2.51,62.43,5.28,52.09,2.18,-,-,67.25,-8.64,-,-,-,-,71.72,1.11,-,-,-,-,-,-,38.53,-8.04,-,-,-,-,32.52,-9.52,66.20,-22.27,-,-,-,-,-,-,61.90,2.20,-,-,-,-,-,-,-,-
1990M06,62.62,-4.80,53.18,-3.36,-,-,-,-,45.78,-4.92,-,-,-,-,46.39,2.70,-,-,-,-,-,-,15.68,-13.37,-,-,57.42,-12.60,-,-,36.41,-25.82,-,-,-,-,-,-,-,-,49.89,-6.75,56.46,-7.58,31.57,-2.29,61.74,2.81,52.13,1.40,-,-,67.36,-8.42,-,-,-,-,71.72,1.10,-,-,-,-,-,-,38.02,-7.25,-,-,-,-,31.08,-6.36,65.94,-14.94,-,-,-,-,-,-,61.60,3.91,-,-,-,-,-,-,-,-
1990M07,63.35,-2.93,53.27,-3.39,-,-,-,-,44.86,-4.49,-,-,-,-,46.33,3.51,-,-,-,-,-,-,17.01,-4.33,-,-,57.19,-10.16,-,-,36.12,-22.00,-,-,-,-,-,-,-,-,50.06,-3.30,56.55,-4.01,31.97,0.50,62.29,2.16,51.48,-1.83,-,-,67.22,-7.28,-,-,-,-,71.69,0.46,-,-,-,-,-,-,38.69,-5.01,-,-,-,-,33.61,3.03,70.13,-7.11,-,-,-,-,-,-,62.71,3.88,-,-,-,-,-,-,-,-
1990M08,66.73,3.38,52.73,-4.30,-,-,-,-,43.91,-3.18,-,-,-,-,46.34,4.53,-,-,-,-,-,-,26.01,50.17,-,-,57.05,-5.95,-,-,36.20,-14.52,-,-,-,-,-,-,-,-,51.08,0.02,58.00,0.14,31.77,-0.59,59.96,-2.50,51.48,-2.19,-,-,67.49,-5.91,-,-,-,-,69.77,-1.80,-,-,-,-,-,-,39.31,-4.49,-,-,-,-,34.47,-3.88,74.75,3.05,-,-,-,-,-,-,65.07,7.93,-,-,-,-,-,-,-,-
1990M09,69.99,9.21,52.60,-3.43,-,-,-,-,42.79,-3.41,-,-,-,-,47.08,6.01,-,-,-,-,-,-,31.40,78.51,-,-,58.49,-2.08,-,-,37.97,-7.48,-,-,-,-,-,-,-,-,54.39,7.28,62.53,8.86,31.61,-0.82,59.41,-2.38,51.48,-1.79,-,-,68.00,-3.75,-,-,-,-,69.56,-1.25,-,-,-,-,-,-,40.16,-2.05,-,-,-,-,34.41,-5.36,87.35,21.86,-,-,-,-,-,-,66.21,11.77,-,-,-,-,-,-,-,-
1990M10,70.77,10.23,52.24,-3.53,-,-,-,-,42.71,-2.04,-,-,-,-,48.26,6.58,-,-,-,-,-,-,32.24,77.05,-,-,61.29,3.65,-,-,40.98,1.86,-,-,-,-,-,-,-,-,55.47,8.66,63.83,10.17,32.07,0.88,57.90,-6.46,51.45,-0.41,-,-,68.63,-1.42,-,-,-,-,68.15,-3.36,-,-,-,-,-,-,39.13,-3.79,-,-,-,-,32.64,-8.00,78.73,9.84,-,-,-,-,-,-,68.07,12.27,-,-,-,-,-,-,-,-
1990M11,70.00,9.27,52.03,-3.83,-,-,-,-,42.76,-2.99,-,-,-,-,49.49,6.64,-,-,-,-,-,-,29.00,55.91,-,-,63.05,8.58,-,-,42.46,10.34,-,-,-,-,-,-,-,-,56.04,8.98,64.64,10.36,31.99,1.72,57.98,-5.78,50.99,0.00,-,-,68.83,-0.41,-,-,-,-,68.74,-2.45,-,-,-,-,-,-,38.27,-4.06,-,-,-,-,30.67,-10.14,68.32,-2.78,-,-,-,-,-,-,68.87,13.18,-,-,-,-,-,-,-,-
1990M12,68.19,6.28,51.64,-4.33,-,-,-,-,42.45,-4.84,-,-,-,-,50.58,8.17,-,-,-,-,-,-,24.58,27.49,-,-,63.78,12.15,-,-,43.66,17.94,-,-,-,-,-,-,-,-,56.79,9.38,65.80,10.92,31.57,1.15,56.85,-7.29,50.99,0.04,-,-,68.65,-0.62,-,-,-,-,67.68,-3.04,-,-,-,-,-,-,38.10,-3.47,-,-,-,-,31.30,-4.92,65.82,-5.69,-,-,-,-,-,-,68.24,10.64,-,-,-,-,-,-,-,-
1991M01,67.07,4.73,51.55,-4.02,-,-,-,-,42.41,-5.14,46.32,-,39.50,-,51.03,9.04,-,-,-,-,-,-,22.81,16.02,17.99,-,65.26,16.02,-,-,45.36,25.90,-,-,-,-,-,-,-,-,56.42,9.21,65.26,10.35,31.68,3.02,55.83,-7.49,51.01,0.49,-,-,69.12,0.07,-,-,-,-,68.15,-1.90,-,-,-,-,-,-,38.83,-0.08,-,-,-,-,30.12,-6.43,65.42,-1.76,-,-,-,-,-,-,66.93,7.57,-,-,-,-,-,-,-,-
1991M02,66.06,2.98,51.92,-4.38,-,-,-,-,42.81,-4.53,45.57,-,40.56,-,50.84,5.81,-,-,-,-,-,-,19.22,0.42,14.12,-,63.70,10.21,-,-,43.47,15.46,-,-,-,-,-,-,-,-,56.70,8.56,65.61,9.59,31.77,2.98,55.40,-9.43,51.05,0.06,-,-,69.14,0.61,-,-,-,-,68.10,-2.28,-,-,-,-,-,-,39.15,1.74,-,-,-,-,30.73,-2.66,64.89,-0.41,-,-,-,-,-,-,68.27,9.20,-,-,-,-,-,-,-,-
1991M03,65.66,3.22,51.76,-4.40,-,-,-,-,43.01,-4.27,45.60,-,41.02,-,51.48,9.11,-,-,-,-,-,-,19.37,5.73,14.38,-,63.03,10.42,-,-,42.55,16.10,-,-,-,-,-,-,-,-,55.82,7.45,64.47,8.35,31.61,2.56,54.07,-11.85,50.99,-0.10,-,-,68.63,0.07,-,-,-,-,65.68,-7.48,-,-,-,-,-,-,38.66,-0.41,-,-,-,-,30.23,-7.10,65.09,-4.00,-,-,-,-,-,-,65.86,7.23,-,-,-,-,-,-,-,-
1991M04,64.19,1.94,52.64,-2.68,-,-,-,-,43.43,-4.32,46.35,-,41.47,-,51.15,8.67,-,-,-,-,-,-,16.82,0.66,14.32,-,60.75,6.77,-,-,39.89,9.53,-,-,-,-,-,-,-,-,54.00,4.83,61.94,5.36,31.79,2.09,54.97,-11.08,50.98,-0.45,-,-,68.16,-0.81,-,-,-,-,66.43,-6.59,-,-,-,-,-,-,38.32,-0.34,-,-,-,-,30.47,-6.25,62.47,-6.27,-,-,-,-,-,-,65.20,6.48,-,-,-,-,-,-,-,-
1991M05,63.51,0.40,52.34,-3.04,-,-,-,-,43.23,-6.51,45.84,-,41.26,-,50.92,7.43,-,-,-,-,-,-,16.98,1.01,14.58,-,60.05,5.46,-,-,39.05,7.07,-,-,-,-,-,-,-,-,52.79,3.90,60.15,4.14,32.22,2.61,53.37,-14.51,50.96,-2.17,-,-,65.19,-3.06,-,-,-,-,67.86,-5.38,-,-,-,-,-,-,37.15,-3.58,-,-,-,-,28.27,-13.07,59.32,-10.39,-,-,-,-,-,-,64.77,4.64,-,-,-,-,-,-,-,-
1991M06,63.32,1.12,52.10,-2.03,-,-,-,-,43.29,-5.44,45.38,-,41.64,-,50.92,9.76,-,-,-,-,-,-,17.27,10.14,14.54,-,58.43,1.76,-,-,37.01,1.65,-,-,-,-,-,-,-,-,51.97,4.17,58.97,4.45,32.45,2.79,52.83,-14.43,50.95,-2.26,-,-,63.96,-5.05,-,-,-,-,68.22,-4.88,-,-,-,-,-,-,37.07,-2.50,-,-,-,-,28.24,-9.14,58.76,-10.89,-,-,-,-,-,-,64.09,4.04,-,-,-,-,-,-,-,-
1991M07,63.21,-0.22,52.57,-1.31,-,-,-,-,42.90,-4.37,45.00,-,40.34,-,50.99,10.06,-,-,-,-,-,-,17.81,4.70,15.13,-,56.47,-1.26,-,-,34.59,-4.24,-,-,-,-,-,-,-,-,50.96,1.80,57.80,2.21,31.86,-0.34,50.56,-18.83,50.97,-0.99,-,-,65.17,-3.05,-,-,-,-,66.70,-6.96,-,-,-,-,-,-,36.94,-4.52,-,-,-,-,28.01,-16.66,58.32,-16.84,-,-,-,-,-,-,64.62,3.05,-,-,-,-,-,-,-,-
1991M08,62.88,-5.77,52.57,-0.30,-,-,-,-,43.17,-1.69,44.76,-,40.94,-,50.84,9.71,-,-,-,-,-,-,17.72,-31.87,15.48,-,55.04,-3.52,-,-,32.73,-9.59,-,-,-,-,-,-,-,-,51.01,-0.14,57.96,-0.07,31.59,-0.57,49.22,-17.91,50.98,-0.97,-,-,64.09,-5.04,-,-,-,-,64.74,-7.21,-,-,-,-,-,-,36.56,-7.00,-,-,-,-,27.96,-18.89,56.41,-24.54,-,-,-,-,-,-,65.19,0.18,-,-,-,-,-,-,-,-
1991M09,63.10,-9.84,52.57,-0.06,-,-,-,-,43.58,1.85,45.02,-,41.84,-,51.05,8.43,-,-,-,-,-,-,18.48,-41.15,16.51,-,55.13,-5.74,-,-,32.64,-14.04,-,-,-,-,-,-,-,-,50.97,-6.29,57.89,-7.42,31.67,0.19,47.80,-19.54,51.00,-0.93,-,-,62.37,-8.28,-,-,-,-,63.54,-8.65,-,-,-,-,-,-,36.07,-10.18,-,-,-,-,28.60,-16.88,54.95,-37.09,-,-,-,-,-,-,66.00,-0.32,-,-,-,-,-,-,-,-
1991M10,63.57,-10.17,50.98,-2.41,-,-,-,-,43.94,2.88,45.84,-,42.06,-,50.53,4.70,-,-,-,-,-,-,19.27,-40.23,17.43,-,55.25,-9.85,-,-,32.65,-20.33,-,-,-,-,-,-,-,-,51.06,-7.95,58.01,-9.12,31.67,-1.25,49.32,-14.82,51.05,-0.78,-,-,61.65,-10.17,-,-,-,-,63.32,-7.09,-,-,-,-,-,-,35.91,-8.23,-,-,-,-,29.30,-10.23,53.24,-32.38,-,-,-,-,-,-,67.39,-1.00,-,-,-,-,-,-,-,-
1991M11,63.74,-8.94,51.23,-1.54,-,-,-,-,43.92,2.71,46.50,-,41.62,-,52.20,5.48,-,-,-,-,-,-,19.11,-34.10,16.84,-,55.46,-12.04,-,-,32.80,-22.75,-,-,-,-,-,-,-,-,50.61,-9.69,57.50,-11.05,31.37,-1.94,49.30,-14.97,51.05,0.12,-,-,61.97,-9.97,-,-,-,-,63.83,-7.14,-,-,-,-,-,-,35.91,-6.17,-,-,-,-,29.02,-5.38,52.81,-22.70,-,-,-,-,-,-,67.92,-1.38,-,-,-,-,-,-,-,-
1991M12,63.13,-7.42,53.25,3.12,-,-,-,-,43.98,3.60,44.91,-,42.16,-,52.13,3.06,-,-,-,-,-,-,17.36,-29.37,13.71,-,55.61,-12.81,-,-,32.88,-24.69,-,-,-,-,-,-,-,-,50.78,-10.58,57.80,-12.16,31.19,-1.20,48.70,-14.34,51.07,0.16,-,-,60.69,-11.60,-,-,-,-,63.95,-5.51,-,-,-,-,-,-,35.26,-7.45,-,-,-,-,27.77,-11.28,51.90,-21.15,-,-,-,-,-,-,68.47,0.34,-,-,-,-,-,-,-,-
1992M01,63.18,-5.80,52.80,2.42,-,-,-,-,43.53,2.64,45.14,-2.55,42.04,6.43,51.46,0.84,-,-,-,-,-,-,16.97,-25.60,13.92,-22.62,55.18,-15.45,-,-,32.34,-28.70,-,-,-,-,-,-,-,-,50.54,-10.42,57.67,-11.63,30.62,-3.35,49.16,-11.95,49.09,-3.76,-,-,60.49,-12.49,-,-,-,-,62.75,-7.92,-,-,-,-,-,-,35.13,-9.53,-,-,-,-,27.29,-9.40,53.86,-17.67,-,-,-,-,-,-,72.26,7.96,-,-,-,-,-,-,-,-
1992M02,62.94,-4.72,52.96,2.00,-,-,-,-,43.35,1.26,44.52,-2.30,41.96,3.45,53.34,4.92,-,-,-,-,-,-,16.63,-13.48,14.28,1.13,54.65,-14.21,-,-,31.66,-27.17,-,-,-,-,-,-,-,-,50.68,-10.62,57.70,-12.06,31.06,-2.23,49.05,-11.46,49.06,-3.90,-,-,61.04,-11.72,-,-,-,-,63.28,-7.08,-,-,-,-,-,-,35.64,-8.97,-,-,-,-,28.40,-7.58,56.89,-12.33,-,-,-,-,-,-,71.18,4.26,-,-,-,-,-,-,-,-
1992M03,62.60,-4.66,52.56,1.55,-,-,-,-,43.40,0.91,44.18,-3.11,42.15,2.75,53.06,3.07,-,-,-,-,-,-,16.54,-14.61,13.93,-3.13,54.14,-14.10,-,-,31.30,-26.44,-,-,-,-,-,-,-,-,51.14,-8.38,58.21,-9.71,31.39,-0.70,50.81,-6.03,49.01,-3.88,-,-,60.51,-11.83,-,-,-,-,62.73,-4.49,-,-,-,-,-,-,35.91,-7.11,-,-,-,-,27.88,-7.77,57.56,-11.57,-,-,-,-,-,-,69.25,5.15,-,-,-,-,-,-,-,-
1992M04,62.78,-2.20,53.50,1.63,-,-,-,-,44.04,1.40,44.69,-3.58,41.27,-0.48,53.48,4.56,-,-,-,-,-,-,17.12,1.78,14.59,1.89,54.17,-10.83,-,-,31.55,-20.91,-,-,-,-,-,-,-,-,51.01,-5.54,57.91,-6.51,31.75,-0.13,49.71,-9.57,49.00,-3.88,-,-,60.33,-11.49,-,-,-,-,62.94,-5.25,-,-,-,-,-,-,35.90,-6.32,-,-,-,-,27.67,-9.19,58.44,-6.45,-,-,-,-,-,-,69.06,5.92,-,-,-,-,-,-,-,-
1992M05,63.48,-0.05,54.25,3.65,-,-,-,-,44.40,2.71,44.31,-3.34,41.77,1.24,53.64,5.34,-,-,-,-,-,-,18.16,6.95,15.72,7.82,54.03,-10.02,-,-,31.53,-19.26,-,-,-,-,-,-,-,-,51.82,-1.84,58.88,-2.11,32.12,-0.31,50.02,-6.28,49.02,-3.81,-,-,61.65,-5.43,-,-,-,-,64.37,-5.14,-,-,-,-,-,-,35.95,-3.23,-,-,-,-,27.61,-2.33,57.86,-2.46,-,-,-,-,-,-,69.89,7.90,-,-,-,-,-,-,-,-
1992M06,64.00,1.07,52.45,0.67,-,-,-,-,43.67,0.88,43.75,-3.59,40.57,-2.57,53.79,5.64,-,-,-,-,-,-,18.76,8.63,16.66,14.58,54.44,-6.83,-,-,31.63,-14.54,-,-,-,-,-,-,-,-,51.47,-0.96,58.27,-1.19,32.48,0.09,50.38,-4.64,49.06,-3.71,-,-,62.26,-2.66,-,-,-,-,63.85,-6.41,-,-,-,-,-,-,35.86,-3.26,-,-,-,-,28.83,2.09,56.47,-3.90,-,-,-,-,-,-,71.51,11.58,-,-,-,-,-,-,-,-
1992M07,64.46,1.98,53.13,1.07,-,-,-,-,43.02,0.28,45.02,0.04,38.79,-3.84,53.41,4.75,-,-,-,-,-,-,18.89,6.06,16.71,10.44,54.80,-2.96,-,-,31.85,-7.92,-,-,-,-,-,-,-,-,51.35,0.77,58.13,0.57,32.42,1.76,50.10,-0.91,48.86,-4.14,-,-,62.55,-4.02,-,-,-,-,63.68,-4.53,-,-,-,-,-,-,36.40,-1.46,-,-,-,-,30.92,10.39,57.65,-1.15,-,-,-,-,-,-,72.57,12.30,-,-,-,-,-,-,-,-
1992M08,64.39,2.40,52.00,-1.08,-,-,-,-,42.76,-0.95,45.07,0.69,38.40,-6.20,53.87,5.96,-,-,-,-,-,-,18.64,5.19,16.08,3.88,55.13,0.16,-,-,32.21,-1.59,-,-,-,-,-,-,-,-,51.30,0.57,58.12,0.28,32.27,2.15,50.32,2.23,48.84,-4.20,-,-,62.32,-2.76,-,-,-,-,63.54,-1.85,-,-,-,-,-,-,36.70,0.38,-,-,-,-,30.78,10.09,57.15,1.31,-,-,-,-,-,-,72.20,10.75,-,-,-,-,-,-,-,-
