期間,總指數_原始值,總指數_年增率(%),一.農林漁牧業產品_原始值,一.農林漁牧業產品_年增率(%),(一)農產品_原始值,(一)農產品_年增率(%),1.稻穀雜糧_原始值,1.稻穀雜糧_年增率(%),(1)稻穀_原始值,(1)稻穀_年增率(%),(2)雜糧_原始值,(2)雜糧_年增率(%),2.蔬菜_原始值,2.蔬菜_年增率(%),3.水果_原始值,3.水果_年增率(%),4.花卉_原始值,4.花卉_年增率(%),5.特用作物及其他農作物栽培業_原始值,5.特用作物及其他農作物栽培業_年增率(%),(二)禽畜產品_原始值,(二)禽畜產品_年增率(%),1.家畜及其產品_原始值,1.家畜及其產品_年增率(%),2.家禽及其產品_原始值,2.家禽及其產品_年增率(%),(三)林產品_原始值,(三)林產品_年增率(%),(四)水產品_原始值,(四)水產品_年增率(%),1.魚類_原始值,1.魚類_年增率(%),(1)捕撈魚類_原始值,(1)捕撈魚類_年增率(%),(2)養殖魚類_原始值,(2)養殖魚類_年增率(%),2.其他水產品_原始值,2.其他水產品_年增率(%),二.土石及礦產品_原始值,二.土石及礦產品_年增率(%),(一)石油及天然氣_原始值,(一)石油及天然氣_年增率(%),原油_原始值,原油_年增率(%),(二)土石採取及其他礦產品_原始值,(二)土石採取及其他礦產品_年增率(%),三.製造業產品_原始值,三.製造業產品_年增率(%),(一)食品_原始值,(一)食品_年增率(%),1.肉類、水產品及蔬果處理保藏及其製品_原始值,1.肉類、水產品及蔬果處理保藏及其製品_年增率(%),2.食用油脂_原始值,2.食用油脂_年增率(%),3.乳製品_原始值,3.乳製品_年增率(%),4.碾榖、磨粉及澱粉製品_原始值,4.碾榖、磨粉及澱粉製品_年增率(%),5.飼料_原始值,5.飼料_年增率(%),6.烘焙炊蒸食品_原始值,6.烘焙炊蒸食品_年增率(%),7.調味品_原始值,7.調味品_年增率(%),8.調理食品_原始值,8.調理食品_年增率(%),9.其他食品_原始值,9.其他食品_年增率(%),(二)飲料_原始值,(二)飲料_年增率(%),1.酒類_原始值,1.酒類_年增率(%),2.非酒精飲料_原始值,2.非酒精飲料_年增率(%),(三)菸類_原始值,(三)菸類_年增率(%),(四)紡織品_原始值,(四)紡織品_年增率(%),1.紡織纖維及紗線_原始值,1.紡織纖維及紗線_年增率(%),2.布_原始值,2.布_年增率(%),3.其他紡織品_原始值,3.其他紡織品_年增率(%),(五)成衣及服飾品_原始值,(五)成衣及服飾品_年增率(%),1.成衣_原始值,1.成衣_年增率(%),(1)梭織成衣_原始值,(1)梭織成衣_年增率(%),(2)針織成衣_原始值,(2)針織成衣_年增率(%),2.服飾品_原始值,2.服飾品_年增率(%),(六)皮革及其製品_原始值,(六)皮革及其製品_年增率(%),(七)木竹製品_原始值,(七)木竹製品_年增率(%),(八)紙漿、紙、紙製品及印刷品_原始值,(八)紙漿、紙、紙製品及印刷品_年增率(%),1.紙漿、紙及其製品_原始值,1.紙漿、紙及其製品_年增率(%),(1)紙漿_原始值,(1)紙漿_年增率(%),(2)紙及紙板_原始值,(2)紙及紙板_年增率(%),(3)紙容器及其他紙製品_原始值,(3)紙容器及其他紙製品_年增率(%),2.印刷品_原始值,2.印刷品_年增率(%),(九)石油及煤製品_原始值,(九)石油及煤製品_年增率(%),(十)化學材料_原始值,(十)化學材料_年增率(%),1.基本化工原料_原始值,1.基本化工原料_年增率(%),2.石油化學原料_原始值,2.石油化學原料_年增率(%),3.肥料_原始值,3.肥料_年增率(%),4.合成樹脂、塑膠及橡膠_原始值,4.合成樹脂、塑膠及橡膠_年增率(%),5.人造纖維_原始值,5.人造纖維_年增率(%),(十一)化學製品及藥品_原始值,(十一)化學製品及藥品_年增率(%),1.化學製品_原始值,1.化學製品_年增率(%),(1)塗料、染料及顏料_原始值,(1)塗料、染料及顏料_年增率(%),(2)清潔用品及化妝品_原始值,(2)清潔用品及化妝品_年增率(%),(3)其他化學製品_原始值,(3)其他化學製品_年增率(%),2.藥品_原始值,2.藥品_年增率(%),(十二)橡膠及塑膠製品_原始值,(十二)橡膠及塑膠製品_年增率(%),1.橡膠製品_原始值,1.橡膠製品_年增率(%),(1)輪胎_原始值,(1)輪胎_年增率(%),(2)其他橡膠製品_原始值,(2)其他橡膠製品_年增率(%),2.塑膠製品_原始值,2.塑膠製品_年增率(%),(1)塑膠皮、板、管_原始值,(1)塑膠皮、板、管_年增率(%),(2)其他塑膠製品_原始值,(2)其他塑膠製品_年增率(%),(十三)非金屬礦物製品_原始值,(十三)非金屬礦物製品_年增率(%),1.玻璃及其製品_原始值,1.玻璃及其製品_年增率(%),2.耐火、黏土建築材料及陶瓷製品_原始值,2.耐火、黏土建築材料及陶瓷製品_年增率(%),3.水泥及其製品_原始值,3.水泥及其製品_年增率(%),4.其他非金屬礦物製品_原始值,4.其他非金屬礦物製品_年增率(%),(十四)基本金屬_原始值,(十四)基本金屬_年增率(%),1.鋼鐵_原始值,1.鋼鐵_年增率(%),(1)鋼鐵冶煉業製品_原始值,(1)鋼鐵冶煉業製品_年增率(%),(2)鋼鐵鑄造業製品_原始值,(2)鋼鐵鑄造業製品_年增率(%),(3)鋼鐵軋延及擠型業製品_原始值,(3)鋼鐵軋延及擠型業製品_年增率(%),(4)鋼鐵伸線業製品_原始值,(4)鋼鐵伸線業製品_年增率(%),2.鋁_原始值,2.鋁_年增率(%),3.銅_原始值,3.銅_年增率(%),4.其他金屬_原始值,4.其他金屬_年增率(%),(十五)金屬製品_原始值,(十五)金屬製品_年增率(%),1.金屬手工具及模具_原始值,1.金屬手工具及模具_年增率(%),2.金屬結構及建築組件_原始值,2.金屬結構及建築組件_年增率(%),3.金屬容器_原始值,3.金屬容器_年增率(%),4.金屬加工處理製品_原始值,4.金屬加工處理製品_年增率(%),5.其他金屬製品_原始值,5.其他金屬製品_年增率(%),(十六)電子零組件_原始值,(十六)電子零組件_年增率(%),1.半導體_原始值,1.半導體_年增率(%),2.被動電子元件_原始值,2.被動電子元件_年增率(%),3.印刷電路板_原始值,3.印刷電路板_年增率(%),4.光電材料及元件_原始值,4.光電材料及元件_年增率(%),5.其他電子零組件_原始值,5.其他電子零組件_年增率(%),(十七)電腦、電子產品及光學製品_原始值,(十七)電腦、電子產品及光學製品_年增率(%),1.電腦及其週邊設備_原始值,1.電腦及其週邊設備_年增率(%),(1)電腦_原始值,(1)電腦_年增率(%),(2)電腦週邊設備及組件_原始值,(2)電腦週邊設備及組件_年增率(%),2.通訊傳播設備_原始值,2.通訊傳播設備_年增率(%),3.視聽電子產品_原始值,3.視聽電子產品_年增率(%),4.資料儲存媒體_原始值,4.資料儲存媒體_年增率(%),5.量測、導航及控制設備產品_原始值,5.量測、導航及控制設備產品_年增率(%),6.其他電子及光學製品_原始值,6.其他電子及光學製品_年增率(%),(十八)電力設備_原始值,(十八)電力設備_年增率(%),1.發電、輸電、配電機械_原始值,1.發電、輸電、配電機械_年增率(%),2.電線及配線器材_原始值,2.電線及配線器材_年增率(%),3.家用電器_原始值,3.家用電器_年增率(%),4.其他電力設備_原始值,4.其他電力設備_年增率(%),(十九)機械設備_原始值,(十九)機械設備_年增率(%),1.金屬加工用機械_原始值,1.金屬加工用機械_年增率(%),2.其他專用生產機械_原始值,2.其他專用生產機械_年增率(%),3.通用機械_原始值,3.通用機械_年增率(%),(二十)運輸工具及零件_原始值,(二十)運輸工具及零件_年增率(%),1.汽車_原始值,1.汽車_年增率(%),2.汽車零件_原始值,2.汽車零件_年增率(%),3.機車及其零件_原始值,3.機車及其零件_年增率(%),4.其他運輸工具及零件_原始值,4.其他運輸工具及零件_年增率(%),(二十一)家具及裝設品_原始值,(二十一)家具及裝設品_年增率(%),(二十二)雜項工業製品_原始值,(二十二)雜項工業製品_年增率(%),1.育樂用品_原始值,1.育樂用品_年增率(%),2.醫療器材及用品_原始值,2.醫療器材及用品_年增率(%),3.其他雜項工業製品_原始值,3.其他雜項工業製品_年增率(%),四.水電燃氣_原始值,四.水電燃氣_年增率(%),(一)水_原始值,(一)水_年增率(%),(二)電_原始值,(二)電_年增率(%),(三)燃氣_原始值,(三)燃氣_年增率(%),製造業產品(一)非重化工業產品_原始值,製造業產品(一)非重化工業產品_年增率(%),製造業產品(二)重化工業產品_原始值,製造業產品(二)重化工業產品_年增率(%)
1989,74.40,-0.37,53.17,6.23,54.10,4.56,48.83,4.81,74.04,6.55,42.37,2.00,48.40,11.21,55.04,5.44,-,-,80.47,-0.54,78.03,13.09,76.45,12.49,77.81,14.39,28.82,-0.31,42.77,3.01,45.66,-1.62,41.44,-4.43,46.03,1.23,44.06,5.99,14.69,3.09,-,-,-,-,-,-,83.59,-1.15,61.78,2.28,-,-,36.43,-4.58,64.06,1.44,-,-,42.20,1.54,-,-,-,-,-,-,-,-,78.41,-0.09,67.60,-0.06,102.07,-0.15,54.29,0.00,67.24,-3.61,52.38,-4.38,72.16,-2.80,99.49,-3.24,83.04,-2.77,77.60,-3.16,-,-,-,-,119.40,-1.08,60.33,-0.97,54.81,0.68,74.50,2.18,67.43,2.03,72.03,-4.89,66.97,2.48,66.37,4.83,117.50,2.38,27.45,-7.14,47.22,-5.16,83.48,0.01,40.49,-5.11,46.50,-1.84,51.34,-14.69,60.57,4.52,77.88,-1.02,70.06,-1.28,84.42,-0.92,74.27,-0.39,58.75,-2.28,103.76,0.40,70.65,-1.72,69.84,-2.17,74.75,-0.59,67.06,-3.94,70.89,-1.64,59.41,-0.30,84.00,-2.08,84.10,3.13,89.10,-2.15,131.49,6.50,90.99,2.99,86.55,5.76,43.70,4.47,45.23,2.38,33.54,5.37,-,-,51.33,1.26,-,-,71.98,-0.32,31.55,15.57,39.53,20.12,62.99,2.57,-,-,-,-,-,-,-,-,-,-,269.66,-3.29,310.40,-8.31,-,-,-,-,326.99,4.76,-,-,-,-,-,-,-,-,-,-,271.86,-6.48,113.31,-7.25,-,-,-,-,-,-,-,-,-,-,-,-,99.26,-2.74,109.78,-0.90,77.70,1.12,74.91,2.80,-,-,-,-,81.08,-0.09,91.76,-2.39,77.89,-0.98,95.87,-0.07,67.85,1.85,66.36,4.45,63.92,-5.11,-,-,-,-,-,-,70.51,1.13,63.80,0.00,76.92,1.84,46.96,-4.40,72.91,-1.23,88.18,-1.07
1990,73.96,-0.59,50.04,-5.89,56.20,3.88,48.88,0.10,75.35,1.77,41.27,-2.60,57.47,18.74,58.38,6.07,-,-,79.47,-1.24,58.99,-24.40,57.18,-25.21,60.25,-22.57,28.05,-2.67,41.97,-1.87,40.97,-10.27,41.16,-0.68,37.06,-19.49,45.46,3.18,17.41,18.52,-,-,-,-,-,-,83.04,-0.66,60.04,-2.82,-,-,38.23,4.94,64.45,0.61,-,-,41.45,-1.78,-,-,-,-,-,-,-,-,78.16,-0.32,67.49,-0.16,101.61,-0.45,54.29,0.00,68.03,1.17,52.46,0.15,73.74,2.19,101.60,2.12,85.49,2.95,80.13,3.26,-,-,-,-,121.32,1.61,63.29,4.91,57.66,5.20,72.96,-2.07,64.98,-3.63,64.88,-9.93,63.90,-4.58,66.59,0.33,120.89,2.89,29.48,7.40,43.06,-8.81,85.89,2.89,35.30,-12.82,45.27,-2.65,48.28,-5.96,54.14,-10.62,78.71,1.07,70.45,0.56,84.59,0.20,74.65,0.51,59.29,0.92,106.31,2.46,70.63,-0.03,69.59,-0.36,75.10,0.47,66.17,-1.33,70.92,0.04,57.57,-3.10,84.90,1.07,83.78,-0.38,87.14,-2.20,134.15,2.02,91.38,0.43,82.85,-4.27,41.14,-5.86,43.45,-3.94,32.81,-2.18,-,-,48.74,-5.05,-,-,62.09,-13.74,28.74,-8.91,34.86,-11.81,62.91,-0.13,-,-,-,-,-,-,-,-,-,-,271.60,0.72,321.29,3.51,-,-,-,-,324.48,-0.77,-,-,-,-,-,-,-,-,-,-,272.68,0.30,111.90,-1.24,-,-,-,-,-,-,-,-,-,-,-,-,98.26,-1.01,109.05,-0.66,79.70,2.57,77.71,3.74,-,-,-,-,81.61,0.65,86.09,-6.18,77.82,-0.09,94.49,-1.44,71.55,5.45,69.30,4.43,64.70,1.22,-,-,-,-,-,-,70.49,-0.03,63.80,0.00,76.81,-0.14,47.41,0.96,71.60,-1.80,89.02,0.95
1991,74.08,0.16,48.62,-2.84,53.23,-5.28,49.87,2.03,76.77,1.88,42.37,2.67,56.63,-1.46,59.21,1.42,-,-,53.68,-32.45,57.55,-2.44,53.21,-6.94,61.35,1.83,29.61,5.56,41.21,-1.81,41.75,1.90,42.36,2.92,37.34,0.76,44.88,-1.28,15.58,-10.51,14.96,-,14.07,-,15.71,-,83.61,0.69,60.28,0.40,47.51,-,40.49,5.91,64.80,0.54,65.62,-,41.45,0.00,60.08,-,74.80,-,59.25,-,97.08,-,77.40,-0.97,67.71,0.33,101.54,-0.07,54.28,-0.02,73.60,8.19,60.42,15.17,76.75,4.08,98.12,-3.43,85.89,0.47,80.48,0.44,90.05,-,73.25,-,122.20,0.73,68.83,8.75,58.43,1.34,75.31,3.22,66.95,3.03,58.55,-9.76,66.31,3.77,71.46,7.31,125.43,3.76,32.34,9.70,46.59,8.20,150.64,75.39,34.35,-2.69,42.84,-5.37,47.31,-2.01,58.50,8.05,80.06,1.72,73.08,3.73,87.22,3.11,73.71,-1.26,62.23,4.96,109.30,2.81,69.29,-1.90,69.89,0.43,76.17,1.42,65.67,-0.76,69.07,-2.61,58.96,2.41,81.01,-4.58,86.13,2.80,96.46,10.70,120.91,-9.87,92.57,1.30,56.81,-31.43,40.75,-0.95,43.74,0.67,32.63,-0.55,82.98,-,48.65,-0.18,47.99,-,57.49,-7.41,28.55,-0.66,30.69,-11.96,62.90,-0.02,91.18,-,52.44,-,86.11,-,55.32,-,62.62,-,271.08,-0.19,330.91,2.99,134.09,-,115.66,-,323.06,-0.44,315.11,-,256.56,-,495.35,-,-,-,-,-,265.19,-2.75,110.21,-1.51,-,-,98.10,-,119.66,-,79.81,-,102.07,-,56.96,-,95.42,-2.89,104.29,-4.36,79.77,0.09,78.73,1.31,76.07,-,84.49,-,82.32,0.87,82.26,-4.45,80.20,3.06,92.95,-1.63,74.74,4.46,67.19,-3.04,69.61,7.59,69.81,-,89.68,-,62.82,-,70.58,0.13,66.95,4.94,76.49,-0.42,48.20,1.67,71.53,-0.10,90.57,1.74
1992,71.36,-3.67,52.51,8.00,54.88,3.10,47.71,-4.33,76.92,0.20,39.26,-7.34,65.25,15.22,66.61,12.50,-,-,49.98,-6.89,66.93,16.30,63.60,19.53,63.89,4.14,27.31,-7.77,45.96,11.53,47.42,13.58,41.86,-1.18,52.12,39.58,48.55,8.18,15.44,-0.90,13.62,-8.96,13.15,-6.54,17.33,10.31,79.78,-4.58,61.70,2.36,47.02,-1.03,38.32,-5.36,65.51,1.10,63.82,-2.74,41.05,-0.97,60.44,0.60,71.78,-4.04,58.29,-1.62,110.12,13.43,77.12,-0.36,67.34,-0.55,101.41,-0.13,53.82,-0.85,67.48,-8.32,54.69,-9.48,71.43,-6.93,94.15,-4.05,83.87,-2.35,78.91,-1.95,86.70,-3.72,73.01,-0.33,118.01,-3.43,65.60,-4.69,56.59,-3.15,71.75,-4.73,62.55,-6.57,55.33,-5.50,60.17,-9.26,68.90,-3.58,126.53,0.88,30.28,-6.37,40.42,-13.24,139.20,-7.59,27.84,-18.95,41.23,-3.76,41.31,-12.68,53.54,-8.48,78.43,-2.04,71.32,-2.41,83.42,-4.36,72.46,-1.70,61.88,-0.56,108.62,-0.62,66.09,-4.62,69.24,-0.93,74.76,-1.85,65.73,0.09,65.29,-5.47,54.47,-7.62,78.13,-3.56,89.94,4.42,95.34,-1.16,123.98,2.54,100.24,8.29,59.53,4.79,37.68,-7.53,40.38,-7.68,30.36,-6.96,82.28,-0.84,43.94,-9.68,47.82,-0.35,51.92,-9.69,26.17,-8.34,30.92,0.75,59.93,-4.72,88.25,-3.21,53.73,2.46,81.85,-4.95,51.95,-6.09,58.09,-7.23,254.07,-6.27,307.67,-7.02,127.64,-4.81,105.96,-8.39,307.97,-4.67,296.37,-5.95,241.63,-5.82,465.70,-5.99,-,-,-,-,251.16,-5.29,104.34,-5.33,-,-,92.25,-5.96,112.18,-6.25,77.23,-3.23,99.82,-2.20,54.59,-4.16,93.73,-1.77,99.56,-4.54,77.96,-2.27,77.37,-1.73,74.37,-2.23,82.11,-2.82,82.32,0.00,81.62,-0.78,82.33,2.66,93.00,0.05,73.61,-1.51,64.87,-3.45,67.81,-2.59,68.56,-1.79,87.36,-2.59,60.57,-3.58,70.21,-0.52,75.43,12.67,75.47,-1.33,46.50,-3.53,69.33,-3.08,85.45,-5.65
1993,73.15,2.51,56.53,7.66,56.42,2.81,51.11,7.13,82.03,6.64,42.19,7.46,66.37,1.72,62.88,-5.60,-,-,52.67,5.38,74.35,11.09,71.26,12.04,66.53,4.13,41.15,50.68,49.19,7.03,48.04,1.31,43.30,3.44,51.41,-1.36,56.71,16.81,14.90,-3.50,12.35,-9.32,11.91,-9.43,17.84,2.94,81.74,2.46,64.57,4.65,50.97,8.40,41.88,9.29,65.54,0.05,68.40,7.18,40.11,-2.29,61.57,1.87,73.95,3.02,65.46,12.30,116.65,5.93,77.11,-0.01,67.41,0.10,101.25,-0.16,53.61,-0.39,65.19,-3.39,50.53,-7.61,70.39,-1.46,94.73,0.62,86.40,3.02,81.01,2.66,89.91,3.70,74.28,1.74,122.69,3.97,66.44,1.28,64.46,13.91,70.29,-2.03,60.77,-2.85,43.79,-20.86,58.62,-2.58,70.25,1.96,126.90,0.29,29.75,-1.75,40.14,-0.69,133.57,-4.04,28.37,1.90,42.05,1.99,42.36,2.54,49.80,-6.99,80.19,2.24,73.15,2.57,85.23,2.17,73.61,1.59,64.21,3.77,109.68,0.98,66.80,1.07,70.14,1.30,76.84,2.78,65.55,-0.27,65.95,1.01,54.85,0.70,79.15,1.31,91.66,1.91,100.60,5.52,130.09,4.93,98.19,-2.05,66.82,12.25,38.49,2.15,42.72,5.79,33.92,11.73,86.05,4.58,45.15,2.75,48.56,1.55,50.56,-2.62,23.61,-9.78,25.56,-17.34,60.90,1.62,91.56,3.75,53.65,-0.15,79.08,-3.38,51.76,-0.37,60.06,3.39,271.36,6.81,312.41,1.54,126.74,-0.71,109.40,3.25,317.89,3.22,350.36,18.22,259.27,7.30,508.01,9.09,-,-,-,-,260.08,3.55,110.21,5.63,-,-,95.21,3.21,118.33,5.48,77.88,0.84,104.52,4.71,53.91,-1.25,95.97,2.39,98.58,-0.98,83.21,6.73,87.01,12.46,76.65,3.07,85.93,4.65,85.73,4.14,84.41,3.42,89.17,8.31,96.92,4.22,74.07,0.62,69.40,6.98,72.47,6.87,75.88,10.68,91.27,4.48,61.98,2.33,69.63,-0.83,75.43,0.00,74.75,-0.95,46.30,-0.43,70.90,2.26,87.67,2.60
1994,74.74,2.17,60.88,7.70,61.55,9.09,51.83,1.41,80.82,-1.48,43.65,3.46,80.99,22.03,76.81,22.15,-,-,55.44,5.26,77.73,4.55,75.38,5.78,69.52,4.49,45.50,10.57,53.34,8.44,49.88,3.83,48.28,11.50,48.24,-6.17,65.33,15.20,13.90,-6.71,12.46,0.89,12.07,1.34,15.29,-14.29,83.43,2.07,65.58,1.56,53.79,5.53,47.06,12.37,62.70,-4.33,72.88,6.55,40.87,1.89,67.16,9.08,75.05,1.49,68.51,4.66,111.37,-4.53,76.48,-0.82,67.42,0.01,99.19,-2.03,53.67,0.11,71.02,8.94,57.68,14.15,74.66,6.07,93.67,-1.12,86.86,0.53,81.46,0.56,89.43,-0.53,75.43,1.55,123.28,0.48,66.52,0.12,67.32,4.44,79.97,13.77,71.96,18.41,62.68,43.14,70.60,20.44,77.76,10.69,128.34,1.13,27.86,-6.35,44.90,11.86,136.78,2.40,34.03,19.95,41.31,-1.76,46.64,10.10,53.68,7.79,80.31,0.15,73.14,-0.01,82.56,-3.13,73.96,0.48,66.24,3.16,110.57,0.81,69.75,4.42,70.55,0.58,76.46,-0.49,66.71,1.77,69.49,5.37,60.79,10.83,79.68,0.67,87.88,-4.12,100.69,0.09,119.59,-8.07,89.78,-8.57,75.61,13.15,38.51,0.05,41.16,-3.65,32.37,-4.57,88.31,2.63,43.44,-3.79,47.89,-1.38,57.61,13.94,26.76,13.34,27.99,9.51,61.06,0.26,91.99,0.47,55.54,3.52,79.17,0.11,50.96,-1.55,59.95,-0.18,260.60,-3.97,316.10,1.18,120.39,-5.01,102.18,-6.60,307.65,-3.22,314.24,-10.31,252.00,-2.80,481.77,-5.17,-,-,-,-,255.44,-1.78,113.61,3.09,-,-,94.48,-0.77,120.25,1.62,79.76,2.41,106.41,1.81,56.95,5.64,97.15,1.23,98.90,0.32,85.62,2.90,90.89,4.46,78.47,2.37,87.41,1.72,88.08,2.74,87.29,3.41,92.78,4.05,98.26,1.38,74.74,0.90,70.48,1.56,73.60,1.56,77.33,1.91,93.26,2.18,62.58,0.97,69.93,0.43,82.90,9.90,74.75,0.00,44.46,-3.97,73.21,3.26,88.73,1.21
1995,80.25,7.37,63.27,3.93,63.59,3.31,54.70,5.54,86.96,7.60,45.45,4.12,75.06,-7.32,84.17,9.58,-,-,59.87,7.99,83.67,7.64,85.50,13.43,62.86,-9.58,44.07,-3.14,54.46,2.10,54.58,9.42,49.78,3.11,57.51,19.22,60.35,-7.62,15.52,11.65,14.21,14.04,13.49,11.76,16.63,8.76,89.90,7.76,70.05,6.82,58.80,9.31,54.29,15.36,63.33,1.00,69.72,-4.34,43.23,5.77,66.83,-0.49,89.14,18.77,74.50,8.74,126.24,13.35,75.97,-0.67,67.43,0.01,97.50,-1.70,53.91,0.45,78.13,10.01,65.49,13.54,79.60,6.62,94.99,1.41,92.80,6.84,88.34,8.45,92.57,3.51,85.09,12.81,126.55,2.65,71.43,7.38,70.03,4.03,95.16,18.99,88.31,22.72,96.35,53.72,89.31,26.50,85.02,9.34,137.38,7.04,29.39,5.49,57.08,27.13,149.11,9.01,46.51,36.67,44.03,6.58,57.04,22.30,68.36,27.35,82.74,3.03,75.63,3.40,83.59,1.25,74.56,0.81,71.32,7.67,112.25,1.52,76.30,9.39,76.71,8.73,80.26,4.97,75.28,12.85,76.13,9.56,69.92,15.02,83.18,4.39,87.74,-0.16,104.34,3.62,103.81,-13.20,88.73,-1.17,78.95,4.42,43.48,12.91,45.50,10.54,35.37,9.27,89.85,1.74,49.38,13.67,48.63,1.55,67.83,17.74,32.92,23.02,33.00,17.90,64.75,6.04,94.64,2.88,60.81,9.49,79.72,0.69,56.21,10.30,63.21,5.44,261.34,0.28,315.88,-0.07,122.19,1.50,111.87,9.48,310.71,0.99,308.70,-1.76,251.09,-0.36,472.10,-2.01,-,-,-,-,255.05,-0.15,118.25,4.08,-,-,91.70,-2.94,124.90,3.87,84.26,5.64,109.66,3.05,64.77,13.73,99.83,2.76,99.08,0.18,89.57,4.61,96.70,6.39,81.10,3.35,90.82,3.90,91.43,3.80,91.87,5.25,96.24,3.73,97.37,-0.91,78.24,4.68,75.11,6.57,79.85,8.49,84.46,9.22,96.57,3.55,67.66,8.12,70.41,0.69,86.43,4.26,74.75,0.00,45.85,3.13,78.69,7.49,95.80,7.97
1996,79.45,-1.00,67.04,5.96,69.08,8.63,62.18,13.67,91.22,4.90,54.50,19.91,82.78,10.29,87.90,4.43,-,-,54.82,-8.43,82.78,-1.06,82.20,-3.86,67.99,8.16,47.28,7.28,59.50,9.25,63.44,16.23,60.43,21.39,62.87,9.32,59.29,-1.76,17.36,11.86,16.92,19.07,16.14,19.64,17.19,3.37,88.21,-1.88,73.91,5.51,60.15,2.30,50.42,-7.13,64.83,2.37,76.51,9.74,53.12,22.88,67.49,0.99,94.35,5.84,73.55,-1.28,128.53,1.81,76.15,0.24,68.06,0.93,96.69,-0.83,54.76,1.58,76.11,-2.59,60.25,-8.00,81.48,2.36,95.52,0.56,97.20,4.74,93.20,5.50,95.17,2.81,91.62,7.67,129.89,2.64,72.26,1.16,72.00,2.81,84.83,-10.86,74.20,-15.98,62.71,-34.91,72.64,-18.67,81.06,-4.66,148.29,7.94,30.13,2.52,48.70,-14.68,154.99,3.94,37.07,-20.30,45.21,2.68,50.29,-11.83,56.99,-16.63,83.72,1.18,76.56,1.23,85.11,1.82,75.52,1.29,71.73,0.57,113.39,1.02,76.40,0.13,78.11,1.83,82.30,2.54,76.08,1.06,75.92,-0.28,69.08,-1.20,83.76,0.70,89.82,2.37,109.30,4.75,97.63,-5.95,89.82,1.23,84.06,6.47,40.60,-6.62,42.97,-5.56,34.02,-3.82,90.42,0.63,45.62,-7.61,47.46,-2.41,60.87,-10.26,27.93,-15.16,34.58,4.79,65.35,0.93,97.05,2.55,58.18,-4.32,80.32,0.75,56.18,-0.05,64.80,2.52,260.39,-0.36,309.36,-2.06,123.64,1.19,131.63,17.66,279.86,-9.93,304.13,-1.48,248.73,-0.94,461.04,-2.34,-,-,-,-,258.42,1.32,121.17,2.47,-,-,92.92,1.33,124.18,-0.58,82.37,-2.24,109.95,0.26,60.60,-6.44,98.51,-1.32,100.70,1.64,86.12,-3.85,87.98,-9.02,80.13,-1.20,90.27,-0.61,90.50,-1.02,92.74,0.95,91.51,-4.91,95.46,-1.96,78.87,0.81,75.82,0.95,83.85,5.01,91.27,8.06,99.98,3.53,68.27,0.90,70.41,0.00,86.43,0.00,74.77,0.03,45.85,0.00,79.53,1.07,91.87,-4.10
