期間,新臺幣_原始值,新臺幣_年增率(%),日圓_原始值,日圓_年增率(%),馬克_原始值,馬克_年增率(%),英鎊_原始值,英鎊_年增率(%),法國法郎_原始值,法國法郎_年增率(%),港幣_原始值,港幣_年增率(%),韓元_原始值,韓元_年增率(%),加拿大幣_原始值,加拿大幣_年增率(%),新加坡元_原始值,新加坡元_年增率(%),人民幣_原始值,人民幣_年增率(%),澳幣_原始值,澳幣_年增率(%),印尼盾_原始值,印尼盾_年增率(%),荷蘭幣_原始值,荷蘭幣_年增率(%),泰銖_原始值,泰銖_年增率(%),馬來西亞幣_原始值,馬來西亞幣_年增率(%),菲律賓披索_原始值,菲律賓披索_年增率(%),歐元_原始值,歐元_年增率(%)
1996M04,27.1727,-6.46,107.4600,-22.14,1.5061,-8.33,0.6599,-5.79,5.1060,-5.09,7.7342,-0.01,780.4300,-2.43,1.3591,1.24,1.4084,-0.70,8.3315,1.09,1.2710,6.89,"2,339.3000",-5.00,1.6828,-8.11,25.2740,-2.84,2.5129,-1.28,26.1900,-0.69,0.7911,-5.74
1996M05,27.3262,-6.55,106.4500,-20.06,1.5334,-8.20,0.6603,-4.62,5.1914,-3.86,7.7363,-0.01,780.1600,-2.40,1.3688,-0.58,1.4078,-1.00,8.3288,-0.13,1.2547,9.51,"2,349.0000",-4.99,1.7147,-8.00,25.2760,-2.43,2.4935,-1.07,26.1760,-1.25,0.8019,-5.60
1996M06,27.6621,-6.82,108.8600,-22.35,1.5274,-8.32,0.6484,-3.29,5.1768,-5.03,7.7425,-0.09,797.9600,-4.63,1.3655,0.86,1.4091,-1.01,8.3225,-0.26,1.2634,9.99,"2,344.0000",-4.38,1.7109,-8.39,25.3500,-2.67,2.4973,-2.14,26.1940,-1.99,0.7981,-5.86
1996M07,27.5569,-4.75,109.3200,-20.22,1.5050,-7.68,0.6437,-2.58,5.0934,-5.12,7.7379,0.01,812.7600,-6.86,1.3689,-0.58,1.4155,-1.21,8.3160,-0.18,1.2669,8.60,"2,348.5000",-4.13,1.6880,-7.83,25.3440,-2.38,2.4916,-1.70,26.2000,-2.62,0.7868,-5.50
1996M08,27.4897,-0.95,107.7500,-12.25,1.4828,-2.54,0.6453,-1.27,5.0600,-1.75,7.7345,0.09,816.8100,-2.31,1.3718,-1.23,1.4126,-0.12,8.3081,-0.01,1.2771,5.64,"2,358.5000",-4.09,1.6631,-2.68,25.2740,-1.29,2.4935,-2.53,26.1990,-1.86,0.7874,-2.61
1996M09,27.4930,-0.27,109.7500,-8.44,1.5058,-2.89,0.6414,0.13,5.1283,-1.66,7.7325,0.07,821.7600,-6.01,1.3693,-1.36,1.4082,1.84,8.3043,0.17,1.2612,5.13,"2,344.0000",-3.08,1.6883,-2.97,25.3640,-0.95,2.5006,0.55,26.2360,-1.02,0.7886,-1.55
1996M10,27.5075,-2.15,112.3600,-10.42,1.5283,-7.46,0.6308,1.80,5.1667,-4.37,7.7318,0.00,827.6100,-7.28,1.3506,-0.38,1.4122,0.82,8.2999,0.19,1.2629,4.46,"2,344.0000",-2.69,1.7142,-7.57,25.4600,-1.38,2.5078,0.98,26.2690,-1.16,0.7943,-4.77
1996M11,27.4959,-0.89,112.2600,-9.21,1.5117,-6.30,0.6007,6.46,5.1160,-4.49,7.7323,0.02,828.1300,-7.09,1.3384,1.11,1.4028,0.73,8.2993,0.17,1.2561,6.73,"2,348.0000",-2.44,1.6957,-6.42,25.4490,-1.14,2.5244,0.61,26.2660,-0.38,0.7819,-3.40
1996M12,27.4966,-0.70,113.7600,-10.50,1.5515,-7.14,0.6007,8.15,5.2423,-5.31,7.7353,-0.01,839.0200,-8.10,1.3618,0.57,1.4005,1.00,8.2990,0.20,1.2533,7.59,"2,377.8000",-3.17,1.7412,-7.32,25.5540,-1.55,2.5258,0.58,26.2920,-0.33,0.8000,-4.14
1997M01,27.4511,-0.16,118.0200,-10.32,1.6043,-8.89,0.6023,8.50,5.4169,-7.59,7.7390,-0.08,849.8800,-7.37,1.3486,1.33,1.4061,1.08,8.2963,0.27,1.2835,5.00,"2,393.0000",-3.62,1.8009,-9.13,25.7080,-1.61,2.4915,2.62,26.3170,-0.38,0.8230,-5.59
1997M02,27.5414,-0.23,123.0100,-14.05,1.6747,-12.46,0.6157,5.73,5.6548,-10.86,7.7470,-0.19,866.8500,-9.99,1.3552,1.50,1.4193,-0.46,8.2929,0.24,1.3038,1.52,"2,403.0000",-3.56,1.8814,-12.76,25.9280,-2.64,2.4873,2.26,26.3410,-0.69,0.8569,-9.39
1997M03,27.5328,-0.45,122.6400,-13.71,1.6969,-12.92,0.6210,5.44,5.7195,-11.55,7.7460,-0.18,896.2000,-12.83,1.3718,-0.47,1.4359,-1.86,8.2957,0.40,1.2677,2.25,"2,413.8000",-3.44,1.9093,-13.37,25.9480,-2.77,2.4769,2.70,26.3320,-0.52,0.8696,-10.23
1997M04,27.6104,-1.59,125.5100,-14.38,1.7110,-11.98,0.6139,7.50,5.7625,-11.39,7.7480,-0.18,893.5600,-12.66,1.3940,-2.50,1.4413,-2.28,8.2957,0.43,1.2837,-0.99,"2,426.8000",-3.61,1.9232,-12.50,26.0510,-2.98,2.4994,0.54,26.3640,-0.66,0.8734,-9.41
1997M05,27.7683,-1.59,118.9900,-10.54,1.7033,-9.97,0.6123,7.84,5.7431,-9.61,7.7430,-0.09,892.0500,-12.54,1.3805,-0.85,1.4361,-1.97,8.2929,0.43,1.2898,-2.72,"2,438.3000",-3.66,1.9166,-10.53,25.8690,-2.29,2.5070,-0.54,26.3720,-0.74,0.8711,-7.94
1997M06,27.8780,-0.77,114.2000,-4.68,1.7273,-11.57,0.6074,6.75,5.8290,-11.19,7.7430,-0.01,889.4900,-10.29,1.3840,-1.34,1.4271,-1.26,8.2921,0.37,1.3273,-4.81,"2,446.6000",-4.19,1.9433,-11.96,25.7790,-1.66,2.5170,-0.78,26.3760,-0.69,0.8795,-9.26
1997M07,27.9758,-1.50,115.1600,-5.07,1.7919,-16.01,0.5983,7.58,6.0436,-15.72,7.7440,-0.08,890.5000,-8.73,1.3771,-0.60,1.4497,-2.36,8.2911,0.30,1.3468,-5.93,"2,518.3000",-6.74,2.0172,-16.32,30.3200,-16.41,2.5737,-3.19,27.6680,-5.31,0.9058,-13.14
1997M08,28.7052,-4.23,117.9000,-8.61,1.8424,-19.52,0.6233,3.54,6.2050,-18.45,7.7430,-0.11,895.9000,-8.83,1.3905,-1.34,1.4965,-5.61,8.2894,0.23,1.3492,-5.34,"2,800.4000",-15.78,2.0734,-19.79,32.4810,-22.19,2.7441,-9.13,29.3310,-10.68,0.9328,-15.59
1997M09,28.6082,-3.90,120.7500,-9.11,1.7906,-15.91,0.6252,2.59,6.0149,-14.74,7.7430,-0.14,909.5300,-9.65,1.3869,-1.27,1.5177,-7.21,8.2872,0.21,1.3818,-8.73,"3,055.3000",-23.28,2.0153,-16.23,36.3020,-30.13,3.0135,-17.02,32.3950,-19.01,0.9091,-13.25
1997M10,29.4002,-6.44,121.0600,-7.19,1.7567,-13.00,0.6130,2.90,5.8928,-12.32,7.7350,-0.04,921.8500,-10.22,1.3867,-2.60,1.5577,-9.34,8.2838,0.19,1.3866,-8.92,"3,616.3000",-35.18,1.9790,-13.38,37.3950,-31.92,3.2919,-23.82,34.4640,-23.78,0.8929,-11.04
1997M11,31.6273,-13.06,125.2700,-10.39,1.7331,-12.77,0.5925,1.38,5.8082,-11.92,7.7300,0.03,"1,025.5800",-19.25,1.4133,-5.30,1.5822,-11.34,8.2811,0.22,1.4380,-12.65,"3,492.0000",-32.76,1.9526,-13.16,39.3020,-35.25,3.3853,-25.43,34.5180,-23.91,0.8772,-10.87
1997M12,32.3375,-14.97,129.3800,-12.07,1.7767,-12.68,0.6019,-0.19,5.9502,-11.90,7.7440,-0.11,"1,484.0800",-43.47,1.4269,-4.56,1.6480,-15.02,8.2796,0.23,1.5103,-17.02,"4,908.8000",-51.56,2.0031,-13.07,45.2880,-43.57,3.7681,-32.97,37.1710,-29.27,0.8993,-11.04
1998M01,33.8504,-18.90,129.4500,-8.83,1.8167,-11.69,0.6115,-1.50,6.0836,-10.96,7.7420,-0.04,"1,701.5300",-50.05,1.4408,-6.40,1.7533,-19.80,8.2798,0.20,1.5281,-16.01,"9,662.5000",-75.23,2.0462,-11.99,53.8100,-52.22,4.4141,-43.56,42.6610,-38.31,0.9191,-10.45
1998M02,32.7983,-16.03,126.0000,-2.37,1.8142,-7.69,0.6100,0.94,6.0843,-7.06,7.7400,0.09,"1,626.7500",-46.71,1.4340,-5.50,1.6579,-14.39,8.2790,0.17,1.4850,-12.20,"8,950.0000",-73.15,2.0454,-8.02,46.1400,-43.81,3.8290,-35.04,40.4140,-34.82,0.9203,-6.89
1998M03,32.4761,-15.22,128.6900,-4.70,1.8267,-7.11,0.6020,3.15,6.1222,-6.58,7.7460,0.00,"1,488.8700",-39.81,1.4163,-3.14,1.6171,-11.21,8.2792,0.20,1.4928,-15.07,"9,687.6000",-75.08,2.0584,-7.24,41.3320,-37.22,3.7450,-33.86,39.0040,-32.49,0.9223,-5.71
1998M04,32.9764,-16.27,131.6700,-4.68,1.8147,-5.71,0.5981,2.65,6.0834,-5.28,7.7490,-0.01,"1,388.3200",-35.64,1.4298,-2.50,1.6011,-9.98,8.2792,0.20,1.5314,-16.17,"7,950.0000",-69.47,2.0444,-5.93,39.4760,-34.01,3.7288,-32.97,38.4420,-31.42,0.9207,-5.14
1998M05,33.4662,-17.03,135.0000,-11.86,1.7746,-4.02,0.6106,0.26,5.9519,-3.51,7.7490,-0.08,"1,400.1300",-36.29,1.4450,-4.46,1.6382,-12.34,8.2790,0.17,1.5843,-18.59,"9,897.3000",-75.36,2.0009,-4.21,39.1520,-33.93,3.8174,-34.33,39.2970,-32.89,0.9022,-3.45
1998M06,34.4480,-19.07,140.5700,-18.76,1.7917,-3.59,0.6061,0.20,6.0111,-3.03,7.7470,-0.05,"1,395.2600",-36.25,1.4653,-5.55,1.6953,-15.82,8.2797,0.15,1.6581,-19.95,"13,535.0000",-81.92,2.0197,-3.78,42.3640,-39.15,3.9891,-36.90,40.3990,-34.71,0.9079,-3.13
1998M07,34.3636,-18.59,140.7300,-18.17,1.7979,-0.33,0.6085,-1.67,6.0227,0.35,7.7460,-0.03,"1,293.7300",-31.17,1.4876,-7.43,1.7077,-15.11,8.2798,0.14,1.6176,-16.74,"13,962.5000",-81.96,2.0270,-0.48,41.1900,-26.39,4.1577,-38.10,41.7810,-33.78,0.9112,-0.59
1998M08,34.6876,-17.25,144.6500,-18.49,1.7886,3.01,0.6130,1.67,5.9950,3.50,7.7470,-0.05,"1,312.1200",-31.72,1.5350,-9.41,1.7538,-14.67,8.2799,0.11,1.6941,-20.36,"11,950.0000",-76.57,2.0168,2.81,41.5760,-21.88,4.1990,-34.65,43.0380,-31.85,0.9077,2.77
1998M09,34.5685,-17.24,134.5900,-10.28,1.7030,5.14,0.5951,5.04,5.7068,5.40,7.7460,-0.04,"1,372.5800",-33.74,1.5214,-8.84,1.7263,-12.08,8.2790,0.10,1.6981,-18.63,"10,843.8000",-71.82,1.9199,4.97,40.4100,-10.17,3.8144,-21.00,43.7760,-26.00,0.8666,4.91
1998M10,33.0220,-10.97,121.3000,-0.20,1.6378,7.26,0.5901,3.89,5.4950,7.24,7.7450,-0.13,"1,336.2400",-31.01,1.5450,-10.25,1.6405,-5.05,8.2778,0.07,1.6184,-14.32,"8,287.5000",-56.36,1.8482,7.08,38.1410,-1.96,3.8015,-13.41,42.8880,-19.64,0.8375,6.62
1998M11,32.5181,-2.74,120.5800,3.89,1.6816,3.06,0.6018,-1.55,5.6382,3.02,7.7420,-0.16,"1,290.2100",-20.51,1.5394,-8.19,1.6389,-3.46,8.2778,0.04,1.5768,-8.80,"7,685.3000",-54.56,1.8960,2.99,36.4640,7.78,3.7965,-10.83,39.9440,-13.58,0.8583,2.20
1998M12,32.2922,0.14,117.6200,10.00,1.6686,6.48,0.5987,0.54,5.6001,6.25,7.7450,-0.01,"1,211.5000",22.50,1.5420,-7.46,1.6530,-0.30,8.2779,0.02,1.6171,-6.60,"7,752.0000",-36.68,1.8820,6.43,36.2580,24.90,3.8000,-0.84,39.0730,-4.87,0.8538,5.32
1999M01,32.2476,4.97,113.1810,14.37,1.6849,7.82,0.6057,0.96,5.6510,7.66,7.7470,-0.06,"1,174.0000",44.93,1.5192,-5.16,1.6781,4.48,8.2790,0.01,1.5853,-3.61,"8,714.3000",10.88,1.8985,7.78,36.6240,46.93,3.8000,16.16,38.4043,11.08,0.8615,6.69
1999M02,32.5554,0.75,116.6620,8.00,1.7453,3.95,0.6141,-0.67,5.8536,3.94,7.7480,-0.10,"1,189.0500",36.81,1.4977,-4.25,1.7005,-2.51,8.2780,0.01,1.5627,-4.97,"8,726.0000",2.57,1.9665,4.01,37.0589,24.50,3.8000,0.76,38.7799,4.21,0.8924,3.13
1999M03,33.1132,-1.92,119.7770,7.44,1.7973,1.64,0.6172,-2.46,6.0277,1.57,7.7480,-0.03,"1,228.7900",21.17,1.5175,-6.67,1.7294,-6.49,8.2791,0.00,1.5872,-5.95,"8,886.8000",9.01,2.0250,1.65,37.5094,10.19,3.8000,-1.45,38.9108,0.24,0.9189,0.36
1999M04,32.8933,0.25,119.8050,9.90,1.8273,-0.69,0.6210,-3.70,6.1283,-0.73,7.7480,0.01,"1,205.7600",15.14,1.4874,-3.87,1.7134,-6.56,8.2792,0.00,1.5580,-1.71,"8,547.8000",-6.99,2.0588,-0.70,37.6010,4.99,3.8000,-1.87,38.2417,0.52,0.9343,-1.45
1999M05,32.7564,2.17,122.1140,10.55,1.8405,-3.58,0.6191,-1.36,6.1728,-3.58,7.7510,-0.03,"1,196.7500",16.99,1.4621,-1.17,1.7123,-4.33,8.2785,0.01,1.5103,4.90,"7,990.3000",23.87,2.0738,-3.52,36.9780,5.88,3.8000,0.46,37.8385,3.85,0.9410,-4.13
1999M06,32.4827,6.05,120.9020,16.27,1.8847,-4.93,0.6267,-3.28,6.3211,-4.90,7.7550,-0.10,"1,168.4500",19.41,1.4691,-0.26,1.7121,-0.98,8.2780,0.02,1.5246,8.76,"7,225.5000",87.32,2.1236,-4.89,36.8700,14.90,3.8000,4.98,37.8990,6.60,0.9636,-5.78
1999M07,32.2729,6.48,119.8560,17.42,1.8899,-4.87,0.6354,-4.24,6.3384,-4.98,7.7580,-0.15,"1,187.5700",8.94,1.4888,-0.08,1.6965,0.66,8.2776,0.03,1.5203,6.40,"6,808.8000",105.07,2.1294,-4.81,37.0500,11.17,3.8000,9.41,38.2798,9.15,0.9663,-5.70
1999M08,31.9997,8.40,113.4050,27.55,1.8447,-3.04,0.6223,-1.49,6.1869,-3.10,7.7620,-0.19,"1,198.0300",9.52,1.4924,2.86,1.6797,4.41,8.2773,0.03,1.5497,9.32,"7,509.5000",59.13,2.0785,-2.97,37.9200,9.64,3.8000,10.50,39.2610,9.62,0.9432,-3.76
1999M09,31.8006,8.70,107.5720,25.12,1.8627,-8.57,0.6162,-3.41,6.2474,-8.65,7.7640,-0.23,"1,199.0900",14.47,1.4768,3.02,1.6959,1.79,8.2774,0.02,1.5413,10.17,"8,274.8000",31.05,2.0988,-8.52,39.8326,1.45,3.8000,0.38,40.1738,8.97,0.9524,-9.01
1999M10,31.7670,3.95,105.9730,14.46,1.8267,-10.34,0.6035,-2.22,6.1266,-10.31,7.7670,-0.28,"1,205.1900",10.87,1.4770,4.60,1.6765,-2.15,8.2774,0.00,1.5349,5.44,"7,349.5000",12.76,2.0583,-10.21,39.4500,-3.32,3.8000,0.04,40.3150,6.38,0.9340,-10.34
1999M11,31.7349,2.47,104.9560,14.89,1.8909,-11.07,0.6160,-2.30,6.3418,-11.09,7.7700,-0.36,"1,176.0300",9.71,1.4676,4.89,1.6704,-1.89,8.2782,0.00,1.5636,0.84,"7,072.5000",8.66,2.1305,-11.01,38.7200,-5.83,3.8000,-0.09,40.3410,-0.98,0.9668,-11.22
1999M12,31.6115,2.15,102.6800,14.55,1.9346,-13.75,0.6198,-3.40,6.4883,-13.69,7.7720,-0.35,"1,137.0900",6.54,1.4732,4.67,1.6746,-1.29,8.2793,-0.02,1.5615,3.56,"7,156.0000",8.33,2.1798,-13.66,38.1500,-4.96,3.8000,0.00,40.6230,-3.82,0.9891,-13.68
2000M01,30.8012,4.70,105.1630,7.62,1.9299,-12.69,0.6092,-0.58,6.4725,-12.69,7.7780,-0.40,"1,130.3200",3.86,1.4489,4.85,1.6732,0.29,8.2792,0.00,1.5206,4.25,"7,278.8000",19.72,2.1745,-12.69,37.2900,-1.79,3.8000,0.00,40.4270,-5.00,0.9867,-12.69
2000M02,30.7221,5.97,109.3100,6.73,1.9890,-12.25,0.6250,-1.74,6.6708,-12.25,7.7810,-0.42,"1,129.2900",5.29,1.4511,3.21,1.7005,0.00,8.2781,0.00,1.5895,-1.69,"7,415.0000",17.68,2.2411,-12.25,37.6500,-1.57,3.8000,0.00,40.5720,-4.42,1.0170,-12.25
2000M03,30.6990,7.86,106.7070,12.25,2.0282,-11.39,0.6330,-2.50,6.8023,-11.39,7.7840,-0.46,"1,115.7500",10.13,1.4606,3.90,1.7152,0.83,8.2786,0.01,1.6404,-3.24,"7,479.0000",18.82,2.2853,-11.39,37.8535,-0.91,3.8000,0.00,40.9380,-4.95,1.0370,-11.39
2000M04,30.4903,7.88,105.4840,13.58,2.0661,-11.56,0.6316,-1.67,6.9293,-11.56,7.7870,-0.50,"1,110.0100",8.63,1.4684,1.29,1.7097,0.22,8.2793,0.00,1.6727,-6.86,"7,790.0000",9.73,2.3279,-11.56,37.9200,-0.84,3.8000,0.00,41.1880,-7.15,1.0564,-11.56
2000M05,30.7392,6.56,108.1080,12.96,2.1592,-14.76,0.6628,-6.61,7.2418,-14.76,7.7900,-0.50,"1,121.3700",6.72,1.4955,-2.23,1.7281,-0.92,8.2781,0.00,1.7288,-12.64,"8,407.5000",-4.96,2.4329,-14.76,38.8900,-4.92,3.8000,0.00,41.8060,-9.49,1.1040,-14.76
2000M06,30.8084,5.43,106.2300,13.81,2.0608,-8.54,0.6631,-5.49,6.9115,-8.54,7.7920,-0.47,"1,117.6700",4.54,1.4768,-0.52,1.7278,-0.91,8.2772,0.01,1.6844,-9.49,"8,663.3000",-16.60,2.3219,-8.54,39.0213,-5.51,3.8000,0.00,42.6490,-11.14,1.0536,-8.54
2000M07,30.9423,4.30,107.8970,11.08,2.0817,-9.21,0.6629,-4.15,6.9817,-9.21,7.7950,-0.47,"1,114.9500",6.51,1.4779,0.74,1.7404,-2.52,8.2794,-0.02,1.6987,-10.50,"9,207.8000",-26.05,2.3455,-9.21,40.1596,-7.74,3.8000,0.00,44.3360,-13.66,1.0643,-9.21
2000M08,31.0800,2.96,108.0730,4.93,2.1636,-14.74,0.6712,-7.29,7.2563,-14.74,7.7980,-0.46,"1,114.1000",7.53,1.4790,0.90,1.7201,-2.35,8.2796,-0.03,1.7191,-9.85,"8,317.5000",-9.71,2.4378,-14.74,40.8280,-7.12,3.8000,0.00,44.8980,-12.56,1.1062,-14.74
2000M09,31.1931,1.95,106.7520,0.77,2.2432,-16.96,0.6971,-11.61,7.5234,-16.96,7.7970,-0.42,"1,117.0800",7.34,1.4862,-0.63,1.7380,-2.42,8.2796,-0.03,1.8054,-14.63,"8,610.3000",-3.90,2.5275,-16.96,41.8259,-4.77,3.8000,0.00,45.7370,-12.16,1.1469,-16.96
2000M10,31.8291,-0.20,108.3650,-2.21,2.2880,-20.16,0.6889,-12.40,7.6736,-20.16,7.7960,-0.37,"1,128.9100",6.76,1.5123,-2.33,1.7513,-4.27,8.2785,-0.01,1.8950,-19.00,"9,027.5000",-18.59,2.5780,-20.16,43.1566,-8.59,3.8000,0.00,48.1060,-16.20,1.1698,-20.16
2000M11,32.4240,-2.13,108.8920,-3.61,2.2841,-17.21,0.7014,-12.17,7.6605,-17.21,7.7980,-0.36,"1,155.8500",1.75,1.5422,-4.84,1.7468,-4.37,8.2774,0.01,1.9147,-18.34,"9,378.3000",-24.59,2.5736,-17.22,43.6857,-11.37,3.8000,0.00,49.7540,-18.92,1.1678,-17.21
2000M12,33.0840,-4.45,112.2060,-8.49,2.1806,-11.28,0.6842,-9.41,7.3135,-11.28,7.7980,-0.33,"1,216.1900",-6.50,1.5224,-3.23,1.7364,-3.56,8.2772,0.03,1.8263,-14.50,"9,486.3000",-24.56,2.4570,-11.28,43.0611,-11.40,3.8000,0.00,49.8960,-18.58,1.1149,-11.28
