期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1996Q3,"1,987,585",8.98,"20,581",--,"2,008,166",8.37,"187,984",3.35,"-9,384",--,"1,829,566",7.63,-,-,"159,985",--,"1,669,581",9.37,"1,829,566",7.63,"-16,483",--,"1,813,083",8.48,"1,443,657",9.88,"369,426",3.32,"557,410",3.33,27.76,--,"1,993,923",5.44,"22,048",--,"2,015,971",4.82,"206,743",9.14,"-10,983",--,"1,820,211",4.07,"165,682",--,"154,417",--,"1,831,476",6.47,"1,985,893",5.07,"-17,693",--,"1,968,200",5.91,"1,573,898",6.42,"394,302",3.88,"601,045",5.63,29.81,--,99.68,3.35,--,--,99.61,3.39,90.93,-5.30,--,--,100.51,3.43,-,-,103.61,--,91.16,2.73,92.13,2.43,--,--,92.12,2.44,91.72,3.24,93.69,-0.54,92.74,-2.18,--,--
1996Q4,"2,081,238",7.29,"29,205",--,"2,110,443",7.17,"193,554",4.23,"-2,496",--,"1,919,385",7.60,-,-,"147,249",--,"1,772,136",8.32,"1,919,385",7.60,"-14,990",--,"1,904,395",8.00,"1,476,209",10.80,"428,186",-0.64,"621,740",0.83,29.46,--,"2,102,747",6.39,"31,232",--,"2,133,979",6.23,"211,812",8.94,"9,513",--,"1,912,654",5.74,"201,699",--,"139,633",--,"1,974,720",7.35,"2,114,353",6.76,"-16,061",--,"2,098,292",7.17,"1,612,113",7.59,"486,179",5.80,"697,991",6.73,32.71,--,98.98,0.85,--,--,98.90,0.89,91.38,-4.32,--,--,100.35,1.76,-,-,105.45,--,89.74,0.91,90.78,0.79,--,--,90.76,0.78,91.57,2.98,88.07,-6.09,89.08,-5.53,--,--
1997Q1,"2,049,796",8.26,"32,378",--,"2,082,174",7.60,"194,871",4.16,"-8,669",--,"1,895,972",7.89,-,-,"168,567",--,"1,727,405",8.14,"1,895,972",7.89,"-16,534",--,"1,879,438",8.28,"1,555,325",9.62,"324,113",2.28,"518,984",2.98,24.93,--,"1,977,901",4.97,"34,963",--,"2,012,864",4.29,"216,497",8.94,"-5,629",--,"1,801,996",3.50,"215,760",--,"162,206",--,"1,855,550",6.12,"2,017,756",6.07,"-17,890",--,"1,999,866",6.46,"1,624,577",6.95,"375,289",4.39,"591,786",6.01,29.40,--,103.63,3.12,--,--,103.44,3.17,90.01,-4.40,--,--,105.22,4.25,-,-,103.92,--,93.09,1.89,93.96,1.71,--,--,93.98,1.71,95.74,2.51,86.36,-2.02,87.70,-2.86,--,--
1997Q2,"2,074,325",6.71,"17,164",--,"2,091,489",6.60,"198,076",5.78,"7,688",--,"1,885,725",7.54,-,-,"201,244",--,"1,684,481",8.54,"1,885,725",7.54,"-18,518",--,"1,867,207",7.42,"1,520,982",7.57,"346,225",6.80,"544,301",6.42,26.02,--,"2,070,108",4.94,"18,414",--,"2,088,522",4.84,"220,865",9.07,"5,201",--,"1,862,456",4.73,"209,484",--,"196,352",--,"1,875,588",6.68,"2,071,940",5.81,"-19,903",--,"2,052,037",5.69,"1,648,147",5.81,"403,890",5.19,"624,755",6.53,29.91,--,100.20,1.68,--,--,100.14,1.69,89.68,-3.03,--,--,101.25,2.69,-,-,102.49,--,89.81,1.74,91.01,1.63,--,--,90.99,1.63,92.28,1.65,85.72,1.53,87.12,-0.10,--,--
1997Q3,"2,135,056",7.42,"24,179",--,"2,159,235",7.52,"202,435",7.69,"-4,736",--,"1,961,536",7.21,-,-,"174,610",--,"1,786,926",7.03,"1,961,536",7.21,"-19,252",--,"1,942,284",7.13,"1,581,433",9.54,"360,851",-2.32,"563,286",1.05,26.09,--,"2,109,970",5.82,"25,623",--,"2,135,593",5.93,"225,794",9.21,"-15,030",--,"1,924,829",5.75,"195,435",--,"167,778",--,"1,952,486",6.61,"2,120,264",6.77,"-20,442",--,"2,099,822",6.69,"1,695,031",7.70,"404,791",2.66,"630,585",4.91,29.53,--,101.19,1.51,--,--,101.11,1.51,89.65,-1.41,--,--,101.91,1.39,-,-,104.07,--,91.52,0.39,92.51,0.41,--,--,92.50,0.41,93.30,1.72,89.15,-4.85,89.33,-3.68,--,--
1997Q4,"2,315,607",11.26,"15,890",--,"2,331,497",10.47,"216,970",12.10,"2,206",--,"2,112,321",10.05,-,-,"161,424",--,"1,950,897",10.09,"2,112,321",10.05,"-9,100",--,"2,103,221",10.44,"1,590,006",7.71,"513,215",19.86,"730,185",17.44,31.32,--,"2,231,038",6.10,"17,027",--,"2,248,065",5.35,"232,158",9.61,645,--,"2,015,262",5.36,"254,773",--,"148,788",--,"2,121,247",7.42,"2,270,035",7.36,"-9,769",--,"2,260,266",7.72,"1,714,994",6.38,"545,272",12.15,"777,430",11.38,34.58,--,103.79,4.86,--,--,103.71,4.86,93.46,2.28,--,--,104.82,4.45,-,-,108.49,--,91.97,2.48,93.05,2.50,--,--,93.05,2.52,92.71,1.24,94.12,6.87,93.92,5.43,--,--
1998Q1,"2,233,820",8.98,"27,481",--,"2,261,301",8.60,"227,344",16.66,"-10,575",--,"2,044,532",7.84,-,-,"179,718",--,"1,864,814",7.95,"2,044,532",7.84,"-11,173",--,"2,033,359",8.19,"1,693,532",8.89,"339,827",4.85,"567,171",9.28,25.08,--,"2,057,237",4.01,"29,214",--,"2,086,451",3.66,"238,398",10.12,"-20,796",--,"1,868,849",3.71,"272,123",--,"172,001",--,"1,968,971",6.11,"2,140,972",6.11,"-11,901",--,"2,129,071",6.46,"1,743,143",7.30,"385,928",2.83,"624,326",5.50,29.92,--,108.58,4.78,--,--,108.38,4.78,95.36,5.94,--,--,109.40,3.97,-,-,104.49,--,94.71,1.74,95.50,1.64,--,--,95.50,1.62,97.15,1.47,88.05,1.96,90.85,3.59,--,--
1998Q2,"2,254,713",8.70,"7,153",--,"2,261,866",8.15,"229,387",15.81,"4,612",--,"2,027,867",7.54,-,-,"190,390",--,"1,837,477",9.08,"2,027,867",7.54,"-14,299",--,"2,013,568",7.84,"1,649,792",8.47,"363,776",5.07,"593,163",8.98,26.22,--,"2,140,512",3.40,"7,543",--,"2,148,055",2.85,"243,793",10.38,"-11,743",--,"1,916,005",2.88,"267,215",--,"180,932",--,"2,002,288",6.76,"2,183,220",5.37,"-15,107",--,"2,168,113",5.66,"1,761,222",6.86,"406,891",0.74,"650,684",4.15,30.29,--,105.34,5.13,--,--,105.30,5.15,94.09,4.92,--,--,105.84,4.53,-,-,105.23,--,91.77,2.18,92.88,2.05,--,--,92.87,2.07,93.67,1.51,89.40,4.29,91.16,4.64,--,--
1998Q3,"2,304,791",7.95,"5,171",--,"2,309,962",6.98,"233,292",15.24,"-5,443",--,"2,082,113",6.15,-,-,"160,002",--,"1,922,111",7.57,"2,082,113",6.15,"-14,752",--,"2,067,361",6.44,"1,646,417",4.11,"420,944",16.65,"654,236",16.15,28.32,--,"2,195,324",4.05,"5,449",--,"2,200,773",3.05,"249,521",10.51,"-12,507",--,"1,963,759",2.02,"238,225",--,"150,404",--,"2,051,580",5.08,"2,201,984",3.85,"-15,576",--,"2,186,408",4.12,"1,745,854",3.00,"440,554",8.83,"690,075",9.43,31.36,--,104.99,3.76,--,--,104.96,3.81,93.50,4.29,--,--,106.03,4.04,-,-,106.38,--,93.69,2.37,94.56,2.22,--,--,94.56,2.23,94.30,1.07,95.55,7.18,94.81,6.13,--,--
1998Q4,"2,410,850",4.11,"28,746",--,"2,439,596",4.64,"242,738",11.88,"8,224",--,"2,188,634",3.61,-,-,"166,854",--,"2,021,780",3.63,"2,188,634",3.61,"-10,864",--,"2,177,770",3.54,"1,726,233",8.57,"451,537",-12.02,"694,275",-4.92,28.46,--,"2,286,742",2.50,"29,943",--,"2,316,685",3.05,"256,404",10.44,"-22,741",--,"2,083,022",3.36,"271,403",--,"160,722",--,"2,193,703",3.42,"2,354,425",3.72,"-11,338",--,"2,343,087",3.66,"1,815,565",5.86,"527,522",-3.26,"783,926",0.84,33.84,--,105.43,1.58,--,--,105.31,1.54,94.67,1.29,--,--,105.07,0.24,-,-,103.82,--,92.16,0.21,92.96,-0.10,--,--,92.94,-0.12,95.08,2.56,85.60,-9.05,88.56,-5.71,--,--
1999Q1,"2,364,778",5.86,"28,824",--,"2,393,602",5.85,"248,191",9.17,"2,084",--,"2,143,327",4.83,-,-,"166,121",--,"1,977,206",6.03,"2,143,327",4.83,"-14,758",--,"2,128,569",4.68,"1,775,330",4.83,"353,239",3.95,"601,430",6.04,25.13,--,"2,173,170",5.64,"30,438",--,"2,203,608",5.62,"262,501",10.11,"-16,682",--,"1,957,789",4.76,"261,651",--,"160,118",--,"2,059,322",4.59,"2,219,440",3.67,"-15,615",--,"2,203,825",3.51,"1,807,046",3.67,"396,779",2.81,"659,280",5.60,29.92,--,108.82,0.22,--,--,108.62,0.22,94.55,-0.85,--,--,109.48,0.07,-,-,103.75,--,96.01,1.37,96.57,1.12,--,--,96.59,1.14,98.24,1.12,89.03,1.11,91.23,0.42,--,--
1999Q2,"2,373,671",5.28,"10,987",--,"2,384,658",5.43,"249,615",8.82,"-7,097",--,"2,142,140",5.64,-,-,"199,952",--,"1,942,188",5.70,"2,142,140",5.64,"-17,903",--,"2,124,237",5.50,"1,731,743",4.97,"392,494",7.89,"642,109",8.25,26.93,--,"2,280,242",6.53,"11,604",--,"2,291,846",6.69,"267,758",9.83,"-26,046",--,"2,050,134",7.00,"249,856",--,"197,629",--,"2,102,361",5.00,"2,299,990",5.35,"-18,943",--,"2,281,047",5.21,"1,834,466",4.16,"446,581",9.75,"714,339",9.78,31.17,--,104.10,-1.18,--,--,104.05,-1.19,93.22,-0.92,--,--,104.49,-1.28,-,-,101.18,--,92.38,0.66,93.14,0.28,--,--,93.13,0.28,94.40,0.78,87.89,-1.69,89.89,-1.39,--,--
1999Q3,"2,389,732",3.69,"14,197",--,"2,403,929",4.07,"255,086",9.34,"-7,530",--,"2,156,373",3.57,-,-,"165,823",--,"1,990,550",3.56,"2,156,373",3.57,"-28,657",--,"2,127,716",2.92,"1,733,921",5.31,"393,795",-6.45,"648,881",-0.82,26.99,--,"2,306,906",5.08,"14,916",--,"2,321,822",5.50,"273,751",9.71,"-11,203",--,"2,059,274",4.86,"213,891",--,"161,037",--,"2,112,128",2.95,"2,273,165",3.23,"-30,165",--,"2,243,000",2.59,"1,815,990",4.02,"427,010",-3.07,"700,761",1.55,30.18,--,103.59,-1.33,--,--,103.54,-1.35,93.18,-0.34,--,--,104.72,-1.24,-,-,102.97,--,94.24,0.59,94.86,0.32,--,--,94.86,0.32,95.48,1.25,92.22,-3.49,92.60,-2.33,--,--
1999Q4,"2,520,868",4.56,"36,510",--,"2,557,378",4.83,"264,646",9.03,"13,056",--,"2,279,676",4.16,-,-,"138,665",--,"2,141,011",5.90,"2,279,676",4.16,"-13,452",--,"2,266,224",4.06,"1,756,584",1.76,"509,640",12.87,"774,286",11.52,30.28,--,"2,437,780",6.60,"38,073",--,"2,475,853",6.87,"281,000",9.59,"-17,613",--,"2,212,466",6.21,"214,184",--,"133,650",--,"2,293,000",4.53,"2,426,650",3.07,"-14,055",--,"2,412,595",2.97,"1,833,532",0.99,"579,063",9.77,"860,063",9.71,34.74,--,103.41,-1.92,--,--,103.29,-1.92,94.18,-0.52,--,--,103.04,-1.93,-,-,103.75,--,93.37,1.31,93.94,1.05,--,--,93.93,1.07,95.80,0.76,88.01,2.82,90.03,1.66,--,--
2000Q1,"2,453,442",3.75,"35,878",--,"2,489,320",4.00,"266,287",7.29,"-3,800",--,"2,226,833",3.90,-,-,"159,631",--,"2,067,202",4.55,"2,226,833",3.90,"-16,347",--,"2,210,486",3.85,"1,864,931",5.05,"345,555",-2.18,"611,842",1.73,24.58,--,"2,292,195",5.48,"37,567",--,"2,329,762",5.72,"287,791",9.63,"-39,221",--,"2,081,192",6.30,"227,767",--,"154,559",--,"2,154,400",4.62,"2,308,959",4.03,"-17,151",--,"2,291,808",3.99,"1,879,202",3.99,"412,606",3.99,"700,397",6.24,30.06,--,107.03,-1.64,--,--,106.85,-1.63,92.53,-2.14,--,--,107.00,-2.27,-,-,103.28,--,95.95,-0.06,96.44,-0.13,--,--,96.45,-0.14,99.24,1.02,83.75,-5.93,87.36,-4.24,--,--
2000Q2,"2,474,404",4.24,"27,976",--,"2,502,380",4.94,"269,697",8.05,"8,859",--,"2,223,824",3.81,-,-,"195,342",--,"2,028,482",4.44,"2,223,824",3.81,"-20,365",--,"2,203,459",3.73,"1,786,091",3.14,"417,368",6.34,"687,065",7.00,27.46,--,"2,404,864",5.47,"29,140",--,"2,434,004",6.20,"294,041",9.82,"-20,979",--,"2,160,942",5.40,"225,334",--,"191,517",--,"2,194,759",4.39,"2,386,276",3.75,"-21,251",--,"2,365,025",3.68,"1,871,952",2.04,"493,073",10.41,"787,114",10.19,32.34,--,102.89,-1.16,--,--,102.81,-1.19,91.72,-1.61,--,--,102.91,-1.51,-,-,102.00,--,92.42,0.04,93.19,0.05,--,--,93.17,0.04,95.41,1.07,84.65,-3.69,87.29,-2.89,--,--
2000Q3,"2,558,731",7.07,"31,497",--,"2,590,228",7.75,"279,519",9.58,"-5,337",--,"2,316,046",7.40,-,-,"165,457",--,"2,150,589",8.04,"2,316,046",7.40,"-20,750",--,"2,295,296",7.88,"1,840,433",6.14,"454,863",15.51,"734,382",13.18,28.35,--,"2,464,599",6.84,"32,726",--,"2,497,325",7.56,"301,498",10.14,"-5,191",--,"2,201,018",6.88,"215,997",--,"162,167",--,"2,254,848",6.76,"2,417,015",6.33,"-21,601",--,"2,395,414",6.80,"1,913,858",5.39,"481,556",12.77,"783,054",11.74,31.36,--,103.82,0.22,--,--,103.72,0.17,92.71,-0.50,--,--,105.23,0.49,-,-,102.03,--,95.38,1.21,95.82,1.01,--,--,95.82,1.01,96.16,0.71,94.46,2.43,93.78,1.27,--,--
