期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1998M04,"9,277",1.73,"2,014",-4.97,"1,748",-0.40,853,5.53,"2,346",3.10,"1,309",6.21,"1,007",8.46,"5,633",2.36,"1,201",-2.35,"1,214",0.70,554,8.70,"1,297",1.29,762,4.82,604,9.93,"3,644",0.78,813,-8.59,534,-2.80,298,0.11,"1,049",5.44,547,8.21,403,6.32,217,-10.32,29,-17.85,44,-22.59,17,-28.13,75,7.57,32,-11.31,20,-1.68,146,-10.15,22,-20.57,34,-24.82,12,-36.53,46,14.95,20,-4.14,12,19.87,71,-10.67,6,-6.58,10,-13.90,6,-1.64,29,-2.26,12,-21.15,7,-24.23,"6,911",2.31,"2,696",2.36,"1,003",0.61,796,2.72,"1,323",2.28,503,0.58,591,6.21,"2,389",0.70,793,1.09,305,-0.80,329,-1.97,462,2.78,194,-4.10,306,4.41,"4,522",3.19,"1,903",2.89,698,1.24,467,6.31,861,2.02,308,3.77,285,8.22
1998M05,"9,276",1.51,"2,007",-6.10,"1,759",1.00,860,7.22,"2,360",3.08,"1,299",4.57,992,7.10,"5,584",1.43,"1,172",-4.78,"1,205",0.71,557,8.22,"1,306",1.78,755,4.40,589,5.72,"3,692",1.64,835,-7.88,553,1.65,303,5.42,"1,054",4.73,544,4.81,403,9.19,225,-4.54,30,-23.46,51,-5.79,21,-5.66,74,5.13,30,0.05,20,-3.95,157,-1.68,25,-17.79,42,-5.43,14,-5.16,47,14.89,18,5.82,11,-9.81,68,-10.55,5,-44.16,9,-7.44,7,-6.71,27,-8.52,12,-7.57,9,4.19,"6,925",2.49,"2,706",3.43,"1,068",4.03,762,0.46,"1,317",1.58,495,2.11,576,0.44,"2,435",2.36,821,7.22,328,0.98,334,-0.54,459,2.83,193,-3.51,301,-2.00,"4,490",2.55,"1,885",1.87,740,5.45,429,1.25,858,0.92,303,6.05,275,3.25
1998M06,"9,247",1.27,"1,984",-6.23,"1,759",1.68,856,7.67,"2,358",2.73,"1,292",2.63,999,6.64,"5,589",1.35,"1,157",-5.45,"1,229",2.74,560,7.79,"1,308",1.52,742,1.46,593,6.76,"3,658",1.16,827,-7.30,530,-0.68,295,7.44,"1,050",4.28,550,4.26,406,6.46,257,2.60,32,-8.33,51,-0.24,22,-14.34,75,-5.79,39,16.28,37,50.44,170,0.21,26,-10.19,41,-9.20,17,-10.10,46,1.88,21,27.53,19,25.38,87,7.62,7,-0.32,10,62.69,5,-25.70,29,-16.04,18,5.33,18,90.90,"6,940",2.60,"2,738",3.38,"1,092",3.61,783,2.43,"1,278",0.84,491,4.38,558,-0.33,"2,426",2.54,827,5.24,346,5.17,341,5.99,434,0.89,195,-0.70,283,-6.51,"4,514",2.63,"1,911",2.60,746,2.90,443,-0.14,844,0.82,296,8.02,275,6.97
1998M07,"9,271",1.16,"1,984",-5.90,"1,764",2.27,860,6.80,"2,368",1.73,"1,297",3.28,999,5.91,"5,622",0.97,"1,149",-5.94,"1,249",3.97,560,7.85,"1,339",1.66,729,-0.87,596,3.98,"3,649",1.46,835,-5.85,515,-1.64,301,4.91,"1,029",1.81,568,9.16,403,8.91,280,4.01,30,-15.11,50,-12.84,26,-0.33,84,10.00,44,6.83,46,39.80,167,-0.97,23,-16.85,41,-16.24,17,4.78,46,9.95,18,0.46,22,37.88,113,12.35,7,-8.36,9,5.99,9,-8.68,38,10.06,26,11.76,24,41.53,"6,915",2.67,"2,782",3.45,"1,059",0.74,792,3.76,"1,255",0.21,483,7.58,545,2.63,"2,408",3.54,845,6.52,342,4.37,338,0.92,409,-0.45,187,4.65,287,2.41,"4,507",2.21,"1,937",2.17,717,-0.90,454,5.97,846,0.52,295,9.53,258,2.88
1998M08,"9,287",1.26,"1,971",-5.85,"1,783",2.69,857,6.53,"2,365",1.81,"1,306",3.63,"1,004",5.37,"5,614",0.53,"1,149",-6.15,"1,241",2.36,559,8.10,"1,322",0.24,748,1.78,594,3.14,"3,673",2.40,822,-5.43,542,3.45,298,3.69,"1,043",3.88,558,6.21,410,8.79,292,1.85,36,-2.25,55,-14.93,27,22.06,88,11.76,50,5.77,37,-2.75,174,-2.73,27,-11.46,44,-20.06,18,32.91,47,15.12,24,8.25,14,-17.71,118,9.41,9,40.92,11,14.29,9,4.05,40,8.07,26,3.60,23,8.93,"6,909",2.60,"2,759",2.57,963,-7.11,808,5.64,"1,275",1.15,507,12.06,597,12.73,"2,420",4.81,849,7.94,272,-11.61,346,2.90,426,3.23,213,15.35,315,11.68,"4,489",1.45,"1,910",0.35,691,-5.21,463,7.79,849,0.15,294,9.79,282,13.93
1998M09,"9,260",1.01,"1,953",-6.18,"1,790",2.90,860,5.32,"2,353",2.49,"1,302",1.93,"1,002",4.75,"5,592",-0.13,"1,145",-6.68,"1,235",2.08,560,6.98,"1,310",1.00,748,-1.38,593,1.77,"3,669",2.80,808,-5.46,555,4.78,300,2.35,"1,043",4.42,554,6.76,409,9.39,285,6.22,36,0.50,64,-10.47,31,54.38,79,5.30,49,30.50,26,-8.40,186,5.88,30,-6.22,52,-15.03,21,50.64,47,26.26,25,32.64,12,-11.09,98,6.87,6,50.22,13,14.90,10,62.57,32,-15.23,23,28.25,14,-5.85,"6,959",2.56,"2,749",1.46,930,-10.08,811,6.99,"1,315",1.77,528,16.65,626,16.21,"2,436",5.57,837,6.37,260,-15.50,345,5.21,449,2.45,218,29.67,327,17.31,"4,522",1.01,"1,912",-0.55,671,-7.79,465,8.34,865,1.42,310,8.97,299,15.02
1998M10,"9,300",0.78,"1,933",-7.76,"1,811",1.18,865,5.06,"2,364",3.21,"1,317",2.71,"1,011",6.76,"5,583",-0.94,"1,108",-9.73,"1,250",1.25,558,4.86,"1,334",2.56,745,-1.90,588,1.05,"3,718",3.49,824,-4.98,561,1.01,307,5.44,"1,030",4.06,572,9.41,423,15.83,286,14.55,34,-3.22,67,12.61,31,33.32,85,17.11,40,15.18,28,18.57,188,16.85,29,-1.52,51,6.42,22,17.80,51,42.21,20,25.79,15,15.73,98,10.34,5,-12.25,15,39.49,10,88.18,35,-6.93,20,5.83,13,21.95,"6,928",2.26,"2,694",-1.00,937,-6.21,789,5.95,"1,351",2.18,531,20.40,625,14.48,"2,448",6.42,834,5.11,262,-12.92,339,7.43,444,-0.72,227,38.98,341,22.30,"4,480",0.12,"1,860",-3.51,675,-3.31,450,4.86,907,3.66,304,9.46,284,6.30
1998M11,"9,338",0.68,"1,911",-9.75,"1,821",0.72,859,4.00,"2,384",3.68,"1,332",4.45,"1,032",8.67,"5,599",-0.83,"1,098",-10.91,"1,250",-0.74,556,2.29,"1,338",2.71,752,1.47,605,6.71,"3,739",3.04,812,-8.14,571,4.07,303,7.29,"1,046",4.95,580,8.57,427,11.58,282,14.11,36,-10.67,61,5.99,30,34.15,87,22.58,40,41.73,28,0.55,192,16.49,31,-10.90,52,11.80,23,49.88,48,19.89,22,67.19,15,5.73,90,9.36,5,-9.10,9,-17.95,7,1.01,39,26.15,18,18.85,13,-5.00,"6,904",2.14,"2,647",-1.06,961,-2.69,779,3.64,"1,357",3.36,531,14.00,628,11.16,"2,435",5.88,803,2.45,281,1.25,333,7.04,460,4.82,223,16.54,335,12.72,"4,469",0.22,"1,845",-2.51,680,-4.23,446,1.23,898,2.63,308,12.24,293,9.42
1998M12,"9,342",0.11,"1,879",-11.39,"1,804",0.41,864,3.83,"2,399",3.12,"1,352",4.78,"1,044",8.06,"5,602",-0.55,"1,077",-12.14,"1,246",0.80,570,6.05,"1,324",1.02,764,3.64,621,5.96,"3,739",1.11,802,-10.38,558,-0.45,294,-0.23,"1,074",5.84,587,6.30,423,11.29,269,14.96,41,3.81,62,20.06,21,-2.42,79,23.58,36,5.13,30,29.65,186,18.89,35,4.68,51,27.78,14,3.81,47,22.43,20,0.35,19,66.16,83,7.05,6,-0.65,10,-8.17,7,-12.27,32,25.32,16,11.45,11,-5.82,"6,924",2.68,"2,618",-1.30,"1,002",8.03,796,3.81,"1,352",4.69,514,0.60,642,8.08,"2,445",4.81,790,0.76,303,14.37,334,4.72,474,5.22,211,2.55,332,7.86,"4,479",1.56,"1,828",-2.16,698,5.49,462,3.16,878,4.40,303,-0.72,309,8.32
1999M01,"9,352",0.21,"1,895",-9.66,"1,791",0.42,865,1.93,"2,409",3.11,"1,351",4.33,"1,042",7.11,"5,632",-0.45,"1,089",-10.74,"1,247",-1.42,574,4.59,"1,337",2.59,760,4.01,625,6.05,"3,720",1.21,806,-8.14,544,4.90,291,-2.94,"1,071",3.76,591,4.76,417,8.73,265,18.37,37,11.28,67,30.18,21,-4.70,73,16.07,39,6.78,28,57.55,183,24.94,29,17.25,59,46.98,15,3.57,45,21.68,19,-5.40,15,63.11,82,5.97,7,-7.93,8,-29.73,7,-19.03,28,7.88,19,22.43,14,51.82,"6,936",2.32,"2,650",-0.07,"1,006",8.13,779,-1.75,"1,326",0.51,522,3.69,651,12.49,"2,432",4.34,802,3.46,298,8.39,320,-4.96,455,4.16,222,7.65,335,11.36,"4,504",1.26,"1,849",-1.53,708,8.02,459,0.62,871,-1.29,300,0.94,316,13.71
1999M02,"9,337",1.00,"1,878",-8.41,"1,780",1.99,862,4.00,"2,416",3.35,"1,353",4.70,"1,048",5.87,"5,605",-0.26,"1,091",-9.84,"1,237",0.29,557,3.39,"1,330",2.05,769,4.02,622,4.42,"3,732",2.95,787,-6.35,543,6.08,305,5.13,"1,086",4.99,585,5.61,426,8.05,262,7.59,38,5.16,59,15.72,23,-16.73,75,7.71,42,15.71,25,9.53,179,10.34,29,1.16,51,20.43,17,-6.40,47,15.02,23,8.16,11,10.10,83,2.10,9,20.98,8,-7.32,6,-36.05,28,-2.57,19,26.90,13,9.05,"6,974",1.52,"2,654",-1.41,"1,014",6.17,779,0.13,"1,353",-0.38,531,4.08,643,11.65,"2,472",4.65,804,4.21,303,6.66,334,2.27,474,2.25,219,0.00,338,13.65,"4,502",-0.12,"1,850",-3.67,712,5.96,445,-1.41,879,-1.75,311,7.16,304,9.51
1999M03,"9,275",-0.22,"1,842",-9.35,"1,778",0.89,847,0.33,"2,399",2.39,"1,359",4.28,"1,050",3.87,"5,564",-1.20,"1,068",-12.44,"1,234",0.08,547,-0.23,"1,313",2.86,776,3.02,625,4.13,"3,712",1.29,774,-4.73,544,2.78,300,1.37,"1,086",1.83,583,6.01,425,3.48,271,21.77,42,54.40,57,23.59,27,16.24,82,16.93,40,13.32,22,11.67,194,25.64,35,61.42,47,22.42,21,28.91,55,26.39,23,5.44,13,2.48,77,12.99,7,25.91,11,28.98,6,-11.52,27,1.22,17,25.96,9,28.43,"7,051",2.73,"2,703",-0.21,"1,041",9.00,793,-2.34,"1,347",2.79,523,4.36,644,11.72,"2,507",5.82,828,6.47,319,11.27,341,0.88,472,1.72,210,0.85,339,14.41,"4,543",1.10,"1,875",-2.90,722,8.03,452,-4.63,875,3.38,313,6.86,305,8.89
1999M04,"9,303",0.28,"1,832",-9.05,"1,784",2.07,858,0.63,"2,403",2.42,"1,368",4.48,"1,058",5.07,"5,597",-0.64,"1,065",-11.35,"1,231",1.42,566,2.03,"1,327",2.33,781,2.45,627,3.79,"3,706",1.70,767,-5.65,553,3.56,292,-1.97,"1,076",2.54,587,7.31,431,6.98,263,20.85,39,36.01,56,27.16,25,44.18,87,15.36,37,14.78,19,-4.88,183,24.84,32,41.49,43,25.36,21,78.22,55,20.48,22,9.36,10,-15.42,80,12.61,7,16.75,13,33.27,4,-25.07,31,7.33,15,23.82,8,12.58,"7,056",2.11,"2,664",-1.18,"1,048",4.54,803,0.94,"1,372",3.70,547,8.80,622,5.30,"2,498",4.60,812,2.45,336,10.09,331,0.55,476,3.17,218,12.22,325,6.35,"4,558",0.79,"1,852",-2.69,712,2.12,473,1.22,896,3.98,329,6.65,297,4.17
1999M05,"9,348",0.78,"1,835",-8.57,"1,795",2.08,873,1.57,"2,413",2.28,"1,382",6.41,"1,049",5.75,"5,563",-0.38,"1,031",-12.00,"1,228",1.86,562,1.05,"1,326",1.55,788,4.32,628,6.47,"3,785",2.53,804,-3.76,567,2.54,311,2.52,"1,087",3.18,594,9.31,422,4.68,273,21.36,38,27.59,61,20.43,24,15.66,88,19.58,37,23.93,24,23.18,187,18.82,30,20.54,46,8.65,19,36.45,57,20.30,23,26.84,12,11.41,86,27.25,8,65.48,16,75.91,5,-28.46,32,18.34,14,19.54,12,37.32,"7,025",1.45,"2,611",-3.52,"1,068",-0.03,805,5.66,"1,379",4.73,525,6.09,636,10.44,"2,539",4.27,813,-0.95,353,7.85,343,2.93,482,4.95,210,9.28,337,11.87,"4,486",-0.08,"1,798",-4.64,714,-3.52,462,7.79,897,4.62,315,4.07,299,8.87
1999M06,"9,385",1.48,"1,826",-7.97,"1,789",1.71,885,3.41,"2,439",3.46,"1,390",7.59,"1,055",5.64,"5,602",0.22,"1,032",-10.77,"1,223",-0.53,572,2.07,"1,350",3.26,791,6.60,633,6.77,"3,783",3.41,794,-4.05,566,6.93,313,5.94,"1,089",3.70,599,8.93,422,3.98,282,9.88,33,2.39,59,16.13,25,13.54,85,12.69,45,13.28,36,-3.78,187,10.04,25,-0.45,49,20.46,19,13.10,50,8.19,26,20.54,18,-8.11,95,9.56,8,13.41,10,-0.86,6,15.00,34,19.98,19,4.73,18,0.81,"7,003",0.91,"2,606",-4.83,"1,102",0.94,804,2.67,"1,341",4.96,515,4.94,635,13.71,"2,512",3.56,802,-3.01,374,7.98,342,0.52,455,4.96,207,6.22,332,17.03,"4,491",-0.52,"1,804",-5.62,728,-2.32,462,4.33,886,4.96,308,4.10,303,10.29
1999M07,"9,413",1.53,"1,817",-8.42,"1,799",1.98,880,2.27,"2,453",3.57,"1,402",8.12,"1,063",6.43,"5,640",0.32,"1,032",-10.20,"1,239",-0.84,586,4.69,"1,368",2.15,782,7.32,633,6.26,"3,773",3.39,785,-5.96,560,8.83,294,-2.23,"1,085",5.43,619,9.15,430,6.68,302,7.74,34,14.49,58,17.09,28,7.58,88,5.08,49,10.88,44,-4.85,191,14.26,27,15.81,48,17.18,19,13.36,53,13.35,24,31.03,21,-4.42,111,-1.86,7,9.87,11,16.66,9,-3.24,36,-5.07,25,-3.16,23,-5.23,"6,982",0.96,"2,615",-5.98,"1,104",4.28,823,3.92,"1,316",4.90,507,5.01,616,12.95,"2,485",3.18,802,-5.12,364,6.38,340,0.65,434,6.04,220,17.17,326,13.56,"4,497",-0.23,"1,814",-6.36,740,3.28,483,6.35,883,4.35,288,-2.70,290,12.27
1999M08,"9,429",1.53,"1,801",-8.65,"1,788",0.29,888,3.64,"2,469",4.41,"1,408",7.83,"1,074",6.98,"5,663",0.87,"1,041",-9.37,"1,235",-0.53,586,4.76,"1,374",3.94,786,5.02,641,7.91,"3,767",2.55,759,-7.65,554,2.19,303,1.55,"1,095",5.00,623,11.58,433,5.64,313,7.40,38,4.88,63,14.35,30,12.80,89,1.32,55,10.19,39,6.18,198,14.18,29,9.85,49,10.43,23,27.50,50,5.60,26,7.60,21,58.22,115,-2.55,8,-9.75,14,29.95,7,-18.39,39,-3.67,29,12.54,17,-24.49,"6,979",1.01,"2,633",-4.57,961,-0.17,830,2.64,"1,342",5.26,547,7.83,666,11.63,"2,467",1.96,796,-6.15,283,4.13,343,-0.84,451,5.92,244,14.57,350,11.15,"4,512",0.50,"1,837",-3.86,678,-1.86,487,5.24,891,4.92,303,2.97,316,12.17
1999M09,"9,376",1.25,"1,767",-9.55,"1,782",-0.44,892,3.80,"2,458",4.47,"1,405",7.94,"1,072",6.91,"5,622",0.54,"1,030",-10.04,"1,236",0.06,581,3.74,"1,346",2.78,786,5.17,642,8.17,"3,754",2.33,736,-8.86,546,-1.56,311,3.90,"1,112",6.59,619,11.67,430,5.08,298,4.70,34,-5.74,66,3.18,28,-10.53,88,12.20,51,5.78,30,16.77,186,-0.22,28,-5.65,49,-4.36,21,-1.92,50,8.09,23,-9.46,15,20.92,112,14.05,6,-6.13,17,34.20,7,-27.99,38,18.20,29,22.33,15,13.06,"7,075",1.67,"2,703",-1.67,943,1.32,810,-0.14,"1,378",4.78,564,6.91,678,8.22,"2,533",3.98,828,-1.07,267,2.96,337,-2.28,490,9.14,252,15.58,359,9.50,"4,541",0.42,"1,875",-1.93,675,0.69,472,1.45,887,2.52,313,0.82,319,6.82
1999M10,"9,424",1.33,"1,759",-8.99,"1,803",-0.41,882,2.02,"2,472",4.60,"1,427",8.36,"1,080",6.81,"5,639",1.01,"1,018",-8.17,"1,246",-0.29,571,2.25,"1,370",2.73,803,7.85,631,7.35,"3,785",1.81,741,-10.10,557,-0.68,311,1.60,"1,102",7.02,624,9.02,449,6.06,297,3.77,35,2.28,67,0.48,26,-17.74,90,5.85,50,25.45,28,0.35,189,0.18,28,-4.65,51,-0.08,18,-18.13,52,2.56,23,11.03,17,14.26,108,10.73,7,43.36,16,2.35,8,-16.89,38,10.66,27,40.55,11,-15.41,"7,057",1.87,"2,694",0.02,933,-0.40,819,3.79,"1,366",1.12,548,3.21,696,11.29,"2,528",3.28,832,-0.23,263,0.13,353,3.90,466,4.90,236,3.86,379,11.14,"4,529",1.10,"1,863",0.13,671,-0.61,467,3.70,900,-0.73,312,2.72,316,11.47
1999M11,"9,478",1.50,"1,762",-7.76,"1,818",-0.18,878,2.24,"2,492",4.55,"1,439",8.07,"1,088",5.43,"5,676",1.36,"1,019",-7.18,"1,238",-0.95,575,3.37,"1,380",3.10,823,9.44,641,5.94,"3,802",1.70,743,-8.55,580,1.51,303,0.16,"1,113",6.41,616,6.31,448,4.71,287,1.91,38,6.33,58,-5.23,30,-1.85,85,-1.93,47,16.80,30,6.40,186,-2.76,31,-1.09,45,-13.21,20,-12.18,48,-1.96,25,11.86,18,19.31,101,11.83,7,55.56,13,39.65,10,30.40,38,-1.89,22,23.04,12,-8.96,"7,042",2.00,"2,678",1.17,942,-2.04,823,5.68,"1,342",-1.10,548,3.18,709,12.88,"2,509",3.06,819,2.07,288,2.45,348,4.46,458,-0.34,217,-2.51,379,12.94,"4,533",1.43,"1,859",0.77,654,-3.89,475,6.60,884,-1.50,331,7.29,330,12.81
1999M12,"9,498",1.68,"1,766",-6.02,"1,818",0.78,874,1.14,"2,496",4.06,"1,447",7.09,"1,097",5.05,"5,685",1.48,"1,022",-5.13,"1,245",-0.07,578,1.39,"1,367",3.22,827,8.19,647,4.18,"3,813",1.98,744,-7.21,573,2.69,296,0.67,"1,129",5.11,621,5.65,450,6.32,279,3.78,37,-10.35,57,-7.06,28,32.45,85,6.78,44,20.47,29,-2.79,193,4.05,32,-8.24,48,-7.36,19,41.62,53,12.74,24,21.31,17,-9.40,86,3.18,5,-21.82,10,-5.52,8,15.27,31,-2.10,20,19.47,12,8.54,"7,058",1.94,"2,672",2.08,974,-2.79,829,4.09,"1,338",-1.07,543,5.64,702,9.40,"2,506",2.50,813,2.96,303,0.03,346,3.59,466,-1.67,210,-0.50,367,10.45,"4,552",1.63,"1,859",1.71,670,-4.02,483,4.46,872,-0.75,333,9.92,335,8.28
2000M01,"9,494",1.52,"1,774",-6.36,"1,807",0.87,865,0.05,"2,503",3.93,"1,448",7.21,"1,096",5.23,"5,702",1.25,"1,024",-5.99,"1,260",1.01,574,0.00,"1,378",3.01,818,7.64,650,3.97,"3,792",1.92,751,-6.86,547,0.55,291,0.14,"1,126",5.07,630,6.64,447,7.11,267,0.64,35,-4.46,60,-10.84,28,31.70,80,8.89,41,5.56,24,-17.06,191,4.27,28,-3.61,51,-13.28,20,35.70,52,15.06,24,23.48,15,0.53,76,-7.44,7,-7.91,9,7.30,8,22.84,27,-1.28,17,-12.23,9,-36.52,"7,091",2.24,"2,654",0.15,"1,007",0.05,846,8.47,"1,319",-0.53,551,5.54,714,9.63,"2,501",2.83,805,0.46,297,-0.18,355,10.94,447,-1.76,225,1.32,371,10.67,"4,590",1.91,"1,849",0.01,709,0.15,490,6.75,872,0.11,326,8.65,343,8.52
2000M02,"9,406",0.73,"1,744",-7.11,"1,791",0.61,859,-0.29,"2,484",2.81,"1,433",5.89,"1,094",4.39,"5,665",1.07,"1,016",-6.81,"1,249",0.94,563,1.15,"1,384",4.05,803,4.51,649,4.42,"3,741",0.23,728,-7.54,543,-0.13,296,-2.90,"1,100",1.29,630,7.70,445,4.34,282,7.69,39,2.84,67,13.00,26,11.46,85,13.60,39,-7.30,26,6.42,196,9.75,32,8.04,54,6.60,18,6.15,54,15.75,21,-8.51,17,46.92,86,3.26,8,-14.39,12,53.67,8,26.00,31,10.03,17,-5.77,10,-27.73,"7,187",3.06,"2,688",1.30,"1,036",2.13,837,7.47,"1,351",-0.11,566,6.73,708,10.14,"2,544",2.92,814,1.30,312,2.93,356,6.55,450,-4.94,242,10.49,370,9.28,"4,643",3.14,"1,874",1.29,724,1.79,482,8.16,901,2.49,324,4.08,338,11.10
2000M03,"9,430",1.66,"1,738",-5.64,"1,810",1.80,871,2.83,"2,473",3.09,"1,436",5.67,"1,101",4.86,"5,655",1.65,"1,008",-5.66,"1,250",1.32,569,4.05,"1,376",4.74,807,3.97,645,3.30,"3,774",1.69,730,-5.62,560,2.91,302,0.62,"1,098",1.09,629,7.92,456,7.15,274,1.12,36,-15.24,65,13.44,25,-7.48,88,8.15,37,-8.04,23,1.50,198,1.78,29,-16.36,56,19.01,21,0.77,57,2.72,23,-2.48,13,-5.70,77,-0.53,6,-9.42,10,-10.88,4,-33.79,32,19.44,15,-15.53,10,11.97,"7,192",2.01,"2,692",-0.40,"1,047",0.59,828,4.47,"1,371",1.77,558,6.73,695,7.99,"2,565",2.31,822,-0.68,328,2.86,348,2.18,463,-1.93,233,10.98,372,9.75,"4,627",1.84,"1,870",-0.27,719,-0.41,480,6.19,908,3.76,325,3.88,324,6.05
2000M04,"9,453",1.61,"1,747",-4.64,"1,808",1.35,883,2.91,"2,459",2.33,"1,444",5.55,"1,112",5.10,"5,668",1.28,"1,016",-4.56,"1,254",1.87,587,3.71,"1,352",1.89,811,3.88,648,3.34,"3,784",2.11,731,-4.75,554,0.19,296,1.37,"1,107",2.87,633,7.78,464,7.66,265,1.03,32,-16.91,63,12.37,22,-11.23,90,3.29,34,-10.05,25,32.41,186,1.75,25,-19.95,54,26.50,17,-18.48,58,3.91,17,-23.76,16,49.62,79,-0.63,7,-3.93,9,-32.81,5,23.89,32,2.20,17,10.12,9,10.99,"7,200",2.04,"2,688",0.89,"1,089",3.85,814,1.35,"1,383",0.81,550,0.60,677,8.77,"2,576",3.09,818,0.77,348,3.78,332,0.37,483,1.36,233,6.85,361,10.93,"4,625",1.46,"1,869",0.94,740,3.88,482,2.04,900,0.51,317,-3.54,316,6.41
2000M05,"9,470",1.30,"1,740",-5.18,"1,811",0.88,874,0.10,"2,470",2.34,"1,460",5.62,"1,115",6.28,"5,657",1.69,"1,002",-2.84,"1,242",1.14,578,2.72,"1,364",2.86,820,4.11,651,3.73,"3,813",0.74,738,-8.19,569,0.32,296,-4.66,"1,106",1.71,640,7.63,464,10.06,271,-0.69,36,-6.05,61,-0.98,23,-4.68,86,-2.42,38,3.50,27,12.39,190,2.03,26,-13.73,54,17.92,17,-12.83,58,2.70,19,-15.88,16,36.38,81,-6.56,10,24.03,7,-55.94,6,28.31,28,-11.55,19,34.61,11,-10.99,"7,198",2.46,"2,678",2.54,"1,113",4.26,838,4.00,"1,359",-1.49,527,0.31,683,7.43,"2,593",2.14,819,0.77,373,5.60,350,2.00,463,-3.99,221,4.97,367,8.96,"4,604",2.63,"1,858",3.35,740,3.60,488,5.48,896,-0.14,306,-2.80,316,5.70
2000M06,"9,485",1.07,"1,744",-4.50,"1,807",1.01,863,-2.49,"2,489",2.04,"1,466",5.46,"1,116",5.77,"5,663",1.10,986,-4.50,"1,252",2.39,567,-0.88,"1,372",1.57,825,4.26,662,4.55,"3,822",1.03,758,-4.49,555,-1.99,296,-5.43,"1,117",2.63,641,7.04,454,7.61,283,0.07,33,-0.05,61,2.33,25,0.74,85,0.55,40,-9.82,38,7.16,193,3.35,25,0.00,49,0.54,19,-0.08,56,11.04,23,-9.21,20,16.22,89,-6.38,7,-0.21,11,10.83,6,3.36,29,-14.77,17,-10.65,18,-1.60,"7,189",2.65,"2,671",2.51,"1,136",3.03,844,4.95,"1,320",-1.57,522,1.28,696,9.71,"2,594",3.24,831,3.66,373,-0.15,357,4.40,444,-2.41,216,4.23,372,11.99,"4,595",2.33,"1,840",2.00,762,4.66,487,5.36,876,-1.14,306,-0.70,325,7.21
2000M07,"9,511",1.04,"1,730",-4.74,"1,812",0.73,865,-1.70,"2,505",2.12,"1,475",5.21,"1,124",5.74,"5,673",0.59,975,-5.54,"1,260",1.74,567,-3.17,"1,382",1.02,825,5.38,665,5.00,"3,838",1.72,756,-3.70,552,-1.48,298,1.23,"1,123",3.51,650,4.99,459,6.84,300,-0.48,33,-2.84,65,11.64,24,-12.97,88,-0.16,44,-10.00,45,3.12,196,2.79,27,0.87,50,4.58,18,-7.69,54,3.04,26,7.16,22,5.21,104,-6.10,6,-16.53,15,42.69,7,-24.57,34,-4.85,19,-26.18,23,1.25,"7,164",2.60,"2,688",2.78,"1,123",1.70,836,1.60,"1,324",0.61,514,1.30,678,10.12,"2,589",4.19,844,5.20,363,-0.20,351,3.29,448,3.29,216,-1.57,367,12.58,"4,575",1.73,"1,845",1.71,760,2.63,485,0.40,876,-0.70,298,3.50,311,7.36
