期間,利率有關契約_原始值,利率有關契約_年增率(%),利率有關契約-店頭市場_原始值,利率有關契約-店頭市場_年增率(%),利率有關契約-店頭市場-遠期利率協議_原始值,利率有關契約-店頭市場-遠期利率協議_年增率(%),利率有關契約-店頭市場-換利_原始值,利率有關契約-店頭市場-換利_年增率(%),利率有關契約-店頭市場-買入選擇權_原始值,利率有關契約-店頭市場-買入選擇權_年增率(%),利率有關契約-店頭市場-賣出選擇權_原始值,利率有關契約-店頭市場-賣出選擇權_年增率(%),利率有關契約-交易所_原始值,利率有關契約-交易所_年增率(%),利率有關契約-交易所-期貨-長部位_原始值,利率有關契約-交易所-期貨-長部位_年增率(%),利率有關契約-交易所-期貨-短部位_原始值,利率有關契約-交易所-期貨-短部位_年增率(%),利率有關契約-交易所-買入選擇權_原始值,利率有關契約-交易所-買入選擇權_年增率(%),利率有關契約-交易所-賣出選擇權_原始值,利率有關契約-交易所-賣出選擇權_年增率(%),匯率有關契約_原始值,匯率有關契約_年增率(%),匯率有關契約-店頭市場_原始值,匯率有關契約-店頭市場_年增率(%),匯率有關契約-店頭市場-遠期契約_原始值,匯率有關契約-店頭市場-遠期契約_年增率(%),匯率有關契約-店頭市場-換匯_原始值,匯率有關契約-店頭市場-換匯_年增率(%),匯率有關契約-店頭市場-換匯換利_原始值,匯率有關契約-店頭市場-換匯換利_年增率(%),匯率有關契約-店頭市場-買入選擇權_原始值,匯率有關契約-店頭市場-買入選擇權_年增率(%),匯率有關契約-店頭市場-賣出選擇權_原始值,匯率有關契約-店頭市場-賣出選擇權_年增率(%),匯率有關契約-交易所_原始值,匯率有關契約-交易所_年增率(%),匯率有關契約-交易所-期貨-長部位_原始值,匯率有關契約-交易所-期貨-長部位_年增率(%),匯率有關契約-交易所-期貨-期貨-短部位_原始值,匯率有關契約-交易所-期貨-期貨-短部位_年增率(%),匯率有關契約-交易所-期貨-買入選擇權_原始值,匯率有關契約-交易所-期貨-買入選擇權_年增率(%),匯率有關契約-交易所-期貨-賣出選擇權_原始值,匯率有關契約-交易所-期貨-賣出選擇權_年增率(%),權益證券有關契約_原始值,權益證券有關契約_年增率(%),權益證券有關契約-店頭市場_原始值,權益證券有關契約-店頭市場_年增率(%),權益證券有關契約-交易所_原始值,權益證券有關契約-交易所_年增率(%),商品有關契約_原始值,商品有關契約_年增率(%),商品有關契約-店頭市場_原始值,商品有關契約-店頭市場_年增率(%),商品有關契約-交易所_原始值,商品有關契約-交易所_年增率(%),小計(利率、匯率、權益證券與商品有關契約)_原始值,小計(利率、匯率、權益證券與商品有關契約)_年增率(%),信用有關契約_原始值,信用有關契約_年增率(%),信用有關契約-信用違約交換_原始值,信用有關契約-信用違約交換_年增率(%),信用有關契約-買入信用違約選擇權_原始值,信用有關契約-買入信用違約選擇權_年增率(%),信用有關契約-賣出信用違約選擇權_原始值,信用有關契約-賣出信用違約選擇權_年增率(%),信用有關契約-其他_原始值,信用有關契約-其他_年增率(%),其他有關契約_原始值,其他有關契約_年增率(%),其他有關契約-遠期契約_原始值,其他有關契約-遠期契約_年增率(%),其他有關契約-交換_原始值,其他有關契約-交換_年增率(%),其他有關契約-選擇權_原始值,其他有關契約-選擇權_年增率(%),總計_原始值,總計_年增率(%)
2007M01,"1,452,401",44.10,"813,367",-8.18,"9,555",-87.96,"548,086",-0.25,"113,910",-4.91,"141,816",3.30,"639,034",423.49,"314,330",304.32,"324,704",635.64,0,-100.00,0,-100.00,"6,153,711",52.68,"6,153,711",52.68,"1,657,535",67.60,"3,525,890",78.32,"91,069",-14.76,"461,453",-4.72,"417,764",-11.69,0,--,0,--,0,--,0,--,0,--,"11,608",-0.58,"2,082",-76.07,"9,526",220.20,"33,534",--,"33,534",--,0,--,"7,651,254",51.51,"3,035",72.74,"3,035",72.74,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"7,654,289",51.51
2007M02,"1,473,252",23.14,"566,406",-47.73,"3,295",-97.40,"369,914",-37.51,"86,155",-49.30,"107,042",-45.10,"906,846",704.51,"462,816",401.72,"444,030","2,068.75",0,--,0,--,"4,313,923",15.55,"4,313,923",15.55,"1,398,296",36.10,"2,287,130",18.36,"53,305",-67.91,"297,978",-2.25,"277,214",-8.43,0,--,0,--,0,--,0,--,0,--,"7,597",58.87,"3,709",811.30,"3,888",-11.13,"3,719",-74.23,"3,719",-74.23,0,--,"5,798,491",17.16,"28,067","1,919.21","27,410","1,871.94",0,--,0,--,657,--,0,--,0,--,0,--,0,--,"5,826,558",17.70
2007M03,"2,386,212",65.57,"984,006",-20.63,"24,817",-83.27,"698,552",-15.31,"109,969",-20.00,"150,668",16.70,"1,402,206",596.18,"665,471",399.24,"736,735",984.65,0,-100.00,0,-100.00,"6,423,127",31.28,"6,423,127",31.28,"1,702,666",52.11,"3,565,144",36.91,"84,728",-37.11,"560,576",7.19,"510,013",-0.35,0,--,0,--,0,--,0,--,0,--,"11,278",37.32,"3,466",-2.99,"7,812",68.36,"14,370","9,111.54","14,370","9,111.54",0,--,"8,834,987",39.30,"6,662",-19.72,"6,662",-19.72,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,841,649",39.22
2007M04,"1,954,145",63.29,"981,100",-1.16,"7,321",-86.13,"706,120",0.92,"125,333",-0.03,"142,326",23.96,"973,045",376.77,"496,695",397.63,"476,350",357.64,0,-100.00,0,-100.00,"4,793,839",18.80,"4,793,839",18.80,"1,223,526",9.89,"2,715,185",25.97,"55,718",-57.62,"406,967",24.41,"392,443",27.53,0,--,0,--,0,--,0,--,0,--,"223,610","2,495.29","6,036",20.43,"217,574","5,937.01","10,711","1,971.76","10,711","1,971.76",0,--,"6,982,305",33.22,"15,458",4.86,"15,458",4.86,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"6,997,763",33.14
2007M05,"2,623,982",68.98,"1,713,823",33.82,"19,547",-91.84,"1,081,985",31.77,"266,780",165.71,"345,511",188.75,"910,159",234.43,"454,986",279.61,"455,173",199.44,0,-100.00,0,-100.00,"5,808,833",21.16,"5,808,833",21.16,"1,468,659",29.35,"3,587,925",52.03,"93,096",-40.04,"344,606",-41.04,"314,547",-43.73,0,--,0,--,0,--,0,--,0,--,"239,048","1,305.09","3,386",-68.77,"235,663","3,718.26","11,549",138.42,"11,549",161.17,0,-100.00,"8,683,412",36.34,"3,560",-54.29,"3,560",-54.29,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,686,972",36.23
2007M06,"2,561,059",78.12,"1,614,090",31.62,"8,000",-93.62,"1,318,135",71.92,"140,885",-13.08,"147,070",-14.57,"946,969",347.56,"483,824",321.60,"447,416",362.09,"15,729",--,0,--,"5,494,503",-1.47,"5,494,503",-1.47,"1,223,380",9.76,"3,578,599",40.27,"60,172",-62.59,"321,908",-63.81,"310,444",-63.92,0,--,0,--,0,--,0,--,0,--,"245,137","2,264.13","2,205",-22.22,"242,932","3,124.48","10,930",363.14,"10,930",363.14,0,--,"8,311,629",18.28,"14,248",505.52,"14,248",505.52,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,325,877",18.44
2007M07,"2,218,953",102.31,"1,189,244",26.27,"75,124",-33.94,"853,073",48.16,"110,604",-18.40,"150,443",28.83,"1,029,709",564.28,"552,270",390.42,"418,887",887.94,"58,552",--,0,--,"6,242,920",19.70,"6,242,920",19.70,"1,183,709",-0.84,"4,155,479",40.78,"67,337",-29.00,"440,200",-10.86,"396,195",-17.71,0,--,0,--,0,--,0,--,0,--,"392,496","3,863.41","1,203",61.26,"391,293","4,173.16","11,994",273.64,"11,994",273.64,0,--,"8,866,363",40.17,"36,107","1,400.08","36,107","1,400.08",0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,902,470",40.68
2007M08,"3,209,750",170.94,"1,521,775",77.98,"79,635",63.47,"1,125,824",90.49,"163,520",72.39,"152,796",26.87,"1,687,975",412.06,"780,874",348.83,"880,906",465.91,"15,238",--,"10,957",--,"6,412,308",9.55,"6,412,308",9.55,"1,347,512",7.76,"3,958,671",27.61,"118,758",-5.45,"504,294",-27.42,"483,073",-29.00,0,--,0,--,0,--,0,--,0,--,"490,807","4,008.89",766,-43.47,"490,041","4,527.39","40,401",379.59,"40,401",379.59,0,--,"10,153,266",43.84,"31,220","1,290.67","31,220","1,290.67",0,--,0,--,0,--,0,--,0,--,0,--,0,--,"10,184,486",44.24
2007M09,"1,767,400",49.03,"762,074",-15.37,"59,140",4.49,"415,160",-29.69,"113,577",-16.21,"174,197",47.81,"1,005,326",252.20,"486,535",204.51,"507,384",303.76,"5,127",--,"6,280",--,"5,438,541",-6.66,"5,438,541",-6.66,"1,136,267",-5.77,"3,388,309",12.43,"43,133",-69.44,"441,703",-40.28,"429,129",-40.93,0,--,0,--,0,--,0,--,0,--,"190,914","1,314.70","1,064",-75.99,"189,850","1,994.78","23,953",185.22,"23,953",185.22,0,--,"7,420,808",5.49,"23,564",212.23,"23,564",212.23,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"7,444,372",5.71
2007M10,"2,403,579",161.56,"865,514",21.74,"27,386",49.71,"577,448",18.52,"109,894",1.05,"150,786",55.96,"1,538,065",639.44,"770,537",570.15,"692,018",643.92,"50,686",--,"24,824",--,"6,598,816",19.67,"6,598,816",19.67,"1,424,578",-1.62,"4,142,370",33.83,"89,777",1.79,"488,064",9.09,"454,027",4.29,0,--,0,--,0,--,0,--,0,--,"251,022","2,611.70","2,372",151.80,"248,650","2,890.38","19,421",324.22,"19,421",324.22,0,--,"9,272,838",43.83,"10,181",873.33,"8,780",739.39,0,--,0,--,"1,401",--,0,--,0,--,0,--,0,--,"9,283,019",43.97
2007M11,"3,022,730",164.01,"1,056,266",29.90,"121,468",566.82,"761,040",33.12,"94,186",-10.88,"79,572",-32.30,"1,966,464",492.64,"952,935",393.27,"1,013,529",631.12,0,--,0,--,"6,878,062",8.58,"6,878,062",8.58,"1,594,259",3.00,"4,172,891",13.66,"123,830",6.06,"499,031",-3.32,"488,051",1.18,0,--,0,--,0,--,0,--,0,--,"344,433","2,455.14","2,907",71.91,"341,526","2,796.99","40,804",516.28,"40,804",516.28,0,--,"10,286,029",37.16,"23,253",176.99,"23,253",194.01,0,--,0,--,0,-100.00,0,--,0,--,0,--,0,--,"10,309,282",37.32
2007M12,"1,439,145",64.69,"554,487",-11.54,"51,259",114.36,"361,703",-4.64,"75,667",-36.23,"65,858",-37.26,"884,658",258.17,"456,272",298.81,"428,386",223.09,0,--,0,--,"5,497,460",-12.80,"5,497,460",-12.80,"1,121,231",-32.10,"3,569,097",2.93,"96,269",-18.19,"366,921",-34.18,"343,942",-32.65,0,--,0,--,0,--,0,--,0,--,"242,523","2,265.39",898,22.18,"241,625","2,438.61","6,280",-3.93,"6,280",-3.93,0,--,"7,185,408",-0.14,"9,096",118.76,"9,096",120.51,0,--,0,-100.00,0,--,0,-100.00,0,--,0,-100.00,0,--,"7,194,504",-0.20
2008M01,"3,535,101",143.40,"1,322,166",62.55,"109,398","1,044.93","935,553",70.69,"157,391",38.17,"119,824",-15.51,"2,212,935",246.29,"1,038,564",230.41,"1,123,517",246.01,"28,122",--,"22,732",--,"6,497,490",5.59,"6,497,490",5.59,"1,370,052",-17.34,"4,051,051",14.89,"141,795",55.70,"481,302",4.30,"453,290",8.50,0,--,0,--,0,--,0,--,0,--,"403,167","3,373.18","2,577",23.78,"400,590","4,105.23","59,553",77.59,"59,553",77.59,0,--,"10,495,311",37.17,"7,273",139.64,"7,273",139.64,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"10,502,584",37.21
2008M02,"2,629,195",78.46,"1,211,803",113.95,"145,882","4,327.37","995,366",169.08,"28,548",-66.86,"42,007",-60.76,"1,417,392",56.30,"760,367",64.29,"653,015",47.07,"2,832",--,"1,178",--,"5,132,908",18.98,"5,132,908",18.98,"1,186,220",-15.17,"3,025,264",32.27,"74,540",39.84,"438,316",47.10,"408,568",47.38,0,--,0,--,0,--,0,--,0,--,"164,486","2,065.14",57,-98.46,"164,429","4,129.14","16,190",335.33,"16,190",335.33,0,--,"7,942,779",36.98,"7,047",-74.89,"7,047",-74.29,0,--,0,--,0,-100.00,0,--,0,--,0,--,0,--,"7,949,826",36.44
2008M03,"2,946,655",23.49,"1,654,773",68.17,"15,202",-38.74,"1,438,916",105.99,"118,332",7.60,"82,323",-45.36,"1,291,882",-7.87,"674,907",1.42,"605,915",-17.76,"4,566",--,"6,494",--,"6,552,712",2.02,"6,552,712",2.02,"1,469,330",-13.70,"4,051,892",13.65,"141,461",66.96,"458,031",-18.29,"431,998",-15.30,0,--,0,--,0,--,0,--,0,--,"358,687","3,080.41",400,-88.46,"358,287","4,486.37","41,529",189.00,"41,184",186.60,345,--,"9,899,583",12.05,"4,200",-36.96,"4,200",-36.96,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,903,783",12.01
2008M04,"2,500,651",27.97,"1,117,516",13.90,"37,147",407.40,"904,633",28.11,"84,348",-32.70,"91,388",-35.79,"1,383,135",42.15,"724,567",45.88,"658,568",38.25,0,--,0,--,"6,130,528",27.88,"6,130,528",27.88,"1,345,095",9.94,"3,758,939",38.44,"122,612",120.06,"468,882",15.21,"435,000",10.84,0,--,0,--,0,--,0,--,0,--,"266,199",19.05,"1,089",-81.96,"265,110",21.85,"74,713",597.54,"44,040",311.17,"30,673",--,"8,972,091",28.50,"12,065",-21.95,"11,761",-23.92,0,--,0,--,304,--,304,--,0,--,304,--,0,--,"8,984,460",28.39
2008M05,"2,618,623",-0.20,"1,018,318",-40.58,"34,215",75.04,"879,035",-18.76,"51,616",-80.65,"53,452",-84.53,"1,600,305",75.83,"780,774",71.60,"789,751",73.51,"17,931",--,"11,849",--,"5,925,206",2.00,"5,925,206",2.00,"1,270,786",-13.47,"3,568,762",-0.53,"122,994",32.12,"476,039",38.14,"486,625",54.71,0,--,0,--,0,--,0,--,0,--,"308,608",29.10,110,-96.75,"308,498",30.91,"53,910",366.79,"26,754",131.66,"27,156",--,"8,906,347",2.57,"20,677",480.81,"20,677",480.81,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,927,024",2.76
2008M06,"2,849,656",11.27,"1,208,781",-25.11,"21,855",173.19,"1,093,869",-17.01,"39,285",-72.12,"53,772",-63.44,"1,640,875",73.28,"816,378",68.73,"813,874",81.91,"3,035",-80.70,"7,588",--,"5,782,702",5.25,"5,782,702",5.25,"1,071,963",-12.38,"3,571,517",-0.20,"99,068",64.64,"532,634",65.46,"507,520",63.48,0,--,0,--,0,--,0,--,0,--,"394,169",60.80,847,-61.59,"393,322",61.91,"86,852",694.62,"60,208",450.85,"26,644",--,"9,113,378",9.65,"25,549",79.32,"25,549",79.32,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,138,928",9.77
2008M07,"2,071,806",-6.63,"1,076,650",-9.47,"21,474",-71.42,"939,667",10.15,"55,304",-50.00,"60,205",-59.98,"995,156",-3.36,"491,008",-11.09,"498,642",19.04,"2,753",-95.30,"2,753",--,"6,085,706",-2.52,"6,085,706",-2.52,"1,115,298",-5.78,"3,793,206",-8.72,"121,756",80.82,"538,999",22.44,"516,447",30.35,0,--,0,--,0,--,0,--,0,--,"385,279",-1.84,315,-73.82,"384,964",-1.62,"197,939","1,550.32","166,500","1,288.19","31,439",--,"8,740,730",-1.42,"5,499",-84.77,"5,499",-84.77,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,746,229",-1.76
2008M08,"1,684,543",-47.52,"930,599",-38.85,"12,847",-83.87,"870,969",-22.64,"23,259",-85.78,"23,524",-84.60,"753,944",-55.33,"361,784",-53.67,"359,670",-59.17,"17,116",12.32,"15,374",40.31,"5,684,049",-11.36,"5,684,049",-11.36,"1,137,519",-15.58,"3,613,811",-8.71,"115,727",-2.55,"415,127",-17.68,"401,865",-16.81,0,--,0,--,0,--,0,--,0,--,"313,242",-36.18,120,-84.33,"313,122",-36.10,"85,534",111.71,"59,745",47.88,"25,789",--,"7,767,368",-23.50,"10,243",-67.19,"10,243",-67.19,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"7,777,611",-23.63
2008M09,"2,559,841",44.84,"1,225,380",60.80,"28,907",-51.12,"1,116,245",168.87,"50,257",-55.75,"29,971",-82.79,"1,334,461",32.74,"608,272",25.02,"691,761",36.34,"17,214",235.75,"17,214",174.11,"6,731,112",23.77,"6,731,112",23.77,"1,664,638",46.50,"4,207,491",24.18,"101,553",135.44,"392,229",-11.20,"365,201",-14.90,0,--,0,--,0,--,0,--,0,--,"347,530",82.03,138,-86.98,"347,391",82.98,"97,374",306.52,"66,228",176.49,"31,146",--,"9,735,856",31.20,"8,067",-65.77,"8,067",-65.77,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,743,924",30.89
2008M10,"1,463,731",-39.10,"836,054",-3.40,"66,563",143.05,"677,122",17.26,"57,539",-47.64,"34,830",-76.90,"627,677",-59.19,"370,898",-51.86,"216,238",-68.75,"20,048",-60.45,"20,493",-17.45,"7,462,691",13.09,"7,462,691",13.09,"1,900,761",33.43,"4,879,290",17.79,"113,474",26.40,"292,552",-40.06,"276,614",-39.08,0,--,0,--,0,--,0,--,0,--,"264,705",5.45,30,-98.74,"264,675",6.44,"66,557",242.71,"37,615",93.68,"28,942",--,"9,257,684",-0.16,"7,706",-24.31,"7,706",-12.23,0,--,0,--,0,-100.00,0,--,0,--,0,--,0,--,"9,265,390",-0.19
2008M11,"1,303,228",-56.89,"842,644",-20.22,"48,944",-59.71,"700,894",-7.90,"43,531",-53.78,"49,275",-38.07,"460,584",-76.58,"250,025",-73.76,"198,330",-80.43,"6,988",--,"5,241",--,"4,616,060",-32.89,"4,616,060",-32.89,"844,191",-47.05,"3,307,666",-20.73,"65,094",-47.43,"204,731",-58.97,"194,378",-60.17,0,--,0,--,0,--,0,--,0,--,"176,774",-48.68,18,-99.38,"176,756",-48.25,"70,487",72.75,"42,987",5.35,"27,500",--,"6,166,549",-40.05,"2,993",-87.13,"2,993",-87.13,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"6,169,542",-40.16
