期間,資產淨額=負債淨值淨額_原始值,資產淨額=負債淨值淨額_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他金融機構_原始值,資產--對金融機構債權-其他金融機構_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-計_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-計_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-可轉讓定期存單_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-可轉讓定期存單_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%),負債與淨值--其他項目(淨額)_原始值,負債與淨值--其他項目(淨額)_年增率(%)
2004M01,"24,618,345",8.56,"1,630,497",2.03,"14,515,295",5.99,"2,056,868",1.74,"445,108",-6.66,"12,013,319",7.30,"2,115,198",-15.36,"1,155,426",-3.32,"58,857",-14.86,"900,915",-27.04,"135,893",15.01,"5,951,564",33.97,"38,075",-18.33,281,-99.27,"231,542",-3.45,"1,215,236",45.05,"20,382,008",5.85,"315,156",4.17,"1,390,809",30.48,"4,287,431",20.06,"2,478,508",-5.05,"210,413",15.55,"7,321,597",-0.33,"1,142,462",12.53,"3,235,632",2.32,-,-,"708,474",1.06,"262,048",0.10,"162,917",-29.30,"547,900",42.58,"1,643,024",0.94,"-303,262",--
2004M02,"25,007,779",9.61,"1,482,353",-7.48,"14,570,219",6.74,"2,055,579",1.60,"426,667",-7.80,"12,087,973",8.27,"2,122,676",-12.99,"1,154,527",-4.16,"59,533",-5.37,"908,616",-22.48,"133,914",16.07,"6,476,707",36.65,"38,039",-18.49,281,-99.27,"183,590",0.31,"1,242,677",42.51,"20,533,697",6.33,"312,660",13.46,"1,461,699",28.78,"4,342,918",22.69,"2,536,724",-3.29,"203,227",18.97,"7,336,127",-0.71,"1,098,220",7.77,"3,242,122",2.59,-,-,"727,265",2.27,"334,813",35.08,"166,031",-25.94,"555,521",39.72,"1,664,260",1.47,"-216,485",--
2004M03,"25,319,461",11.34,"1,530,825",-2.66,"14,724,505",8.40,"2,029,203",0.53,"430,210",-4.14,"12,265,092",10.33,"2,161,625",-12.55,"1,161,673",-7.14,"62,857",1.07,"937,095",-19.11,"130,120",12.78,"6,554,747",37.25,"35,774",-23.16,281,-2.43,"181,584",4.07,"1,421,463",61.46,"20,688,102",7.55,"287,459",16.81,"1,601,627",37.25,"4,356,605",23.30,"2,552,208",-0.48,"209,958",33.74,"7,307,738",-1.30,"1,144,524",11.22,"3,227,983",2.96,-,-,"764,010",7.52,"323,583",27.60,"135,317",-38.16,"601,972",52.19,"1,681,981",2.96,"-296,967",--
2004M04,"25,668,891",12.70,"1,577,336",5.16,"14,828,832",8.76,"2,013,708",-0.85,"422,398",-5.08,"12,392,726",11.07,"2,190,739",-11.60,"1,192,619",-3.49,"65,701",15.39,"932,419",-21.35,"128,561",5.13,"6,714,445",39.28,"44,856",-1.79,281,-2.43,"183,841",4.83,"1,524,865",74.89,"20,690,823",7.63,"280,654",14.95,"1,574,336",33.71,"4,390,726",23.38,"2,575,667",1.83,"213,736",34.69,"7,293,622",-1.56,"1,133,815",11.23,"3,228,267",3.27,-,-,"770,541",9.11,"316,188",24.63,"144,181",-32.57,"608,939",52.86,"1,677,216",2.76,"-63,862",--
2004M05,"25,790,286",12.63,"1,618,918",6.05,"15,067,868",10.41,"2,003,901",0.44,"433,571",0.41,"12,630,396",12.57,"2,101,104",-15.42,"1,130,841",-9.26,"65,156",10.96,"905,107",-23.25,"121,328",-4.52,"6,652,502",35.72,"42,440",3.50,281,-2.43,"185,845",8.62,"1,666,390",80.20,"20,559,435",6.61,"285,649",5.24,"1,544,854",32.77,"4,310,062",19.49,"2,571,739",2.91,"220,782",36.31,"7,283,855",-1.67,"1,127,681",7.24,"3,214,813",2.96,-,-,"819,397",11.81,"316,534",17.56,"144,639",-23.17,"624,020",51.08,"1,670,199",1.89,"-10,328",--
2004M06,"25,518,317",10.85,"1,478,381",-1.07,"15,126,504",9.19,"1,898,309",-4.69,"436,031",-2.60,"12,792,164",12.07,"2,077,466",-14.63,"1,114,495",-8.21,"67,401",8.22,"895,570",-22.60,"133,325",4.51,"6,476,505",32.19,"41,837",7.55,281,-2.43,"184,018",6.33,"1,563,559",68.50,"20,777,206",6.74,"306,907",12.77,"1,675,020",31.12,"4,293,929",16.84,"2,595,041",5.10,"240,948",50.08,"7,282,208",-1.78,"1,164,095",6.49,"3,219,058",3.75,-,-,"778,327",2.74,"271,295",9.10,"133,484",-29.53,"633,345",49.22,"1,677,095",2.74,"-315,994",--
2004M07,"25,379,704",9.63,"1,360,129",-9.21,"15,213,098",10.42,"1,899,486",-3.20,"453,573",0.35,"12,860,039",13.17,"2,095,918",-15.16,"1,110,116",-12.05,"75,230",17.26,"910,572",-20.42,"131,674",-13.05,"6,361,403",26.15,"35,631",-4.59,281,-2.43,"181,570",5.79,"1,483,389",53.99,"20,914,874",7.08,"338,730",32.49,"1,616,577",29.86,"4,376,550",16.18,"2,616,133",6.89,"238,936",58.91,"7,319,277",-1.07,"1,134,785",-1.02,"3,273,886",4.88,-,-,"768,253",2.73,"293,294",11.75,"117,612",-41.31,"627,491",45.66,"1,689,582",3.69,"-514,791",--
2004M08,"25,357,821",8.93,"1,429,641",-3.36,"15,260,123",10.61,"1,857,272",-2.68,"451,628",0.39,"12,951,223",13.23,"2,119,614",-13.17,"1,133,005",-9.49,"78,365",26.79,"908,244",-19.44,"132,945",-12.27,"6,200,654",19.17,"29,145",-27.50,281,-2.43,"185,418",11.24,"1,386,765",43.97,"20,977,426",6.80,"311,105",4.89,"1,681,093",33.62,"4,411,354",14.29,"2,584,907",5.73,"224,062",42.07,"7,335,574",-0.65,"1,158,294",2.71,"3,271,037",5.07,-,-,"768,989",3.19,"209,209",-18.28,"143,598",-28.20,"641,043",46.68,"1,686,211",3.48,"-455,420",--
2004M09,"25,365,277",6.33,"1,423,478",-16.17,"15,346,818",10.37,"1,827,608",-6.27,"451,809",0.40,"13,067,401",13.58,"2,108,248",-10.54,"1,119,304",-9.54,"82,388",38.52,"906,556",-14.45,"150,165",0.89,"6,116,291",10.53,"33,835",-14.44,281,-2.43,"186,161",6.53,"1,250,893",21.92,"21,027,691",6.95,"307,073",12.00,"1,674,463",24.22,"4,466,017",14.82,"2,551,121",5.44,"214,047",35.25,"7,340,810",-0.30,"1,195,860",8.70,"3,278,300",5.47,-,-,"783,507",1.01,"214,644",-31.93,"150,078",-16.66,"649,528",40.22,"1,719,144",4.97,"-430,208",--
2004M10,"25,341,738",5.66,"1,470,123",-14.02,"15,360,599",10.72,"1,829,397",-3.34,"448,375",2.24,"13,082,827",13.35,"2,110,477",-6.15,"1,138,993",-5.60,"84,726",43.88,"886,758",-9.82,"145,201",1.03,"6,044,928",4.26,"28,783",-24.85,281,-2.43,"181,346",6.05,"1,216,927",12.32,"21,030,078",6.59,"331,937",28.44,"1,610,320",15.90,"4,468,732",13.88,"2,544,859",3.90,"219,742",28.39,"7,358,625",-0.04,"1,198,270",12.72,"3,295,917",5.89,"1,676",-,"782,490",2.22,"189,093",-45.47,"150,326",-18.10,"672,200",37.69,"1,732,552",6.39,"-431,928",--
2004M11,"25,629,206",6.69,"1,558,935",-3.51,"15,603,049",11.28,"1,901,668",-1.03,"445,956",3.21,"13,255,425",13.61,"2,024,849",-10.78,"1,085,187",-8.99,"86,157",50.72,"853,505",-16.32,"137,312",-12.10,"6,091,622",5.90,"25,768",-31.57,281,-2.43,"187,390",10.11,"1,130,401",0.24,"21,094,464",6.45,"296,885",-1.58,"1,660,531",19.29,"4,448,314",12.88,"2,579,883",4.37,"238,700",33.60,"7,373,923",0.53,"1,185,245",9.21,"3,308,289",6.36,"2,694",-,"755,664",-3.77,"212,850",-23.29,"166,398",-6.12,"677,610",32.87,"1,751,693",5.40,"-159,874",--
2004M12,"26,163,768",7.06,"1,531,981",-8.40,"15,867,752",10.71,"1,917,413",-1.41,"456,144",4.60,"13,494,195",12.90,"2,095,955",-4.81,"1,113,047",-7.51,"88,165",58.55,"894,743",-5.10,"141,759",-9.68,"6,304,349",7.55,"34,798",-1.25,281,0.00,"186,893",5.82,"1,247,377",9.46,"21,522,079",6.77,"319,808",1.31,"1,788,254",11.71,"4,590,090",13.95,"2,604,160",5.94,"244,677",17.84,"7,402,851",1.26,"1,244,762",10.81,"3,325,983",6.82,"1,494",-,"747,546",-3.31,"207,938",-24.95,"170,725",4.28,"709,051",31.01,"1,755,389",8.61,"-196,337",--
2005M01,"26,304,150",6.85,"1,570,500",-3.68,"15,886,258",9.44,"1,944,614",-5.46,"455,813",2.41,"13,485,831",12.26,"2,117,422",0.11,"1,136,193",-1.66,"91,014",54.64,"890,215",-1.19,"140,571",3.44,"6,219,045",4.49,"31,763",-16.58,281,0.00,"338,310",46.11,"1,367,889",12.56,"21,569,498",5.83,"337,649",7.14,"1,689,434",21.47,"4,594,041",7.15,"2,623,721",5.86,"237,701",12.97,"7,425,608",1.42,"1,223,716",7.11,"3,436,522",6.21,"1,106",-,"716,484",1.13,"207,565",-20.79,"185,763",14.02,"723,039",31.97,"1,782,891",8.51,"-248,979",--
2005M02,"26,430,687",5.69,"1,564,514",5.54,"15,919,169",9.26,"1,989,082",-3.23,"465,902",9.20,"13,464,185",11.38,"2,138,997",0.77,"1,151,674",-0.25,"91,504",53.70,"895,819",-1.41,"141,732",5.84,"6,421,691",-0.85,"27,421",-27.91,281,0.00,"216,882",18.13,"1,397,050",12.42,"21,665,394",5.51,"324,372",3.75,"1,598,850",9.38,"4,692,760",8.06,"2,673,878",5.41,"246,231",21.16,"7,472,534",1.86,"1,181,368",7.57,"3,474,387",7.16,"1,014",-,"693,918",-4.59,"165,396",-50.60,"185,893",11.96,"727,190",30.90,"1,794,367",7.82,"-198,521",--
2005M03,"26,715,301",5.51,"1,512,521",-1.20,"16,108,151",9.40,"2,024,589",-0.23,"452,096",5.09,"13,631,466",11.14,"2,111,777",-2.31,"1,143,171",-1.59,"90,798",44.45,"877,808",-6.33,"128,140",-1.52,"6,632,675",1.19,"27,811",-22.26,281,0.00,"193,945",6.81,"1,553,125",9.26,"21,804,411",5.40,"295,125",2.67,"1,703,377",6.35,"4,649,019",6.71,"2,744,205",7.52,"222,983",6.20,"7,522,166",2.93,"1,176,625",2.80,"3,489,980",8.12,931,-,"691,625",-9.47,"172,139",-46.80,"193,670",43.12,"730,879",21.41,"1,861,798",10.69,"-292,346",--
2005M04,"26,839,891",4.56,"1,629,407",3.30,"16,111,734",8.65,"1,965,481",-2.39,"454,260",7.54,"13,691,993",10.48,"2,136,743",-2.46,"1,165,423",-2.28,"92,780",41.22,"878,540",-5.78,"131,484",2.27,"6,610,143",-1.55,"23,981",-46.54,281,0.00,"196,118",6.68,"1,626,954",6.69,"21,796,593",5.34,"330,434",17.74,"1,624,730",3.20,"4,599,371",4.75,"2,783,513",8.07,"220,381",3.11,"7,553,423",3.56,"1,176,314",3.75,"3,507,575",8.65,852,-,"702,697",-8.80,"176,551",-44.16,"193,034",33.88,"735,875",20.85,"1,843,014",9.89,"-234,827",--
2005M05,"26,979,876",4.61,"1,627,857",0.55,"16,301,605",8.19,"1,945,151",-2.93,"466,509",7.60,"13,889,945",9.97,"2,094,224",-0.33,"1,138,231",0.65,"90,612",39.07,"865,381",-4.39,"128,064",5.55,"6,609,532",-0.65,"24,613",-42.01,281,0.00,"193,700",4.23,"1,599,827",-3.99,"21,746,133",5.77,"293,487",2.74,"1,615,094",4.55,"4,586,811",6.42,"2,772,162",7.79,"226,325",2.51,"7,571,839",3.95,"1,172,070",3.94,"3,507,543",9.11,802,-,"728,084",-11.14,"164,923",-47.90,"181,084",25.20,"742,734",19.02,"1,872,812",12.13,"-55,721",--
2005M06,"27,130,882",6.32,"1,680,632",13.68,"16,469,266",8.88,"1,883,292",-0.79,"470,929",8.00,"14,115,045",10.34,"2,115,105",1.81,"1,142,229",2.49,"90,662",34.51,"882,214",-1.49,"148,780",11.59,"6,503,285",0.41,"23,905",-42.86,281,0.00,"189,628",3.05,"1,524,755",-2.48,"22,215,414",6.92,"312,553",1.84,"1,787,733",6.73,"4,661,756",8.57,"2,845,859",9.67,"241,223",0.11,"7,596,897",4.32,"1,246,873",7.11,"3,521,745",9.40,775,-,"738,117",-5.17,"136,497",-49.69,"184,350",38.11,"778,727",22.95,"1,868,267",11.40,"-315,245",--
2005M07,"27,223,647",7.27,"1,724,347",26.78,"16,450,950",8.14,"1,855,967",-2.29,"480,288",5.89,"14,114,695",9.76,"2,129,223",1.59,"1,150,248",3.62,"93,335",24.07,"885,640",-2.74,"147,317",11.88,"6,554,630",3.04,"24,233",-31.99,281,0.00,"192,666",6.11,"1,520,347",2.49,"22,279,223",6.52,"346,933",2.42,"1,753,004",8.44,"4,702,239",7.44,"2,792,143",6.73,"223,986",-6.26,"7,613,630",4.02,"1,265,572",11.53,"3,580,876",9.38,840,-,"734,978",-4.33,"148,320",-49.43,"186,430",58.51,"782,474",24.70,"1,890,002",11.86,"-318,127",--
2005M08,"27,380,530",7.98,"1,852,749",29.60,"16,540,353",8.39,"1,827,011",-1.63,"476,633",5.54,"14,236,709",9.93,"2,143,641",1.13,"1,140,372",0.65,"95,925",22.41,"907,344",-0.10,"154,742",16.40,"6,487,736",4.63,"6,896",-76.34,281,0.00,"194,132",4.70,"1,545,348",11.44,"22,240,950",6.02,"318,301",2.31,"1,761,462",4.78,"4,696,735",6.47,"2,760,213",6.78,"187,901",-16.14,"7,658,004",4.40,"1,257,777",8.59,"3,599,646",10.05,911,-,"779,314",1.34,"167,368",-20.00,"187,158",30.33,"784,250",22.34,"1,904,334",12.94,"-228,192",--
