期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
1994M12,62.94,10.11,47.43,14.12,-,-,-,-,39.15,-9.21,39.09,-16.99,35.18,-13.14,45.39,-3.12,-,-,-,-,-,-,15.00,20.68,12.79,31.45,61.76,26.87,-,-,43.02,52.99,-,-,-,-,-,-,-,-,54.87,21.72,62.58,21.49,33.31,22.87,57.32,22.82,58.45,-0.93,-,-,75.75,53.90,-,-,-,-,64.97,15.73,-,-,-,-,-,-,34.74,15.53,-,-,-,-,30.76,49.25,65.78,45.02,-,-,-,-,-,-,75.00,5.09,-,-,-,-,-,-,-,-
1995M01,63.78,12.82,47.14,14.45,-,-,-,-,39.51,-8.80,39.07,-19.31,35.57,-11.74,45.63,-1.72,-,-,-,-,-,-,15.47,22.88,13.21,26.78,63.78,33.21,-,-,45.00,63.22,-,-,-,-,-,-,-,-,55.78,25.46,63.19,24.61,35.07,30.03,57.26,25.82,59.63,1.02,-,-,78.59,57.18,-,-,-,-,66.36,19.05,-,-,-,-,-,-,36.18,20.08,-,-,-,-,32.13,51.70,70.29,50.55,-,-,-,-,-,-,74.01,7.82,-,-,-,-,-,-,-,-
1995M02,64.49,12.92,47.00,11.64,-,-,-,-,39.96,-7.97,39.51,-17.88,36.34,-9.83,46.11,-1.20,-,-,-,-,-,-,16.24,30.76,13.57,35.56,64.35,34.43,-,-,45.78,65.75,-,-,-,-,-,-,-,-,56.48,26.47,63.70,25.00,36.32,34.12,57.59,24.06,59.53,0.61,-,-,83.82,59.57,-,-,-,-,68.69,22.33,-,-,-,-,-,-,36.31,19.76,-,-,-,-,31.01,45.11,68.83,40.35,-,-,-,-,-,-,75.12,5.43,-,-,-,-,-,-,-,-
1995M03,65.29,13.61,48.46,11.63,-,-,-,-,40.74,-3.73,40.60,-13.06,37.56,-3.12,46.04,-1.81,-,-,-,-,-,-,16.04,25.80,13.45,35.31,64.89,35.47,-,-,46.42,67.04,-,-,-,-,-,-,-,-,56.73,27.54,63.50,25.52,37.87,38.31,57.22,23.77,59.38,-3.13,-,-,88.79,59.26,-,-,-,-,69.36,21.09,-,-,-,-,-,-,35.91,18.09,-,-,-,-,30.85,42.96,65.43,30.21,-,-,-,-,-,-,79.05,10.47,-,-,-,-,-,-,-,-
1995M04,65.89,13.33,47.96,9.82,-,-,-,-,40.34,-1.66,39.52,-12.41,37.35,0.65,45.80,0.57,-,-,-,-,-,-,16.44,22.14,14.01,25.88,66.38,35.39,-,-,48.94,68.01,-,-,-,-,-,-,-,-,57.02,27.05,63.85,25.47,37.96,35.19,56.52,21.37,59.13,-4.48,-,-,95.59,65.70,-,-,-,-,67.46,14.34,-,-,-,-,-,-,35.50,16.78,-,-,-,-,29.75,35.41,64.52,29.04,-,-,-,-,-,-,82.37,13.82,-,-,-,-,-,-,-,-
1995M05,65.93,10.81,48.11,8.38,-,-,-,-,41.14,-0.05,40.53,-10.69,37.81,2.22,46.20,-0.13,-,-,-,-,-,-,16.56,16.54,14.02,17.13,67.29,33.35,-,-,49.46,61.90,-,-,-,-,-,-,-,-,57.74,25.69,65.11,25.28,37.17,27.82,56.74,15.68,59.19,-5.73,-,-,96.46,55.01,-,-,-,-,67.86,11.89,-,-,-,-,-,-,35.50,13.49,-,-,-,-,28.87,17.93,63.63,24.28,-,-,-,-,-,-,80.98,10.27,-,-,-,-,-,-,-,-
1995M06,66.57,9.17,48.13,8.13,-,-,-,-,42.19,1.76,41.19,-10.09,39.78,6.85,47.54,0.49,-,-,-,-,-,-,15.84,4.55,13.18,-0.75,68.87,31.46,-,-,50.79,57.64,-,-,-,-,-,-,-,-,58.02,22.17,65.87,22.78,36.11,19.21,56.45,13.29,58.90,-6.76,-,-,94.55,36.10,-,-,-,-,68.47,13.85,-,-,-,-,-,-,36.52,12.72,-,-,-,-,31.26,16.29,63.46,14.18,-,-,-,-,-,-,82.30,10.10,-,-,-,-,-,-,-,-
1995M07,66.91,9.24,49.74,8.60,-,-,-,-,44.13,12.92,41.38,-1.31,40.36,14.82,49.72,6.22,-,-,-,-,-,-,15.14,-2.32,12.76,-7.06,68.48,29.99,-,-,49.73,49.83,-,-,-,-,-,-,-,-,58.74,18.74,66.84,20.06,36.07,12.05,55.54,11.73,59.08,-5.88,-,-,95.43,31.97,-,-,-,-,66.93,14.23,-,-,-,-,-,-,37.93,17.21,-,-,-,-,32.53,19.46,66.78,16.08,-,-,-,-,-,-,82.16,7.26,-,-,-,-,-,-,-,-
1995M08,67.93,11.67,50.83,11.79,-,-,-,-,45.90,20.54,42.76,1.18,42.73,27.10,51.46,10.88,-,-,-,-,-,-,15.84,5.18,13.22,0.46,66.78,21.53,-,-,46.48,29.90,-,-,-,-,-,-,-,-,60.09,20.40,68.46,21.40,36.69,15.27,56.61,11.81,61.15,-1.26,-,-,97.59,47.11,-,-,-,-,68.42,14.90,-,-,-,-,-,-,39.19,22.24,-,-,-,-,33.05,24.11,68.84,23.84,-,-,-,-,-,-,80.80,6.75,-,-,-,-,-,-,-,-
1995M09,67.41,10.44,51.09,12.14,-,-,-,-,46.54,22.80,44.79,11.78,43.75,32.74,52.67,17.54,-,-,-,-,-,-,16.15,6.88,13.57,5.69,66.54,16.11,-,-,46.06,19.48,-,-,-,-,-,-,-,-,59.24,15.66,67.56,16.60,35.97,10.85,55.21,5.10,61.53,3.85,-,-,92.00,40.89,-,-,-,-,68.55,14.25,-,-,-,-,-,-,38.89,20.44,-,-,-,-,32.21,19.30,66.98,13.93,-,-,-,-,-,-,77.21,1.91,-,-,-,-,-,-,-,-
1995M10,65.45,6.53,49.56,6.67,-,-,-,-,47.43,25.84,45.37,17.24,46.14,38.68,51.45,14.64,-,-,-,-,-,-,15.42,5.76,12.66,0.40,63.80,5.23,-,-,43.33,2.53,-,-,-,-,-,-,-,-,57.47,10.52,65.12,9.74,36.11,14.82,53.49,0.26,60.39,2.81,-,-,84.89,25.91,-,-,-,-,65.43,6.98,-,-,-,-,-,-,37.16,14.55,-,-,-,-,30.65,12.35,64.16,5.70,-,-,-,-,-,-,75.97,0.42,-,-,-,-,-,-,-,-
1995M11,66.13,6.23,50.03,4.91,-,-,-,-,49.72,30.33,48.81,25.67,48.16,42.82,53.07,17.65,-,-,-,-,-,-,16.14,7.82,13.41,3.31,62.79,2.90,-,-,41.40,-2.68,-,-,-,-,-,-,-,-,56.85,8.27,63.96,6.48,37.03,18.12,53.58,-1.40,62.26,7.72,-,-,86.46,22.90,-,-,-,-,65.69,7.57,-,-,-,-,-,-,37.80,10.75,-,-,-,-,32.01,7.38,64.53,-2.52,-,-,-,-,-,-,76.00,-0.25,-,-,-,-,-,-,-,-
1995M12,66.71,5.99,49.41,4.17,-,-,-,-,51.30,31.03,50.96,30.37,49.80,41.56,53.77,18.46,-,-,-,-,-,-,17.34,15.60,14.81,15.79,62.17,0.66,-,-,40.73,-5.32,-,-,-,-,-,-,-,-,56.76,3.44,63.23,1.04,38.74,16.30,53.66,-6.39,62.69,7.25,-,-,89.27,17.85,-,-,-,-,65.43,0.71,-,-,-,-,-,-,37.86,8.98,-,-,-,-,32.66,6.18,63.86,-2.92,-,-,-,-,-,-,76.25,1.67,-,-,-,-,-,-,-,-
1996M01,66.04,3.54,49.00,3.95,-,-,-,-,52.09,31.84,52.56,34.53,50.26,41.30,53.99,18.32,-,-,-,-,-,-,17.43,12.67,14.42,9.16,61.78,-3.14,-,-,39.78,-11.60,-,-,-,-,-,-,-,-,56.84,1.90,63.54,0.55,38.16,8.81,53.93,-5.82,62.61,5.00,-,-,88.32,12.38,-,-,-,-,63.94,-3.65,-,-,-,-,-,-,36.70,1.44,-,-,-,-,29.23,-9.03,63.15,-10.16,-,-,-,-,-,-,74.68,0.91,-,-,-,-,-,-,-,-
1996M02,65.77,1.98,47.74,1.57,-,-,-,-,52.20,30.63,52.40,32.62,50.85,39.93,55.68,20.75,-,-,-,-,-,-,16.93,4.25,14.13,4.13,62.19,-3.36,-,-,40.20,-12.19,-,-,-,-,-,-,-,-,57.58,1.95,64.42,1.13,38.50,6.00,54.02,-6.20,62.86,5.59,-,-,80.14,-4.39,-,-,-,-,64.06,-6.74,-,-,-,-,-,-,36.43,0.33,-,-,-,-,28.63,-7.67,61.58,-10.53,-,-,-,-,-,-,74.55,-0.76,-,-,-,-,-,-,-,-
1996M03,65.95,1.01,48.33,-0.27,-,-,-,-,53.18,30.54,52.55,29.43,52.82,40.63,55.28,20.07,-,-,-,-,-,-,17.38,8.35,14.95,11.15,63.02,-2.88,-,-,41.56,-10.47,-,-,-,-,-,-,-,-,58.46,3.05,65.89,3.76,37.72,-0.40,52.86,-7.62,63.90,7.61,-,-,72.59,-18.25,-,-,-,-,63.77,-8.06,-,-,-,-,-,-,36.34,1.20,-,-,-,-,28.83,-6.55,61.54,-5.95,-,-,-,-,-,-,74.63,-5.59,-,-,-,-,-,-,-,-
1996M04,65.02,-1.32,47.79,-0.35,-,-,-,-,54.69,35.57,53.25,34.74,56.14,50.31,54.63,19.28,-,-,-,-,-,-,17.71,7.73,15.19,8.42,62.14,-6.39,-,-,40.87,-16.49,-,-,-,-,-,-,-,-,58.51,2.61,66.26,3.77,36.86,-2.90,52.44,-7.22,63.08,6.68,-,-,69.42,-27.38,-,-,-,-,62.65,-7.13,-,-,-,-,-,-,35.82,0.90,-,-,-,-,28.60,-3.87,60.28,-6.57,-,-,-,-,-,-,72.84,-11.57,-,-,-,-,-,-,-,-
1996M05,64.75,-1.79,47.91,-0.42,-,-,-,-,56.90,38.31,54.92,35.50,59.77,58.08,54.18,17.27,-,-,-,-,-,-,17.20,3.86,14.63,4.35,60.00,-10.83,-,-,38.32,-22.52,-,-,-,-,-,-,-,-,58.34,1.04,65.81,1.08,37.49,0.86,52.45,-7.56,63.15,6.69,-,-,72.89,-24.44,-,-,-,-,62.15,-8.41,-,-,-,-,-,-,35.63,0.37,-,-,-,-,28.97,0.35,59.88,-5.89,-,-,-,-,-,-,73.70,-8.99,-,-,-,-,-,-,-,-
1996M06,64.78,-2.69,47.91,-0.46,-,-,-,-,59.05,39.96,56.23,36.51,61.19,53.82,55.20,16.11,-,-,-,-,-,-,17.61,11.17,15.43,17.07,59.38,-13.78,-,-,37.01,-27.13,-,-,-,-,-,-,-,-,57.76,-0.45,65.32,-0.84,36.66,1.52,53.18,-5.79,64.71,9.86,-,-,70.24,-25.71,-,-,-,-,62.38,-8.89,-,-,-,-,-,-,34.61,-5.23,-,-,-,-,25.25,-19.23,59.34,-6.49,-,-,-,-,-,-,73.50,-10.69,-,-,-,-,-,-,-,-
1996M07,63.58,-4.98,47.74,-4.02,-,-,-,-,57.86,31.11,54.88,32.62,61.76,53.02,54.59,9.79,-,-,-,-,-,-,17.67,16.71,15.57,22.02,58.21,-15.00,-,-,35.66,-28.29,-,-,-,-,-,-,-,-,56.86,-3.20,64.36,-3.71,35.91,-0.44,54.24,-2.34,63.02,6.67,-,-,66.61,-30.20,-,-,-,-,61.02,-8.83,-,-,-,-,-,-,33.75,-11.02,-,-,-,-,23.24,-28.56,57.75,-13.52,-,-,-,-,-,-,72.76,-11.44,-,-,-,-,-,-,-,-
1996M08,63.77,-6.12,49.11,-3.38,-,-,-,-,57.44,25.14,54.95,28.51,61.84,44.72,54.47,5.85,-,-,-,-,-,-,18.12,14.39,16.30,23.30,57.52,-13.87,-,-,34.81,-25.11,-,-,-,-,-,-,-,-,56.72,-5.61,64.30,-6.08,35.54,-3.13,56.50,-0.19,63.02,3.06,-,-,66.25,-32.11,-,-,-,-,61.62,-9.94,-,-,-,-,-,-,33.61,-14.24,-,-,-,-,23.33,-29.41,58.06,-15.66,-,-,-,-,-,-,73.55,-8.97,-,-,-,-,-,-,-,-
1996M09,63.56,-5.71,48.42,-5.23,-,-,-,-,54.59,17.30,55.46,23.82,56.39,28.89,54.57,3.61,-,-,-,-,-,-,19.68,21.86,17.58,29.55,55.86,-16.05,-,-,33.29,-27.72,-,-,-,-,-,-,-,-,55.56,-6.21,62.96,-6.81,34.86,-3.09,56.36,2.08,62.42,1.45,-,-,65.40,-28.91,-,-,-,-,61.32,-10.55,-,-,-,-,-,-,33.41,-14.09,-,-,-,-,23.00,-28.59,57.64,-13.94,-,-,-,-,-,-,72.58,-6.00,-,-,-,-,-,-,-,-
1996M10,63.38,-3.16,47.35,-4.46,-,-,-,-,50.82,7.15,53.49,17.90,49.36,6.98,54.96,6.82,-,-,-,-,-,-,20.80,34.89,18.75,48.10,55.77,-12.59,-,-,33.65,-22.34,-,-,-,-,-,-,-,-,55.72,-3.05,63.26,-2.86,34.67,-3.99,57.15,6.84,61.89,2.48,-,-,64.13,-24.46,-,-,-,-,61.32,-6.28,-,-,-,-,-,-,33.16,-10.76,-,-,-,-,23.27,-24.08,56.11,-12.55,-,-,-,-,-,-,71.45,-5.95,-,-,-,-,-,-,-,-
1996M11,62.99,-4.75,46.04,-7.98,-,-,-,-,47.33,-4.81,52.31,7.17,43.30,-10.09,55.17,3.96,-,-,-,-,-,-,20.21,25.22,17.98,34.08,55.97,-10.86,-,-,33.76,-18.45,-,-,-,-,-,-,-,-,55.31,-2.71,62.83,-1.77,34.31,-7.35,56.94,6.27,62.12,-0.22,-,-,62.81,-27.35,-,-,-,-,61.48,-6.41,-,-,-,-,-,-,33.75,-10.71,-,-,-,-,25.47,-20.43,57.28,-11.24,-,-,-,-,-,-,71.28,-6.21,-,-,-,-,-,-,-,-
1996M12,63.21,-5.25,46.91,-5.06,-,-,-,-,46.40,-9.55,51.69,1.43,41.65,-16.37,55.10,2.47,-,-,-,-,-,-,21.34,23.07,18.71,26.33,56.30,-9.44,-,-,33.97,-16.60,-,-,-,-,-,-,-,-,55.24,-2.68,62.66,-0.90,34.52,-10.89,57.48,7.12,62.05,-1.02,-,-,61.86,-30.70,-,-,-,-,61.54,-5.95,-,-,-,-,-,-,33.82,-10.67,-,-,-,-,25.93,-20.61,58.50,-8.39,-,-,-,-,-,-,70.48,-7.57,-,-,-,-,-,-,-,-
1997M01,62.52,-5.33,46.33,-5.45,-,-,-,-,45.06,-13.50,50.37,-4.17,40.60,-19.22,54.91,1.70,-,-,-,-,-,-,21.08,20.94,18.58,28.85,55.57,-10.05,-,-,34.21,-14.00,-,-,-,-,-,-,-,-,54.80,-3.59,62.13,-2.22,34.31,-10.09,56.82,5.36,62.13,-0.77,-,-,62.69,-29.02,-,-,-,-,61.53,-3.77,-,-,-,-,-,-,33.93,-7.55,-,-,-,-,25.10,-14.13,59.87,-5.19,-,-,-,-,-,-,68.54,-8.22,-,-,-,-,-,-,-,-
1997M02,61.63,-6.29,47.02,-1.51,-,-,-,-,44.76,-14.25,50.36,-3.89,40.32,-20.71,55.04,-1.15,-,-,-,-,-,-,19.02,12.34,16.29,15.29,55.85,-10.19,-,-,34.67,-13.76,-,-,-,-,-,-,-,-,55.32,-3.92,62.83,-2.47,34.33,-10.83,57.33,6.13,61.96,-1.43,-,-,63.21,-21.13,-,-,-,-,61.41,-4.14,-,-,-,-,-,-,34.68,-4.80,-,-,-,-,27.20,-4.99,60.25,-2.16,-,-,-,-,-,-,66.14,-11.28,-,-,-,-,-,-,-,-
1997M03,61.49,-6.76,48.48,0.31,-,-,-,-,47.67,-10.36,58.74,11.78,41.59,-21.26,54.83,-0.81,-,-,-,-,-,-,18.34,5.52,15.69,4.95,55.77,-11.50,-,-,35.12,-15.50,-,-,-,-,-,-,-,-,55.07,-5.80,62.76,-4.75,33.60,-10.92,58.07,9.86,63.77,-0.20,-,-,62.18,-14.34,-,-,-,-,61.09,-4.20,-,-,-,-,-,-,35.13,-3.33,-,-,-,-,27.66,-4.06,61.78,0.39,-,-,-,-,-,-,66.38,-11.05,-,-,-,-,-,-,-,-
1997M04,61.02,-6.15,49.41,3.39,-,-,-,-,48.99,-10.42,59.92,12.53,42.94,-23.51,55.09,0.84,-,-,-,-,-,-,17.18,-2.99,14.82,-2.44,56.17,-9.61,-,-,35.74,-12.55,-,-,-,-,-,-,-,-,55.05,-5.91,62.90,-5.07,33.09,-10.23,58.02,10.64,63.81,1.16,-,-,62.85,-9.46,-,-,-,-,61.64,-1.61,-,-,-,-,-,-,34.93,-2.48,-,-,-,-,27.45,-4.02,60.94,1.09,-,-,-,-,-,-,65.30,-10.35,-,-,-,-,-,-,-,-
1997M05,62.00,-4.25,49.83,4.01,-,-,-,-,49.34,-13.29,60.85,10.80,42.96,-28.12,55.04,1.59,-,-,-,-,-,-,18.10,5.23,16.01,9.43,56.50,-5.83,-,-,36.24,-5.43,-,-,-,-,-,-,-,-,54.82,-6.03,62.74,-4.66,32.68,-12.83,58.58,11.69,64.20,1.66,-,-,65.17,-10.59,-,-,-,-,62.00,-0.24,-,-,-,-,-,-,35.43,-0.56,-,-,-,-,28.01,-3.31,61.91,3.39,-,-,-,-,-,-,67.80,-8.01,-,-,-,-,-,-,-,-
1997M06,62.44,-3.61,50.09,4.55,-,-,-,-,48.76,-17.43,59.49,5.80,42.62,-30.35,55.60,0.72,-,-,-,-,-,-,17.32,-1.65,15.20,-1.49,56.95,-4.09,-,-,36.68,-0.89,-,-,-,-,-,-,-,-,54.26,-6.06,61.95,-5.16,32.74,-10.69,58.84,10.64,64.81,0.15,-,-,67.32,-4.16,-,-,-,-,62.69,0.50,-,-,-,-,-,-,36.01,4.05,-,-,-,-,30.17,19.49,62.00,4.48,-,-,-,-,-,-,70.17,-4.53,-,-,-,-,-,-,-,-
1997M07,62.20,-2.17,50.07,4.88,-,-,-,-,46.93,-18.89,56.75,3.41,40.59,-34.28,55.85,2.31,-,-,-,-,-,-,17.37,-1.70,15.08,-3.15,56.74,-2.53,-,-,37.10,4.04,-,-,-,-,-,-,-,-,53.37,-6.14,61.22,-4.88,31.42,-12.50,58.60,8.04,64.39,2.17,-,-,69.43,4.23,-,-,-,-,62.82,2.95,-,-,-,-,-,-,35.99,6.64,-,-,-,-,29.94,28.83,61.94,7.26,-,-,-,-,-,-,70.20,-3.52,-,-,-,-,-,-,-,-
1997M08,63.58,-0.30,51.20,4.26,-,-,-,-,46.45,-19.13,54.97,0.04,40.86,-33.93,58.23,6.90,-,-,-,-,-,-,17.96,-0.88,15.64,-4.05,57.98,0.80,-,-,37.80,8.59,-,-,-,-,-,-,-,-,54.84,-3.31,62.93,-2.13,32.19,-9.43,60.01,6.21,66.12,4.92,-,-,71.41,7.79,-,-,-,-,64.23,4.24,-,-,-,-,-,-,37.14,10.50,-,-,-,-,30.47,30.60,63.97,10.18,-,-,-,-,-,-,70.72,-3.85,-,-,-,-,-,-,-,-
1997M09,63.17,-0.61,51.04,5.41,-,-,-,-,45.83,-16.05,53.72,-3.14,40.19,-28.73,58.09,6.45,-,-,-,-,-,-,18.54,-5.79,16.01,-8.93,57.55,3.03,-,-,37.34,12.17,-,-,-,-,-,-,-,-,54.58,-1.76,62.88,-0.13,31.36,-10.04,59.24,5.11,66.62,6.73,-,-,68.96,5.44,-,-,-,-,63.69,3.86,-,-,-,-,-,-,36.55,9.40,-,-,-,-,28.64,24.52,63.82,10.72,-,-,-,-,-,-,69.32,-4.49,-,-,-,-,-,-,-,-
1997M10,64.63,1.97,51.25,8.24,-,-,-,-,45.90,-9.68,53.19,-0.56,39.72,-19.53,59.57,8.39,-,-,-,-,-,-,19.79,-4.86,17.63,-5.97,58.89,5.59,-,-,37.95,12.78,-,-,-,-,-,-,-,-,55.92,0.36,64.43,1.85,32.10,-7.41,61.42,7.47,68.43,10.57,-,-,69.26,8.00,-,-,-,-,64.97,5.95,-,-,-,-,-,-,36.95,11.43,-,-,-,-,28.10,20.76,65.48,16.70,-,-,-,-,-,-,71.12,-0.46,-,-,-,-,-,-,-,-
