期間,店頭市場契約-遠期契約_原始值,店頭市場契約-遠期契約_年增率(%),店頭市場契約-交換_原始值,店頭市場契約-交換_年增率(%),店頭市場契約-買入選擇權_原始值,店頭市場契約-買入選擇權_年增率(%),店頭市場契約-賣出選擇權_原始值,店頭市場契約-賣出選擇權_年增率(%),交易所契約-期貨-長部位_原始值,交易所契約-期貨-長部位_年增率(%),交易所契約-期貨-短部位_原始值,交易所契約-期貨-短部位_年增率(%),交易所契約-買入選擇權_原始值,交易所契約-買入選擇權_年增率(%),交易所契約-賣出選擇權_原始值,交易所契約-賣出選擇權_年增率(%),契約合計_原始值,契約合計_年增率(%)
2005Q1,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
2005Q2,0,...,0,...,"2,234",...,"2,234",...,0,...,0,...,0,...,0,...,"4,468",...
2005Q3,0,...,0,...,"2,320",...,"2,320",...,0,...,0,...,0,...,0,...,"4,640",...
2005Q4,0,...,0,...,"2,156",...,"2,156",...,0,...,0,...,0,...,0,...,"4,312",...
2006Q1,0,--,0,--,"2,061",--,"2,061",--,0,--,0,--,0,--,0,--,"4,122",--
2006Q2,0,--,0,--,"1,935",-13.38,"1,935",-13.38,0,--,0,--,0,--,0,--,"3,870",-13.38
2006Q3,0,--,0,--,"1,923",-17.11,"1,923",-17.11,0,--,0,--,0,--,0,--,"3,846",-17.11
2006Q4,0,--,"9,499",--,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,"9,499",120.29
2007Q1,0,--,"9,568",--,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,"9,568",132.12
