期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
2012M02,100.92,3.44,98.75,1.62,99.19,5.31,106.37,9.99,94.17,-7.84,95.36,-8.90,94.27,-4.11,101.93,0.70,109.30,13.68,106.51,15.38,103.31,6.05,108.85,17.56,110.30,18.04,98.85,2.33,93.82,1.68,99.73,4.81,102.47,7.70,101.64,4.02,102.05,4.33,97.07,-2.62,96.41,-4.12,96.76,-2.69,95.42,-8.06,98.35,1.54,97.00,-2.05,97.00,-2.05,92.88,-7.72,86.33,-16.01,97.78,-1.29,92.93,-14.42,104.20,8.78,92.83,-9.67,92.83,-9.67,94.22,-8.76,94.51,-3.87,103.11,9.10,94.14,-13.88,93.40,-9.36,101.57,3.45,102.32,5.82,101.02,1.76,100.50,1.60,100.50,1.60,100.40,1.20,100.45,1.22,101.61,2.52
2012M03,101.27,1.48,98.31,-2.63,98.71,0.02,106.37,9.99,94.84,-6.82,98.10,-5.86,94.33,-4.13,102.33,2.62,109.86,14.51,109.87,11.61,103.21,5.67,112.54,13.30,114.92,12.95,98.85,-0.67,90.36,-5.10,100.79,0.23,101.21,4.67,100.01,2.71,100.46,2.54,97.44,-2.78,96.69,-4.85,96.87,-4.22,96.18,-6.60,98.71,0.42,97.40,-2.55,97.40,-2.55,93.06,-8.74,86.84,-17.26,97.70,-2.05,92.69,-16.15,107.68,10.12,90.25,-13.57,90.25,-13.57,93.71,-8.75,93.50,-5.35,101.65,5.21,95.88,-10.19,93.10,-10.85,99.94,1.30,99.05,1.43,100.59,1.20,99.31,-0.44,99.31,-0.44,99.47,-0.11,99.50,-0.12,101.02,1.93
2012M04,100.58,-1.77,98.02,-3.70,98.99,-3.20,106.37,9.99,94.85,-7.78,105.09,2.11,89.41,-11.86,102.34,2.21,109.85,12.15,107.39,1.67,103.06,4.47,109.69,3.72,110.31,0.84,98.82,-3.56,89.32,-8.00,100.72,-5.09,101.32,3.39,100.97,2.57,100.97,2.10,97.16,-3.06,97.69,-3.07,98.28,-2.11,95.99,-5.77,99.13,-2.39,98.22,-3.16,98.22,-3.16,94.20,-8.91,87.36,-18.78,99.31,-1.01,92.58,-11.97,107.70,8.36,91.93,-10.41,91.93,-10.41,92.14,-12.19,93.30,-8.71,101.66,3.43,93.63,-11.74,89.02,-17.38,100.01,1.02,99.50,2.30,100.38,0.10,99.89,0.98,99.89,0.98,101.14,1.62,101.20,1.67,101.19,1.84
2012M05,98.67,-3.05,95.43,-5.76,97.14,-4.97,106.37,9.99,96.49,-6.35,106.62,3.88,91.43,-11.48,102.73,1.99,109.51,11.31,101.47,-1.35,102.72,4.21,103.19,0.47,100.71,-1.14,96.89,-5.18,95.80,-4.46,95.84,-8.09,101.57,2.21,100.68,1.06,101.47,1.59,97.08,-3.51,96.16,-5.46,97.31,-4.16,92.86,-9.15,100.67,-1.38,98.49,-3.87,98.49,-3.87,93.73,-9.81,86.80,-18.49,98.91,-3.05,89.72,-13.16,107.60,7.52,93.33,-10.73,93.33,-10.73,90.92,-12.32,92.46,-11.13,102.13,3.30,91.55,-10.46,89.27,-14.25,100.49,0.72,100.69,1.97,100.35,-0.18,100.38,0.59,100.38,0.59,101.62,1.18,101.71,1.27,101.41,1.58
2012M06,95.47,-6.13,94.98,-5.18,95.59,-3.07,106.37,5.59,94.77,-6.81,105.90,5.30,87.91,-12.99,102.02,1.59,108.19,10.06,93.99,-8.69,101.79,2.64,94.98,-7.61,89.91,-12.35,92.93,-8.82,97.13,-2.99,87.73,-15.08,101.12,0.82,100.63,0.39,102.06,1.06,96.46,-4.45,92.40,-8.92,96.23,-4.54,81.38,-21.22,100.29,-1.29,98.66,-4.57,98.66,-4.57,92.86,-11.11,84.90,-20.69,98.80,-3.65,88.43,-13.27,107.60,7.31,93.76,-11.24,93.76,-11.24,88.01,-14.08,90.20,-12.82,102.29,2.08,86.68,-14.90,85.37,-18.10,100.62,0.48,101.02,1.45,100.32,-0.23,100.69,1.22,100.69,1.22,99.21,-2.42,99.28,-2.33,100.79,0.95
2012M07,95.85,-5.85,94.92,-4.79,95.69,-3.60,106.37,5.59,106.89,4.45,121.38,20.17,103.61,-0.20,103.69,0.53,112.80,7.86,94.04,-8.82,101.70,-0.14,95.84,-7.04,95.83,-7.49,93.61,-8.54,100.05,-0.81,88.91,-14.40,100.46,-1.62,99.88,-0.20,102.54,1.40,96.30,-4.18,93.62,-8.43,96.80,-4.11,84.44,-20.30,100.73,-0.11,98.99,-4.68,98.99,-4.68,90.30,-12.37,80.49,-22.64,97.62,-4.58,87.67,-9.81,109.05,7.79,94.03,-6.34,94.03,-6.34,87.71,-14.94,90.14,-11.86,103.95,3.48,86.80,-16.91,85.49,-17.53,100.69,0.45,101.42,0.94,100.15,0.08,100.39,-0.61,100.39,-0.61,99.37,-1.05,99.46,-0.90,100.88,0.55
2012M08,97.14,-4.36,94.25,-4.74,94.54,-4.26,106.37,5.59,109.04,7.00,123.02,25.42,107.46,1.84,102.80,0.15,113.03,8.53,99.24,-2.09,101.86,0.34,101.56,0.42,103.75,4.36,93.93,-8.87,99.88,-2.36,89.58,-14.25,100.67,-2.93,99.45,-1.25,102.45,0.28,96.04,-4.90,92.61,-9.83,96.72,-4.69,80.79,-23.97,102.38,0.89,99.83,-1.60,99.83,-1.60,88.11,-12.41,77.00,-23.56,96.40,-4.07,84.85,-13.09,108.20,6.64,90.90,-11.76,90.90,-11.76,86.71,-15.09,89.46,-12.93,104.36,1.08,86.12,-16.23,83.75,-16.82,100.80,-0.31,101.42,-0.82,100.35,0.09,100.54,-1.14,100.54,-1.14,99.52,-1.71,99.60,-1.53,100.93,0.37
2012M09,98.08,-2.66,96.42,-3.70,96.06,-5.24,106.37,5.59,111.13,12.64,130.52,31.20,106.19,4.45,103.58,2.97,114.36,11.18,100.74,-0.04,103.15,1.22,103.20,2.69,104.69,5.66,95.40,-6.84,101.48,-3.95,91.99,-11.39,100.68,-1.92,99.83,-2.11,102.93,0.83,96.52,-2.79,92.91,-8.80,97.28,-3.85,80.33,-22.65,102.19,-0.06,100.14,1.41,100.14,1.41,87.70,-11.72,77.61,-21.48,95.24,-4.48,83.93,-12.10,109.79,8.45,91.48,-2.84,91.48,-2.84,88.13,-11.83,87.18,-14.39,105.30,1.90,90.58,-8.06,89.84,-9.22,101.00,-0.18,101.91,-0.60,100.33,0.13,101.43,-0.54,101.43,-0.54,100.37,-0.09,100.44,0.00,101.35,1.67
2012M10,97.27,-2.18,96.95,-4.99,96.51,-7.65,106.37,5.59,106.09,9.31,121.94,28.66,100.60,0.20,103.56,3.43,115.14,12.98,98.34,-2.05,104.20,2.28,101.69,1.50,102.82,4.76,96.13,-4.49,106.51,3.17,93.83,-6.54,99.85,-2.81,99.69,-2.06,102.12,1.19,95.22,-4.60,91.94,-7.03,96.46,-3.57,78.89,-17.48,103.92,3.20,99.88,0.56,99.88,0.56,88.74,-8.04,80.49,-13.54,94.89,-4.19,83.85,-12.55,110.77,9.28,89.58,-4.68,89.58,-4.68,87.50,-6.50,85.01,-12.86,104.51,0.60,92.25,4.21,87.47,-5.77,101.00,-0.12,101.35,-1.23,100.75,0.72,101.54,0.54,101.54,0.54,100.30,0.62,100.36,0.66,101.27,0.18
2012M11,96.56,-2.73,97.44,-4.98,97.01,-6.83,106.37,0.00,103.63,7.71,113.27,19.12,101.20,3.00,104.48,6.84,115.52,13.38,97.59,-5.03,103.28,0.79,100.87,-1.85,101.72,-1.19,96.24,-1.43,106.64,0.00,94.95,0.86,99.04,-3.35,99.25,-2.74,100.41,-0.16,94.19,-5.00,91.14,-4.83,96.24,-1.88,76.42,-14.23,104.80,5.23,99.95,3.43,99.95,3.43,89.17,-4.52,81.68,-6.61,94.76,-3.13,83.56,-10.85,111.90,9.34,86.22,-7.46,86.22,-7.46,86.06,-6.03,84.78,-10.67,103.56,0.23,88.89,2.24,86.62,-5.48,100.22,-1.03,99.68,-3.08,100.61,0.51,100.82,1.04,100.82,1.04,100.02,0.61,100.08,0.66,100.59,-0.21
2012M12,96.00,-2.85,97.65,-3.76,96.86,-6.32,106.37,0.00,100.05,7.15,111.16,20.77,93.48,-0.26,104.44,7.37,115.94,14.22,96.95,-4.76,103.22,1.30,100.17,-1.52,101.22,0.13,96.16,-1.53,106.08,-1.07,95.94,1.75,98.23,-3.98,98.61,-3.20,98.34,-2.06,92.92,-6.20,90.41,-3.23,95.43,-0.78,75.95,-11.17,105.76,8.14,100.25,5.14,100.25,5.14,88.55,-4.21,80.78,-5.99,94.35,-3.03,83.60,-9.24,111.98,8.57,82.68,-10.70,82.68,-10.70,86.64,-5.98,84.24,-12.89,102.19,-0.97,89.84,3.63,89.63,0.75,99.32,-1.84,97.77,-4.62,100.46,0.25,100.37,0.18,100.37,0.18,99.28,0.08,99.31,0.07,100.27,-0.55
2013M01,95.99,-3.27,97.77,-2.01,95.96,-4.90,106.46,0.08,101.58,9.94,109.69,17.14,100.07,10.15,105.83,5.84,116.10,7.74,98.46,-3.38,103.57,2.23,100.88,-2.81,103.31,-1.29,96.83,-1.04,109.50,8.46,97.85,0.99,95.39,-7.02,97.17,-5.13,94.12,-7.17,94.25,-3.13,89.85,-4.88,94.67,-1.77,76.25,-14.27,100.17,4.39,102.07,5.49,102.07,5.49,88.59,-3.54,81.16,-4.19,94.22,-3.04,83.95,-10.09,113.30,8.66,78.77,-16.03,78.10,-16.75,87.56,-6.01,85.09,-10.23,102.85,-0.67,91.12,-0.73,89.87,-3.41,97.88,-3.67,94.90,-8.23,99.75,-0.55,99.50,-1.17,99.50,-1.17,98.27,-1.64,98.27,-1.70,98.23,-2.89
2013M02,96.09,-4.79,98.31,-0.45,93.39,-5.85,107.64,1.19,101.97,8.28,111.73,17.17,99.18,5.21,104.09,2.12,114.94,5.16,100.02,-6.09,104.12,0.78,102.57,-5.77,106.17,-3.74,97.40,-1.47,107.61,14.70,101.11,1.38,94.13,-8.14,95.65,-5.89,91.45,-10.39,93.61,-3.56,89.41,-7.26,94.12,-2.73,76.28,-20.06,99.71,1.38,101.23,4.36,101.23,4.36,88.96,-4.22,81.89,-5.14,94.41,-3.45,84.25,-9.34,112.89,8.34,75.90,-18.24,74.74,-19.49,88.02,-6.58,85.15,-9.90,102.64,-0.46,91.89,-2.39,91.05,-2.52,97.09,-4.41,93.15,-8.96,99.43,-1.57,99.29,-1.20,99.29,-1.20,96.88,-3.51,96.79,-3.64,97.15,-4.39
2013M03,94.82,-6.37,101.11,2.85,94.02,-4.75,107.73,1.28,100.65,6.13,110.91,13.06,97.14,2.98,103.75,1.39,114.11,3.87,97.59,-11.18,104.03,0.79,99.92,-11.21,99.49,-13.43,94.86,-4.04,105.91,17.21,95.46,-5.29,94.56,-6.57,95.44,-4.57,90.50,-9.91,93.46,-4.08,89.01,-7.94,93.81,-3.16,75.40,-21.61,99.76,1.06,105.17,7.98,105.17,7.98,89.19,-4.16,82.41,-5.10,94.50,-3.28,84.78,-8.53,113.23,5.15,74.26,-17.72,72.79,-19.35,86.46,-7.74,84.80,-9.30,102.91,1.24,88.89,-7.29,87.44,-6.08,96.70,-3.24,92.21,-6.91,99.33,-1.25,98.14,-1.18,98.14,-1.18,96.42,-3.07,96.36,-3.16,96.41,-4.56
2013M04,93.26,-7.28,105.66,7.79,93.81,-5.23,106.63,0.24,99.25,4.64,109.71,4.40,95.30,6.59,104.55,2.16,113.92,3.71,94.33,-12.16,104.73,1.62,96.58,-11.95,95.19,-13.71,92.73,-6.16,98.27,10.02,92.95,-7.71,93.19,-8.02,95.43,-5.49,88.47,-12.38,92.74,-4.55,87.63,-10.30,92.47,-5.91,73.77,-23.15,104.94,5.86,104.87,6.77,104.87,6.77,89.33,-5.17,82.27,-5.83,94.80,-4.54,84.49,-8.74,113.76,5.63,72.41,-21.23,70.58,-23.22,84.12,-8.70,83.38,-10.63,103.73,2.04,84.20,-10.07,85.75,-3.67,96.10,-3.91,90.91,-8.63,99.09,-1.29,97.93,-1.96,97.93,-1.96,96.02,-5.06,95.93,-5.21,96.59,-4.55
2013M05,92.03,-6.73,107.05,12.18,93.68,-3.56,107.35,0.92,98.70,2.29,111.86,4.91,88.85,-2.82,103.26,0.52,114.01,4.11,91.78,-9.55,104.06,1.30,93.80,-9.10,95.21,-5.46,91.72,-5.34,97.32,1.59,92.05,-3.95,92.86,-8.58,94.71,-5.93,86.34,-14.91,91.36,-5.89,86.26,-10.30,91.33,-6.15,71.20,-23.33,105.76,5.06,105.23,6.84,105.23,6.84,89.08,-4.96,82.98,-4.40,94.04,-4.92,83.51,-6.92,113.46,5.45,70.66,-24.29,68.55,-26.55,82.40,-9.37,80.88,-12.52,103.03,0.88,83.37,-8.94,84.83,-4.97,95.60,-4.87,89.70,-10.91,98.95,-1.40,97.65,-2.72,97.65,-2.72,95.66,-5.86,95.61,-6.00,95.81,-5.52
2013M06,92.17,-3.46,106.18,11.79,93.84,-1.83,107.35,0.92,99.41,4.90,111.87,5.64,91.01,3.53,102.85,0.81,113.76,5.15,92.03,-2.09,104.35,2.52,94.08,-0.95,95.86,6.62,91.64,-1.39,96.94,-0.20,91.67,4.49,93.29,-7.74,94.94,-5.65,87.97,-13.81,91.51,-5.13,86.81,-6.05,92.02,-4.37,71.09,-12.64,106.90,6.59,105.21,6.64,105.21,6.64,89.07,-4.08,83.68,-1.44,93.67,-5.19,83.85,-5.18,113.42,5.41,72.46,-22.72,70.71,-24.58,81.06,-7.90,78.71,-12.74,104.18,1.85,82.24,-5.12,84.22,-1.35,95.88,-4.71,91.05,-9.87,98.68,-1.63,98.27,-2.40,98.27,-2.40,96.93,-2.30,96.88,-2.42,96.38,-4.38
2013M07,91.92,-4.10,105.55,11.20,92.69,-3.14,106.54,0.16,98.06,-8.26,113.32,-6.64,87.64,-15.41,102.38,-1.26,113.89,0.97,92.99,-1.12,104.19,2.45,95.40,-0.46,98.58,2.87,91.41,-2.35,97.83,-2.22,91.64,3.07,91.10,-9.32,94.31,-5.58,86.32,-15.82,91.61,-4.87,85.45,-8.73,91.02,-5.97,67.98,-19.49,106.76,5.99,103.75,4.81,103.75,4.81,88.90,-1.55,84.22,4.63,93.14,-4.59,83.28,-5.01,112.96,3.59,72.07,-23.35,70.37,-25.16,79.72,-9.11,77.32,-14.22,105.09,1.10,80.91,-6.79,82.48,-3.52,95.29,-5.36,90.01,-11.25,98.32,-1.83,97.86,-2.52,97.86,-2.52,96.72,-2.67,96.69,-2.78,96.06,-4.78
2013M08,92.61,-4.66,104.08,10.43,90.79,-3.97,106.24,-0.12,93.61,-14.15,106.18,-13.69,80.71,-24.89,102.29,-0.50,114.22,1.05,95.10,-4.17,105.20,3.28,97.69,-3.81,101.98,-1.71,91.87,-2.19,98.12,-1.76,92.62,3.39,91.45,-9.16,93.97,-5.51,87.21,-14.88,91.69,-4.53,85.16,-8.04,90.72,-6.20,67.75,-16.14,106.18,3.71,104.58,4.76,104.58,4.76,89.13,1.16,83.32,8.21,93.96,-2.53,83.46,-1.64,113.45,4.85,72.87,-19.84,71.67,-21.16,80.46,-7.21,77.86,-12.97,104.51,0.14,81.95,-4.84,84.50,0.90,95.54,-5.22,90.85,-10.42,98.26,-2.08,98.46,-2.07,98.46,-2.07,97.13,-2.40,97.07,-2.54,96.41,-4.48
2013M09,92.96,-5.22,105.11,9.01,91.33,-4.92,108.54,2.04,91.46,-17.70,105.31,-19.32,75.99,-28.44,102.43,-1.11,114.93,0.50,96.51,-4.20,105.37,2.15,99.22,-3.86,103.09,-1.53,92.41,-3.13,98.30,-3.13,93.78,1.95,91.73,-8.89,94.45,-5.39,86.68,-15.79,91.82,-4.87,85.26,-8.23,90.85,-6.61,67.67,-15.76,106.30,4.02,104.34,4.19,104.34,4.19,88.65,1.08,83.11,7.09,93.32,-2.02,83.91,-0.02,114.40,4.20,72.05,-21.24,70.67,-22.75,80.74,-8.39,78.42,-10.05,104.18,-1.06,82.48,-8.94,82.81,-7.82,95.34,-5.60,90.45,-11.25,98.17,-2.15,97.81,-3.57,97.81,-3.57,97.44,-2.92,97.39,-3.04,96.35,-4.93
2013M10,92.99,-4.40,107.31,10.69,94.27,-2.32,109.45,2.90,91.22,-14.02,105.02,-13.88,74.19,-26.25,102.96,-0.58,115.60,0.40,95.97,-2.41,105.49,1.24,98.55,-3.09,101.78,-1.01,92.44,-3.84,101.40,-4.80,93.19,-0.68,94.49,-5.37,94.32,-5.39,87.78,-14.04,90.40,-5.06,85.63,-6.86,91.16,-5.49,68.34,-13.37,112.17,7.94,103.85,3.97,103.85,3.97,88.98,0.27,83.20,3.37,93.78,-1.17,84.15,0.36,114.72,3.57,72.94,-18.58,71.65,-20.02,80.62,-7.86,78.02,-8.22,103.16,-1.29,82.67,-10.38,83.28,-4.79,95.41,-5.53,91.20,-10.01,97.89,-2.84,98.40,-3.09,98.40,-3.09,98.80,-1.50,98.76,-1.59,96.42,-4.79
2013M11,92.70,-4.00,106.98,9.79,94.25,-2.85,108.55,2.05,90.81,-12.37,104.53,-7.72,72.89,-27.97,102.81,-1.60,115.14,-0.33,96.04,-1.59,104.88,1.55,98.63,-2.22,101.46,-0.26,92.20,-4.20,100.89,-5.39,93.46,-1.57,93.55,-5.54,94.50,-4.79,86.84,-13.51,89.87,-4.59,85.08,-6.65,90.69,-5.77,67.35,-11.87,114.45,9.21,103.90,3.95,103.90,3.95,89.37,0.22,84.02,2.86,93.96,-0.84,83.61,0.06,114.72,2.52,70.72,-17.98,68.97,-20.01,80.57,-6.38,78.68,-7.20,102.68,-0.85,81.85,-7.92,82.02,-5.31,94.81,-5.40,90.40,-9.31,97.39,-3.20,98.43,-2.37,98.43,-2.37,98.13,-1.89,98.08,-2.00,95.95,-4.61
2013M12,92.93,-3.20,109.40,12.03,95.19,-1.72,111.39,4.72,93.92,-6.13,106.62,-4.08,81.10,-13.24,102.16,-2.18,114.85,-0.94,97.40,0.46,105.57,2.28,100.10,-0.07,103.33,2.08,92.68,-3.62,100.82,-4.96,94.90,-1.08,91.93,-6.41,94.04,-4.63,85.38,-13.18,90.88,-2.20,84.50,-6.54,90.02,-5.67,67.15,-11.59,113.62,7.43,104.26,4.00,104.26,4.00,89.58,1.16,84.85,5.04,93.87,-0.51,83.59,-0.01,114.60,2.34,68.82,-16.76,66.76,-19.26,80.78,-6.76,78.83,-6.42,101.97,-0.22,82.91,-7.71,80.95,-9.68,94.19,-5.17,89.18,-8.79,97.08,-3.36,97.87,-2.49,97.87,-2.49,98.22,-1.07,98.13,-1.19,95.23,-5.03
2014M01,92.41,-3.73,109.13,11.62,93.52,-2.54,110.82,4.10,91.77,-9.66,103.56,-5.59,78.73,-21.33,105.55,-0.26,113.99,-1.82,96.09,-2.41,105.77,2.12,98.94,-1.92,100.07,-3.14,92.62,-4.35,100.67,-8.06,93.58,-4.36,94.97,-0.44,94.47,-2.78,84.32,-10.41,91.57,-2.84,83.91,-6.61,89.43,-5.54,66.54,-12.73,113.37,13.18,103.45,1.35,103.45,1.35,90.12,1.73,85.30,5.10,94.47,0.27,83.53,-0.50,113.93,0.56,68.34,-13.24,66.25,-15.17,80.67,-7.87,78.46,-7.79,100.86,-1.93,83.24,-8.65,81.17,-9.68,93.88,-4.09,88.63,-6.61,96.88,-2.88,97.72,-1.79,97.72,-1.79,97.18,-1.11,97.06,-1.23,95.05,-3.24
2014M02,92.38,-3.86,110.50,12.40,94.71,1.41,112.35,4.38,93.84,-7.97,106.45,-4.73,81.91,-17.41,105.12,0.99,113.33,-1.40,95.61,-4.41,105.46,1.29,98.43,-4.04,99.97,-5.84,92.60,-4.93,99.94,-7.13,92.65,-8.37,96.03,2.02,94.97,-0.71,85.58,-6.42,92.92,-0.74,83.67,-6.42,89.62,-4.78,64.28,-15.73,115.37,15.71,105.53,4.25,105.53,4.25,90.66,1.91,86.54,5.68,94.66,0.26,83.90,-0.42,113.87,0.87,69.40,-8.56,67.58,-9.58,80.23,-8.85,77.59,-8.88,100.56,-2.03,82.98,-9.70,80.14,-11.98,94.06,-3.12,89.40,-4.03,96.77,-2.68,97.67,-1.63,97.67,-1.63,97.31,0.44,97.17,0.39,94.78,-2.44
2014M03,91.76,-3.23,110.18,8.97,94.15,0.14,113.04,4.93,96.60,-4.02,110.85,-0.05,86.02,-11.45,105.67,1.85,113.31,-0.70,94.22,-3.45,105.76,1.66,96.90,-3.02,98.86,-0.63,91.08,-3.98,101.64,-4.03,89.53,-6.21,96.33,1.87,95.13,-0.32,85.41,-5.62,91.23,-2.39,83.29,-6.43,89.35,-4.75,63.39,-15.93,115.32,15.60,106.62,1.38,106.62,1.38,90.31,1.26,85.79,4.10,94.50,0.00,83.92,-1.01,114.04,0.72,69.32,-6.65,67.50,-7.27,79.15,-8.45,77.27,-8.88,98.48,-4.30,79.81,-10.21,78.94,-9.72,93.96,-2.83,89.41,-3.04,96.62,-2.73,97.74,-0.41,97.74,-0.41,97.31,0.92,97.14,0.81,94.58,-1.90
2014M04,91.52,-1.87,109.29,3.44,93.75,-0.06,112.39,5.40,98.91,-0.34,114.49,4.36,88.68,-6.95,106.22,1.60,113.75,-0.15,93.32,-1.07,108.87,3.95,96.48,-0.10,99.24,4.25,90.77,-2.11,102.11,3.91,89.24,-3.99,97.06,4.15,93.61,-1.91,85.04,-3.88,90.48,-2.44,82.76,-5.56,88.81,-3.96,62.81,-14.86,121.35,15.64,107.88,2.87,107.88,2.87,89.97,0.72,84.51,2.72,94.63,-0.18,84.39,-0.12,114.04,0.25,67.96,-6.15,66.08,-6.38,80.73,-4.03,79.68,-4.44,99.01,-4.55,78.94,-6.25,83.19,-2.99,93.43,-2.78,89.18,-1.90,95.93,-3.19,97.62,-0.32,97.62,-0.32,97.42,1.46,97.26,1.39,95.56,-1.07
2014M05,91.88,-0.16,108.76,1.60,93.68,0.00,110.01,2.48,98.96,0.26,114.31,2.19,86.80,-2.31,107.29,3.90,114.24,0.20,94.16,2.59,108.46,4.23,97.41,3.85,100.45,5.50,90.59,-1.23,99.27,2.00,89.22,-3.07,97.65,5.16,94.69,-0.02,85.34,-1.16,90.31,-1.15,82.72,-4.10,89.04,-2.51,61.53,-13.58,121.07,14.48,108.06,2.69,108.06,2.69,89.76,0.76,84.23,1.51,94.45,0.44,83.36,-0.18,114.38,0.81,68.34,-3.28,66.50,-2.99,81.90,-0.61,81.67,0.98,99.32,-3.60,80.06,-3.97,79.77,-5.96,93.56,-2.13,89.31,-0.43,96.05,-2.93,97.82,0.17,97.82,0.17,97.69,2.12,97.55,2.03,95.81,0.00
2014M06,92.27,0.11,107.07,0.84,93.27,-0.61,110.05,2.52,95.09,-4.35,108.04,-3.42,83.99,-7.71,108.95,5.93,114.42,0.58,95.04,3.27,106.35,1.92,98.40,4.59,101.73,6.12,91.21,-0.47,98.06,1.16,91.57,-0.11,97.96,5.01,95.16,0.23,85.10,-3.26,89.14,-2.59,82.60,-4.85,89.09,-3.18,60.62,-14.73,119.96,12.22,107.33,2.02,107.33,2.02,88.80,-0.30,82.27,-1.68,93.97,0.32,83.17,-0.81,114.17,0.66,68.20,-5.88,66.46,-6.01,83.68,3.23,84.60,7.48,100.73,-3.31,79.57,-3.25,83.58,-0.76,93.59,-2.39,89.12,-2.12,96.19,-2.52,97.79,-0.49,97.79,-0.49,97.82,0.92,97.71,0.86,94.29,-2.17
2014M07,92.14,0.24,105.64,0.09,92.81,0.13,112.12,5.24,90.81,-7.39,105.10,-7.25,75.29,-14.09,106.45,3.98,104.57,-8.18,94.90,2.05,106.63,2.34,98.40,3.14,100.51,1.96,92.44,1.13,97.80,-0.03,94.04,2.62,99.19,8.88,94.72,0.43,85.34,-1.14,89.85,-1.92,82.94,-2.94,89.38,-1.80,61.25,-9.90,119.86,12.27,106.82,2.96,106.82,2.96,89.36,0.52,83.18,-1.23,94.37,1.32,82.18,-1.32,113.98,0.90,68.44,-5.04,66.72,-5.19,83.98,5.34,83.01,7.36,101.31,-3.60,81.40,0.61,87.92,6.60,93.14,-2.26,88.28,-1.92,95.94,-2.42,97.80,-0.06,97.80,-0.06,97.54,0.85,97.41,0.74,94.88,-1.23
