期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1996,338,-5.20,865,-3.79,"1,387",-1.57,"1,474",-0.19,"1,424",0.80,"1,291",3.03,875,12.44,538,-4.99,447,0.82,281,-4.43,148,-4.84,178,-6.51,368,-5.33,802,-2.75,911,-1.65,879,-0.34,799,1.79,561,10.61,365,-6.01,319,0.35,208,-6.38,118,-5.54,160,-3.69,497,-2.61,585,0.09,563,2.26,545,2.68,492,5.10,314,15.87,173,-2.78,128,1.99,73,1.60,30,-1.98,27,29.29,62,27.37,52,42.12,31,53.99,24,67.65,20,88.10,12,99.80,7,65.05,5,155.72,2,100.00,0,17.84,13,37.31,29,23.61,33,46.95,22,47.57,18,65.17,16,101.76,10,95.32,6,63.49,4,194.50,2,91.15,0,31.01,15,23.20,33,30.95,19,34.41,9,73.06,6,75.44,4,45.25,2,128.87,1,82.04,0,-13.29,0,211.94,0,-59.26,"1,588",1.55,576,3.24,372,-3.70,417,-2.53,395,-0.26,369,2.71,308,11.84,289,-2.40,367,3.82,428,1.11,"1,512",5.17,791,1.67,235,4.90,67,0.95,37,17.68,30,17.36,33,20.36,33,36.39,47,10.23,80,6.42,153,-0.74,790,5.80,797,1.43,341,2.13,305,-4.66,380,-4.12,365,-1.50,336,1.24,275,9.45,242,-4.54,286,3.11,275,2.16,722,4.49
1997,323,-4.48,870,0.52,"1,376",-0.78,"1,466",-0.56,"1,444",1.37,"1,311",1.57,971,11.01,533,-0.92,449,0.59,283,0.72,150,1.07,170,-4.41,371,0.69,792,-1.29,902,-0.98,887,0.93,809,1.28,622,10.93,361,-0.93,320,0.20,208,0.17,120,1.20,153,-4.55,499,0.39,585,-0.08,563,0.11,557,2.08,502,2.05,349,11.16,172,-0.90,130,1.58,75,2.27,30,0.56,26,-6.13,63,1.08,53,0.15,32,2.72,27,13.04,22,10.70,16,30.31,10,45.74,6,26.22,2,24.73,0,94.04,12,-5.12,30,1.45,34,1.60,24,9.18,21,18.31,17,7.76,13,29.06,9,45.40,6,25.56,2,31.07,0,86.96,14,-6.99,33,0.75,19,-2.39,8,-13.61,6,-2.53,5,23.52,3,37.20,1,49.01,0,36.00,0,-24.40,0,227.27,"1,595",0.42,599,3.86,361,-2.82,408,-2.22,401,1.55,371,0.56,346,12.07,291,0.56,376,2.65,426,-0.44,"1,565",3.50,792,0.03,241,2.77,67,-0.43,34,-6.31,35,13.86,33,-0.06,38,13.22,48,0.90,85,6.14,144,-5.62,814,3.01,803,0.80,357,4.62,295,-3.34,374,-1.82,367,0.53,338,0.62,308,11.92,243,0.50,291,1.66,282,2.44,751,4.04
1998,287,-11.29,881,1.25,"1,380",0.26,"1,462",-0.26,"1,474",2.12,"1,335",1.84,"1,036",6.75,565,6.08,444,-1.27,275,-2.85,150,0.39,150,-11.93,369,-0.40,786,-0.72,892,-1.08,904,1.95,820,1.31,664,6.76,384,6.24,318,-0.60,204,-2.00,119,-0.75,137,-10.57,511,2.48,594,1.59,569,1.05,570,2.40,516,2.69,372,6.73,181,5.75,126,-2.91,71,-5.23,32,4.96,26,0.73,66,5.25,52,-1.78,31,-4.18,26,-2.24,22,0.42,17,8.94,9,-3.65,5,-9.63,2,-17.06,0,-31.21,13,13.32,33,10.31,33,-1.76,22,-8.24,20,-3.38,17,-2.30,15,10.80,8,-8.99,5,-10.29,2,-13.95,0,-47.03,12,-10.14,33,0.68,18,-1.81,8,8.79,6,1.85,5,10.76,3,-0.74,1,47.35,0,-0.49,0,-58.86,0,138.89,"1,624",1.83,619,3.36,347,-4.09,390,-4.34,403,0.39,382,2.82,378,9.32,303,4.07,390,3.64,447,4.85,"1,621",3.61,807,1.98,254,5.34,67,0.62,35,1.37,36,3.91,39,17.90,43,13.85,48,0.58,91,7.09,150,3.75,838,2.95,816,1.67,364,2.01,280,-5.15,355,-4.87,367,0.06,342,1.34,335,8.76,255,4.75,299,2.63,297,5.41,784,4.33
1999,276,-3.76,917,4.17,"1,368",-0.89,"1,447",-0.99,"1,477",0.21,"1,356",1.57,"1,087",4.90,610,7.98,428,-3.46,273,-0.49,144,-4.47,148,-0.99,386,4.57,772,-1.73,878,-1.57,897,-0.76,829,1.16,686,3.25,410,6.92,303,-4.77,202,-1.15,111,-6.41,127,-6.80,531,3.87,595,0.23,569,-0.09,580,1.75,527,2.22,401,7.84,200,10.22,126,-0.16,72,1.41,33,2.82,27,6.08,67,1.29,54,5.11,36,16.56,31,18.34,26,18.96,21,21.44,11,20.54,6,8.23,2,26.55,0,46.05,14,4.11,33,1.19,35,5.57,26,14.77,24,16.47,21,24.35,17,14.17,10,29.63,5,6.68,2,21.08,0,78.05,13,8.22,34,1.38,19,4.27,10,21.41,7,24.73,5,0.90,4,63.74,1,-33.03,1,27.34,0,180.00,0,-30.23,"1,581",-2.62,653,5.51,333,-3.84,386,-1.09,395,-1.88,393,2.94,397,5.00,346,14.18,396,1.46,465,4.10,"1,675",3.34,785,-2.73,282,10.80,69,2.30,40,14.07,39,9.73,43,9.33,56,29.23,64,33.02,103,12.82,158,5.83,860,2.69,796,-2.51,371,1.82,265,-5.31,346,-2.58,356,-3.02,350,2.21,341,1.88,282,10.63,293,-2.01,306,3.23,815,4.03
2000,254,-7.78,934,1.83,"1,368",0.03,"1,443",-0.32,"1,486",0.59,"1,382",1.87,"1,142",5.02,658,7.84,413,-3.65,267,-2.27,145,0.59,139,-6.56,402,4.07,765,-0.95,864,-1.59,902,0.47,840,1.31,719,4.88,439,6.99,293,-3.32,196,-2.91,112,0.32,116,-9.20,532,0.21,603,1.31,578,1.64,584,0.78,542,2.76,423,5.25,219,9.57,120,-4.45,71,-0.45,33,1.54,25,-7.60,69,2.80,54,-1.17,38,7.05,34,8.65,28,7.65,22,7.05,12,11.63,7,15.17,2,3.64,0,-18.12,13,-5.32,36,9.15,33,-4.86,27,6.24,26,9.88,22,5.03,19,11.98,11,7.70,6,15.57,2,6.83,0,-13.15,12,-9.98,33,-3.46,20,5.64,11,9.12,8,4.71,6,18.51,4,-12.90,1,56.49,1,11.03,0,-35.16,0,-48.33,"1,568",-0.87,685,5.00,329,-1.36,368,-4.57,400,1.33,397,1.01,421,6.19,379,9.51,410,3.71,486,4.58,"1,735",3.54,784,-0.23,299,6.17,74,8.33,40,0.11,41,3.06,46,8.09,60,7.73,76,18.90,113,9.33,169,6.88,883,2.63,784,-1.50,386,4.12,255,-3.86,329,-5.11,360,1.14,351,0.14,361,5.94,303,7.38,298,1.74,317,3.39,852,4.50
2001,213,-16.40,904,-3.21,"1,335",-2.42,"1,413",-2.04,"1,474",-0.80,"1,373",-0.66,"1,171",2.53,709,7.76,386,-6.37,262,-2.13,143,-1.18,113,-18.29,385,-4.35,733,-4.12,833,-3.68,879,-2.55,831,-1.09,729,1.37,472,7.55,275,-6.03,193,-1.53,110,-1.07,99,-14.13,520,-2.36,602,-0.25,581,0.42,595,1.91,542,0.00,442,4.51,237,8.20,111,-7.18,69,-3.75,32,-1.56,34,32.79,97,39.71,77,43.78,62,60.72,57,67.21,48,71.01,40,80.19,23,82.13,10,41.58,4,41.73,0,-76.72,17,26.98,48,32.67,51,51.47,44,60.55,43,64.75,37,66.89,32,68.81,19,72.46,9,38.45,3,32.64,0,-82.65,17,39.18,48,47.57,26,31.03,18,61.16,14,75.43,11,86.09,9,139.50,4,158.11,1,75.26,0,223.73,0,-16.13,"1,547",-1.29,721,5.23,332,0.88,360,-2.21,386,-3.53,407,2.69,438,4.05,442,16.82,408,-0.47,511,5.13,"1,793",3.34,787,0.41,328,9.59,78,5.27,46,14.11,42,3.73,51,10.18,68,13.87,98,29.04,115,2.07,181,6.77,902,2.23,760,-3.00,393,1.85,254,-0.40,315,-4.19,344,-4.35,356,1.70,370,2.41,344,13.75,293,-1.43,330,4.25,890,4.49
2002,190,-10.59,879,-2.73,"1,358",1.73,"1,407",-0.43,"1,460",-0.97,"1,391",1.31,"1,175",0.40,790,11.40,384,-0.65,264,1.13,155,8.49,100,-11.70,362,-5.87,738,0.65,820,-1.56,867,-1.31,832,0.21,726,-0.38,517,9.36,272,-1.15,195,0.99,119,7.55,90,-9.33,518,-0.41,620,3.06,588,1.20,593,-0.45,558,3.00,449,1.70,274,15.48,112,0.58,70,1.50,36,11.69,32,-3.30,112,16.17,94,21.69,69,11.00,59,3.23,58,21.35,47,15.97,29,30.60,11,15.05,4,10.58,0,149.38,17,1.37,58,20.95,58,14.96,48,10.23,44,1.48,45,22.28,38,19.48,26,35.36,10,16.97,4,14.65,0,232.73,15,-8.00,54,11.36,36,34.60,20,12.90,15,8.69,13,18.27,9,3.06,4,5.59,1,-1.29,0,-22.77,0,-26.92,"1,485",-3.99,741,2.78,333,0.42,349,-3.04,383,-0.97,412,1.09,458,4.57,486,9.90,409,0.09,524,2.44,"1,837",2.47,755,-3.98,348,6.16,87,11.70,47,2.51,45,6.32,58,14.58,79,16.13,112,14.46,116,1.06,186,2.64,912,1.06,730,-4.01,393,-0.04,246,-3.06,303,-3.84,338,-1.86,354,-0.84,379,2.43,374,8.60,293,-0.29,338,2.32,925,3.90
2003,165,-13.11,848,-3.58,"1,389",2.26,"1,408",0.04,"1,455",-0.34,"1,421",2.19,"1,210",2.96,861,8.97,391,1.98,265,0.38,159,2.75,85,-14.68,344,-5.00,744,0.83,814,-0.73,856,-1.32,849,2.00,745,2.57,559,8.16,274,0.84,190,-2.47,119,0.42,80,-11.37,504,-2.58,645,3.96,594,1.11,599,1.09,572,2.46,465,3.58,302,10.51,117,4.73,76,8.33,40,10.38,27,-18.26,104,-6.99,93,-1.12,61,-10.93,55,-7.15,57,-1.56,50,6.53,34,14.52,15,39.74,7,88.94,0,10.89,13,-23.01,54,-8.38,60,2.76,41,-15.38,38,-13.79,41,-8.71,36,-6.37,26,1.92,12,19.53,5,52.39,0,1.09,13,-13.01,51,-5.47,33,-7.47,20,-0.18,17,12.28,16,22.76,14,61.47,8,99.32,3,243.00,2,533.90,0,105.26,"1,445",-2.72,785,5.83,336,0.89,335,-4.22,365,-4.60,417,1.37,450,-1.74,512,5.42,431,5.52,529,1.04,"1,890",2.88,738,-2.31,377,8.23,96,10.22,47,0.15,48,6.50,63,8.74,77,-3.01,119,6.22,130,11.50,194,4.28,930,1.95,707,-3.15,408,3.72,240,-2.42,288,-4.90,317,-6.07,354,0.15,373,-1.47,393,5.18,302,3.14,335,-0.74,960,3.80
2004,153,-7.65,836,-1.39,"1,451",4.45,"1,402",-0.43,"1,463",0.53,"1,453",2.27,"1,261",4.20,921,6.97,426,8.78,265,-0.22,156,-1.83,81,-4.97,344,-0.09,770,3.49,802,-1.40,853,-0.27,863,1.57,769,3.19,595,6.54,296,8.17,191,0.67,116,-3.10,71,-10.51,493,-2.28,680,5.56,599,0.90,609,1.68,591,3.30,492,5.82,326,7.76,129,10.20,74,-2.45,41,1.97,23,-14.13,98,-6.53,87,-5.76,56,-7.75,47,-13.56,48,-16.12,42,-16.17,34,0.77,13,-13.77,6,-19.34,0,-52.68,13,-4.48,51,-4.20,52,-13.86,37,-9.77,32,-15.79,34,-16.77,29,-18.09,25,-2.64,10,-15.29,5,-7.86,0,-50.81,10,-23.60,46,-8.99,36,8.98,19,-3.62,15,-8.53,14,-14.49,13,-11.42,9,12.49,3,-8.46,1,-52.94,0,-61.54,"1,418",-1.84,782,-0.40,323,-4.04,317,-5.25,345,-5.40,401,-3.94,450,-0.02,530,3.45,464,7.51,538,1.66,"1,952",3.29,720,-2.44,379,0.64,97,0.81,46,-2.48,45,-6.26,60,-5.50,79,2.79,121,1.82,141,8.73,197,1.87,952,2.43,698,-1.21,402,-1.35,225,-5.98,271,-5.70,301,-5.27,341,-3.66,371,-0.61,409,3.95,323,6.99,341,1.54,1000,4.12
