期間,經常帳,A. 商品,貸方,一般商品：出口 f.o.b,加工處理的商品：出口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,借方,一般商品：進口 f.o.b.,加工處理的商品：進口 f.o.b.,修理的商品,港口商品,非貨幣性黃金,B. 服務,貸方總計,借方總計,"運輸, 貸方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","運輸, 借方",客運,貨運,其他,"海運, 客運","海運, 貨運","海運, 其他","空運, 客運","空運, 貨運","空運, 其他","其他運輸, 客運","其他運輸, 貨運","其他運輸, 其他","旅行, 貸方",商務,個人,"旅行, 借方",商務,個人,"其他服務, 貸方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,"其他服務, 借方",通訊,營建,保險,金融,電腦與資訊,專利權、商標等使用費,其他事務服務,個人、文化與休閒服務,不包括在其他項目的政府服務,C. 所得,貸方總計,借方總計,"薪資, 貸方","薪資, 借方","投資所得, 貸方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤,債權所得(利息),證券投資,股權所得(股利,債券與票券,貨幣市場工具,其他投資,"投資所得, 借方",直接投資,股利及已分配分支機構利潤,盈餘轉增資及未分配分支機構利潤.,債權所得(利息),證券投資,股權所得(股利),債券與票券.,貨幣市場工具,其他投資,D. 經常移轉,貸方,政府,其他部門,工作者的匯款,其他移轉,借方,政府,其他部門,工作者的匯款,其他移轉,資本帳與金融帳,資本帳,貸方總計,借方總計,"資本移轉, 貸方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"資本移轉, 借方",政府,債務的免除,其他,其他部門,移民移轉,債務的免除,其他,"非生產性、非金融性資產的取得與處理, 貸方","非生產性、非金融性資產的取得與處理, 借方",金融帳,A.直接投資,對外直接投資,股本投資,再投資收益,其他資本,來台直接投資,股本投資,再投資收益,其他資本,B.證券投資,資產,股權證券,貨幣當局,政府,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,負債,股權證券,銀行,其他部門,債權證券,債券與票券,貨幣當局,政府,銀行,其他部門,貨幣市場工具,貨幣當局,政府,銀行,其他部門,C.衍生性金融商品,貨幣當局,政府,銀行,其他部門,資產,貨幣當局,政府,銀行,其他部門,負債,貨幣當局,政府,銀行,其他部門,D.其他投資,資產,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,貸款,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他資產…,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,負債,貿易信用,政府：長期,政府：短期,其他部門：長期,其他部門：短期,借款,基金信用的使用及自基金的借款,貨幣當局：其他長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,現金與存款,貨幣當局,政府,銀行,其他部門,其他負債,貨幣當局：長期,貨幣當局：短期,政府：長期,政府：短期,銀行：長期,銀行：短期,其他部門：長期,其他部門：短期,E.準備資產,貨幣用黃金,特別提款權,在基金的準備部位,外匯,其他債權,誤差與遺漏淨額
2009Q1,"13,131","9,164","40,444","39,288",...,4,330,822,"-31,280","-30,549",...,-1,-502,-228,611,"7,163","-6,552","1,382",286,988,108,1,747,77,285,241,31,...,...,...,"-1,648",-183,-736,-729,-2,-674,-591,-181,-62,-138,...,...,...,"1,438",291,"1,147","-1,735",-429,"-1,306","4,343",85,48,183,139,22,75,"3,715",19,57,"-3,169",-95,-16,-220,-104,-75,-831,"-1,604",-48,-176,"3,900","5,106","-1,206",112,-76,"4,994",588,305,283,-,142,92,49,1,"4,264","-1,130",-321,-388,88,-21,-508,-505,-3,-,-301,-544,"1,067",1,"1,066",24,"1,042","-1,611",-6,"-1,605",-250,"-1,355","-13,545",-24,-,-24,...,...,...,...,...,...,...,...,-6,...,...,...,-6,-6,...,...,-,-18,"-13,521",-712,-972,-718,-283,29,260,301,1,-42,"-1,835",-818,"-2,588",...,-,65,"-2,653","1,770","2,019",...,-,194,"1,825",-249,...,-,69,-318,"-1,017",-317,-121,-196,-700,-692,...,-162,304,-834,-8,...,-,-,-8,108,...,-,119,-11,"1,582",...,-,875,707,"-1,474",...,-,-756,-718,"1,807","5,483",82,-,-,-,82,"-4,132",...,...,1,...,575,"-5,958",-,"1,250","10,160",...,-,718,"9,442",-627,...,...,-,...,...,-829,-45,247,"-3,676",38,-,-,-,38,"2,377",-,...,-,-,-,-,490,-70,"1,957","-6,690",...,-,"-6,690",...,599,...,...,-,-,...,318,9,272,"-12,889",-,-,-,"-12,889",...,414
2009Q2,"10,285","7,496","47,890","47,323",...,5,361,201,"-40,394","-39,485",...,-10,-484,-415,621,"7,447","-6,826","1,384",258,"1,024",102,1,750,83,257,274,19,...,...,...,"-1,851",-199,-979,-673,-1,-910,-531,-198,-69,-142,...,...,...,"1,719",321,"1,398","-1,845",-469,"-1,376","4,344",84,44,88,184,47,62,"3,709",19,107,"-3,130",-103,-23,-195,-95,-69,-649,"-1,757",-45,-194,"2,747","4,476","-1,729",80,-77,"4,396",908,737,171,-,248,152,96,-,"3,240","-1,652","-1,048",-970,-78,-,-344,-323,-21,-,-260,-579,"1,122",11,"1,111",15,"1,096","-1,701",-9,"-1,692",-246,"-1,446","-8,832",-17,1,-18,...,...,...,...,...,...,...,...,-13,...,...,...,-13,-13,...,...,1,-5,"-8,815",-810,"-1,294","-1,120",-171,-3,484,675,78,-269,-428,"-9,111","-3,500",...,-,-206,"-3,294","-5,611","-5,609",...,-,"-1,161","-4,448",-2,...,-,3,-5,"8,683","7,394","1,917","5,477","1,289","1,291",...,"1,881",-246,-344,-2,...,-,-,-2,438,...,-,402,36,"1,596",...,-,949,647,"-1,158",...,-,-547,-611,"3,806","5,701",-165,-,-,-,-165,"-1,575",...,...,7,...,280,"-3,152",1,"1,289","6,253",...,-,553,"5,700","1,188",...,...,-,...,...,862,-93,419,"-1,895",667,-,-,-2,669,"2,232",-,...,-,-,-,-,91,69,"2,072","-4,666",...,-,"-4,666",...,-128,...,...,-,-,...,-583,13,442,"-11,821",-,-,-,"-11,821",...,"-1,453"
2009Q3,"8,046","6,786","55,259","54,631",...,1,465,162,"-48,473","-47,475",...,-7,-535,-456,-257,"7,677","-7,934","1,553",274,"1,180",99,1,817,83,273,363,16,...,...,...,"-2,083",-245,"-1,120",-718,-2,"-1,043",-576,-243,-77,-142,...,...,...,"1,684",341,"1,343","-2,199",-461,"-1,738","4,440",83,67,93,214,27,52,"3,736",22,146,"-3,652",-116,-30,-222,-65,-71,-861,"-2,090",-52,-145,"2,088","5,287","-3,199",84,-90,"5,203","1,178",957,221,-,219,183,36,-,"3,806","-3,109","-1,357","-1,190",-147,-20,"-1,590","-1,563",-27,-,-162,-571,"1,248",23,"1,225",20,"1,205","-1,819",-12,"-1,807",-270,"-1,537","-5,326",-21,-,-21,...,...,...,...,...,...,...,...,-15,...,...,...,-15,-15,...,...,-,-6,"-5,305",-646,"-1,666","-1,445",-221,-,"1,020",967,147,-94,"-3,905","-10,858","-8,928",...,-,90,"-9,018","-1,930","-1,539",...,-,-428,"-1,111",-391,...,-,-126,-265,"6,953","6,932",874,"6,058",21,19,...,603,-28,-556,2,...,-,-,2,6,...,-,256,-250,"1,160",...,-,758,402,"-1,154",...,-,-502,-652,"11,001","5,641",-200,-,-,-,-200,"-4,026",...,...,-,...,44,"-4,935",-,865,"9,211",...,-,"6,408","2,803",656,...,...,-,...,...,465,-120,311,"5,360",-64,-,-,-,-64,"3,584",-,...,-,-,-,-,"1,339",-46,"2,291",-243,...,-,-243,...,"2,083",...,...,-,-,...,"1,748",12,323,"-11,761",-,-,-,"-11,761",...,"-2,720"
2009Q4,"11,461","7,107","59,806","58,737",...,1,515,553,"-52,699","-51,563",...,-2,-544,-590,"1,016","9,487","-8,471","2,023",322,"1,588",113,1,916,91,321,672,22,...,...,...,"-2,201",-241,"-1,016",-944,-4,-931,-767,-237,-85,-177,...,...,...,"1,975",388,"1,587","-2,021",-498,"-1,523","5,489",91,135,109,190,33,53,"4,795",27,56,"-4,249",-117,-17,-244,-65,-115,"-1,083","-2,371",-51,-186,"3,789","5,482","-1,693",100,-80,"5,382","1,804","1,598",206,-,284,203,81,-,"3,294","-1,613",-825,"-1,193",368,-,-628,-595,-33,-,-160,-451,"1,465",11,"1,454",20,"1,434","-1,916",-19,"-1,897",-282,"-1,615","-13,050",-34,1,-35,...,...,...,...,...,...,...,...,-12,...,...,...,-12,-12,...,...,1,-23,"-13,016",-904,"-1,945","-1,737",-206,-2,"1,041","1,395",121,-475,"-4,159","-10,912","-6,181",...,-,-179,"-6,002","-4,731","-4,148",...,-,-383,"-3,765",-583,...,-,-134,-449,"6,753","5,418",231,"5,187","1,335","1,333",...,"1,965",-455,-177,2,...,-,8,-6,300,...,-,209,91,"1,006",...,-,583,423,-706,...,-,-374,-332,"9,402","8,838",-68,-,-,-,-68,"5,535",...,...,-10,...,-443,"5,183",-,805,"2,369",...,-,-370,"2,739","1,002",...,...,-,...,...,"1,306",-110,-194,564,13,-,-,-,13,"1,759",-,...,-,-,-,-,-333,-32,"2,124",376,...,-,376,...,"-1,584",...,...,-,-,...,"-1,588",18,-14,"-17,655",-,-,-,"-17,655",...,"1,589"
2010Q1,"10,368","6,076","61,652","60,712",...,1,595,344,"-55,576","-54,511",...,-1,-554,-510,-20,"9,047","-9,067","2,002",362,"1,528",112,1,943,88,361,585,24,...,...,...,"-2,333",-252,"-1,209",-872,-1,"-1,122",-664,-251,-87,-208,...,...,...,"1,899",363,"1,536","-2,181",-467,"-1,714","5,146",91,106,103,183,50,63,"4,482",19,49,"-4,553",-107,-92,-241,-50,-99,"-1,264","-2,455",-55,-190,"5,025","6,082","-1,057",121,-94,"5,961","1,199",965,234,-,373,288,85,-,"4,389",-963,-489,-472,-17,-,-372,-372,-,-,-102,-713,"1,183",5,"1,178",25,"1,153","-1,896",-7,"-1,889",-300,"-1,589","-11,062",-36,2,-38,...,...,...,...,...,...,...,...,-11,...,...,...,-11,-11,...,...,2,-27,"-11,026","-1,127","-2,296","-2,067",-234,5,"1,169","1,284",17,-132,"-2,344","-5,261","-2,974",...,-,-146,"-2,828","-2,287","-2,428",...,-,-652,"-1,776",141,...,-,102,39,"2,917","1,799",-102,"1,901","1,118",935,...,"1,328",-316,-77,183,...,191,-8,-,8,...,-,-7,15,873,...,-,468,405,-865,...,-,-475,-390,"5,838","2,107",-79,-,-,-,-79,"6,716",...,...,-,...,-699,"7,045",-,370,"-3,250",...,-,"-6,122","2,872","-1,280",...,...,-,...,...,"-1,160",-131,11,"3,731",24,-,-,-,24,"2,225",-,...,-,-,-,-,"1,037",-55,"1,243",775,...,-,775,...,707,...,...,-,-,...,834,20,-147,"-13,401",-,-,-,"-13,401",...,694
2010Q2,"11,002","7,867","69,921","68,668",...,1,607,645,"-62,054","-60,735",...,-3,-673,-643,501,"9,997","-9,496","2,494",427,"1,973",94,1,"1,166",80,426,807,14,...,...,...,"-2,570",-375,"-1,279",-916,-1,"-1,194",-680,-374,-85,-236,...,...,...,"2,198",399,"1,799","-2,259",-483,"-1,776","5,305",98,82,133,193,42,142,"4,530",26,59,"-4,667",-115,-39,-262,-44,-122,"-1,287","-2,575",-56,-167,"3,351","5,526","-2,175",87,-83,"5,439","1,316","1,380",-64,-,347,291,56,-,"3,776","-2,092","-1,071","-1,036",-31,-4,-895,-829,-66,-,-126,-717,"1,248",5,"1,243",21,"1,222","-1,965",-38,"-1,927",-306,"-1,621","-9,554",-36,1,-37,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,1,-16,"-9,518","-2,085","-2,620","-2,717",64,33,535,736,31,-232,"-7,663","-8,823","-5,858",...,-,-176,"-5,682","-2,965","-1,867",...,-,842,"-2,709","-1,098",...,-,-857,-241,"1,160","1,500",111,"1,389",-340,-205,...,-29,60,-236,-135,...,-135,-,-,279,...,-,171,108,"1,355",...,-,794,561,"-1,076",...,-,-623,-453,"15,328","9,435",-103,-,-,-,-103,"6,814",...,...,6,...,-813,"7,510",-,111,"1,925",...,-,"1,797",128,799,...,...,-,...,...,661,-152,290,"5,893",474,-,-,-,474,"3,645",-,...,-,-,-,-,"3,163",-101,583,"2,832",...,-,"2,832",...,"-1,058",...,...,-,-,...,-942,14,-130,"-15,377",-,-,-,"-15,377",...,"-1,448"
2010Q3,"9,058","6,913","70,093","69,206",...,-,613,274,"-63,180","-61,933",...,-4,-687,-556,288,"10,279","-9,991","2,630",409,"2,120",101,-,"1,413",85,409,707,16,...,...,...,"-2,621",-377,"-1,258",-986,-1,"-1,170",-702,-376,-88,-284,...,...,...,"2,104",404,"1,700","-2,515",-524,"-1,991","5,545",104,76,103,206,55,125,"4,803",26,47,"-4,855",-118,-15,-261,-37,-70,"-1,075","-3,034",-49,-196,"2,551","6,295","-3,744",93,-88,"6,202","1,534","1,227",307,-,345,281,64,-,"4,323","-3,656","-2,212","-1,996",-183,-33,"-1,282","-1,278",-4,-,-162,-694,"1,251",6,"1,245",19,"1,226","-1,945",-73,"-1,872",-320,"-1,552","-10,825",-21,2,-23,...,...,...,...,...,...,...,...,-16,...,...,...,-16,-16,...,...,2,-7,"-10,804","-2,771","-2,900","-2,591",-307,-2,129,-25,183,-29,"-10,225","-8,892",-743,...,-,-159,-584,"-8,149","-8,669",...,-,"-1,747","-6,922",520,...,-,557,-37,"-1,333","-1,502",-200,"-1,302",169,225,...,336,-76,-35,-56,...,-56,-,-,66,...,-,62,4,960,...,-,508,452,-894,...,-,-446,-448,"10,124","1,399",-396,-,-,-,-396,-557,...,...,1,...,-673,240,2,-127,"2,824",...,-,-509,"3,333",-472,...,...,-,...,...,-56,-125,-291,"8,725",-42,-,-,-,-42,"2,779",-,...,-,-,-,-,"3,169",-140,-250,"6,319",...,-,"6,319",...,-331,...,...,-,-,...,-477,27,119,"-7,998",-,-,-,"-7,998",...,"1,767"
2010Q4,"9,444","5,657","72,157","71,141",...,1,613,402,"-66,500","-65,231",...,-3,-699,-567,"1,724","11,034","-9,310","2,639",468,"2,063",108,1,"1,341",87,467,722,21,...,...,...,"-2,371",-339,"-1,183",-849,-1,"-1,088",-586,-338,-95,-263,...,...,...,"2,520",441,"2,079","-2,402",-576,"-1,826","5,875",99,91,91,265,71,130,"5,003",27,98,"-4,537",-114,-95,-235,-66,-144,"-1,317","-2,317",-55,-194,"2,649","5,362","-2,713",105,-96,"5,257","1,034",693,341,-,405,345,60,-,"3,818","-2,617","-1,112",-942,-165,-5,"-1,348","-1,348",-,-,-157,-586,"1,569",5,"1,564",29,"1,535","-2,155",-17,"-2,138",-361,"-1,777","-9,206",-23,-,-23,...,...,...,...,...,...,...,...,-19,...,...,...,-19,-19,...,...,-,-4,"-9,183","-3,099","-3,758","-3,441",-341,24,659,385,168,106,-432,"-10,511","-2,699",...,-,-211,"-2,488","-7,812","-7,662",...,-,-294,"-7,368",-150,...,-,-17,-133,"10,079","8,189",-136,"8,325","1,890","1,890",...,125,-113,"1,878",-,...,-,-,-,224,...,-,50,174,"1,309",...,-,550,759,"-1,085",...,-,-500,-585,"-2,479",-624,-79,-,-,-,-79,"-8,504",...,...,6,...,"-2,626","-6,833",-,949,"6,374",...,-,"1,492","4,882","1,585",...,...,-,...,...,"1,958",-152,-221,"-1,855",-230,-,-,-,-230,"-2,249",-,...,-,-,-,-,"-2,163",-108,22,"2,105",...,-,"2,105",...,"-1,481",...,...,-,-,...,"-1,553",30,42,"-3,397",-,-,-,"-3,397",...,-238
2011Q1,"10,717","5,440","73,597","72,494",...,2,704,397,"-68,157","-66,619",...,-1,-912,-625,"1,195","11,056","-9,861","2,307",466,"1,733",108,-,"1,127",90,466,606,18,...,...,...,"-2,310",-274,"-1,184",-852,-1,"-1,081",-524,-273,-103,-328,...,...,...,"2,502",458,"2,044","-2,426",-521,"-1,905","6,247",102,60,98,230,94,174,"5,397",29,63,"-5,125",-117,-52,-265,-63,-103,"-1,452","-2,847",-60,-166,"5,394","7,062","-1,668",149,-117,"6,913","1,734","1,288",446,-,326,256,70,-,"4,853","-1,551",-657,-647,-5,-5,-732,-723,-9,-,-162,"-1,312","1,374",3,"1,371",31,"1,340","-2,686",-8,"-2,678",-384,"-2,294","-8,521",-32,1,-33,...,...,...,...,...,...,...,...,-23,...,...,...,-23,-23,...,...,1,-10,"-8,489","-4,834","-2,530","-2,068",-446,-16,"-2,304","-2,131",5,-178,"-12,920","-9,492","-2,062",...,-,-62,"-2,000","-7,430","-7,245",...,-,-82,"-7,163",-185,...,-,147,-332,"-3,428","-3,095",712,"-3,807",-333,-333,...,-885,-160,712,-,...,-,-,-,210,...,-,4,206,"1,304",...,-,477,827,"-1,094",...,-,-473,-621,"13,644","7,560",14,-,-,-,14,"3,144",...,...,2,...,"-2,018","4,649",-,511,"4,415",...,-,"1,121","3,294",-13,...,...,-,...,...,292,-145,-160,"6,084",399,-,-,-,399,"2,554",-,...,-,-,-,-,"2,728",-103,-71,54,...,-,54,...,"3,077",...,...,-,-,...,"3,062",23,-8,"-4,589",-,-,-,"-4,589",...,"-2,196"
2011Q2,"8,527","5,888","80,130","78,592",...,1,828,709,"-74,242","-72,555",...,-3,"-1,112",-572,500,"11,296","-10,796","2,475",481,"1,887",107,1,"1,213",91,480,674,16,...,...,...,"-2,835",-518,"-1,289","-1,028",-1,"-1,184",-720,-517,-105,-308,...,...,...,"2,751",520,"2,231","-2,490",-523,"-1,967","6,070",108,97,106,237,91,204,"5,102",31,94,"-5,471",-129,-53,-293,-57,-87,"-1,367","-3,228",-54,-203,"3,294","5,883","-2,589",108,-111,"5,775","1,253",969,284,-,321,281,40,-,"4,201","-2,478","-1,317","-1,264",-43,-10,-990,-988,-2,-,-171,"-1,155","1,345",4,"1,341",24,"1,317","-2,500",-19,"-2,481",-379,"-2,102","-9,067",-24,-,-24,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,-,-3,"-9,043","-2,469","-3,349","-2,996",-284,-69,880,745,44,91,"-7,586","-12,905","-5,868",...,-,-130,"-5,738","-7,037","-7,176",...,-,-417,"-6,759",139,...,-,347,-208,"5,319","2,814",64,"2,750","2,505","2,505",...,355,108,"2,042",-,...,-,-,-,348,...,-,180,168,"1,344",...,-,643,701,-996,...,-,-463,-533,"5,567","-8,739",-659,-,-,-,-659,"-5,004",...,...,7,...,"-3,225","-2,150",-,364,-795,...,-,"-1,494",699,"-2,281",...,...,-,...,...,"-2,121",-168,8,"14,306",110,-,-,-,110,"6,749",-,...,-,-,-,-,"6,009",-105,845,"6,698",...,-,"6,698",...,749,...,...,-,-,...,672,-,77,"-4,903",-,-,-,"-4,903",...,540
2011Q3,"10,387","7,864","78,346","76,287",...,1,864,"1,194","-70,482","-68,671",...,-1,"-1,248",-562,962,"11,341","-10,379","2,448",495,"1,844",109,1,"1,223",94,494,621,15,...,...,...,"-2,603",-392,"-1,173","-1,038",-1,"-1,074",-740,-391,-99,-298,...,...,...,"2,635",467,"2,168","-2,891",-568,"-2,323","6,258",108,84,151,215,75,268,"5,265",37,55,"-4,885",-138,-27,-298,-63,-95,"-1,466","-2,572",-65,-161,"2,218","6,975","-4,757",122,-130,"6,853","1,437","1,124",313,-,456,380,76,-,"4,960","-4,627","-1,908","-1,698",-196,-14,"-2,497","-2,497",-,-,-222,-657,"1,475",5,"1,470",23,"1,447","-2,132",-20,"-2,112",-390,"-1,722","-8,259",-31,1,-32,...,...,...,...,...,...,...,...,-20,...,...,...,-20,-20,...,...,1,-12,"-8,228","-3,911","-2,723","-2,404",-313,-6,"-1,188","-1,408",197,23,"-14,623","1,686","3,835",...,-,77,"3,758","-2,149","-1,487",...,-,"1,366","-2,853",-662,...,-,39,-701,"-16,309","-15,617","-1,665","-13,952",-692,-844,...,"-1,339",91,404,152,...,152,-,-,250,...,-,81,169,"1,623",...,-,716,907,"-1,373",...,-,-635,-738,"6,592",-188,723,-,-,-,723,"-5,722",...,...,-28,...,"-2,603","-3,736",-,645,"8,040",...,-,494,"7,546","-3,229",...,...,-,...,...,"-2,451",-132,-646,"6,780",-361,-,-,-,-361,"1,118",-,...,-,-,-,-,"-1,220",-133,"2,471","5,333",...,-,"5,333",...,690,...,...,-,-,...,579,49,62,"3,464",-,-,-,"3,464",...,"-2,128"
2011Q4,"12,057","9,114","75,415","74,108",...,16,787,504,"-66,301","-64,270",...,-2,"-1,201",-828,"1,237","12,227","-10,990","2,466",560,"1,805",101,-,"1,182",85,560,623,16,...,...,...,"-2,520",-405,"-1,134",-981,-1,"-1,040",-666,-404,-94,-315,...,...,...,"3,177",496,"2,681","-2,305",-600,"-1,705","6,584",121,107,158,240,128,192,"5,534",39,65,"-6,165",-158,-101,-299,-84,-194,"-1,503","-3,593",-58,-175,"2,273","4,913","-2,640",128,-97,"4,785",874,593,281,-,264,198,66,-,"3,647","-2,543","-1,142","-1,120",-17,-5,"-1,134","-1,134",-,-,-267,-567,"1,353",2,"1,351",28,"1,323","-1,920",-21,"-1,899",-392,"-1,507","-12,557",-32,1,-33,...,...,...,...,...,...,...,...,-19,...,...,...,-19,-19,...,...,1,-14,"-12,525","-3,509","-4,164","-3,877",-281,-6,655,458,78,119,-562,"1,208","2,017",...,-,26,"1,991",-809,-341,...,-,82,-423,-468,...,-,-488,20,"-1,770",974,"-1,041","2,015","-2,744","-2,597",...,"-1,741",-85,-771,-147,...,-147,-,-,230,...,-,106,124,"1,506",...,-,772,734,"-1,276",...,-,-666,-610,"-8,473","-6,621",529,-,-,-,529,"-7,284",...,...,6,...,"-1,858","-5,983",-,551,-154,...,-,"-5,172","5,018",288,...,...,-,...,...,903,-100,-515,"-1,852",166,-,-,-,166,"-1,442",-,...,-,-,-,-,-947,-107,-388,762,...,-,762,...,"-1,338",...,...,-,-,...,"-1,396",7,51,-211,-,-,-,-211,...,500
2012Q1,"11,207","6,220","70,710","69,657",...,2,755,296,"-64,490","-62,818",...,-2,"-1,117",-553,798,"11,728","-10,930","2,245",556,"1,592",97,-,"1,043",83,556,549,14,...,...,...,"-2,522",-377,"-1,193",-952,-2,"-1,105",-678,-375,-88,-274,...,...,...,"2,905",442,"2,463","-2,495",-549,"-1,946","6,578",122,85,136,231,123,253,"5,539",35,54,"-5,913",-148,-128,-293,-42,-166,"-1,375","-3,470",-77,-214,"4,835","6,331","-1,496",169,-95,"6,162","1,019",793,226,-,257,211,46,-,"4,886","-1,401",-604,-602,8,-10,-544,-544,-,-,-253,-646,"1,361",4,"1,357",35,"1,322","-2,007",-20,"-1,987",-451,"-1,536","-8,881",-18,-,-18,...,...,...,...,...,...,...,...,-10,...,...,...,-10,-10,...,...,-,-8,"-8,863","-1,978","-3,436","-3,120",-226,-90,"1,458","1,638",8,-188,"-1,062","-6,362",-168,...,-,6,-174,"-6,194","-6,193",...,-,"-1,188","-5,005",-1,...,-,254,-255,"5,300","5,509",246,"5,263",-209,-310,...,"-1,603",79,"1,214",101,...,101,-,-,-249,...,-,26,-275,"1,032",...,-,561,471,"-1,281",...,-,-535,-746,-480,"-2,475",-157,-,-,-,-157,"-8,042",...,...,3,...,"-1,683","-6,682",8,312,"7,442",...,-,"2,048","5,394","-1,718",...,...,-3,...,...,"-1,154",-148,-413,"1,995",137,-,-,-,137,"2,294",-,...,-,-,-,-,"2,079",-80,295,"-1,588",...,-,"-1,588",...,"1,152",...,...,-,-,...,"1,080",8,64,"-5,094",-,-,-,"-5,094",...,"-2,326"
2012Q2,"11,108","5,980","75,846","74,834",...,1,795,216,"-69,866","-68,242",...,-1,"-1,032",-591,"1,912","12,476","-10,564","2,556",586,"1,862",108,-,"1,265",92,586,597,16,...,...,...,"-2,641",-500,"-1,295",-846,-1,"-1,204",-610,-499,-91,-236,...,...,...,"2,920",390,"2,530","-2,607",-548,"-2,059","7,000",127,111,192,229,165,209,"5,873",38,56,"-5,316",-149,-71,-327,-84,-123,"-1,136","-3,202",-67,-157,"3,814","6,206","-2,392",128,-89,"6,078","1,440","1,252",188,-,314,250,59,5,"4,324","-2,303","-1,516","-1,464",-47,-5,-555,-555,-,-,-232,-598,"1,362",5,"1,357",28,"1,329","-1,960",-20,"-1,940",-439,"-1,501","-10,891",-20,-,-20,...,...,...,...,...,...,...,...,-13,...,...,...,-13,-13,...,...,-,-7,"-10,871","-1,960","-2,252","-2,427",-188,363,292,187,47,58,"-13,528","-8,211","-3,865",...,-,27,"-3,892","-4,346","-4,149",...,-,299,"-4,448",-197,...,-,-299,102,"-5,317","-5,276","-1,412","-3,864",-41,54,...,165,28,-139,-95,...,-95,-,-,375,...,-,253,122,"1,383",...,-,710,673,"-1,008",...,-,-457,-551,"7,353","7,338",343,-,-,-,343,"4,977",...,...,3,...,"-2,932","7,425",-,481,"2,615",...,-,"3,625","-1,010",-597,...,...,-,...,...,-91,-173,-333,15,-83,-,-,-,-83,"3,985",-,...,-,-,-,-,"2,968",-90,"1,107","-4,275",...,-,"-4,275",...,388,...,...,-,-,...,312,18,58,"-3,111",-,-,-,"-3,111",...,-217
2012Q3,"12,264","8,612","76,606","75,441",...,1,748,416,"-67,994","-66,432",...,-2,"-1,085",-475,"1,261","12,111","-10,850","2,597",587,"1,895",115,-,"1,377",98,587,518,17,...,...,...,"-2,738",-487,"-1,229","-1,022",-1,"-1,131",-766,-486,-98,-256,...,...,...,"2,742",353,"2,389","-2,860",-537,"-2,323","6,772",127,99,150,244,140,251,"5,672",38,51,"-5,252",-157,-117,-370,-74,-154,"-1,094","-3,070",-69,-147,"2,962","7,299","-4,337",134,-115,"7,165","1,480","1,168",312,-,818,731,87,-,"4,867","-4,222","-2,347","-2,152",-188,-7,"-1,647","-1,647",-,-,-228,-571,"1,300",7,"1,293",31,"1,262","-1,871",-16,"-1,855",-457,"-1,398","-11,908",-27,-,-27,...,...,...,...,...,...,...,...,-21,...,...,...,-21,-21,...,...,-,-6,"-11,881","-2,832","-4,017","-3,472",-312,-233,"1,185",978,188,19,"-17,325","-17,211","-7,448",...,-,-39,"-7,409","-9,763","-9,537",...,-,-976,"-8,561",-226,...,-,23,-249,-114,110,787,-677,-224,-217,...,-435,210,8,-7,...,-7,-,-,107,...,-,121,-14,"1,045",...,-,560,485,-938,...,-,-439,-499,"11,865","6,506",-485,-,-,-,-485,385,...,...,-1,...,-991,"1,082",-,295,"6,466",...,-,"2,596","3,870",140,...,...,-,...,...,102,-187,225,"5,359",357,-,-,-,357,432,-,...,-,-,-,-,"-2,174",-83,"2,689","4,274",...,-,"4,274",...,296,...,...,-,-,...,157,31,108,"-3,696",-,-,-,"-3,696",...,-356
