期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
1998M09,54.40,-16.17,45.28,-13.69,40.57,-,71.94,-,39.36,-16.38,44.76,-18.87,32.80,-20.54,58.99,-1.16,64.60,-,14.74,-,59.24,-,13.65,-28.35,11.63,-29.30,47.15,-20.25,42.00,-,25.38,-33.82,67.94,-,84.94,-,81.09,-,106.62,-,46.54,-16.98,53.49,-17.17,27.22,-15.47,56.57,-7.06,57.88,-15.43,57.88,-,59.82,-15.52,43.00,-,76.26,-,58.49,-10.57,86.87,-,112.22,-,123.74,-,32.17,-14.28,31.48,-,52.74,-,23.66,-19.50,57.33,-12.49,127.71,-,92.05,-,160.81,-,63.68,-10.60,63.68,-,103.20,-,104.21,-,80.58,-
1998M10,54.80,-15.20,45.23,-11.80,42.34,-,69.90,-,38.09,-17.00,42.41,-20.25,32.17,-19.01,59.55,-0.03,64.60,-,14.53,-,59.39,-,13.40,-32.29,11.44,-35.15,47.13,-19.97,41.51,-,24.67,-34.98,68.71,-,84.25,-,82.49,-,109.03,-,47.09,-15.79,54.64,-15.21,26.42,-17.64,54.98,-10.50,59.09,-13.65,59.09,-,56.62,-18.20,41.89,-,70.89,-,57.72,-11.13,87.02,-,112.22,-,123.74,-,31.17,-15.60,29.86,-,49.99,-,23.39,-16.70,57.76,-11.75,130.84,-,96.61,-,161.49,-,69.56,-2.22,69.56,-,107.54,-,108.68,-,82.40,-
1998M11,54.52,-14.30,44.47,-13.65,41.45,-,67.53,-,38.42,-18.05,42.71,-18.66,32.56,-22.44,59.22,-0.17,64.60,-,14.48,-,59.49,-,13.34,-31.97,10.62,-38.26,46.39,-21.08,42.07,-,24.26,-35.97,70.50,-,82.82,-,77.79,-,106.21,-,47.34,-14.43,55.22,-13.81,25.97,-15.76,55.08,-11.43,59.80,-10.06,59.80,-,57.26,-16.10,42.62,-,71.42,-,57.29,-11.44,86.85,-,108.73,-,118.86,-,30.55,-15.14,29.26,-,48.61,-,22.62,-12.93,56.12,-13.23,130.32,-,96.39,-,160.63,-,69.40,-0.37,69.40,-,108.60,-,109.92,-,82.72,-
1998M12,54.39,-12.74,44.58,-10.32,43.22,-,65.66,-,38.26,-19.04,42.03,-21.25,32.62,-23.21,58.67,-1.61,64.60,-,13.43,-,59.29,-,12.15,-31.24,9.29,-37.14,46.98,-19.69,42.18,-,24.75,-34.04,70.64,-,83.91,-,77.97,-,105.86,-,47.25,-13.95,55.35,-13.12,25.42,-16.05,56.41,-8.05,60.46,-8.17,60.46,-,57.81,-13.12,43.66,-,71.42,-,57.31,-10.90,87.94,-,108.73,-,118.86,-,30.04,-15.88,29.00,-,46.78,-,21.95,-14.86,55.26,-12.84,131.59,-,97.43,-,162.06,-,70.70,4.22,70.70,-,109.13,-,110.41,-,83.03,-
1999M01,54.51,-10.14,44.99,-7.88,44.99,-5.80,65.35,-7.01,38.35,-18.49,41.96,-21.99,33.15,-22.35,58.98,-0.42,64.60,0.00,13.34,-17.30,57.35,-4.51,12.11,-20.54,9.54,-21.03,47.08,-15.81,41.15,-11.26,24.84,-28.89,70.21,3.77,84.69,4.88,77.61,-7.01,105.19,-9.01,46.39,-14.58,54.11,-14.87,25.44,-13.23,54.37,-8.25,60.59,-5.73,60.59,-5.73,58.33,-11.33,44.60,-9.37,71.46,-12.59,57.37,-9.37,87.90,-1.25,108.73,-6.18,118.86,-6.56,29.75,-15.70,28.77,-17.38,46.78,-15.61,21.36,-14.90,55.05,-11.78,132.66,-7.70,98.50,2.26,162.98,-14.79,71.83,10.56,71.83,10.56,110.34,-5.72,111.74,-6.13,83.40,3.23
1999M02,53.99,-9.81,45.36,-6.22,47.64,5.61,64.47,-7.64,38.66,-16.95,41.89,-20.10,33.67,-20.00,57.94,-3.11,65.26,1.02,12.95,-14.41,57.32,-5.10,11.67,-17.12,8.91,-19.66,46.72,-14.70,40.38,-11.39,24.74,-25.35,70.05,2.79,83.05,1.23,77.21,-8.70,104.76,-10.29,45.95,-14.72,53.51,-14.62,25.38,-15.15,54.06,-7.26,61.60,1.38,61.60,1.38,60.59,-5.24,45.69,-9.72,74.93,-2.01,57.13,-9.40,87.92,-1.42,108.73,-6.34,118.86,-6.75,29.57,-14.91,28.70,-17.24,46.78,-15.61,20.81,-15.30,54.39,-8.91,131.28,-8.62,96.76,-0.45,162.29,-14.54,70.11,4.97,70.11,4.97,108.63,-4.82,110.03,-5.10,82.90,1.46
1999M03,53.77,-7.94,45.06,-7.64,47.64,8.20,64.18,-9.05,38.57,-14.84,41.99,-19.02,33.67,-14.85,57.23,-4.66,65.26,1.02,14.06,-2.02,56.37,-4.20,12.97,-1.82,11.17,9.72,45.78,-14.61,39.63,-11.95,24.07,-24.80,69.74,2.03,80.38,-3.16,76.87,-9.78,103.94,-9.13,45.61,-14.64,53.20,-14.36,25.01,-15.85,53.67,-4.65,63.99,7.01,63.99,7.01,60.99,-2.18,46.22,-4.27,75.17,-0.75,57.38,-7.78,87.95,-3.75,108.73,-6.34,118.86,-6.75,29.56,-14.37,28.79,-16.09,46.78,-15.61,20.58,-15.86,53.09,-11.78,128.65,-7.38,95.08,0.05,158.68,-12.86,68.65,4.55,68.65,4.55,107.03,-3.86,108.40,-4.08,82.05,0.05
1999M04,53.94,-5.88,44.36,-7.53,46.76,6.20,64.68,-6.57,38.54,-11.89,41.99,-11.43,34.31,-11.11,57.28,-4.31,65.26,1.02,15.38,4.55,56.30,-7.46,14.61,7.74,13.28,24.34,44.94,-13.71,39.71,-12.24,23.32,-22.24,69.86,-1.99,79.73,-5.87,77.70,-9.03,101.45,-10.81,45.91,-10.85,53.69,-10.16,24.88,-13.94,53.98,-1.42,64.10,10.06,64.10,10.06,58.34,-7.56,45.05,-8.82,70.99,-6.67,57.50,-7.24,87.87,-0.99,107.73,-6.20,117.53,-6.63,30.00,-13.07,29.00,-14.83,46.78,-15.61,21.18,-16.88,54.95,-7.04,127.09,-5.40,94.70,1.20,155.65,-10.43,68.42,6.01,68.42,6.01,107.53,-0.21,108.99,-0.23,82.18,0.76
1999M05,53.79,-4.42,43.75,-7.99,44.28,5.30,64.68,-7.99,37.84,-12.73,42.01,-12.68,32.53,-13.39,57.13,-4.19,65.26,1.02,16.04,7.51,56.31,-5.19,15.36,10.90,13.72,21.63,45.10,-11.27,39.86,-9.59,23.70,-19.17,69.94,3.11,79.60,-5.35,77.70,-8.61,100.16,-8.99,46.26,-8.01,54.29,-6.88,24.69,-12.94,54.49,-5.61,64.83,11.03,64.83,11.03,58.95,-6.92,47.12,-5.99,70.02,-7.55,57.17,-6.92,85.55,-3.41,106.62,-7.17,116.04,-7.81,30.27,-10.28,29.20,-12.05,43.07,-22.30,21.32,-13.19,56.10,-3.84,124.48,-4.44,93.99,1.78,150.71,-9.32,67.65,7.57,67.65,7.57,106.61,0.39,108.03,0.45,82.09,1.15
1999M06,53.99,-1.84,43.66,-7.38,44.28,9.82,65.69,-5.45,37.38,-13.49,41.54,-12.75,32.49,-13.64,57.34,-2.71,65.26,1.02,16.29,12.81,56.36,-4.94,15.65,17.58,13.94,32.01,46.46,-6.86,39.86,-10.95,25.06,-12.35,70.08,4.10,81.09,-1.48,77.68,-7.60,102.30,-6.04,46.35,-6.16,54.36,-4.92,24.79,-11.53,55.04,-4.09,64.74,11.31,64.74,11.31,62.46,-1.50,51.41,1.96,72.57,-4.00,57.52,-4.52,87.85,-1.06,106.62,-5.34,116.04,-6.63,30.14,-8.58,29.34,-9.89,43.07,-22.30,20.81,-12.49,55.82,-2.10,123.68,-2.28,93.75,3.65,149.23,-6.99,67.91,11.44,67.91,11.44,106.89,3.47,108.34,3.68,82.31,2.27
1999M07,54.80,0.37,43.85,-6.68,44.99,5.26,65.61,-7.50,37.37,-11.26,41.48,-9.71,32.39,-12.13,57.62,-2.06,65.26,1.02,17.59,22.92,56.33,-5.01,17.13,30.17,15.93,47.64,48.24,0.15,40.14,-10.72,27.21,1.15,70.19,3.16,80.01,-3.51,77.87,-4.45,102.16,-3.40,46.75,-3.11,54.98,-1.75,24.69,-9.03,56.29,-1.57,64.96,13.90,64.96,13.90,63.71,-0.09,54.04,10.38,72.27,-7.25,57.39,-3.69,88.93,0.23,107.66,-4.41,116.04,-6.63,30.78,-6.30,29.26,-9.41,43.07,-22.30,22.47,-6.57,58.02,2.71,123.18,-2.97,93.63,3.50,148.25,-8.11,68.30,12.28,68.30,12.28,107.31,5.16,108.85,5.50,82.56,2.65
1999M08,55.81,3.20,44.36,-3.46,46.76,9.41,65.11,-8.21,37.06,-8.67,41.42,-8.38,31.90,-7.11,58.05,-1.48,65.26,1.02,18.48,29.23,56.28,-5.55,18.16,38.31,17.21,58.62,49.41,3.78,40.14,-7.68,28.22,6.53,70.34,3.59,79.06,-4.59,78.14,-3.41,104.06,-0.76,47.22,-0.17,55.58,1.93,24.85,-8.97,57.64,1.69,65.73,14.63,65.73,14.63,62.84,1.73,52.56,14.14,72.10,-6.30,57.43,-2.10,88.89,0.25,106.50,-4.41,116.04,-5.40,30.93,-5.12,29.07,-9.41,41.81,-25.07,22.92,-2.72,59.77,5.94,125.21,-0.74,95.81,7.16,149.79,-6.95,71.66,19.91,71.66,19.91,109.65,9.12,111.26,9.60,83.27,4.10
1999M09,58.68,7.87,44.55,-1.61,46.76,15.26,65.70,-8.67,36.76,-6.61,41.56,-7.15,31.12,-5.12,58.27,-1.22,65.26,1.02,20.42,38.53,56.30,-4.96,20.38,49.30,19.29,65.86,51.79,9.84,40.38,-3.86,30.70,20.96,70.46,3.71,79.12,-6.85,77.96,-3.86,105.96,-0.62,48.97,5.22,58.04,8.51,24.90,-8.52,57.55,1.73,65.71,13.53,65.71,13.53,63.68,6.45,53.65,24.77,72.64,-4.75,57.53,-1.64,88.95,2.39,107.74,-3.99,116.04,-6.22,31.62,-1.71,29.39,-6.64,41.81,-20.72,23.72,0.25,61.17,6.70,135.36,5.99,97.64,6.07,170.34,5.93,73.70,15.73,73.70,15.73,112.27,8.79,114.10,9.49,83.76,3.95
1999M10,58.68,7.08,44.44,-1.75,44.34,4.72,65.87,-5.77,36.60,-3.91,40.56,-4.36,31.16,-3.14,58.33,-2.05,65.26,1.02,20.48,40.95,56.31,-5.19,20.45,52.61,19.30,68.71,55.74,18.27,41.06,-1.08,35.04,42.03,70.48,2.58,78.22,-7.16,78.20,-5.20,107.80,-1.13,50.70,7.67,60.10,9.99,25.78,-2.42,57.04,3.75,65.14,10.24,65.14,10.24,64.13,13.26,54.49,30.08,72.64,2.47,56.50,-2.11,90.58,4.09,106.75,-4.87,114.72,-7.29,31.76,1.89,29.61,-0.84,41.81,-16.36,23.85,1.97,61.20,5.96,131.40,0.43,98.29,1.74,160.39,-0.68,73.92,6.27,73.92,6.27,113.27,5.33,115.07,5.88,83.98,1.92
1999M11,59.16,8.51,44.54,0.16,44.34,6.97,65.78,-2.59,36.28,-5.57,38.31,-10.30,31.86,-2.15,58.11,-1.87,65.26,1.02,21.38,47.65,55.78,-6.24,21.49,61.09,20.57,93.69,57.45,23.84,41.17,-2.14,37.02,52.60,70.50,0.00,81.14,-2.03,78.32,0.68,107.76,1.46,50.99,7.71,60.39,9.36,26.02,0.19,56.71,2.96,65.15,8.95,65.15,8.95,65.19,13.85,56.35,32.21,72.81,1.95,56.43,-1.50,90.53,4.24,106.75,-1.82,114.72,-3.48,31.92,4.48,29.73,1.61,41.81,-13.99,23.81,5.26,61.30,9.23,130.58,0.20,98.27,1.95,158.56,-1.29,73.78,6.31,73.78,6.31,115.09,5.98,117.14,6.57,83.59,1.05
1999M12,59.51,9.41,44.68,0.22,44.34,2.59,66.28,0.94,36.54,-4.50,38.46,-8.49,32.71,0.28,58.17,-0.85,65.26,1.02,22.02,63.96,55.79,-5.90,22.23,82.96,21.53,131.75,57.70,22.82,41.41,-1.83,36.92,49.17,70.56,-0.11,80.95,-3.53,79.91,2.49,109.65,3.58,50.46,6.79,59.48,7.46,26.34,3.62,56.26,-0.27,64.66,6.95,64.66,6.95,65.50,13.30,57.27,31.17,72.46,1.46,56.58,-1.27,91.53,4.08,106.96,-1.63,114.72,-3.48,32.17,7.09,29.73,2.52,41.81,-10.62,24.12,9.89,63.12,14.22,130.63,-0.73,98.92,1.53,157.77,-2.65,74.86,5.88,74.86,5.88,115.83,6.14,117.97,6.85,83.73,0.84
2000M01,60.00,10.07,46.20,2.69,44.34,-1.44,66.28,1.42,36.62,-4.51,37.82,-9.87,33.65,1.51,58.11,-1.48,65.26,1.02,22.40,67.92,55.88,-2.56,22.67,87.20,21.91,129.66,59.73,26.87,41.84,1.68,38.98,56.92,71.59,1.97,82.18,-2.96,79.95,3.02,113.76,8.15,51.00,9.94,60.27,11.38,26.32,3.46,57.08,4.98,64.83,7.00,64.83,7.00,67.74,16.13,60.80,36.32,73.23,2.48,57.78,0.71,91.39,3.97,105.33,-3.13,114.72,-3.48,33.03,11.03,30.61,6.40,41.81,-10.62,24.66,15.45,65.93,19.76,128.87,-2.86,98.25,-0.25,154.69,-5.09,76.68,6.75,76.68,6.75,114.41,3.69,116.47,4.23,84.36,1.15
2000M02,59.95,11.04,46.12,1.68,44.57,-6.44,65.78,2.03,37.35,-3.39,39.25,-6.30,34.09,1.25,57.78,-0.28,65.26,0.00,23.13,78.61,55.89,-2.49,23.50,101.37,22.76,155.44,59.63,27.63,42.82,6.04,39.42,59.34,71.64,2.27,81.84,-1.46,80.24,3.92,111.14,6.09,51.46,11.99,60.76,13.55,26.66,5.04,56.74,4.96,64.89,5.34,64.89,5.34,70.28,15.99,65.15,42.59,73.73,-1.60,58.22,1.91,91.58,4.16,106.51,-2.04,115.51,-2.82,33.08,11.87,30.70,6.97,42.00,-10.22,24.78,19.08,64.95,19.42,126.73,-3.47,96.31,-0.47,152.55,-6.00,75.73,8.02,75.73,8.02,112.42,3.49,114.41,3.98,84.11,1.46
2000M03,60.29,12.13,47.57,5.57,45.86,-3.74,68.47,6.68,37.98,-1.53,39.60,-5.69,35.07,4.16,57.45,0.38,65.26,0.00,23.44,66.71,55.89,-0.85,23.85,83.89,22.81,104.21,60.97,33.18,43.43,9.59,40.92,70.00,71.65,2.74,80.65,0.34,80.00,4.07,111.96,7.72,51.95,13.90,61.73,16.03,26.06,4.20,56.19,4.70,65.24,1.95,65.24,1.95,72.54,18.94,69.43,50.22,73.73,-1.92,58.59,2.11,91.42,3.95,106.51,-2.04,115.51,-2.82,33.15,12.14,30.88,7.26,42.00,-10.22,24.28,17.98,64.37,21.25,125.80,-2.22,96.79,1.80,149.76,-5.62,77.72,13.21,77.72,13.21,113.16,5.73,115.24,6.31,82.94,1.08
