期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1998M09,114.95,5.97,67.75,-,68.79,-,87.44,-,15.82,-,14.62,-,61.40,12.11,-,-,42.17,-,112.31,-,90.98,-,65.45,7.24,70.60,8.68,41.86,8.45,78.90,-,78.90,-,81.74,7.44,66.24,-,64.83,-,109.96,-,89.15,-,93.99,-,134.84,-,162.20,-,63.06,7.78,47.99,-,69.78,-,43.67,-,99.96,-,108.15,-,110.97,-,198.09,-,202.57,-,190.45,-,108.55,15.98,108.49,-,167.18,-,171.21,-,108.41,-,99.91,-
1998M10,109.90,-1.01,65.85,-,67.21,-,85.10,-,16.98,-,15.85,-,58.76,4.31,-,-,40.02,-,103.70,-,89.98,-,63.57,-0.76,68.43,0.15,41.23,4.04,76.06,-,76.06,-,76.76,-0.75,61.33,-,60.63,-,109.10,-,86.76,-,82.95,-,128.83,-,154.97,-,60.24,0.58,45.99,-,65.67,-,42.79,-,95.38,-,103.12,-,108.51,-,188.63,-,194.11,-,180.15,-,107.24,11.63,107.31,-,158.47,-,161.67,-,103.46,-,94.73,-
1998M11,107.74,-9.60,66.56,-,68.48,-,84.70,-,18.20,-,17.11,-,56.75,-3.21,-,-,39.39,-,102.06,-,82.64,-,62.50,-8.49,67.07,-7.88,41.41,-2.72,74.79,-,74.79,-,75.14,-10.23,58.65,-,59.39,-,112.01,-,85.84,-,81.34,-,122.37,-,142.54,-,58.82,-8.34,45.30,-,63.94,-,40.62,-,93.62,-,101.94,-,106.80,-,183.77,-,191.30,-,173.30,-,105.81,2.24,105.94,-,155.24,-,158.38,-,102.23,-,93.73,-
1998M12,106.77,-11.74,67.98,-,71.60,-,84.47,-,13.82,-,12.82,-,56.34,-6.13,-,-,39.10,-,101.31,-,82.03,-,61.87,-11.30,66.17,-10.98,41.90,-3.86,74.99,-,74.99,-,74.73,-12.22,58.25,-,57.96,-,108.26,-,87.16,-,80.36,-,120.93,-,140.28,-,57.76,-11.94,43.53,-,62.81,-,41.03,-,92.34,-,100.98,-,103.38,-,183.17,-,188.87,-,174.54,-,104.81,-0.06,104.92,-,154.12,-,157.21,-,101.43,-,93.11,-
1999M01,106.42,-14.46,75.62,12.23,81.79,20.94,85.37,25.67,15.48,-36.09,14.63,-34.89,56.86,-7.65,-,-,39.05,-13.24,101.48,-10.18,85.24,3.85,62.47,-12.64,66.63,-13.71,43.03,-5.18,75.58,-8.40,75.58,-8.40,74.54,-14.48,57.85,-26.03,57.80,-18.47,108.11,-4.85,87.33,-6.52,80.26,-19.17,118.94,-14.25,138.54,-17.89,57.00,-16.04,42.32,-30.20,62.27,-10.03,39.44,-17.14,92.65,-16.48,100.87,-10.74,103.25,-13.51,181.15,-18.17,187.59,-20.56,171.81,-15.38,105.33,-2.45,105.52,-2.13,153.71,-13.29,156.41,-15.53,101.01,-7.62,93.00,-5.42
1999M02,106.64,-11.02,81.73,23.91,89.76,35.26,86.95,22.79,14.69,-14.09,13.81,-11.70,56.86,-3.58,-,-,39.40,-10.52,101.04,-4.57,86.01,6.71,62.47,-9.41,66.64,-10.37,42.98,-2.91,76.71,-2.94,76.71,-2.94,75.25,-11.23,60.37,-19.47,57.43,-14.72,107.91,-2.22,88.44,-3.39,79.05,-19.24,120.01,-10.98,139.79,-14.75,57.16,-13.08,42.24,-27.79,62.56,-9.23,38.84,-12.62,93.23,-12.88,102.07,-3.18,104.18,-10.21,180.38,-15.60,187.29,-18.16,170.57,-12.58,104.65,-1.53,104.93,-1.21,154.20,-9.21,157.03,-11.21,101.72,-4.34,93.76,-1.93
1999M03,107.40,-8.11,73.73,12.79,78.76,19.64,84.45,16.82,15.91,-2.51,15.02,1.01,58.20,0.31,-,-,39.62,-7.75,102.87,-1.70,91.56,16.50,63.34,-5.53,67.80,-6.03,42.69,-2.13,78.14,-0.38,78.14,-0.38,76.13,-8.99,60.81,-17.69,58.38,-11.37,111.77,3.26,87.49,-4.18,80.91,-14.97,115.86,-13.04,128.06,-20.98,58.22,-9.50,42.73,-24.00,63.96,-4.74,39.39,-10.96,95.85,-9.10,103.63,-0.59,106.07,-7.51,180.66,-12.44,187.27,-14.33,171.16,-10.26,105.86,1.14,106.11,1.44,157.73,-4.69,161.02,-6.25,103.36,-1.90,95.42,0.86
1999M04,106.24,-9.48,71.20,11.60,75.53,17.05,85.65,10.23,17.68,0.51,16.82,3.89,58.97,-0.41,-,-,39.71,-9.36,104.09,-3.00,95.38,18.74,63.02,-7.77,67.07,-9.16,44.06,2.13,78.78,-1.72,78.78,-1.72,75.55,-10.70,60.27,-20.70,59.00,-10.59,111.01,1.76,85.25,-6.86,81.03,-15.83,115.06,-13.49,127.17,-22.77,57.95,-10.09,42.14,-22.29,64.04,-5.49,39.34,-12.67,94.70,-11.62,103.04,-2.45,105.34,-8.66,176.95,-13.68,183.84,-15.21,167.22,-11.93,105.34,-0.27,105.79,0.22,156.41,-5.79,160.12,-6.84,102.56,-3.48,94.31,-1.94
1999M05,105.35,-9.71,76.78,18.84,83.05,27.18,85.36,6.46,18.78,-4.67,17.94,-2.18,58.90,-1.21,-,-,39.57,-9.99,103.02,-4.08,96.38,17.24,62.89,-5.40,66.79,-7.03,44.55,6.07,80.42,-0.86,80.42,-0.86,76.54,-10.15,63.95,-16.64,59.90,-9.38,107.56,-2.12,86.79,-5.94,79.87,-16.91,114.53,-14.06,126.59,-22.48,57.55,-10.37,42.38,-21.08,63.25,-7.14,38.62,-15.18,94.78,-12.18,102.57,-0.41,104.86,-6.79,172.53,-14.50,180.96,-14.59,161.31,-14.40,103.50,-2.90,103.91,-2.42,155.73,-5.94,159.49,-6.69,101.92,-4.32,93.56,-4.20
1999M06,104.89,-11.18,91.50,37.78,103.53,54.36,84.30,5.89,20.01,7.06,19.20,9.90,57.09,-6.88,-,-,37.95,-15.23,102.20,-7.49,89.16,1.77,62.04,-8.35,65.42,-10.64,45.90,8.08,81.12,-1.58,81.12,-1.58,77.79,-8.79,69.27,-6.04,60.97,-8.99,105.51,-2.35,85.82,-5.70,79.12,-19.38,111.99,-21.12,121.91,-31.80,56.88,-12.88,42.70,-19.87,62.33,-10.50,36.99,-21.00,94.16,-13.23,101.75,-3.86,104.15,-9.49,169.79,-16.78,178.36,-15.91,158.48,-17.75,101.92,-5.06,102.29,-4.62,153.82,-8.97,157.54,-9.53,101.69,-6.83,92.89,-7.45
1999M07,104.42,-10.34,84.24,23.72,95.09,37.08,85.60,0.78,20.35,12.00,19.55,15.41,57.39,-5.83,-,-,39.15,-7.53,101.24,-7.67,88.24,-4.50,61.71,-7.96,64.70,-10.33,47.16,8.12,81.10,1.17,81.10,1.17,77.27,-7.88,68.13,-3.51,60.86,-8.99,109.63,1.81,85.78,-5.75,78.47,-18.56,109.88,-21.10,117.99,-31.82,56.86,-11.16,42.57,-13.60,62.12,-9.77,38.62,-16.48,93.55,-13.76,100.68,-6.78,103.47,-8.98,169.46,-15.41,176.34,-15.10,159.86,-15.74,101.59,-5.08,101.97,-4.63,152.26,-9.44,155.96,-9.97,101.15,-6.86,92.71,-6.69
1999M08,104.53,-9.52,75.92,12.66,84.61,23.95,85.37,-3.98,25.01,54.86,24.26,63.04,57.36,-5.11,-,-,39.50,-5.75,100.39,-9.24,88.95,0.17,62.00,-5.90,65.39,-7.45,45.78,4.28,79.88,-0.39,79.88,-0.39,77.13,-6.63,68.08,1.13,60.34,-8.24,107.96,0.29,87.00,-3.14,77.63,-18.44,109.95,-17.99,119.24,-25.52,56.91,-11.22,42.80,-11.42,62.11,-11.49,39.23,-13.11,93.14,-13.33,100.04,-7.74,102.72,-10.42,169.75,-14.57,175.13,-13.95,161.67,-15.23,102.08,-4.85,102.50,-4.36,151.29,-10.53,154.72,-11.10,100.43,-7.63,91.78,-8.36
1999M09,104.54,-9.06,76.42,12.80,85.38,24.12,88.09,0.74,25.98,64.22,25.24,72.64,57.39,-6.53,-,-,40.61,-3.70,99.73,-11.20,87.43,-3.90,61.45,-6.11,64.70,-8.36,45.82,9.46,79.16,0.33,79.16,0.33,77.35,-5.37,69.95,5.60,60.16,-7.20,109.53,-0.39,86.83,-2.60,77.22,-17.84,109.23,-18.99,118.46,-26.97,57.20,-9.29,44.97,-6.29,62.18,-10.89,38.90,-10.92,91.59,-8.37,99.13,-8.34,102.05,-8.04,169.62,-14.37,173.88,-14.16,162.67,-14.59,102.79,-5.31,103.26,-4.82,149.83,-10.38,153.20,-10.52,99.12,-8.57,89.47,-10.45
1999M10,105.49,-4.01,72.05,9.42,79.58,18.40,62.69,-26.33,26.05,53.42,25.29,59.56,57.77,-1.68,-,-,42.04,5.05,99.64,-3.92,87.95,-2.26,63.29,-0.44,66.76,-2.44,46.70,13.27,78.90,3.73,78.90,3.73,78.52,2.29,73.48,19.81,61.19,0.92,111.50,2.20,86.86,0.12,77.14,-7.00,103.81,-19.42,116.89,-24.57,57.94,-3.82,47.91,4.17,61.87,-5.79,39.71,-7.20,91.69,-3.87,99.38,-3.63,101.95,-6.05,172.44,-8.58,172.89,-10.93,169.29,-6.03,103.56,-3.43,104.06,-3.03,148.84,-6.08,152.01,-5.98,98.51,-4.78,88.30,-6.79
1999M11,105.50,-2.08,69.49,4.40,76.18,11.24,58.94,-30.41,30.92,69.89,30.23,76.68,58.23,2.61,-,-,43.20,9.67,97.07,-4.89,89.98,8.88,62.29,-0.34,65.35,-2.56,47.45,14.59,79.83,6.74,79.83,6.74,78.69,4.72,73.74,25.73,61.84,4.13,114.05,1.82,87.26,1.65,76.94,-5.41,103.71,-15.25,116.78,-18.07,58.09,-1.24,48.88,7.90,61.76,-3.41,39.70,-2.26,91.46,-2.31,99.13,-2.76,101.85,-4.63,171.68,-6.58,173.27,-9.42,167.38,-3.42,103.30,-2.37,103.79,-2.03,148.10,-4.60,151.38,-4.42,98.39,-3.76,88.22,-5.88
1999M12,105.06,-1.60,70.71,4.02,77.87,8.76,58.85,-30.33,31.64,128.94,30.96,141.50,57.78,2.56,-,-,42.66,9.10,96.10,-5.14,89.64,9.28,61.92,0.08,64.78,-2.10,47.93,14.39,80.38,7.19,80.38,7.19,77.71,3.99,71.43,22.63,61.88,6.76,111.75,3.22,86.67,-0.56,76.59,-4.69,102.64,-15.12,114.81,-18.16,57.90,0.24,49.18,12.98,61.79,-1.62,39.95,-2.63,90.93,-1.53,95.73,-5.20,101.47,-1.85,170.98,-6.66,173.80,-7.98,165.47,-5.20,103.26,-1.48,103.77,-1.10,147.35,-4.39,148.99,-5.23,97.95,-3.43,87.92,-5.57
2000M01,102.65,-3.54,69.36,-8.28,76.49,-6.48,57.16,-33.04,31.24,101.81,30.56,108.89,57.63,1.35,-,-,41.60,6.53,96.95,-4.46,91.79,7.68,61.96,-0.82,64.61,-3.03,48.79,13.39,78.90,4.39,78.90,4.39,74.89,0.47,70.90,22.56,60.79,5.17,106.13,-1.83,75.69,-13.33,74.81,-6.79,100.63,-15.39,113.27,-18.24,56.76,-0.42,48.44,14.46,60.49,-2.86,39.52,0.20,88.96,-3.98,93.24,-7.56,98.86,-4.25,166.73,-7.96,170.11,-9.32,160.72,-6.45,100.53,-4.56,101.02,-4.26,143.11,-6.90,145.13,-7.21,95.62,-5.34,85.56,-8.00
2000M02,102.57,-3.82,67.60,-17.29,74.20,-17.34,57.42,-33.96,33.05,124.98,32.39,134.54,57.52,1.16,-,-,40.36,2.44,95.23,-5.75,96.14,11.78,62.02,-0.72,64.67,-2.96,48.86,13.68,80.39,4.80,80.39,4.80,75.09,-0.21,71.50,18.44,61.27,6.69,105.53,-2.21,75.70,-14.41,74.65,-5.57,100.34,-16.39,112.94,-19.21,56.71,-0.79,48.06,13.78,60.38,-3.48,40.04,3.09,89.42,-4.09,93.01,-8.88,98.68,-5.28,166.29,-7.81,168.51,-10.03,161.44,-5.35,98.71,-5.68,99.14,-5.52,142.21,-7.78,144.81,-7.78,95.51,-6.10,85.89,-8.39
2000M03,103.11,-3.99,58.85,-20.18,62.55,-20.58,57.27,-32.18,34.35,115.90,33.68,124.23,59.94,2.99,-,-,43.91,10.83,91.85,-10.71,107.93,17.88,64.20,1.36,67.17,-0.93,49.64,16.28,83.40,6.73,83.40,6.73,76.31,0.24,72.50,19.22,62.81,7.59,106.61,-4.62,75.36,-13.86,79.04,-2.31,100.30,-13.43,112.90,-11.84,57.11,-1.91,49.63,16.15,60.84,-4.88,39.29,-0.25,89.30,-6.83,92.97,-10.29,98.81,-6.84,165.58,-8.35,167.01,-10.82,161.54,-5.62,99.10,-6.39,99.55,-6.18,142.74,-9.50,145.11,-9.88,95.83,-7.29,86.20,-9.66
2000M04,102.74,-3.29,60.79,-14.62,64.45,-14.67,56.63,-33.88,30.58,72.96,29.84,77.41,60.94,3.34,-,-,42.79,7.76,90.74,-12.83,119.70,25.50,64.93,3.03,67.91,1.25,50.26,14.07,85.30,8.28,85.30,8.28,75.89,0.45,71.72,19.00,62.96,6.71,106.31,-4.23,75.43,-11.52,77.85,-3.92,102.10,-11.26,117.76,-7.40,57.19,-1.31,50.38,19.55,60.96,-4.81,39.24,-0.25,88.53,-6.52,92.35,-10.37,98.21,-6.77,164.91,-6.80,165.24,-10.12,162.00,-3.12,98.58,-6.42,99.03,-6.39,141.82,-9.33,144.32,-9.87,95.57,-6.82,85.93,-8.89
2000M05,103.61,-1.65,61.51,-19.89,64.59,-22.23,56.44,-33.88,32.17,71.30,31.44,75.25,61.29,4.06,-,-,42.82,8.21,93.91,-8.84,114.70,19.01,64.64,2.78,66.86,0.10,53.13,19.26,86.07,7.03,86.07,7.03,75.68,-1.12,71.25,11.42,63.30,5.68,104.80,-2.57,73.63,-15.16,78.48,-1.74,103.56,-9.58,120.08,-5.14,57.64,0.16,49.67,17.20,61.98,-2.01,39.59,2.51,87.89,-7.27,94.57,-7.80,99.05,-5.54,167.21,-3.08,166.64,-7.91,165.16,2.39,98.29,-5.03,98.71,-5.00,145.91,-6.31,149.79,-6.08,96.40,-5.42,87.14,-6.86
2000M06,104.19,-0.67,57.48,-37.18,57.93,-44.05,61.94,-26.52,32.98,64.82,32.22,67.81,61.90,8.43,-,-,43.75,15.28,94.10,-7.93,114.93,28.90,63.09,1.69,65.23,-0.29,51.96,13.20,85.09,4.89,85.09,4.89,75.51,-2.93,70.81,2.22,62.82,3.03,105.74,0.22,74.44,-13.26,77.53,-2.01,103.65,-7.45,120.07,-1.51,57.85,1.71,49.04,14.85,62.56,0.37,39.74,7.43,87.71,-6.85,96.41,-5.25,98.98,-4.96,170.13,0.20,166.99,-6.37,170.62,7.66,98.07,-3.78,98.48,-3.72,143.62,-6.63,146.21,-7.19,96.89,-4.72,87.78,-5.50
2000M07,104.63,0.20,57.73,-31.47,58.20,-38.79,58.68,-31.45,34.23,68.21,33.48,71.25,62.52,8.94,-,-,42.93,9.66,94.49,-6.67,115.41,30.79,64.26,4.13,66.67,3.04,52.02,10.31,82.43,1.64,82.43,1.64,76.70,-0.74,74.77,9.75,62.16,2.14,106.96,-2.44,75.12,-12.43,77.74,-0.93,115.89,5.47,149.81,26.97,57.80,1.65,48.17,13.15,62.52,0.64,40.37,4.53,87.73,-6.22,96.82,-3.83,99.40,-3.93,169.83,0.22,167.03,-5.28,169.99,6.34,98.10,-3.44,98.50,-3.40,143.97,-5.44,146.57,-6.02,96.74,-4.36,86.96,-6.20
2000M08,104.90,0.35,57.53,-24.22,57.85,-31.63,63.87,-25.18,33.65,34.55,32.89,35.57,61.46,7.15,-,-,43.00,8.86,94.92,-5.45,107.49,20.84,64.84,4.58,67.04,2.52,53.44,16.73,79.61,-0.34,79.61,-0.34,77.05,-0.10,74.91,10.03,62.57,3.70,107.36,-0.56,75.79,-12.89,78.06,0.55,117.45,6.82,152.83,28.17,58.01,1.93,48.27,12.78,62.28,0.27,41.37,5.46,88.83,-4.63,96.94,-3.10,100.07,-2.58,170.52,0.45,167.37,-4.43,171.01,5.78,98.17,-3.83,98.51,-3.89,143.99,-4.83,147.03,-4.97,96.61,-3.80,87.53,-4.63
2000M09,105.34,0.77,57.24,-25.10,57.38,-32.79,64.82,-26.42,37.50,44.34,36.81,45.84,62.69,9.24,-,-,45.78,12.73,95.29,-4.45,107.90,23.41,65.10,5.94,67.32,4.05,53.62,17.02,78.41,-0.95,78.41,-0.95,76.70,-0.84,73.95,5.72,62.33,3.61,108.28,-1.14,75.07,-13.54,78.34,1.45,119.59,9.48,157.20,32.70,58.01,1.42,47.58,5.80,62.30,0.19,41.83,7.53,88.98,-2.85,97.25,-1.90,100.62,-1.40,170.93,0.77,167.38,-3.74,171.83,5.63,98.24,-4.43,98.57,-4.54,144.11,-3.82,147.06,-4.01,96.11,-3.04,87.59,-2.10
