期間,總指數_原始值,總指數_年增率(%),一.農林漁牧業產品_原始值,一.農林漁牧業產品_年增率(%),(一)農產品_原始值,(一)農產品_年增率(%),1.稻穀雜糧_原始值,1.稻穀雜糧_年增率(%),(1)稻穀_原始值,(1)稻穀_年增率(%),(2)雜糧_原始值,(2)雜糧_年增率(%),2.蔬菜_原始值,2.蔬菜_年增率(%),3.水果_原始值,3.水果_年增率(%),4.花卉_原始值,4.花卉_年增率(%),5.特用作物及其他農作物栽培業_原始值,5.特用作物及其他農作物栽培業_年增率(%),(二)禽畜產品_原始值,(二)禽畜產品_年增率(%),1.家畜及其產品_原始值,1.家畜及其產品_年增率(%),2.家禽及其產品_原始值,2.家禽及其產品_年增率(%),(三)林產品_原始值,(三)林產品_年增率(%),(四)水產品_原始值,(四)水產品_年增率(%),1.魚類_原始值,1.魚類_年增率(%),(1)捕撈魚類_原始值,(1)捕撈魚類_年增率(%),(2)養殖魚類_原始值,(2)養殖魚類_年增率(%),2.其他水產品_原始值,2.其他水產品_年增率(%),二.土石及礦產品_原始值,二.土石及礦產品_年增率(%),(一)石油及天然氣_原始值,(一)石油及天然氣_年增率(%),原油_原始值,原油_年增率(%),(二)土石採取及其他礦產品_原始值,(二)土石採取及其他礦產品_年增率(%),三.製造業產品_原始值,三.製造業產品_年增率(%),(一)食品_原始值,(一)食品_年增率(%),1.肉類、水產品及蔬果處理保藏及其製品_原始值,1.肉類、水產品及蔬果處理保藏及其製品_年增率(%),2.食用油脂_原始值,2.食用油脂_年增率(%),3.乳製品_原始值,3.乳製品_年增率(%),4.碾榖、磨粉及澱粉製品_原始值,4.碾榖、磨粉及澱粉製品_年增率(%),5.飼料_原始值,5.飼料_年增率(%),6.烘焙炊蒸食品_原始值,6.烘焙炊蒸食品_年增率(%),7.調味品_原始值,7.調味品_年增率(%),8.調理食品_原始值,8.調理食品_年增率(%),9.其他食品_原始值,9.其他食品_年增率(%),(二)飲料_原始值,(二)飲料_年增率(%),1.酒類_原始值,1.酒類_年增率(%),2.非酒精飲料_原始值,2.非酒精飲料_年增率(%),(三)菸類_原始值,(三)菸類_年增率(%),(四)紡織品_原始值,(四)紡織品_年增率(%),1.紡織纖維及紗線_原始值,1.紡織纖維及紗線_年增率(%),2.布_原始值,2.布_年增率(%),3.其他紡織品_原始值,3.其他紡織品_年增率(%),(五)成衣及服飾品_原始值,(五)成衣及服飾品_年增率(%),1.成衣_原始值,1.成衣_年增率(%),(1)梭織成衣_原始值,(1)梭織成衣_年增率(%),(2)針織成衣_原始值,(2)針織成衣_年增率(%),2.服飾品_原始值,2.服飾品_年增率(%),(六)皮革及其製品_原始值,(六)皮革及其製品_年增率(%),(七)木竹製品_原始值,(七)木竹製品_年增率(%),(八)紙漿、紙、紙製品及印刷品_原始值,(八)紙漿、紙、紙製品及印刷品_年增率(%),1.紙漿、紙及其製品_原始值,1.紙漿、紙及其製品_年增率(%),(1)紙漿_原始值,(1)紙漿_年增率(%),(2)紙及紙板_原始值,(2)紙及紙板_年增率(%),(3)紙容器及其他紙製品_原始值,(3)紙容器及其他紙製品_年增率(%),2.印刷品_原始值,2.印刷品_年增率(%),(九)石油及煤製品_原始值,(九)石油及煤製品_年增率(%),(十)化學材料_原始值,(十)化學材料_年增率(%),1.基本化工原料_原始值,1.基本化工原料_年增率(%),2.石油化學原料_原始值,2.石油化學原料_年增率(%),3.肥料_原始值,3.肥料_年增率(%),4.合成樹脂、塑膠及橡膠_原始值,4.合成樹脂、塑膠及橡膠_年增率(%),5.人造纖維_原始值,5.人造纖維_年增率(%),(十一)化學製品及藥品_原始值,(十一)化學製品及藥品_年增率(%),1.化學製品_原始值,1.化學製品_年增率(%),(1)塗料、染料及顏料_原始值,(1)塗料、染料及顏料_年增率(%),(2)清潔用品及化妝品_原始值,(2)清潔用品及化妝品_年增率(%),(3)其他化學製品_原始值,(3)其他化學製品_年增率(%),2.藥品_原始值,2.藥品_年增率(%),(十二)橡膠及塑膠製品_原始值,(十二)橡膠及塑膠製品_年增率(%),1.橡膠製品_原始值,1.橡膠製品_年增率(%),(1)輪胎_原始值,(1)輪胎_年增率(%),(2)其他橡膠製品_原始值,(2)其他橡膠製品_年增率(%),2.塑膠製品_原始值,2.塑膠製品_年增率(%),(1)塑膠皮、板、管_原始值,(1)塑膠皮、板、管_年增率(%),(2)其他塑膠製品_原始值,(2)其他塑膠製品_年增率(%),(十三)非金屬礦物製品_原始值,(十三)非金屬礦物製品_年增率(%),1.玻璃及其製品_原始值,1.玻璃及其製品_年增率(%),2.耐火、黏土建築材料及陶瓷製品_原始值,2.耐火、黏土建築材料及陶瓷製品_年增率(%),3.水泥及其製品_原始值,3.水泥及其製品_年增率(%),4.其他非金屬礦物製品_原始值,4.其他非金屬礦物製品_年增率(%),(十四)基本金屬_原始值,(十四)基本金屬_年增率(%),1.鋼鐵_原始值,1.鋼鐵_年增率(%),(1)鋼鐵冶煉業製品_原始值,(1)鋼鐵冶煉業製品_年增率(%),(2)鋼鐵鑄造業製品_原始值,(2)鋼鐵鑄造業製品_年增率(%),(3)鋼鐵軋延及擠型業製品_原始值,(3)鋼鐵軋延及擠型業製品_年增率(%),(4)鋼鐵伸線業製品_原始值,(4)鋼鐵伸線業製品_年增率(%),2.鋁_原始值,2.鋁_年增率(%),3.銅_原始值,3.銅_年增率(%),4.其他金屬_原始值,4.其他金屬_年增率(%),(十五)金屬製品_原始值,(十五)金屬製品_年增率(%),1.金屬手工具及模具_原始值,1.金屬手工具及模具_年增率(%),2.金屬結構及建築組件_原始值,2.金屬結構及建築組件_年增率(%),3.金屬容器_原始值,3.金屬容器_年增率(%),4.金屬加工處理製品_原始值,4.金屬加工處理製品_年增率(%),5.其他金屬製品_原始值,5.其他金屬製品_年增率(%),(十六)電子零組件_原始值,(十六)電子零組件_年增率(%),1.半導體_原始值,1.半導體_年增率(%),2.被動電子元件_原始值,2.被動電子元件_年增率(%),3.印刷電路板_原始值,3.印刷電路板_年增率(%),4.光電材料及元件_原始值,4.光電材料及元件_年增率(%),5.其他電子零組件_原始值,5.其他電子零組件_年增率(%),(十七)電腦、電子產品及光學製品_原始值,(十七)電腦、電子產品及光學製品_年增率(%),1.電腦及其週邊設備_原始值,1.電腦及其週邊設備_年增率(%),(1)電腦_原始值,(1)電腦_年增率(%),(2)電腦週邊設備及組件_原始值,(2)電腦週邊設備及組件_年增率(%),2.通訊傳播設備_原始值,2.通訊傳播設備_年增率(%),3.視聽電子產品_原始值,3.視聽電子產品_年增率(%),4.資料儲存媒體_原始值,4.資料儲存媒體_年增率(%),5.量測、導航及控制設備產品_原始值,5.量測、導航及控制設備產品_年增率(%),6.其他電子及光學製品_原始值,6.其他電子及光學製品_年增率(%),(十八)電力設備_原始值,(十八)電力設備_年增率(%),1.發電、輸電、配電機械_原始值,1.發電、輸電、配電機械_年增率(%),2.電線及配線器材_原始值,2.電線及配線器材_年增率(%),3.家用電器_原始值,3.家用電器_年增率(%),4.其他電力設備_原始值,4.其他電力設備_年增率(%),(十九)機械設備_原始值,(十九)機械設備_年增率(%),1.金屬加工用機械_原始值,1.金屬加工用機械_年增率(%),2.其他專用生產機械_原始值,2.其他專用生產機械_年增率(%),3.通用機械_原始值,3.通用機械_年增率(%),(二十)運輸工具及零件_原始值,(二十)運輸工具及零件_年增率(%),1.汽車_原始值,1.汽車_年增率(%),2.汽車零件_原始值,2.汽車零件_年增率(%),3.機車及其零件_原始值,3.機車及其零件_年增率(%),4.其他運輸工具及零件_原始值,4.其他運輸工具及零件_年增率(%),(二十一)家具及裝設品_原始值,(二十一)家具及裝設品_年增率(%),(二十二)雜項工業製品_原始值,(二十二)雜項工業製品_年增率(%),1.育樂用品_原始值,1.育樂用品_年增率(%),2.醫療器材及用品_原始值,2.醫療器材及用品_年增率(%),3.其他雜項工業製品_原始值,3.其他雜項工業製品_年增率(%),四.水電燃氣_原始值,四.水電燃氣_年增率(%),(一)水_原始值,(一)水_年增率(%),(二)電_原始值,(二)電_年增率(%),(三)燃氣_原始值,(三)燃氣_年增率(%),製造業產品(一)非重化工業產品_原始值,製造業產品(一)非重化工業產品_年增率(%),製造業產品(二)重化工業產品_原始值,製造業產品(二)重化工業產品_年增率(%)
1997,79.08,-0.47,59.45,-11.32,64.81,-6.18,56.98,-8.36,84.91,-6.92,49.46,-9.25,76.36,-7.76,85.55,-2.67,-,-,54.12,-1.28,58.31,-29.56,52.66,-35.94,67.03,-1.41,46.47,-1.71,58.03,-2.47,59.49,-6.23,59.55,-1.46,54.47,-13.36,61.96,4.50,19.53,12.50,17.35,2.54,16.32,1.12,21.78,26.70,88.19,-0.02,69.74,-5.64,57.47,-4.46,53.06,5.24,66.15,2.04,76.29,-0.29,52.29,-1.56,68.03,0.80,96.37,2.14,71.42,-2.90,104.95,-18.35,77.06,1.20,69.42,2.00,96.62,-0.07,56.13,2.50,79.85,4.91,62.06,3.00,86.95,6.71,99.40,4.06,101.51,4.43,97.02,4.10,98.65,3.66,95.70,4.45,136.87,5.37,76.53,5.91,75.54,4.92,83.66,-1.38,73.10,-1.48,61.19,-2.42,71.24,-1.93,80.51,-0.68,146.65,-1.11,32.63,8.30,47.48,-2.51,138.96,-10.34,36.97,-0.27,45.85,1.42,49.56,-1.45,54.23,-4.84,83.82,0.12,76.28,-0.37,85.26,0.18,76.75,1.63,70.10,-2.27,115.70,2.04,78.79,3.13,77.79,-0.41,82.13,-0.21,75.63,-0.59,78.94,3.98,71.63,3.69,87.32,4.25,87.30,-2.81,107.79,-1.38,94.02,-3.70,85.95,-4.31,84.22,0.19,41.35,1.85,43.15,0.42,33.97,-0.15,90.41,-0.01,45.94,0.70,48.04,1.22,64.02,5.17,29.77,6.59,36.72,6.19,65.31,-0.06,99.13,2.14,57.59,-1.01,80.09,-0.29,55.63,-0.98,64.57,-0.35,248.89,-4.42,288.37,-6.78,125.66,1.63,126.68,-3.76,264.99,-5.31,299.10,-1.65,239.24,-3.82,425.64,-7.68,-,-,-,-,263.14,1.83,123.69,2.08,-,-,94.82,2.04,123.83,-0.28,81.67,-0.85,109.20,-0.68,58.99,-2.66,97.87,-0.65,102.32,1.61,84.60,-1.76,84.18,-4.32,80.30,0.21,89.32,-1.05,89.65,-0.94,91.89,-0.92,89.26,-2.46,94.01,-1.52,79.79,1.17,78.14,3.06,87.15,3.94,96.31,5.52,102.45,2.47,69.43,1.70,71.27,1.22,91.93,6.36,74.43,-0.45,50.62,10.40,80.68,1.45,90.80,-1.16
1998,79.55,0.59,64.42,8.36,71.33,10.06,56.44,-0.95,85.81,1.06,48.61,-1.72,106.66,39.68,102.80,20.16,-,-,58.50,8.09,63.15,8.30,59.27,12.55,72.44,8.07,45.63,-1.81,57.66,-0.64,59.81,0.54,60.70,1.93,55.94,2.70,60.00,-3.16,18.23,-6.66,13.46,-22.42,12.39,-24.08,24.50,12.49,88.60,0.46,68.34,-2.01,63.44,10.39,62.25,17.32,71.64,8.30,71.32,-6.51,54.59,4.40,68.73,1.03,107.86,11.92,81.20,13.69,81.01,-22.81,77.91,1.10,70.80,1.99,96.26,-0.37,56.58,0.80,80.95,1.38,59.57,-4.01,90.43,4.00,101.51,2.12,114.13,12.43,108.08,11.40,112.71,14.25,104.39,9.08,158.01,15.45,83.11,8.60,76.56,1.35,82.40,-1.51,73.82,0.98,64.84,5.97,72.23,1.39,79.69,-1.02,133.43,-9.01,30.35,-6.99,43.77,-7.81,139.91,0.68,32.33,-12.55,49.84,8.70,48.35,-2.44,48.85,-9.92,89.61,6.91,81.86,7.32,90.83,6.53,80.39,4.74,76.98,9.81,121.90,5.36,81.44,3.36,78.47,0.87,83.57,1.75,75.63,0.00,82.09,3.99,73.38,2.44,92.34,5.75,92.59,6.06,115.65,7.29,94.72,0.74,90.72,5.55,87.54,3.94,41.03,-0.77,42.90,-0.58,33.10,-2.56,88.72,-1.87,46.27,0.72,46.83,-2.52,65.98,3.06,28.45,-4.43,35.22,-4.08,68.39,4.72,100.91,1.80,55.91,-2.92,82.36,2.83,56.51,1.58,71.62,10.92,234.69,-5.71,256.37,-11.10,130.95,4.21,125.09,-1.26,238.94,-9.83,289.60,-3.18,232.46,-2.83,375.51,-11.78,434.94,-,330.07,-,272.53,3.57,136.24,10.15,390.59,-,106.99,12.83,131.87,6.49,83.58,2.34,114.05,4.44,56.65,-3.97,102.07,4.29,110.12,7.62,92.71,9.59,87.95,4.48,88.81,10.60,99.31,11.18,93.60,4.41,92.75,0.94,94.44,5.80,97.42,3.63,87.79,10.03,87.30,11.72,94.94,8.94,108.02,12.16,113.58,10.86,72.04,3.76,71.56,0.41,94.68,2.99,74.56,0.17,50.58,-0.08,83.67,3.71,89.89,-1.00
1999,75.94,-4.54,67.69,5.08,65.53,-8.13,52.97,-6.15,90.58,5.56,42.95,-11.64,74.88,-29.80,91.61,-10.89,-,-,64.32,9.95,78.45,24.23,78.05,31.69,80.09,10.56,51.70,13.30,64.66,12.14,69.43,16.08,71.65,18.04,61.27,9.53,61.44,2.40,20.89,14.59,17.71,31.58,16.82,35.75,24.55,0.20,83.40,-5.87,66.65,-2.47,78.39,23.57,51.69,-16.96,67.82,-5.33,69.66,-2.33,50.66,-7.20,71.95,4.68,103.89,-3.68,82.06,1.06,75.29,-7.06,77.39,-0.67,70.20,-0.85,95.92,-0.35,56.58,0.00,75.89,-6.25,54.55,-8.43,84.94,-6.07,100.17,-1.32,110.68,-3.02,105.36,-2.52,108.80,-3.47,102.65,-1.67,149.98,-5.08,79.00,-4.95,77.70,1.49,82.25,-0.18,74.40,0.79,65.66,1.26,74.23,2.77,78.71,-1.23,128.72,-3.53,30.19,-0.53,41.12,-6.05,117.33,-16.14,31.66,-2.07,48.86,-1.97,45.20,-6.51,43.80,-10.34,88.89,-0.80,81.39,-0.57,88.05,-3.06,81.97,1.97,76.90,-0.10,120.02,-1.54,79.06,-2.92,79.90,1.82,81.53,-2.44,80.47,6.40,79.00,-3.76,72.00,-1.88,86.93,-5.86,87.25,-5.77,106.25,-8.13,92.93,-1.89,85.59,-5.65,82.68,-5.55,37.45,-8.73,38.74,-9.70,27.47,-17.01,85.71,-3.39,42.56,-8.02,44.50,-4.98,63.95,-3.08,25.16,-11.56,34.79,-1.22,64.08,-6.30,95.31,-5.55,53.54,-4.24,81.72,-0.78,50.48,-10.67,67.22,-6.14,203.56,-13.26,221.66,-13.54,121.28,-7.38,110.03,-12.04,229.58,-3.92,239.93,-17.15,201.54,-13.30,299.75,-20.18,349.96,-19.54,262.02,-20.62,240.13,-11.89,129.10,-5.24,343.39,-12.08,104.19,-2.62,122.58,-7.04,77.66,-7.08,105.28,-7.69,51.47,-9.14,99.78,-2.24,101.18,-8.12,91.92,-0.85,85.08,-3.26,88.42,-0.44,98.69,-0.62,93.51,-0.10,92.59,-0.17,96.29,1.96,94.55,-2.95,86.79,-1.14,83.76,-4.05,90.10,-5.10,103.85,-3.86,105.88,-6.78,67.05,-6.93,70.82,-1.03,94.68,0.00,74.56,0.00,46.26,-8.54,81.11,-3.06,83.38,-7.24
2000,77.32,1.82,60.74,-10.27,62.62,-4.44,50.84,-4.02,84.53,-6.68,41.86,-2.54,85.41,14.06,88.46,-3.44,-,-,53.41,-16.96,61.27,-21.90,61.76,-20.87,60.73,-24.17,52.51,1.57,60.68,-6.16,62.92,-9.38,63.19,-11.81,60.86,-0.67,63.25,2.95,25.97,24.32,26.53,49.80,25.31,50.48,23.56,-4.03,84.90,1.80,62.84,-5.72,63.16,-19.43,44.49,-13.93,69.06,1.83,67.02,-3.79,50.47,-0.38,72.01,0.08,97.57,-6.08,73.34,-10.63,69.90,-7.16,76.73,-0.85,69.47,-1.04,95.42,-0.52,56.58,0.00,77.47,2.08,57.14,4.75,86.21,1.50,98.29,-1.88,108.20,-2.24,102.59,-2.63,105.29,-3.23,100.49,-2.10,149.00,-0.65,78.74,-0.33,75.56,-2.75,87.55,6.44,81.46,9.49,82.08,25.01,82.17,10.70,82.35,4.62,122.89,-4.53,40.09,32.79,49.35,20.01,119.01,1.43,42.27,33.51,48.94,0.16,51.20,13.27,47.54,8.54,89.63,0.83,82.76,1.68,85.93,-2.41,81.61,-0.44,81.54,6.03,117.59,-2.02,77.06,-2.53,82.76,3.58,76.24,-6.49,91.37,13.55,76.10,-3.67,70.07,-2.68,82.73,-4.83,83.88,-3.86,106.49,0.23,93.26,0.36,79.37,-7.27,80.04,-3.19,39.21,4.70,40.33,4.10,28.18,2.58,85.84,0.15,44.71,5.05,44.33,-0.38,65.96,3.14,27.15,7.91,37.60,8.08,65.19,1.73,91.05,-4.47,57.33,7.08,81.79,0.09,51.43,1.88,68.82,2.38,202.54,-0.50,227.88,2.81,127.61,5.22,112.78,2.50,227.49,-0.91,221.30,-7.76,186.40,-7.51,266.30,-11.16,307.00,-12.28,234.83,-10.38,222.38,-7.39,124.69,-3.42,276.36,-19.52,102.52,-1.60,117.91,-3.81,75.05,-3.36,101.02,-4.05,51.66,0.37,96.35,-3.44,95.19,-5.92,89.56,-2.57,83.60,-1.74,85.96,-2.78,96.14,-2.58,93.40,-0.12,95.49,3.13,94.71,-1.64,91.81,-2.90,84.20,-2.98,80.76,-3.58,88.01,-2.32,101.00,-2.74,99.57,-5.96,66.45,-0.89,72.28,2.06,94.68,0.00,74.56,0.00,54.77,18.40,80.35,-0.94,85.95,3.08
2001,76.28,-1.35,58.05,-4.43,62.92,0.48,51.94,2.16,84.28,-0.30,43.32,3.49,86.37,1.12,87.76,-0.79,-,-,52.08,-2.49,56.20,-8.27,54.05,-12.48,61.57,1.38,55.67,6.02,53.97,-11.06,54.12,-13.99,56.93,-9.91,44.44,-26.98,60.79,-3.89,25.86,-0.42,24.91,-6.11,23.64,-6.60,25.79,9.47,83.84,-1.25,64.87,3.23,62.94,-0.35,43.83,-1.48,74.33,7.63,68.49,2.19,55.01,9.00,72.31,0.42,93.13,-4.55,71.36,-2.70,73.31,4.88,78.13,1.82,71.53,2.97,95.26,-0.17,56.58,0.00,77.58,0.14,55.66,-2.59,87.70,1.73,97.99,-0.31,110.07,1.73,104.90,2.25,109.42,3.92,101.31,0.82,148.37,-0.42,86.29,9.59,78.95,4.49,79.44,-9.26,73.75,-9.46,65.09,-20.70,72.10,-12.26,79.59,-3.35,112.53,-8.43,40.29,0.50,46.47,-5.84,122.13,2.62,38.40,-9.16,48.64,-0.61,48.60,-5.08,47.22,-0.67,90.69,1.18,83.83,1.29,88.17,2.61,81.21,-0.49,82.66,1.37,118.51,0.78,76.87,-0.25,84.93,2.62,77.68,1.89,94.30,3.21,75.47,-0.83,69.92,-0.21,81.45,-1.55,83.40,-0.57,105.88,-0.57,91.49,-1.90,78.79,-0.73,81.41,1.71,37.53,-4.28,38.34,-4.93,28.90,2.56,84.22,-1.89,41.45,-7.29,42.04,-5.17,66.47,0.77,26.71,-1.62,32.43,-13.75,66.20,1.55,96.69,6.19,58.01,1.19,80.80,-1.21,48.62,-5.46,71.32,3.63,188.87,-6.75,189.12,-17.01,123.05,-3.57,121.14,7.41,198.06,-12.94,229.97,3.92,183.84,-1.37,246.87,-7.30,269.23,-12.30,225.78,-3.85,229.51,3.21,130.19,4.41,247.88,-10.31,104.93,2.35,121.97,3.44,76.04,1.32,102.08,1.05,52.88,2.36,95.66,-0.72,96.98,1.88,90.15,0.66,84.03,0.51,86.88,1.07,96.46,0.33,92.97,-0.46,95.64,0.16,92.19,-2.66,93.82,2.19,84.01,-0.23,84.37,4.47,89.83,2.07,102.64,1.62,106.41,6.87,67.80,2.03,72.38,0.14,94.68,0.00,74.56,0.00,55.31,0.99,81.09,0.92,84.02,-2.25
2002,76.32,0.05,58.31,0.45,60.00,-4.64,55.24,6.35,86.47,2.60,46.92,8.31,69.68,-19.32,70.82,-19.30,-,-,51.72,-0.69,61.56,9.54,60.11,11.21,65.39,6.20,58.28,4.69,54.22,0.46,55.02,1.66,56.84,-0.16,48.40,8.91,59.47,-2.17,27.21,5.22,26.29,5.54,25.38,7.36,27.01,4.73,83.68,-0.19,66.29,2.19,65.22,3.62,48.41,10.45,72.44,-2.54,69.96,2.15,57.18,3.94,71.86,-0.62,95.02,2.03,72.34,1.37,74.03,0.98,94.62,21.11,94.89,32.66,95.21,-0.05,74.39,31.48,76.49,-1.41,57.10,2.59,85.47,-2.54,92.07,-6.04,106.60,-3.15,102.54,-2.25,105.81,-3.30,99.96,-1.33,138.13,-6.90,83.76,-2.93,79.68,0.92,78.73,-0.89,73.33,-0.57,61.46,-5.58,73.07,1.35,78.59,-1.26,109.98,-2.27,40.24,-0.12,47.44,2.09,111.59,-8.63,40.30,4.95,49.37,1.50,49.14,1.11,47.56,0.72,89.52,-1.29,82.46,-1.63,87.16,-1.15,80.55,-0.81,80.64,-2.44,118.42,-0.08,77.72,1.11,84.28,-0.77,78.12,0.57,92.57,-1.83,76.60,1.50,71.71,2.56,81.65,0.25,82.73,-0.80,94.84,-10.43,90.66,-0.91,82.38,4.56,80.49,-1.13,40.29,7.35,42.34,10.43,31.71,9.72,84.03,-0.23,46.30,11.70,45.09,7.25,67.61,1.72,26.70,-0.04,32.71,0.86,67.86,2.51,98.55,1.92,57.96,-0.09,77.66,-3.89,53.92,10.90,72.20,1.23,175.27,-7.20,178.01,-5.87,116.76,-5.11,100.25,-17.24,188.42,-4.87,216.13,-6.02,176.48,-4.00,226.01,-8.45,251.14,-6.72,204.25,-9.54,220.57,-3.90,129.55,-0.49,225.69,-8.95,106.50,1.50,121.29,-0.56,75.02,-1.34,101.48,-0.59,52.75,-0.25,93.17,-2.60,95.28,-1.75,89.29,-0.95,83.44,-0.70,86.61,-0.31,94.96,-1.56,91.84,-1.22,94.02,-1.69,91.26,-1.01,93.91,0.10,82.71,-1.55,85.52,1.36,89.65,-0.20,101.94,-0.68,108.73,2.18,67.93,0.19,72.09,-0.40,94.68,0.00,74.56,0.00,53.63,-3.04,81.99,1.11,83.36,-0.79
2003,78.21,2.48,62.77,7.65,63.72,6.20,57.25,3.64,73.45,-15.06,52.92,12.79,84.20,20.84,64.07,-9.53,75.03,-,66.05,27.71,69.61,13.08,73.64,22.51,62.96,-3.72,64.55,10.76,56.20,3.65,55.96,1.71,58.01,2.06,48.53,0.27,62.89,5.75,31.17,14.55,31.32,19.13,30.44,19.94,28.92,7.07,85.11,1.71,67.23,1.42,69.78,6.99,54.05,11.65,74.33,2.61,67.67,-3.27,60.37,5.58,71.94,0.11,90.89,-4.35,72.90,0.77,71.29,-3.70,95.28,0.70,95.72,0.87,95.55,0.36,74.90,0.69,78.00,1.97,62.43,9.33,85.03,-0.51,89.41,-2.89,104.79,-1.70,101.15,-1.36,103.76,-1.94,99.11,-0.85,133.96,-3.02,84.68,1.10,81.46,2.23,81.32,3.29,76.91,4.88,68.65,11.70,76.53,4.74,81.00,3.07,106.89,-2.81,44.87,11.51,54.48,14.84,108.58,-2.70,49.10,21.84,53.42,8.20,54.92,11.76,52.92,11.27,89.28,-0.27,83.65,1.44,87.79,0.72,82.73,2.71,81.59,1.18,112.85,-4.70,79.15,1.84,84.96,0.81,78.76,0.82,93.30,0.79,78.16,2.04,73.76,2.86,82.90,1.53,84.09,1.64,93.43,-1.49,87.92,-3.02,85.76,4.10,81.27,0.97,47.40,17.65,51.22,20.97,40.32,27.15,84.40,0.44,55.76,20.43,49.96,10.80,70.50,4.27,29.54,10.64,38.72,18.37,72.52,6.87,99.19,0.65,57.78,-0.31,78.91,1.61,63.80,18.32,76.27,5.64,159.93,-8.75,166.29,-6.58,113.98,-2.38,94.04,-6.19,180.92,-3.98,173.89,-19.54,167.11,-5.31,205.86,-8.92,228.88,-8.86,187.64,-8.13,204.33,-7.36,127.03,-1.95,214.92,-4.77,108.28,1.67,123.86,2.12,74.31,-0.95,100.08,-1.38,52.40,-0.66,91.53,-1.76,94.85,-0.45,90.61,1.48,84.14,0.84,89.51,3.35,94.88,-0.08,93.24,1.52,94.94,0.98,93.59,2.55,94.46,0.59,83.92,1.46,86.63,1.30,88.78,-0.97,101.24,-0.69,105.73,-2.76,67.25,-1.00,72.79,0.97,94.68,0.00,74.24,-0.43,59.03,10.07,82.89,1.10,85.18,2.18
2004,83.71,7.03,70.52,12.35,72.63,13.98,68.51,19.67,86.97,18.41,63.59,20.16,92.22,9.52,75.61,18.01,82.00,9.29,65.65,-0.61,77.42,11.22,80.57,9.41,72.27,14.79,77.78,20.50,61.56,9.54,61.15,9.27,62.28,7.36,56.92,17.29,69.66,10.76,38.93,24.90,38.03,21.42,37.13,21.98,38.43,32.88,90.31,6.11,71.73,6.69,74.64,6.96,57.51,6.40,75.06,0.98,76.35,12.83,67.28,11.45,76.28,6.03,88.78,-2.32,75.12,3.05,71.67,0.53,95.56,0.29,96.31,0.62,95.30,-0.26,76.27,1.83,79.62,2.08,66.78,6.97,85.16,0.15,89.53,0.13,101.82,-2.83,98.95,-2.17,101.20,-2.47,97.20,-1.93,124.30,-7.21,86.43,2.07,85.51,4.97,83.70,2.93,80.83,5.10,76.88,11.99,80.84,5.63,82.92,2.37,100.40,-6.07,51.02,13.71,68.76,26.21,105.63,-2.72,65.76,33.93,60.05,12.41,68.74,25.16,62.71,18.50,88.01,-1.42,84.17,0.62,86.69,-1.25,85.44,3.28,81.84,0.31,105.01,-6.95,82.45,4.17,84.38,-0.68,78.12,-0.81,92.79,-0.55,82.13,5.08,79.64,7.97,84.77,2.26,93.45,11.13,104.88,12.26,90.33,2.74,96.49,12.51,85.30,4.96,64.35,35.76,70.53,37.70,56.96,41.27,97.50,15.52,76.53,37.25,68.31,36.73,78.69,11.62,41.89,41.81,53.50,38.17,84.31,16.26,98.23,-0.97,70.41,21.86,84.51,7.10,82.30,29.00,84.33,10.57,154.65,-3.30,161.10,-3.12,110.36,-3.18,94.74,0.74,180.57,-0.19,160.24,-7.85,153.63,-8.07,189.16,-8.11,207.86,-9.18,174.70,-6.90,177.78,-12.99,122.70,-3.41,178.35,-17.02,104.92,-3.10,120.62,-2.62,77.04,3.67,96.91,-3.17,59.95,14.41,91.63,0.11,92.71,-2.26,91.28,0.74,87.31,3.77,90.14,0.70,94.88,0.00,93.76,0.56,95.84,0.95,95.00,1.51,94.24,-0.23,81.62,-2.74,90.26,4.19,90.90,2.39,100.19,-1.04,102.52,-3.04,75.06,11.61,73.39,0.82,94.68,0.00,74.24,0.00,62.93,6.61,84.69,2.17,91.43,7.34
