期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1995M06,117.89,8.54,-,-,-,-,-,-,-,-,-,-,57.62,7.88,-,-,-,-,-,-,-,-,71.38,17.04,76.55,18.01,41.84,7.70,-,-,-,-,78.60,11.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.70,9.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.53,2.28,-,-,-,-,-,-,-,-,-,-
1995M07,117.38,6.95,-,-,-,-,-,-,-,-,-,-,57.58,7.49,-,-,-,-,-,-,-,-,70.10,13.98,75.04,14.72,41.84,6.98,-,-,-,-,77.88,10.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.25,7.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101.65,1.98,-,-,-,-,-,-,-,-,-,-
1995M08,117.98,7.43,-,-,-,-,-,-,-,-,-,-,58.21,8.58,-,-,-,-,-,-,-,-,70.46,15.17,75.47,16.04,41.84,6.98,-,-,-,-,78.14,10.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.48,7.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101.43,1.66,-,-,-,-,-,-,-,-,-,-
1995M09,117.24,6.18,-,-,-,-,-,-,-,-,-,-,57.58,7.33,-,-,-,-,-,-,-,-,69.54,11.82,74.39,12.46,41.84,5.92,-,-,-,-,78.32,11.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.35,6.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.82,0.49,-,-,-,-,-,-,-,-,-,-
1995M10,117.43,6.23,-,-,-,-,-,-,-,-,-,-,58.21,8.20,-,-,-,-,-,-,-,-,69.39,11.99,74.22,12.66,41.84,5.92,-,-,-,-,79.05,11.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.66,4.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.32,-0.60,-,-,-,-,-,-,-,-,-,-
1995M11,117.10,4.76,-,-,-,-,-,-,-,-,-,-,57.50,7.04,-,-,-,-,-,-,-,-,67.95,4.81,72.52,4.83,41.84,4.73,-,-,-,-,78.33,8.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.37,2.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.05,-0.63,-,-,-,-,-,-,-,-,-,-
1995M12,116.91,3.51,-,-,-,-,-,-,-,-,-,-,57.07,7.72,-,-,-,-,-,-,-,-,66.97,0.66,71.38,0.31,41.78,4.22,-,-,-,-,77.56,4.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.07,1.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.05,-1.31,-,-,-,-,-,-,-,-,-,-
1996M01,116.74,2.12,-,-,-,-,-,-,-,-,-,-,57.11,6.21,-,-,-,-,-,-,-,-,66.27,-1.60,70.56,-2.34,41.78,6.15,-,-,-,-,77.05,3.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.87,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.60,-2.58,-,-,-,-,-,-,-,-,-,-
1996M02,116.52,1.25,-,-,-,-,-,-,-,-,-,-,57.31,5.02,-,-,-,-,-,-,-,-,65.44,-5.38,69.58,-6.52,41.78,7.02,-,-,-,-,76.46,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.50,-0.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.05,-2.47,-,-,-,-,-,-,-,-,-,-
1996M03,115.89,-0.15,-,-,-,-,-,-,-,-,-,-,56.24,3.25,-,-,-,-,-,-,-,-,64.72,-8.66,68.80,-9.92,41.37,5.11,-,-,-,-,76.02,-1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.66,-2.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.16,-2.50,-,-,-,-,-,-,-,-,-,-
1996M04,114.30,-2.68,-,-,-,-,-,-,-,-,-,-,56.54,0.41,-,-,-,-,-,-,-,-,64.13,-12.56,68.11,-14.10,41.37,5.11,-,-,-,-,73.68,-6.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.78,-4.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.06,-4.48,-,-,-,-,-,-,-,-,-,-
1996M05,114.69,-2.90,-,-,-,-,-,-,-,-,-,-,56.44,-3.07,-,-,-,-,-,-,-,-,62.76,-14.60,66.50,-16.00,41.37,0.83,-,-,-,-,75.08,-5.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.30,-0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.98,-2.73,-,-,-,-,-,-,-,-,-,-
1996M06,114.36,-2.99,-,-,-,-,-,-,-,-,-,-,56.54,-1.87,-,-,-,-,-,-,-,-,62.90,-11.88,66.66,-12.92,41.37,-1.12,-,-,-,-,75.06,-4.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.34,-2.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.06,-1.46,-,-,-,-,-,-,-,-,-,-
1996M07,113.78,-3.07,-,-,-,-,-,-,-,-,-,-,56.92,-1.15,-,-,-,-,-,-,-,-,61.82,-11.81,65.40,-12.85,41.37,-1.12,-,-,-,-,75.89,-2.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.39,-1.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.05,-2.56,-,-,-,-,-,-,-,-,-,-
1996M08,113.61,-3.70,-,-,-,-,-,-,-,-,-,-,56.80,-2.42,-,-,-,-,-,-,-,-,61.21,-13.13,64.76,-14.19,40.88,-2.29,-,-,-,-,76.32,-2.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.19,-3.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.01,-2.39,-,-,-,-,-,-,-,-,-,-
1996M09,114.29,-2.52,-,-,-,-,-,-,-,-,-,-,56.64,-1.63,-,-,-,-,-,-,-,-,61.26,-11.91,64.82,-12.86,40.88,-2.29,-,-,-,-,76.51,-2.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.69,-2.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.76,-2.04,-,-,-,-,-,-,-,-,-,-
1996M10,114.05,-2.88,-,-,-,-,-,-,-,-,-,-,56.54,-2.87,-,-,-,-,-,-,-,-,61.77,-10.98,65.43,-11.84,40.88,-2.29,-,-,-,-,77.11,-2.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.69,-1.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.67,-1.64,-,-,-,-,-,-,-,-,-,-
1996M11,113.73,-2.88,-,-,-,-,-,-,-,-,-,-,56.54,-1.67,-,-,-,-,-,-,-,-,61.12,-10.05,64.68,-10.81,40.80,-2.49,-,-,-,-,77.11,-1.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.58,-1.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.67,-1.38,-,-,-,-,-,-,-,-,-,-
1996M12,113.62,-2.81,-,-,-,-,-,-,-,-,-,-,56.54,-0.93,-,-,-,-,-,-,-,-,62.27,-7.02,66.02,-7.51,40.80,-2.35,-,-,-,-,76.23,-1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.39,-1.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.62,-1.43,-,-,-,-,-,-,-,-,-,-
1997M01,113.30,-2.95,-,-,-,-,-,-,-,-,-,-,56.44,-1.17,-,-,-,-,-,-,-,-,61.51,-7.18,65.12,-7.71,40.88,-2.15,-,-,-,-,76.45,-0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.77,-1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.92,-1.69,-,-,-,-,-,-,-,-,-,-
1997M02,113.34,-2.73,-,-,-,-,-,-,-,-,-,-,56.44,-1.52,-,-,-,-,-,-,-,-,61.50,-6.02,65.17,-6.34,40.53,-2.99,-,-,-,-,77.73,1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.57,-1.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.74,-1.32,-,-,-,-,-,-,-,-,-,-
1997M03,112.89,-2.59,-,-,-,-,-,-,-,-,-,-,56.34,0.18,-,-,-,-,-,-,-,-,62.00,-4.20,65.81,-4.35,40.26,-2.68,-,-,-,-,77.46,1.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.03,-2.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.85,-2.33,-,-,-,-,-,-,-,-,-,-
1997M04,112.53,-1.55,-,-,-,-,-,-,-,-,-,-,56.44,-0.18,-,-,-,-,-,-,-,-,61.33,-4.37,65.01,-4.55,40.26,-2.68,-,-,-,-,77.68,5.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.70,-1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.95,-2.13,-,-,-,-,-,-,-,-,-,-
1997M05,112.32,-2.07,-,-,-,-,-,-,-,-,-,-,56.44,0.00,-,-,-,-,-,-,-,-,62.90,0.22,66.87,0.56,40.26,-2.68,-,-,-,-,77.89,3.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.07,-3.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.11,-1.89,-,-,-,-,-,-,-,-,-,-
1997M06,112.34,-1.77,-,-,-,-,-,-,-,-,-,-,56.44,-0.18,-,-,-,-,-,-,-,-,62.38,-0.83,66.25,-0.62,40.26,-2.68,-,-,-,-,77.95,3.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.33,-3.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.07,-2.01,-,-,-,-,-,-,-,-,-,-
1997M07,112.14,-1.44,-,-,-,-,-,-,-,-,-,-,56.44,-0.84,-,-,-,-,-,-,-,-,62.51,1.12,66.40,1.53,40.26,-2.68,-,-,-,-,77.19,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.88,-2.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.71,-2.36,-,-,-,-,-,-,-,-,-,-
1997M08,111.81,-1.58,-,-,-,-,-,-,-,-,-,-,56.15,-1.14,-,-,-,-,-,-,-,-,62.63,2.32,66.55,2.76,40.26,-1.52,-,-,-,-,77.72,1.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.07,-0.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.62,-2.41,-,-,-,-,-,-,-,-,-,-
1997M09,111.43,-2.50,-,-,-,-,-,-,-,-,-,-,56.24,-0.71,-,-,-,-,-,-,-,-,62.70,2.35,66.73,2.95,39.66,-2.98,-,-,-,-,78.16,2.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.10,-0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.18,-2.61,-,-,-,-,-,-,-,-,-,-
1997M10,111.08,-2.60,-,-,-,-,-,-,-,-,-,-,56.34,-0.35,-,-,-,-,-,-,-,-,64.09,3.76,68.37,4.49,39.66,-2.98,-,-,-,-,77.40,0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.92,-1.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.17,-2.53,-,-,-,-,-,-,-,-,-,-
