期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1991M02,99.69,4.90,-,-,-,-,-,-,-,-,-,-,51.66,5.39,-,-,-,-,-,-,-,-,55.79,2.31,59.50,2.01,34.64,5.51,-,-,-,-,61.29,4.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.84,1.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.72,4.69,-,-,-,-,-,-,-,-,-,-
1991M03,99.88,4.15,-,-,-,-,-,-,-,-,-,-,51.93,4.44,-,-,-,-,-,-,-,-,56.73,3.88,60.61,3.82,34.59,4.60,-,-,-,-,61.37,3.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.78,2.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.06,4.15,-,-,-,-,-,-,-,-,-,-
1991M04,100.28,4.56,-,-,-,-,-,-,-,-,-,-,52.10,5.34,-,-,-,-,-,-,-,-,56.14,2.99,59.85,2.75,34.94,5.43,-,-,-,-,61.67,4.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.85,2.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.28,7.71,-,-,-,-,-,-,-,-,-,-
1991M05,100.22,2.59,-,-,-,-,-,-,-,-,-,-,52.04,3.48,-,-,-,-,-,-,-,-,55.76,0.36,59.31,-0.13,35.51,5.28,-,-,-,-,61.55,2.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.80,2.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.15,6.02,-,-,-,-,-,-,-,-,-,-
1991M06,99.92,0.15,-,-,-,-,-,-,-,-,-,-,51.80,-0.38,-,-,-,-,-,-,-,-,55.45,-1.14,58.96,-1.45,35.40,1.99,-,-,-,-,60.89,-0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.43,-0.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.66,2.88,-,-,-,-,-,-,-,-,-,-
1991M07,99.05,0.31,-,-,-,-,-,-,-,-,-,-,51.45,-0.33,-,-,-,-,-,-,-,-,54.31,0.43,57.67,0.24,35.16,2.27,-,-,-,-,61.03,0.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.09,-0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.91,0.88,-,-,-,-,-,-,-,-,-,-
1991M08,97.99,-1.09,-,-,-,-,-,-,-,-,-,-,50.95,-1.26,-,-,-,-,-,-,-,-,53.89,-1.06,57.37,-1.02,34.04,-1.48,-,-,-,-,60.69,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.24,-2.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.69,1.22,-,-,-,-,-,-,-,-,-,-
1991M09,97.32,-2.13,-,-,-,-,-,-,-,-,-,-,50.63,-2.39,-,-,-,-,-,-,-,-,53.12,-3.31,56.49,-3.49,33.83,-1.86,-,-,-,-,60.24,-1.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.98,-4.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.31,0.79,-,-,-,-,-,-,-,-,-,-
1991M10,96.82,-3.09,-,-,-,-,-,-,-,-,-,-,50.33,-3.38,-,-,-,-,-,-,-,-,52.94,-3.39,56.34,-3.46,33.49,-2.81,-,-,-,-,59.90,-1.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.66,-5.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.63,-0.16,-,-,-,-,-,-,-,-,-,-
1991M11,95.78,-3.80,-,-,-,-,-,-,-,-,-,-,49.60,-4.82,-,-,-,-,-,-,-,-,51.74,-5.74,54.83,-6.26,34.14,-0.61,-,-,-,-,59.10,-3.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.85,-5.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.77,0.25,-,-,-,-,-,-,-,-,-,-
1991M12,94.80,-4.44,-,-,-,-,-,-,-,-,-,-,49.06,-6.11,-,-,-,-,-,-,-,-,51.80,-6.63,54.94,-7.04,33.80,-2.85,-,-,-,-,58.57,-3.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.07,-6.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.91,-0.63,-,-,-,-,-,-,-,-,-,-
1992M01,93.25,-6.46,-,-,-,-,-,-,-,-,-,-,48.07,-7.20,-,-,-,-,-,-,-,-,51.04,-8.53,54.20,-8.92,33.01,-4.51,-,-,-,-,57.90,-5.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.49,-8.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.67,-3.48,-,-,-,-,-,-,-,-,-,-
1992M02,92.17,-7.54,-,-,-,-,-,-,-,-,-,-,47.68,-7.70,-,-,-,-,-,-,-,-,50.11,-10.18,53.23,-10.54,32.30,-6.76,-,-,-,-,57.12,-6.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.10,-8.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.83,-4.24,-,-,-,-,-,-,-,-,-,-
1992M03,93.67,-6.22,-,-,-,-,-,-,-,-,-,-,48.34,-6.91,-,-,-,-,-,-,-,-,51.78,-8.73,55.12,-9.06,32.76,-5.29,-,-,-,-,57.99,-5.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.72,-7.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.62,-1.56,-,-,-,-,-,-,-,-,-,-
1992M04,93.26,-7.00,-,-,-,-,-,-,-,-,-,-,48.22,-7.45,-,-,-,-,-,-,-,-,49.60,-11.65,52.58,-12.15,32.58,-6.75,-,-,-,-,57.91,-6.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.49,-8.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.39,-5.13,-,-,-,-,-,-,-,-,-,-
1992M05,92.65,-7.55,-,-,-,-,-,-,-,-,-,-,47.71,-8.32,-,-,-,-,-,-,-,-,50.40,-9.61,53.49,-9.81,32.72,-7.86,-,-,-,-,57.73,-6.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.11,-10.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.54,-5.90,-,-,-,-,-,-,-,-,-,-
1992M06,91.80,-8.13,-,-,-,-,-,-,-,-,-,-,47.21,-8.86,-,-,-,-,-,-,-,-,50.08,-9.68,53.10,-9.94,32.81,-7.32,-,-,-,-,57.63,-5.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.70,-10.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.00,-7.04,-,-,-,-,-,-,-,-,-,-
1992M07,91.61,-7.51,-,-,-,-,-,-,-,-,-,-,47.10,-8.45,-,-,-,-,-,-,-,-,50.30,-7.38,53.35,-7.49,32.85,-6.57,-,-,-,-,57.23,-6.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.72,-9.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.61,-5.77,-,-,-,-,-,-,-,-,-,-
1992M08,92.91,-5.18,-,-,-,-,-,-,-,-,-,-,47.83,-6.12,-,-,-,-,-,-,-,-,50.57,-6.16,53.72,-6.36,32.56,-4.35,-,-,-,-,57.97,-4.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.72,-6.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.09,-1.73,-,-,-,-,-,-,-,-,-,-
1992M09,93.92,-3.49,-,-,-,-,-,-,-,-,-,-,48.05,-5.10,-,-,-,-,-,-,-,-,50.91,-4.16,54.06,-4.30,32.95,-2.60,-,-,-,-,58.38,-3.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.75,-6.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.33,-1.06,-,-,-,-,-,-,-,-,-,-
1992M10,93.98,-2.93,-,-,-,-,-,-,-,-,-,-,48.12,-4.39,-,-,-,-,-,-,-,-,51.50,-2.72,54.58,-3.12,33.92,1.28,-,-,-,-,58.05,-3.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.60,-5.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.37,-2.47,-,-,-,-,-,-,-,-,-,-
1992M11,94.45,-1.39,-,-,-,-,-,-,-,-,-,-,48.45,-2.32,-,-,-,-,-,-,-,-,51.33,-0.79,54.39,-0.80,33.87,-0.79,-,-,-,-,58.45,-1.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.62,-4.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.39,-5.80,-,-,-,-,-,-,-,-,-,-
1992M12,94.21,-0.62,-,-,-,-,-,-,-,-,-,-,48.51,-1.12,-,-,-,-,-,-,-,-,51.64,-0.31,54.76,-0.33,33.81,0.03,-,-,-,-,57.89,-1.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.68,-2.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.35,-4.96,-,-,-,-,-,-,-,-,-,-
1993M01,94.81,1.67,-,-,-,-,-,-,-,-,-,-,48.45,0.79,-,-,-,-,-,-,-,-,51.83,1.55,54.96,1.40,33.95,2.85,-,-,-,-,57.48,-0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.60,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.23,-3.88,-,-,-,-,-,-,-,-,-,-
1993M02,96.48,4.68,-,-,-,-,-,-,-,-,-,-,49.26,3.31,-,-,-,-,-,-,-,-,52.61,4.99,55.78,4.79,34.51,6.84,-,-,-,-,58.30,2.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.50,2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.69,-1.30,-,-,-,-,-,-,-,-,-,-
1993M03,96.89,3.44,-,-,-,-,-,-,-,-,-,-,49.58,2.57,-,-,-,-,-,-,-,-,52.70,1.78,55.84,1.31,34.74,6.04,-,-,-,-,58.01,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.03,2.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.75,-3.17,-,-,-,-,-,-,-,-,-,-
1993M04,97.04,4.05,-,-,-,-,-,-,-,-,-,-,49.58,2.82,-,-,-,-,-,-,-,-,52.95,6.75,56.20,6.88,34.37,5.49,-,-,-,-,58.29,0.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.32,3.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.76,-2.91,-,-,-,-,-,-,-,-,-,-
1993M05,96.63,4.30,-,-,-,-,-,-,-,-,-,-,49.45,3.65,-,-,-,-,-,-,-,-,52.36,3.89,55.52,3.80,34.32,4.89,-,-,-,-,57.86,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.59,5.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.86,-0.76,-,-,-,-,-,-,-,-,-,-
1993M06,97.96,6.71,-,-,-,-,-,-,-,-,-,-,49.81,5.51,-,-,-,-,-,-,-,-,53.15,6.13,56.33,6.08,34.94,6.49,-,-,-,-,59.22,2.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.48,7.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.33,2.65,-,-,-,-,-,-,-,-,-,-
1993M07,98.91,7.97,-,-,-,-,-,-,-,-,-,-,50.17,6.52,-,-,-,-,-,-,-,-,53.97,7.30,57.26,7.33,35.17,7.06,-,-,-,-,60.15,5.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.89,8.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.36,5.48,-,-,-,-,-,-,-,-,-,-
1993M08,100.14,7.78,-,-,-,-,-,-,-,-,-,-,51.36,7.38,-,-,-,-,-,-,-,-,54.75,8.27,58.05,8.06,35.86,10.14,-,-,-,-,61.01,5.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.37,7.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.56,-0.58,-,-,-,-,-,-,-,-,-,-
1993M09,99.82,6.28,-,-,-,-,-,-,-,-,-,-,51.59,7.37,-,-,-,-,-,-,-,-,55.15,8.33,58.53,8.27,35.84,8.77,-,-,-,-,61.88,6.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.47,7.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.16,-1.28,-,-,-,-,-,-,-,-,-,-
1993M10,99.33,5.69,-,-,-,-,-,-,-,-,-,-,51.15,6.30,-,-,-,-,-,-,-,-,55.01,6.82,58.37,6.94,35.80,5.54,-,-,-,-,60.85,4.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.91,6.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.74,0.41,-,-,-,-,-,-,-,-,-,-
1993M11,99.24,5.07,-,-,-,-,-,-,-,-,-,-,51.10,5.47,-,-,-,-,-,-,-,-,54.94,7.03,58.30,7.19,35.77,5.61,-,-,-,-,61.09,4.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.95,6.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.19,3.20,-,-,-,-,-,-,-,-,-,-
