期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
2008M10,"110,310.343","6,900.109",-,"85,714.678","77,074.539","8,640.139","2,128.098",316.046,"9,290.128","4,278.619",335.038,"-12,308.824",320.359,737.413,"5,929.638",-,"1,722.028","4,207.610",272.609,137.931,886.994,0.054,-,"3,765.588",193.795,"1,412.070",-
2008M11,"134,295.450","6,070.554",-,"26,514.207","3,900.576","22,613.631",976.760,280.871,"6,182.497","3,881.264",270.756,"43,672.324","1,168.113",527.810,"33,385.817",-,"30,498.793","2,887.024",236.384,139.979,775.592,0.726,-,"4,043.171","4,404.328","1,764.297",-
2008M12,"88,458.105","6,232.436",0.021,"29,690.966","7,488.557","22,202.409","1,509.631",482.331,"12,193.495","4,999.451",252.271,"-4,054.247",407.307,255.222,"28,077.984",-,"23,305.968","4,772.016",239.851,134.188,962.280,1.210,-,"4,685.050",373.548,"2,015.110",-
2009M01,"74,126.008","4,950.634",-,"23,624.652","2,050.255","21,574.397",401.153,178.458,"4,284.706","3,168.089",140.345,"21,495.526","1,068.070",538.988,"3,304.282",-,707.089,"2,597.193",163.059,148.117,587.571,0.194,-,"3,971.750","4,234.286","1,866.128",-
2009M02,"72,523.874","4,719.600",-,"29,482.641","2,389.513","27,093.128","2,302.805",220.318,"13,793.415","3,968.428",186.538,"6,474.806",226.385,727.972,"2,888.889",-,230.923,"2,657.966",142.957,144.086,750.425,-0.064,-,"4,319.068",343.593,"1,832.012",-
2009M03,"98,841.759","5,472.653",-,"18,816.413","1,111.795","17,704.618","1,289.452",373.742,"9,696.255","7,526.331",281.651,"37,956.193",978.283,"2,214.301","4,184.935",-,506.165,"3,678.770",176.761,151.443,899.783,-0.233,-,"3,750.596","3,339.198","1,734.002",-
2009M04,"91,245.966","5,417.544",-,"18,210.858",-235.445,"18,446.303","1,301.617",296.168,"11,994.488","10,767.586",385.504,"-3,796.572",310.767,"33,837.703","4,280.083",-,500.857,"3,779.226","1,662.518",133.523,999.622,-0.341,-,"3,923.496",206.699,"1,314.703",-
2009M05,"193,236.636","4,815.280",-,"74,114.735","49,437.474","24,677.261","1,528.882",293.071,"9,196.950","11,307.109",329.878,"35,230.679","1,033.955","11,684.174","3,522.830",-,468.739,"3,054.091","29,991.972",124.020,"1,083.575",-0.384,-,"3,694.467","3,211.097","2,074.346",-
2009M06,"327,968.449","5,677.295",-,"258,005.005","131,434.871","126,570.134","1,254.732",374.755,"10,718.423","11,140.237",363.331,"1,417.979",380.032,920.581,"7,408.598",-,694.130,"6,714.468","21,819.983",144.294,"1,267.375",-1.135,-,"4,515.973",296.389,"2,264.602",-
2009M07,"65,322.590","6,028.881",-,"-24,561.593","3,309.490","-27,871.083","1,234.225",342.995,"11,053.012","10,496.559",337.951,"43,344.325","1,143.032",686.116,"5,017.419",-,236.505,"4,780.914",471.730,136.942,"1,333.745",-0.308,-,"3,554.800","3,259.192","1,443.567",-
2009M08,"72,315.572","5,617.226",-,"36,660.393","10,991.891","25,668.502","1,744.448",427.825,"10,580.883","8,288.299",329.870,"-4,279.170",430.209,608.512,"5,015.415",-,368.357,"4,647.058",380.992,141.945,"1,262.706",0.174,-,"3,152.729",210.824,"1,742.292",-
2009M09,"205,400.076","6,018.588",-,"117,071.287","79,686.277","37,385.010","1,414.877",479.621,"11,044.540","9,535.413",371.404,"42,505.572","1,066.994",309.601,"4,956.448",-,203.504,"4,752.944",439.869,146.454,"1,134.561",0.015,-,"3,459.188","3,080.152","2,365.492",-
2009M10,"81,145.996","6,035.676",-,"42,563.524","38,606.153","3,957.371","1,708.575",464.507,"10,727.814","9,953.598",368.276,"-6,270.115",343.922,642.858,"6,468.414",-,"1,206.920","5,261.494",491.989,131.112,"1,242.290",0.777,-,"3,561.984",287.935,"2,422.860",-
2009M11,"146,502.685","6,283.389",-,"19,576.299","4,655.234","14,921.065",982.413,725.098,"11,413.017","8,228.092",307.772,"45,811.601","1,051.030",620.614,"40,735.678",-,"36,020.453","4,715.225",269.531,133.213,"1,141.364",0.742,-,"3,456.937","3,218.755","2,547.140",-
2009M12,"101,652.542","7,790.666",-,"27,402.565","10,725.079","16,677.486","2,061.458",925.969,"13,375.267","11,576.472",347.172,"3,612.225",431.193,258.167,"24,583.955",-,"17,910.249","6,673.706",335.614,131.274,"1,362.838",0.713,-,"3,988.104",165.310,"3,303.580",-
2010M01,"113,277.930","6,102.411",-,"21,514.649","1,782.127","19,732.522","1,348.336",494.286,"8,888.679","10,934.463",380.093,"43,184.001","1,096.585",696.734,"7,418.277",-,613.794,"6,804.483",132.038,132.557,"1,234.590",-10.219,-,"4,503.865","3,014.720","2,211.865",-
2010M02,"30,505.402","5,992.143",-,"23,122.910","2,300.138","20,822.772","1,397.294",347.880,"8,777.603","5,091.517",299.207,"-28,651.356",286.971,711.166,"4,944.157",-,239.003,"4,705.154",187.792,135.651,785.088,0.048,-,"2,662.208",710.209,"3,704.914",-
2010M03,"151,518.917","7,197.288",-,"30,842.407","3,583.069","27,259.338","1,217.753",446.755,"13,864.388","8,550.027",387.196,"67,757.367",991.523,"2,358.993","7,453.743",-,380.615,"7,073.128",267.978,145.065,"1,177.358",0.151,-,"3,290.983","3,120.771","2,449.171",-
2010M04,"97,753.297","7,101.967",-,"17,669.766",5.981,"17,663.785","1,183.491",390.664,"13,282.522","9,626.058",363.089,"-2,600.224",357.625,"34,497.275","6,655.085",-,529.170,"6,125.915","1,567.383",132.583,"1,190.946",0.049,-,"3,309.399",386.229,"2,639.390",-
2010M05,"270,063.514","7,721.777",-,"122,835.648","96,686.326","26,149.322","1,898.773",542.803,"12,325.029","8,007.534",470.868,"48,162.237","1,105.661","11,757.500","7,355.826",-,556.625,"6,799.201","37,367.393",136.789,"1,229.070",-0.053,-,"3,450.691","3,091.033","2,604.935",-
2010M06,"235,335.442","7,895.193",-,"175,501.886","83,737.178","91,764.708","1,363.284",483.918,"14,372.072","6,374.913",370.490,"-3,371.417",423.735,854.727,"6,456.605",-,255.961,"6,200.644","16,299.418",134.432,"1,328.537",0.073,-,"3,702.083",338.308,"2,807.185",-
2010M07,"73,593.442","7,564.852",-,"-21,116.337","1,869.133","-22,985.470","1,983.355",459.995,"7,082.947","7,580.234",334.946,"52,001.076","1,175.311",600.095,"5,381.960",-,188.165,"5,193.795",410.404,124.526,"1,097.548",0.625,-,"3,748.277","2,358.849","2,804.779",-
2010M08,"96,972.613","7,397.666",-,"48,848.134","5,982.859","42,865.275","1,073.659",432.693,"16,498.982","10,182.868",356.328,"-3,727.244",433.895,651.461,"5,774.812",-,276.529,"5,498.283",522.720,151.848,"1,018.162",0.172,-,"4,898.718",139.637,"2,318.102",-
2010M09,"180,785.855","7,164.611",-,"68,734.457","31,215.491","37,518.966","13,340.153",566.754,"14,679.674","9,396.777",365.468,"48,543.921","1,149.606",400.897,"6,424.152",-,"1,131.282","5,292.870",410.224,144.701,992.659,0.084,-,"2,875.901","2,268.165","3,327.651",-
2010M10,"94,191.650","7,911.264",-,"57,371.284","48,091.828","9,279.456","1,610.869",563.829,"6,964.404","8,894.470",389.210,"-6,647.743",353.369,536.306,"6,767.113",-,689.429,"6,077.684",290.017,129.525,"1,068.073",0.018,-,"4,378.416",32.434,"3,578.792",-
2010M11,"161,867.354","8,137.046",-,"20,677.515","5,204.107","15,473.408","2,632.794",671.267,"17,334.443","8,147.591",385.196,"49,609.478","1,130.823",740.976,"39,223.081",-,"32,979.790","6,243.291",248.063,138.573,"1,217.746",0.048,-,"3,095.923","6,068.185","2,408.606",-
2010M12,"116,378.654","9,298.010",0.011,"24,385.157","5,243.031","19,142.126","2,214.325","3,664.946","16,706.431","11,787.660",454.045,"3,953.594",439.434,245.608,"32,502.173",-,"25,203.903","7,298.270",499.265,139.426,"1,475.680",0.153,-,"4,599.651",73.517,"3,939.568",-
2011M01,"115,288.903","7,341.790",-,"21,583.658",782.521,"20,801.137",730.841,428.325,"6,511.279","9,112.182",403.489,"44,499.804","1,215.889","1,010.451","9,825.915",-,938.132,"8,887.783",244.477,135.204,"1,374.002",0.051,-,"4,641.356","3,892.828","2,337.362",-
2011M02,"56,603.175","5,860.062",-,"28,040.141","2,774.826","25,265.315",800.349,480.707,"15,849.783","6,490.635",362.803,"-15,695.878",286.337,596.570,"5,341.112",-,255.902,"5,085.210",164.137,125.864,837.584,0.023,-,"3,061.678",125.215,"3,876.053",-
2011M03,"138,085.426","8,715.535",-,"19,090.803","1,360.554","17,730.249","1,323.964",632.858,"14,370.172","10,177.247",595.288,"59,228.300","1,119.139","2,466.549","9,219.595",-,324.377,"8,895.218",266.846,162.086,"1,336.259",0.001,-,"2,817.257","3,661.716","2,901.811",-
2011M04,"91,052.738","8,330.534",-,"15,834.506",-838.693,"16,673.199","1,059.413",701.689,"10,912.026","7,387.359",435.745,385.813,333.776,"30,246.643","6,437.596",-,593.340,"5,844.256","1,332.728",137.246,"1,064.309",0.039,-,"3,415.197",30.769,"3,007.350",-
2011M05,"282,226.868","7,765.996",-,"121,331.713","89,723.094","31,608.619","1,029.112",496.862,"17,423.850","8,288.581",511.958,"52,179.166","1,184.014","17,083.671","6,948.274",-,368.697,"6,579.577","36,980.950",149.439,"1,186.061",0.148,-,"3,290.052","3,867.751","2,509.270",-
2011M06,"314,182.089","7,924.689",-,"253,079.895","139,554.014","113,525.881","1,057.084",506.141,"16,288.612","7,662.955",523.659,"-6,219.575",454.151,902.316,"6,164.505",-,235.948,"5,928.557","18,081.387",140.700,"1,060.482",-0.249,-,"3,845.174",67.742,"2,642.421",-
2011M07,"69,925.528","7,806.061",-,"-26,803.728","1,802.723","-28,606.451",811.792,604.607,"7,733.230","8,158.546",449.738,"51,261.933","1,257.253",634.894,"6,038.252",-,238.694,"5,799.558",468.012,138.658,"1,023.136",0.118,-,"3,819.259","3,883.165","2,640.602",-
2011M08,"116,295.930","8,145.735",-,"67,418.853","7,660.532","59,758.321","1,507.670",648.923,"17,262.901","10,669.490",744.501,"-7,064.535",426.887,574.591,"6,488.564",-,350.622,"6,137.942",471.889,153.034,"1,093.097",0.107,-,"4,254.083",79.950,"3,420.190",-
2011M09,"193,334.136","8,492.509",-,"88,528.664","50,420.990","38,107.674","1,524.586",472.067,"16,821.723","7,356.073",543.084,"49,349.327","1,177.330",356.413,"5,945.417",-,249.557,"5,695.860",460.268,138.689,928.710,0.012,-,"4,199.230","4,186.424","2,853.610",-
2011M10,"108,928.899","8,385.262",-,"73,900.270","65,920.468","7,979.802","2,075.772",857.152,"7,714.140","6,085.033",379.996,"-6,028.385",334.882,538.893,"7,147.254",-,966.864,"6,180.390",360.056,133.473,877.120,0.046,-,"3,664.591",33.464,"2,469.880",-
2011M11,"169,095.042","8,331.121",-,"19,617.533",724.647,"18,892.886","2,127.274",811.982,"20,228.446","6,960.613",496.620,"57,715.892","1,113.769",770.120,"39,528.142",-,"33,753.930","5,774.212",330.105,137.431,898.201,1.299,-,"3,467.384","3,935.696","2,623.414",-
2011M12,"109,591.882","9,223.449",0.086,"28,568.748","7,300.398","21,268.350","1,799.370","1,170.302","13,760.472","5,641.765",412.762,"4,272.423",493.816,199.261,"32,897.296",-,"25,098.044","7,799.252",306.017,124.600,961.504,-0.477,-,"4,185.100",41.755,"3,327.163","2,206.470"
2012M01,"93,448.373","6,478.513",-,"19,995.163","1,477.597","18,517.566",517.618,394.256,"6,203.723","3,943.151",204.845,"37,668.528","1,252.777",818.650,"5,779.754",-,388.077,"5,391.677",169.574,128.473,633.410,-0.006,-,"2,976.114","3,852.707","2,233.347",197.776
2012M02,"74,161.661","6,535.119",-,"32,861.518",62.337,"32,799.181","2,438.509","1,027.944","13,542.126","9,458.487",405.151,"-6,803.266",285.017,691.251,"5,704.692",-,390.765,"5,313.927",197.175,132.304,758.641,0.394,-,"3,625.222",39.510,"3,000.673",261.194
2012M03,"140,016.790","8,410.723",-,"22,096.906","2,839.426","19,257.480","1,385.725",865.900,"18,990.379","8,567.967",446.735,"55,877.465","1,131.053","2,352.148","6,992.414",-,392.095,"6,600.319",219.272,135.546,"1,010.675",0.018,-,"3,702.445","4,069.080","3,383.506",378.833
2012M04,"90,633.650","7,715.087",-,"17,900.886",305.309,"17,595.577",888.405,556.133,"13,533.293","5,705.261",410.453,"-1,091.965",363.529,"30,153.177","6,505.428",-,413.136,"6,092.292",787.612,123.672,954.698,0.160,-,"3,866.531",40.979,"1,875.438",344.873
2012M05,"304,924.104","8,258.135",-,"138,170.600","97,925.305","40,245.295","2,438.736",499.558,"14,199.630","5,509.173",421.306,"54,575.085","1,207.763","18,665.006","8,527.245",-,339.835,"8,187.410","39,708.027",133.503,"1,108.707",0.017,-,"3,431.752","4,184.517","3,501.883",383.461
2012M06,"342,228.955","7,479.760",-,"278,422.230","131,741.421","146,680.809","4,460.765",570.004,"13,391.793","5,125.163",375.978,"-3,602.076",398.050,887.452,"7,747.122",-,155.131,"7,591.991","18,497.718",122.932,955.197,0.081,-,"4,072.745",21.645,"2,900.097",402.299
2012M07,"88,440.474","8,232.364",-,"-16,157.708","2,273.011","-18,430.719","1,308.689",868.907,"14,135.060","4,897.295",352.264,"50,772.500","1,354.998",663.454,"8,646.156",-,202.248,"8,443.908",577.771,131.597,"1,251.941",0.195,-,"3,890.468","4,261.236","2,750.086",503.201
2012M08,"99,589.428","8,248.522",-,"59,393.207","5,273.805","54,119.402","1,773.805",660.722,"14,415.355","6,059.448",337.484,"-6,502.323",437.834,500.927,"5,664.727",-,325.764,"5,338.963",458.343,141.006,855.199,0.012,-,"3,998.176",51.708,"2,765.626",329.650
2012M09,"182,204.500","8,006.525",-,"78,632.813","48,295.120","30,337.693",930.837,583.021,"11,807.566","5,765.780",292.514,"54,969.426","1,400.919",245.231,"6,353.085",-,274.088,"6,078.997",326.730,132.266,815.220,-0.008,-,"4,812.867","4,300.969","2,511.722",317.017
2012M10,"114,120.264","8,724.485",-,"79,013.939","65,759.750","13,254.189","1,123.103",929.970,"12,290.471","5,134.373",315.349,"-9,734.078",419.346,627.143,"7,244.716",-,"1,090.193","6,154.523",327.334,131.973,"1,009.817",1.280,-,"3,039.477",36.739,"3,181.555",303.272
2012M11,"162,742.909","8,309.745",-,"21,925.769","3,481.227","18,444.542",990.859,"1,046.136","13,214.387","5,074.769",353.093,"55,436.726","1,299.413",752.954,"42,427.003",-,"35,103.102","7,323.901",241.925,130.207,"1,100.727",0.005,-,"3,438.957","3,917.671","2,732.571",349.992
2012M12,"104,186.085","8,519.172",-,"28,554.310","8,310.024","20,244.286","1,019.310","1,001.496","15,173.515","6,699.491",382.715,251.214,458.760,176.598,"32,256.509",-,"23,637.735","8,618.774",284.798,122.849,"1,238.773",-0.010,-,"4,084.088",-56.798,"3,515.572",503.723
2013M01,"120,327.042","8,067.771",-,"21,613.451","1,884.553","19,728.898",876.470,706.001,"10,498.508","5,805.406",349.335,"47,272.321","1,229.997",949.071,"11,061.848",-,865.436,"10,196.412",257.674,164.406,"1,208.662",-0.003,-,"3,325.749","3,866.610","2,832.707",241.058
2013M02,"65,064.703","6,257.713",-,"27,219.916","1,428.539","25,791.377",737.392,538.960,"17,500.924","3,815.651",205.579,"-6,632.957",315.760,614.466,"6,132.873",-,172.270,"5,960.603",227.397,122.448,690.189,0.027,-,"3,894.421",33.046,"3,163.405",227.493
2013M03,"126,031.925","7,344.988",-,"23,555.164",691.459,"22,863.705","1,288.937",761.049,"10,375.745","6,154.834",312.082,"52,588.485","1,176.082","1,990.741","9,108.220",-,258.482,"8,849.738",286.334,143.109,"1,051.543",-0.015,-,"3,111.632","4,173.425","2,295.087",314.483
2013M04,"101,623.082","8,127.415",-,"18,970.111",89.169,"18,880.942","1,067.898","1,033.094","13,379.766","5,145.305",200.588,"1,790.727",399.655,"33,064.226","7,861.279",-,472.861,"7,388.418","1,746.511",139.854,"1,181.440",0.350,-,"3,844.951",53.631,"3,187.635",428.646
2013M05,"293,780.806","7,915.391",-,"128,789.883","85,697.027","43,092.856","1,243.952",830.674,"13,017.386","6,686.017",211.858,"54,732.630","1,344.767","17,198.112","9,469.261",-,296.037,"9,173.224","40,106.041",129.905,"1,274.701",0.645,-,"3,515.092","4,119.206","2,681.554",513.731
2013M06,"324,479.617","7,453.171",-,"267,684.524","125,121.008","142,563.516",841.613,781.464,"13,222.356","5,576.050",207.369,"-8,991.355",464.420,888.593,"9,037.634",-,243.903,"8,793.731","18,298.020",123.455,"1,078.735",0.054,-,"4,124.206",35.277,"3,203.670",450.361
2013M07,"97,870.735","8,525.244",-,"-14,658.524","2,140.383","-16,798.907","1,557.188",781.437,"13,601.280","7,110.470",241.991,"54,883.263","1,396.940",632.140,"10,095.735",-,109.277,"9,986.458",578.123,144.620,"1,390.488",0.009,-,"3,985.331","4,134.246","2,963.912",506.842
2013M08,"91,213.923","8,150.256",-,"49,378.723","4,617.106","44,761.617",970.589,736.513,"14,277.377","5,910.088",211.107,"-6,145.101",511.700,503.704,"7,765.661",-,197.349,"7,568.312",458.627,137.926,"1,070.017",0.013,-,"3,751.880",70.271,"2,930.109",524.463
2013M09,"196,611.942","7,956.173",-,"85,745.554","52,513.475","33,232.079","1,353.917",481.815,"13,143.154","5,695.290",175.351,"58,741.654","1,337.016",314.387,"8,391.628",-,181.752,"8,209.876",300.988,137.264,"1,015.224",-0.035,-,"4,102.837","4,179.626","3,168.728",371.371
2013M10,"126,435.855","8,483.895",-,"80,763.535","66,555.704","14,207.831","1,353.831",846.513,"13,748.082","6,796.958",187.367,"-5,620.756",411.523,688.024,"9,952.768",-,"1,430.487","8,522.281",250.896,140.580,"1,110.609",0.153,-,"3,783.625",27.215,"2,995.104",515.933
2013M11,"170,207.320","8,682.019",-,"23,532.943","3,122.182","20,410.761","1,103.582",898.157,"13,731.795","5,903.262",180.340,"55,115.427","1,304.672",724.911,"46,692.261",-,"38,208.111","8,484.150",236.958,119.948,"1,148.203",-,-,"3,471.831","4,169.504","2,734.375",457.132
2013M12,"120,477.203","10,044.659",-,"30,694.289","7,254.682","23,439.607","1,681.430","1,255.441","16,007.340","6,784.094",186.224,"5,305.040",484.453,191.031,"38,511.538",-,"28,390.054","10,121.484",265.885,130.241,"1,340.523",-,-,"3,857.454",69.661,"2,900.968",766.932
2014M01,"126,423.812","8,349.486",-,"22,751.725","1,118.181","21,633.544",897.986,"1,186.356","12,028.314","6,979.073",154.037,"50,316.327","1,367.069",992.220,"10,835.528",-,483.833,"10,351.695",206.154,129.360,"1,072.486",0.273,-,"3,092.762","4,268.789","1,528.244",243.085
2014M02,"68,256.537","6,803.663",-,"31,794.507","2,925.892","28,868.615","1,034.300","1,117.257","13,514.998","5,284.744",138.560,"-9,555.382",346.596,642.257,"8,139.401",-,231.446,"7,907.955",205.904,132.253,768.408,-0.069,-,"3,732.020",-33.601,"3,854.011",319.071
2014M03,"139,422.976","8,405.659",-,"25,091.515","1,724.997","23,366.518","1,028.392",792.979,"13,582.849","8,449.441",192.515,"56,890.482","1,257.112","2,237.692","10,137.637",-,479.815,"9,657.822",280.655,132.457,"1,072.760",0.030,-,"2,816.912","4,412.198","2,110.340",417.018
2014M04,"96,913.291","9,167.229",-,"11,278.624","-6,639.519","17,918.143","1,211.043",880.791,"14,795.274","7,988.759",196.532,"-1,185.728",389.146,"34,361.978","8,901.594",-,534.411,"8,367.183","1,546.169",129.683,956.013,0.194,-,"3,182.956",30.300,"2,521.071",485.855
2014M05,"277,423.550","9,222.000",-,"105,594.382","67,350.404","38,243.978","1,036.892",992.323,"15,119.480","7,436.956",210.349,"58,925.922","1,311.910","16,670.468","9,711.176",-,187.186,"9,523.990","38,500.043",131.374,"1,085.875",0.112,-,"3,763.036","4,453.953","2,803.692",413.996
2014M06,"379,402.806","9,016.841",-,"310,019.883","175,459.139","134,560.744","1,082.562",842.092,"15,112.573","8,419.940",173.744,"-6,410.042",460.729,"1,282.184","8,753.215",-,178.618,"8,574.597","21,517.337",134.865,"1,062.189",-,-,"4,172.086",45.341,"3,215.520",395.623
2014M07,"104,053.309","9,538.945",-,"-15,228.146","4,417.121","-19,645.267","1,039.404","1,042.542","15,553.935","9,578.583",296.678,"58,861.874","1,449.377",791.720,"8,428.079",-,262.149,"8,165.930",815.928,141.064,"1,022.706",-0.008,-,"3,615.816","4,005.997","2,533.958",464.770
2014M08,"108,007.587","8,967.317",-,"59,411.710","6,682.044","52,729.666","1,221.889",698.313,"14,938.659","7,413.336",267.006,"-2,517.957",468.160,444.126,"7,572.940",-,170.102,"7,402.838",429.248,137.158,872.118,-,-,"4,198.376",-15.789,"2,986.113",476.133
