期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
2001M12,57.53,14.08,58.79,81.09,80.65,80.08,77.67,73.39,62.35,49.35,34.36,7.68,68.63,14.75,57.12,90.15,95.42,95.54,94.23,91.80,81.94,70.76,53.13,11.37,46.55,13.38,60.11,72.26,65.77,64.48,60.97,54.75,42.59,28.31,16.66,3.67,5.22,14.86,10.42,6.66,4.50,4.06,4.07,4.22,3.45,3.09,1.56,0.00,5.99,15.04,12.24,7.79,5.36,5.12,5.20,5.59,4.28,3.92,1.79,0.00,4.10,14.66,9.05,5.28,3.25,2.48,2.31,1.88,1.83,1.07,0.87,0.00
2002M01,57.58,13.81,58.51,81.69,80.70,79.72,77.91,73.13,62.83,49.87,33.87,7.89,68.66,14.36,57.18,90.88,94.85,95.07,94.25,91.36,83.27,72.69,51.87,11.24,46.61,13.23,59.56,72.70,66.43,64.22,61.46,54.71,42.26,27.40,16.87,4.26,5.14,14.18,10.38,6.29,4.68,3.86,4.06,4.38,3.43,2.65,1.79,0.00,5.98,14.39,12.06,7.24,5.90,5.02,5.13,5.74,4.59,3.55,2.31,0.00,3.91,13.94,9.11,5.13,2.92,2.12,2.40,2.10,1.12,0.29,0.30,0.00
2002M02,57.34,13.19,57.81,81.60,80.40,79.48,78.10,72.36,62.83,50.12,33.31,8.10,68.48,13.46,55.19,90.08,95.27,95.57,94.45,90.50,83.85,73.31,51.33,11.72,46.34,12.91,59.89,73.30,65.39,63.23,61.62,54.07,41.72,27.34,16.31,4.19,5.12,13.57,10.50,6.15,4.96,3.79,4.11,4.19,3.65,2.46,1.44,0.30,6.01,14.94,13.71,6.82,6.23,5.01,5.24,5.23,4.83,3.10,1.81,0.39,3.82,12.07,8.16,5.35,3.08,1.93,2.38,2.43,1.27,0.80,0.34,0.00
2002M03,57.29,12.68,57.63,81.77,80.49,79.55,78.11,71.90,62.90,50.12,33.34,8.19,68.24,12.89,54.85,89.82,94.84,95.82,93.77,90.15,82.52,72.61,52.19,12.27,46.47,12.46,59.83,73.92,66.03,63.06,62.20,53.47,43.23,28.10,15.62,3.78,5.16,12.10,10.91,6.06,5.02,3.92,4.27,4.13,3.76,2.83,1.10,0.29,5.93,13.12,13.35,6.95,5.79,5.22,5.33,4.98,5.21,3.44,1.33,0.37,4.05,11.00,9.14,5.01,3.89,1.92,2.65,2.68,0.98,1.28,0.36,0.00
2002M04,57.27,12.55,57.57,81.58,80.78,79.64,78.13,72.12,62.71,49.62,33.60,7.91,68.17,12.88,56.66,90.61,94.51,95.62,92.96,89.78,82.71,69.82,51.97,11.99,46.49,12.20,58.29,72.79,66.94,63.43,63.06,54.29,42.69,29.77,16.35,3.51,4.98,10.89,10.70,6.03,4.79,3.88,4.18,3.80,3.62,2.61,0.78,0.00,5.82,9.68,13.32,7.51,5.76,4.89,5.21,5.03,4.58,3.39,1.04,0.00,3.77,12.22,8.68,4.24,3.41,2.34,2.63,1.75,1.76,0.83,0.00,0.00
2002M05,57.31,12.43,57.22,81.47,81.08,79.79,78.08,72.71,62.72,49.96,33.53,7.72,68.13,12.56,56.18,90.39,95.29,95.31,93.33,89.59,83.48,71.65,49.91,11.35,46.61,12.29,58.05,72.76,66.77,64.05,62.60,55.67,41.86,28.71,18.16,3.82,5.02,12.15,10.96,6.17,4.62,3.91,4.02,3.78,3.56,2.75,1.19,0.12,5.87,9.04,13.43,7.46,5.94,4.50,5.42,5.34,4.48,3.74,1.51,0.16,3.78,15.49,9.06,4.62,2.73,3.01,1.90,1.25,1.72,0.33,0.36,0.00
2002M06,57.33,12.40,56.71,81.11,80.97,80.25,78.21,73.09,63.12,49.58,33.75,7.51,68.21,12.78,54.45,90.20,95.22,95.02,94.15,89.75,84.12,71.95,51.36,11.29,46.57,12.00,58.52,72.16,66.66,65.30,62.07,56.32,41.98,27.69,17.25,3.45,5.11,14.10,11.40,6.53,4.47,3.71,4.08,3.68,3.67,2.77,1.47,0.25,5.91,13.35,13.26,7.93,5.27,4.48,5.52,5.05,4.91,3.55,1.80,0.22,3.96,14.92,10.01,4.81,3.32,2.57,1.88,1.49,1.16,0.80,0.53,0.36
2002M07,57.44,13.37,57.52,80.46,80.64,80.65,77.75,73.17,63.14,49.85,34.09,7.41,68.31,13.80,54.24,89.86,95.31,95.26,94.27,89.74,83.75,71.01,52.35,11.37,46.70,12.92,60.13,71.22,65.92,65.91,61.05,56.46,42.38,29.15,16.88,3.17,5.23,15.60,12.35,6.24,4.53,3.85,4.17,3.44,3.66,2.83,1.60,0.07,5.96,14.59,14.34,7.24,5.49,4.63,5.65,4.70,4.93,3.69,1.79,0.00,4.19,16.73,10.91,5.01,3.13,2.70,1.87,1.42,1.14,0.77,1.06,0.33
2002M08,57.49,13.87,57.87,81.21,80.55,80.43,77.53,72.91,62.91,48.83,34.21,7.57,68.32,14.19,53.97,89.67,95.23,95.16,94.36,91.45,82.94,68.39,52.34,11.53,46.79,13.53,60.99,72.89,65.84,65.56,60.48,54.24,42.80,29.69,17.10,3.35,5.35,16.37,12.78,6.67,4.75,3.79,3.73,3.72,3.50,2.85,1.55,0.00,6.02,16.89,15.96,7.37,5.76,4.62,4.67,4.74,4.69,3.85,1.78,0.00,4.39,15.81,10.52,5.82,3.29,2.58,2.24,1.99,1.20,0.59,0.87,0.00
2002M09,57.24,13.44,56.77,80.73,80.81,80.08,77.38,72.77,62.68,48.18,34.28,7.71,68.12,13.55,53.91,89.34,94.86,95.36,93.82,91.72,82.00,68.31,52.81,11.35,46.48,13.32,59.06,72.25,66.75,64.67,60.75,53.62,43.32,28.43,16.83,3.82,5.32,16.98,12.44,6.85,4.87,3.85,3.55,3.53,3.56,3.09,1.23,0.24,5.97,17.87,15.53,7.34,5.70,4.68,4.57,4.45,5.09,3.62,1.59,0.32,4.39,16.04,10.18,6.27,3.67,2.62,1.95,1.94,0.65,1.84,0.16,0.00
2002M10,57.22,13.12,56.59,81.23,81.18,79.67,77.48,73.03,62.17,48.11,33.66,7.79,68.00,13.22,54.18,89.77,94.55,95.42,93.60,90.56,81.80,70.47,50.72,11.33,46.57,13.01,58.52,72.83,67.80,63.77,61.19,55.38,42.44,26.16,17.61,4.03,5.31,17.33,11.91,6.97,4.74,3.87,3.64,3.58,3.71,2.99,1.54,0.28,5.87,16.65,14.36,7.53,5.57,4.68,4.37,4.56,4.96,3.94,1.88,0.37,4.50,18.05,10.08,6.28,3.58,2.66,2.51,1.98,1.29,0.47,0.63,0.00
2002M11,57.29,12.82,56.59,81.50,81.51,79.68,77.57,72.85,62.53,47.59,34.34,7.80,68.03,13.38,52.84,90.42,94.92,94.89,93.33,90.89,82.55,69.87,51.07,11.46,46.68,12.22,59.60,72.75,68.07,64.34,61.65,54.70,42.41,25.66,18.60,3.91,5.22,16.96,10.98,6.92,4.33,3.98,3.94,3.84,3.63,2.90,1.89,0.00,5.82,18.17,14.03,7.03,5.03,5.00,4.79,5.00,4.44,3.54,2.45,0.00,4.34,15.57,8.82,6.77,3.36,2.46,2.63,1.89,2.06,1.21,0.44,0.00
2002M12,57.29,12.67,55.88,81.77,81.18,79.57,78.10,72.73,62.79,47.77,34.68,7.90,68.00,13.98,52.87,90.42,93.95,95.17,92.87,91.56,81.41,69.35,51.93,11.54,46.72,11.31,58.29,73.25,68.40,63.82,63.17,53.80,44.06,26.51,18.44,4.04,5.04,14.58,10.40,6.66,4.00,4.01,4.19,4.04,3.42,2.66,1.78,0.00,5.74,15.65,13.68,7.40,4.53,4.95,5.26,4.92,4.13,3.17,2.45,0.00,4.04,13.20,8.02,5.77,3.26,2.58,2.60,2.55,2.09,1.36,0.00,0.00
2003M01,57.34,12.29,55.58,81.71,81.42,79.59,77.96,73.05,63.26,48.85,34.37,7.89,67.99,13.77,53.90,89.58,94.47,94.62,93.02,91.02,82.27,70.15,51.00,11.13,46.84,10.75,56.92,73.95,68.37,64.37,62.74,54.97,44.24,27.88,18.72,4.45,5.03,13.14,10.46,6.24,4.31,3.83,3.98,4.31,3.83,3.04,2.04,0.19,5.75,13.30,14.34,7.74,4.74,4.41,4.93,4.75,4.85,3.52,1.98,0.26,4.00,12.92,7.51,4.46,3.72,2.96,2.55,3.57,1.94,1.83,2.20,0.00
2003M02,57.24,11.78,55.17,81.20,81.42,79.91,77.66,73.22,63.08,49.29,34.41,7.99,67.75,12.92,51.92,88.91,95.80,94.22,92.58,91.08,82.55,69.08,51.10,11.56,46.88,10.58,57.77,73.61,67.05,65.45,62.56,55.22,43.61,29.81,18.70,4.22,5.17,11.61,10.69,6.08,5.00,3.84,4.30,4.45,4.10,3.21,1.81,0.21,5.89,12.92,14.02,7.15,5.78,4.25,5.28,5.16,5.42,3.87,1.74,0.08,4.14,9.93,8.29,4.80,3.89,3.25,2.82,3.27,1.60,1.68,1.99,0.62
2003M03,57.23,11.49,55.04,81.51,81.23,80.33,77.31,73.31,63.13,49.08,34.06,8.12,67.61,11.57,51.21,88.52,95.40,94.94,92.58,90.76,82.36,70.03,50.42,12.17,46.98,11.41,58.11,74.60,67.08,65.60,61.82,55.70,43.92,28.48,18.66,3.84,5.08,10.93,10.98,6.10,4.69,4.07,4.04,3.90,4.13,3.44,1.90,0.04,5.71,9.48,14.38,7.32,5.66,4.43,4.86,4.52,5.01,4.08,2.45,0.05,4.18,12.47,8.58,4.66,3.32,3.54,2.79,2.89,2.47,1.88,0.50,0.00
2003M04,57.21,11.34,54.45,81.57,81.17,80.66,77.37,74.23,63.39,48.13,33.56,7.85,67.60,11.09,51.64,89.90,94.36,95.55,93.23,89.79,82.99,69.07,48.90,11.88,46.96,11.59,56.70,73.37,67.98,65.64,61.31,58.56,43.81,27.49,19.14,3.60,4.92,11.17,10.51,5.94,4.10,4.10,3.74,4.07,3.87,3.98,2.41,0.06,5.47,8.98,13.32,7.30,4.37,4.73,4.51,4.78,4.47,4.74,2.79,0.08,4.13,13.36,8.47,4.31,3.73,3.18,2.55,2.97,2.72,2.08,1.47,0.00
2003M05,57.13,10.95,53.94,81.76,81.12,80.65,77.72,74.00,63.49,47.72,33.87,7.76,67.53,10.68,52.49,90.41,94.51,95.29,93.53,90.77,82.24,66.25,48.95,11.38,46.88,11.24,55.10,73.29,67.72,65.89,61.70,57.17,44.68,29.50,19.71,3.96,4.98,11.59,10.45,6.25,3.85,3.89,4.05,4.20,3.94,4.48,2.70,0.14,5.62,9.94,12.47,7.59,4.54,4.84,5.27,4.64,4.20,5.20,2.83,0.18,4.08,13.22,8.90,4.62,2.87,2.50,2.16,3.49,3.47,2.89,2.39,0.00
2003M06,57.26,10.88,53.93,81.58,81.35,80.96,78.13,73.66,63.96,48.13,34.24,7.89,67.70,10.36,52.29,89.12,95.08,95.31,93.79,91.76,82.29,68.25,50.00,11.44,46.97,11.43,55.25,74.20,67.60,66.52,62.31,55.49,45.53,28.36,19.40,4.18,5.09,13.90,10.64,6.46,3.69,3.69,4.33,4.24,4.15,4.75,2.75,0.13,5.69,11.88,12.26,7.74,4.43,4.53,5.33,4.84,4.83,5.60,3.06,0.00,4.24,15.82,9.39,4.95,2.65,2.50,2.81,3.23,2.92,2.74,2.00,0.49
2003M07,57.55,12.41,55.51,81.31,81.58,80.94,77.87,73.47,64.35,48.79,34.05,7.77,67.91,11.37,52.09,89.39,95.17,95.62,93.55,90.61,83.24,69.58,50.79,11.54,47.35,13.50,58.28,73.39,68.01,66.16,62.03,56.20,45.43,28.32,18.27,3.82,5.16,16.86,11.78,6.59,4.03,3.52,3.86,3.79,3.79,4.37,2.48,0.05,5.54,15.27,12.85,7.82,4.49,4.50,4.45,4.43,4.37,5.26,2.34,0.06,4.62,18.26,11.01,5.12,3.40,2.08,2.97,2.76,2.71,2.22,2.86,0.00
2003M08,57.65,12.94,55.77,81.48,81.60,80.78,78.10,73.49,64.01,49.27,33.75,7.76,67.96,12.29,50.35,89.71,95.10,95.07,93.69,90.63,84.07,69.90,51.12,11.65,47.48,13.62,60.13,73.41,68.14,66.37,62.32,56.26,43.93,29.04,17.36,3.69,5.21,17.16,11.58,6.91,4.32,3.58,3.67,3.91,3.28,4.39,3.04,0.21,5.60,17.59,13.54,8.00,4.86,4.24,4.25,4.50,3.97,4.88,2.96,0.27,4.67,16.76,10.26,5.59,3.57,2.64,2.79,2.95,1.95,3.23,3.26,0.00
2003M09,57.32,12.22,54.75,80.99,81.26,80.40,78.06,73.49,64.01,48.87,34.10,7.50,67.56,11.93,49.09,89.28,94.38,94.49,93.75,91.27,83.71,70.27,49.70,10.92,47.23,12.52,59.31,72.86,68.16,66.18,62.19,55.59,44.31,27.88,19.40,3.93,5.05,16.68,11.52,6.78,3.99,3.41,3.38,3.98,3.53,3.72,3.43,0.14,5.42,15.82,13.17,7.97,4.73,3.96,3.71,4.66,4.27,4.11,3.62,0.19,4.54,17.53,10.42,5.36,2.97,2.62,2.87,2.86,2.13,2.78,2.95,0.00
2003M10,57.34,11.77,54.98,81.60,81.30,80.34,78.44,73.70,63.50,48.00,34.07,7.56,67.58,11.81,49.88,89.41,94.27,93.92,93.36,92.12,84.25,68.51,50.42,10.69,47.26,11.74,59.08,73.91,68.37,66.67,63.34,55.18,42.72,27.85,18.66,4.30,4.92,15.58,11.27,6.59,4.03,3.15,3.46,3.78,3.76,3.30,2.76,0.27,5.28,14.46,13.61,7.48,4.71,3.75,3.88,4.33,4.67,3.13,2.55,0.38,4.41,16.76,9.68,5.54,3.10,2.30,2.84,2.85,1.96,3.71,3.27,0.00
2003M11,57.40,11.34,54.59,81.67,81.74,80.83,78.44,74.15,63.38,48.26,33.93,7.62,67.57,11.63,50.39,88.77,94.51,94.89,93.15,91.67,84.13,67.11,50.04,11.19,47.39,11.05,57.97,74.73,69.00,66.66,63.53,56.57,42.57,29.67,18.75,3.91,4.71,13.89,11.04,5.86,3.80,3.21,3.66,3.61,3.50,3.24,3.31,0.09,5.12,14.60,14.26,6.70,4.64,3.60,4.31,4.25,3.74,2.40,3.35,0.12,4.13,13.10,8.78,4.88,2.66,2.65,2.70,2.58,3.02,5.13,3.22,0.00
2003M12,57.44,11.12,54.23,81.77,82.15,80.95,78.63,74.30,63.50,48.02,33.89,7.70,67.54,11.86,50.68,88.75,94.74,95.18,93.89,90.73,82.65,67.47,50.38,11.05,47.48,10.35,57.09,74.94,69.58,66.62,63.16,57.83,44.33,28.81,18.32,4.22,4.58,12.72,10.49,5.38,4.05,3.07,3.80,3.44,3.45,3.36,3.67,0.16,5.08,14.95,13.60,6.55,4.61,3.45,4.27,3.90,3.98,3.33,3.96,0.22,3.88,10.04,8.27,4.01,3.30,2.52,3.10,2.72,2.46,3.42,2.94,0.00
2004M01,57.44,10.79,54.14,82.53,82.26,80.79,78.72,74.12,63.75,48.23,33.64,7.39,67.50,11.55,50.18,89.36,94.83,94.72,93.93,90.99,82.57,68.75,50.08,10.47,47.53,10.00,57.33,75.84,69.73,66.73,63.30,57.22,44.98,28.02,18.11,4.20,4.53,12.00,10.30,5.46,4.26,3.01,3.65,3.51,3.56,3.07,2.53,0.00,5.03,11.28,12.79,6.33,5.21,3.77,3.80,3.89,4.30,3.96,3.06,0.00,3.85,12.86,8.54,4.45,2.97,1.93,3.43,2.91,2.21,0.93,1.16,0.00
2004M02,57.38,10.43,53.97,82.59,82.24,80.98,78.55,73.96,63.55,48.43,33.82,7.42,67.45,10.69,51.24,89.28,95.63,94.22,92.86,90.74,83.08,67.76,50.59,10.72,47.46,10.15,56.17,76.04,68.89,67.63,64.05,57.09,44.10,29.37,17.98,4.00,4.61,11.12,10.72,5.81,4.37,3.02,3.57,3.43,3.58,3.37,2.49,0.14,5.07,8.25,14.49,6.23,5.07,2.97,4.29,4.16,4.35,4.08,3.12,0.19,3.97,14.29,7.96,5.34,3.39,3.09,2.49,2.25,2.12,1.74,0.83,0.00
2004M03,57.41,10.31,53.70,82.36,82.23,81.02,78.60,74.41,63.62,48.54,34.27,7.53,67.53,10.10,51.05,89.03,95.30,94.96,93.50,91.07,82.60,67.97,51.92,10.64,47.46,10.54,55.83,75.84,69.19,66.98,63.51,57.65,44.70,29.40,17.61,4.31,4.45,10.60,9.96,5.90,4.02,3.08,3.35,3.38,3.70,3.08,2.25,0.00,4.80,11.33,12.52,5.90,4.57,3.36,3.96,3.81,4.73,3.56,2.51,0.00,3.95,9.88,8.07,5.90,3.26,2.67,2.43,2.69,1.81,1.98,1.51,0.00
2004M04,57.42,10.24,53.19,82.45,82.27,81.05,78.97,74.52,64.28,48.15,33.82,7.52,67.60,10.58,50.13,89.24,94.81,95.81,94.85,90.75,82.86,68.04,50.57,10.62,47.41,9.88,55.72,75.85,69.80,66.21,62.92,58.25,45.70,28.57,17.98,4.33,4.36,10.37,9.65,5.97,3.83,3.00,3.46,3.14,3.90,2.62,1.87,0.00,4.72,10.22,11.50,6.03,4.27,3.90,4.18,3.37,5.13,2.24,2.33,0.00,3.85,10.54,8.27,5.90,3.24,1.71,2.38,2.79,1.67,3.52,0.63,0.00
2004M05,57.59,10.22,53.67,82.44,82.38,81.27,79.49,74.46,64.73,48.69,33.34,7.51,67.74,10.76,51.51,90.18,94.88,95.82,93.87,90.53,83.62,68.30,48.20,10.93,47.61,9.65,55.46,74.92,69.94,66.63,64.96,58.39,45.84,29.45,19.27,3.98,4.41,11.42,9.85,6.01,3.82,3.05,3.41,3.24,3.81,2.97,1.37,0.10,4.84,11.50,13.52,6.56,4.25,3.48,3.81,3.57,4.41,3.36,1.48,0.13,3.81,11.33,7.02,5.36,3.24,2.44,2.83,2.73,2.71,2.08,1.12,0.00
2004M06,57.79,10.93,53.85,82.83,82.29,81.58,79.56,74.31,64.68,49.19,33.78,7.59,67.89,10.72,52.07,90.42,95.02,95.15,93.71,91.31,82.94,69.46,48.39,11.32,47.86,11.14,55.33,75.43,69.64,67.94,65.24,57.32,46.49,29.25,19.95,3.77,4.54,14.15,10.60,6.16,3.87,3.16,3.06,3.38,3.51,3.46,1.82,0.13,5.02,12.23,13.70,7.61,4.27,3.45,3.85,3.93,3.61,3.76,2.20,0.17,3.88,16.07,8.18,4.46,3.31,2.75,1.92,2.50,3.33,2.74,0.96,0.00
2004M07,58.01,12.13,55.67,83.45,82.25,81.66,78.87,74.35,64.61,48.46,33.38,7.46,67.94,11.74,51.37,89.99,94.79,94.76,93.66,91.61,83.20,69.55,49.98,11.15,48.25,12.54,59.23,77.08,69.82,68.49,63.91,57.05,46.02,27.80,17.68,3.68,4.62,14.66,11.62,5.97,3.96,2.94,2.79,3.27,3.72,3.21,2.51,0.15,4.91,15.35,12.90,7.17,4.59,2.84,3.52,3.97,3.96,3.42,3.16,0.20,4.21,13.98,10.70,4.62,3.12,3.09,1.71,2.14,3.28,2.69,0.76,0.00
2004M08,58.04,12.34,56.08,83.27,82.03,81.88,78.69,74.06,64.78,48.65,32.98,7.57,68.11,13.07,49.59,89.90,94.37,94.98,93.69,91.37,84.88,70.05,50.82,11.32,48.13,11.57,61.44,76.81,69.78,68.73,63.51,56.75,44.72,27.68,16.03,3.73,4.67,16.95,11.01,6.11,4.05,3.41,2.93,2.97,3.68,2.63,2.49,0.17,4.89,18.40,12.22,6.87,3.84,4.01,3.28,3.79,4.36,2.72,3.18,0.22,4.36,15.25,10.21,5.25,4.33,2.58,2.41,1.66,2.40,2.40,0.42,0.00
2004M09,57.60,11.66,54.52,82.44,81.62,81.65,78.55,73.86,64.36,48.69,33.40,7.30,67.77,12.09,50.15,89.45,94.16,95.39,93.13,90.24,84.87,69.41,49.92,10.88,47.60,11.22,58.13,75.59,69.17,67.87,63.81,57.47,43.90,28.33,17.71,3.65,4.50,17.31,11.08,5.37,3.58,3.48,2.89,3.15,3.33,3.23,2.90,0.00,4.79,19.46,12.02,5.98,3.91,4.36,3.36,3.93,3.58,3.41,2.77,0.00,4.09,14.90,10.41,4.66,3.15,2.25,2.20,1.91,2.83,2.81,3.27,0.00
2004M10,57.71,11.26,55.07,82.77,81.76,81.43,78.68,74.34,64.47,48.77,33.49,7.15,67.99,12.25,51.06,89.81,93.73,95.36,93.71,90.87,84.93,68.85,50.74,10.65,47.61,10.23,58.39,75.90,69.87,67.47,63.51,57.81,44.04,29.04,17.11,3.57,4.31,13.38,10.47,5.55,3.33,3.19,3.02,3.27,3.18,3.13,2.05,0.12,4.70,15.61,12.50,6.03,4.10,3.83,3.78,3.62,3.45,3.25,2.29,0.00,3.76,10.59,8.99,4.99,2.30,2.28,1.88,2.71,2.64,2.87,1.38,0.49
2004M11,57.75,10.97,54.91,82.49,81.97,81.46,79.00,74.71,64.58,48.86,33.07,7.26,67.97,12.41,52.12,88.77,95.05,95.39,94.01,91.08,84.25,66.83,49.11,10.72,47.71,9.47,57.22,76.37,69.00,67.49,63.84,58.36,44.92,31.18,17.84,3.74,4.14,11.43,10.16,4.97,3.49,3.03,3.06,3.03,3.49,2.84,1.85,0.00,4.58,12.76,14.14,5.01,4.43,3.55,4.00,2.92,3.72,2.79,2.08,0.00,3.52,9.62,7.16,4.92,2.22,2.28,1.66,3.20,3.06,2.94,1.25,0.00
2004M12,57.77,10.76,54.51,82.39,82.37,81.88,79.30,74.74,64.27,48.81,32.91,7.37,67.81,12.26,51.66,87.88,95.62,95.67,93.86,91.13,83.86,66.94,48.24,10.50,47.91,9.19,56.87,77.03,69.26,68.04,64.60,58.36,44.66,30.97,18.33,4.19,4.09,11.14,9.82,4.96,3.76,3.10,3.02,2.87,3.30,2.59,2.11,0.00,4.58,12.50,13.59,5.58,4.36,3.59,3.64,2.91,3.71,3.10,2.61,0.00,3.41,9.25,6.99,4.28,2.93,2.40,2.10,2.83,2.53,1.48,0.87,0.00
2005M01,57.78,10.45,54.07,82.65,82.64,81.85,79.23,74.95,64.17,48.89,33.07,7.47,67.80,11.21,49.42,88.56,95.01,95.52,94.54,91.70,83.87,68.49,49.18,10.62,47.93,9.66,57.91,76.88,70.38,68.14,63.76,58.19,44.52,29.66,17.77,4.27,4.06,10.87,9.58,5.08,3.83,2.88,3.03,2.98,3.04,2.77,2.23,0.28,4.48,9.90,12.29,6.11,4.54,3.23,3.69,3.37,3.14,3.33,2.14,0.39,3.47,12.04,7.66,3.92,2.87,2.39,2.02,2.37,2.85,1.50,2.45,0.00
2005M02,57.71,9.95,53.29,82.46,82.72,81.91,79.03,75.12,64.57,49.41,33.16,7.54,67.72,10.47,49.24,88.36,94.04,95.94,94.23,91.37,84.09,70.06,49.70,10.91,47.87,9.41,56.65,76.71,71.50,67.86,63.68,58.85,45.16,29.07,17.44,4.13,4.28,11.33,9.51,5.52,3.83,3.17,3.24,3.06,3.51,3.38,2.62,0.38,4.62,8.92,11.67,6.12,4.33,3.80,3.68,3.40,3.95,3.90,3.03,0.52,3.80,14.13,7.95,4.85,3.19,2.28,2.60,2.53,2.70,2.13,1.50,0.00
2005M03,57.61,9.62,52.96,82.32,82.56,81.93,79.08,75.30,64.57,49.03,33.16,7.59,67.71,10.81,50.70,88.54,93.31,95.98,94.00,91.75,83.70,67.73,49.85,11.12,47.68,8.37,54.83,76.25,71.90,67.85,64.03,58.85,45.51,30.60,17.30,4.03,4.15,10.39,9.26,5.63,3.56,3.05,3.31,3.12,3.21,2.75,2.85,0.04,4.51,11.23,10.64,6.33,3.58,3.55,3.80,3.89,3.86,2.58,3.73,0.05,3.66,9.24,8.20,4.84,3.54,2.34,2.58,1.91,2.03,3.12,0.46,0.00
