期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
1997,"11,003,565",39.96,"4,069,520",26.98,"814,781",31.44,"277,618",48.19,"5,841,646",51.75,"4,786,865",46.36,"751,277",54.03,"473,295",36.26,"195,618",38.23,"3,366,675",46.76,"46,828",109.05,"8,764",341.29,"3,292",13.99,"2,035",165.32,"32,737",95.34,"18,374",-,"1,982",-,"2,797",-,"1,158",-,"12,437",-,"2,112,413",-,"248,161",-,"327,208",-,"63,436",-,"1,473,608",-,"194,895",-,"43,119",-,"36,939",-,"43,605",-,"71,232",-,-,-,-,-,-,-,-,-,-,-,"513,127",-,"115,409",-,"7,326",-,"19,146",-,"371,246",-,"862,299",-,"121,566",-,"34,286",-,"13,092",-,"693,355",-,"28,021",-,"6,618",-,"1,321",-,"3,539",-,"16,543",-,"195,406",-,"17,040",-,"40,747",-,"7,959",-,"129,660",-,-,-,-,-,-,-,-,-,-,-,"172,178",-,"4,769",-,"3,068",-,"4,704",-,"159,637",-,"289,650",26.81,"101,651",15.69,"2,284",28.46,"14,351",44.14,"171,364",33.04,"353,674",86.24,"82,198",116.86,"14,027",28.79,"22,593",39.70,"234,856",87.98,"1,394,000",23.10,"405,163",-1.31,"263,250",15.94,"2,885",992.80,"722,703",46.14,"40,206",-20.11,"11,550",18.07,"4,005",64.34,"1,174",25.03,"23,477",-36.84,"4,782,493",40.31,"2,901,530",26.33,"74,231",72.32,"77,941",74.68,"1,728,791",68.85
1998,"11,795,818",7.20,"4,305,098",5.79,"913,281",12.09,"304,342",9.63,"6,273,097",7.39,"5,144,643",7.47,"817,404",8.80,"532,118",12.43,"224,081",14.55,"3,571,040",6.07,"50,121",7.03,"8,222",-6.18,"2,826",-14.16,"1,959",-3.73,"37,114",13.37,"16,478",-10.32,"2,340",18.06,"2,285",-18.31,897,-22.54,"10,956",-11.91,"2,194,150",3.87,"276,600",11.46,"373,109",14.03,"75,202",18.55,"1,469,239",-0.30,"201,790",3.54,"33,615",-22.04,"45,662",23.61,"52,133",19.56,"70,380",-1.20,-,-,-,-,-,-,-,-,-,-,"580,975",13.22,"119,320",3.39,"7,324",-0.03,"19,498",1.84,"434,833",17.13,"853,897",-0.97,"132,356",8.88,"31,047",-9.45,"20,525",56.78,"669,969",-3.37,"33,979",21.26,"8,948",35.21,"1,322",0.08,"3,310",-6.47,"20,399",23.31,"192,587",-1.44,"18,037",5.85,"44,715",9.74,"8,573",7.71,"121,262",-6.48,-,-,-,-,-,-,-,-,-,-,"268,553",55.97,"7,395",55.06,"3,081",0.42,"4,428",-5.87,"253,649",58.89,"347,077",19.83,"117,801",15.89,"1,157",-49.34,"15,552",8.37,"212,567",24.04,"405,036",14.52,"92,770",12.86,"19,590",39.66,"22,004",-2.61,"270,672",15.25,"1,538,790",10.39,"421,716",4.09,"294,762",11.97,"1,942",-32.69,"820,369",13.51,"46,463",15.56,"13,567",17.46,"3,411",-14.83,"1,022",-12.95,"28,463",21.24,"5,065,923",5.93,"3,052,411",5.20,"82,990",11.80,"77,297",-0.83,"1,853,225",7.20
1999,"12,537,233",6.29,"4,481,166",4.09,"958,177",4.92,"292,884",-3.76,"6,805,006",8.48,"5,572,492",8.32,"855,395",4.65,"583,595",9.67,"216,786",-3.26,"3,916,716",9.68,"46,321",-7.58,"8,075",-1.79,"2,550",-9.77,"1,857",-5.21,"33,839",-8.82,"17,454",5.92,"2,718",16.15,"1,525",-33.26,"1,286",43.37,"11,925",8.84,"2,427,380",10.63,"311,448",12.60,"416,757",11.70,"75,363",0.21,"1,623,812",10.52,"190,370",-5.66,"30,037",-10.64,"40,820",-10.60,"50,966",-2.24,"68,547",-2.60,-,-,-,-,-,-,-,-,-,-,"541,528",-6.79,"101,866",-14.63,"7,370",0.63,"15,240",-21.84,"417,052",-4.09,"883,235",3.44,"132,829",0.36,"31,838",2.55,"20,532",0.03,"698,036",4.19,"32,547",-4.21,"9,061",1.26,"1,058",-19.97,"2,399",-27.52,"20,029",-1.81,"234,342",21.68,"21,364",18.45,"54,528",21.95,"7,017",-18.15,"151,433",24.88,-,-,-,-,-,-,-,-,-,-,"340,747",26.88,"10,633",43.79,"2,040",-33.79,"6,529",47.45,"321,545",26.77,"404,101",16.43,"132,313",12.32,"1,157",0.00,"13,703",-11.89,"256,928",20.87,"454,467",12.20,"95,051",2.46,"23,952",22.27,"21,894",-0.50,"313,570",15.85,"1,724,515",12.07,"433,369",2.76,"283,715",-3.75,"2,943",51.54,"1,004,487",22.44,"50,312",8.28,"15,470",14.03,"3,250",-4.72,968,-5.28,"30,624",7.59,"5,189,915",2.45,"3,176,932",4.08,"87,617",5.58,"72,187",-6.61,"1,853,179",0.00
2000,"13,295,437",6.05,"4,699,845",4.88,"1,020,337",6.49,"287,408",-1.87,"7,287,847",7.10,"5,797,162",4.03,"889,378",3.97,"641,155",9.86,"220,967",1.93,"4,045,662",3.29,"30,663",-33.80,"3,355",-58.45,"2,248",-11.84,"1,597",-14.00,"23,463",-30.66,"16,929",-3.01,"2,080",-23.47,"1,222",-19.87,"2,179",69.44,"11,448",-4.00,"2,691,477",10.88,"345,516",10.94,"459,781",10.32,"80,651",7.02,"1,805,529",11.19,"210,235",10.43,"32,108",6.89,"51,781",26.85,"50,856",-0.22,"75,490",10.13,-,-,-,-,-,-,-,-,-,-,"481,340",-11.11,"79,045",-22.40,"6,894",-6.46,"12,144",-20.31,"383,257",-8.10,"876,981",-0.71,"132,392",-0.33,"29,519",-7.28,"16,541",-19.44,"698,529",0.07,"36,317",11.58,"10,453",15.36,627,-40.74,"3,692",53.90,"21,545",7.57,"309,096",31.90,"23,352",9.31,"56,392",3.42,"14,127",101.33,"215,225",42.13,-,-,-,-,-,-,-,-,-,-,"253,730",-25.54,"12,051",13.34,"2,995",46.81,"5,298",-18.85,"233,386",-27.42,"441,516",9.26,"149,102",12.69,"1,462",26.36,"10,351",-24.46,"280,601",9.21,"448,878",-1.23,"99,924",5.13,"28,234",17.88,"23,531",7.48,"297,189",-5.22,"2,061,110",19.52,"464,238",7.12,"278,397",-1.87,"3,594",22.12,"1,314,882",30.90,"59,531",18.32,"19,493",26.01,"2,756",-15.20,821,-15.19,"36,461",19.06,"5,377,633",3.62,"3,326,736",4.72,"98,029",11.88,"62,026",-14.08,"1,890,842",2.03
