期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
1975M05,"9,280.291","2,234.942",0.186,"2,462.102",...,...,...,...,"1,335.548",25.119,-,519.913,310.345,27.180,325.443,...,24.864,292.745,76.055,26.997,117.615,193.494,...,-,-,-,-
1975M06,"10,397.320","2,426.260",2.085,"1,111.594",...,...,...,...,"1,275.644",27.669,-,571.587,332.355,16.601,428.026,...,14.935,395.157,"1,363.567",29.433,117.805,416.614,...,-,-,-,-
1975M07,"9,954.426","2,198.940",0.033,"2,820.070",...,...,...,...,"1,343.416",20.266,-,589.991,332.037,16.897,412.284,...,6.183,269.591,40.748,32.751,126.471,226.321,...,-,-,-,-
1975M08,"8,225.153","1,967.278",0.102,689.020,...,...,...,...,"1,368.423",26.286,-,529.629,331.894,14.793,"1,132.240",...,6.014,310.243,19.328,33.440,135.603,211.829,...,-,-,-,-
1975M09,"10,888.026","2,469.342",0.088,"2,757.634",...,...,...,...,"1,414.080",17.201,-,593.932,343.435,70.591,949.353,...,54.290,317.340,14.152,31.936,133.833,230.446,...,-,-,-,-
1975M10,"9,574.064","2,443.657",0.242,667.340,...,...,...,...,"1,507.344",15.329,-,553.858,348.272,54.670,"1,611.096",...,"1,243.560",322.387,14.297,31.028,139.935,222.432,...,-,-,-,-
1975M11,"8,076.562","2,334.783",0.100,458.481,...,...,...,...,"1,427.915",12.239,-,571.500,366.516,6.477,585.313,...,90.411,463.956,64.047,31.439,140.971,236.514,...,-,-,-,-
1975M12,"10,797.324","2,389.125",2.142,"1,101.603",...,...,...,...,"1,376.284",18.737,-,591.808,375.193,4.290,869.536,...,45.210,551.475,"1,436.411",33.492,173.688,451.923,...,-,-,-,-
1976M01,"10,989.342","2,523.740",0.250,"1,793.557",...,...,...,...,"1,448.724",24.857,-,677.335,414.691,46.932,"1,274.859",...,14.472,612.138,76.518,32.839,166.842,296.412,...,-,-,-,-
1976M02,"8,286.837","1,952.236",0.134,"1,167.352",...,...,...,...,"1,350.356",16.971,-,564.595,369.330,44.166,720.790,...,8.186,661.662,19.806,41.965,157.419,230.448,...,-,-,-,-
1976M03,"11,141.126","2,815.287",0.067,"2,000.113",...,...,...,...,"1,415.852",27.480,-,632.936,332.424,762.459,774.395,...,84.559,677.088,20.220,34.030,154.084,268.158,...,-,-,-,-
1976M04,"10,960.487","2,398.468",0.210,"1,558.861",...,...,...,...,"1,428.178",22.802,-,587.500,394.009,215.173,"1,852.517",...,"1,318.051",523.718,14.152,36.720,157.771,259.552,...,-,-,-,-
1976M05,"10,910.427","2,574.950",0.369,"2,445.944",...,...,...,...,"1,633.982",18.926,-,605.368,393.851,32.072,542.647,...,74.142,458.875,90.555,35.307,167.432,280.200,...,-,-,-,-
1976M06,"11,963.440","3,010.277",2.213,912.812,...,...,...,...,"1,850.940",19.674,-,606.911,434.397,23.031,585.911,...,42.820,526.039,"1,568.828",35.370,194.558,520.075,...,-,-,-,-
1976M07,"12,105.231","2,555.873",0.051,"3,484.604",...,...,...,...,"1,438.448",14.898,-,758.650,425.099,18.557,714.239,...,14.495,531.725,55.098,40.242,184.225,315.639,...,-,-,-,-
1976M08,"10,035.646","2,642.903",0.164,845.072,...,...,...,...,"1,579.287",19.336,-,619.831,403.196,15.365,"1,249.399",...,13.768,540.025,28.581,37.909,186.918,285.931,...,-,-,-,-
1976M09,"10,584.432","2,456.506",0.162,"1,797.206",...,...,...,...,"1,515.886",9.930,-,640.379,404.428,83.845,"1,096.427",...,82.760,426.872,12.339,38.455,165.509,277.166,...,-,-,-,-
1976M10,"10,860.604","2,373.496",0.218,743.651,...,...,...,...,"1,625.535",9.899,-,746.481,407.222,49.709,"2,257.963",...,"1,737.191",435.030,11.709,39.549,152.650,302.257,...,-,-,-,-
1976M11,"9,860.650","2,518.571",0.028,"1,347.278",...,...,...,...,"1,707.476",18.011,-,625.311,428.132,8.468,580.789,...,66.486,465.748,97.804,38.118,150.798,288.133,...,-,-,-,-
1976M12,"12,457.102","2,761.223",2.620,"1,477.649",...,...,...,...,"1,572.434",32.366,-,605.171,448.176,5.752,985.226,...,36.472,575.124,"1,638.586",36.765,182.710,507.495,...,-,-,-,-
1977M01,"11,605.191","2,440.846",0.065,"2,153.921",...,...,...,...,"1,523.085",31.164,-,922.530,494.376,48.911,"1,089.268",...,14.511,554.137,66.784,40.291,196.750,375.831,...,-,-,-,-
1977M02,"9,153.404","2,110.593",0.047,864.939,...,...,...,...,"1,544.080",17.381,-,643.275,427.212,56.548,852.214,...,16.396,757.455,19.431,43.425,152.526,292.595,...,-,-,-,-
1977M03,"12,798.142","3,068.099",0.080,"2,751.475",...,...,...,...,"1,485.963",20.749,-,621.269,408.594,912.485,914.401,...,112.708,787.828,18.038,42.319,176.312,288.475,...,-,-,-,-
1977M04,"13,133.056","2,605.252",0.185,"2,040.955",...,...,...,...,"1,904.897",18.086,-,787.326,463.671,243.933,"2,266.935",...,"1,747.103",511.082,13.712,47.893,170.154,317.593,...,-,-,-,-
1977M05,"12,961.777","2,700.382",0.124,"3,537.661",...,...,...,...,"1,880.706",22.048,-,700.306,471.295,31.258,676.087,...,74.371,595.341,114.264,40.022,190.000,320.999,...,-,-,-,-
1977M06,"13,749.985","3,789.731",2.530,"1,482.693",...,...,...,...,"1,760.572",18.500,-,658.616,489.164,23.593,577.510,...,34.147,517.378,"1,836.000",41.502,197.210,560.216,...,-,-,-,-
1977M07,"12,449.390","2,807.102",0.045,"2,857.151",...,...,...,...,"1,812.275",14.997,-,877.316,468.404,21.144,781.014,...,25.455,633.482,50.759,42.736,184.474,332.446,...,-,-,-,-
1977M08,"11,233.697","2,778.875",0.119,"1,470.037",...,...,...,...,"1,872.305",18.675,-,685.775,477.036,18.869,"1,052.801",...,14.316,501.997,25.092,45.465,214.084,308.535,...,-,-,-,-
1977M09,"13,900.639","2,928.626",0.088,"2,935.367",...,...,...,...,"2,013.912",28.762,-,736.855,464.645,86.629,"1,225.222",...,109.200,531.520,18.198,43.102,181.267,316.722,...,-,-,-,-
1977M10,"13,212.682","3,004.980",0.171,909.808,...,...,...,...,"1,868.178",25.774,-,828.264,469.415,70.972,"3,019.300",...,"2,185.091",730.140,14.037,45.530,157.019,335.674,...,-,-,-,-
1977M11,"10,850.084","3,039.057",0.489,832.463,...,...,...,...,"1,870.058",27.474,-,733.601,505.469,8.852,721.330,...,83.243,629.355,106.708,44.761,170.402,321.836,...,-,-,-,-
1977M12,"15,906.645","3,816.906",2.160,"2,044.440",...,...,...,...,"2,067.713",35.723,-,776.392,540.105,6.319,981.266,...,40.890,933.701,"1,966.030",44.398,183.184,585.623,...,-,-,-,-
1978M01,"14,295.842","3,289.792",0.012,"3,398.969",...,...,...,...,"1,921.391",40.228,-,997.683,594.940,70.756,742.828,...,24.942,708.781,74.453,44.653,198.576,385.049,...,-,-,-,-
1978M02,"11,048.250","2,782.751",0.102,"1,011.948",...,...,...,...,"1,672.454",33.992,-,812.536,540.787,71.512,"1,002.196",...,15.370,981.016,22.371,55.521,171.775,332.787,...,-,-,-,-
1978M03,"15,228.828","3,442.652",0.028,"3,564.117",...,...,...,...,"1,938.864",34.085,-,662.414,460.340,"1,032.481","1,127.822",...,62.578,"1,059.084",23.601,50.540,189.562,293.956,...,-,-,-,-
1978M04,"14,953.359","4,167.232",0.040,"1,978.684",...,...,...,...,"2,040.309",33.799,-,930.490,539.595,281.950,"1,645.689",...,873.451,766.626,16.621,47.934,218.900,369.431,...,-,-,-,-
1978M05,"17,876.943","3,978.264",0.368,"4,525.825",...,...,...,...,"2,322.455",68.375,-,841.307,577.285,55.782,"2,072.514",...,"1,243.370",822.561,75.747,45.725,265.033,353.917,...,-,-,-,-
1978M06,"17,237.200","3,990.518",2.436,"1,819.826",...,...,...,...,"2,566.613",40.288,-,852.346,631.270,42.837,"1,359.907",...,375.308,979.494,"2,186.879",47.377,274.058,656.375,...,-,-,-,-
1978M07,"17,826.642","3,664.667",0.133,"4,752.408","3,908.833",843.575,...,...,"2,466.025",61.617,-,"1,088.086",628.687,35.988,"1,428.149",...,289.736,"1,054.453",146.829,47.616,267.743,419.547,"1,863.000",-,-,-,-
1978M08,"14,791.343","3,822.050",0.292,"1,498.548","1,074.630",423.918,...,...,"2,422.488",67.846,-,888.488,630.889,34.092,"1,763.335",...,214.025,"1,224.965",44.811,55.431,267.450,381.060,"1,757.148",-,-,-,-
1978M09,"15,616.865","3,756.301",0.184,"2,787.515","2,336.631",450.884,...,...,"2,301.931",66.086,-,923.480,633.507,111.280,"1,467.681",...,53.862,"1,057.226",22.756,56.830,230.656,376.029,"1,820.660",-,-,-,-
1978M10,"13,970.471","3,648.639",0.253,"1,177.799",366.187,811.612,...,...,"2,385.048",46.169,-,"1,059.474",597.249,69.784,"1,561.458",...,183.789,"1,309.254",17.628,55.970,229.664,408.186,"1,672.467",-,-,-,-
1978M11,"18,771.738","4,963.990",0.529,"1,202.565",428.636,773.929,...,...,"2,649.360",44.223,-,939.151,629.377,11.886,"4,516.953",...,"3,206.325","1,302.200",129.353,57.279,238.418,395.171,"1,672.467",-,-,-,-
1978M12,"19,558.462","4,718.479",2.579,"2,451.657","1,508.548",943.109,...,...,"2,748.234",70.128,-,999.172,675.859,7.192,"1,537.068",...,240.476,"1,291.830","2,347.980",54.542,261.102,715.213,"1,799.489",-,-,-,-
1979M01,"16,784.712","4,037.680",0.088,"2,826.319","1,619.261","1,207.058",...,...,"2,601.845",37.401,-,"1,267.168",745.738,85.315,"1,099.891",...,55.145,"1,041.184",144.933,55.409,249.755,494.895,"2,011.194",-,-,-,-
1979M02,"17,170.398","4,929.472",0.264,"3,010.291","1,699.912","1,310.379",...,...,"2,601.751",50.051,-,"1,006.538",639.478,122.040,"1,233.755",...,49.164,"1,181.562",40.893,70.362,249.426,416.087,"1,524.273",-,-,-,-
1979M03,"20,996.554","4,939.890",0.440,"5,280.269","2,021.739","3,258.530",...,...,"3,042.871",83.869,-,920.471,605.142,"1,276.375","1,231.005",...,99.163,"1,127.881",30.219,61.443,229.015,388.734,"1,672.467",-,-,-,-
1979M04,"19,902.466","5,134.399",0.589,"3,220.124","1,391.119","1,829.005",...,...,"3,026.147",132.768,-,"1,229.323",715.789,333.131,"2,266.717",...,"1,301.192",961.720,27.090,64.923,248.729,467.929,"1,735.978",-,-,-,-
1979M05,"22,679.243","5,091.591",0.735,"4,855.624","3,843.670","1,011.954",...,...,"3,139.127",80.260,-,"1,113.545",730.929,60.771,"3,328.191",...,"2,185.051","1,140.464",287.350,61.196,294.607,459.243,"1,884.171",-,-,-,-
1979M06,"22,452.326","4,890.075",7.962,"2,631.078","1,616.471","1,014.607",...,...,"3,375.881",37.969,-,"1,134.037",789.054,47.330,"2,652.438",...,"1,379.001","1,269.800","2,532.509",64.482,291.212,822.497,"1,762.503",-,-,-,-
1979M07,"22,213.353","4,848.359",0.417,"6,029.299","4,911.051","1,118.248",...,...,"3,285.072",40.449,-,"1,418.441",785.484,43.196,"1,443.467",...,88.540,"1,271.682",96.058,66.443,323.556,522.627,"2,071.853",-,-,-,-
1979M08,"18,311.278","4,652.466",0.445,"2,109.216","1,389.492",719.724,...,...,"3,037.274",58.230,-,"1,171.025",785.959,45.392,"2,233.045",...,70.106,"1,785.185",49.823,70.354,305.275,472.252,"2,044.548",-,-,-,-
1979M09,"18,027.267","4,712.564",0.703,"1,931.643","1,243.450",688.193,...,...,"3,069.504",40.937,-,"1,206.714",776.235,102.982,"1,904.090",...,101.940,"1,429.922",30.371,68.978,290.456,476.424,"2,073.756",-,-,-,-
1979M10,"21,029.153","4,120.182",0.577,"2,648.777","1,573.994","1,074.783",...,...,"3,048.935",34.546,-,"1,380.652",758.786,133.711,"4,864.455",...,"3,049.518","1,773.669",27.190,62.121,284.332,516.776,"1,907.564",-,-,-,-
1979M11,"18,478.253","4,669.962",0.847,"1,271.922",357.012,914.910,...,...,"2,859.883",30.708,-,"1,206.398",800.092,25.553,"3,228.662",...,"1,762.791","1,457.080",240.416,67.139,252.539,498.669,"1,930.699",-,-,-,-
1979M12,"21,476.257","4,440.471",6.694,"3,093.150","1,924.806","1,168.344",...,...,"3,111.448",40.276,-,"1,294.138",840.938,16.242,"1,267.762",...,135.008,"1,130.596","2,826.163",67.039,258.286,888.990,"1,984.972",-,-,-,-
1980M01,"21,847.074","4,955.343",3.582,"4,573.714","2,803.581","1,770.133",...,...,"3,759.092",39.937,-,"1,654.647",943.462,176.186,"1,125.408",...,50.501,"1,068.221",112.667,68.708,256.546,599.437,"2,193.775",-,-,-,-
1980M02,"17,417.936","4,603.673",0.669,"1,812.124",362.112,"1,450.012",...,...,"3,400.564",31.701,-,"1,369.866",873.059,231.644,970.458,...,33.133,934.739,32.241,79.542,253.651,524.923,"1,906.358",-,-,-,-
1980M03,"25,763.382","5,053.607",0.084,"7,085.659","2,410.162","4,675.497",...,...,"3,469.321",52.776,-,"1,214.537",741.268,"2,747.339","1,312.998",...,266.435,"1,043.836",33.560,71.921,256.035,474.340,"1,879.583",-,-,-,-
1980M04,"25,706.476","5,010.863",0.283,"3,855.530","1,331.120","2,524.410",...,...,"3,986.707",31.367,-,"1,641.042",895.024,871.887,"4,844.120",...,"3,834.678","1,006.934",25.165,78.405,334.194,606.035,"2,090.217",-,-,-,-
1980M05,"24,944.359","4,911.777",0.825,"6,527.519","5,045.618","1,481.901",...,...,"3,870.023",21.950,-,"1,464.409",939.960,113.342,"2,187.295",...,896.669,"1,287.767",232.534,73.802,348.287,575.049,"2,132.392",-,-,-,-
1980M06,"26,134.369","5,023.309",9.185,"4,113.123","2,888.196","1,224.927",...,...,"4,780.027",16.471,-,"1,456.664","1,039.401",78.789,"1,617.260",...,98.253,"1,514.368","3,115.460",70.430,314.183,994.223,"1,946.657",-,-,-,-
1980M07,"26,918.224","5,129.223",0.126,"7,242.327","5,575.147","1,667.180",...,...,"4,423.371",41.200,-,"1,848.021","1,005.833",76.395,"1,784.526",...,80.101,"1,610.106",110.043,75.034,396.158,620.356,"2,756.282",-,-,-,-
1980M08,"23,393.679","5,121.836",0.533,"3,155.460","1,796.637","1,358.823",...,...,"4,214.968",72.868,-,"1,594.538","1,007.222",62.275,"2,778.343",...,45.539,"2,336.844",58.061,58.261,342.173,561.588,"2,873.810",-,-,-,-
1980M09,"23,625.266","4,244.064",0.222,"5,361.413","4,449.507",911.906,...,...,"3,844.807",54.637,-,"1,606.084",985.514,191.659,"2,216.617",...,161.330,"1,637.324",36.378,83.012,303.116,555.197,"2,850.371",-,-,-,-
1980M10,"25,055.733","4,323.745",0.432,"1,623.275",555.445,"1,067.830",...,...,"3,973.422",70.724,-,"1,790.328",977.742,194.204,"7,121.296",...,"4,545.947","2,427.701",30.168,83.277,281.121,594.861,"2,562.416",-,-,-,-
1980M11,"20,640.346","4,556.612",0.785,"1,740.874",292.079,"1,448.795",...,...,"3,922.383",48.357,-,"1,689.445","1,073.632",29.567,"2,348.353",...,274.234,"2,065.239",221.632,83.415,236.152,574.581,"2,647.122",-,-,-,-
1980M12,"26,878.880","4,887.148",11.252,"4,106.695","2,475.286","1,631.409",...,...,"4,302.816",36.721,-,"1,550.339","1,012.689",21.150,"2,049.428",...,142.724,"1,904.005","3,393.575",81.461,260.695,987.114,"2,726.867",-,-,-,-
1981M01,"25,130.965","5,042.392",0.365,"4,437.833","2,037.130","2,400.703",...,...,"3,917.678",33.655,-,"2,303.115","1,200.661",190.199,"1,856.086",...,60.628,"1,790.686",148.941,77.915,334.403,754.614,"3,382.124",-,-,-,-
1981M02,"20,758.647","4,347.792",0.523,"3,527.987","1,264.302","2,263.685",...,...,"3,754.970",50.195,-,"1,790.110","1,048.069",248.916,"1,366.122",...,19.415,"1,344.443",44.166,79.701,299.910,597.413,"2,252.136",-,-,-,-
1981M03,"30,967.508","4,890.695",0.448,"9,361.404","2,855.290","6,506.114",...,...,"4,125.513",45.383,-,"1,504.351",938.936,"3,265.790","2,125.229",...,307.947,"1,814.121",46.877,92.166,256.400,520.626,"2,573.695",-,-,-,-
1981M04,"30,715.934","5,258.859",0.216,"5,086.090","1,412.434","3,673.656",...,...,"4,182.502",60.006,-,"1,984.562","1,039.577",956.684,"6,473.793",...,"4,567.063","1,903.697",40.079,86.215,287.993,642.021,"2,859.929",-,-,-,-
1981M05,"26,747.186","5,039.245",1.001,"6,153.304","4,199.766","1,953.538",...,...,"4,139.373",87.425,-,"1,837.103","1,115.624",124.640,"2,389.735",...,221.686,"2,165.641",308.945,81.682,313.727,643.062,"2,927.304",-,-,-,-
1981M06,"34,217.127","4,939.408",10.481,"6,350.003","4,617.675","1,732.328",...,...,"4,400.060",91.131,-,"1,884.944","1,161.837",83.637,"3,367.442",...,97.877,"3,266.600","5,060.479",83.127,345.233,"1,315.811","3,550.486",-,-,-,-
1981M07,"29,582.264","5,303.650",0.165,"7,964.283","5,829.026","2,135.257",...,...,"4,153.247",44.493,-,"2,122.097","1,079.444",84.294,"2,841.132",...,63.450,"2,678.040",147.324,82.828,364.242,696.182,"3,189.339",-,-,-,-
1981M08,"25,271.375","4,517.481",0.367,"2,333.639","1,292.101","1,041.538",...,...,"4,041.277",44.646,-,"1,851.374","1,093.102",66.802,"5,469.453",...,18.636,"5,002.811",58.253,92.930,334.625,624.245,"3,089.950",-,-,-,-
1981M09,"28,759.856","4,476.108",0.463,"6,953.134","5,366.435","1,586.699",...,...,"4,292.033",44.166,-,"1,938.186","1,096.086",221.391,"3,957.472",...,246.910,"3,247.543",63.567,96.933,271.216,640.164,"3,249.785",-,-,-,-
1981M10,"25,902.886","4,573.316",0.225,"2,490.015",563.423,"1,926.592",...,...,"3,694.969",38.868,-,"2,129.971","1,051.194",182.735,"6,268.994",...,"4,633.325","1,579.413",33.893,91.705,285.153,677.281,"3,091.905",-,-,-,-
1981M11,"20,972.038","4,564.742",0.989,"1,947.118",246.777,"1,700.341",...,...,"3,971.531",43.986,-,"1,944.880","1,084.657",38.764,"1,464.086",...,164.668,"1,291.609",309.167,90.954,271.230,658.235,"3,091.904",-,-,-,-
1981M12,"30,722.882","5,034.359",8.398,"4,453.658","2,211.759","2,241.899",...,...,"4,099.415",84.774,-,"1,931.267","1,117.700",30.919,"1,901.377",...,69.679,"1,777.972","5,437.044",90.211,348.875,"1,354.358","3,379.398",-,-,-,-
1982M01,"25,463.587","4,286.166",0.131,"5,659.267","2,828.666","2,830.601",...,...,"4,012.725",28.873,-,"2,433.586","1,259.129",179.998,"1,563.856",...,40.245,"1,505.782",170.910,83.801,269.756,774.408,"3,552.315",-,-,-,-
1982M02,"23,356.248","4,987.447",0.261,"5,153.582","2,415.641","2,737.941",...,...,"3,391.776",34.480,-,"1,762.015",981.322,247.656,"1,672.111",...,31.315,"1,636.723",72.245,99.571,338.100,622.819,"2,548.644",-,-,-,-
1982M03,"33,412.588","4,620.995",0.423,"10,023.249","3,154.979","6,868.270",...,...,"3,967.206",48.452,-,"1,817.827",985.002,"3,931.473","2,397.730",...,452.231,"1,941.417",73.002,105.434,402.017,637.939,"3,093.709",-,-,-,-
1982M04,"30,858.457","4,732.773",0.689,"5,393.098","1,319.956","4,073.142",...,...,"4,090.306",25.261,-,"2,248.792","1,118.472",877.186,"6,768.817",...,"4,483.995","2,282.674",48.714,89.602,444.412,750.583,"2,811.031",-,-,-,-
1982M05,"28,596.364","4,364.555",0.373,"7,065.174","4,246.428","2,818.746",...,...,"4,213.151",41.815,-,"1,993.241","1,120.176",141.844,"3,051.109",...,205.906,"2,843.804",496.497,89.765,508.209,720.793,"3,388.754",-,-,-,-
1982M06,"35,191.775","4,861.733",9.767,"6,106.136","3,935.727","2,170.409",...,...,"4,267.056",38.691,-,"2,056.545","1,237.535",102.193,"3,786.734",...,99.136,"3,685.166","5,769.408",87.582,636.709,"1,503.132","3,107.479",-,-,-,-
1982M07,"27,111.779","4,389.457",0.123,"6,920.372","4,696.291","2,224.081",...,...,"3,773.981",30.727,-,"2,252.235","1,106.274",86.906,"2,875.927",...,48.369,"2,594.838",189.496,81.936,325.073,718.776,"2,888.273",-,-,-,-
1982M08,"22,626.463","3,803.081",0.484,"2,500.599","1,214.180","1,286.419",...,...,"3,859.273",34.922,-,"1,898.563","1,089.279",76.770,"3,971.211",...,36.064,"3,300.839",82.120,95.588,317.049,624.157,"3,182.141",-,-,-,-
1982M09,"24,249.846","3,915.906",0.303,"4,583.122","2,986.137","1,596.985",...,...,"3,741.973",50.991,-,"1,888.851","1,074.622",238.773,"2,850.237",...,295.447,"2,254.716",89.853,97.999,283.548,634.577,"3,411.114",-,-,-,-
1982M10,"26,250.929","4,268.129",0.425,"2,547.996",335.197,"2,212.799",...,...,"3,746.525",39.648,-,"2,354.697","1,120.740",174.075,"6,438.528",...,"4,629.058","1,729.654",46.202,90.688,297.289,736.738,"3,153.115",-,-,-,-
1982M11,"22,355.787","4,364.352",0.611,"2,345.891",274.320,"2,071.571",...,...,"4,069.551",50.254,-,"1,981.967","1,128.854",42.766,"2,568.866",...,175.015,"2,379.712",484.823,96.065,334.505,674.000,"3,006.544",-,-,-,-
1982M12,"31,345.508","4,924.546",5.394,"5,061.183","2,506.209","2,554.974",...,...,"3,817.813",41.650,-,"1,997.318","1,163.454",33.031,"2,227.566",...,86.492,"2,124.647","6,046.830",89.998,377.941,"1,435.142","2,660.138",-,-,-,-
1983M01,"27,749.710","5,081.478",5.814,"5,822.273","2,749.615","3,072.658",...,...,"4,154.800",31.137,-,"2,631.024","1,300.820",220.332,"2,489.226",...,48.133,"2,424.943",250.700,86.205,406.629,847.379,"3,120.778",-,-,-,-
1983M02,"21,890.896","3,556.034",0.375,"4,334.471","1,604.456","2,730.015",...,...,"3,584.471",40.813,-,"1,941.831","1,099.897",175.910,"1,983.265",...,36.268,"1,943.105",83.942,91.983,254.583,640.191,"2,932.945",-,-,-,-
1983M03,"32,060.438","4,944.451",0.294,"11,674.050","3,666.022","8,008.028",...,...,"3,726.980",149.165,-,"1,712.393",971.672,696.116,"2,616.093",...,363.704,"2,239.430",72.603,103.401,333.647,592.235,"3,079.901",-,-,-,-
1983M04,"36,747.019","5,289.539",0.578,"6,293.710","1,684.865","4,608.845",...,...,"4,000.207",196.447,-,"2,365.093","1,140.372","3,850.432","6,822.699",...,"4,677.609","2,142.637",64.617,95.741,378.456,757.913,"3,863.458",-,-,-,-
1983M05,"31,814.034","5,433.338",1.115,"6,983.480","4,651.020","2,332.460",...,...,"4,683.198",142.337,-,"2,077.072","1,222.925",816.429,"2,827.311",...,149.842,"2,675.114",608.279,97.401,413.175,724.662,"4,197.315",-,-,-,-
1983M06,"38,176.558","5,599.747",8.433,"5,949.167","2,625.708","3,323.459",...,...,"5,011.940",109.887,-,"2,186.986","1,303.950",170.466,"3,379.804",...,117.635,"3,259.726","6,286.135",92.371,413.401,"1,528.884","4,405.087",-,-,-,-
1983M07,"25,280.301","4,436.170",0.123,"5,183.718","3,890.541","1,293.177",...,...,"3,942.374",119.483,-,"2,507.457","1,291.703",120.255,"3,247.380",...,40.709,"2,980.422",225.370,88.456,425.230,804.651,"1,651.166",-,-,-,-
1983M08,"28,357.885","5,441.438",0.229,"3,173.635","2,878.726",294.909,...,...,"5,008.698",64.952,-,"2,131.282","1,285.630",101.320,"4,498.421",...,40.443,"3,917.978",96.923,104.398,424.205,714.185,"3,702.479",-,-,-,-
1983M09,"25,875.951","5,225.032",0.247,"3,518.711","2,076.461","1,442.250",...,...,"4,249.031",90.448,-,"2,216.295","1,323.879",264.958,"2,914.311",...,309.519,"2,353.685",62.323,99.564,351.614,716.691,"3,384.037",-,-,-,-
1983M10,"29,403.101","5,311.792",0.511,"2,470.925",311.038,"2,159.887",...,...,"4,253.190",55.436,-,"2,567.896","1,291.163",185.503,"6,987.084",...,"4,676.463","2,264.671",62.838,91.592,359.726,810.355,"3,383.417",-,-,-,-
1983M11,"26,943.144","6,252.230",0.595,"2,388.380",348.176,"2,040.204",...,...,"4,774.733",57.065,-,"2,206.782","1,303.431",53.848,"2,895.247",...,169.002,"2,713.109",604.899,92.767,392.220,755.181,"3,377.405",-,-,-,-
1983M12,"36,470.932","6,246.620",9.832,"6,325.890","3,585.088","2,740.802",...,...,"4,174.772",96.658,-,"2,287.357","1,374.970",40.362,"2,920.834",...,100.569,"2,809.956","6,564.042",81.184,426.048,"1,578.531","2,566.235",-,-,-,-
1984M01,"32,787.479","6,365.481",0.370,"5,944.357","2,827.389","3,116.968",...,...,"5,012.098",102.811,-,"2,949.504","1,493.818",306.559,"2,906.589",...,50.278,"2,854.514",257.514,79.443,393.065,922.596,"4,293.277",-,-,-,-
