期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1998M09,97.61,-12.40,57.59,-,58.47,-,74.28,-,13.44,-,12.42,-,52.12,-7.33,-,-,35.78,-,95.42,-,77.28,-,55.58,-11.36,59.94,-10.18,35.56,-10.34,66.99,-,66.99,-,69.41,-11.20,56.25,-,55.02,-,93.41,-,75.73,-,79.84,-,114.45,-,137.68,-,53.54,-10.92,40.73,-,59.24,-,37.07,-,84.87,-,91.88,-,94.25,-,168.26,-,172.07,-,161.77,-,92.20,-4.14,92.15,-,142.00,-,145.43,-,92.10,-,84.89,-
1998M10,97.68,-12.06,58.58,-,59.80,-,75.66,-,15.10,-,14.09,-,52.21,-7.33,-,-,35.55,-,92.21,-,80.00,-,56.50,-11.84,60.81,-11.06,36.65,-7.59,67.59,-,67.59,-,68.23,-11.85,54.51,-,53.86,-,97.01,-,77.13,-,73.75,-,114.45,-,137.68,-,53.53,-10.66,40.86,-,58.36,-,38.01,-,84.76,-,91.70,-,96.46,-,167.70,-,172.58,-,160.16,-,95.34,-0.86,95.40,-,140.89,-,143.74,-,92.00,-,84.25,-
1998M11,97.28,-12.02,60.16,-,61.91,-,76.51,-,16.44,-,15.45,-,51.23,-5.79,-,-,35.55,-,92.21,-,74.65,-,56.43,-10.95,60.56,-10.33,37.40,-5.34,67.53,-,67.53,-,67.86,-12.63,52.96,-,53.60,-,101.19,-,77.54,-,73.48,-,110.45,-,128.66,-,53.10,-10.79,40.89,-,57.72,-,36.66,-,84.52,-,92.10,-,96.46,-,166.00,-,172.80,-,156.53,-,95.58,-0.51,95.69,-,140.23,-,143.06,-,92.36,-,84.69,-
1998M12,97.13,-11.40,61.91,-,65.20,-,76.88,-,12.58,-,11.67,-,51.24,-5.77,-,-,35.55,-,92.21,-,74.65,-,56.28,-10.96,60.19,-10.64,38.13,-3.49,68.21,-,68.21,-,67.98,-11.90,52.99,-,52.70,-,98.53,-,79.32,-,73.13,-,109.96,-,127.56,-,52.53,-11.61,39.59,-,57.12,-,37.31,-,83.99,-,91.92,-,94.07,-,166.68,-,171.87,-,158.83,-,95.37,0.30,95.48,-,140.25,-,143.06,-,92.32,-,84.75,-
1999M01,96.93,-10.37,68.94,17.58,74.58,26.73,77.79,31.69,14.11,-33.00,13.33,-31.78,51.78,-3.22,-,-,35.55,-9.08,92.48,-5.89,77.66,8.81,56.89,-8.48,60.69,-9.58,39.20,-0.66,68.83,-4.02,68.83,-4.02,67.90,-10.39,52.69,-22.50,52.62,-14.56,98.52,-0.29,79.57,-2.06,73.13,-15.31,108.29,-10.16,126.14,-13.96,51.91,-12.02,38.53,-26.87,56.71,-5.72,35.91,-13.16,84.38,-12.48,91.93,-6.48,94.07,-9.37,165.05,-14.26,170.92,-16.76,156.54,-11.33,95.97,2.23,96.14,2.55,140.05,-9.15,142.52,-11.48,92.05,-3.21,84.76,-0.89
1999M02,96.26,-10.20,73.85,25.06,81.11,36.50,78.53,23.94,13.26,-13.33,12.47,-10.86,51.32,-2.67,-,-,35.55,-9.68,91.26,-3.69,77.66,7.70,56.39,-8.58,60.15,-9.54,38.81,-2.02,69.23,-2.05,69.23,-2.05,67.94,-10.40,54.50,-18.73,51.81,-13.94,97.46,-1.32,79.86,-2.50,71.39,-18.50,108.29,-10.16,126.14,-13.96,51.59,-12.28,38.12,-27.13,56.46,-8.39,35.04,-11.83,84.15,-12.08,92.19,-2.29,94.07,-9.37,162.88,-14.82,169.13,-17.40,154.02,-11.77,94.50,-0.62,94.74,-0.32,139.25,-8.38,141.80,-10.39,91.87,-3.46,84.69,-1.03
1999M03,95.21,-9.98,65.43,10.49,69.90,17.20,74.91,14.45,14.11,-4.47,13.32,-1.04,51.58,-1.73,-,-,35.10,-9.63,91.26,-3.69,81.21,14.16,56.16,-7.43,60.10,-7.94,37.85,-4.13,69.27,-2.40,69.27,-2.40,67.50,-10.84,53.92,-19.35,51.73,-13.18,99.14,1.17,77.59,-6.13,71.77,-16.69,102.68,-14.81,113.49,-22.59,51.60,-11.34,37.87,-25.54,56.69,-6.67,34.90,-12.79,84.97,-10.95,91.93,-2.62,94.07,-9.37,160.23,-14.21,166.09,-16.07,151.80,-12.07,93.88,-0.91,94.10,-0.61,139.89,-6.62,142.81,-8.15,91.69,-3.88,84.65,-1.19
1999M04,94.86,-9.24,63.63,11.87,67.50,17.31,76.50,10.49,15.79,0.77,15.02,4.09,52.63,-0.17,-,-,35.43,-9.13,92.99,-2.76,85.19,19.03,56.26,-7.54,59.87,-8.94,39.35,2.39,70.33,-1.47,70.33,-1.47,67.46,-10.47,53.81,-20.52,52.65,-10.38,99.15,2.01,76.14,-6.63,72.38,-15.62,102.68,-13.28,113.49,-22.59,51.73,-9.86,37.61,-22.10,57.16,-5.25,35.11,-12.44,84.54,-11.40,92.05,-2.22,94.07,-8.44,158.03,-13.47,164.20,-14.99,149.34,-11.72,94.08,-0.03,94.48,0.47,139.70,-5.56,143.01,-6.61,91.61,-3.24,84.25,-1.71
1999M05,94.47,-7.76,68.93,21.42,74.56,29.92,76.59,8.76,16.84,-2.66,16.10,0.00,52.82,0.96,-,-,35.47,-8.04,92.45,-2.00,86.47,19.78,56.41,-3.34,59.90,-5.01,39.97,8.38,72.12,1.29,72.12,1.29,68.65,-8.21,57.36,-14.85,53.70,-7.40,96.51,0.00,77.87,-3.90,71.67,-15.10,102.68,-12.19,113.49,-20.79,51.60,-8.43,38.00,-19.37,56.72,-5.12,34.63,-13.32,85.00,-10.26,92.05,1.75,94.07,-4.77,154.79,-12.64,162.36,-12.73,144.73,-12.54,92.86,-0.79,93.22,-0.31,139.73,-3.90,143.10,-4.66,91.46,-2.23,83.97,-2.12
1999M06,94.84,-5.72,82.80,46.21,93.70,63.81,76.25,12.38,18.10,13.62,17.37,16.73,51.60,-1.17,-,-,34.29,-10.02,92.45,-1.82,80.63,8.00,56.09,-2.72,59.14,-5.16,41.51,14.70,73.33,4.46,73.33,4.46,70.34,-3.19,62.63,-0.27,55.10,-3.40,95.43,3.64,77.62,0.09,71.56,-14.44,101.21,-16.29,110.17,-27.62,51.41,-7.54,38.59,-14.96,56.34,-5.01,33.43,-16.15,85.12,-7.91,92.05,2.04,94.18,-3.94,153.56,-11.68,161.31,-10.76,143.33,-12.70,92.17,0.77,92.51,1.25,139.12,-3.38,142.48,-3.98,91.99,-1.11,84.03,-1.78
1999M07,95.00,-4.51,76.74,31.79,86.62,46.00,77.93,7.36,18.52,19.33,17.80,23.01,52.21,0.31,-,-,35.61,-1.47,92.18,-1.65,80.32,1.72,56.15,-1.97,58.87,-4.48,42.92,15.16,73.79,7.77,73.79,7.77,70.32,-1.88,62.00,2.77,55.36,-3.05,99.81,8.45,78.09,0.40,71.44,-13.25,99.95,-15.97,107.33,-27.38,51.73,-5.36,38.73,-7.96,56.51,-3.89,35.13,-11.02,85.12,-8.15,91.67,-0.70,94.18,-3.05,154.26,-9.89,160.52,-9.57,145.52,-10.24,92.47,1.10,92.82,1.59,138.60,-3.55,141.97,-4.11,92.09,-0.79,84.41,-0.62
1999M08,95.93,-1.94,69.74,22.07,77.73,34.32,78.37,4.04,22.96,67.84,22.26,76.67,52.62,2.81,-,-,36.22,2.11,92.18,-1.65,81.66,8.55,56.89,1.95,60.00,0.28,42.02,12.99,73.29,7.92,73.29,7.92,70.79,1.17,62.48,9.58,55.35,-0.57,99.11,8.66,79.87,4.95,71.27,-11.63,100.86,-11.14,109.38,-19.30,52.21,-3.80,39.27,-4.01,56.99,-4.09,35.98,-5.86,85.46,-6.09,91.86,-0.02,94.28,-2.94,155.83,-7.43,160.76,-6.77,148.41,-8.15,93.70,3.09,94.09,3.63,138.88,-3.06,142.04,-3.67,92.21,0.08,84.27,-0.71
1999M09,96.56,-1.08,70.66,22.69,78.96,35.04,81.41,9.60,24.00,78.57,23.32,87.76,53.00,1.69,-,-,37.49,4.78,92.18,-3.40,80.79,4.54,56.76,2.12,59.76,-0.30,42.33,19.04,73.11,9.14,73.11,9.14,71.46,2.95,64.62,14.88,55.54,0.95,101.22,8.36,80.23,5.94,71.36,-10.62,100.86,-11.87,109.38,-20.55,52.82,-1.34,41.52,1.94,57.43,-3.06,35.92,-3.10,84.60,-0.32,91.62,-0.28,94.28,0.03,156.74,-6.85,160.68,-6.62,150.31,-7.08,94.98,3.02,95.42,3.55,138.45,-2.50,141.56,-2.66,91.61,-0.53,82.70,-2.58
1999M10,97.54,-0.14,66.68,13.83,73.66,23.18,57.99,-23.35,24.09,59.54,23.39,66.00,53.40,2.28,-,-,38.85,9.28,92.18,-0.03,81.35,1.69,58.52,3.58,61.72,1.50,43.19,17.84,72.94,7.92,72.94,7.92,72.60,6.40,67.95,24.66,56.55,4.99,103.14,6.32,80.34,4.16,71.36,-3.24,95.95,-16.16,108.04,-21.53,53.56,0.06,44.29,8.39,57.20,-1.99,36.70,-3.45,84.77,0.01,91.94,0.26,94.28,-2.26,159.50,-4.89,159.92,-7.34,156.58,-2.24,95.78,0.46,96.24,0.88,137.67,-2.29,140.60,-2.18,91.13,-0.95,81.69,-3.04
1999M11,97.65,0.38,64.37,7.00,70.58,14.00,54.57,-28.68,28.63,74.15,27.99,81.16,53.87,5.15,-,-,39.95,12.38,89.89,-2.52,83.30,11.59,57.65,2.16,60.47,-0.15,43.93,17.46,73.87,9.39,73.87,9.39,72.83,7.32,68.25,28.87,57.21,6.74,105.60,4.36,80.79,4.19,71.24,-3.05,95.95,-13.13,108.04,-16.03,53.75,1.22,45.23,10.61,57.14,-1.00,36.73,0.19,84.64,0.14,91.80,-0.33,94.28,-2.26,158.94,-4.25,160.42,-7.16,154.96,-1.00,95.63,0.05,96.08,0.41,137.12,-2.22,140.15,-2.03,91.11,-1.35,81.70,-3.53
1999M12,97.59,0.47,65.75,6.20,72.42,11.07,54.70,-28.85,29.40,133.70,28.77,146.53,53.66,4.72,-,-,39.60,11.39,89.33,-3.12,83.30,11.59,57.53,2.22,60.17,-0.03,44.54,16.81,74.66,9.46,74.66,9.46,72.20,6.21,66.37,25.25,57.46,9.03,103.86,5.41,80.55,1.55,71.18,-2.67,95.32,-13.31,106.61,-16.42,53.78,2.38,45.67,15.36,57.39,0.47,37.10,-0.56,84.47,0.57,88.99,-3.19,94.28,0.22,158.90,-4.67,161.51,-6.03,153.77,-3.19,95.96,0.62,96.43,1.00,136.94,-2.36,138.46,-3.22,91.04,-1.39,81.73,-3.56
2000M01,97.87,0.97,66.20,-3.97,73.01,-2.11,54.52,-29.91,29.80,111.20,29.14,118.60,54.93,6.08,-,-,39.64,11.50,92.49,0.01,87.55,12.74,59.07,3.83,61.60,1.50,46.53,18.70,75.22,9.28,75.22,9.28,71.41,5.17,67.60,28.30,57.93,10.09,101.24,2.76,72.20,-9.26,71.36,-2.42,95.91,-11.43,107.96,-14.41,54.10,4.22,46.17,19.83,57.66,1.68,37.67,4.90,84.81,0.51,88.96,-3.23,94.28,0.22,159.03,-3.65,162.25,-5.07,153.29,-2.08,95.88,-0.09,96.34,0.21,136.50,-2.53,138.43,-2.87,91.22,-0.90,81.63,-3.69
2000M02,98.09,1.90,64.71,-12.38,71.03,-12.43,54.94,-30.04,31.62,138.46,30.98,148.44,54.99,7.15,-,-,38.57,8.50,91.12,-0.15,91.97,18.43,59.31,5.18,61.83,2.79,46.74,20.43,76.87,11.04,76.87,11.04,71.81,5.70,68.38,25.47,58.56,13.03,100.96,3.59,72.42,-9.32,71.42,0.04,95.91,-11.43,107.96,-14.41,54.22,5.10,45.94,20.51,57.73,2.25,38.27,9.22,85.50,1.60,88.99,-3.47,94.39,0.34,159.07,-2.34,161.20,-4.69,154.43,0.27,94.42,-0.08,94.83,0.10,136.04,-2.31,138.52,-2.31,91.38,-0.53,82.19,-2.95
2000M03,98.64,3.60,56.35,-13.88,59.90,-14.31,54.81,-26.83,32.87,132.96,32.23,141.97,57.32,11.13,-,-,41.98,19.60,87.91,-3.67,103.27,27.16,61.41,9.35,64.25,6.91,47.50,25.50,79.77,15.16,79.77,15.16,73.00,8.15,69.36,28.64,60.05,16.08,102.02,2.90,72.12,-7.05,75.64,5.39,95.91,-6.59,107.96,-4.87,54.62,5.85,47.46,25.32,58.19,2.65,37.57,7.65,85.41,0.52,88.99,-3.20,94.54,0.50,158.44,-1.12,159.82,-3.78,154.58,1.83,94.82,1.00,95.25,1.22,136.59,-2.36,138.86,-2.77,91.72,0.03,82.51,-2.53
2000M04,98.98,4.34,58.63,-7.86,62.17,-7.90,54.58,-28.65,29.47,86.64,28.76,91.48,58.70,11.53,-,-,41.20,16.29,87.48,-5.93,115.36,35.42,62.55,11.18,65.43,9.29,48.44,23.10,82.18,16.85,82.18,16.85,73.12,8.39,69.11,28.43,60.63,15.16,102.48,3.36,72.70,-4.52,75.05,3.69,98.33,-4.24,113.41,-0.07,55.09,6.50,48.52,29.01,58.72,2.73,37.79,7.63,85.29,0.89,89.03,-3.28,94.65,0.62,158.95,0.58,159.26,-3.01,156.14,4.55,95.00,0.98,95.44,1.02,136.69,-2.15,139.10,-2.73,92.13,0.57,82.85,-1.66
2000M05,98.97,4.76,58.82,-14.67,61.77,-17.15,53.95,-29.56,30.74,82.54,30.04,86.58,58.54,10.83,-,-,40.88,15.25,89.77,-2.90,109.62,26.77,61.75,9.47,63.87,6.63,50.77,27.02,82.21,13.99,82.21,13.99,72.31,5.33,68.07,18.67,60.44,12.55,100.17,3.79,70.37,-9.63,75.01,4.66,98.89,-3.69,114.68,1.05,55.05,6.69,47.44,24.84,59.20,4.37,37.81,9.18,83.96,-1.22,90.39,-1.80,94.65,0.62,159.79,3.23,159.25,-1.92,157.84,9.06,93.93,1.15,94.32,1.18,139.44,-0.21,143.15,0.03,92.15,0.75,83.30,-0.80
2000M06,99.34,4.74,54.86,-33.74,55.29,-40.99,59.09,-22.50,31.45,73.76,30.73,76.91,59.01,14.36,-,-,41.69,21.58,89.77,-2.90,109.62,35.95,60.15,7.24,62.19,5.16,49.56,19.39,81.12,10.62,81.12,10.62,72.00,2.36,67.52,7.81,59.87,8.66,100.86,5.69,71.00,-8.53,73.96,3.35,98.78,-2.40,114.44,3.88,55.15,7.27,46.74,21.12,59.64,5.86,37.87,13.28,83.62,-1.76,91.98,-0.08,94.40,0.23,162.26,5.67,159.28,-1.26,162.73,13.54,93.54,1.49,93.92,1.52,136.98,-1.54,139.45,-2.13,92.43,0.48,83.75,-0.33
2000M07,99.34,4.57,54.87,-28.50,55.32,-36.13,55.74,-28.47,32.51,75.54,31.79,78.60,59.35,13.68,-,-,40.73,14.38,89.77,-2.61,109.62,36.48,61.01,8.66,63.30,7.53,49.41,15.12,78.25,6.04,78.25,6.04,72.83,3.57,71.00,14.52,58.99,6.56,101.60,1.79,71.35,-8.63,73.84,3.36,109.99,10.04,142.18,32.47,54.87,6.07,45.73,18.07,59.35,5.03,38.31,9.05,83.29,-2.15,91.98,0.34,94.40,0.23,161.30,4.56,158.64,-1.17,161.45,10.95,93.17,0.76,93.54,0.78,136.74,-1.34,139.21,-1.94,91.90,-0.21,82.61,-2.13
2000M08,99.15,3.36,54.43,-21.95,54.74,-29.58,60.40,-22.93,31.81,38.55,31.09,39.67,58.07,10.36,-,-,40.62,12.15,89.77,-2.61,101.63,24.46,61.29,7.73,63.36,5.60,50.52,20.23,75.24,2.66,75.24,2.66,72.83,2.88,70.81,13.33,59.11,6.79,101.52,2.43,71.66,-10.28,73.82,3.58,110.97,10.02,144.39,32.01,54.82,5.00,45.61,16.14,58.85,3.26,39.08,8.62,83.95,-1.77,91.67,-0.21,94.61,0.35,161.22,3.46,158.25,-1.56,161.69,8.95,92.82,-0.94,93.13,-1.02,136.14,-1.97,139.01,-2.13,91.36,-0.92,82.79,-1.76
2000M09,99.17,2.70,53.94,-23.66,54.09,-31.50,61.05,-25.01,35.32,47.17,34.67,48.67,59.01,11.34,-,-,43.08,14.91,89.77,-2.61,101.63,25.80,61.30,8.00,63.38,6.06,50.50,19.30,73.81,0.96,73.81,0.96,72.22,1.06,69.63,7.75,58.65,5.60,101.99,0.76,70.71,-11.87,73.80,3.42,112.55,11.59,147.95,35.26,54.60,3.37,44.79,7.88,58.64,2.11,39.36,9.58,83.77,-0.98,91.62,0.00,94.76,0.51,160.99,2.71,157.65,-1.89,161.84,7.67,92.52,-2.59,92.83,-2.71,135.73,-1.96,138.51,-2.15,90.54,-1.17,82.52,-0.22
