期間,工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%)
1983,"12,122",5.67,"14,310",5.57,"9,199",6.10,"11,489",6.67,"13,537",6.61,"8,823",6.92,"14,822",-2.47,"16,008",-4.01,"7,699",3.47,"11,121",6.37,"13,362",5.62,"8,780",7.39,"10,982",3.25,"13,884",2.88,"7,702",1.28,"17,369",7.09,"18,963",6.27,"14,480",10.97,"11,235",8.09,"14,177",4.94,"9,315",10.42,"8,940",3.60,"11,349",2.99,"8,292",3.56,"8,966",5.68,"11,139",5.25,"8,195",7.70,"10,053",6.27,"10,817",3.66,"9,009",10.61,"13,564",5.16,"14,906",4.89,"10,444",3.83,"12,752",8.71,"13,647",8.33,"10,732",10.93,"19,856",0.36,"20,491",0.80,"14,802",-4.17,"14,845",-0.53,"16,429",-2.16,"10,601",10.12,"12,897",12.07,"15,239",8.10,"9,847",11.47,"11,619",1.39,"13,865",2.45,"9,424",-0.83,"12,490",11.37,"13,637",8.93,"10,129",16.68,"10,879",5.48,"12,706",0.43,"9,361",8.45,"11,063",6.08,"12,830",6.68,"8,192",2.16,"14,035",3.67,"14,688",4.13,"9,760",0.58,"12,170",8.34,"13,176",7.09,"9,045",12.15,"9,878",0.69,"12,997",-4.38,"8,395",4.36,"10,135",12.86,"13,114",13.52,"8,721",13.60,"10,369",10.58,"12,309",14.11,"8,244",7.76,"12,527",11.41,"13,147",10.89,"9,555",12.10,"14,306",-3.35,"14,674",-3.58,"12,267",-0.70,"13,890",12.56,"14,768",12.76,"9,984",13.18,"11,361",12.72,"12,362",13.09,"9,476",8.89,"9,366",9.48,"11,184",6.82,"8,211",10.26,"11,992",9.79,"13,519",9.91,"8,659",10.35,"21,678",5.17,"21,943",5.13,"19,404",5.18,"12,678",3.99,"13,132",3.77,"10,367",4.61,"12,718",11.41,"13,291",13.04,"9,297",-0.87,"13,330",4.12,"15,741",4.07,"9,948",4.67,"12,232",4.29,"15,033",3.98,"8,770",4.16,"14,239",2.02,"15,330",2.91,"10,302",-1.13,"9,494",8.75,"11,156",6.02,"8,035",12.77,"16,362",1.06,"16,879",-5.05,"15,068",10.76,"19,134",-0.70,"22,802",-0.51,"14,996",0.43,"21,797",5.94,"25,459",6.99,"13,711",2.32,"15,544",11.05,"18,200",11.97,"11,266",10.77,"12,694",-3.17,"14,260",-3.93,"9,287",0.27,-,-,-,-,-,-,"14,119",5.68,"18,994",27.04,"11,592",-2.88,"9,871",10.38,"10,830",12.30,"8,921",7.37,"9,829",4.05,"11,131",3.47,"8,746",4.97
1984,"13,409",10.62,"15,800",10.41,"10,227",11.18,"12,543",9.17,"14,819",9.47,"9,563",8.39,"15,773",6.42,"16,787",4.87,"8,943",16.16,"12,151",9.26,"14,581",9.12,"9,535",8.60,"12,383",12.76,"16,087",15.87,"8,321",8.04,"17,806",2.52,"19,566",3.18,"14,594",0.79,"12,848",14.36,"16,382",15.55,"10,625",14.06,"9,975",11.58,"12,379",9.08,"9,330",12.52,"10,589",18.10,"12,399",11.31,"9,476",15.63,"10,648",5.92,"11,490",6.22,"9,458",4.98,"14,642",7.95,"16,153",8.37,"11,156",6.82,"13,841",8.54,"15,005",9.95,"11,363",5.88,"21,677",9.17,"22,381",9.22,"14,526",-1.86,"18,015",21.35,"19,778",20.38,"13,442",26.80,"13,221",2.51,"15,743",3.31,"9,661",-1.89,"12,684",9.17,"15,783",13.83,"9,933",5.40,"13,255",6.12,"14,922",9.42,"9,619",-5.04,"11,333",4.17,"13,243",4.23,"9,622",2.79,"12,495",12.94,"14,705",14.61,"8,843",7.95,"14,215",1.28,"14,981",1.99,"9,204",-5.70,"12,315",1.19,"13,312",1.03,"9,362",3.50,"11,166",13.04,"15,469",19.02,"8,989",7.08,"10,996",8.50,"14,966",14.12,"8,862",1.62,"11,777",13.58,"14,151",14.96,"9,148",10.97,"12,691",1.31,"13,445",2.27,"9,349",-2.16,"16,779",17.29,"17,465",19.02,"13,048",6.37,"14,519",4.53,"15,454",4.65,"10,301",3.18,"11,852",4.32,"12,949",4.75,"9,727",2.65,"10,370",10.72,"12,560",12.30,"8,931",8.77,"12,004",0.10,"13,818",2.21,"8,443",-2.49,"25,503",17.64,"25,889",17.98,"22,165",14.23,"13,102",3.34,"13,447",2.40,"11,279",8.80,"14,122",11.04,"14,826",11.55,"9,523",2.43,"15,116",13.40,"17,696",12.42,"11,571",16.31,"14,419",17.88,"17,425",15.91,"10,719",22.22,"15,183",6.63,"16,304",6.35,"11,056",7.32,"10,632",11.99,"12,791",14.66,"8,788",9.37,"18,111",10.69,"18,874",11.82,"16,171",7.32,"21,505",12.39,"25,511",11.88,"17,363",15.78,"22,150",1.62,"25,919",1.81,"13,796",0.62,"17,195",10.62,"20,310",11.59,"12,330",9.44,"13,638",7.44,"15,243",6.89,"10,113",8.89,-,-,-,-,-,-,"16,683",18.16,"22,812",20.10,"13,576",17.12,"10,277",4.11,"10,959",1.19,"9,644",8.10,"10,235",4.13,"11,950",7.36,"8,917",1.96
1985,"13,980",4.26,"16,580",4.94,"10,526",2.92,"13,099",4.43,"15,593",5.22,"9,795",2.43,"16,322",3.48,"17,525",4.40,"9,022",0.88,"12,677",4.33,"15,340",5.21,"9,752",2.28,"12,680",2.40,"16,486",2.48,"8,360",0.47,"19,492",9.47,"21,330",9.02,"15,974",9.46,"12,914",0.51,"16,258",-0.76,"10,773",1.39,"10,126",1.51,"12,281",-0.79,"9,520",2.04,"10,725",1.28,"12,245",-1.24,"9,816",3.59,"10,803",1.46,"11,901",3.58,"9,187",-2.87,"14,683",0.28,"16,266",0.70,"11,063",-0.83,"14,678",6.05,"15,983",6.52,"11,913",4.84,"22,446",3.55,"22,999",2.76,"16,400",12.90,"19,523",8.37,"21,617",9.30,"14,255",6.05,"14,413",9.02,"17,132",8.82,"10,188",5.45,"13,217",4.20,"16,334",3.49,"10,297",3.66,"13,937",5.15,"15,774",5.71,"9,961",3.56,"12,031",6.16,"14,359",8.43,"9,736",1.18,"12,958",3.71,"15,070",2.48,"9,459",6.97,"16,054",12.94,"16,991",13.42,"10,548",14.60,"13,120",6.54,"14,322",7.59,"9,681",3.41,"11,777",5.47,"16,860",8.99,"9,076",0.97,"11,860",7.86,"16,674",11.41,"9,147",3.22,"12,225",3.80,"14,769",4.37,"9,035",-1.24,"13,992",10.25,"15,039",11.86,"9,521",1.84,"15,675",-6.58,"16,391",-6.15,"12,220",-6.35,"15,604",7.47,"16,624",7.57,"11,144",8.18,"12,295",3.74,"13,651",5.42,"9,562",-1.70,"10,907",5.18,"13,468",7.23,"9,140",2.34,"13,045",8.67,"15,115",9.39,"9,012",6.74,"29,007",13.74,"29,739",14.87,"22,654",2.21,"13,977",6.68,"14,237",5.87,"12,623",11.92,"14,763",4.54,"15,468",4.33,"10,139",6.47,"15,716",3.97,"18,519",4.65,"11,973",3.47,"14,413",-0.04,"17,614",1.08,"10,576",-1.33,"16,526",8.85,"17,611",8.02,"12,420",12.34,"10,619",-0.12,"12,717",-0.58,"8,874",0.98,"20,481",13.09,"21,483",13.82,"17,944",10.96,"23,247",8.10,"27,148",6.42,"19,341",11.39,"23,135",4.45,"27,683",6.81,"14,453",4.76,"17,896",4.08,"21,079",3.79,"13,195",7.02,"14,452",5.97,"16,276",6.78,"10,690",5.71,-,-,-,-,-,-,"17,583",5.39,"24,800",8.71,"13,845",1.98,"10,076",-1.96,"10,941",-0.16,"9,303",-3.54,"10,351",1.13,"12,185",1.97,"8,907",-0.11
1986,"15,118",8.14,"17,793",7.32,"11,589",10.10,"14,247",8.76,"16,865",8.16,"10,758",9.83,"17,181",5.26,"18,468",5.38,"9,559",5.95,"13,960",10.12,"16,858",9.90,"10,743",10.16,"14,195",11.95,"17,758",7.72,"9,676",15.74,"20,559",5.47,"22,443",5.22,"16,814",5.26,"14,166",9.69,"17,615",8.35,"11,878",10.26,"11,545",14.01,"14,290",16.36,"10,770",13.13,"11,950",11.42,"13,797",12.67,"10,913",11.18,"12,039",11.44,"13,470",13.18,"9,863",7.36,"15,752",7.28,"17,400",6.97,"11,932",7.86,"15,730",7.17,"17,380",8.74,"12,321",3.42,"25,169",12.13,"25,486",10.81,"21,559",31.46,"21,726",11.28,"24,558",13.61,"14,729",3.33,"15,922",10.47,"18,779",9.61,"11,270",10.62,"14,866",12.48,"17,911",9.65,"11,627",12.92,"15,884",13.97,"17,941",13.74,"11,813",18.59,"13,267",10.27,"15,648",8.98,"10,693",9.83,"14,080",8.66,"16,334",8.39,"10,431",10.28,"17,135",6.73,"18,189",7.05,"11,432",8.38,"14,747",12.40,"16,113",12.51,"10,914",12.74,"12,687",7.73,"17,878",6.04,"9,932",9.43,"12,479",5.22,"17,609",5.61,"9,648",5.48,"13,345",9.16,"16,013",8.42,"9,994",10.61,"16,086",14.97,"17,274",14.86,"11,585",21.68,"17,752",13.25,"18,829",14.87,"13,155",7.65,"17,247",10.53,"18,244",9.74,"13,156",18.05,"13,311",8.26,"14,712",7.77,"10,325",7.98,"11,635",6.67,"14,406",6.96,"9,595",4.98,"14,573",11.71,"16,671",10.29,"10,477",16.26,"28,998",-0.03,"29,523",-0.73,"24,309",7.31,"15,356",9.87,"15,661",10.00,"13,751",8.94,"15,037",1.86,"15,753",1.84,"10,342",2.00,"16,871",7.35,"19,682",6.28,"13,232",10.52,"15,787",9.53,"18,844",6.98,"12,167",15.04,"17,469",5.71,"18,451",4.77,"13,689",10.22,"10,525",-0.89,"12,245",-3.71,"9,168",3.31,"23,187",13.21,"24,470",13.90,"19,979",11.34,"24,565",5.67,"28,656",5.55,"20,632",6.67,"22,068",-4.61,"27,103",-2.10,"13,533",-6.37,"18,417",2.91,"21,644",2.68,"14,046",6.45,"15,948",10.35,"18,002",10.60,"11,956",11.84,-,-,-,-,-,-,"19,142",8.87,"27,319",10.16,"15,015",8.45,"10,869",7.87,"12,006",9.73,"9,947",6.92,"10,323",-0.27,"12,181",-0.03,"8,905",-0.02
1987,"16,496",9.11,"19,315",8.55,"12,777",10.25,"15,563",9.24,"18,338",8.73,"11,798",9.67,"17,863",3.97,"19,021",2.99,"10,266",7.40,"15,333",9.84,"18,463",9.52,"11,790",9.75,"15,329",7.99,"18,951",6.72,"10,721",10.80,"21,439",4.28,"23,478",4.61,"17,469",3.90,"16,028",13.14,"19,764",12.20,"13,393",12.75,"12,428",7.65,"15,272",6.87,"11,619",7.88,"12,724",6.48,"14,661",6.26,"11,683",7.06,"13,335",10.77,"14,829",10.09,"11,042",11.95,"17,223",9.34,"19,079",9.65,"12,903",8.14,"16,475",4.74,"18,073",3.99,"13,101",6.33,"26,698",6.07,"27,095",6.31,"22,271",3.30,"23,334",7.40,"26,099",6.27,"16,365",11.11,"17,511",9.98,"20,531",9.33,"12,337",9.47,"15,771",6.09,"18,816",5.05,"12,265",5.49,"16,877",6.25,"19,243",7.26,"12,221",3.45,"14,612",10.14,"17,314",10.65,"11,644",8.89,"15,583",10.67,"18,108",10.86,"11,468",9.94,"19,693",14.93,"20,909",14.95,"13,344",16.72,"16,326",10.71,"18,004",11.74,"11,821",8.31,"14,094",11.09,"19,213",7.47,"11,317",13.94,"13,462",7.88,"18,563",5.42,"10,517",9.01,"15,010",12.48,"17,841",11.42,"11,141",11.48,"17,036",5.91,"18,557",7.43,"12,194",5.26,"19,680",10.86,"20,941",11.22,"14,445",9.81,"18,224",5.66,"19,297",5.77,"14,105",7.21,"15,122",13.61,"16,681",13.38,"11,975",15.98,"12,892",10.80,"16,024",11.23,"10,532",9.77,"15,830",8.63,"18,150",8.87,"11,446",9.25,"30,242",4.29,"30,676",3.91,"26,100",7.37,"15,752",2.58,"16,127",2.98,"13,813",0.45,"16,045",6.70,"16,772",6.47,"11,221",8.50,"18,338",8.70,"21,316",8.30,"14,622",10.50,"17,196",8.93,"20,351",8.00,"13,546",11.33,"18,390",5.27,"19,457",5.45,"14,234",3.98,"11,151",5.95,"13,191",7.73,"9,630",5.04,"24,686",6.46,"26,051",6.46,"21,334",6.78,"28,054",14.20,"32,054",11.86,"24,514",18.82,"23,788",7.79,"29,127",7.47,"15,145",11.91,"20,490",11.26,"24,333",12.42,"15,517",10.47,"16,288",2.13,"18,225",1.24,"12,707",6.28,-,-,-,-,-,-,"20,453",6.85,"31,134",13.96,"15,309",1.96,"11,854",9.06,"13,238",10.26,"10,719",7.76,"11,460",11.01,"13,921",14.28,"9,572",7.49
1988,"18,399",11.54,"21,549",11.57,"14,260",11.61,"17,282",11.05,"20,494",11.76,"12,884",9.20,"19,762",10.63,"21,021",10.51,"11,531",12.32,"16,987",10.79,"20,591",11.53,"12,858",9.06,"17,179",12.07,"21,084",11.26,"12,191",13.71,"22,305",4.04,"24,742",5.38,"18,101",3.62,"17,435",8.78,"21,391",8.23,"14,424",7.70,"13,107",5.46,"16,190",6.01,"12,196",4.97,"13,697",7.65,"16,132",10.03,"12,426",6.36,"14,104",5.77,"15,807",6.60,"11,624",5.27,"18,658",8.33,"20,683",8.41,"14,015",8.62,"17,810",8.10,"19,468",7.72,"14,554",11.09,"30,233",13.24,"30,918",14.11,"23,432",5.21,"26,603",14.01,"29,610",13.45,"18,614",13.74,"20,046",14.48,"24,051",17.14,"13,588",10.14,"16,684",5.79,"20,076",6.70,"13,080",6.64,"18,735",11.01,"21,657",12.54,"12,909",5.63,"16,195",10.83,"19,447",12.32,"12,518",7.51,"17,589",12.87,"20,524",13.34,"12,780",11.44,"23,419",18.92,"24,896",19.07,"15,742",17.97,"17,570",7.62,"19,610",8.92,"12,462",5.42,"15,883",12.69,"21,038",9.50,"13,078",15.56,"14,869",10.45,"20,605",11.00,"11,467",9.03,"17,195",14.56,"20,678",15.90,"12,338",10.74,"18,538",8.82,"20,351",9.67,"13,670",12.10,"21,319",8.33,"22,664",8.23,"15,454",6.99,"20,573",12.89,"22,291",15.52,"14,345",1.70,"16,776",10.94,"18,937",13.52,"12,724",6.25,"14,365",11.43,"17,780",10.96,"11,782",11.87,"17,602",11.19,"20,204",11.32,"12,803",11.86,"34,495",14.06,"35,063",14.30,"28,999",11.11,"20,688",31.34,"21,430",32.88,"17,266",25.00,"17,879",11.43,"18,766",11.89,"12,538",11.74,"20,441",11.47,"23,577",10.61,"16,617",13.64,"19,024",10.63,"22,278",9.47,"15,258",12.64,"20,173",9.70,"21,359",9.78,"15,749",10.64,"12,142",8.89,"14,611",10.76,"10,330",7.27,"27,544",11.58,"29,327",12.58,"23,394",9.66,"32,362",15.36,"37,279",16.30,"28,478",16.17,"25,924",8.98,"31,420",7.87,"17,260",13.97,"22,883",11.68,"26,948",10.75,"17,567",13.21,"17,197",5.58,"19,032",4.43,"13,923",9.57,-,-,-,-,-,-,"22,887",11.90,"34,319",10.23,"17,573",14.79,"13,207",11.41,"15,089",13.98,"11,587",8.10,"12,829",11.95,"15,845",13.82,"10,294",7.54
1989,"21,247",15.48,"24,888",15.49,"16,434",15.25,"19,918",15.25,"23,714",15.71,"14,581",13.17,"21,689",9.75,"23,192",10.33,"13,102",13.62,"19,429",14.38,"23,651",14.86,"14,473",12.56,"19,514",13.59,"23,834",13.04,"14,073",15.44,"25,633",14.92,"28,816",16.47,"20,861",15.25,"19,395",11.24,"23,800",11.26,"15,881",10.10,"14,602",11.41,"18,135",12.01,"13,530",10.94,"14,896",8.75,"18,125",12.35,"13,351",7.44,"15,067",6.83,"17,069",7.98,"12,171",4.71,"20,961",12.34,"23,720",14.68,"15,016",7.14,"21,231",19.21,"23,310",19.73,"17,298",18.85,"42,158",39.44,"43,341",40.18,"31,716",35.35,"30,127",13.25,"33,271",12.36,"21,391",14.92,"21,385",6.68,"25,406",5.63,"15,507",14.12,"18,602",11.50,"22,381",11.48,"14,762",12.86,"21,322",13.81,"24,622",13.69,"14,595",13.06,"18,204",12.41,"22,004",13.15,"13,727",9.66,"19,269",9.55,"22,499",9.62,"13,747",7.57,"27,795",18.69,"29,731",19.42,"18,247",15.91,"19,837",12.90,"22,215",13.28,"13,983",12.21,"18,932",19.20,"25,087",19.25,"15,495",18.48,"17,816",19.82,"24,848",20.59,"13,436",17.17,"19,385",12.74,"22,953",11.00,"14,072",14.05,"20,909",12.79,"23,550",15.72,"14,949",9.36,"23,422",9.86,"24,755",9.23,"17,405",12.62,"25,116",22.08,"27,480",23.28,"16,898",17.80,"17,942",6.95,"20,430",7.88,"13,679",7.51,"16,563",15.30,"20,742",16.66,"13,342",13.24,"20,240",14.99,"23,498",16.30,"14,306",11.74,"42,612",23.53,"43,267",23.40,"36,893",27.22,"23,022",11.28,"23,794",11.03,"19,479",12.82,"21,433",19.88,"22,464",19.71,"15,581",24.27,"23,440",14.67,"26,966",14.37,"19,225",15.69,"21,021",10.50,"24,820",11.41,"16,599",8.79,"23,368",15.84,"24,639",15.36,"18,804",19.40,"13,491",11.11,"15,885",8.72,"11,723",13.48,"32,565",18.23,"34,889",18.97,"27,387",17.07,"39,248",21.28,"45,322",21.58,"34,867",22.43,"30,359",17.11,"36,782",17.07,"20,517",18.87,"26,065",13.91,"30,401",12.81,"20,427",16.28,"18,896",9.88,"20,856",9.58,"15,630",12.26,-,-,-,-,-,-,"25,146",9.87,"37,084",8.06,"19,692",12.06,"16,154",22.31,"18,525",22.77,"13,985",20.70,"14,737",14.87,"18,652",17.72,"11,236",9.15
1990,"24,317",14.45,"28,376",14.01,"18,923",15.15,"22,683",13.88,"26,937",13.59,"16,457",12.87,"26,522",22.28,"28,741",23.93,"15,240",16.32,"22,011",13.29,"26,736",13.04,"16,261",12.35,"22,473",15.16,"27,726",16.33,"15,990",13.62,"30,251",18.02,"34,094",18.32,"24,752",18.65,"21,202",9.32,"25,747",8.18,"17,408",9.62,"15,946",9.20,"20,256",11.70,"14,679",8.49,"16,524",10.93,"20,328",12.15,"14,667",9.86,"16,756",11.21,"19,211",12.55,"13,415",10.22,"23,559",12.39,"26,603",12.15,"17,016",13.32,"24,830",16.95,"27,204",16.71,"20,412",18.00,"47,088",11.69,"48,287",11.41,"37,259",17.48,"33,013",9.58,"36,579",9.94,"23,197",8.44,"24,892",16.40,"29,450",15.92,"18,148",17.03,"20,757",11.58,"24,660",10.18,"16,721",13.27,"23,473",10.09,"27,237",10.62,"16,045",9.93,"20,805",14.29,"25,089",14.02,"15,516",13.03,"21,907",13.69,"25,398",12.89,"15,651",13.85,"30,759",10.66,"33,001",11.00,"19,964",9.41,"21,769",9.74,"24,433",9.98,"15,479",10.70,"21,208",12.02,"28,113",12.06,"17,176",10.85,"20,757",16.51,"28,905",16.33,"15,277",13.70,"21,658",11.73,"25,300",10.23,"16,022",13.86,"22,949",9.76,"25,949",10.19,"16,927",13.23,"26,787",14.37,"28,310",14.36,"20,428",17.37,"28,910",15.11,"31,997",16.44,"19,128",13.20,"20,026",11.62,"22,924",12.21,"15,255",11.52,"18,693",12.86,"23,448",13.05,"14,998",12.41,"22,781",12.55,"26,384",12.28,"16,204",13.27,"47,466",11.39,"48,343",11.73,"40,429",9.58,"28,249",22.70,"29,110",22.34,"24,356",25.04,"24,719",15.33,"25,906",15.32,"18,424",18.25,"26,760",14.16,"30,764",14.08,"22,144",15.18,"24,692",17.46,"28,748",15.83,"20,039",20.72,"26,375",12.87,"28,014",13.70,"20,769",10.45,"15,448",14.51,"17,744",11.70,"13,748",17.27,"36,866",13.21,"39,390",12.90,"31,586",15.33,"39,061",-0.48,"47,408",4.60,"33,595",-3.65,"33,984",11.94,"41,196",12.00,"23,455",14.32,"31,149",19.51,"35,910",18.12,"25,058",22.67,"22,457",18.85,"25,273",21.18,"18,062",15.56,-,-,-,-,-,-,"29,158",15.95,"40,871",10.21,"24,152",22.65,"17,888",10.73,"21,301",14.99,"14,962",6.99,"16,902",14.69,"21,424",14.86,"12,627",12.38
