期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
1981M11,82.62,-,56.61,-,-,-,-,-,56.82,-,-,-,-,-,52.68,-,-,-,-,-,-,-,37.37,-,-,-,66.78,-,-,-,45.87,-,-,-,-,-,-,-,-,-,57.65,-,66.83,-,31.93,-,45.55,-,55.54,-,-,-,72.09,-,-,-,-,-,79.23,-,-,-,-,-,-,-,36.62,-,-,-,-,-,27.47,-,58.70,-,-,-,-,-,-,-,61.14,-,-,-,-,-,-,-,-,-
1981M12,82.43,-,56.61,-,-,-,-,-,57.12,-,-,-,-,-,52.06,-,-,-,-,-,-,-,37.41,-,-,-,65.68,-,-,-,44.85,-,-,-,-,-,-,-,-,-,57.95,-,67.37,-,31.52,-,45.74,-,56.44,-,-,-,71.69,-,-,-,-,-,79.72,-,-,-,-,-,-,-,35.99,-,-,-,-,-,27.26,-,55.21,-,-,-,-,-,-,-,60.90,-,-,-,-,-,-,-,-,-
1982M01,81.57,-1.62,56.39,5.26,-,-,-,-,54.60,-12.28,-,-,-,-,52.26,-12.49,-,-,-,-,-,-,37.03,-0.72,-,-,65.01,2.25,-,-,44.18,1.80,-,-,-,-,-,-,-,-,57.83,1.15,67.46,3.37,30.84,-10.74,44.72,-8.99,57.44,7.79,-,-,70.37,-4.94,-,-,-,-,78.31,0.12,-,-,-,-,-,-,35.69,-12.44,-,-,-,-,26.86,-7.67,56.53,-21.31,-,-,-,-,-,-,60.33,-2.60,-,-,-,-,-,-,-,-
1982M02,81.23,-2.05,56.04,3.53,-,-,-,-,52.62,-16.10,-,-,-,-,51.83,-13.60,-,-,-,-,-,-,37.11,-0.78,-,-,64.94,2.30,-,-,44.04,1.64,-,-,-,-,-,-,-,-,57.85,1.31,67.72,3.82,30.13,-12.36,44.31,-9.81,56.38,4.97,-,-,70.46,-5.66,-,-,-,-,77.14,-0.62,-,-,-,-,-,-,35.33,-13.09,-,-,-,-,26.48,-8.34,55.35,-22.46,-,-,-,-,-,-,60.78,-2.28,-,-,-,-,-,-,-,-
1982M03,81.10,-2.70,56.83,5.14,-,-,-,-,52.36,-15.56,-,-,-,-,52.51,-11.87,-,-,-,-,-,-,37.23,-1.33,-,-,63.42,-0.63,-,-,43.71,0.14,-,-,-,-,-,-,-,-,58.16,1.34,67.85,3.18,30.97,-8.83,45.42,-8.04,55.03,4.16,-,-,70.69,-5.23,-,-,-,-,75.11,-5.51,-,-,-,-,-,-,35.43,-12.06,-,-,-,-,26.27,-8.31,54.75,-18.96,-,-,-,-,-,-,61.20,-2.69,-,-,-,-,-,-,-,-
1982M04,81.05,-2.88,57.22,5.01,-,-,-,-,52.56,-14.99,-,-,-,-,52.05,-12.58,-,-,-,-,-,-,37.17,-1.27,-,-,63.70,-1.39,-,-,44.22,-0.05,-,-,-,-,-,-,-,-,58.44,1.81,68.39,3.78,30.51,-9.20,47.03,-6.93,53.18,0.00,-,-,69.58,-7.66,-,-,-,-,74.45,-5.94,-,-,-,-,-,-,35.15,-12.06,-,-,-,-,26.32,-8.80,54.28,-18.38,-,-,-,-,-,-,62.11,0.98,-,-,-,-,-,-,-,-
1982M05,81.69,-1.14,57.90,7.66,-,-,-,-,53.28,-12.27,-,-,-,-,51.98,-10.84,-,-,-,-,-,-,37.47,-0.05,-,-,63.28,-2.15,-,-,43.52,-1.69,-,-,-,-,-,-,-,-,58.45,2.98,68.25,4.53,30.95,-5.84,48.15,-4.37,54.84,6.14,-,-,69.98,-6.28,-,-,-,-,75.06,-4.27,-,-,-,-,-,-,35.50,-8.05,-,-,-,-,26.25,-8.12,53.96,-18.62,-,-,-,-,-,-,62.74,3.81,-,-,-,-,-,-,-,-
1982M06,81.90,-0.24,57.98,8.86,-,-,-,-,53.17,-9.61,-,-,-,-,53.72,-7.36,-,-,-,-,-,-,37.72,0.77,-,-,63.49,-2.19,-,-,43.82,-1.53,-,-,-,-,-,-,-,-,58.59,3.90,68.42,5.28,31.04,-3.99,47.97,1.25,54.66,8.00,-,-,69.78,-5.79,-,-,-,-,76.66,-5.09,-,-,-,-,-,-,35.02,-6.31,-,-,-,-,24.87,-11.75,54.02,-15.42,-,-,-,-,-,-,62.15,3.81,-,-,-,-,-,-,-,-
1982M07,82.25,1.26,58.72,7.53,-,-,-,-,52.11,-9.04,-,-,-,-,51.95,-9.18,-,-,-,-,-,-,38.00,2.07,-,-,63.32,-2.42,-,-,43.65,-1.78,-,-,-,-,-,-,-,-,58.84,4.49,68.69,5.74,31.20,-2.77,49.08,-0.35,55.39,11.47,-,-,68.45,-6.46,-,-,-,-,77.02,-0.14,-,-,-,-,-,-,35.42,-3.12,-,-,-,-,25.82,-8.41,56.15,-8.07,-,-,-,-,-,-,61.63,3.61,-,-,-,-,-,-,-,-
1982M08,82.49,-0.19,59.22,5.17,-,-,-,-,51.66,-12.63,-,-,-,-,52.40,-8.12,-,-,-,-,-,-,38.27,2.30,-,-,63.27,-5.23,-,-,43.45,-5.07,-,-,-,-,-,-,-,-,58.90,2.01,68.78,2.83,31.18,-2.90,48.78,1.92,55.87,8.30,-,-,67.85,-9.13,-,-,-,-,77.40,-1.64,-,-,-,-,-,-,34.66,-7.25,-,-,-,-,26.22,-10.76,55.09,-10.16,-,-,-,-,-,-,61.47,1.50,-,-,-,-,-,-,-,-
1982M09,82.34,-1.58,58.74,3.22,-,-,-,-,51.91,-12.80,-,-,-,-,51.66,-9.18,-,-,-,-,-,-,38.32,1.27,-,-,63.47,-6.18,-,-,43.65,-6.43,-,-,-,-,-,-,-,-,58.64,0.93,68.47,1.97,31.09,-5.04,48.39,1.09,55.64,5.48,-,-,68.57,-8.93,-,-,-,-,77.21,-4.69,-,-,-,-,-,-,34.57,-8.20,-,-,-,-,25.68,-12.41,54.11,-11.18,-,-,-,-,-,-,62.10,1.34,-,-,-,-,-,-,-,-
1982M10,82.22,-1.46,59.39,4.78,-,-,-,-,51.19,-13.40,-,-,-,-,52.12,-3.32,-,-,-,-,-,-,38.46,1.42,-,-,63.74,-5.05,-,-,43.79,-5.26,-,-,-,-,-,-,-,-,58.37,1.13,68.07,1.54,31.16,-1.30,48.04,-0.78,55.56,4.32,-,-,67.75,-8.77,-,-,-,-,75.99,-5.25,-,-,-,-,-,-,33.98,-9.31,-,-,-,-,26.13,-8.57,54.07,-11.95,-,-,-,-,-,-,62.28,2.76,-,-,-,-,-,-,-,-
1982M11,82.73,0.13,60.33,6.57,-,-,-,-,50.58,-10.98,-,-,-,-,54.12,2.73,-,-,-,-,-,-,38.90,4.09,-,-,63.87,-4.36,-,-,43.89,-4.32,-,-,-,-,-,-,-,-,58.68,1.79,68.48,2.47,31.18,-2.35,48.48,6.43,55.34,-0.36,-,-,67.86,-5.87,-,-,-,-,76.75,-3.13,-,-,-,-,-,-,33.61,-8.22,-,-,-,-,26.62,-3.09,54.66,-6.88,-,-,-,-,-,-,63.18,3.34,-,-,-,-,-,-,-,-
1982M12,81.78,-0.79,59.52,5.14,-,-,-,-,49.76,-12.89,-,-,-,-,54.39,4.48,-,-,-,-,-,-,38.50,2.91,-,-,63.03,-4.03,-,-,43.44,-3.14,-,-,-,-,-,-,-,-,57.94,-0.02,67.61,0.36,30.82,-2.22,47.96,4.85,54.68,-3.12,-,-,69.40,-3.19,-,-,-,-,75.84,-4.87,-,-,-,-,-,-,32.82,-8.81,-,-,-,-,26.50,-2.79,53.93,-2.32,-,-,-,-,-,-,62.78,3.09,-,-,-,-,-,-,-,-
1983M01,81.17,-0.49,58.60,3.92,-,-,-,-,49.31,-9.69,-,-,-,-,54.56,4.40,-,-,-,-,-,-,38.36,3.59,-,-,62.25,-4.25,-,-,43.00,-2.67,-,-,-,-,-,-,-,-,57.40,-0.74,66.99,-0.70,30.51,-1.07,47.16,5.46,54.26,-5.54,-,-,70.16,-0.30,-,-,-,-,75.08,-4.12,-,-,-,-,-,-,32.66,-8.49,-,-,-,-,26.33,-1.97,54.79,-3.08,-,-,-,-,-,-,62.20,3.10,-,-,-,-,-,-,-,-
1983M02,79.09,-2.63,58.64,4.64,-,-,-,-,50.21,-4.58,-,-,-,-,55.42,6.93,-,-,-,-,-,-,34.92,-5.90,-,-,61.94,-4.62,-,-,42.77,-2.88,-,-,-,-,-,-,-,-,57.68,-0.29,67.18,-0.80,31.02,2.95,47.00,6.07,53.86,-4.47,-,-,69.75,-1.01,-,-,-,-,74.72,-3.14,-,-,-,-,-,-,33.53,-5.09,-,-,-,-,26.40,-0.30,58.70,6.05,-,-,-,-,-,-,61.89,1.83,-,-,-,-,-,-,-,-
1983M03,78.83,-2.80,58.67,3.24,-,-,-,-,50.92,-2.75,-,-,-,-,55.76,6.19,-,-,-,-,-,-,34.15,-8.27,-,-,61.86,-2.46,-,-,42.82,-2.04,-,-,-,-,-,-,-,-,57.88,-0.48,67.28,-0.84,31.55,1.87,47.99,5.66,53.58,-2.63,-,-,70.80,0.16,-,-,-,-,74.77,-0.45,-,-,-,-,-,-,34.31,-3.16,-,-,-,-,26.52,0.95,62.43,14.03,-,-,-,-,-,-,62.23,1.68,-,-,-,-,-,-,-,-
1983M04,79.06,-2.46,58.83,2.81,-,-,-,-,51.48,-2.05,-,-,-,-,57.56,10.59,-,-,-,-,-,-,34.10,-8.26,-,-,62.31,-2.18,-,-,43.33,-2.01,-,-,-,-,-,-,-,-,57.83,-1.04,67.04,-1.97,32.03,4.98,49.39,5.02,53.63,0.85,-,-,70.62,1.49,-,-,-,-,74.88,0.58,-,-,-,-,-,-,34.40,-2.13,-,-,-,-,26.63,1.18,62.78,15.66,-,-,-,-,-,-,62.65,0.87,-,-,-,-,-,-,-,-
1983M05,79.19,-3.06,59.22,2.28,-,-,-,-,51.28,-3.75,-,-,-,-,57.35,10.33,-,-,-,-,-,-,33.92,-9.47,-,-,62.77,-0.81,-,-,43.88,0.83,-,-,-,-,-,-,-,-,57.70,-1.28,66.73,-2.23,32.41,4.72,49.91,3.66,53.89,-1.73,-,-,70.86,1.26,-,-,-,-,74.74,-0.43,-,-,-,-,-,-,34.49,-2.85,-,-,-,-,26.99,2.82,62.83,16.44,-,-,-,-,-,-,62.40,-0.54,-,-,-,-,-,-,-,-
1983M06,79.74,-2.64,59.22,2.14,-,-,-,-,52.31,-1.62,-,-,-,-,57.29,6.65,-,-,-,-,-,-,34.05,-9.73,-,-,63.31,-0.28,-,-,44.36,1.23,-,-,-,-,-,-,-,-,58.01,-0.99,67.11,-1.91,32.52,4.77,52.01,8.42,53.83,-1.52,-,-,70.65,1.25,-,-,-,-,75.05,-2.10,-,-,-,-,-,-,34.78,-0.69,-,-,-,-,27.14,9.13,62.67,16.01,-,-,-,-,-,-,64.22,3.33,-,-,-,-,-,-,-,-
1983M07,79.73,-3.06,59.31,1.00,-,-,-,-,52.76,1.25,-,-,-,-,56.83,9.39,-,-,-,-,-,-,33.93,-10.71,-,-,63.15,-0.27,-,-,44.30,1.49,-,-,-,-,-,-,-,-,57.91,-1.58,66.81,-2.74,32.99,5.74,51.76,5.46,53.69,-3.07,-,-,70.79,3.42,-,-,-,-,74.92,-2.73,-,-,-,-,-,-,35.38,-0.11,-,-,-,-,27.14,5.11,64.07,14.11,-,-,-,-,-,-,64.25,4.25,-,-,-,-,-,-,-,-
1983M08,79.99,-3.03,59.59,0.62,-,-,-,-,53.97,4.47,-,-,-,-,57.79,10.29,-,-,-,-,-,-,34.05,-11.03,-,-,63.30,0.05,-,-,44.55,2.53,-,-,-,-,-,-,-,-,58.65,-0.42,67.85,-1.35,32.87,5.42,52.58,7.79,53.92,-3.49,-,-,72.69,7.13,-,-,-,-,76.44,-1.24,-,-,-,-,-,-,35.78,3.23,-,-,-,-,27.24,3.89,67.47,22.47,-,-,-,-,-,-,64.24,4.51,-,-,-,-,-,-,-,-
1983M09,80.25,-2.54,59.45,1.21,-,-,-,-,54.93,5.82,-,-,-,-,58.27,12.80,-,-,-,-,-,-,34.00,-11.27,-,-,63.90,0.68,-,-,45.12,3.37,-,-,-,-,-,-,-,-,58.85,0.36,68.20,-0.39,32.64,4.99,53.84,11.26,54.75,-1.60,-,-,72.74,6.08,-,-,-,-,77.02,-0.25,-,-,-,-,-,-,35.92,3.91,-,-,-,-,27.28,6.23,68.99,27.50,-,-,-,-,-,-,64.13,3.27,-,-,-,-,-,-,-,-
1983M10,80.22,-2.43,59.42,0.05,-,-,-,-,54.76,6.97,-,-,-,-,58.62,12.47,-,-,-,-,-,-,33.98,-11.65,-,-,64.02,0.44,-,-,45.25,3.33,-,-,-,-,-,-,-,-,58.83,0.79,68.07,0.00,32.93,5.68,54.07,12.55,54.69,-1.57,-,-,72.69,7.29,-,-,-,-,76.22,0.30,-,-,-,-,-,-,36.08,6.18,-,-,-,-,27.30,4.48,69.44,28.43,-,-,-,-,-,-,64.08,2.89,-,-,-,-,-,-,-,-
1983M11,80.33,-2.90,59.52,-1.34,-,-,-,-,54.49,7.73,-,-,-,-,58.50,8.09,-,-,-,-,-,-,34.01,-12.57,-,-,64.03,0.25,-,-,45.33,3.28,-,-,-,-,-,-,-,-,59.09,0.70,68.43,-0.07,32.92,5.58,54.05,11.49,55.03,-0.56,-,-,72.99,7.56,-,-,-,-,76.98,0.30,-,-,-,-,-,-,35.86,6.69,-,-,-,-,27.34,2.70,69.07,26.36,-,-,-,-,-,-,64.05,1.38,-,-,-,-,-,-,-,-
1983M12,80.33,-1.77,59.56,0.07,-,-,-,-,54.12,8.76,-,-,-,-,58.66,7.85,-,-,-,-,-,-,33.98,-11.74,-,-,63.98,1.51,-,-,45.27,4.21,-,-,-,-,-,-,-,-,59.05,1.92,68.39,1.15,32.88,6.68,54.02,12.64,55.05,0.68,-,-,72.99,5.17,-,-,-,-,77.25,1.86,-,-,-,-,-,-,36.07,9.90,-,-,-,-,27.35,3.21,68.96,27.87,-,-,-,-,-,-,64.17,2.21,-,-,-,-,-,-,-,-
1984M01,80.47,-0.86,59.79,2.03,-,-,-,-,54.86,11.26,-,-,-,-,58.78,7.73,-,-,-,-,-,-,33.93,-11.55,-,-,63.90,2.65,-,-,45.24,5.21,-,-,-,-,-,-,-,-,58.96,2.72,68.37,2.06,32.59,6.82,55.19,17.03,56.25,3.67,-,-,74.12,5.64,-,-,-,-,77.08,2.66,-,-,-,-,-,-,36.16,10.72,-,-,-,-,27.38,3.99,68.90,25.75,-,-,-,-,-,-,64.17,3.17,-,-,-,-,-,-,-,-
1984M02,80.51,1.80,59.92,2.18,-,-,-,-,54.97,9.48,-,-,-,-,58.35,5.29,-,-,-,-,-,-,33.91,-2.89,-,-,63.89,3.15,-,-,45.24,5.78,-,-,-,-,-,-,-,-,58.98,2.25,68.42,1.85,32.54,4.90,55.25,17.55,56.20,4.34,-,-,74.46,6.75,-,-,-,-,77.26,3.40,-,-,-,-,-,-,36.26,8.14,-,-,-,-,27.35,3.60,68.68,17.00,-,-,-,-,-,-,64.66,4.48,-,-,-,-,-,-,-,-
1984M03,80.31,1.88,59.48,1.38,-,-,-,-,54.84,7.70,-,-,-,-,57.73,3.53,-,-,-,-,-,-,33.78,-1.08,-,-,63.88,3.27,-,-,45.23,5.63,-,-,-,-,-,-,-,-,58.82,1.62,68.23,1.41,32.42,2.76,55.39,15.42,57.27,6.89,-,-,73.92,4.41,-,-,-,-,77.06,3.06,-,-,-,-,-,-,35.96,4.81,-,-,-,-,27.33,3.05,67.35,7.88,-,-,-,-,-,-,64.68,3.94,-,-,-,-,-,-,-,-
1984M04,79.76,0.89,59.46,1.07,-,-,-,-,54.50,5.87,-,-,-,-,56.75,-1.41,-,-,-,-,-,-,33.54,-1.64,-,-,63.43,1.80,-,-,44.91,3.65,-,-,-,-,-,-,-,-,58.28,0.78,67.55,0.76,32.29,0.81,55.52,12.41,57.14,6.54,-,-,73.98,4.76,-,-,-,-,76.41,2.04,-,-,-,-,-,-,35.61,3.52,-,-,-,-,27.14,1.92,65.13,3.74,-,-,-,-,-,-,64.22,2.51,-,-,-,-,-,-,-,-
1984M05,79.69,0.63,59.25,0.05,-,-,-,-,54.47,6.22,-,-,-,-,56.25,-1.92,-,-,-,-,-,-,33.44,-1.42,-,-,63.34,0.91,-,-,44.85,2.21,-,-,-,-,-,-,-,-,57.82,0.21,67.00,0.40,32.10,-0.96,55.67,11.54,58.42,8.41,-,-,74.16,4.66,-,-,-,-,77.29,3.41,-,-,-,-,-,-,35.50,2.93,-,-,-,-,27.07,0.30,63.86,1.64,-,-,-,-,-,-,63.87,2.36,-,-,-,-,-,-,-,-
1984M06,79.99,0.31,58.68,-0.91,-,-,-,-,54.12,3.46,-,-,-,-,56.45,-1.47,-,-,-,-,-,-,33.57,-1.41,-,-,63.49,0.28,-,-,44.90,1.22,-,-,-,-,-,-,-,-,58.07,0.10,67.31,0.30,32.18,-1.05,55.49,6.69,58.86,9.34,-,-,74.50,5.45,-,-,-,-,79.23,5.57,-,-,-,-,-,-,35.65,2.50,-,-,-,-,27.15,0.04,64.12,2.31,-,-,-,-,-,-,64.13,-0.14,-,-,-,-,-,-,-,-
