期間,出口-合計_原始值,出口-合計_年增率(%),出口-合計_原始值,出口-合計_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%)
2003M10,"460,599",10.95,"13,651.4",14.90,"4,203",3.24,124.6,6.95,"3,736",5.69,110.7,9.39,621,10.11,18.4,14.29,"1,334",-0.30,39.5,3.13,"7,354",5.54,218.0,9.33,"16,814",7.62,498.3,11.43,"31,476",17.22,932.9,21.39,"27,728",17.62,821.8,21.80,"3,748",14.41,111.1,18.44,"2,579",-11.41,76.4,-8.28,925,6.08,27.4,9.60,"34,562",-6.32,"1,024.4",-2.98,"24,230",-6.70,718.2,-3.38,"4,040",-10.74,119.7,-7.57,"1,521",-13.53,45.1,-10.34,"3,011",12.52,89.2,16.45,"41,493",9.14,"1,229.8",13.02,"26,262",11.06,778.4,15.03,"15,231",5.98,451.4,9.75,"256,175",11.88,"7,592.6",15.86,"115,086",28.84,"3,411.0",33.43,"30,152",4.07,893.6,7.75,"20,226",25.71,599.5,30.18,"44,536",-12.77,"1,320.0",-9.66,"1,335",-9.86,39.6,-6.60,"16,395",3.90,485.9,7.60,"25,813",62.86,765.1,68.67,"22,705",71.62,672.9,77.73,293,-26.01,8.7,-23.01,"5,194",-0.50,153.9,3.01,"11,129",3.25,329.8,6.90,"3,473",0.70,102.9,4.26
2003M11,"490,179",14.83,"14,446.8",17.27,"3,887",-11.17,114.6,-9.26,"3,441",-10.88,101.4,-8.98,728,23.39,21.4,25.88,"1,382",-7.06,40.7,-5.13,"11,358",16.44,334.8,18.93,"19,211",25.73,566.2,28.42,"30,568",13.15,900.9,15.54,"26,667",12.82,785.9,15.20,"3,901",15.48,115.0,17.95,"2,954",3.58,87.1,5.83,852,3.02,25.1,5.02,"34,279",-0.50,"1,010.3",1.62,"24,354",-0.68,717.8,1.44,"3,724",-6.43,109.8,-4.44,"1,788",-1.22,52.7,0.96,"2,969",11.16,87.5,13.49,"43,977",10.79,"1,296.1",13.15,"29,026",13.38,855.5,15.80,"14,951",6.09,440.6,8.34,"272,814",14.77,"8,040.5",17.20,"122,214",31.46,"3,601.9",34.25,"31,138",7.73,917.7,10.02,"22,493",29.17,662.9,31.89,"49,913",-9.34,"1,471.1",-7.41,"1,301",-17.66,38.4,-15.79,"16,178",0.49,476.8,2.63,"29,967",87.89,883.2,91.87,"26,759",105.95,788.7,110.32,338,-24.55,9.9,-23.26,"5,597",1.47,165.0,3.64,"11,668",8.12,343.8,10.37,"3,817",3.19,112.5,5.44
2003M12,"498,141",17.92,"14,642.6",20.66,"3,832",-14.06,112.7,-12.02,"3,451",-15.17,101.4,-13.26,773,13.18,22.7,15.82,"1,544",8.81,45.4,11.27,"14,320",74.27,420.9,78.27,"19,381",24.89,569.7,27.79,"32,625",22.54,959.0,25.39,"28,437",23.13,835.9,25.98,"4,188",18.74,123.1,21.52,"2,684",-6.12,78.9,-3.90,947,5.34,27.8,7.75,"35,054",1.61,"1,030.4",3.98,"24,129",0.20,709.3,2.54,"4,766",-0.25,140.1,2.04,"1,979",0.15,58.2,2.46,"3,086",9.43,90.7,11.98,"46,857",12.14,"1,377.3",14.74,"30,285",12.96,890.2,15.58,"16,572",10.66,487.1,13.23,"270,234",16.39,"7,943.4",19.09,"119,915",30.83,"3,524.8",33.87,"34,396",7.64,"1,011.1",10.15,"21,555",20.25,633.6,23.05,"46,453",-5.56,"1,365.5",-3.37,"1,505",-0.20,44.2,2.08,"17,135",2.84,503.7,5.24,"30,226",89.46,888.5,93.87,"26,989",110.00,793.3,114.87,359,-21.62,10.6,-19.70,"5,822",10.12,171.1,12.64,"11,641",9.99,342.2,12.57,"3,468",0.49,101.9,2.83
2004M01,"418,172",15.24,"12,361.0",18.06,"3,281",-19.37,97.0,-17.38,"2,916",-22.57,86.2,-20.63,695,0.14,20.5,2.50,"1,137",-3.07,33.6,-0.59,"13,347",56.38,394.5,60.17,"16,812",23.54,496.9,26.57,"28,365",14.77,838.5,17.60,"24,888",16.42,735.7,19.30,"3,477",4.23,102.8,6.75,"1,697",-23.28,50.2,-21.32,749,0.13,22.1,2.31,"27,382",-1.14,809.4,1.29,"18,765",-2.76,554.7,-0.36,"3,459",-4.97,102.3,-2.57,"1,599",-10.22,47.3,-7.98,"2,612",4.44,77.2,6.93,"39,032",0.11,"1,153.8",2.56,"25,224",-1.40,745.6,1.02,"13,808",2.98,408.1,5.48,"223,960",15.72,"6,620.2",18.56,"105,538",34.10,"3,119.7",37.39,"27,942",7.24,825.9,9.87,"18,442",12.44,545.1,15.19,"34,059",-8.23,"1,006.8",-5.98,"1,125",-10.79,33.2,-8.79,"14,488",2.19,428.3,4.69,"28,533",97.34,843.4,102.16,"26,086",117.42,771.1,122.73,254,-25.29,7.5,-23.47,"4,705",2.37,139.1,4.90,"9,777",4.20,289.0,6.76,"3,162",-6.84,93.5,-4.49
2004M02,"461,173",30.76,"13,836.8",35.94,"3,714",14.84,111.4,19.40,"3,357",14.34,100.7,18.89,668,14.97,20.0,19.05,"1,242",33.84,37.3,39.18,"13,942",37.70,418.3,43.16,"19,640",46.12,589.3,51.92,"30,737",22.47,922.2,27.32,"26,863",21.03,806.0,25.84,"3,874",33.45,116.2,38.66,"2,022",10.92,60.7,15.40,779,11.76,23.4,16.42,"30,808",13.03,924.3,17.49,"21,782",14.73,653.6,19.29,"3,085",-4.40,92.6,-0.54,"1,691",17.84,50.7,22.46,"2,814",27.50,84.4,32.50,"42,870",30.53,"1,286.3",35.71,"28,241",29.66,847.3,34.79,"14,629",32.26,438.9,37.50,"247,721",28.69,"7,432.4",33.79,"116,754",51.18,"3,503.0",57.16,"29,636",31.80,889.2,37.03,"20,605",40.88,618.2,46.46,"38,725",-8.48,"1,161.9",-4.85,"1,208",5.32,36.3,9.67,"16,211",12.06,486.4,16.50,"31,459",132.84,943.9,142.09,"28,623",150.55,858.8,160.48,305,4.81,9.1,8.33,"4,285",13.06,128.6,17.55,"10,570",20.48,317.1,25.24,"3,052",5.31,91.6,9.57
2004M03,"513,608",12.58,"15,419.1",17.01,"4,045",0.42,121.4,4.30,"3,634",-0.22,109.1,3.71,929,-14.14,27.9,-10.86,"1,573",1.81,47.2,5.83,"13,802",29.84,414.3,34.95,"21,058",22.37,632.2,27.20,"34,322",12.84,"1,030.4",17.28,"29,949",13.80,899.1,18.27,"4,373",6.71,131.3,10.90,"2,788",-12.02,83.7,-8.52,"1,010",0.40,30.3,4.12,"36,688",-2.29,"1,101.4",1.55,"26,794",-2.27,804.4,1.58,"3,575",-9.13,107.3,-5.55,"1,911",-0.78,57.4,3.24,"3,357",6.94,100.8,11.14,"49,645",8.18,"1,490.4",12.43,"31,599",5.06,948.6,9.19,"18,046",14.11,541.8,18.61,"271,513",13.10,"8,151.1",17.55,"121,634",24.62,"3,651.6",29.52,"35,840",7.91,"1,076.0",12.17,"24,841",37.20,745.8,42.60,"42,244",-6.64,"1,268.2",-2.97,"1,665",-13.33,50.0,-9.91,"18,845",-1.69,565.8,2.19,"34,004",57.22,"1,020.8",63.41,"30,506",66.49,915.8,73.02,294,-33.48,8.8,-31.25,"5,728",5.31,172.0,9.48,"12,392",0.47,372.1,4.43,"3,946",-5.60,118.5,-1.82
2004M04,"485,537",16.34,"14,699.9",22.32,"3,948",-7.39,119.5,-2.61,"3,486",-10.48,105.6,-5.80,932,-8.36,28.2,-3.75,"1,458",1.11,44.2,6.51,"13,729",48.15,415.7,55.81,"20,479",36.54,620.0,43.58,"33,012",20.31,999.5,26.50,"28,998",22.24,878.0,28.53,"4,014",7.99,121.5,13.55,"3,144",1.95,95.2,7.21,971,7.89,29.4,13.51,"36,375",0.57,"1,101.3",5.75,"27,350",2.12,828.0,7.37,"2,680",-20.87,81.2,-16.72,"1,710",-4.15,51.8,0.78,"3,035",1.95,91.9,7.23,"48,356",16.53,"1,464.0",22.52,"31,166",16.74,943.6,22.75,"17,190",16.13,520.4,22.10,"248,921",14.70,"7,536.2",20.61,"117,977",30.26,"3,571.8",36.96,"33,937",9.81,"1,027.5",15.46,"22,214",39.73,672.5,46.90,"34,487",-13.41,"1,044.1",-8.96,"1,416",-31.46,42.9,-27.90,"17,190",6.73,520.4,12.20,"35,428",56.02,"1,072.6",64.06,"32,249",77.32,976.3,86.42,312,-14.99,9.4,-11.32,"4,919",-2.38,148.9,2.62,"11,928",2.36,361.1,7.60,"3,437",-4.82,104.1,0.10
2004M05,"546,954",34.66,"16,425.2",40.52,"4,129",0.34,124.0,4.73,"3,676",-2.16,110.4,2.13,"1,100",9.45,33.0,14.19,"1,828",15.84,54.9,20.93,"13,923",75.29,418.1,82.90,"23,874",54.46,716.9,61.17,"37,011",30.84,"1,111.5",36.55,"32,328",31.71,970.9,37.46,"4,683",25.11,140.6,30.55,"3,568",6.67,107.1,11.21,923,7.95,27.7,12.60,"41,312",14.72,"1,240.6",19.71,"30,637",13.25,920.0,18.18,"3,402",-2.49,102.2,1.79,"1,929",12.74,57.9,17.68,"3,490",28.97,104.8,34.53,"52,706",30.44,"1,582.8",36.13,"33,714",29.47,"1,012.4",35.09,"18,992",32.21,570.3,37.95,"281,459",34.03,"8,452.3",39.87,"133,483",46.89,"4,008.5",53.29,"38,661",30.27,"1,161.0",35.95,"25,749",65.10,773.3,72.30,"42,033",18.34,"1,262.3",23.50,"1,726",-13.79,51.8,-10.07,"20,826",36.66,625.4,42.62,"40,424",85.63,"1,213.9",93.70,"37,053",95.64,"1,112.7",104.17,316,13.26,9.5,18.75,"5,273",15.03,158.4,20.09,"13,179",17.88,395.8,23.03,"3,815",11.06,114.6,15.99
2004M06,"509,721",21.92,"15,179.3",25.66,"3,964",3.96,118.0,7.08,"3,418",2.55,101.8,5.71,922,-4.75,27.5,-1.79,"1,413",3.14,42.1,6.31,"16,749",78.75,498.8,84.26,"21,590",14.46,643.0,17.98,"35,694",24.05,"1,063.0",27.86,"31,204",26.25,929.3,30.12,"4,490",10.67,133.7,14.08,"3,013",2.20,89.7,5.28,933,5.78,27.8,9.02,"38,680",4.06,"1,151.9",7.25,"28,162",5.24,838.6,8.46,"4,067",-9.94,121.1,-7.20,"1,714",-0.64,51.0,2.41,"3,335",12.67,99.3,16.14,"51,823",31.70,"1,543.3",35.75,"33,422",29.73,995.3,33.72,"18,401",35.42,548.0,39.58,"255,558",19.42,"7,610.4",23.08,"122,286",34.21,"3,641.6",38.33,"37,242",22.99,"1,109.1",26.77,"21,977",40.81,654.5,45.12,"35,911",-5.56,"1,069.4",-2.66,"1,530",-10.42,45.6,-7.51,"18,861",2.75,561.7,5.90,"38,611",78.56,"1,149.8",84.03,"34,972",89.63,"1,041.4",95.42,294,-6.96,8.8,-3.30,"4,950",4.63,147.4,7.83,"11,910",6.46,354.7,9.71,"3,625",7.79,107.9,11.01
2004M07,"517,222",23.76,"15,352.4",26.26,"4,402",6.48,130.7,8.65,"4,002",7.52,118.8,9.70,950,-4.90,28.2,-3.09,"1,593",20.96,47.3,23.50,"16,751",54.34,497.2,57.44,"21,512",25.73,638.5,28.26,"35,141",25.78,"1,043.1",28.32,"30,658",27.19,910.0,29.74,"4,483",16.96,133.1,19.37,"2,779",10.54,82.5,12.86,956,14.77,28.4,17.36,"37,125",5.58,"1,102.0",7.71,"25,748",9.67,764.3,11.89,"4,625",-16.47,137.3,-14.77,"1,749",-1.46,51.9,0.39,"3,562",27.85,105.7,30.33,"53,247",30.35,"1,580.5",32.98,"34,848",28.73,"1,034.4",31.34,"18,400",33.57,546.1,36.25,"263,362",21.82,"7,817.2",24.28,"130,174",36.52,"3,863.9",39.28,"36,154",22.91,"1,073.1",25.38,"24,308",51.02,721.5,54.07,"32,683",-8.59,970.1,-6.75,"1,420",-0.63,42.1,1.20,"17,712",-0.20,525.7,1.80,"39,859",80.26,"1,183.1",83.88,"36,246",87.93,"1,075.9",91.71,336,5.99,10.0,8.70,"4,817",0.61,143.0,2.66,"11,704",8.17,347.4,10.36,"3,481",7.74,103.3,9.89
2004M08,"526,888",18.73,"15,464.9",19.71,"4,975",39.47,146.0,40.66,"4,441",41.30,130.3,42.40,778,9.27,22.8,10.14,"1,470",8.89,43.2,9.92,"15,198",55.05,446.1,56.31,"24,395",32.10,716.0,33.18,"38,599",27.76,"1,132.9",28.80,"33,662",27.08,988.0,28.13,"4,937",32.54,144.9,33.55,"2,549",11.12,74.8,11.98,"1,083",19.40,31.8,20.45,"35,269",3.12,"1,035.2",3.97,"23,903",5.87,701.6,6.74,"4,707",-14.15,138.2,-13.41,"1,768",-4.07,51.9,-3.35,"3,726",25.24,109.4,26.33,"56,274",40.78,"1,651.7",41.94,"36,922",42.68,"1,083.7",43.86,"19,352",37.31,568.0,38.44,"266,993",10.16,"7,836.6",11.07,"132,359",21.41,"3,884.9",22.41,"37,345",18.14,"1,096.1",19.10,"23,811",20.73,698.9,21.72,"33,117",-19.27,972.0,-18.61,"1,418",6.30,41.6,7.22,"18,458",19.21,541.8,20.19,"38,500",59.41,"1,130.0",60.72,"34,786",67.19,"1,021.0",68.57,302,12.27,8.9,14.10,"5,532",15.90,162.4,16.92,"11,323",5.96,332.3,6.81,"3,506",13.79,102.9,14.72
2004M09,"529,953",18.05,"15,642.0",18.78,"6,046",39.18,178.5,40.11,"5,618",46.68,165.8,47.51,648,2.21,19.1,2.69,"1,377",5.36,40.6,5.73,"20,022",88.02,591.0,89.18,"25,327",55.21,747.6,56.17,"36,814",34.22,"1,086.6",35.05,"32,559",37.30,961.0,38.15,"4,255",14.50,125.6,15.23,"2,694",11.09,79.5,11.81,945,5.59,27.9,6.49,"35,041",2.80,"1,034.3",3.44,"24,059",3.39,710.1,4.03,"4,180",-14.41,123.4,-13.89,"1,651",-1.90,48.7,-1.42,"3,768",35.20,111.2,36.11,"54,245",28.75,"1,601.1",29.55,"35,951",29.76,"1,061.1",30.56,"18,294",26.80,540.0,27.60,"275,602",11.60,"8,134.7",12.29,"138,860",25.52,"4,098.6",26.30,"36,041",19.35,"1,063.8",20.08,"23,451",15.47,692.2,16.18,"33,853",-17.59,999.2,-17.09,"1,290",-7.73,38.1,-7.07,"18,845",19.69,556.2,20.42,"30,041",17.68,886.7,18.42,"26,442",18.06,780.5,18.80,313,-16.98,9.2,-17.12,"5,230",-1.00,154.4,-0.39,"11,655",8.73,344.0,9.41,"3,426",5.94,101.1,6.53
2004M10,"546,067",18.56,"16,127.2",18.14,"4,548",8.21,134.3,7.78,"4,038",8.08,119.2,7.68,665,7.09,19.6,6.52,"1,621",21.51,47.9,21.27,"20,264",175.55,598.5,174.54,"25,074",49.13,740.5,48.61,"39,970",26.99,"1,180.5",26.54,"35,418",27.73,"1,046.1",27.29,"4,552",21.45,134.4,20.97,"2,812",9.03,83.1,8.77,914,-1.19,27.0,-1.46,"36,158",4.62,"1,067.9",4.25,"25,752",6.28,760.5,5.89,"3,376",-16.44,99.7,-16.71,"1,711",12.49,50.5,11.97,"3,937",30.75,116.3,30.38,"56,175",35.38,"1,659.0",34.90,"36,688",39.70,"1,083.5",39.20,"19,487",27.94,575.5,27.49,"284,665",11.12,"8,407.1",10.73,"143,933",25.07,"4,250.8",24.62,"37,088",23.00,"1,095.3",22.57,"25,072",23.96,740.4,23.50,"35,372",-20.58,"1,044.7",-20.86,"1,374",2.92,40.6,2.53,"19,385",18.24,572.5,17.82,"30,718",19.00,907.2,18.57,"27,039",19.09,798.5,18.67,312,6.48,9.2,5.75,"5,328",2.58,157.3,2.21,"12,124",8.94,358.0,8.55,"3,629",4.49,107.2,4.18
2004M11,"540,305",10.23,"16,298.8",12.82,"4,175",7.41,125.9,9.86,"3,665",6.51,110.6,9.07,656,-9.89,19.8,-7.48,"1,543",11.65,46.5,14.25,"16,315",43.64,492.2,47.01,"24,449",27.27,737.5,30.25,"37,912",24.03,"1,143.7",26.95,"33,244",24.66,"1,002.9",27.61,"4,668",19.66,140.8,22.43,"2,839",-3.89,85.6,-1.72,963,13.03,29.0,15.54,"33,929",-1.02,"1,023.5",1.31,"24,428",0.30,736.9,2.66,"3,201",-14.04,96.6,-12.02,"1,639",-8.33,49.4,-6.26,"3,570",20.24,107.7,23.09,"55,713",26.69,"1,680.6",29.67,"37,075",27.73,"1,118.4",30.73,"18,638",24.66,562.2,27.60,"287,327",5.32,"8,667.5",7.80,"139,033",13.76,"4,194.1",16.44,"35,978",15.54,"1,085.3",18.26,"25,488",13.32,768.9,15.99,"42,161",-15.53,"1,271.8",-13.55,"1,360",4.53,41.0,6.77,"19,209",18.74,579.5,21.54,"32,486",8.41,980.0,10.96,"29,048",8.55,876.2,11.09,300,-11.24,9.0,-9.09,"5,717",2.14,172.5,4.55,"11,863",1.67,357.8,4.07,"3,700",-3.07,111.6,-0.80
2004M12,"501,635",0.70,"15,564.3",6.29,"5,057",31.97,156.9,39.22,"4,714",36.60,146.3,44.28,677,-12.42,21.0,-7.49,"1,485",-3.82,46.1,1.54,"15,265",6.60,473.6,12.52,"22,271",14.91,691.0,21.29,"35,309",8.23,"1,095.5",14.23,"30,778",8.23,954.9,14.24,"4,531",8.19,140.6,14.22,"2,537",-5.48,78.7,-0.25,883,-6.76,27.4,-1.44,"31,601",-9.85,980.5,-4.84,"22,240",-7.83,690.0,-2.72,"3,527",-26.00,109.4,-21.91,"1,683",-14.96,52.2,-10.31,"3,459",12.09,107.3,18.30,"55,942",19.39,"1,735.7",26.02,"37,001",22.18,"1,148.0",28.96,"18,941",14.30,587.7,20.65,"261,640",-3.18,"8,117.9",2.20,"122,142",1.86,"3,789.7",7.52,"35,098",2.04,"1,089.0",7.70,"24,978",15.88,775.0,22.32,"36,549",-21.32,"1,134.0",-16.95,"1,343",-10.76,41.7,-5.66,"18,336",7.01,568.9,12.94,"28,512",-5.67,884.6,-0.44,"25,121",-6.92,779.4,-1.75,275,-23.40,8.5,-19.81,"5,583",-4.11,173.2,1.23,"11,396",-2.10,353.6,3.33,"3,584",3.34,111.2,9.13
2005M01,"516,067",23.41,"16,112.0",30.35,"4,536",38.25,141.6,45.98,"4,130",41.63,128.9,49.54,820,17.99,25.6,24.88,"1,474",29.64,46.0,36.90,"21,832",63.57,681.6,72.78,"28,648",70.40,894.4,80.00,"38,432",35.49,"1,199.9",43.10,"33,631",35.13,"1,050.0",42.72,"4,801",38.08,149.9,45.82,"2,087",22.98,65.2,29.88,847,13.08,26.4,19.46,"29,880",9.12,932.9,15.26,"20,916",11.46,653.0,17.72,"3,137",-9.31,97.9,-4.30,"1,558",-2.56,48.6,2.75,"3,615",38.40,112.9,46.24,"58,024",48.66,"1,811.5",57.00,"39,272",55.69,"1,226.1",64.44,"18,752",35.81,585.4,43.45,"256,697",14.62,"8,014.3",21.06,"126,749",20.10,"3,957.2",26.85,"36,023",28.92,"1,124.7",36.18,"23,478",27.31,733.0,34.47,"30,121",-11.56,940.4,-6.60,"1,352",20.18,42.2,27.11,"18,373",26.82,573.6,33.92,"31,011",8.68,968.2,14.80,"27,919",7.03,871.6,13.03,302,18.90,9.4,25.33,"5,073",7.82,158.4,13.87,"13,159",34.59,410.8,42.15,"3,883",22.80,121.2,29.63
2005M02,"387,042",-16.07,"12,240.4",-11.54,"3,707",-0.19,117.2,5.21,"3,281",-2.26,103.8,3.08,486,-27.25,15.4,-23.00,977,-21.34,30.9,-17.16,"19,576",40.41,619.1,48.00,"21,097",7.42,667.2,13.22,"29,310",-4.64,926.9,0.51,"25,874",-3.68,818.2,1.51,"3,436",-11.31,108.7,-6.45,"1,415",-30.02,44.8,-26.19,571,-26.70,18.1,-22.65,"22,398",-27.30,708.4,-23.36,"15,868",-27.15,501.8,-23.23,"2,124",-31.15,67.2,-27.43,"1,110",-34.36,35.1,-30.77,"2,473",-12.12,78.2,-7.35,"43,427",1.30,"1,373.4",6.77,"30,422",7.72,962.1,13.55,"13,005",-11.10,411.3,-6.29,"191,201",-22.82,"6,046.9",-18.64,"94,396",-19.15,"2,985.3",-14.78,"25,487",-14.00,806.0,-9.36,"18,024",-12.53,570.0,-7.80,"22,531",-41.82,712.6,-38.67,"1,063",-12.00,33.6,-7.44,"14,059",-13.27,444.6,-8.59,"21,989",-30.10,695.4,-26.33,"19,913",-30.43,629.7,-26.68,205,-32.79,6.5,-28.57,"3,702",-13.61,117.1,-8.94,"9,543",-9.72,301.8,-4.82,"2,713",-11.11,85.8,-6.33
2005M03,"511,302",-0.45,"16,498.9",7.00,"3,391",-16.17,109.4,-9.88,"2,899",-20.23,93.6,-14.21,785,-15.50,25.3,-9.32,"1,406",-10.62,45.4,-3.81,"17,867",29.45,576.5,39.15,"25,522",21.20,823.6,30.28,"42,201",22.96,"1,361.8",32.16,"37,137",24.00,"1,198.4",33.29,"5,064",15.80,163.4,24.45,"3,001",7.64,96.8,15.65,847,-16.14,27.3,-9.90,"33,267",-9.32,"1,073.5",-2.53,"24,604",-8.17,793.9,-1.31,"2,446",-31.58,78.9,-26.47,"1,576",-17.53,50.8,-11.50,"3,128",-6.82,100.9,0.10,"59,597",20.05,"1,923.1",29.03,"40,583",28.43,"1,309.5",38.05,"19,014",5.36,613.5,13.23,"245,841",-9.46,"7,932.9",-2.68,"117,924",-3.05,"3,805.2",4.21,"35,108",-2.04,"1,132.9",5.29,"22,792",-8.25,735.5,-1.38,"29,808",-29.44,961.9,-24.15,"1,572",-5.59,50.7,1.40,"22,097",17.26,713.0,26.02,"32,209",-5.28,"1,039.3",1.81,"28,632",-6.14,923.9,0.88,262,-10.88,8.5,-3.41,"4,812",-15.99,155.3,-9.71,"13,755",11.00,443.9,19.30,"3,762",-4.66,121.4,2.45
