期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2004M07,"14,216,853",9.73,"4,864,575",10.35,"985,511",8.77,"214,070",-7.11,"8,152,697",10.00,"5,840,158",7.97,"760,633",5.15,"632,704",8.04,"191,866",-4.59,"4,254,955",9.13,"18,775",-0.17,"1,338",-5.71,"2,036",3.04,718,0.42,"14,683",-0.10,"6,245",-4.36,657,-12.86,189,-62.43,228,86.89,"5,171",0.39,"2,662,410",7.04,"300,513",-7.05,"384,323",5.55,"57,389",-14.36,"1,920,185",10.80,"268,719",9.95,"32,342",-7.99,"97,998",-1.28,"24,084",-24.53,"114,295",46.43,-,-,-,-,-,-,-,-,-,-,"365,403",8.48,"57,245",40.41,"3,960",-25.20,"9,528",35.03,"294,670",3.86,"862,875",13.52,"108,438",2.32,"26,924",19.64,"12,294",-2.38,"715,219",15.54,"59,483",-4.00,"18,681",11.36,"1,729",0.82,"5,202",-17.02,"33,871",-8.96,"464,272",15.18,"62,121",62.80,"77,165",32.57,"51,450",21.44,"273,536",3.48,-,-,-,-,-,-,-,-,-,-,"450,577",5.08,"7,040",9.90,"11,495",60.50,"12,867",25.14,"419,175",3.52,"344,390",-0.95,"119,663",16.48,"1,310",-32.51,"9,840",2.61,"213,577",-8.50,"337,009",7.49,"52,595",1.28,"25,575",11.49,"8,266",-37.30,"250,573",11.14,"1,899,486",-3.20,"186,049",-25.92,"167,929",-12.82,796,-17.08,"1,544,712",1.79,"131,011",13.04,"17,864",-21.15,"4,410",44.35,511,-51.88,"108,226",21.43,"6,346,198",16.03,"3,900,029",14.33,"180,468",44.64,"20,897",-23.54,"2,244,804",17.78
2004M08,"14,263,503",9.91,"4,909,326",10.59,"987,899",9.06,"214,346",-7.22,"8,151,932",10.13,"5,863,110",7.66,"776,813",6.55,"623,139",6.68,"192,793",-4.48,"4,270,365",8.64,"18,619",-4.12,"1,322",-7.49,"1,999",-0.94,724,-6.58,"14,574",-4.11,"6,270",0.16,681,5.75,195,-44.13,224,86.67,"5,170",0.45,"2,663,248",6.80,"305,127",-5.87,"381,695",4.58,"57,659",-13.11,"1,918,767",10.39,"266,392",10.13,"32,243",-8.51,"94,687",-2.95,"23,906",-24.58,"115,556",49.34,-,-,-,-,-,-,-,-,-,-,"368,686",8.87,"58,557",44.38,"3,901",-26.03,"10,149",35.52,"296,079",3.76,"882,589",15.85,"109,542",3.07,"27,282",22.98,"12,223",-1.27,"733,542",18.13,"59,965",-3.02,"18,866",12.73,"1,749",3.74,"5,419",-12.57,"33,931",-8.82,"470,183",12.20,"62,519",53.12,"74,467",26.95,"51,259",12.01,"281,938",2.96,-,-,-,-,-,-,-,-,-,-,"439,825",-0.47,"8,291",26.52,"11,670",65.58,"12,081",21.04,"407,783",-2.52,"352,529",1.46,"128,155",23.22,"1,252",-35.06,"10,893",21.95,"212,229",-8.76,"334,804",6.66,"51,510",-2.11,"24,242",8.05,"8,256",-32.03,"250,796",10.64,"1,857,272",-2.68,"176,527",-29.45,"167,911",-12.82,786,-13.05,"1,512,048",3.24,"112,492",11.56,"17,801",-22.07,"4,389",54.49,507,-36.15,"89,795",20.76,"6,430,629",16.44,"3,938,185",14.58,"192,460",52.42,"20,260",-26.29,"2,279,724",18.00
2004M09,"14,334,628",9.54,"4,949,076",10.84,"987,255",10.28,"217,666",-4.36,"8,180,631",9.10,"5,877,876",7.55,"787,100",8.46,"627,374",8.53,"195,431",-1.86,"4,267,971",7.71,"19,062",-1.40,"1,327",-3.70,"1,947",-50.93,709,-6.71,"15,079",14.01,"6,785",6.18,697,8.91,193,-43.24,221,87.29,"5,674",7.22,"2,663,221",6.22,"309,271",-3.22,"386,395",8.62,"59,370",-12.19,"1,908,185",8.15,"265,672",13.38,"31,910",-7.80,"91,031",-7.10,"23,002",-19.36,"119,729",63.56,-,-,-,-,-,-,-,-,-,-,"371,685",9.45,"58,488",39.38,"4,121",-22.99,"10,255",38.39,"298,821",4.90,"887,718",15.49,"110,058",3.15,"27,634",25.35,"12,220",-3.31,"737,806",17.62,"60,235",-2.80,"19,211",14.05,"1,724",5.06,"5,432",-13.81,"33,868",-8.91,"477,515",14.63,"63,780",55.05,"75,520",26.13,"53,402",15.74,"284,813",5.71,-,-,-,-,-,-,-,-,-,-,"428,533",-4.04,"7,345",11.80,"13,385",79.95,"12,145",17.34,"395,658",-6.29,"358,186",2.73,"131,557",26.94,"1,123",-41.96,"10,501",24.20,"215,005",-8.37,"339,264",7.40,"53,456",1.49,"24,301",11.90,"8,174",-24.55,"253,333",9.83,"1,827,608",-6.27,"168,308",-36.53,"161,341",-13.47,776,-13.68,"1,497,183",-0.01,"117,827",30.10,"17,998",-20.86,"3,772",44.19,503,-24.47,"95,554",48.05,"6,511,317",16.67,"3,975,670",15.19,"194,768",52.01,"20,956",-22.06,"2,319,923",17.50
2004M10,"14,378,043",10.13,"5,005,084",11.98,"988,168",11.20,"216,687",-1.72,"8,168,104",9.25,"5,848,423",7.91,"787,634",8.83,"624,716",9.13,"194,740",1.43,"4,241,333",7.88,"19,459",-2.22,"1,295",-6.90,"1,962",-51.35,799,48.51,"15,403",10.51,"6,749",2.18,658,1.86,189,-41.30,222,91.38,"5,680",2.88,"2,655,307",6.01,"306,579",-3.47,"385,143",9.65,"58,012",-6.93,"1,905,573",7.44,"262,855",14.80,"29,655",-14.65,"89,026",-8.96,"20,875",-26.50,"123,299",81.22,-,-,-,-,-,-,-,-,-,-,"376,093",11.05,"58,067",35.23,"4,103",-21.55,"10,229",32.04,"303,694",7.41,"879,200",14.54,"111,215",4.10,"27,687",24.88,"11,461",-5.34,"728,837",16.34,"61,436",-1.88,"20,582",21.14,"1,718",6.44,"5,525",-10.37,"33,611",-11.19,"485,102",19.35,"64,462",56.24,"76,536",27.26,"56,325",20.43,"287,779",11.42,-,-,-,-,-,-,-,-,-,-,"406,151",-5.56,"6,745",2.62,"13,074",77.61,"11,669",15.19,"374,663",-7.72,"358,830",4.87,"134,215",31.04,984,-14.06,"11,307",54.45,"212,324",-8.19,"337,241",8.17,"54,161",3.51,"24,294",13.53,"8,316",-19.76,"250,470",10.01,"1,829,396",-3.34,"178,518",-24.84,"158,866",-13.67,760,-14.03,"1,491,252",1.44,"119,729",20.04,"17,588",-25.64,"3,734",60.40,428,-34.86,"97,979",34.04,"6,580,495",16.61,"4,021,344",15.39,"200,852",54.71,"20,759",-22.98,"2,337,540",16.78
2004M11,"14,607,097",10.64,"5,012,912",11.96,"1,006,169",13.44,"224,796",1.54,"8,363,220",9.80,"5,900,342",7.97,"774,060",6.76,"642,231",11.78,"203,122",4.80,"4,280,929",7.79,"19,165",-4.25,"1,356",-2.87,"1,958",-50.98,802,49.63,"15,049",6.81,"6,670",0.09,662,12.20,201,-31.40,220,92.98,"5,587",-1.41,"2,693,046",7.20,"300,897",-5.14,"397,179",13.04,"58,812",-6.20,"1,936,158",8.72,"256,779",13.55,"25,562",-26.56,"93,424",-4.54,"20,870",-26.60,"116,923",79.79,-,-,-,-,-,-,-,-,-,-,"384,409",13.31,"61,658",47.96,"4,394",-1.26,"10,688",25.82,"307,669",8.09,"877,232",12.86,"111,555",1.58,"28,231",28.53,"11,419",2.75,"726,027",14.45,"61,329",9.09,"21,149",22.52,"1,660",2.22,"5,516",-5.19,"33,004",4.72,"495,964",20.02,"66,638",58.24,"77,475",26.13,"62,148",24.28,"289,703",11.56,-,-,-,-,-,-,-,-,-,-,"403,675",-10.59,"6,867",10.35,"12,790",54.58,"12,398",29.27,"371,620",-13.05,"368,533",8.08,"123,919",22.34,"1,003",-12.71,"11,677",73.10,"231,934",0.06,"333,540",3.71,"53,797",2.14,"23,916",8.12,"8,572",-16.50,"247,255",4.53,"1,901,668",-1.03,"155,663",-33.43,"155,394",-13.93,750,-14.68,"1,589,861",5.55,"128,619",17.19,"17,608",-25.70,"3,755",60.61,421,-34.73,"106,835",28.61,"6,676,468",16.99,"4,065,581",16.33,"204,789",58.05,"20,503",-21.29,"2,385,595",16.02
2004M12,"14,862,514",10.05,"5,068,830",11.48,"1,021,654",14.36,"252,712",10.08,"8,519,318",8.73,"6,000,523",6.88,"770,905",5.13,"649,903",12.31,"230,342",14.22,"4,349,373",6.06,"19,377",-1.82,"1,381",2.98,"1,968",-49.81,874,74.45,"15,154",8.45,"6,790",0.19,682,18.61,195,-41.79,217,-14.23,"5,696",1.46,"2,710,121",6.97,"306,080",-3.09,"401,392",14.03,"61,214",-3.33,"1,941,435",7.72,"269,855",14.82,"24,091",-29.25,"91,611",-8.55,"20,734",-27.17,"133,419",84.47,-,-,-,-,-,-,-,-,-,-,"389,646",12.66,"63,644",45.14,"4,147",-9.39,"10,062",13.25,"311,793",8.06,"882,507",8.96,"113,551",2.74,"28,767",21.97,"10,477",-9.96,"729,712",9.86,"62,714",2.41,"20,729",0.58,"1,693",3.61,"6,241",7.07,"34,051",2.67,"513,170",18.54,"54,421",22.11,"81,921",34.13,"84,566",56.57,"292,262",6.96,-,-,-,-,-,-,-,-,-,-,"435,876",-13.02,"6,845",10.81,"12,411",47.71,"12,814",13.52,"403,806",-15.03,"372,239",8.43,"125,762",22.32,"1,101",10.32,"11,894",56.66,"233,482",0.69,"338,228",4.00,"53,719",1.46,"24,697",12.31,"11,249",13.72,"248,563",3.40,"1,917,414",-1.41,"159,666",-32.86,"155,385",-13.91,739,-14.96,"1,601,624",4.97,"138,988",16.27,"17,558",-26.01,"3,714",63.83,416,-28.64,"117,300",26.18,"6,805,589",16.82,"4,120,701",16.01,"212,652",61.17,"21,215",-19.80,"2,451,021",15.86
2005M01,"14,865,789",9.65,"5,135,761",12.01,"1,021,947",15.05,"249,505",9.65,"8,458,576",7.67,"5,916,593",6.60,"784,436",9.48,"644,171",11.50,"227,856",11.48,"4,260,130",5.15,"19,847",0.76,"1,265",-6.43,"1,985",-49.59,906,77.65,"15,691",12.91,"6,486",-4.93,627,-6.56,193,-36.51,216,4.35,"5,450",-3.37,"2,691,118",6.54,"303,670",-1.00,"399,496",14.24,"60,321",-5.42,"1,927,631",6.76,"278,257",13.58,"23,625",-27.98,"91,403",-8.13,"20,589",-27.38,"142,640",69.10,-,-,-,-,-,-,-,-,-,-,"387,147",12.48,"65,347",39.80,"4,135",-1.29,"9,734",21.69,"307,931",7.94,"872,159",9.41,"113,446",8.45,"28,493",43.07,"10,753",-10.93,"719,467",8.92,"62,171",6.24,"20,433",4.35,"1,593",39.86,"6,206",23.72,"33,939",3.53,"507,537",16.05,"54,232",18.69,"80,337",26.23,"84,431",47.75,"288,537",6.52,-,-,-,-,-,-,-,-,-,-,"393,201",-15.11,"7,033",34.86,"11,293",-5.60,"12,747",21.85,"362,128",-16.86,"365,927",10.04,"142,304",38.09,"1,141",100.88,"11,915",19.86,"210,567",-3.84,"332,743",4.00,"52,454",4.71,"24,102",5.24,"10,038",12.63,"246,149",3.40,"1,944,615",-5.46,"157,194",-34.77,"155,489",-13.85,734,-14.45,"1,631,198",-0.20,"143,792",23.33,"17,008",-7.68,"3,644",72.46,421,3.44,"122,719",28.31,"6,860,789",17.61,"4,177,123",15.74,"218,643",70.86,"20,494",-6.35,"2,444,529",17.84
2005M02,"14,913,350",9.36,"5,159,332",11.58,"1,022,842",11.54,"249,174",14.45,"8,482,002",7.67,"5,906,566",5.17,"792,086",7.95,"645,812",6.71,"227,510",16.93,"4,241,158",3.88,"19,631",-2.81,"1,275",-5.90,"1,896",-50.71,900,76.13,"15,560",7.41,"6,561",-1.93,625,-5.73,205,-26.79,216,5.88,"5,515",-0.51,"2,685,222",5.31,"303,459",-1.08,"396,145",9.13,"60,379",-5.98,"1,925,239",6.02,"283,352",21.20,"23,457",-26.18,"99,937",-4.28,"19,183",-24.59,"140,775",95.06,-,-,-,-,-,-,-,-,-,-,"381,762",9.87,"64,618",30.30,"4,297",-1.31,"9,421",23.65,"303,426",6.13,"874,199",9.02,"114,458",8.75,"28,687",24.71,"10,640",-7.48,"720,414",8.81,"61,709",5.62,"20,309",5.19,"1,599",9.00,"6,235",20.83,"33,566",3.31,"502,962",12.43,"54,884",0.26,"78,472",16.79,"85,131",71.31,"284,475",3.17,-,-,-,-,-,-,-,-,-,-,"389,605",-21.22,"7,149",28.97,"10,099",-15.10,"12,224",2.65,"360,133",-22.59,"369,170",10.16,"148,882",37.02,"1,126",31.08,"12,251",34.27,"206,911",-4.42,"332,393",3.60,"52,970",5.78,"23,349",-6.19,"10,930",18.83,"245,144",3.57,"1,989,082",-3.23,"157,430",-33.61,"155,479",-13.83,723,69.72,"1,675,450",2.31,"121,204",33.21,"17,019",-5.11,"3,656",48.44,420,-27.46,"100,109",43.00,"6,896,498",17.41,"4,192,797",15.35,"217,895",68.97,"20,521",-7.30,"2,465,285",18.09
2005M03,"15,130,497",10.07,"5,237,234",11.88,"1,047,581",12.52,"252,941",18.46,"8,592,741",8.48,"5,991,874",5.82,"806,741",8.99,"675,403",9.01,"231,074",21.83,"4,278,656",4.04,"19,782",-6.32,"1,278",-6.65,"1,843",-51.26,905,17.23,"15,756",3.69,"6,456",-3.73,614,-7.11,214,-17.37,215,6.97,"5,413",-3.08,"2,717,775",5.78,"309,992",0.19,"423,856",12.50,"65,348",9.35,"1,918,579",5.22,"277,882",17.74,"23,154",-25.58,"97,172",-2.20,"18,774",-23.78,"138,782",71.54,-,-,-,-,-,-,-,-,-,-,"390,217",9.58,"66,603",29.01,"4,270",-1.77,"9,784",13.24,"309,560",6.20,"876,648",8.44,"115,640",9.69,"27,051",20.25,"11,383",0.52,"722,574",7.98,"63,110",6.34,"20,970",9.81,"1,745",3.19,"6,228",11.97,"34,167",3.53,"512,030",15.99,"54,680",0.20,"82,153",12.39,"84,205",69.98,"290,992",10.12,-,-,-,-,-,-,-,-,-,-,"407,984",-19.93,"7,422",35.39,"12,619",14.26,"11,638",-6.51,"376,305",-21.70,"373,576",11.62,"151,370",36.69,"1,120",-17.53,"12,042",34.94,"209,044",-2.17,"346,414",8.45,"55,018",8.53,"23,360",-8.09,"10,552",34.25,"257,484",9.35,"2,024,589",-0.23,"161,160",-34.05,"148,936",-14.33,708,-15.01,"1,713,785",6.44,"121,256",32.53,"16,682",-5.26,"3,572",-17.07,408,-28.30,"100,594",45.77,"6,992,778",17.26,"4,252,651",15.60,"219,670",64.88,"20,751",-7.63,"2,499,706",17.40
2005M04,"15,108,676",8.76,"5,267,446",11.18,"1,050,875",10.97,"251,665",17.83,"8,538,690",6.83,"5,956,953",4.20,"811,547",9.32,"680,356",7.95,"228,843",20.42,"4,236,207",1.97,"20,042",2.09,"1,330",-14.85,"2,010",-1.86,899,17.06,"15,803",3.61,"6,538",5.21,737,11.84,408,65.18,214,8.63,"5,179",1.33,"2,697,448",3.41,"309,808",0.91,"423,949",11.04,"64,872",9.09,"1,898,819",2.08,"280,679",22.36,"23,088",-25.60,"97,027",-2.86,"18,654",-24.85,"141,910",92.71,-,-,-,-,-,-,-,-,-,-,"391,024",9.46,"66,460",24.02,"4,217",-4.89,"10,136",8.20,"310,211",7.02,"875,418",5.58,"115,474",8.19,"27,105",0.34,"11,227",-3.16,"721,612",5.53,"63,016",5.16,"20,913",8.57,"1,737",1.46,"6,209",16.34,"34,157",1.62,"515,987",16.32,"54,886",1.40,"87,589",16.81,"84,213",70.64,"289,299",9.12,-,-,-,-,-,-,-,-,-,-,"392,060",-22.66,"7,425",17.95,"12,294",13.88,"11,203",-3.10,"361,138",-24.49,"374,817",12.46,"156,320",40.20,"1,057",-22.68,"11,942",26.08,"205,498",-2.58,"339,924",5.18,"55,106",8.94,"22,963",-11.58,"9,274",14.52,"252,581",5.89,"1,965,481",-2.39,"139,171",-43.05,"146,498",-14.54,"2,384",190.02,"1,677,428",5.03,"122,203",18.09,"16,715",-7.10,"3,621",-18.13,404,-40.06,"101,463",26.21,"7,064,039",16.62,"4,300,013",15.18,"220,400",56.44,"20,034",-9.13,"2,523,592",16.77
2005M05,"15,283,823",8.42,"5,332,085",11.11,"1,036,690",7.08,"252,488",19.83,"8,662,560",6.69,"6,050,759",4.05,"828,085",10.14,"693,493",8.90,"228,865",22.12,"4,300,316",1.44,"20,345",0.82,"1,390",-6.33,"1,919",-4.95,890,18.98,"16,146",1.37,"6,374",2.99,746,7.96,403,65.16,214,-8.94,"5,011",-0.16,"2,743,554",2.89,"309,913",1.99,"424,944",9.86,"65,224",11.86,"1,943,473",1.35,"296,930",22.30,"23,064",-28.38,"104,792",4.96,"18,616",-21.74,"150,458",73.02,-,-,-,-,-,-,-,-,-,-,"396,325",9.85,"68,621",24.06,"4,176",-4.24,"10,086",6.91,"313,442",7.46,"885,477",4.09,"117,427",8.30,"27,525",8.82,"9,859",-14.70,"730,666",3.58,"65,111",8.69,"21,415",9.69,"2,686",54.63,"6,287",23.01,"34,723",3.55,"530,756",16.33,"58,634",-0.44,"93,428",20.43,"87,733",87.24,"290,961",6.61,-,-,-,-,-,-,-,-,-,-,"381,283",-20.37,"7,619",20.25,"10,924",-6.61,"11,449",-13.79,"351,291",-21.50,"382,475",13.04,"163,133",44.30,"1,084",-21.73,"11,057",13.60,"207,201",-3.26,"342,129",2.22,"56,123",7.87,"21,612",-16.47,"7,450",-10.85,"256,944",3.42,"1,945,150",-2.93,"139,194",-36.59,"118,124",-29.66,"3,169",287.88,"1,684,663",4.27,"133,181",18.10,"16,959",-5.59,"3,353",-22.28,399,-40.54,"112,470",25.22,"7,154,733",16.05,"4,347,847",14.13,"221,720",39.37,"20,055",-8.02,"2,565,111",17.96
2005M06,"15,439,755",9.15,"5,400,609",11.57,"1,036,052",6.31,"252,413",17.98,"8,750,681",7.82,"6,180,567",5.67,"835,941",9.60,"703,798",11.02,"228,976",19.82,"4,411,852",3.54,"20,492",4.88,"1,383",-6.30,"1,909",-6.47,911,19.87,"16,289",6.74,"6,528",3.11,703,3.99,315,59.09,173,-25.11,"5,337",2.12,"2,767,856",3.94,"312,747",1.91,"428,474",11.07,"66,181",13.99,"1,960,454",2.52,"310,327",22.91,"23,002",-29.00,"113,158",15.49,"18,443",-23.56,"155,724",58.93,-,-,-,-,-,-,-,-,-,-,"402,552",10.06,"69,755",22.09,"4,250",12.05,"10,347",6.44,"318,200",7.83,"910,023",5.28,"118,559",8.49,"27,591",0.90,"9,614",-21.85,"754,259",5.42,"65,678",9.68,"21,226",12.11,"2,668",54.13,"6,312",22.73,"35,472",4.11,"538,533",14.61,"58,582",-4.34,"91,056",19.66,"87,657",80.00,"301,238",6.12,-,-,-,-,-,-,-,-,-,-,"425,308",-9.37,"7,643",16.79,"11,843",4.79,"11,262",-15.69,"394,560",-9.94,"387,454",13.27,"165,725",43.90,"1,079",-22.93,"10,619",5.84,"210,031",-2.53,"345,816",2.87,"56,616",6.76,"21,455",-18.38,"7,457",-13.90,"260,288",4.88,"1,883,292",-0.79,"140,969",-30.94,"105,657",-37.08,"3,113",285.75,"1,633,553",7.09,"128,849",5.63,"16,078",-10.22,"3,082",-30.57,396,-20.80,"109,293",10.25,"7,247,047",15.47,"4,407,621",14.32,"223,515",32.86,"19,928",-7.54,"2,595,983",16.39
