期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
1981M11,90.13,-,-,-,-,-,-,-,-,-,-,-,56.44,-,-,-,-,-,-,-,-,-,48.93,-,51.92,-,31.80,-,-,-,-,-,51.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.26,-,-,-,-,-,-,-,-,-,-,-
1981M12,89.89,-,-,-,-,-,-,-,-,-,-,-,57.81,-,-,-,-,-,-,-,-,-,48.37,-,51.30,-,31.60,-,-,-,-,-,51.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.93,-,-,-,-,-,-,-,-,-,-,-
1982M01,88.86,-3.40,-,-,-,-,-,-,-,-,-,-,55.28,-10.08,-,-,-,-,-,-,-,-,51.03,-0.97,54.05,-1.42,33.76,3.15,-,-,-,-,49.37,-3.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.67,-5.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.98,3.83,-,-,-,-,-,-,-,-,-,-
1982M02,89.11,-3.37,-,-,-,-,-,-,-,-,-,-,55.31,-9.85,-,-,-,-,-,-,-,-,50.44,-4.36,53.46,-4.86,33.17,0.42,-,-,-,-,50.17,-2.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.26,-5.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.52,2.57,-,-,-,-,-,-,-,-,-,-
1982M03,88.64,-3.67,-,-,-,-,-,-,-,-,-,-,55.07,-8.95,-,-,-,-,-,-,-,-,49.39,-1.30,52.43,-0.93,32.01,-4.68,-,-,-,-,49.60,-4.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.12,-6.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.55,3.47,-,-,-,-,-,-,-,-,-,-
1982M04,88.44,-3.89,-,-,-,-,-,-,-,-,-,-,55.00,-8.61,-,-,-,-,-,-,-,-,48.96,-1.23,51.88,-1.48,32.26,1.07,-,-,-,-,49.37,-4.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.86,-6.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.31,0.77,-,-,-,-,-,-,-,-,-,-
1982M05,88.23,-4.49,-,-,-,-,-,-,-,-,-,-,54.46,-9.37,-,-,-,-,-,-,-,-,47.97,-8.28,50.76,-9.00,31.98,-1.33,-,-,-,-,49.00,-6.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.92,-5.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.14,-2.50,-,-,-,-,-,-,-,-,-,-
1982M06,87.75,-4.65,-,-,-,-,-,-,-,-,-,-,53.33,-9.43,-,-,-,-,-,-,-,-,47.80,-7.47,50.59,-7.77,31.80,-4.79,-,-,-,-,48.79,-6.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.76,-5.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.55,-2.93,-,-,-,-,-,-,-,-,-,-
1982M07,86.96,-5.21,-,-,-,-,-,-,-,-,-,-,53.01,-8.64,-,-,-,-,-,-,-,-,48.19,-5.84,51.19,-5.47,31.03,-9.27,-,-,-,-,48.80,-5.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.32,-4.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.13,1.10,-,-,-,-,-,-,-,-,-,-
1982M08,86.40,-5.64,-,-,-,-,-,-,-,-,-,-,52.79,-9.08,-,-,-,-,-,-,-,-,48.45,-5.63,51.45,-5.80,31.32,-3.90,-,-,-,-,47.82,-8.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.58,-6.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.98,0.38,-,-,-,-,-,-,-,-,-,-
1982M09,85.73,-5.82,-,-,-,-,-,-,-,-,-,-,51.98,-9.88,-,-,-,-,-,-,-,-,47.97,-6.25,50.92,-6.03,31.12,-8.25,-,-,-,-,47.43,-8.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.21,-4.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.38,-0.92,-,-,-,-,-,-,-,-,-,-
1982M10,85.19,-5.69,-,-,-,-,-,-,-,-,-,-,51.15,-11.11,-,-,-,-,-,-,-,-,47.08,-6.25,49.92,-6.29,30.89,-5.85,-,-,-,-,47.18,-8.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.20,-3.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.99,-1.33,-,-,-,-,-,-,-,-,-,-
1982M11,84.69,-6.04,-,-,-,-,-,-,-,-,-,-,51.43,-8.88,-,-,-,-,-,-,-,-,47.34,-3.25,50.22,-3.27,30.85,-2.99,-,-,-,-,46.54,-9.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.21,-4.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.75,-2.59,-,-,-,-,-,-,-,-,-,-
1982M12,84.38,-6.13,-,-,-,-,-,-,-,-,-,-,51.18,-11.47,-,-,-,-,-,-,-,-,47.23,-2.36,50.10,-2.34,30.81,-2.50,-,-,-,-,46.28,-9.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.62,-4.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.74,-3.72,-,-,-,-,-,-,-,-,-,-
1983M01,84.08,-5.38,-,-,-,-,-,-,-,-,-,-,50.44,-8.76,-,-,-,-,-,-,-,-,46.90,-8.09,49.92,-7.64,29.64,-12.20,-,-,-,-,46.29,-6.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.88,-5.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.44,-2.66,-,-,-,-,-,-,-,-,-,-
1983M02,83.81,-5.95,-,-,-,-,-,-,-,-,-,-,50.45,-8.79,-,-,-,-,-,-,-,-,46.02,-8.76,49.10,-8.16,28.39,-14.41,-,-,-,-,46.52,-7.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.67,-5.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.72,-1.39,-,-,-,-,-,-,-,-,-,-
1983M03,83.82,-5.44,-,-,-,-,-,-,-,-,-,-,50.03,-9.15,-,-,-,-,-,-,-,-,45.93,-7.01,48.98,-6.58,28.51,-10.93,-,-,-,-,46.86,-5.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.15,-6.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.79,-1.32,-,-,-,-,-,-,-,-,-,-
1983M04,83.78,-5.27,-,-,-,-,-,-,-,-,-,-,50.00,-9.09,-,-,-,-,-,-,-,-,45.70,-6.66,48.71,-6.11,28.48,-11.72,-,-,-,-,46.59,-5.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.08,-5.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.79,-0.91,-,-,-,-,-,-,-,-,-,-
1983M05,83.89,-4.92,-,-,-,-,-,-,-,-,-,-,50.00,-8.19,-,-,-,-,-,-,-,-,45.69,-4.75,48.67,-4.12,28.64,-10.44,-,-,-,-,46.85,-4.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.31,-5.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.73,-2.43,-,-,-,-,-,-,-,-,-,-
1983M06,84.08,-4.18,-,-,-,-,-,-,-,-,-,-,50.00,-6.24,-,-,-,-,-,-,-,-,45.70,-4.39,48.68,-3.78,28.67,-9.84,-,-,-,-,47.11,-3.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.59,-4.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.78,-1.34,-,-,-,-,-,-,-,-,-,-
1983M07,84.14,-3.24,-,-,-,-,-,-,-,-,-,-,49.78,-6.09,-,-,-,-,-,-,-,-,45.87,-4.81,48.86,-4.55,28.82,-7.12,-,-,-,-,47.19,-3.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.57,-5.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.76,-2.36,-,-,-,-,-,-,-,-,-,-
1983M08,84.32,-2.41,-,-,-,-,-,-,-,-,-,-,49.48,-6.27,-,-,-,-,-,-,-,-,45.80,-5.47,48.86,-5.03,28.34,-9.51,-,-,-,-,47.69,-0.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.74,-3.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.15,-1.43,-,-,-,-,-,-,-,-,-,-
1983M09,84.48,-1.46,-,-,-,-,-,-,-,-,-,-,49.51,-4.75,-,-,-,-,-,-,-,-,45.85,-4.42,48.92,-3.93,28.34,-8.93,-,-,-,-,48.00,1.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.90,-2.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.14,-0.42,-,-,-,-,-,-,-,-,-,-
1983M10,84.40,-0.93,-,-,-,-,-,-,-,-,-,-,49.59,-3.05,-,-,-,-,-,-,-,-,45.90,-2.51,48.93,-1.98,28.64,-7.28,-,-,-,-,48.22,2.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.67,-3.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.15,0.28,-,-,-,-,-,-,-,-,-,-
1983M11,84.76,0.08,-,-,-,-,-,-,-,-,-,-,49.59,-3.58,-,-,-,-,-,-,-,-,45.90,-3.04,48.93,-2.57,28.64,-7.16,-,-,-,-,49.04,5.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.52,-3.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.18,0.76,-,-,-,-,-,-,-,-,-,-
1983M12,84.62,0.28,-,-,-,-,-,-,-,-,-,-,49.51,-3.26,-,-,-,-,-,-,-,-,45.90,-2.82,48.92,-2.36,28.64,-7.04,-,-,-,-,48.84,5.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.56,-2.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.18,0.78,-,-,-,-,-,-,-,-,-,-
1984M01,84.77,0.82,-,-,-,-,-,-,-,-,-,-,49.59,-1.69,-,-,-,-,-,-,-,-,46.01,-1.90,49.06,-1.72,28.58,-3.58,-,-,-,-,48.99,5.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.55,-0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.93,4.41,-,-,-,-,-,-,-,-,-,-
1984M02,84.88,1.28,-,-,-,-,-,-,-,-,-,-,49.67,-1.55,-,-,-,-,-,-,-,-,45.99,-0.07,49.04,-0.12,28.58,0.67,-,-,-,-,49.67,6.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.57,-0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.93,3.90,-,-,-,-,-,-,-,-,-,-
1984M03,84.98,1.38,-,-,-,-,-,-,-,-,-,-,49.54,-0.98,-,-,-,-,-,-,-,-,45.82,-0.24,48.84,-0.29,28.58,0.25,-,-,-,-,49.89,6.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.58,0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.18,4.21,-,-,-,-,-,-,-,-,-,-
1984M04,85.17,1.66,-,-,-,-,-,-,-,-,-,-,49.51,-0.98,-,-,-,-,-,-,-,-,45.83,0.28,48.84,0.27,28.61,0.46,-,-,-,-,50.17,7.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.58,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.11,4.09,-,-,-,-,-,-,-,-,-,-
1984M05,85.49,1.91,-,-,-,-,-,-,-,-,-,-,49.47,-1.06,-,-,-,-,-,-,-,-,46.24,1.20,49.33,1.36,28.61,-0.10,-,-,-,-,50.24,7.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.76,1.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.09,4.16,-,-,-,-,-,-,-,-,-,-
1984M06,85.69,1.91,-,-,-,-,-,-,-,-,-,-,49.40,-1.20,-,-,-,-,-,-,-,-,46.47,1.68,49.49,1.66,29.20,1.85,-,-,-,-,50.39,6.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.85,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.11,4.10,-,-,-,-,-,-,-,-,-,-
1984M07,85.81,1.98,-,-,-,-,-,-,-,-,-,-,49.64,-0.28,-,-,-,-,-,-,-,-,46.47,1.31,49.49,1.29,29.20,1.32,-,-,-,-,50.63,7.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.85,0.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.19,4.28,-,-,-,-,-,-,-,-,-,-
1984M08,85.78,1.73,-,-,-,-,-,-,-,-,-,-,49.76,0.57,-,-,-,-,-,-,-,-,46.57,1.68,49.61,1.54,29.20,3.03,-,-,-,-,50.83,6.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.83,0.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.19,3.57,-,-,-,-,-,-,-,-,-,-
1984M09,85.70,1.44,-,-,-,-,-,-,-,-,-,-,49.76,0.50,-,-,-,-,-,-,-,-,47.35,3.27,50.53,3.29,29.23,3.14,-,-,-,-,50.76,5.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.94,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.05,3.34,-,-,-,-,-,-,-,-,-,-
1984M10,85.36,1.14,-,-,-,-,-,-,-,-,-,-,50.12,1.07,-,-,-,-,-,-,-,-,47.35,3.16,50.53,3.27,29.23,2.06,-,-,-,-,50.58,4.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.24,1.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.16,3.52,-,-,-,-,-,-,-,-,-,-
1984M11,85.34,0.68,-,-,-,-,-,-,-,-,-,-,50.14,1.11,-,-,-,-,-,-,-,-,47.53,3.55,50.69,3.60,29.48,2.93,-,-,-,-,50.63,3.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.27,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.16,3.46,-,-,-,-,-,-,-,-,-,-
1984M12,85.31,0.82,-,-,-,-,-,-,-,-,-,-,50.14,1.27,-,-,-,-,-,-,-,-,47.62,3.75,50.80,3.84,29.48,2.93,-,-,-,-,50.57,3.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.19,1.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.05,3.27,-,-,-,-,-,-,-,-,-,-
1985M01,85.38,0.72,-,-,-,-,-,-,-,-,-,-,49.49,-0.20,-,-,-,-,-,-,-,-,47.95,4.22,51.09,4.14,30.03,5.07,-,-,-,-,50.42,2.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.43,1.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.23,0.51,-,-,-,-,-,-,-,-,-,-
1985M02,85.09,0.25,-,-,-,-,-,-,-,-,-,-,49.48,-0.38,-,-,-,-,-,-,-,-,47.71,3.74,50.79,3.57,30.09,5.28,-,-,-,-,49.82,0.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.32,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.36,0.73,-,-,-,-,-,-,-,-,-,-
1985M03,84.86,-0.14,-,-,-,-,-,-,-,-,-,-,49.44,-0.20,-,-,-,-,-,-,-,-,47.71,4.12,50.82,4.05,29.95,4.79,-,-,-,-,49.59,-0.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.31,1.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.81,1.06,-,-,-,-,-,-,-,-,-,-
1985M04,84.99,-0.21,-,-,-,-,-,-,-,-,-,-,50.25,1.49,-,-,-,-,-,-,-,-,47.71,4.10,50.82,4.05,29.96,4.72,-,-,-,-,49.50,-1.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.21,1.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.70,1.00,-,-,-,-,-,-,-,-,-,-
1985M05,85.01,-0.56,-,-,-,-,-,-,-,-,-,-,49.26,-0.42,-,-,-,-,-,-,-,-,47.09,1.84,50.09,1.54,29.95,4.68,-,-,-,-,50.01,-0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.15,0.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.61,0.88,-,-,-,-,-,-,-,-,-,-
1985M06,84.71,-1.14,-,-,-,-,-,-,-,-,-,-,49.30,-0.20,-,-,-,-,-,-,-,-,47.10,1.36,50.09,1.21,30.01,2.77,-,-,-,-,49.82,-1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.31,1.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.88,1.30,-,-,-,-,-,-,-,-,-,-
1985M07,84.54,-1.48,-,-,-,-,-,-,-,-,-,-,49.31,-0.66,-,-,-,-,-,-,-,-,46.90,0.93,49.86,0.75,29.95,2.57,-,-,-,-,49.79,-1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.93,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.19,1.69,-,-,-,-,-,-,-,-,-,-
