期間,資產淨額=負債淨值淨額_原始值,資產淨額=負債淨值淨額_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--對人壽保險公司等債權_原始值,資產--對人壽保險公司等債權_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--通貨發行額_原始值,負債與淨值--通貨發行額_年增率(%),負債與淨值--企業及個人存款與貨幣市場-計_原始值,負債與淨值--企業及個人存款與貨幣市場-計_年增率(%),負債與淨值--企業及個人存款與貨幣市場-支票存款_原始值,負債與淨值--企業及個人存款與貨幣市場-支票存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-活期存款_原始值,負債與淨值--企業及個人存款與貨幣市場-活期存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-活期儲蓄存款_原始值,負債與淨值--企業及個人存款與貨幣市場-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-定期存款_原始值,負債與淨值--企業及個人存款與貨幣市場-定期存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-定期儲蓄存款_原始值,負債與淨值--企業及個人存款與貨幣市場-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-外匯存款_原始值,負債與淨值--企業及個人存款與貨幣市場-外匯存款_年增率(%),負債與淨值--企業及個人存款與貨幣市場-郵政儲金_原始值,負債與淨值--企業及個人存款與貨幣市場-郵政儲金_年增率(%),負債與淨值--企業及個人存款與貨幣市場-貨幣市場共同基金_原始值,負債與淨值--企業及個人存款與貨幣市場-貨幣市場共同基金_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對人壽保險公司等負債_原始值,負債與淨值--對人壽保險公司等負債_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%),負債與淨值--其他項目(淨額)_原始值,負債與淨值--其他項目(淨額)_年增率(%)
2003M09,"24,950,447",6.71,"8,281,883",17.84,"13,906,797",2.23,"1,951,913",-0.28,"449,989",-6.83,"11,504,895",3.06,"1,237,298",11.00,"59,781",-7.20,"1,059,731",-7.36,"190,066",20.19,"39,546",-25.58,288,-99.37,"175,057",3.15,"1,025,998",40.67,"744,207",9.49,"19,660,837",4.84,"274,181",8.39,"1,347,977",18.07,"3,889,473",19.37,"2,577,665",-11.14,"7,363,030",2.04,"1,100,186",18.23,"3,108,325",1.82,-,-,"964,286",4.62,"180,182",-30.83,"463,230",35.06,"2,743,452",4.92,"-831,745",--
2003M10,"25,135,343",7.58,"8,540,300",20.75,"13,875,595",2.64,"1,894,580",-1.63,"438,547",-8.74,"11,542,468",3.88,"1,214,297",7.75,"59,190",3.32,"983,301",-16.43,"252,781",61.33,"38,299",-26.29,288,-99.25,"171,292",3.34,"1,083,418",50.95,"751,142",11.38,"19,729,799",4.99,"258,431",8.96,"1,389,448",21.21,"3,924,119",19.27,"2,620,558",-8.55,"7,361,575",1.58,"1,063,027",10.44,"3,112,641",2.26,-,-,"936,520",4.79,"183,653",-27.38,"488,186",34.88,"2,802,439",7.84,"-839,814",--
2003M11,"25,378,761",8.18,"8,713,952",21.05,"14,023,166",3.67,"1,923,493",0.32,"432,098",-7.29,"11,667,575",4.71,"1,192,379",5.56,"57,468",-11.22,"1,019,999",-10.59,"163,430",12.29,"37,658",-26.29,288,-99.25,"170,421",3.74,"1,127,701",54.25,"759,709",10.88,"19,815,702",4.89,"301,641",11.27,"1,391,971",22.62,"3,940,715",18.27,"2,650,471",-7.04,"7,335,078",0.67,"1,085,274",12.49,"3,110,552",1.96,-,-,"968,250",5.21,"177,363",-26.17,"509,967",38.59,"2,953,709",11.68,"-933,640",--
2003M12,"25,755,256",8.29,"8,850,771",20.92,"14,332,857",4.38,"1,944,921",0.52,"436,102",-8.52,"11,951,834",5.58,"1,203,452",3.04,"55,912",-7.61,"942,835",-15.67,"156,950",23.89,"35,239",-30.12,281,-99.27,"176,959",3.37,"1,139,591",61.80,"785,164",12.41,"20,158,128",5.24,"315,679",13.31,"1,600,804",24.61,"4,028,144",18.44,"2,665,711",-5.57,"7,310,961",0.30,"1,123,318",10.51,"3,113,511",1.70,-,-,"929,593",4.44,"163,831",-31.02,"541,227",43.45,"2,817,476",10.35,"-779,754",--
2004M01,"25,996,492",7.69,"8,959,676",20.02,"14,515,295",5.98,"2,056,868",1.64,"445,108",-6.66,"12,013,319",7.30,"1,155,426",-3.57,"59,161",-14.80,"900,915",-27.04,"135,893",-10.34,"38,075",-18.33,281,-99.27,"231,770",-3.50,"1,215,236",45.05,"1,000,554",-3.00,"20,382,008",5.85,"315,156",4.17,"1,390,809",30.48,"4,287,431",20.06,"2,688,921",-3.71,"7,321,597",-0.33,"1,142,462",12.53,"3,235,632",2.32,-,-,"938,255",12.22,"163,032",-29.29,"547,900",42.58,"2,699,309",2.29,"-949,802",--
2004M02,"26,176,511",8.78,"9,127,152",21.03,"14,570,219",6.72,"2,055,579",1.49,"426,667",-7.80,"12,087,973",8.27,"1,154,527",-4.95,"59,837",-5.34,"908,616",-22.48,"133,914",-12.13,"38,039",-18.49,281,-99.27,"183,926",0.30,"1,242,677",42.51,"848,056",8.86,"20,533,697",6.33,"312,660",13.46,"1,461,699",28.78,"4,342,918",22.69,"2,739,951",-1.93,"7,336,127",-0.71,"1,098,220",7.77,"3,242,122",2.59,-,-,"914,494",7.40,"166,148",-25.93,"555,521",39.72,"2,728,949",1.47,"-813,031",--
2004M03,"26,415,997",10.16,"9,181,542",21.04,"14,724,505",8.38,"2,029,203",0.43,"430,210",-4.14,"12,265,092",10.33,"1,161,673",-7.14,"63,161",1.06,"937,095",-19.11,"130,120",12.78,"35,774",-23.16,281,-2.43,"181,846",4.04,"1,421,463",61.46,"827,793",10.86,"20,688,102",7.55,"287,459",16.81,"1,601,627",37.25,"4,356,605",23.30,"2,762,166",1.49,"7,307,738",-1.30,"1,144,524",11.22,"3,227,983",2.96,-,-,"938,026",10.44,"135,431",-38.15,"601,972",52.19,"2,675,157",-1.07,"-871,947",--
2004M04,"26,691,413",10.94,"9,313,823",22.52,"14,828,832",8.75,"2,013,708",-0.94,"422,398",-5.08,"12,392,726",11.07,"1,192,619",-3.49,"66,005",15.31,"932,419",-21.35,"128,561",5.13,"44,856",-1.79,281,-2.43,"184,017",4.72,"1,524,865",74.89,"822,586",11.37,"20,690,823",7.63,"280,654",14.95,"1,574,336",33.71,"4,390,726",23.38,"2,789,403",3.77,"7,293,622",-1.56,"1,133,815",11.23,"3,228,267",3.27,-,-,"927,004",6.74,"144,287",-32.56,"608,939",52.86,"2,696,296",-3.24,"-723,387",--
2004M05,"26,940,011",11.09,"9,420,537",21.33,"15,067,868",10.40,"2,003,901",0.34,"433,571",0.41,"12,630,396",12.57,"1,130,841",-9.43,"65,460",10.90,"905,107",-23.25,"121,328",-11.55,"42,440",3.50,281,-2.43,"186,149",8.60,"1,666,390",80.20,"818,825",10.76,"20,559,435",6.61,"285,649",5.24,"1,544,854",32.77,"4,310,062",19.49,"2,792,521",4.94,"7,283,855",-1.67,"1,127,681",7.24,"3,214,813",2.96,-,-,"1,005,431",17.34,"144,745",-23.18,"624,020",51.08,"2,769,491",-4.12,"-648,326",--
2004M06,"26,960,479",10.47,"9,396,432",20.98,"15,126,504",9.17,"1,898,309",-4.79,"436,031",-2.60,"12,792,164",12.07,"1,114,495",-8.21,"67,705",8.18,"895,570",-22.60,"133,325",-2.59,"41,837",7.55,281,-2.43,"184,330",6.30,"1,563,559",68.50,"819,597",10.20,"20,777,206",6.74,"306,907",12.77,"1,675,020",31.12,"4,293,929",16.84,"2,835,989",7.85,"7,282,208",-1.78,"1,164,095",6.49,"3,219,058",3.75,-,-,"976,929",7.23,"133,600",-29.51,"633,345",49.22,"2,873,309",1.37,"-817,066",--
2004M07,"27,046,929",10.20,"9,388,179",18.56,"15,213,098",10.40,"1,899,486",-3.30,"453,573",0.35,"12,860,039",13.17,"1,110,116",-12.05,"75,534",17.18,"910,572",-20.42,"131,674",-19.78,"35,631",-4.59,281,-2.43,"181,844",5.80,"1,483,389",53.99,"820,835",10.92,"20,914,874",7.08,"338,730",32.49,"1,616,577",29.86,"4,376,550",16.18,"2,855,069",9.91,"7,319,277",-1.07,"1,134,785",-1.02,"3,273,886",4.88,-,-,"976,749",1.08,"117,732",-41.28,"627,491",45.66,"3,006,602",7.73,"-900,743",--
2004M08,"27,197,928",10.65,"9,469,776",18.68,"15,260,123",10.59,"1,857,272",-2.78,"451,628",0.39,"12,951,223",13.23,"1,133,005",-9.49,"78,669",26.66,"908,244",-19.44,"132,945",-14.03,"29,145",-27.50,281,-2.43,"185,740",11.18,"1,489,588",54.64,"824,881",10.98,"20,977,426",6.80,"311,105",4.89,"1,681,093",33.62,"4,411,354",14.29,"2,808,969",7.93,"7,335,574",-0.65,"1,158,294",2.71,"3,271,037",5.07,-,-,"954,580",3.73,"143,715",-28.18,"641,043",46.68,"3,000,966",10.79,"-834,271",--
2004M09,"27,321,752",9.50,"9,495,565",14.65,"15,346,818",10.35,"1,827,608",-6.37,"451,809",0.40,"13,067,401",13.58,"1,119,304",-9.54,"82,692",38.32,"906,556",-14.45,"150,165",-20.99,"33,835",-14.44,281,-2.43,"186,536",6.56,"1,448,177",41.15,"831,780",11.77,"21,027,691",6.95,"307,073",12.00,"1,674,463",24.22,"4,466,017",14.82,"2,765,168",7.27,"7,340,810",-0.30,"1,195,860",8.70,"3,278,300",5.47,-,-,"947,357",-1.76,"150,196",-16.64,"649,528",40.22,"3,072,960",12.01,"-805,937",--
2004M10,"27,329,072",8.73,"9,501,790",11.26,"15,360,599",10.70,"1,829,397",-3.44,"448,375",2.24,"13,082,827",13.35,"1,138,993",-6.20,"85,030",43.66,"886,758",-9.82,"145,201",-42.56,"28,783",-24.85,281,-2.43,"181,637",6.04,"1,467,815",35.48,"833,669",10.99,"21,030,078",6.59,"331,937",28.44,"1,610,320",15.90,"4,468,732",13.88,"2,764,601",5.50,"7,358,625",-0.04,"1,198,270",12.72,"3,295,917",5.89,"1,676",-,"953,243",1.79,"150,446",-18.08,"672,200",37.69,"3,055,168",9.02,"-833,547",--
2004M11,"27,394,480",7.94,"9,415,165",8.05,"15,603,049",11.27,"1,901,668",-1.13,"445,956",3.21,"13,255,425",13.61,"1,085,187",-8.99,"86,461",50.45,"853,505",-16.32,"137,312",-15.98,"25,768",-31.57,281,-2.43,"187,752",10.17,"1,440,409",27.73,"842,791",10.94,"21,094,464",6.45,"296,885",-1.58,"1,660,531",19.29,"4,448,314",12.88,"2,818,583",6.34,"7,373,923",0.53,"1,185,245",9.21,"3,308,289",6.36,"2,694",-,"944,090",-2.50,"166,518",-6.11,"677,610",32.87,"2,813,415",-4.75,"-584,817",--
2004M12,"27,692,677",7.52,"9,364,725",5.81,"15,867,752",10.71,"1,917,413",-1.41,"456,144",4.60,"13,494,195",12.90,"1,113,047",-7.51,"88,469",58.23,"894,743",-5.10,"141,759",-9.68,"34,798",-1.25,281,0.00,"187,103",5.73,"1,389,579",21.94,"856,951",9.14,"21,522,079",6.77,"319,808",1.31,"1,788,254",11.71,"4,590,090",13.95,"2,848,837",6.87,"7,402,851",1.26,"1,244,762",10.81,"3,325,983",6.82,"1,494",-,"925,183",-0.47,"170,845",4.28,"709,051",31.01,"2,582,817",-8.33,"-463,828",--
2005M01,"27,969,920",7.59,"9,454,619",5.52,"15,886,258",9.44,"1,944,614",-5.46,"455,813",2.41,"13,485,831",12.26,"1,136,193",-1.66,"91,318",54.36,"890,215",-1.19,"140,571",3.44,"31,763",-16.58,281,0.00,"338,702",46.14,"1,476,290",21.48,"1,067,707",6.71,"21,569,498",5.83,"337,649",7.14,"1,689,434",21.47,"4,594,041",7.15,"2,861,422",6.42,"7,425,608",1.42,"1,223,716",7.11,"3,436,522",6.21,"1,106",-,"894,751",-4.64,"185,884",14.02,"723,039",31.97,"2,561,743",-5.10,"-508,992",--
2005M02,"27,852,705",6.40,"9,407,576",3.07,"15,919,169",9.26,"1,989,082",-3.23,"465,902",9.20,"13,464,185",11.38,"1,151,674",-0.25,"91,808",53.43,"895,819",-1.41,"141,732",5.84,"27,421",-27.91,281,0.00,"217,225",18.10,"1,435,692",15.53,"998,973",17.80,"21,665,394",5.51,"324,372",3.75,"1,598,850",9.38,"4,692,760",8.06,"2,920,109",6.58,"7,472,534",1.86,"1,181,368",7.57,"3,474,387",7.16,"1,014",-,"879,857",-3.79,"186,015",11.96,"727,190",30.90,"2,431,324",-10.91,"-471,740",--
2005M03,"28,175,785",6.66,"9,605,089",4.61,"16,108,151",9.40,"2,024,589",-0.23,"452,096",5.09,"13,631,466",11.14,"1,143,171",-1.59,"91,102",44.24,"877,808",-6.33,"128,140",-1.52,"27,811",-22.26,281,0.00,"194,232",6.81,"1,603,414",12.80,"918,831",11.00,"21,804,411",5.40,"295,125",2.67,"1,703,377",6.35,"4,649,019",6.71,"2,967,188",7.42,"7,522,166",2.93,"1,176,625",2.80,"3,489,980",8.12,931,-,"884,739",-5.68,"193,794",43.09,"730,879",21.41,"2,593,031",-3.07,"-553,314",--
2005M04,"28,317,681",6.09,"9,716,770",4.33,"16,111,734",8.65,"1,965,481",-2.39,"454,260",7.54,"13,691,993",10.48,"1,165,423",-2.28,"93,084",41.03,"878,540",-5.78,"131,484",2.27,"23,981",-46.54,281,0.00,"196,384",6.72,"1,828,975",19.94,"914,469",11.17,"21,796,593",5.34,"330,434",17.74,"1,624,730",3.20,"4,599,371",4.75,"3,003,894",7.69,"7,553,423",3.56,"1,176,314",3.75,"3,507,575",8.65,852,-,"851,816",-8.11,"193,157",33.87,"735,875",20.85,"2,533,711",-6.03,"-536,915",--
2005M05,"28,465,739",5.66,"9,722,747",3.21,"16,301,605",8.19,"1,945,151",-2.93,"466,509",7.60,"13,889,945",9.97,"1,138,231",0.65,"90,916",38.89,"865,381",-4.39,"128,064",5.55,"24,613",-42.01,281,0.00,"193,901",4.16,"1,816,918",9.03,"900,594",9.99,"21,746,133",5.77,"293,487",2.74,"1,615,094",4.55,"4,586,811",6.42,"2,998,487",7.38,"7,571,839",3.95,"1,172,070",3.94,"3,507,543",9.11,802,-,"898,130",-10.67,"181,213",25.19,"742,734",19.02,"2,484,906",-10.28,"-304,889",--
2005M06,"28,806,085",6.85,"9,858,445",4.92,"16,469,266",8.88,"1,883,292",-0.79,"470,929",8.00,"14,115,045",10.34,"1,142,229",2.49,"90,966",34.36,"882,214",-1.49,"148,780",11.59,"23,905",-42.86,281,0.00,"189,999",3.08,"1,789,974",14.48,"898,644",9.64,"22,215,414",6.92,"312,553",1.84,"1,787,733",6.73,"4,661,756",8.57,"3,087,082",8.85,"7,596,897",4.32,"1,246,873",7.11,"3,521,745",9.40,775,-,"976,337",-0.06,"184,468",38.07,"778,727",22.95,"2,524,588",-12.14,"-562,067",--
2005M07,"28,918,953",6.92,"9,973,767",6.24,"16,450,950",8.14,"1,855,967",-2.29,"480,288",5.89,"14,114,695",9.76,"1,150,248",3.62,"93,639",23.97,"885,640",-2.74,"147,317",11.88,"24,233",-31.99,281,0.00,"192,878",6.07,"1,833,796",23.62,"904,431",10.18,"22,279,223",6.52,"346,933",2.42,"1,753,004",8.44,"4,702,239",7.44,"3,016,129",5.64,"7,613,630",4.02,"1,265,572",11.53,"3,580,876",9.38,840,-,"943,388",-3.42,"186,549",58.45,"782,474",24.70,"2,640,640",-12.17,"-651,548",--
2005M08,"29,364,108",7.96,"10,323,456",9.01,"16,540,353",8.39,"1,827,011",-1.63,"476,633",5.54,"14,236,709",9.93,"1,140,372",0.65,"96,229",22.32,"907,344",-0.10,"154,742",16.40,"6,896",-76.34,281,0.00,"194,435",4.68,"1,926,503",29.33,"898,703",8.95,"22,240,950",6.02,"318,301",2.31,"1,761,462",4.78,"4,696,735",6.47,"2,948,114",4.95,"7,658,004",4.40,"1,257,777",8.59,"3,599,646",10.05,911,-,"1,024,481",7.32,"187,281",30.31,"784,250",22.34,"2,911,079",-3.00,"-609,139",--
2005M09,"29,716,598",8.77,"10,446,097",10.01,"16,746,382",9.12,"1,807,634",-1.09,"538,917",19.28,"14,399,831",10.20,"1,146,999",2.47,"100,532",21.57,"914,143",0.84,"160,666",6.99,"5,919",-82.51,281,0.00,"195,579",4.85,"1,982,685",36.91,"902,519",8.50,"22,354,128",6.31,"304,834",-0.73,"1,778,037",6.19,"4,691,365",5.05,"2,961,683",7.11,"7,689,485",4.75,"1,306,990",9.29,"3,620,995",10.45,739,-,"1,004,337",6.01,"179,163",19.29,"784,206",20.73,"3,012,957",-1.95,"-503,397",--
2005M10,"29,769,700",8.93,"10,498,971",10.49,"16,696,237",8.70,"1,720,322",-5.96,"540,694",20.59,"14,435,221",10.34,"1,175,812",3.23,"101,077",18.87,"933,587",5.28,"166,823",14.89,"4,261",-85.20,281,0.00,"192,651",6.06,"1,927,517",31.32,"904,878",8.54,"22,320,425",6.14,"302,919",-8.74,"1,710,504",6.22,"4,660,598",4.29,"2,953,973",6.85,"7,719,973",4.91,"1,338,047",11.66,"3,633,680",10.25,731,-56.38,"972,745",2.05,"184,945",22.93,"785,114",16.80,"3,220,025",5.40,"-545,949",--
2005M11,"29,931,704",9.26,"10,508,748",11.62,"16,824,053",7.83,"1,742,911",-8.35,"544,449",22.09,"14,536,693",9.67,"1,175,764",8.35,"104,794",21.20,"935,160",9.57,"182,473",32.89,"5,529",-78.54,281,0.00,"194,902",3.81,"1,870,592",29.87,"910,571",8.04,"22,546,950",6.89,"304,981",2.73,"1,737,408",4.63,"4,742,445",6.61,"2,970,392",5.39,"7,735,967",4.91,"1,405,302",18.57,"3,649,214",10.31,"1,241",-53.93,"954,373",1.09,"184,305",10.68,"797,863",17.75,"3,142,353",11.69,"-475,303",--
2005M12,"30,365,629",9.65,"10,613,957",13.34,"17,158,349",8.13,"1,782,204",-7.05,"557,852",22.30,"14,818,293",9.81,"1,182,856",6.27,"103,828",17.36,"915,167",2.28,"192,724",35.95,"5,924",-82.98,281,0.00,"192,543",2.91,"1,988,874",43.13,"922,910",7.70,"22,990,663",6.82,"383,098",19.79,"1,869,647",4.55,"4,888,036",6.49,"2,992,000",5.03,"7,758,841",4.81,"1,437,043",15.45,"3,660,395",10.05,"1,603",7.30,"931,901",0.73,"208,628",22.12,"811,192",14.41,"2,775,927",7.48,"-264,466",--
2006M01,"30,436,148",8.82,"10,361,602",9.59,"17,255,743",8.62,"1,894,509",-2.58,"565,780",24.13,"14,795,454",9.71,"1,224,602",7.78,"98,079",7.40,"1,030,354",15.74,"169,308",20.44,"3,315",-89.56,1,-99.64,"293,144",-13.45,"1,827,204",23.77,"1,319,028",23.54,"23,016,776",6.71,"384,148",13.77,"1,592,717",-5.72,"4,962,900",8.03,"3,052,963",6.69,"7,791,463",4.93,"1,441,596",17.80,"3,788,857",10.25,"2,132",92.77,"819,892",-8.37,"197,762",6.39,"814,232",12.61,"2,725,956",6.41,"-284,702",--
2006M02,"30,488,988",9.47,"10,510,044",11.72,"17,243,591",8.32,"1,929,915",-2.97,"570,595",22.47,"14,743,081",9.50,"1,244,965",8.10,"112,632",22.68,"995,019",11.07,"167,020",17.84,"2,264",-91.74,1,-99.64,"213,452",-1.74,"1,882,530",31.12,"1,007,411",0.84,"23,171,245",6.95,"349,168",7.64,"1,824,344",14.10,"4,833,905",3.01,"3,057,811",4.72,"7,836,351",4.87,"1,470,771",24.50,"3,796,497",9.27,"2,398",136.49,"849,430",-3.46,"198,100",6.50,"818,567",12.57,"2,767,113",13.81,"-205,408",--
2006M03,"30,337,483",7.67,"10,422,545",8.51,"17,202,903",6.80,"1,923,647",-4.99,"565,680",25.12,"14,713,576",7.94,"1,247,096",9.09,"111,602",22.50,"987,065",12.45,"167,320",30.58,"2,153",-92.26,1,-99.64,"196,798",1.32,"1,772,183",10.53,"960,058",4.49,"23,151,947",6.18,"293,688",-0.49,"1,777,686",4.36,"4,837,828",4.06,"3,043,777",2.58,"7,854,457",4.42,"1,520,209",29.20,"3,821,450",9.50,"2,852",206.34,"858,908",-2.92,"178,918",-7.68,"822,430",12.53,"2,835,209",9.34,"-242,170",--
2006M04,"30,519,183",7.77,"10,461,444",7.66,"17,229,112",6.94,"1,921,483",-2.24,"573,143",26.17,"14,734,486",7.61,"1,262,207",8.30,"108,859",16.95,"1,072,397",22.07,"182,542",38.83,"2,126",-91.13,1,-99.64,"200,495",2.09,"1,739,654",-4.88,"959,806",4.96,"23,342,919",7.09,"341,537",3.36,"1,718,132",5.75,"4,947,070",7.56,"3,045,829",1.40,"7,859,922",4.06,"1,582,847",34.56,"3,844,752",9.61,"2,830",232.16,"870,709",2.22,"188,207",-2.56,"844,959",14.82,"2,760,777",8.96,"-187,848",--
2006M05,"30,762,476",8.07,"10,519,726",8.20,"17,318,088",6.24,"1,858,901",-4.43,"584,294",25.25,"14,874,893",7.09,"1,340,688",17.79,"114,378",25.81,"1,082,108",25.04,"187,841",46.68,"3,067",-87.54,1,-99.64,"196,579",1.38,"1,749,858",-3.69,"951,898",5.70,"23,298,329",7.14,"347,942",18.55,"1,740,514",7.77,"4,881,784",6.43,"3,068,242",2.33,"7,831,562",3.43,"1,566,392",33.64,"3,859,129",10.02,"2,764",244.64,"922,799",2.75,"204,237",12.71,"857,697",15.48,"2,824,752",13.68,"-47,094",--
2006M06,"30,957,561",7.47,"10,695,264",8.49,"17,334,066",5.25,"1,723,580",-8.48,"599,642",27.33,"15,010,844",6.35,"1,399,897",22.56,"112,004",23.13,"1,018,658",15.47,"196,120",31.82,"6,756",-71.74,1,-99.64,"194,795",2.52,"1,833,567",2.44,"942,519",4.88,"23,380,143",5.24,"309,207",-1.07,"1,848,984",3.43,"4,806,148",3.10,"3,129,068",1.36,"7,805,885",2.75,"1,604,619",28.69,"3,873,371",9.98,"2,861",269.16,"980,891",0.47,"195,411",5.93,"873,008",12.11,"2,921,301",15.71,"-169,279",--
2006M07,"31,027,349",7.29,"10,833,561",8.62,"17,224,936",4.70,"1,647,053",-11.26,"602,783",25.50,"14,975,100",6.10,"1,421,719",23.60,"105,383",12.54,"1,039,003",17.32,"200,398",36.03,"5,382",-77.79,1,-99.64,"196,966",2.12,"1,950,325",6.35,"939,867",3.92,"23,354,993",4.83,"308,561",-11.06,"1,797,684",2.55,"4,782,924",1.72,"3,138,389",4.05,"7,810,968",2.59,"1,586,752",25.38,"3,926,343",9.65,"3,372",301.43,"1,001,193",6.13,"213,973",14.70,"876,019",11.96,"3,018,021",14.29,"-327,042",--
2006M08,"31,178,515",6.18,"10,957,310",6.14,"17,253,210",4.31,"1,575,544",-13.76,"603,704",26.66,"15,073,962",5.88,"1,419,108",24.44,"104,272",8.36,"1,056,935",16.49,"193,901",25.31,"1,864",-72.97,1,-99.64,"191,914",-1.30,"1,973,239",2.43,"928,232",3.29,"23,483,440",5.59,"322,876",1.44,"1,872,413",6.30,"4,847,825",3.22,"3,095,044",4.98,"7,826,065",2.19,"1,567,494",24.62,"3,948,315",9.69,"3,408",274.09,"928,929",-9.33,"208,901",11.54,"871,367",11.11,"3,110,933",6.87,"-326,526",--
2006M09,"31,591,932",6.31,"11,225,091",7.46,"17,337,521",3.53,"1,525,518",-15.61,"592,201",9.89,"15,219,802",5.69,"1,434,289",25.05,"104,377",3.82,"1,101,396",20.48,"197,218",22.75,"1,803",-69.54,1,-99.64,"190,236",-2.73,"2,264,468",14.21,"932,847",3.36,"23,651,104",5.80,"360,380",18.22,"1,856,041",4.39,"4,968,776",5.91,"3,107,261",4.92,"7,838,523",1.94,"1,536,983",17.60,"3,980,015",9.91,"3,125",322.87,"906,461",-9.75,"213,191",18.99,"862,363",9.97,"3,145,820",4.41,"-384,322",--
2006M10,"31,398,487",5.47,"11,070,844",5.45,"17,317,610",3.72,"1,494,238",-13.14,"604,274",11.76,"15,219,098",5.43,"1,411,560",20.05,"106,891",5.75,"1,095,678",17.36,"198,434",18.95,"1,787",-58.06,1,-99.64,"195,682",1.57,"1,961,119",1.74,"937,726",3.63,"23,652,298",5.97,"305,351",0.80,"1,880,173",9.92,"4,947,989",6.17,"3,147,566",6.55,"7,827,164",1.39,"1,552,102",16.00,"3,988,698",9.77,"3,255",345.28,"928,381",-4.56,"209,288",13.16,"874,828",11.43,"3,235,299",0.47,"-400,452",--
2006M11,"31,456,749",5.10,"11,019,142",4.86,"17,378,724",3.30,"1,520,689",-12.75,"577,455",6.06,"15,280,580",5.12,"1,433,998",21.96,"106,236",1.38,"1,125,494",20.35,"195,936",7.38,"1,780",-67.81,1,-99.64,"195,438",0.28,"1,844,574",-1.39,"937,636",2.97,"23,788,817",5.51,"300,270",-1.54,"1,857,544",6.91,"4,996,726",5.36,"3,163,869",6.51,"7,811,668",0.98,"1,664,339",18.43,"3,990,599",9.36,"3,802",206.37,"924,098",-3.17,"223,455",21.24,"892,527",11.86,"3,135,891",-0.21,"-290,249",--
2006M12,"31,927,680",5.14,"11,227,432",5.78,"17,598,943",2.57,"1,611,281",-9.59,"525,391",-5.82,"15,462,271",4.35,"1,442,945",21.99,"123,333",18.79,"1,127,633",23.22,"204,614",6.17,"1,708",-71.17,1,-99.64,"201,071",4.43,"1,913,993",-3.76,"959,792",4.00,"24,171,821",5.14,"368,535",-3.80,"1,942,742",3.91,"5,152,628",5.41,"3,207,793",7.21,"7,799,752",0.53,"1,693,697",17.86,"4,002,250",9.34,"4,424",175.98,"901,968",-3.21,"236,295",13.26,"925,915",14.14,"3,011,388",8.48,"-193,492",--
2007M01,"32,046,004",5.29,"11,309,723",9.15,"17,640,666",2.23,"1,727,345",-8.82,"547,335",-3.26,"15,365,986",3.86,"1,449,592",18.37,"122,054",24.44,"1,091,553",5.94,"199,258",17.69,"11,644",251.25,1,0.00,"221,513",-24.44,"1,868,571",2.26,"995,362",-24.54,"24,224,704",5.25,"313,889",-18.29,"1,977,468",24.16,"5,151,730",3.80,"3,225,257",5.64,"7,768,293",-0.30,"1,702,281",18.08,"4,081,524",7.72,"4,262",99.91,"910,710",11.08,"216,911",9.68,"923,815",13.46,"3,102,551",13.82,"-196,620",--
2007M02,"32,301,117",5.94,"11,342,747",7.92,"17,714,935",2.73,"1,776,337",-7.96,"556,399",-2.49,"15,382,199",4.34,"1,466,683",17.81,"122,165",8.46,"1,127,380",13.30,"199,164",19.25,"17,060",653.53,1,0.00,"310,982",45.69,"1,769,928",-5.98,"1,267,342",25.80,"24,367,725",5.16,"348,036",-0.32,"1,877,597",2.92,"5,268,723",9.00,"3,249,036",6.25,"7,764,815",-0.91,"1,714,342",16.56,"4,139,476",9.03,"5,700",137.70,"822,915",-3.12,"223,194",12.67,"930,130",13.63,"3,161,312",14.25,"-241,429",--
