期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
2003M02,103.53,-0.20,61.29,21.10,64.39,28.52,56.41,6.35,43.56,48.21,42.86,50.33,69.74,15.69,-,-,55.29,36.65,99.14,1.42,96.16,4.96,71.69,13.79,73.78,14.10,59.69,10.76,85.41,7.72,85.41,7.72,79.85,2.28,69.80,1.44,70.00,16.40,105.96,-0.19,81.41,-2.09,86.90,4.45,94.37,-2.64,94.37,-0.80,65.49,11.21,56.81,48.06,72.67,7.71,38.18,-2.48,101.25,5.41,107.84,-1.46,106.30,-0.80,151.05,-9.01,153.61,-10.90,145.85,-7.07,99.57,3.37,99.57,3.50,146.86,-2.96,147.53,-4.06,99.65,-1.66,92.61,-0.85
2003M03,104.27,-0.25,61.43,19.19,64.51,27.36,56.73,4.84,44.85,41.17,44.18,42.84,70.96,12.46,-,-,57.61,23.49,98.94,1.27,95.11,-0.62,70.52,9.74,72.45,9.33,59.43,10.71,86.57,8.63,86.57,8.63,81.11,3.17,72.51,2.18,71.47,16.55,105.75,0.58,83.64,2.79,86.84,4.53,94.18,-1.29,94.18,2.49,66.68,12.58,58.04,47.01,74.00,9.69,38.66,-1.75,101.91,4.34,109.89,0.56,107.88,0.82,151.76,-8.78,153.91,-10.69,146.92,-6.84,99.32,2.79,99.32,2.90,150.53,0.62,151.41,-0.15,99.53,-1.40,92.46,-0.01
2003M04,103.24,-1.09,58.46,12.47,61.04,17.84,57.66,2.69,35.79,9.12,34.96,9.35,67.85,5.82,-,-,52.56,8.26,99.19,1.85,94.24,-4.10,68.69,5.35,70.09,3.87,60.61,13.42,86.82,7.07,86.82,7.07,81.36,3.10,72.64,-0.57,70.31,17.91,106.09,1.13,85.00,2.92,87.17,5.19,94.13,-1.41,94.13,1.83,67.28,12.73,58.80,45.11,75.12,10.50,38.41,-2.61,101.29,1.87,110.33,1.50,108.22,1.45,151.13,-7.91,152.37,-10.69,147.15,-5.06,99.65,3.30,99.65,3.40,151.28,1.34,152.19,0.56,99.77,-0.80,92.58,0.36
2003M05,102.44,-0.63,57.25,6.83,59.67,9.79,60.19,-5.60,34.22,6.34,33.37,6.38,63.39,-2.21,-,-,45.49,-10.77,98.88,2.88,93.10,-6.04,67.68,5.75,69.04,4.76,59.82,11.05,84.07,2.64,84.07,2.64,80.15,2.14,71.73,-1.58,65.64,11.07,105.75,1.18,85.37,2.50,86.37,5.59,96.42,1.93,96.42,4.74,67.07,11.95,58.93,36.82,74.60,9.38,37.94,-1.45,101.18,3.78,109.94,2.50,107.69,2.31,151.01,-5.54,151.25,-9.51,147.96,-1.37,99.70,3.18,99.70,3.23,150.36,2.63,151.24,1.98,99.50,-0.21,92.33,0.58
2003M06,101.89,-0.24,55.97,2.73,58.20,4.60,60.33,-3.66,35.10,10.62,34.27,10.80,64.43,3.19,-,-,47.48,2.35,98.21,3.64,92.54,-4.06,68.01,6.25,69.68,5.64,58.42,8.81,82.77,-0.36,82.77,-0.36,79.65,2.51,70.35,-2.63,65.60,10.49,105.48,-0.96,84.63,2.82,86.17,6.44,96.17,1.91,96.17,3.14,65.93,10.73,55.90,27.07,75.17,11.61,38.31,0.21,100.63,3.97,109.72,3.73,107.41,3.49,149.82,-4.98,149.91,-9.02,146.91,-0.76,99.51,2.73,99.51,2.73,150.69,3.45,151.60,3.11,99.37,0.90,92.71,1.64
2003M07,101.45,0.51,53.54,-1.51,55.44,-0.41,60.49,0.48,35.95,8.97,35.12,9.03,65.44,8.31,-,-,49.20,20.18,97.58,2.33,93.18,-4.36,67.57,7.87,69.18,7.36,58.31,10.10,80.95,-1.21,80.95,-1.21,79.58,3.71,71.35,0.06,67.21,14.87,104.81,-4.59,81.35,-1.14,86.34,8.43,91.58,-2.80,91.58,-3.51,66.75,11.29,57.71,20.08,75.33,11.92,38.90,4.94,100.12,5.12,109.16,4.68,106.73,4.60,148.39,-4.50,147.83,-8.75,146.10,-0.11,99.71,3.00,99.71,2.93,148.52,4.51,149.36,4.31,99.01,2.15,92.93,3.16
2003M08,101.29,-0.72,52.84,-2.26,54.54,-1.23,59.70,-0.63,36.18,8.32,35.38,8.53,66.89,6.67,-,-,52.01,13.68,97.38,0.40,91.75,-6.69,67.82,6.30,69.61,6.26,57.54,5.66,80.28,-2.51,80.28,-2.51,79.40,2.43,70.63,-2.63,67.76,13.77,104.59,-3.17,85.39,4.55,82.72,2.28,90.95,-4.36,90.95,-4.15,66.69,9.53,58.35,20.21,74.58,9.16,38.94,3.90,96.68,-0.01,108.99,2.06,106.51,2.62,147.92,-5.20,147.53,-9.05,145.49,-1.27,99.30,1.45,99.30,1.41,147.77,2.66,148.58,2.56,98.66,0.30,92.36,1.26
2003M09,100.57,-2.95,53.54,-2.88,55.24,-1.55,57.88,5.37,37.08,-0.72,36.31,-0.77,66.86,3.69,-,-,52.14,7.13,96.39,-2.35,92.29,-6.89,68.02,2.81,69.86,2.80,57.42,1.88,79.98,-4.19,79.98,-4.19,78.60,0.41,70.34,-2.90,66.14,8.98,103.52,-5.31,85.61,4.36,81.89,-0.51,86.92,-10.88,86.92,-11.52,66.57,8.05,58.89,19.91,73.62,5.88,39.16,6.27,95.98,-1.75,108.11,-0.16,105.42,-0.20,146.02,-7.51,144.96,-11.87,144.24,-3.03,98.76,0.19,98.76,0.19,149.63,2.75,150.62,2.91,98.29,-1.37,91.52,-0.96
2003M10,99.65,-4.88,57.03,2.98,59.26,5.28,57.27,3.21,36.19,-2.16,35.41,-2.18,66.39,3.91,-,-,51.74,10.82,96.08,-3.75,92.69,-5.61,67.42,0.43,69.25,0.79,56.92,-2.20,79.90,-3.00,79.90,-3.00,78.79,-0.78,71.05,-3.60,66.98,7.70,103.19,-8.29,84.75,3.92,82.73,-0.61,85.77,-9.68,85.77,-10.27,67.40,6.65,60.33,13.92,74.49,5.55,39.36,6.15,96.36,-2.67,107.83,-2.24,104.64,-2.04,142.75,-10.62,143.28,-13.50,139.56,-7.72,99.15,0.16,99.15,0.18,154.06,5.02,155.32,5.47,97.90,-2.71,91.26,-2.07
2003M11,100.52,-3.19,61.79,4.60,64.64,5.40,58.17,4.32,37.09,9.25,36.32,9.63,66.01,3.69,-,-,51.34,13.84,96.59,-2.54,92.19,-3.79,69.25,4.32,71.36,5.30,57.17,-1.87,80.31,-1.92,80.31,-1.92,79.26,0.92,70.51,-3.36,69.26,13.00,103.74,-1.99,85.48,7.37,83.21,0.31,87.98,-6.18,87.98,-6.18,68.34,8.89,61.58,16.56,75.12,7.08,40.88,10.76,94.95,-4.56,108.28,0.68,105.19,-0.81,143.29,-9.80,144.50,-12.04,139.47,-7.56,99.65,0.93,99.65,0.93,156.74,8.07,158.10,8.70,98.24,-0.99,91.43,-0.54
2003M12,100.89,-3.15,64.17,6.93,67.05,6.70,58.59,4.98,36.63,-0.81,35.81,-0.94,66.34,3.92,-,-,51.79,13.55,97.12,-2.43,92.72,-2.41,70.31,5.36,72.52,6.35,57.60,-1.23,80.58,-2.27,80.58,-2.27,79.01,1.83,70.04,1.14,68.63,12.79,103.74,-2.30,85.37,6.97,83.21,-0.13,91.73,-2.61,91.73,-2.61,69.67,10.39,62.82,19.04,77.00,8.85,42.37,13.84,97.10,-3.40,108.28,0.25,105.19,-1.24,143.27,-9.99,145.01,-12.02,138.96,-7.96,99.82,0.58,99.82,0.58,156.70,6.98,158.06,7.44,98.38,-1.12,91.60,-0.68
2004M01,101.04,-1.28,66.12,8.66,69.30,8.62,59.26,6.62,39.07,-0.36,38.24,-0.55,66.63,3.03,-,-,52.52,10.73,96.03,-2.61,92.84,-1.46,70.57,3.17,72.88,3.74,57.34,-0.71,81.16,-1.97,81.16,-1.97,78.40,0.40,69.38,1.15,68.53,3.58,102.58,-2.67,84.75,5.44,82.26,-0.68,91.73,-2.26,91.73,-2.26,71.48,11.01,66.01,18.72,78.15,9.78,44.05,17.28,96.93,-3.09,107.33,-0.05,104.46,-1.19,142.36,-6.30,144.33,-5.64,137.87,-6.92,99.02,0.02,99.02,0.02,157.38,8.34,158.86,8.90,97.51,-1.76,90.86,-1.41
2004M02,100.77,-2.67,67.52,10.16,70.17,8.98,62.01,9.93,37.70,-13.45,36.87,-13.98,68.47,-1.82,-,-,56.02,1.32,94.75,-4.43,92.49,-3.82,71.99,0.42,74.52,1.00,57.50,-3.67,82.66,-3.22,82.66,-3.22,78.51,-1.68,70.38,0.83,69.55,-0.64,101.21,-4.48,85.26,4.73,82.22,-5.39,90.49,-4.11,90.49,-4.11,72.83,11.21,67.44,18.71,80.45,10.71,45.74,19.80,97.79,-3.42,106.20,-1.52,103.06,-3.05,140.53,-6.96,141.80,-7.69,136.71,-6.27,97.54,-2.04,97.54,-2.04,154.92,5.49,156.36,5.99,96.25,-3.41,89.81,-3.02
2004M03,101.65,-2.51,64.98,5.78,66.44,2.99,62.75,10.61,37.75,-15.83,36.92,-16.43,70.39,-0.80,-,-,58.56,1.65,95.01,-3.97,93.42,-1.78,71.57,1.49,73.90,2.00,58.19,-2.09,83.23,-3.86,83.23,-3.86,79.13,-2.44,71.10,-1.94,70.78,-0.97,101.48,-4.04,86.58,3.52,82.42,-5.09,92.39,-1.90,92.39,-1.90,75.92,13.86,72.09,24.21,82.43,11.39,49.01,26.77,99.12,-2.74,106.42,-3.16,103.34,-4.21,141.01,-7.08,140.58,-8.66,138.76,-5.55,95.53,-3.82,95.53,-3.82,156.17,3.75,157.66,4.13,98.82,-0.71,95.27,3.04
2004M04,101.83,-1.37,64.99,11.17,66.79,9.42,63.03,9.31,38.32,7.07,37.47,7.18,70.90,4.50,-,-,58.70,11.68,94.01,-5.22,98.04,4.03,71.95,4.75,74.41,6.16,57.86,-4.54,83.67,-3.63,83.67,-3.63,78.65,-3.33,70.90,-2.40,70.03,-0.40,100.53,-5.24,86.21,1.42,81.56,-6.44,95.22,1.16,95.22,1.16,78.92,17.30,78.46,33.44,82.31,9.57,50.36,31.11,100.59,-0.69,105.65,-4.24,105.95,-2.10,140.17,-7.25,139.61,-8.37,138.04,-6.19,94.67,-5.00,94.67,-5.00,155.49,2.78,157.01,3.17,96.79,-2.99,91.91,-0.72
2004M05,103.10,0.64,64.05,11.88,65.57,9.89,64.74,7.56,41.46,21.16,40.64,21.79,73.01,15.18,-,-,61.65,35.52,95.58,-3.34,97.76,5.01,72.90,7.71,75.09,8.76,60.34,0.87,84.23,0.19,84.23,0.19,79.81,-0.42,71.70,-0.04,71.27,8.58,102.09,-3.46,86.61,1.45,83.80,-2.98,96.69,0.28,96.69,0.28,80.03,19.32,79.64,35.14,84.25,12.94,49.91,31.55,100.23,-0.94,106.93,-2.74,107.59,-0.09,141.21,-6.49,141.18,-6.66,138.57,-6.35,95.95,-3.76,95.95,-3.76,156.98,4.40,158.47,4.78,97.83,-1.68,92.57,0.26
2004M06,103.17,1.26,61.90,10.60,62.88,8.04,64.79,7.39,40.66,15.84,39.78,16.08,74.03,14.90,-,-,63.73,34.22,96.11,-2.14,93.51,1.05,74.23,9.15,76.56,9.87,60.86,4.18,84.31,1.86,84.31,1.86,80.10,0.56,72.54,3.11,71.78,9.42,102.49,-2.83,84.35,-0.33,84.12,-2.38,101.08,5.11,101.08,5.11,79.93,21.23,78.98,41.29,85.77,14.10,49.12,28.22,101.25,0.62,104.96,-4.34,108.01,0.56,140.74,-6.06,141.23,-5.79,137.63,-6.32,96.68,-2.84,96.68,-2.84,157.77,4.70,159.28,5.07,98.90,-0.47,94.18,1.59
2004M07,104.70,3.20,63.16,17.97,62.91,13.47,62.37,3.11,43.25,20.31,42.36,20.62,74.82,14.33,-,-,64.85,31.81,94.30,-3.36,96.35,3.40,78.31,15.89,80.73,16.70,64.41,10.46,85.15,5.19,85.15,5.19,80.54,1.21,72.70,1.89,72.26,7.51,103.25,-1.49,85.25,4.79,85.02,-1.53,115.44,26.05,115.44,26.05,81.34,21.86,81.38,41.02,86.45,14.76,49.80,28.02,101.13,1.01,105.78,-3.10,108.81,1.95,142.13,-4.22,142.01,-3.94,139.57,-4.47,97.46,-2.26,97.46,-2.26,154.03,3.71,155.27,3.96,100.13,1.13,96.35,3.68
2004M08,106.13,4.78,64.17,21.44,64.30,17.90,61.99,3.84,46.82,29.41,45.98,29.96,79.34,18.61,-,-,70.92,36.36,95.60,-1.83,98.03,6.84,84.53,24.64,87.54,25.76,67.28,16.93,85.32,6.28,85.32,6.28,81.08,2.12,73.10,3.50,73.52,8.50,103.92,-0.64,85.86,0.55,85.57,3.45,116.19,27.75,116.19,27.75,82.70,24.01,82.93,42.13,87.88,17.83,50.92,30.77,101.08,4.55,107.47,-1.39,109.52,2.83,141.73,-4.18,141.65,-3.99,139.14,-4.36,97.90,-1.41,97.90,-1.41,154.93,4.85,156.18,5.12,100.66,2.03,96.67,4.67
2004M09,106.15,5.55,66.22,23.68,66.63,20.62,62.33,7.69,47.48,28.05,46.67,28.53,83.31,24.60,-,-,77.62,48.87,95.07,-1.37,96.40,4.45,86.06,26.52,89.15,27.61,68.39,19.10,84.63,5.81,84.63,5.81,81.35,3.50,73.64,4.69,75.98,14.88,103.34,-0.17,85.44,-0.20,85.07,3.88,119.98,38.04,119.98,38.04,83.05,24.76,83.25,41.37,88.66,20.43,51.31,31.03,101.48,5.73,107.00,-1.03,108.91,3.31,140.16,-4.01,139.06,-4.07,138.54,-3.95,97.48,-1.30,97.48,-1.30,151.39,1.18,152.49,1.24,101.47,3.24,96.80,5.77
2004M10,106.60,6.97,69.36,21.62,70.20,18.46,63.02,10.04,49.56,36.94,48.79,37.79,85.77,29.19,-,-,81.68,57.87,96.84,0.79,94.33,1.77,86.78,28.72,89.85,29.75,69.14,21.47,83.88,4.98,83.88,4.98,81.92,3.97,74.65,5.07,78.28,16.87,102.97,-0.21,85.76,1.19,84.78,2.48,123.97,44.54,123.97,44.54,84.84,25.88,86.52,43.41,89.55,20.22,52.52,33.44,101.86,5.71,106.71,-1.04,108.52,3.71,139.09,-2.56,138.51,-3.33,137.01,-1.83,97.41,-1.75,97.41,-1.75,150.38,-2.39,151.45,-2.49,101.36,3.53,97.00,6.29
2004M11,104.43,3.89,72.58,17.46,74.48,15.22,63.29,8.80,48.27,30.14,47.51,30.81,84.62,28.19,-,-,81.20,58.16,93.89,-2.80,92.95,0.82,84.89,22.58,87.83,23.08,68.00,18.94,81.08,0.96,81.08,0.96,80.58,1.67,74.91,6.24,77.11,11.33,99.83,-3.77,84.20,-1.50,82.22,-1.19,120.18,36.60,120.18,36.60,83.98,22.89,86.27,40.09,88.85,18.28,51.70,26.47,98.98,4.24,104.18,-3.79,105.21,0.02,135.48,-5.45,135.10,-6.51,133.28,-4.44,96.52,-3.14,96.52,-3.14,143.99,-8.13,144.92,-8.34,98.67,0.44,94.45,3.30
2004M12,102.29,1.39,67.75,5.58,69.22,3.24,63.09,7.68,46.05,25.72,45.27,26.42,81.76,23.24,-,-,76.94,48.56,93.59,-3.63,91.67,-1.13,81.02,15.23,83.47,15.10,66.94,16.22,80.38,-0.25,80.38,-0.25,79.37,0.46,74.16,5.88,73.96,7.77,98.12,-5.42,85.10,-0.32,80.83,-2.86,118.13,28.78,118.13,28.78,83.58,19.97,86.32,37.41,87.60,13.77,52.21,23.22,99.22,2.18,102.81,-5.05,103.41,-1.69,133.00,-7.17,132.90,-8.35,130.59,-6.02,93.94,-5.89,93.94,-5.89,140.72,-10.20,141.60,-10.41,97.17,-1.23,93.25,1.80
2005M01,101.05,0.01,66.47,0.53,68.30,-1.44,64.78,9.31,44.43,13.72,43.57,13.94,77.18,15.83,-,-,69.57,32.46,95.29,-0.77,88.29,-4.90,79.21,12.24,81.41,11.70,66.57,16.10,79.75,-1.74,79.75,-1.74,78.12,-0.36,73.23,5.55,72.06,5.15,97.27,-5.18,82.64,-2.49,80.16,-2.55,113.16,23.36,113.16,23.36,84.29,17.92,88.14,33.53,87.66,12.17,52.46,19.09,98.24,1.35,102.12,-4.85,102.51,-1.87,131.63,-7.54,131.79,-8.69,129.00,-6.43,93.18,-5.90,93.18,-5.90,139.18,-11.56,140.14,-11.78,96.29,-1.25,92.37,1.66
2005M02,100.34,-0.43,61.32,-9.18,62.43,-11.03,67.01,8.06,44.75,18.70,43.92,19.12,78.88,15.20,-,-,71.84,28.24,97.87,3.29,89.35,-3.40,80.29,11.53,82.79,11.10,65.91,14.63,78.78,-4.69,78.78,-4.69,77.80,-0.90,74.00,5.14,71.69,3.08,95.93,-5.22,81.75,-4.12,79.04,-3.87,111.55,23.27,111.55,23.27,84.45,15.96,88.48,31.20,88.76,10.33,51.72,13.07,98.60,0.83,100.87,-5.02,101.09,-1.91,129.70,-7.71,130.09,-8.26,126.90,-7.18,91.94,-5.74,91.94,-5.74,135.79,-12.35,136.66,-12.60,95.58,-0.70,92.45,2.94
2005M03,99.86,-1.76,60.32,-7.17,60.76,-8.55,72.31,15.24,52.13,38.09,51.43,39.30,78.83,11.99,-,-,72.70,24.15,96.84,1.93,86.42,-7.49,81.14,13.37,83.90,13.53,65.32,12.25,78.39,-5.82,78.39,-5.82,77.60,-1.93,73.93,3.98,72.05,1.79,97.91,-3.52,82.16,-5.11,78.23,-5.08,110.38,19.47,110.38,19.47,83.66,10.19,87.83,21.83,86.92,5.45,52.30,6.71,98.12,-1.01,100.07,-5.97,100.03,-3.20,127.40,-9.65,127.70,-9.16,124.72,-10.12,91.58,-4.13,91.58,-4.13,133.38,-14.59,134.19,-14.89,94.64,-4.23,91.62,-3.83
2005M04,100.22,-1.58,60.56,-6.82,60.90,-8.82,72.92,15.69,52.42,36.80,51.71,38.00,78.63,10.90,-,-,71.16,21.23,98.89,5.19,89.96,-8.24,79.74,10.83,82.00,10.20,66.80,15.45,80.58,-3.69,80.58,-3.69,78.33,-0.41,74.57,5.18,72.74,3.87,99.07,-1.45,82.90,-3.84,79.15,-2.95,106.66,12.01,106.66,12.01,85.36,8.16,90.29,15.08,87.97,6.88,53.68,6.59,98.97,-1.61,100.97,-4.43,101.42,-4.28,126.93,-9.45,128.10,-8.24,123.47,-10.55,96.10,1.51,96.10,1.51,133.50,-14.14,134.24,-14.50,95.77,-1.05,92.35,0.48
2005M05,98.69,-4.28,60.88,-4.95,61.52,-6.18,72.26,11.62,51.46,24.12,50.75,24.88,73.17,0.22,-,-,62.34,1.12,98.17,2.71,89.22,-8.74,76.20,4.53,77.86,3.69,66.59,10.36,80.32,-4.64,80.32,-4.64,77.55,-2.83,73.77,2.89,70.81,-0.65,98.35,-3.66,82.63,-4.60,78.46,-6.37,101.58,5.06,101.58,5.06,84.46,5.54,88.55,11.19,88.11,4.58,53.23,6.65,97.55,-2.67,100.41,-6.10,100.68,-6.42,125.92,-10.83,127.53,-9.67,122.07,-11.91,92.88,-3.20,92.88,-3.20,132.89,-15.35,133.64,-15.67,95.28,-2.61,91.97,-0.65
2005M06,98.70,-4.33,59.37,-4.09,59.41,-5.52,71.66,10.60,55.81,37.26,55.15,38.64,71.51,-3.40,-,-,59.51,-6.62,98.39,2.37,89.23,-4.58,76.70,3.33,78.44,2.46,66.62,9.46,80.23,-4.84,80.23,-4.84,76.96,-3.92,73.04,0.69,68.85,-4.08,98.57,-3.82,82.29,-2.44,78.24,-6.99,98.34,-2.71,98.34,-2.71,83.13,4.00,86.07,8.98,87.36,1.85,52.74,7.37,97.07,-4.13,100.58,-4.17,100.90,-6.58,126.36,-10.22,127.59,-9.66,122.85,-10.74,92.47,-4.35,92.47,-4.35,133.12,-15.62,133.87,-15.95,95.48,-3.46,92.15,-2.16
2005M07,100.00,-4.49,59.63,-5.59,59.62,-5.23,72.53,16.29,59.69,38.01,59.07,39.45,73.52,-1.74,-,-,62.17,-4.13,100.08,6.13,90.06,-6.53,79.03,0.92,80.98,0.31,67.83,5.31,81.69,-4.06,81.69,-4.06,78.30,-2.78,74.47,2.43,70.20,-2.85,100.27,-2.89,83.46,-2.10,79.56,-6.42,91.05,-21.13,91.05,-21.13,82.78,1.77,83.23,2.27,88.59,2.48,54.68,9.80,98.76,-2.34,101.94,-3.63,102.64,-5.67,127.84,-10.05,128.84,-9.27,124.51,-10.79,90.92,-6.71,90.92,-6.71,134.65,-12.58,135.37,-12.82,96.71,-3.42,93.12,-3.35
2005M08,100.43,-5.37,61.74,-3.79,62.23,-3.22,71.70,15.66,60.59,29.41,59.92,30.32,74.02,-6.71,-,-,62.68,-11.62,100.82,5.46,90.07,-8.12,79.40,-6.07,81.26,-7.17,68.65,2.04,81.90,-4.01,81.90,-4.01,78.38,-3.33,74.05,1.30,69.95,-4.86,100.83,-2.97,83.31,-2.97,80.31,-6.15,89.71,-22.79,89.71,-22.79,82.02,-0.82,80.90,-2.45,88.47,0.67,56.03,10.04,98.84,-2.22,102.38,-4.74,103.22,-5.75,128.64,-9.24,130.11,-8.15,124.87,-10.26,91.70,-6.33,91.70,-6.33,135.22,-12.72,135.94,-12.96,98.85,-1.80,93.87,-2.90
2005M09,102.90,-3.06,62.97,-4.91,63.63,-4.50,74.18,19.01,65.42,37.78,64.77,38.78,76.81,-7.80,-,-,65.91,-15.09,103.60,8.97,91.87,-4.70,82.59,-4.03,84.68,-5.01,70.57,3.19,84.02,-0.72,84.02,-0.72,80.02,-1.63,75.18,2.09,72.01,-5.23,103.45,0.11,84.09,-1.58,82.41,-3.13,87.55,-27.03,87.55,-27.03,83.71,0.79,82.43,-0.98,89.24,0.65,59.25,15.47,100.50,-0.97,104.41,-2.42,105.90,-2.76,130.99,-6.54,132.22,-4.92,127.39,-8.05,92.74,-4.86,92.74,-4.86,140.29,-7.33,141.11,-7.46,101.10,-0.36,95.76,-1.07
2005M10,103.85,-2.58,65.02,-6.26,65.97,-6.03,75.69,20.10,69.29,39.81,68.68,40.77,78.38,-8.62,-,-,68.01,-16.74,104.48,7.89,93.42,-0.96,82.68,-4.72,84.53,-5.92,71.99,4.12,85.72,2.19,85.72,2.19,81.36,-0.68,76.80,2.88,74.00,-5.47,105.27,2.23,84.47,-1.50,83.65,-1.33,88.86,-28.32,88.86,-28.32,82.84,-2.36,78.40,-9.39,89.85,0.34,61.19,16.51,104.76,2.85,106.62,-0.08,107.77,-0.69,132.09,-5.03,132.94,-4.02,128.82,-5.98,93.60,-3.91,93.60,-3.91,141.90,-5.64,142.69,-5.78,102.64,1.26,97.45,0.46
2005M11,103.22,-1.16,63.55,-12.44,64.46,-13.45,75.68,19.58,62.43,29.34,61.69,29.85,77.49,-8.43,-,-,66.47,-18.14,104.55,11.35,93.57,0.67,81.10,-4.46,82.74,-5.80,71.64,5.35,84.30,3.97,84.30,3.97,81.64,1.32,77.82,3.88,73.71,-4.41,105.52,5.70,84.42,0.26,83.65,1.74,87.73,-27.00,87.73,-27.00,82.23,-2.08,76.54,-11.28,89.51,0.74,62.50,20.89,106.15,7.24,106.81,2.52,108.00,2.65,132.59,-2.13,132.89,-1.64,129.82,-2.60,93.33,-3.30,93.33,-3.30,142.19,-1.25,142.97,-1.35,102.32,3.70,96.44,2.11
2005M12,102.02,-0.26,62.78,-7.34,62.88,-9.16,75.20,19.19,62.05,34.74,61.32,35.45,74.38,-9.03,-,-,62.00,-19.42,103.68,10.78,92.87,1.31,79.76,-1.56,81.55,-2.30,69.40,3.67,83.61,4.02,83.61,4.02,80.14,0.97,75.03,1.17,71.32,-3.57,103.99,5.98,84.10,-1.18,82.91,2.57,86.61,-26.68,86.61,-26.68,81.06,-3.02,73.47,-14.89,88.80,1.37,64.64,23.81,108.79,9.65,106.12,3.22,107.09,3.56,131.92,-0.81,131.58,-0.99,129.76,-0.64,90.86,-3.28,90.86,-3.28,141.00,0.20,141.78,0.13,101.48,4.44,95.67,2.60
2006M01,99.28,-1.75,61.55,-7.40,61.80,-9.52,73.19,12.98,61.48,38.38,60.75,39.43,73.18,-5.18,-,-,61.50,-11.60,100.00,4.94,90.16,2.12,78.76,-0.57,80.83,-0.71,66.86,0.44,80.65,1.13,80.65,1.13,78.41,0.37,74.71,2.02,69.17,-4.01,100.30,3.12,83.08,0.53,80.01,-0.19,85.64,-24.32,85.64,-24.32,77.69,-7.83,68.26,-22.56,85.78,-2.14,65.07,24.04,108.03,9.97,103.16,1.02,103.29,0.76,128.28,-2.54,126.79,-3.79,127.24,-1.36,88.07,-5.48,88.07,-5.48,134.50,-3.36,135.17,-3.55,98.46,2.25,93.54,1.27
