期間,工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業及服務業_原始值,工業及服務業_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),工業部門_原始值,工業部門_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),食品製造業_原始值,食品製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),飲料及菸草製造業_原始值,飲料及菸草製造業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),紡織業_原始值,紡織業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),成衣及服飾品製造業_原始值,成衣及服飾品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),皮革、毛皮及其製品製造業_原始值,皮革、毛皮及其製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),木竹製品製造業_原始值,木竹製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),紙漿、紙及紙製品製造業_原始值,紙漿、紙及紙製品製造業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),印刷及資料儲存媒體複製業_原始值,印刷及資料儲存媒體複製業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),石油及煤製品製造業_原始值,石油及煤製品製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學材料製造業_原始值,化學材料製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),化學製品製造業_原始值,化學製品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),藥品製造業_原始值,藥品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),橡膠製品製造業_原始值,橡膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),塑膠製品製造業_原始值,塑膠製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),非金屬礦物製品製造業_原始值,非金屬礦物製品製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),基本金屬製造業_原始值,基本金屬製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),金屬製品製造業_原始值,金屬製品製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電子零組件製造業_原始值,電子零組件製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電腦、電子產品及光學製品製造業_原始值,電腦、電子產品及光學製品製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),電力設備製造業_原始值,電力設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),機械設備製造業_原始值,機械設備製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),汽車及其零件製造業_原始值,汽車及其零件製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),其他運輸工具製造業_原始值,其他運輸工具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),家具製造業_原始值,家具製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),其他製造業_原始值,其他製造業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),產業用機械設備維修及安裝業_原始值,產業用機械設備維修及安裝業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),電力及燃氣供應業_原始值,電力及燃氣供應業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),用水供應及污染整治業_原始值,用水供應及污染整治業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),服務業部門_原始值,服務業部門_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),批發及零售業_原始值,批發及零售業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),運輸及倉儲業_原始值,運輸及倉儲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),住宿及餐飲業_原始值,住宿及餐飲業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),資訊及通訊傳播業_原始值,資訊及通訊傳播業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),金融及保險業_原始值,金融及保險業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),不動產業_原始值,不動產業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),專業、科學及技術服務業_原始值,專業、科學及技術服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),支援服務業_原始值,支援服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),教育服務業_原始值,教育服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),醫療保健服務業_原始值,醫療保健服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),藝術、娛樂及休閒服務業_原始值,藝術、娛樂及休閒服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%),其他服務業_原始值,其他服務業_年增率(%)
1973,-,-,-,-,-,-,"2,254",-,"2,560",-,"1,878",-,"2,964",-,"3,205",-,"1,448",-,"2,179",-,"2,468",-,"1,879",-,"1,976",-,"2,266",-,"1,602",-,"2,905",-,"2,993",-,"2,747",-,"1,982",-,"2,312",-,"1,831",-,"1,565",-,"1,754",-,"1,517",-,"1,900",-,"2,067",-,"1,846",-,"2,207",-,"2,285",-,"2,069",-,"2,855",-,"2,898",-,"2,754",-,"3,116",-,"3,106",-,"3,151",-,"3,931",-,"3,880",-,"4,311",-,"2,827",-,"2,856",-,"2,730",-,"2,490",-,"2,561",-,"2,361",-,"2,460",-,"2,673",-,"2,219",-,"2,376",-,"2,458",-,"2,215",-,"2,315",-,"2,405",-,"2,162",-,"2,053",-,"2,158",-,"1,830",-,"3,195",-,"3,177",-,"3,377",-,"2,510",-,"2,547",-,"2,383",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,680",-,"1,931",-,"1,453",-,"2,747",-,"2,734",-,"2,829",-,"3,112",-,"3,088",-,"3,291",-,"2,850",-,"2,872",-,"2,698",-,"2,022",-,"2,047",-,"1,956",-,"1,846",-,"2,005",-,"1,735",-,"2,390",-,"2,618",-,"1,862",-,"4,331",-,"4,321",-,"4,422",-,-,-,-,-,-,-,"2,558",-,"2,680",-,"1,778",-,-,-,-,-,-,-,-,-,-,-,-,-,"3,163",-,"3,346",-,"2,198",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1974,-,-,-,-,-,-,"3,078",36.56,"3,510",37.11,"2,504",33.33,"4,528",52.77,"4,915",53.35,"2,072",43.09,"2,918",33.91,"3,301",33.75,"2,497",32.89,"2,641",33.65,"3,092",36.45,"2,026",26.47,"3,966",36.52,"4,222",41.06,"3,551",29.27,"2,578",30.07,"2,942",27.25,"2,416",31.95,"2,078",32.78,"2,298",31.01,"2,009",32.43,"2,376",25.05,"2,579",24.77,"2,281",23.56,"2,765",25.28,"2,799",22.49,"2,703",30.64,"3,581",25.43,"3,605",24.40,"3,524",27.96,"4,005",28.53,"3,991",28.49,"4,048",28.47,"5,546",41.08,"5,467",40.90,"6,246",44.89,"4,422",56.42,"4,591",60.75,"3,997",46.41,"3,893",56.35,"3,977",55.29,"3,752",58.92,"3,125",27.03,"3,462",29.52,"2,777",25.15,"2,948",24.07,"3,019",22.82,"2,768",24.97,"2,616",13.00,"2,725",13.31,"2,426",12.21,"2,976",44.96,"3,130",45.04,"2,641",44.32,"4,443",39.06,"4,409",38.78,"4,759",40.92,"3,454",37.61,"3,498",37.34,"3,295",38.27,-,-,-,-,-,-,-,-,-,-,-,-,"2,835",68.75,"3,115",61.32,"2,526",73.85,"3,572",30.03,"3,537",29.37,"3,823",35.14,"4,857",56.07,"4,808",55.70,"5,262",59.89,"3,539",24.18,"3,564",24.09,"3,372",24.98,"2,637",30.42,"2,660",29.95,"2,573",31.54,"2,495",35.16,"2,722",35.76,"2,343",35.04,"3,211",34.35,"3,451",31.82,"2,619",40.66,"6,337",46.32,"6,328",46.45,"6,419",45.16,-,-,-,-,-,-,"3,700",44.64,"3,878",44.70,"2,559",43.93,-,-,-,-,-,-,-,-,-,-,-,-,"4,550",43.85,"4,809",43.72,"3,306",50.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1975,-,-,-,-,-,-,"3,637",18.16,"4,151",18.26,"2,931",17.05,"5,131",13.32,"5,582",13.57,"2,173",4.87,"3,424",17.34,"3,881",17.57,"2,927",17.22,"3,235",22.49,"3,730",20.63,"2,540",25.37,"4,777",20.45,"5,028",19.09,"4,358",22.73,"2,938",13.96,"3,398",15.50,"2,733",13.12,"2,317",11.50,"2,632",14.53,"2,239",11.45,"2,732",14.98,"2,930",13.61,"2,634",15.48,"3,159",14.25,"3,198",14.26,"3,092",14.39,"4,197",17.20,"4,221",17.09,"4,135",17.34,"4,654",16.20,"4,648",16.46,"4,673",15.44,"6,345",14.41,"6,274",14.76,"6,955",11.35,"5,214",17.91,"5,414",17.93,"4,736",18.49,"4,377",12.43,"4,446",11.79,"4,259",13.51,"4,082",30.62,"4,491",29.72,"3,651",31.47,"3,438",16.62,"3,560",17.92,"3,183",14.99,"3,109",18.85,"3,239",18.86,"2,937",21.06,"3,328",11.83,"3,555",13.58,"2,860",8.29,"4,655",4.77,"4,610",4.56,"5,069",6.51,"3,946",14.24,"3,987",13.98,"3,795",15.17,-,-,-,-,-,-,-,-,-,-,-,-,"3,550",25.22,"3,989",28.06,"3,027",19.83,"4,337",21.42,"4,302",21.63,"4,610",20.59,"5,833",20.09,"5,754",19.68,"6,369",21.04,"4,117",16.33,"4,126",15.77,"4,054",20.23,"3,131",18.73,"3,165",18.98,"3,042",18.23,"2,999",20.20,"3,345",22.89,"2,779",18.61,"3,827",19.18,"4,164",20.66,"2,994",14.32,"7,564",19.36,"7,553",19.36,"7,662",19.36,-,-,-,-,-,-,"4,341",17.32,"4,567",17.77,"2,917",13.99,-,-,-,-,-,-,-,-,-,-,-,-,"5,198",14.24,"5,518",14.74,"3,677",11.22,-,-,-,-,-,-,-,-,-,-,-,-,"7,731",-,"9,106",-,"5,669",-,"15,091",-,"17,809",-,"8,119",-,"6,911",-,"8,336",-,"4,094",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1976,-,-,-,-,-,-,"4,266",17.29,"4,784",15.25,"3,558",21.39,"6,200",20.83,"6,719",20.37,"2,763",27.15,"4,041",18.02,"4,507",16.13,"3,545",21.11,"3,648",12.77,"4,158",11.47,"2,977",17.20,"4,900",2.57,"5,152",2.47,"4,484",2.89,"3,644",24.03,"4,102",20.72,"3,417",25.03,"2,966",28.01,"3,334",26.67,"2,877",28.49,"3,463",26.76,"3,620",23.55,"3,380",28.32,"3,734",18.20,"3,769",17.85,"3,675",18.86,"4,876",16.18,"4,897",16.02,"4,826",16.71,"5,351",14.98,"5,345",15.00,"5,374",15.00,"6,544",3.14,"6,465",3.04,"7,198",3.49,"5,536",6.18,"5,674",4.80,"5,220",10.22,"5,132",17.25,"5,173",16.35,"5,062",18.85,"4,850",18.81,"5,142",14.50,"4,507",23.45,"4,451",29.46,"4,571",28.40,"4,206",32.14,"3,946",26.92,"4,066",25.53,"3,806",29.59,"4,021",20.82,"4,261",19.86,"3,540",23.78,"5,365",15.25,"5,321",15.42,"5,728",13.00,"4,632",17.38,"4,641",16.40,"4,599",21.19,-,-,-,-,-,-,-,-,-,-,-,-,"4,352",22.59,"4,801",20.36,"3,887",28.41,"4,751",9.55,"4,709",9.46,"5,087",10.35,"7,016",20.28,"6,914",20.16,"7,699",20.88,"4,733",14.96,"4,741",14.91,"4,677",15.37,"3,804",21.49,"3,830",21.01,"3,729",22.58,"3,420",14.04,"3,775",12.86,"3,201",15.19,"4,223",10.35,"4,580",9.99,"3,436",14.76,"8,119",7.34,"8,102",7.27,"8,273",7.97,-,-,-,-,-,-,"4,941",13.82,"5,097",11.60,"3,782",29.65,-,-,-,-,-,-,-,-,-,-,-,-,"5,621",8.14,"5,980",8.37,"3,998",8.73,-,-,-,-,-,-,-,-,-,-,-,-,"8,299",7.35,"9,633",5.79,"6,284",10.85,"15,652",3.72,"18,438",3.53,"8,545",5.25,"7,539",9.09,"8,963",7.52,"4,562",11.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1977,-,-,-,-,-,-,"5,068",18.80,"5,672",18.56,"4,256",19.62,"6,684",7.81,"7,259",8.04,"3,029",9.63,"4,859",20.24,"5,434",20.57,"4,263",20.25,"4,320",18.42,"4,857",16.81,"3,661",22.98,"5,765",17.65,"6,133",19.04,"5,217",16.35,"4,535",24.45,"5,217",27.18,"4,188",22.56,"3,475",17.16,"4,039",21.15,"3,341",16.13,"4,243",22.52,"4,557",25.88,"4,078",20.65,"4,574",22.50,"4,634",22.95,"4,477",21.82,"6,078",24.65,"6,155",25.69,"5,907",22.40,"6,105",14.09,"6,098",14.09,"6,130",14.07,"7,170",9.57,"7,073",9.40,"7,947",10.41,"7,068",27.67,"7,242",27.63,"6,624",26.90,"6,293",22.62,"6,499",25.63,"5,958",17.70,"5,696",17.44,"6,300",22.52,"5,015",11.27,"5,420",21.77,"5,492",20.15,"5,276",25.44,"4,963",25.77,"5,130",26.17,"4,786",25.75,"4,713",17.21,"5,004",17.44,"4,160",17.51,"6,079",13.31,"6,025",13.23,"6,527",13.95,"5,432",17.27,"5,418",16.74,"5,482",19.20,-,-,-,-,-,-,-,-,-,-,-,-,"4,862",11.72,"5,404",12.56,"4,381",12.71,"5,815",22.40,"5,771",22.55,"6,134",20.58,"8,362",19.18,"8,272",19.64,"8,987",16.73,"5,683",20.07,"5,666",19.51,"5,786",23.71,"4,394",15.51,"4,395",14.75,"4,392",17.78,"4,201",22.84,"4,672",23.76,"3,899",21.81,"5,115",21.12,"5,595",22.16,"4,092",19.09,"9,316",14.74,"9,299",14.77,"9,462",14.37,-,-,-,-,-,-,"5,679",14.94,"5,936",16.46,"4,071",7.64,-,-,-,-,-,-,"5,233",-,"6,266",-,"3,649",-,"6,526",16.10,"6,989",16.87,"4,551",13.83,-,-,-,-,-,-,-,-,-,-,-,-,"9,344",12.59,"10,831",12.44,"7,214",14.80,"16,256",3.86,"19,096",3.57,"9,120",6.73,"8,145",8.04,"9,528",6.30,"5,365",17.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1978,-,-,-,-,-,-,"5,631",11.11,"6,369",12.29,"4,698",10.39,"7,683",14.95,"8,361",15.18,"3,567",17.76,"5,416",11.46,"6,142",13.03,"4,702",10.30,"4,903",13.50,"5,546",14.19,"4,136",12.97,"7,092",23.02,"7,373",20.22,"6,648",27.43,"4,976",9.72,"5,739",10.01,"4,580",9.36,"3,788",9.01,"4,150",2.75,"3,719",11.31,"4,161",-1.93,"4,382",-3.84,"4,052",-0.64,"5,131",12.18,"5,191",12.02,"5,042",12.62,"6,724",10.63,"6,805",10.56,"6,590",11.56,"6,975",14.25,"6,974",14.37,"6,977",13.82,"7,968",11.13,"7,858",11.10,"8,858",11.46,"8,381",18.58,"8,585",18.54,"7,724",16.61,"6,547",4.04,"6,796",4.57,"6,238",4.70,"5,881",3.25,"6,320",0.32,"5,402",7.72,"6,247",15.26,"6,387",16.30,"5,976",13.27,"5,351",7.82,"5,510",7.41,"5,195",8.55,"5,619",19.22,"5,987",19.64,"5,002",20.24,"7,766",27.75,"7,740",28.46,"7,981",22.28,"6,273",15.48,"6,317",16.59,"6,118",11.60,-,-,-,-,-,-,-,-,-,-,-,-,"5,161",6.15,"5,755",6.50,"4,796",9.47,"6,857",17.92,"6,816",18.11,"7,150",16.56,"8,476",1.36,"8,430",1.91,"8,816",-1.90,"6,924",21.84,"6,937",22.43,"6,838",18.18,"4,997",13.72,"5,003",13.83,"4,981",13.41,"4,836",15.12,"5,159",10.42,"4,632",18.80,"6,063",18.53,"6,635",18.59,"4,768",16.52,"10,389",11.52,"10,366",11.47,"10,590",11.92,-,-,-,-,-,-,"6,228",9.67,"6,541",10.19,"4,514",10.88,-,-,-,-,-,-,"5,408",3.34,"6,354",1.40,"3,910",7.15,"7,573",16.04,"8,060",15.32,"5,466",20.11,-,-,-,-,-,-,-,-,-,-,-,-,"9,665",3.44,"11,380",5.07,"7,313",1.37,"16,548",1.80,"19,284",0.98,"9,867",8.19,"9,042",11.01,"10,718",12.49,"5,723",6.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1979,-,-,-,-,-,-,"6,727",19.46,"7,574",18.92,"5,649",20.24,"9,127",18.79,"10,016",19.79,"4,249",19.12,"6,549",20.92,"7,429",20.95,"5,661",20.40,"5,991",22.19,"6,740",21.53,"5,096",23.21,"7,989",12.65,"8,248",11.87,"7,497",12.77,"6,083",22.25,"6,853",19.41,"5,703",24.52,"4,462",17.79,"4,868",17.30,"4,377",17.69,"4,781",14.90,"5,038",14.97,"4,667",15.18,"6,020",17.33,"6,151",18.49,"5,853",16.08,"8,035",19.50,"8,057",18.40,"7,984",21.15,"8,388",20.26,"8,389",20.29,"8,387",20.21,"9,999",25.49,"9,882",25.76,"11,062",24.88,"10,421",24.34,"10,792",25.71,"9,291",20.29,"7,863",20.10,"8,134",19.69,"7,492",20.10,"6,883",17.04,"7,316",15.76,"6,409",18.64,"7,765",24.30,"7,914",23.91,"7,520",25.84,"6,188",15.64,"6,392",16.01,"5,993",15.36,"6,593",17.33,"6,949",16.07,"5,927",18.49,"9,514",22.51,"9,456",22.17,"10,004",25.35,"7,663",22.16,"7,652",21.13,"7,694",25.76,-,-,-,-,-,-,-,-,-,-,-,-,"6,238",20.87,"6,994",21.53,"5,541",15.53,"8,596",25.36,"8,545",25.37,"8,859",23.90,"11,279",33.07,"11,150",32.27,"12,438",41.08,"7,913",14.28,"7,978",15.01,"7,597",11.10,"5,991",19.89,"5,997",19.87,"5,978",20.02,"5,546",14.68,"5,817",12.75,"5,384",16.23,"7,471",23.22,"8,082",21.81,"6,174",29.49,"13,044",25.56,"13,034",25.74,"13,138",24.06,-,-,-,-,-,-,"6,994",12.30,"7,367",12.63,"5,360",18.74,-,-,-,-,-,-,"7,479",38.30,"9,433",48.46,"4,706",20.36,"9,123",20.47,"9,718",20.57,"6,628",21.26,-,-,-,-,-,-,-,-,-,-,-,-,"11,210",15.99,"13,095",15.07,"8,672",18.58,"17,402",5.16,"20,066",4.06,"10,861",10.07,"10,803",19.48,"12,264",14.42,"7,295",27.47,-,-,-,-,-,-,-,-,-,-,-,-,"11,413",-,"11,634",-,"11,157",-,"8,069",-,"7,971",-,"8,118",-,"7,558",-,"8,536",-,"6,472",-
1980,"8,843",-,"10,045",-,"7,148",-,"8,205",21.97,"9,057",19.58,"7,096",25.62,"11,549",26.54,"12,699",26.79,"5,835",37.33,"8,034",22.68,"8,929",20.19,"7,120",25.77,"7,691",28.38,"8,333",23.64,"6,937",36.13,"11,037",38.15,"11,312",37.15,"10,560",40.86,"7,735",27.16,"8,653",26.27,"7,223",26.65,"5,601",25.53,"5,991",23.07,"5,525",26.23,"5,963",24.72,"6,164",22.35,"5,880",25.99,"6,997",16.23,"7,181",16.75,"6,787",15.96,"9,883",23.00,"9,872",22.53,"9,906",24.07,"10,328",23.13,"10,350",23.38,"10,264",22.38,"12,852",28.53,"12,723",28.75,"14,087",27.35,"11,262",8.07,"11,486",6.43,"10,443",12.40,"8,685",10.45,"9,240",13.60,"8,130",8.52,"9,018",31.02,"9,334",27.58,"8,724",36.12,"9,306",19.85,"9,446",19.36,"9,041",20.23,"8,279",33.79,"8,466",32.45,"8,015",33.74,"8,034",21.86,"8,408",21.00,"7,362",24.21,"11,312",18.90,"11,275",19.24,"11,665",16.60,"9,316",21.57,"9,337",22.02,"9,257",20.31,"7,017",-,"7,743",-,"6,764",-,"7,225",-,"7,720",-,"6,985",-,"7,744",24.14,"8,096",15.76,"7,403",33.60,"10,157",18.16,"10,114",18.36,"10,341",16.73,"12,625",11.93,"12,553",12.58,"13,353",7.36,"9,258",17.00,"9,440",18.33,"8,561",12.69,"7,445",24.27,"7,460",24.40,"7,421",24.14,"6,464",16.55,"6,651",14.34,"6,368",18.28,"8,942",19.69,"9,703",20.06,"7,520",21.80,"14,944",14.57,"14,936",14.59,"15,015",14.29,"9,103",-,"9,213",-,"8,528",-,"8,309",18.80,"8,652",17.44,"6,572",22.61,"10,174",-,"11,912",-,"7,271",-,"9,274",24.00,"11,679",23.81,"5,821",23.69,"10,585",16.03,"11,307",16.35,"7,733",16.67,"7,358",-,"8,584",-,"5,511",-,"13,708",-,"14,419",-,"12,528",-,"14,103",25.81,"16,680",27.38,"10,792",24.45,"17,961",3.21,"20,534",2.33,"11,754",8.22,"10,902",0.92,"12,544",2.28,"7,614",4.37,"10,354",-,"11,596",-,"6,576",-,-,-,-,-,-,-,"12,724",11.49,"12,957",11.37,"12,481",11.87,"8,219",1.86,"8,174",2.55,"8,240",1.50,"8,313",9.99,"9,558",11.97,"6,982",7.88
1981,"10,677",20.74,"12,550",24.94,"8,051",12.63,"9,914",20.83,"11,604",28.12,"7,629",7.51,"14,751",27.73,"16,200",27.57,"7,182",23.08,"9,555",18.93,"11,426",27.97,"7,567",6.28,"9,049",17.66,"11,493",37.92,"6,292",-9.30,"14,486",31.25,"15,969",41.17,"11,961",13.27,"9,367",21.10,"11,012",27.26,"8,528",18.07,"7,271",29.82,"9,046",50.99,"6,829",23.60,"7,569",26.93,"9,680",57.04,"6,599",12.23,"8,810",25.91,"9,475",31.95,"7,862",15.84,"11,239",13.72,"12,325",24.85,"8,669",-12.49,"11,329",9.69,"12,199",17.86,"9,272",-9.66,"16,413",27.71,"16,608",30.54,"14,744",4.66,"13,167",16.92,"14,645",27.50,"9,223",-11.68,"10,926",25.80,"12,845",39.02,"7,639",-6.04,"11,419",26.62,"13,179",41.19,"9,552",9.49,"10,703",15.01,"11,840",25.34,"8,463",-6.39,"9,479",14.49,"10,574",24.90,"8,413",4.97,"9,856",22.68,"11,067",31.62,"7,815",6.15,"12,797",13.13,"13,269",17.69,"9,341",-19.92,"10,627",14.07,"11,536",23.55,"7,842",-15.29,"8,254",17.63,"11,060",42.84,"7,088",4.79,"7,954",10.09,"9,942",28.78,"6,940",-0.64,"9,307",20.18,"10,905",34.70,"7,577",2.35,"11,141",9.69,"11,614",14.83,"8,361",-19.15,"14,831",17.47,"15,374",22.47,"12,048",-9.77,"11,160",20.54,"11,796",24.96,"8,086",-5.55,"9,157",23.00,"10,039",34.57,"7,384",-0.50,"7,799",20.65,"9,410",41.48,"6,833",7.30,"10,411",16.43,"11,657",20.14,"7,290",-3.06,"19,157",28.19,"19,463",30.31,"16,753",11.58,"10,800",18.64,"11,268",22.31,"8,593",0.76,"10,764",29.55,"11,163",29.02,"8,421",28.13,"12,186",19.78,"14,340",20.38,"8,939",22.94,"11,488",23.87,"14,359",22.95,"7,762",33.34,"12,696",19.94,"13,572",20.03,"9,376",21.25,"8,501",15.53,"10,108",17.75,"6,858",24.44,"15,999",16.71,"16,691",15.76,"14,830",18.37,"17,467",23.85,"20,729",24.27,"13,433",24.47,"18,724",4.25,"21,313",3.79,"12,463",6.03,"12,463",14.32,"14,989",19.49,"8,469",11.23,"11,401",10.11,"12,953",11.70,"7,527",14.46,-,-,-,-,-,-,"14,502",13.97,"13,966",7.79,"15,039",20.50,"10,033",22.07,"10,495",28.39,"9,673",17.39,"8,462",1.79,"10,166",6.36,"6,757",-3.22
